"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","typeStatus","fieldNumber"
"203","2020-12-11 11:33:17-03","UFMG","BHCB","90648","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Teixeira, WA","s.n.","2004","09","16","Southern America","Brasil","Minas Gerais","Itabirito","Serra dos Inconfidentes - MBR., Região do Pico do Itabirito. Nas bases da Serra, próximo à Correia Transportadora.","-43.801399230957","-20.2532997131348",NA,"Plantas do Brasil. Solo ferruginoso. Arbustivo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"204","2021-02-11 17:18:05-03","UFPR","UPCB","30351","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","Baker","Guimarães, O.A.","Cervi, A.C.","3539","1991","12","17",NA,"Brasil","Paraná","Jaguariaíva","Área de cerrado, a 2km da cidade","-49.7057991027832","-24.2511005401611",NA,"sub-arbusto, 80cm de altura, flor alva..",NA,NA,NA,NA,NA,NA,"1997","03",NA,"44368","auto",NA,NA,NA,NA,NA
"205","2021-02-11 17:18:07-03","UFPR","UPCB","50319","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Guimarães, O.A.","Gonçalves, R.","84","2003","02","07",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha, próximo a Fortaleza, 25°14'S49°59'W","-49.983333","-25.233333",NA,"80cm, flor branca..",NA,NA,NA,NA,"-49.983333","-25.233333","2004","01","01",NA,NA,NA,NA,NA,NA,NA
"206","2021-02-11 17:18:07-03","UFPR","UPCB","18216","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Kummrow, R.","3228","1990","02","13",NA,"Brasil","Paraná","Ponta Grossa","Buraco do Padre","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera ereta, até 1m, capítulo alvescente. Campo com lageados de arenito..",NA,NA,NA,NA,NA,NA,"1990","01","01","46557","auto",NA,NA,NA,NA,NA
"207","2021-02-11 17:18:07-03","UFPR","UPCB","3424","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.","8859","1962","02","02",NA,"Brasil","Paraná","Campo Mourão","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,"Suffrutice ereto, 70cm, capítulo creme. Cerrado..",NA,NA,"625","625",NA,NA,"1962","01","01","28572","auto",NA,NA,NA,NA,NA
"208","2021-02-11 17:18:07-03","UFPR","UPCB","8896","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.","26453","1971","02","21",NA,"Brasil","Paraná","Marmeleiro","Estrada Marmeleiro Campo-Ere","-53.0261001586914","-26.1494007110596",NA,"Ereta, capítulo creme, campo..",NA,NA,NA,NA,NA,NA,"1971","04",NA,"27396","auto",NA,NA,NA,NA,NA
"209","2021-02-11 17:18:07-03","UFPR","UPCB","80581","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Barroso, G.M.","Braga, R.","206","1960","03","05",NA,"Brasil","Paraná","Lapa","Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Orla do lageado..",NA,NA,NA,NA,NA,NA,"1960","04","02","49965","auto",NA,NA,NA,NA,NA
"210","2021-02-11 17:18:07-03","UFPR","UPCB","2560","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Barroso, G.M.","Braga, R.","206","1960","03","05",NA,"Brasil","Paraná","Lapa","Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Orla do lageado..",NA,NA,NA,NA,NA,NA,"1960","04","02","49965","auto",NA,NA,NA,NA,NA
"211","2021-02-11 17:18:07-03","UFPR","UPCB","60939","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Kozera, C.","2934","2006","01","31",NA,"Brasil","Paraná","Balsa Nova","Ponte dos Arcos.","-49.6356010437012","-25.5839004516602",NA,"Subarbustiva, flor creme, campo seco, proximidades da transição para várzea..",NA,NA,NA,NA,NA,NA,"2006","01","01","27346","auto",NA,NA,NA,NA,NA
"212","2021-02-11 17:18:07-03","UFPR","UPCB","18756","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Guimarães, O.A.","Barbola, I.F.",NA,"1991","02","15",NA,"Brasil","Paraná","Lapa","Reserva Florestal Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Herbácea do campo, solo seco..",NA,NA,NA,NA,NA,NA,"1991","07",NA,"49965","auto",NA,NA,NA,NA,NA
"213","2021-02-11 17:18:07-03","UFPR","UPCB","6583","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G.","Hatschbach, G.","15967","1967","02","15",NA,"Brasil","Paraná","Lapa","Rio Passa Dois","-49.7158012390137","-25.7696990966797",NA,"Ereta, xilopodífera, capítulo creme. Campo pedregoso..",NA,NA,NA,NA,NA,NA,"1967","10",NA,"49965","auto",NA,NA,NA,NA,NA
"214","2009-06-30 11:30:00-03","MO","MOBOT","100197626","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","J.N. Nakajima","R.A. Pacheco|B.B. Araújo|G.C. Oliveira","Pacheco 439","2002","11","21","South America","Brazil","Minas Gerais",NA,"Parque Nacional da Serra da Canastra, São Roque de Minas.","-46.52","-20.30555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"215","2009-06-30 11:58:00-03","MO","MOBOT","100197635","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","J.N. Nakajima","J.N. Nakajima|R. Romero|Vera L. Gomes-Klein","Nakajima 1320","1995","9","25","South America","Brazil","Minas Gerais",NA,"Morro atrás do centro de visitantes, São Roque de Minas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","1807123","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","H. Robinson","Gerrit Davidse|T.P. Ramamoorthy|Daniel M. Vital","Davidse 11103","1976","3","10","South America","Brazil","Santa Catarina",NA,"5 km S of Ponte Alta along Highway BR-116 to Lajes. Open treeless grassland on low, rolling hills.",NA,NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1152"
"217","2016-11-15 05:15:00-02","MO","MOBOT","2255515","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Ritter, M. R., 12-12-","Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak","Krapovickas 23363","1973","2","17","South America","Argentina","Misiones","General Manuel Belgrano","7 km de Bernardo de Irigoyen, camino a San Pedro","-53.65","-26.28333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2014-04-21 13:34:00-03","MO","MOBOT","2457712","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Barroso, G. M.","Lyman B. Smith","Smith 11075",NA,NA,NA,"South America","Brazil","Santa Catarina",NA,"Curitibanos. Curitibanos",NA,NA,NA,NA,NA,NA,"700.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","3350482","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","G. Hatschbach","R. Kummrow","Kummrow 3228","1990",NA,NA,"South America","Brazil","Paraná",NA,"Buraco do Padre(mun. Ponta Grossa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2008-05-27 22:02:00-03","MO","MOBOT","3350587","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","G. Hatschbach","R. Kummrow","Kummrow 1784","1982",NA,NA,"South America","Brazil","São Paulo",NA,"Rio Verde (mun. Itaberaba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2011-02-17 11:16:00-02","MO","MOBOT","3350807","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","H. Robinson","Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","Irwin 19557","1968","2","7","South America","Brazil","Minas Gerais",NA,"Grazed campo and cerrado, upland valley, Serra do Itabirito. 45 km S. E. of BElo Horizonte.",NA,NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2008-05-27 22:02:00-03","MO","MOBOT","3350938","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Herbario A. Macedo","MACEDO","MACEDO 3154","1951",NA,NA,"South America","Brazil","Minas Gerais",NA,"Barreiro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","3351010","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","G. Hatschbach","J. Cordeiro","Cordeiro 1984","2002",NA,NA,"South America","Brazil","Paraná",NA,"Hotel Fazenda, Colônia Municipal (Mun. Lapa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2011-04-10 05:40:00-03","MO","MOBOT","3355548","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","G. Hatschbach","Gert G. Hatschbach|Troels M. Pedersen","Hatschbach 35879","1975",NA,NA,"South America","Brazil","Paraná",NA,"Corrego da Anta. (mun. Palmeira).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2009-07-17 17:34:00-03","MO","MOBOT","3355665","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","P. Dusen","Per Dusén","Dusén 16006","1914",NA,NA,"South America","Brazil","Paraná",NA,"Jaguariahyra in campo.",NA,NA,NA,NA,NA,NA,"720.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2009-08-28 05:32:00-03","MO","MOBOT","3355816","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Robert M. King|Luther E. Bishop","King 8535","1981","1","18","South America","Brazil","Minas Gerais",NA,"10 km S of Diamantina from road to 8 km W.",NA,NA,NA,NA,NA,NA,"1097.28000000","1219.20000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2020-06-22 14:16:21-03","UNESP-IBILCE","SJRP","17740","PreservedSpecimen","Plantae","Tracheophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","G. Hatschbach","O.S.Ribas",NA,NA,NA,NA,"América do Sul","Brasil","Paraná","Jaguariaíva","recanto prainha","-49.7057991027832","-24.2511005401611",NA,"Subarbusto, 70 cm, capítulo creme. campo limpo, seco, solo arenoso.;",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto","Magnoliopsida",NA,NA,NA,NA
"228","2015-10-22 10:02:35-02","UNIOESTE","UNOP","7888","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Barbosa, E.; Felitto, G.","Silva, J.M.; Poliquesi, C.B.; Maranho, L.T.; Ristow, R.; Poliquesi, C.B.; Maranho, L.T.; Ristow, R.","8299","2012","03","19",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,"Xilopodífera, capítulos creme. Campo recém queimado.",NA,NA,NA,NA,NA,NA,"2012","04",NA,"46557","auto",NA,NA,NA,NA,NA
"229","2020-08-31 08:53:03-03","INPA","INPA","105917","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, GG","Hatschbach, GG","42785","1980","03","04","Southern America","Brasil","Paraná","San José dos Pinhaes","Rio Pequeno. Encosta graminosa de colinas.",NA,NA,NA,NA,"INPA0105917","INPA0105917 INPA0105917_e",NA,NA,NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-08-31 08:53:03-03","INPA","INPA","124654","S","Plantae","Dicotyledon Asterids","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Robinson, HE","Hatschbach, GG","45635","1982","10","12","Southern America","Brasil","Minas Gerais","Perdizes","BR-262. Campo cerrado.","-47.2928009033203","-19.3528003692627",NA,NA,"INPA0124654","INPA0124654 INPA0124654_e",NA,NA,NA,NA,"1983",NA,NA,"45889","auto",NA,NA,NA,NA,NA
"231","2020-06-15 15:28:51-03","UNESP-RC","HRCB","54174","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Tannus, J.L.S.","Tannus, J.L.S.","1161","2006","04","04",NA,"Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333",NA,"Arbusto até 2m, capítulos creme, em solo arenoso bem drenado à úmido.",NA,NA,NA,NA,"49º12'19W","24º16'06S","2007","05",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-06-15 15:28:51-03","UNESP-RC","HRCB","54214","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Tannus, J.L.S.","Tannus, J.L.S.","1120","2006","02","21",NA,"Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.205278","-24.268333",NA,"Subarbusto ca. 1m, com raiz gemífera, capítulos creme, em solo arenoso bem drenado à úmido.",NA,NA,NA,NA,"49º12'19W","24º16'06S","2007","05",NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-05-23 11:07:55-03","UFLA","ESAL","3012","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Telma de S. R.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,"erva; 0.8; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA
"234","2019-05-23 11:07:55-03","UFLA","ESAL","3007","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","M. L. Gavilanes","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,"erva; 0.80; ;; cerrado",NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-05-23 11:07:55-03","UFLA","ESAL","30540","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Martins, CPV","Martins, CPV; Arruda, IAC; Bionde, M; Ribeiro, WS","131","2015","10","30",NA,"Brasil","Minas Gerais","Carrancas","Serra das Broas, Estrada entre o Platô e as Broas, logo após o ribeirão.","-44.618333","-21.588333",NA,"Arbusto com 1,2 m; brácteas involucrais palha-amarronzadas e papus creme.; Campo Limpo (graminóide arenoso) em área de Campo Rupestre",NA,NA,"1320","1320","-44.618333","-21.588333","2017","02",NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-05-23 11:07:55-03","UFLA","ESAL","30541","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Martins, CPV","Martins, CPV; Arruda, IAC; Bionde, M; Ribeiro, WS","141","2015","10","30",NA,"Brasil","Minas Gerais","Carrancas","Serra das Broas, Ponto de coleta das Broas, antes de chegar na Serra da Chapada das Perdizes.","-44.600278","-21.6",NA,"Subarbusto com aproximadamente 1 m; brácteas involucrais castanhas e papus creme.; Campo Limpo (graminóide arenoso) em área de Campo Rupestre",NA,NA,"1440","1440","-44.600278","-21.6","2017","02",NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-05-23 11:07:55-03","UFLA","ESAL","30808","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Martins, CPV","Mansanares, ME; Campos, CCF; Lasmar, CJ; Pereira, MCSS; Fontanela, BDG; Alvim, TKC","2488","2011","10","29",NA,"Brasil","Minas Gerais","Carrancas","Ponto das broas, mais próximo da broa maior","-44.607778","-21.608028",NA,"Subarbusto, com 50cm. Capítulos com invólucro verde, flores verdes, flores creme,anteras castanho claro, ramos estigmáticos creme.",NA,NA,NA,NA,"-44.607778","-21.608028","2017","02",NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-08-20 12:04:41-03","UFLA","ESAL","31479","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Martins, C P V","Arruda, I A C; Martins, C P V; Ribeiro, W S","246","2015","11","29",NA,"Brasil","Minas Gerais","Itutinga","Serra do Ouro Grosso","-44.647861","-21.307806",NA,"Subarbusto, 80cm, filárias verdes, papus branco, flores creme-amareladas e estilete creme.; Campo Rupestre, campo geral.",NA,NA,"968","968","-44.647861","-21.307806","2017","02",NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-08-20 12:04:41-03","UFLA","ESAL","32043","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Martins, C P V","Arruda, I A C; Mansanares, M E; Martins, C P V; Ribeiro, W S","86","2015","09","22",NA,"Brasil","Minas Gerais","Itutinga","Serra do Pombeiro porção Sul","-44.690556","-21.393056",NA,"Subarbusto, 1m, filárias esverdeadas com bordo creme, papus e flores creme.; Campo Rupestre, entremeio.",NA,NA,"111","111","-44.690556","-21.393056","2017","02",NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-08-20 12:04:41-03","UFLA","ESAL","32047","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Martins, C P V","Arruda, I A C; Mansanares, M E; Martins, C P V; Ribeiro, W S","101","2015","09","22",NA,"Brasil","Minas Gerais","Itutinga","Serra do Pombeiro porção Sul","-44.690556","-21.393056",NA,"Subarbusto; Campo Rupestre.",NA,NA,"111","111","-44.690556","-21.393056","2017","02",NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-20 12:04:41-03","UFLA","ESAL","32062","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Martins, C P V","Arruda, I A C; Martins, C P V; Biondi, M; Ribeiro, W S","194","2015","10","31",NA,"Brasil","Minas Gerais","Itutinga","Serra do Pombeiro porção Sul","-44.707389","-21.3815",NA,"Subarbusto, 60cm, filárias creme-esverdeadas e papus creme.; Campo Rupestre, entremeio.",NA,NA,"106","106","-44.707389","-21.3815","2017","02",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-05-23 11:07:55-03","UFLA","ESAL","10541","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","M. L. Gavilanes","Oliveira, FM de","48",NA,NA,NA,NA,"Brasil","Minas Gerais","Divinópolis","Bairro Belvedere","-44.8838996887207","-20.1389007568359",NA,"sub-arbusto; 0.70; ;; cerrado",NA,NA,"6","6",NA,NA,NA,NA,NA,"24731","auto",NA,NA,NA,NA,NA
"243","2019-05-23 11:07:55-03","UFLA","ESAL","4025","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Telma de S. Rodrigues","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,"erva; 0.6; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA
"244","2019-05-23 11:07:55-03","UFLA","ESAL","3658","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","D. A. C.","Brites, VLC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis",NA,"-46.3880996704102","-20.8635997772217",NA,"sub-arbusto; 0.50; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA
"245","2019-05-23 11:07:55-03","UFLA","ESAL","3521","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Telma de S. R.","Pereira, SC","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,"erva; 1.0; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA
"246","2019-05-23 11:07:55-03","UFLA","ESAL","3679","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Telma de S. Rodrigues","Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Campo do Meio",NA,"-45.8302993774414","-21.1067008972168",NA,"arbusto; 1.20; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"15418","auto",NA,NA,NA,NA,NA
"247","2019-05-23 11:07:55-03","UFLA","ESAL","4086","S","Plantae",NA,NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Telma de S. R.","Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,"sub-arbusto; 0.70; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA
"248","2021-01-26 14:12:24-03","CPACT","ECT","6438","PreservedSpecimen","Plantae","Embryophyta",NA,"Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","G.Felitto, E.Barbosa","J.M.Silva; C.B.Poliquesi, L.T.Maranho, R.Ristow","8299","2012","03","19",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha. Coordenadas geográficas obtidas secundariamente, a partir dos dados de localidade.","-50.021111","-25.246389",NA,NA,"ECT0006438",NA,"801","801","50º1'16''W","25º14'47''S","2012","04","01",NA,NA,NA,NA,NA,NA,NA
"249","2021-03-01 11:53:19-03","UFPE","UFP","27022","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Hatschbach, G; Ziller, SR","UFP27022","1999","02","04",NA,"Brasil","Paraná","Palmeiras",NA,NA,NA,NA,"Ereta, 35 cm, capítulos creme. Campo limpo, seco.; Ereta, 35 cm, capítulos creme. Campo limpo, seco.","UFP027022",NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2021-03-01 11:53:19-03","UFPE","UFP","27027","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.","Hatschbach, G","Ziller, SR","UFP27027","1999","01","31",NA,"Brasil","Paraná","Ponta Grossa",NA,"-50.1618995666504","-25.0949993133545",NA,"Subarbusto em campo limpo, seco. Capítulo creme. Estepe gramíneo-lenhosa.; Subarbusto em campo limpo, seco. Capítulo creme. Estepe gramíneo-lenhosa.","UFP027027",NA,NA,NA,NA,NA,"1999","03",NA,"46557","auto",NA,NA,NA,NA,NA
"251","2015-08-20 11:24:10-03","CPQBA","CPMA","957","S","Plantae","Magnoliophyta","Asterales","Asteraceae","Mikania","oblongifolia","Mikania oblongifolia","DC.",NA,"Narciso/Durval",NA,"1979","01","01",NA,"Brasil","Minas Gerais","Uberlândia",NA,"-48.277222","-18.918611",NA,"somente no herbário",NA,NA,NA,NA,"48º 16' 38 W","18º 55' 07 S",NA,NA,NA,NA,NA,"Equisetopsida",NA,NA,NA,"CPQBA 543"
"252","2020-09-12 05:00:02-03","US","US","2403185","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"Reitz & Klein, --","6472","1958","2","5","South America","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegere",NA,NA,NA,NA,"US01674894","US01674894_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"253","2020-09-12 05:00:02-03","US","US","2251065","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"L. Smith & R. M. Klein","11216","1957","2","10","South America","Brazil","Santa Catarina",NA,"Mun. Lajes: campo northwest of Lajes on the road to Campos Novas",NA,NA,NA,NA,"US01674888","US01674888_01","700","900",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"254","2020-09-12 05:00:02-03","US","US","2269562","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"L. Smith & R. M. Klein","11075","1957","2","8","South America","Brazil","Santa Catarina",NA,"Mun. Curitibanos: Butia campo, 35 km southeast of Lebon Regis",NA,NA,NA,NA,"US01674891","US01674891_01","700","800",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"255","2020-09-12 05:00:02-03","US","US","2268848","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"Reitz & Klein, --","6472","1958","2","5","South America","Brazil","Santa Catarina",NA,"Morro do Iquererim, Campo Alegre",NA,NA,NA,NA,"US01674893","US01674893_01","1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
"256","2020-09-12 05:00:02-03","US","US","2779252","PreservedSpecimen","Plantae",NA,"Asterales","Asteraceae","Kanimia","oblongifolia","Kanimia oblongifolia","(DC.) Baker",NA,"G. Davidse, T. P. Ramamoorthy & D. Vital","11103","1976","3","10","South America","Brazil","Santa Catarina",NA,"5 km S of Ponte Alta along Highway BR-116 to Lajes",NA,NA,NA,NA,"US01674892","US01674892_01","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA
