"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"135","2020-12-21 16:29:28-03","MBM","MBM","420241","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","5707","2004","11","12","Southern America","Brazil","Estação Científica Ferreira Penna, plote 3 de 100ha do Projeto TEAM",NA,"Epífita.; Floresta de terra firme, epífita sobre ramo de arvoreta, no platô.","MBM420241",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"Pietrobom, M.R.","142262","auto","2015","03","09",NA,NA,NA,NA,NA,NA
"136","2020-12-21 16:29:28-03","MBM","MBM","420271","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","5783","2005","02","28","Southern America","Brazil","Estação Científica Ferreira Penna, Próximo ao igarapé Puraquequara",NA,"Epífita.; Sobre a base de trnco de árvores, na cabeceira do igapó.","MBM420271",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"Pietrobom, M.R.","142262","auto","2015","05","10",NA,NA,NA,NA,NA,NA
"137","2020-12-21 16:29:28-03","MBM","MBM","420409","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Pietrobom, M.R.","5777","2005","02","27","Southern America","Brazil","Estação Científica Ferreira Penna, Próximo do Igarapé Puraquequara",NA,"Epífita.; Floresta de terra firme, sobre tronco na cabeceira do igapó.","MBM420409",NA,"Pará","-50.7122001647949","-1.80444002151489",NA,NA,"Melgaço",NA,"Pietrobom, M.R.","142262","auto","2013","04","18",NA,NA,NA,NA,NA,NA
"138","2015-09-05 11:19:05-03","MNHN","RECOLNAT_MNHN_P","P00623988","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W.Sturm","Leprieur",NA,"1833",NA,NA,NA,"Guyane",NA,"hb","[P00623988 et P00623990 sur la même planche] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623988' target='other'> <mi>dwc_moreinfo</mi></a>","P00623988","P00623988_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2015-09-23 00:48:57-03","MNHN","RECOLNAT_MNHN_P","P00623989","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W.Sturm","Kappler, A.",NA,"1844","10",NA,NA,"Surinam","In sylvis reg. inter. ad fl. Surinam pr. stationem Victoriam","hb","Herbier Luerssen-Weigel 5 janvier 1909 n°10802, comm. Hohenacker <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623989' target='other'> <mi>dwc_moreinfo</mi></a>","P00623989","P00623989_01",NA,NA,NA,NA,NA,NA,NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,"isolectotype",NA,"1760",NA
"140","2015-09-21 13:26:31-03","MNHN","RECOLNAT_MNHN_P","P00623990","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W.Sturm","Kappler, A.",NA,"1844","10",NA,NA,"Surinam","In sylvis reg. inter. ad fl. Surinam pr. stationem Victoriam","hb","[P00623988 et P00623990 sur la même planche] <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623990' target='other'> <mi>dwc_moreinfo</mi></a>","P00623990","P00623990_01",NA,NA,NA,NA,NA,NA,NA,"Cremers",NA,NA,NA,NA,NA,NA,NA,"isolectotype",NA,"1760",NA
"141","2017-05-23 14:46:15-03","MNHN","RECOLNAT_MNHN_P","P00623991","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W.Sturm","Spruce, R.",NA,"1849","9",NA,NA,"Brésil","Tanaii, ad Rio Acara juxta Para","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00623991' target='other'> <mi>dwc_moreinfo</mi></a>","P00623991","P00623991_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isolectoparatype",NA,NA,NA
"142","2015-09-04 02:49:40-03","MNHN","RECOLNAT_MNHN_P","P01332013","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W.Sturm","Nadeaud, J.",NA,"1863","3",NA,NA,"Brésil","Dans les lieux sombres et humides forêts des crêtes qui vont du Corcovado à Boa-Vista","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332013' target='other'> <mi>dwc_moreinfo</mi></a>","P01332013","P01332013_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2015-09-04 02:49:40-03","MNHN","RECOLNAT_MNHN_P","P01332015","PreservedSpecimen",NA,NA,NA,"Pteridophyta","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W.Sturm","Spruce, R.",NA,"1850","10",NA,NA,"Brésil","Trees by the Paranà-miri dos Ramos","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01332015' target='other'> <mi>dwc_moreinfo</mi></a>","P01332015","P01332015_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1096",NA
"144","2021-01-05 13:30:00-03","MO","MOBOT","100336394","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","Sidney T. McDaniel|Manuel Rimachi Y.","McDaniel 23129","1979","11","2","South America","Peru","Dtto. Mazan. 3 km below Baradero de Mazan, mature upland forest over clay.",NA,NA,NA,NA,"Loreto",NA,NA,"130.00000000",NA,"Maynas",NA,"Robbin C. Moran (NY)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"145","2012-01-26 10:40:00-02","MO","MOBOT","100445046","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J.W. Sturm) Ebihara & Dubuisson","S. Gonzalez","Gonzalez 1693","2009","3","19","South America","French Guiana","Toponowini",NA,NA,NA,NA,"Cayenne","-52.4502778","2.8180556",NA,NA,NA,NA,"M. Boudrie",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"146","2008-05-27 22:02:00-03","MO","MOBOT","3385074","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Bruce Allen","Allen 19116","1997","6","7","South America","Suriname","In vicinity of Blanche marie Guest house along Nickerie River.",NA,NA,NA,NA,"Nickerie","-56.88055","4.75833","50.00000000",NA,NA,NA,"R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2012-03-02 05:15:00-03","MO","MOBOT","2390126","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","H. van der Werff|Bruce Gray|Juan C. Ronquillo|Wilson Quizhpe","van der Werff 19101","2004","10","31","South America","Ecuador","Around mining camp at the Río Tundaime. Roadside trees and disturbed lower montane forest.",NA,NA,NA,NA,"Zamora-Chinchipe","-78.42583","-3.52805","800.00000000",NA,NA,NA,"A.R. Smith (UC)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"360","4"
"148","2008-05-27 22:02:00-03","MO","MOBOT","10184","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Thomas B. Croat|Dorothy Bay","Croat 75634","1993","7","11","South America","Colombia","Along road between Buenaventura to Málaga, Bajo Calima region, Km 17.5, 6.5 km NW of Pulpapel facility.",NA,NA,NA,NA,"Valle del Cauca","-77.01666","3.95","130.00000000",NA,NA,NA,"A.L. Arbelaez (MO)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"561","2"
"149","2008-05-27 22:02:00-03","MO","MOBOT","11506","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Alice Fay|Louis Fay","Fay 2352","1989","7","12","South America","Bolivia","Projecto Valle del Sacta, 241 km W of Santa Cruz, 219 km E of Cochabamba off new road between Cochabamba and Santa Cruz. Deep forest.",NA,NA,NA,NA,"Cochabamba","-64.71666","-17.2","290.00000000",NA,"Carrasco",NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","3"
"150","2011-02-07 12:47:00-02","MO","MOBOT","1216316","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","August Kappler","Kappler 1760",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"L. Pacheco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","15300","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","H. van der Werff|et al.","van der Werff 9892","1988","7","31","South America","Peru","Yanamono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo, non- flooded forest on rather fertile soil.",NA,NA,NA,NA,"Loreto","-72.933","-3.241","130.00000000",NA,"Maynas",NA,"H.van der Werff & R.C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-12","2"
"152","2009-06-26 08:22:00-03","MO","MOBOT","1589021","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Thomas Hawkins","Hawkins 2208","2001","7","8","South America","Suriname","Arrowhead Basin (Tafelberg). Arrowhead Basin on the south side following the rough trail to Grace Creek and the falls. High mixed tropical lowland forest of diverse hardwood species 20-30 m tall dominated by Micrandra sp.",NA,NA,NA,NA,"Sipaliwini","-56.17638","3.90833","650.00000000","750.00000000",NA,NA,"Alan R. Smith (UC), January",NA,NA,NA,NA,NA,NA,NA,NA,NA,"140","5"
"153","2011-03-22 21:15:00-03","MO","MOBOT","2675712","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 105349","1994","11","3","South America","Ecuador","Road Lita-San Lorenzo, km 46.7. Tall wet forest on undulating ground.",NA,NA,NA,NA,"Esmeraldas","-78.65","1.06666","150.00000000",NA,NA,NA,"Windisch, P. (HB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2011-03-22 21:15:00-03","MO","MOBOT","2684192","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 1465","1995","11","16","South America","Ecuador","Mutinza, eastern foothills of Cord. Cutucú, trail to Tunantza.",NA,NA,NA,NA,"Morona-Santiago","-77.73333","-2.18333","660.00000000","680.00000000",NA,NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2011-03-22 21:15:00-03","MO","MOBOT","2685427","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 1968","1996","11","2","South America","Ecuador","Mutintz, SE of Makuma, ca. 1 km W of village (Turuji Nein). Mature tall forest on rocky slope.",NA,NA,NA,NA,"Morona-Santiago","-77.75","-2.2","725.00000000",NA,NA,NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2009-09-15 17:17:00-03","MO","MOBOT","2685782","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Benjamin Øllgaard|Bente B. Klitgaard|N. Aquirre|Pablo Lozano|Bolívar Merino","Øllgaard 2131","1996","11","23","South America","Ecuador","Reserva Natural El Tundo, km 8 along road from Sozoranga.",NA,NA,NA,NA,"Loja","-79.81666","-4.31666","1650.00000000","1700.00000000",NA,NA,"Windisch, P. (HB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2011-03-24 16:27:00-03","MO","MOBOT","2687000","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Benjamin Øllgaard|Pablo Lozano","Øllgaard 2609","1997","11","14","South America","Ecuador","Road Guayzimi-La Wanta, 1-1.5 km from La Wanta, Disturbed, logged forest.",NA,NA,NA,NA,"Zamora-Chinchipe","-78.65","-4.13333","950.00000000",NA,NA,NA,"Windisch, P. (HB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2011-03-22 21:15:00-03","MO","MOBOT","2687599","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Benjamin Øllgaard|Hugo Navarrete","Øllgaard 2853","1998","3","9","South America","Ecuador","Parque Nacional Podocarpus, Guardianía Bombuscaro, ca 6 km S of Zamora. Tall montane forest.",NA,NA,NA,NA,"Zamora-Chinchipe","-78.96666","-4.11666","1140.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2009-09-13 06:47:00-03","MO","MOBOT","2691568","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Benjamin Øllgaard|Birgitte Bergmann|M. Ruiz","Øllgaard 99357","1991","10","21","South America","Ecuador","Miazi, at junction of Río Chumbiriatza with Río Nangaritza. Tall montane forest, riverside forest, riverbanks, dwarfed mossy ridgetop forest and calcareous rocks.",NA,NA,NA,NA,"Zamora-Chinchipe","-78.66666","-4.31666","1200.00000000","950.00000000",NA,NA,"Windisch, P. (HB)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2010-08-07 15:39:00-03","MO","MOBOT","3384836","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Jeanne Florschütz-de Waard|P.A. Florschütz","Florschütz-de Waard 1353","1951","2","12","South America","Suriname","Along trail from Paka paks to Ebbatop near km 20; stony creek-bank.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Boer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2012-12-19 16:29:00-02","MO","MOBOT","3386481","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Julian A. Steyermark|Ronald L. Liesner|Victor Carreño E.","Steyermark 121442","1980","2","21","South America","Venezuela","Distrito Cagigal (near border with Distrito Arismendi) Pensinsula de Paria: cloud forest of uppermost slopes tributary to headwater tributaries of Rio Cumana, below trail between El Paujil and El Brasil.",NA,NA,NA,NA,"Sucre","-62.7166667","10.65",NA,NA,NA,NA,"Paulo Windisch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"162","2008-05-27 22:02:00-03","MO","MOBOT","34279","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","César E. Barbosa","Barbosa 6541A","1990","5","10","South America","Colombia","Colección efectuada por la quebrada Sansoré sobre la vía que conduce a Boroboro y en el último tramno de la trocha de la vía de acceso a la hidroelectrica de Mutatá.",NA,NA,NA,NA,"Chocó","-77.16666","6.08333","0E8","100.00000000",NA,NA,"Robbin C. Moran",NA,NA,NA,NA,NA,NA,NA,NA,NA,"24","2"
"163","2017-11-18 05:19:00-02","MO","MOBOT","3470729","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Iván Jiménez","Jiménez Pérez 2011",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"164","2008-05-27 22:02:00-03","MO","MOBOT","35266","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Robbin C. Moran|Cirri K. Rohrbach","Moran 5118","1991","1","25","South America","Ecuador","Hollín - Loreto road, 32 km mark, 3-4 km south of road, path to permanent sampling plot. Virgin forest.",NA,NA,NA,NA,"Napo","-77.41666","-0.58333","1200.00000000",NA,NA,NA,"A.L. Arbeláez",NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-3","2"
"165","2011-03-22 21:17:00-03","MO","MOBOT","2684527","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J.W. Sturm","Benjamin Øllgaard","Øllgaard 1564","1996","2","29","South America","Ecuador","Bosque Protector Cerro Samama, SWW of Caluma, NE part of Hda La Clementina. Cloud forest above Destacamento La Pita.",NA,NA,NA,NA,"Los Ríos","-79.33333","-0.66666","600.00000000","730.00000000",NA,NA,"Navarrete, H. (AAU)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-08-31 09:22:36-03","INPA","INPA","219613","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess.Boer) Ebihara & Dubuisson","Zuquim, G","153","2006","08","05","Southern America","Brasil","Terra firme na beira do lago da Usina Hidrelétrica de Balbina, porto de atracagem do futuro acampamento do PPBio. Aproximadamente 1h e 30m horas de barco.",NA,NA,"INPA0219613","INPA0219613_nd","Amazonas","-59.283333","-1.783333",NA,NA,"Presidente Figueiredo",NA,"Teixeira, G",NA,NA,"2013","05","07","-59.283333","-1.783333",NA,NA,NA,NA
"167","2020-08-31 09:22:36-03","INPA","INPA","223573","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","ekmanii","Didymoglossum ekmanii","(Wess.Boer) Ebihara & Dubuisson","Zuquim, G","292","2006","11","28","Southern America","Brasil","Terra-firme adjacente ao lago da Usina Hidrelétrica de Balbina, em trilha da grade do PPBio. Aproximadamente 1h e 30m horas de barco.",NA,NA,"INPA0223573","INPA0223573_nd","Amazonas","-59.283333","-1.783333",NA,NA,"Presidente Figueiredo",NA,"Teixeira, G",NA,NA,"2013","05","07","-59.283333","-1.783333",NA,NA,NA,NA
"168","2020-08-31 09:22:36-03","INPA","INPA","132917","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Amaral, IL do","1738","1985","01","17","Southern America","Brasil","Rio Uatumã, Margem direita do rio Uatumã. Mata de terra firme (bastante úmida), solo argilo-arenoso.",NA,NA,"INPA0132917","INPA0132917 INPA0132917_e","Amazonas","-59.833333","-2.5",NA,NA,"Presidente Figueiredo",NA,"Pietrobom da Silva, MR",NA,NA,"2016","05","25","-59.833333","-2.5",NA,NA,NA,NA
"169","2020-08-31 09:22:36-03","INPA","INPA","226313","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Carvalho, FA de","UAT71","2007","01","05","Southern America","Brasil","Rebio Uatumã, Acampamento da topografia.",NA,NA,"INPA0226313","INPA0226313 INPA0226313_e","Amazonas","-59","-1",NA,NA,"Presidente Figueiredo",NA,"Almeida, TE",NA,NA,"2019","04",NA,"-59","-1",NA,NA,NA,NA
"170","2021-01-10 20:52:41-03","INPA","INPA","178121","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Prado, J","697","1995","03","22","Southern America","Brasil","Reserva Florestal Adolfo Ducke, Margem leste, igarapé Àgua Branca-Tingá.",NA,NA,"INPA0178121","INPA0178121 INPA0178121_e INPA0178121_nd","Amazonas","-59.966667","-2.883333",NA,NA,"Manaus",NA,"Teixeira, G",NA,NA,"2013","05","07","-59.966667","-2.883333",NA,NA,NA,NA
"171","2020-08-31 09:22:36-03","INPA","INPA","218056","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Zuquim, G","18","2004","11","18","Southern America","Brasil","Distrito Agropecuário, ZF3., Reserva 1501 (41) do Projeto Dinâmica Biológica de Fragmentos Florestais (PDBFF). No km 41 da estrada vicinal ZF-3. A ZF-3 tem início no km 63 da BR-174, ao Norte de Manaus. Em floresta de baixio.",NA,NA,"INPA0218056","INPA0218056 INPA0218056_e INPA0218056_nd","Amazonas","-60.216667","-2.716667",NA,NA,"Manaus",NA,"Teixeira, G",NA,NA,"2013","05","07","-60.216667","-2.716667",NA,NA,NA,NA
"172","2020-08-31 09:22:36-03","INPA","INPA","223253","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Carvalho, FA de","1094","2006","12","02","Southern America","Brasil","Parque Nacional do Viruá, Rio Baruana. Em morro à esquerda da trilha perpendicular ao módulo do PPBio.",NA,NA,"INPA0223253","INPA0223253_nd","Roraima","-61","1.28",NA,NA,"Caracaraí",NA,"Teixeira, G",NA,NA,"2013","05","07","-61","1.28",NA,NA,NA,NA
"173","2020-08-31 09:22:36-03","INPA","INPA","285509","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Almeida, TE","4650","2017","11","25","Southern America","Brasil","Cachoeira do Grin, Em estrada vicinal saindo da sede do munícipio, 15 Km. Entorno da Floresta Nacional do Tapajós.",NA,NA,"INPA0285509",NA,"Pará","-55.008333","-4.093889",NA,NA,"Rurópolis",NA,"Almeida, TE",NA,NA,"2019","04",NA,"-55.008333","-4.093889",NA,NA,NA,NA
"174","2020-08-31 09:22:36-03","INPA","INPA","34733","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Prance, GT","16513","1971","11","29","Southern America","Brasil","Rio Cunhuá at Deni Indian village. Forest beside stream.",NA,NA,"INPA0034733","INPA0034733 INPA0034733_e","Amazonas","-66.783333","-6.716667",NA,NA,NA,NA,"Almeida, TE",NA,NA,"2019","04",NA,"-66.783333","-6.716667",NA,NA,NA,NA
"175","2020-08-31 09:22:36-03","INPA","INPA","54078","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(Sturm) Ebihara & Dubuisson","Ramos, JF","INPA54078","1975","11","16","Southern America","Brasil","Rio Javari, Estirão do Equador, Rio Javari, Estirão do Equador. Mata de terra firme, solo argiloso.",NA,NA,"INPA0054078","INPA0054078 INPA0054078_det INPA0054078_e","Amazonas","-71.666667","-4.55",NA,NA,NA,NA,"Pietrobom da Silva, MR",NA,NA,"2016","05","26","-71.666667","-4.55",NA,NA,NA,NA
"176","2020-08-31 09:22:41-03","INPA","INPA","219586","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","Sturm","Zuquim, G","118","2006","07","16","Southern America","Brasil","Terra firme na beira do lago da Usina Hidrelétrica de Balbina, porto de atracagem do futuro acampamento do PPBio. Aproximadamente 1h e 30m horas de barco.",NA,NA,"INPA0219586",NA,"Amazonas","-59.283333","-1.783333",NA,NA,"Presidente Figueiredo",NA,"Prado, J",NA,NA,"2006","08","05","-59.283333","-1.783333",NA,NA,NA,NA
"177","2020-08-31 09:22:41-03","INPA","INPA","219649","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","Sturm","Zuquim, G","191","2006","08","08","Southern America","Brasil","Terra firme na beira do lago da Usina Hidrelétrica de Balbina, porto de atracagem do futuro acampamento do PPBio. Aproximadamente 1h e 30m horas de barco.",NA,NA,"INPA0219649",NA,"Amazonas","-59.283333","-1.783333",NA,NA,"Presidente Figueiredo",NA,"Prado, J",NA,NA,"2006","08","05","-59.283333","-1.783333",NA,NA,NA,NA
"178","2020-08-31 09:22:41-03","INPA","INPA","41585","S","Plantae","Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","Sturm","Lleras, E","P18279","1973","10","09","Southern America","Brasil","Aripuanã, near Humboldt Centre, on road to new airport.",NA,NA,"INPA0041585","INPA0041585_e","Mato Grosso","-59.35","-10.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-59.35","-10.2",NA,NA,NA,NA
"179","2019-06-11 14:07:43-03","F","FMNH-PTERIDOPHYTES","C0675748F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Didymoglossum","kapplerianum","Didymoglossum kapplerianum","(J. W. Sturm) Ebihara & Dubuisson","C. C. Berg","P18149","1973","9","27","South America","Brazil",NA,NA,NA,"C0675748F","C0675748F_01","Amazonas","-63","-5",NA,NA,NA,"Pteridopsida","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P 18149",NA
"180","2017-04-11 14:56:51-03","F","FMNH-PTERIDOPHYTES","C0650696F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm","R. C. Moran","3661","1984","6","26","South America","Peru",NA,NA,NA,"C0650696F","C0650696F_01","Loreto","-75","-4",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2017-04-11 14:47:12-03","F","FMNH-PTERIDOPHYTES","C0650697F","PreservedSpecimen","Plantae","Pteridophyta","Hymenophyllales","Hymenophyllaceae","Trichomanes","kapplerianum","Trichomanes kapplerianum","J. W. Sturm",NA,"[s.n.]",NA,NA,NA,"South America","French Guiana",NA,NA,NA,"C0650697F","C0650697F_01",NA,"-52.9708","3.8558",NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
