"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"605","2021-02-11 17:20:13-03","UFPR","UPCB","48870","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Goldenberg, R.","2004","01","01","Arzolla, F.A.R.D.P.","2004","02","13","Brasil","São Paulo","Campos do Jordão","Parque Estadual Campos do Jordão, trilha Celestina","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"UPCB0019307","UPCB0019307","460",NA,NA,NA,"Arbusto com flores lilases..",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"606","2021-02-11 17:20:13-03","UFPR","UPCB","70939","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Rolim, T.P. & Romero, R.","2010","08",NA,"Rolim, T.P.","2009","12","09","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi-PEI, trilha do Calais. (ESQ1).","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"UPCB0019305","UPCB0019305","252",NA,NA,NA,"Campo rupestre. Erva ca. 0,47m. Flores róseas; estames maiores com teca vinácea, rostro branco, conectivo, calcar amarelo; estames menores com teca amarela, rostro branco, conectivo e calcar amarelo; frutos marrons..",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"607","2021-02-11 17:20:13-03","UFPR","UPCB","43586","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Romero, R.","2001","02",NA,"Romero, R.","1994","02","20","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, próximo à sede administrativa na beira da estrada.","-46.3657989501953","-20.2453002929688",NA,NA,NA,NA,"UPCB0019303","UPCB0019303","601",NA,NA,NA,"Corola rósea, subarbusto 30cm altura, em campo limpo..",NA,NA,NA,NA,"57119","auto",NA,NA,NA,NA
"608","2021-02-11 17:20:13-03","UFPR","UPCB","53665","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Versiane, A.F.A.","2016","05","01","Ferreira, F.M.","2004","12","29","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"UPCB0019308","UPCB0019308","790",NA,NA,NA,"Subarbusto ca. 20cm, flor roxa e estames amarelos..",NA,NA,NA,NA,"29865","auto",NA,NA,NA,NA
"609","2021-02-11 17:20:13-03","UFPR","UPCB","70930","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","pulchella","Microlicia pulchella","Cham.","Rolim, T.P. & Romero, R.","2010","08",NA,"Rolim, T.P.","2009","08","27","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi-PEI, trilha alternativa para o Morro do Cachorro (ESF).","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"UPCB0019373","UPCB0019373","100",NA,NA,NA,"Campo rupestre. Subarbusto ca. 0,3m. Flroes róseas; estames maiores com teca vinácea, rostro branco, conectivo e filete róseo, calcar amarelo; estames menores com teca amarela, rostro branco, conectivo e calcar amarelo, filete róseo;",NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"610","2014-02-23 21:21:00-03","MO","MOBOT","3259679","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla","Naudin","Edmundo Pereira, 24.5.",NA,NA,NA,"Edmundo Pereira","1955",NA,NA,"Brazil","Minas Gerais",NA,"Diamantina - Agua Limpa.",NA,NA,NA,NA,NA,NA,NA,NA,"Pereira 1457","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2009-07-27 09:36:00-03","MO","MOBOT","3259766","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","doryphylla","Microlicia doryphylla glabra","Cogn.",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 17511","South America",NA,NA,NA,NA,NA,"glabra",NA,NA,NA,NA,NA,NA,NA
"612","2020-07-04 13:39:00-03","MO","MOBOT","3254104","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Brade, 1",NA,NA,NA,"Alexander C. Brade","1937","3",NA,"Brazil","Rio de Janeiro",NA,"Itatiaia - Planalto 2 100m.",NA,NA,NA,NA,NA,NA,NA,NA,"Brade 15615","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"613","2009-07-27 09:36:00-03","MO","MOBOT","3254152","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 14715","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-03-26 12:56:00-03","MO","MOBOT","3253649","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","E.M. Woodgyer",NA,NA,NA,"Ana M. Giulietti","1994","1","16","Brazil","Minas Gerais","Tiradentes","Serra de São José. 44 09'91W (1159GPS).","-44.1781005859375","-21.1103000640869",NA,NA,"1120.00000000",NA,NA,NA,"Giulietti 13668","South America",NA,NA,NA,NA,NA,"latifolia",NA,"10355","auto",NA,NA,"1",NA
"615","2010-04-15 17:18:00-03","MO","MOBOT","3253991","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Brade",NA,NA,NA,"Alexander C. Brade","1951",NA,NA,"Brazil","São Paulo",NA,"Serra da Bocaina a 1700 ms. Campo.",NA,NA,NA,NA,NA,NA,NA,NA,"Brade 20666","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2011-02-18 15:12:00-02","MO","MOBOT","3254026","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Brade",NA,NA,NA,"Apparicio P. Duarte","1948","1","10","Brazil","Minas Gerais",NA,"Cachoeira - Hermilo Alves.",NA,NA,NA,NA,NA,NA,NA,NA,"Duarte 61734","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-02-19 04:30:00-03","MO","MOBOT","1941580","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Martius 916","South America",NA,NA,NA,NA,NA,NA,"Type",NA,NA,NA,NA,NA,NA
"618","2009-10-26 23:35:00-02","MO","MOBOT","3141925","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Ludwig Riedel",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2009-10-26 23:35:00-02","MO","MOBOT","3141944","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Ludwig Riedel",NA,NA,NA,"Brazil",NA,NA,"Brazilia.",NA,NA,NA,NA,NA,NA,NA,NA,"Riedel s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-02-19 04:30:00-03","MO","MOBOT","3141950","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"C.F.P. Martius","1817",NA,NA,"Brazil",NA,NA,"Brasilia Provinc. Minarum generalum in campis alpeatribus ad Serro Frio.",NA,NA,NA,NA,NA,NA,NA,NA,"Martius s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2018-05-11 05:21:00-03","MO","MOBOT","3252847","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","E.M. Woodgyer",NA,NA,NA,"Renato de Mello-Silva|E. M. Nic Lughadha|Marco A. de Assis","1999","2","21","Brazil","Minas Gerais",NA,"São Tomé das Letras: Pico do Gavião, contrafortes Oeste. Enorme populacão no campo sujo.",NA,NA,NA,NA,"1350.00000000",NA,NA,NA,"Mello-Silva 1610","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"622","2009-07-27 09:36:00-03","MO","MOBOT","3252912","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 16775","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2008-05-27 22:02:00-03","MO","MOBOT","3253042","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","J. Wurdack",NA,NA,NA,"Monteiro","1971",NA,NA,"Brazil",NA,NA,"São Tomé das Letas.",NA,NA,NA,NA,NA,NA,NA,NA,"Monteiro 8316","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2009-06-27 14:40:00-03","MO","MOBOT","3253733","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Louis O. Williams","1945","2",NA,"Brazil","Minas Gerais",NA,"Serra da Mutuca, Municipio of Nova Lima.",NA,NA,NA,NA,NA,NA,NA,NA,"Williams 5055","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"625","2015-08-10 05:49:00-03","MO","MOBOT","3253912","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","J. Badini",NA,NA,NA,"Amaro Macedo","1950","11","23","Brazil","Minas Gerais",NA,"Saraueula. Municipio O. Preto.",NA,NA,NA,NA,NA,NA,NA,NA,"Macedo 2732","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"626","2013-07-11 11:10:00-03","MO","MOBOT","100610567","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","T. Rolim",NA,NA,NA,"Fabián A. Michelangeli|Renato Goldenberg|Mayara K. Caddah|Marcelo Reginato","2011","2","2","Brazil","Minas Gerais","Itutinga","BR 265 40 km E of Lavra. (21° 29' 88 S, 44° 70' 45 W)","-44.6577987670898","-21.2980995178223",NA,NA,"950.00000000",NA,NA,NA,"Michelangeli 1564","South America",NA,NA,NA,NA,NA,NA,NA,"24458","auto",NA,NA,"1",NA
"627","2013-07-11 11:43:00-03","MO","MOBOT","100610576","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","T. Rolim",NA,NA,NA,"Fabián A. Michelangeli|Renato Goldenberg|Mayara K. Caddah|Marcelo Reginato|R. Rolim|L.G. Pedrosa","2011","2","4","Brazil","Minas Gerais","Ouro Preto","Road from Parque Estadual do Itacolomi to Lavras Novas, area of canga. (20° 44' 57 S, 43° 52' 74 W)","-43.5080986022949","-20.2875003814697",NA,NA,"1370.00000000",NA,NA,NA,"Michelangeli 1587","South America",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,"1",NA
"628","2013-01-12 05:18:00-02","MO","MOBOT","1941590","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","Cogniaux, Syntype",NA,NA,NA,"Peter Clausen","1840","4",NA,"Brazil","Minas Gerais",NA,"[No data on label]",NA,NA,NA,NA,NA,NA,NA,NA,"Clausen 1021","South America",NA,NA,NA,NA,NA,"latifolia","Syntype",NA,NA,NA,NA,"1",NA
"629","2009-07-31 17:16:00-03","MO","MOBOT","3254381","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","J.J. Wurdack",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","2","9","Brazil",NA,NA,"Among rocks. Steep rocky slopes, Serra do Itabirito, Minas Gerais, ca. 48 km S.E. of Belo Horizonte.",NA,NA,NA,NA,"1750.00000000",NA,NA,NA,"Irwin 19608","South America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"630","2020-03-26 12:56:00-03","MO","MOBOT","3253649","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","E.M. Woodgyer",NA,NA,NA,"Ana M. Giulietti","1994","1","16","Brazil","Minas Gerais","Tiradentes","Serra de São José. 44 09'91W (1159GPS).","-44.1781005859375","-21.1103000640869",NA,NA,"1120.00000000",NA,NA,NA,"Giulietti 13668","South America",NA,NA,NA,NA,NA,"latifolia",NA,"10355","auto",NA,NA,"1",NA
"631","2013-01-12 05:18:00-02","MO","MOBOT","1941590","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","Cogniaux, Syntype",NA,NA,NA,"Peter Clausen","1840","4",NA,"Brazil","Minas Gerais",NA,"[No data on label]",NA,NA,NA,NA,NA,NA,NA,NA,"Clausen 1021","South America",NA,NA,NA,NA,NA,"latifolia","Syntype",NA,NA,NA,NA,"1",NA
"632","2009-07-31 17:16:00-03","MO","MOBOT","3254381","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla latifolia","Cogn.","J.J. Wurdack",NA,NA,NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","1968","2","9","Brazil",NA,NA,"Among rocks. Steep rocky slopes, Serra do Itabirito, Minas Gerais, ca. 48 km S.E. of Belo Horizonte.",NA,NA,NA,NA,"1750.00000000",NA,NA,NA,"Irwin 19608","South America",NA,NA,NA,NA,NA,"latifolia",NA,NA,NA,NA,NA,NA,NA
"633","2020-06-22 14:18:49-03","UNESP-IBILCE","SJRP","18889","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"P.G. Windisch",NA,NA,NA,"Brasil","São Paulo","Campos da Bocaina","serra do mar",NA,NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,"Subarbusto, no campo;","Tracheophyta","Myrtales",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"634","2020-07-10 09:47:32-03","MBML","MBML-HERBARIO","40667",NA,"Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","A.F.A. Versiane/23-01-2020",NA,NA,NA,"A. P. Fontana; F. Bernabê & C. Esgario","2006","07","26","Brasil","Minas Gerais","Ouro Preto","Parque Estadual Uiamii. Serra da Ajuda. Cerrado e Campo rupestre","-43.585678","-20.248103","43W35'8,44","20S14'53,17","1240","1240","MBML040667","MBML040667","2272",NA,NA,NA,"Arbusto ca 40cm. Flores lilás. Heliófila",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-02-08 13:25:37-03","UFBA-IMS","HVC","5135","PreservedSpecimen","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Indriunas,A.","2006","07","26","C.M.Izumizawa","1998","02","22","Brasil","São Paulo","Campos do Jordão","Antes de chegar ao Horto, ca. 1700m. Beira de estrada.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"HVC00005135",NA,"36",NA,NA,NA,"Flores cor-de-rosa com estames amarelos. Habitat: Predominante em áreas abertas Habito: Erva",NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"636","2018-10-09 16:31:49-03","UFLA","ESAL","11545","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra do Campestre","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"4.799",NA,NA,NA,"erva; 0,50; roxa;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2018-10-09 16:31:49-03","UFLA","ESAL","14454","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Lourenço, RA",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"289",NA,NA,NA,"sub-arbusto; 0,55; lilás;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2018-10-09 16:31:49-03","UFLA","ESAL","8007","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","D. A. C.",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278","-44.999444","-21.245278","12","12",NA,NA,"s.n.",NA,NA,NA,"erva; 0,30; lilás;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2018-10-09 16:31:49-03","UFLA","ESAL","942","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","A. Gehrt",NA,NA,NA,"Heringer, EP",NA,NA,NA,"Brasil","Minas Gerais","Lavras","F.B.V.","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"116",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2017-11-24 14:11:34-02","UFLA","ESAL","7546","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","D. A. C.",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"11","11",NA,NA,"s.n.",NA,NA,NA,"sub-arbusto; 0,80; roxa;; campo rupestre",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA
"641","2018-10-09 16:31:49-03","UFLA","ESAL","11551","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"4.805",NA,NA,NA,"erva; 0,50; arroxeada;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2018-08-31 12:41:49-03","UFLA","ESAL","26312","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Melo, PHA; Torres D.M",NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","PCH, área de inundação","-44.603333","-21.976111","-44.603333","-21.976111","1","1",NA,NA,"3478",NA,NA,NA,"sub-arbusto; ; flores roxas;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2018-10-09 16:31:49-03","UFLA","ESAL","29932","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Martins, JAC",NA,NA,NA,"Mansanares, ME; Van den Berg, E; Andrade, EA","2010","05","01","Brasil","Minas Gerais","Carrancas","Ponto 4, Estrada que sobe pra as Broas (Complexo da Zilda)","-44.635222","-21.572361","-44.635222","-21.572361",NA,NA,NA,NA,"1093",NA,NA,NA,"Crescendo em solo com cascalho. Frutos vináceos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2018-10-09 16:31:49-03","UFLA","ESAL","29933","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Martins, JAC",NA,NA,NA,"Mansanares, ME; Van den Berg, E; Andrade, EA","2010","05","01","Brasil","Minas Gerais","Carrancas","Ponto 6, Estrada acima do Complexo da Zilda em direção à Chapada das Perdizes, Platô","-44.63575","-21.592639","-44.63575","-21.592639",NA,NA,NA,NA,"1125",NA,NA,NA,"Crescendo em solo pedregoso. Flores rosa a lilás com anteras amarelas. Campo limpo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2018-10-09 16:31:49-03","UFLA","ESAL","29934","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Martins, JAC",NA,NA,NA,"Domingos, DQ; Andrade, EA; Carmo, JAM do","2010","08","06","Brasil","Minas Gerais","Lavras","Serra do Farias","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"1720",NA,NA,NA,"Subarbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2018-10-09 16:31:49-03","UFLA","ESAL","6241","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","J. Semir",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina, Antena","-44.999444","-21.245278","-44.999444","-21.245278","12","12",NA,NA,"s.n.",NA,NA,NA,"erva; 0,40 - 0,50; roxa;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2018-10-09 16:31:49-03","UFLA","ESAL","24603","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Martins, JAC","2013","02",NA,"Mansanares, ME; Van den Berg, E; Domingos, D","2011","05","09","Brasil","Minas Gerais","Itumirim","Ponto 14 - afloramento próximo da Cachoeira das Aranhas","-44.774167","-20.373056","-44.774167","-20.373056",NA,NA,NA,NA,"2213",NA,NA,NA,"Projeto CSBC; Crescendo na beira do afloramento. Subarbusto com 35 cm. Flores com cálice esverdeado e corola magenta, estam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2018-10-09 16:31:49-03","UFLA","ESAL","6376","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","J. Semir",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Serra da Bocaina/Poço Bonito, Poço Bonito","-44.999444","-21.245278","-44.999444","-21.245278","10","10",NA,NA,"s.n.",NA,NA,NA,"erva; 0,40; roxa;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2018-10-09 16:31:49-03","UFLA","ESAL","8557","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","M. L. Gavilanes",NA,NA,NA,"Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"3.078",NA,NA,NA,"sub-arbusto; 0,50; arroxeada;; campo rupestre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2018-10-09 16:31:49-03","UFLA","ESAL","943","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Castro, GC",NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"39",NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2017-11-24 14:11:34-02","UFLA","ESAL","21154","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Argenta, JA; Ribeiro, AO",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"305/32",NA,NA,NA,"; 50cm; rosas;",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"652","2017-11-24 14:11:34-02","UFLA","ESAL","21477","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Argenta, JA; Ribeiro, AO",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"427/49",NA,NA,NA,"; 40cm; terminais de cor rosa;",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"653","2017-11-24 14:11:34-02","UFLA","ESAL","21481","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Argenta, JA; Ribeiro, AO",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"454/45",NA,NA,NA,"; ; terminais lilás;",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"654","2017-11-24 14:11:34-02","UFLA","ESAL","21483","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Argenta, JA; Ribeiro, AO",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"; ; terminais lilás;",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"655","2017-11-24 14:11:34-02","UFLA","ESAL","18935","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Van den Berg, E",NA,NA,NA,"Brasil","Minas Gerais","Itumirim",NA,"-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,NA,NA,"12",NA,NA,NA,"erva; 0,20 m; ;; campo rupestre",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA
"656","2017-11-24 14:11:34-02","UFLA","ESAL","9011","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","D. A. C.",NA,NA,NA,"Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Serra da Bocaina, Morro da Janela","-44.8711013793945","-21.3169002532959",NA,NA,"11","11",NA,NA,"s.n.",NA,NA,NA,"erva; 0,25; violeta;; campo rupestre",NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA
"657","2017-11-24 14:11:34-02","UFLA","ESAL","27035","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.","Carmo, JM",NA,NA,NA,"Andrade, EA",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Estrada antiga Itumirim/Ingai","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"; ; ;; campo rupestre",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
"658","2018-10-09 16:31:49-03","UFLA","ESAL","23474","S","Plantae","Melastomataceae","Microlicia","isophylla","Microlicia isophylla","DC.",NA,NA,NA,NA,"Alessandra","2002","06","07","Brasil","Minas Gerais","Ingaí","Reserva Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,"Doação Unilavr; Planta arbustiva com 1,30m de altura, flores lilás",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA
