"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber"
"98","2015-09-03 20:53:24-03","MNHN","RECOLNAT_MNHN_P","P02188554","PreservedSpecimen",NA,NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Gaudichaud, C.",NA,"1833","1",NA,"Brasil","San-Paolo","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02188554' target='other'> <mi>dwc_moreinfo</mi></a>","P02188554","P02188554_01",NA,"1","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46"
"99","2015-09-03 20:53:10-03","MNHN","RECOLNAT_MNHN_P","P02188535","PreservedSpecimen",NA,NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Regnell, A.F.",NA,"1868","3",NA,"Brasil",NA,"hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02188535' target='other'> <mi>dwc_moreinfo</mi></a>","P02188535","P02188535_01",NA,"7","Minas Gerais","Caldas","-46.386100769043","-21.9235992431641",NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,"III 1236"
"100","2015-09-03 20:53:24-03","MNHN","RECOLNAT_MNHN_P","P02188543","PreservedSpecimen",NA,NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Smith, L.B.|Reitz, R.",NA,"1956","12",NA,"Brasil","52km west of Caçador near the eastern edge of the campos of Palmas.","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02188543' target='other'> <mi>dwc_moreinfo</mi></a>","P02188543","P02188543_01",NA,"23","Santa Catarina","Caçador","-51.0149993896484","-26.7752990722656","1000","1200","38516","auto",NA,NA,NA,NA,NA,NA,NA,"9134"
"101","2015-09-03 20:53:10-03","MNHN","RECOLNAT_MNHN_P","P02188538","PreservedSpecimen",NA,NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Puiggari",NA,"1885","2",NA,"Brasil","Apiahy","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02188538' target='other'> <mi>dwc_moreinfo</mi></a>","P02188538","P02188538_01",NA,"1","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,"3130"
"102","2015-09-03 20:53:24-03","MNHN","RECOLNAT_MNHN_P","P02188542","PreservedSpecimen",NA,NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Puiggari",NA,"1886","1",NA,"Brasil","Apiahy. Rio de Iporanga; Lhamado Riberon, al Iguape Ribera","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02188542' target='other'> <mi>dwc_moreinfo</mi></a>","P02188542","P02188542_01",NA,"1","São Paulo","Apiaí","-48.8400001525879","-24.5",NA,NA,"37738","auto",NA,NA,NA,NA,NA,NA,NA,"3132"
"103","2015-09-03 20:53:24-03","MNHN","RECOLNAT_MNHN_P","P02188541","PreservedSpecimen",NA,NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Glaziou, A.",NA,"1889","4",NA,"Brasil","Mogy das Cruzes","hb","Herbier de A. Glaziou donné par Mme SIMARD, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02188541' target='other'> <mi>dwc_moreinfo</mi></a>","P02188541","P02188541_01",NA,"20","São Paulo","Moji das Cruzes","-46.1883010864258","-23.5228004455566",NA,NA,"28666","auto",NA,NA,NA,NA,NA,NA,NA,"17834"
"104","2020-12-11 11:45:22-03","UFMG","BHCB","184635","PreservedSpecimen","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Mota, RC da","4039","2016","02","Southern America","Brasil","Curral de Pedras",NA,"Projeto desenvolvido pelo Instituto Prístino!; Erva hidrófita submersa; perianto roxo com região central amarela.; Coletada em pequena lagoa sazonal.","BHCB049903",NA,NA,"18","Minas Gerais","Jequitaí","-44.564167","-17.09","693","693",NA,NA,"2016","02","18","-44.564167","-17.09",NA,NA,NA
"105","2020-12-11 11:45:22-03","UFMG","BHCB","70717","PreservedSpecimen","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Ribas, OS","3202",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"Paraná","Doutor Ulysses","-49.4197006225586","-24.5680999755859",NA,NA,"32237","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:21:24-03","UFPR","UPCB","65059","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Cervi, A.C.","8823","2004","09",NA,"Brasil","Fazenda Lageado Grande, Rio Neno.",NA,"Planta aquática herbácea submersa fixa..",NA,NA,"Cordeiro, J. et al.","30","Paraná","General Carneiro","-51.315601348877","-26.4274997711182",NA,NA,"33284","auto","2005","01",NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:21:24-03","UFPR","UPCB","47949","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Kersten, R.","512","2001","03",NA,"Brasil","REPAR - PETROBRÁS",NA,"Herbácea, flores lilases-azuladas, em campo de inundação do Rio Barigui..",NA,NA,"Kersten, R.","20","Paraná","Araucária","-49.4103012084961","-25.5930995941162",NA,NA,"21346","auto","2001","01","01",NA,NA,NA,NA,NA
"108","2021-02-11 17:21:24-03","UFPR","UPCB","74094","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Alves-da-Silva, S.C.","87","2012","02",NA,"Brasil","Reservatório Piraquara II.",NA,"Presente em banco de macrófitas. Hábito de vida Submersa fixa.",NA,NA,"Cervi, A.C.","01","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,"12577","auto","2012","01","01",NA,NA,NA,NA,NA
"109","2021-02-11 17:21:24-03","UFPR","UPCB","25621","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Cervi, A.C.","3401","1991","10",NA,"Brasil","Poço Preto, a 2km da caasa de hóspedes do Parque Iguaçu",NA,"Aquática flutuante fixa..",NA,NA,"Cervi, A.C. & Pott, V.J.","15","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,"39570","auto","1991","10","15",NA,NA,NA,NA,NA
"110","2008-05-27 22:02:00-03","MO","MOBOT","611956","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","A. Aguayo","Aguayo 272","1989","6","South America","Paraguay","Parque Nacional Ybycu'í. Bosque ribereño vecino al Salto Guaraní.",NA,NA,NA,NA,"R.R. Haynes (UNA)","5","Paraguarí",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","12"
"111","2013-06-11 13:20:00-03","MO","MOBOT","1967710","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Karl Fiebrig","Fiebrig 2716","1904","2","South America","Bolivia","Chuquiacá",NA,NA,NA,NA,"Foster's 1958 catalog notes file",NA,NA,NA,"-64.1333","-21.8333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"112","2018-05-17 05:28:00-03","MO","MOBOT","2231234","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","María E. Múlgura|F. Biganzoli|H. Illarraga|Andrea S. Vega","Múlgura 1856","1997","12","South America","Argentina","Ruta 17, 46 km desde el cruce con la ruta 20 hacia B de Irigoyen",NA,NA,NA,NA,"Tur, N. M.","14","Misiones","General Manuel Belgrano","-53.76666","-26.28333","840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2010-02-16 16:18:00-02","MO","MOBOT","2232782","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Norma B. Deginani|Manuel J. Belgrano|R.J. Zuloaga","Deginani 1654","2000","3","South America","Argentina","Parque Provincial Piñalito",NA,NA,NA,NA,"Tur, N. M.","4","Misiones","San Pedro","-53.8166667","-26.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"114","2009-12-07 20:47:00-02","MO","MOBOT","2247002","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Nuncia M. Tur|Rosa Guaglianone","Tur 2005","1992","2","South America","Argentina","Bernardo de Irigoyen, Ruta 17, cruce con Ruta 14.",NA,NA,NA,NA,"Tur, N. M.","19","Misiones","General Manuel Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2009-12-07 20:47:00-02","MO","MOBOT","2247025","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Nuncia M. Tur|Rosa Guaglianone","Tur 2005","1992","2","South America","Argentina","Bdo. de Irigoyen, ruta Nº 17, cruce con ruta Nº 14. Laguna",NA,NA,NA,NA,"Tur, A.","19","Misiones","General Manuel Belgrano",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-06-28 10:41:00-03","MO","MOBOT","2517623","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Benedict (Benjamin) Balansa","Balansa 4728","1883","3","South America","Paraguay","Entre Paraguarí et Valenzuela",NA,NA,NA,NA,"Horn, C. N.",NA,"Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"117","2009-08-21 06:56:00-03","MO","MOBOT","3018652","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Keiichi Mizoguchi","Mizoguchi 474","1978","5","South America","Paraguay","Rincon-Del Julio, Pedro Fuan Cabalerro, near the border of Brasil, in stream,",NA,NA,NA,NA,"Alejandro Novelo R.","8","Amambay",NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2013-08-23 04:12:00-03","MO","MOBOT","3022227","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","W.G. Herter","Herter 1351c",NA,NA,"South America","Uruguay","Dep. De e loco classico Lavalleja, Assoc, Edaph. rubotagn. Humid., Illum ref. ill Penitente.",NA,NA,NA,NA,"Charles N. Horn",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2013-08-23 04:12:00-03","MO","MOBOT","3022555","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","W.G. Herter","Herter 1351a","1935",NA,"South America","Uruguay","Dep. De Lavalleja. Assoc. Edaph arg. Penitente.",NA,NA,NA,NA,"Charles N. Horn",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","611965","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","A. Aguayo","Aguayo 108","1989","1","South America","Paraguay","Parque Nacional Ybycu'í. Bosque ribereño y cauce del arroyo Mina medio-inferior.",NA,NA,NA,NA,"R.R. Haynes (UNA)","15","Paraguarí",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","5"
"121","2008-05-27 22:02:00-03","MO","MOBOT","612091","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Elsa M. Zardini","Zardini 7446","1988","10","South America","Paraguay","Parque Nacional Ybycu'í. Gallery forest along Arroyo Minas, on trail to Salto Guaraní.",NA,NA,NA,NA,"Charles N. Horn (Newberry Coll.)","21","Paraguarí",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5","88-98"
"122","2015-05-20 10:36:57-03","UFERSA","MOSS","5451","S","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Andrade, R.W. de","3","1992","10","América do Sul","Brasil","Barragem de Genésio",NA,"flor amarela.",NA,NA,"Oliveira, O.F. de","11","Rio Grande do Norte","Mossoró","-37.344167","-5.1875","16","16",NA,NA,"1998","05","12","37W20'39","5S11'15",NA,NA,NA
"123","2015-05-20 10:36:57-03","UFERSA","MOSS","5450","S","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Vale, G.C.C. do","17","1994","02","América do Sul","Brasil","Sítio Bamburral.",NA,"planta aquática; flor amarela.",NA,NA,"Oliveira, O.F. de","06","Rio Grande do Norte","Governador Dix-Sept Rosado","-37.520833","-5.458889","26","26",NA,NA,"1998","05","12","37W31'15","5S27'32",NA,NA,NA
"124","2015-05-20 10:36:57-03","UFERSA","MOSS","5453","S","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Oliveira, J.L.B. de","2","1992","10","América do Sul","Brasil","Barragem de Genésio",NA,"plantaaquática; flor amarela.",NA,NA,"Oliveira, O.F. de","10","Rio Grande do Norte","Mossoró","-37.344167","-5.1875","16","16",NA,NA,"1998","05","12","37W20'39","5S11'15",NA,NA,NA
"125","2015-05-20 10:36:57-03","UFERSA","MOSS","5452","S","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Vale, G.C.C. do","16","1994","02","América do Sul","Brasil","Sítio Bamburral.",NA,"planta aquática; flor amarela.",NA,NA,"Oliveira, O.F. de","06","Rio Grande do Norte","Governador Dix-Sept Rosado","-37.520833","-5.458889","26","26",NA,NA,"1998","05","12","37W31'15","5S27'32",NA,NA,NA
"126","2015-05-20 10:36:57-03","UFERSA","MOSS","5454","S","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Lima, A.J.S.","3","1992","10","América do Sul","Brasil","Barragem de Genésio.",NA,"planta aquática.",NA,NA,"Oliveira, O.F. de","10","Rio Grande do Norte","Mossoró","-37.344167","-5.1875","16","16",NA,NA,"1998","05","12","37W20'39","5S11'15",NA,NA,NA
"127","2020-08-31 09:19:58-03","INPA","INPA","32678","S","Plantae","Monocotyledon","Commelinales","Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Prance, GT","14462","1971","07","Southern America","Brasil","Rio Curuquetê, São Paulo, 30km mouth of Rio Coti, Rio Curuquetê, São Paulo, 30 km. above mouth of rio Coti. In rapids.",NA,NA,"INPA0032678",NA,"Rataj, KCS","20","Amazonas",NA,"-65.572157","-8.765823",NA,NA,NA,NA,"1976",NA,NA,"-65.572157","-8.765823",NA,NA,NA
"128","2020-08-31 09:19:58-03","INPA","INPA","62489","S","Plantae","Monocotyledon","Commelinales","Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Rataj, KCS","s.n.","1976","12","Southern America","Brasil","Igarapé do Aeroporto, Igarapé do Aeroporto.",NA,NA,"INPA0062489","INPA0062489 INPA0062489_e","Rataj, KCS","10","Mato Grosso","Aripuanã","-59.1","-10",NA,NA,NA,NA,"1977",NA,NA,"-59.1","-10",NA,NA,NA
"129","2020-08-31 09:19:58-03","INPA","INPA","102981","S","Plantae","Monocotyledon","Commelinales","Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Teixeira, LOA","116","1982","04","Southern America","Brasil","Estrada Humaitá-Porto Velho km 60, igarapé São João de Água Clara.",NA,NA,"INPA0102981","INPA0102981 INPA0102981_e INPA0102981_nd","Kallunki, JA","30","Amazonas","Humaitá","-63","-8",NA,NA,NA,NA,"1998",NA,NA,"-63","-8",NA,NA,NA
"130","2020-06-15 15:31:12-03","UNESP-RC","HRCB","46268","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","H. Ruiz & Pavón","Fr. Daniel","594","1954","01",NA,"Brasil",NA,NA,"erva perene, flor branca",NA,NA,"Rambo","25","Rio Grande do Sul","Augusto Pestana","-53.9921989440918","-28.5168991088867","450","450","15366","auto",NA,NA,NA,NA,NA,NA,NA,NA
"131","2019-06-10 10:11:30-03","FZB-BH","BHZB","4027","S","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosteraefolia","Heteranthera zosteraefolia",NA,"Fernandes, M.G.C.",NA,"2003","09",NA,"Brasil","FZB/BH - Estufa Campo Rupestre",NA,"Submersa fixa com flores numerosas. Com duplicata.Cultivado",NA,NA,NA,"29","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-06-10 10:11:30-03","FZB-BH","BHZB","3041","S","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosteraefolia","Heteranthera zosteraefolia",NA,"Miranda, C.","1","2004","09",NA,"Brasil","Jardim Botânico FZB/BH - Coleção de Plantas Aquáticas",NA,NA,NA,NA,NA,"17","MG","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA
"133","2019-12-09 17:30:44-03","UFPR","EFC","11106","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Bardelli-da-Silva, M.Y.","202","2012","04",NA,"Brasil","REPAR",NA,"Herbácea aquática, 5cm, flor lilás, várzea, 890m s.n.m.","EFC011106",NA,NA,"16","Paraná","Araucária","-49.3478","-25.5889","890","890",NA,NA,"2012","05","04","-49.3478","-25.5889",NA,NA,NA
"134","2019-10-07 09:20:20-03","UEFS","HUEFS","86146","PreservedSpecimen","Plantae","Angiospermae","Commelinales","Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Silva, J.M.","2142","1997","10",NA,"Brasil","Cânion do Rio Guarani",NA,"Matinha nebular.","HUEFS0086146","HUEFS0086146",NA,"16","Paraná","Três Barras do Paraná","-53.1808013916016","-25.4188995361328",NA,NA,"20611","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA
"135","2019-10-07 09:20:20-03","UEFS","HUEFS","204505","PreservedSpecimen","Plantae","Angiospermae","Commelinales","Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Hoehne, W.","975","1942","01",NA,"Brasil","Horto Fac. De Farmacia de S. Paulo.",NA,NA,"HUEFS0204505","HUEFS0204505",NA,"20","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"53584","auto",NA,NA,NA,NA,NA,"Lilianae",NA,NA
"136","2017-04-21 09:07:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia",NA,"J. C. Lindeman","4945","1967","3","South America","Brazil",NA,NA,NA,NA,NA,"RRC ID Flag","16","Paraná",NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,"4945"
"137","2019-02-27 14:03:33-03","UFSJ","HUFSJ","7617","S","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Oliveira, G","149","2015","02",NA,"Brasil","Cultivada.",NA,"Planta aquática cultivada em aquário. Flor roxa.","HUFSJ007617",NA,"Oliveira, G","21","Minas Gerais","Ritápolis","-44.3180999755859","-21.021900177002",NA,NA,"18703","auto","2015","03","27",NA,NA,NA,NA,NA
"138","2020-11-05 13:53:57-03","UNIRIO","HUNI","182","PreservedSpecimen","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","W. Costa; F. Pupo; E. Araújo",NA,"1999","02",NA,"Brasil","Estrada Malhado-Bom Jesus da Lapa (BA-160), lado direito, Km 157,1.",NA,"Flores azul-violáceas.","HUNI00000182",NA,"A. Moreira","12","Bahia","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2017-09-11 17:13:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Martius, CFP","s.n.",NA,NA,"Southern America","Brazil","in stagnis ad flumen. S. Francisci prope Malhada in termino prov. Minarum et Bahiensis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2017-09-11 17:13:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Sellow, F","s.n.",NA,NA,"Southern America","Brazil","in Brasilia meridionali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2017-09-11 17:13:12-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Sellow, F","s.n.",NA,NA,"Southern America","Brazil","in Brasilia meridionali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-08 12:54:42-03","UFRGS","ICN","088697","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Baptista, LRM","s.n.",NA,NA,"América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"C.V.S. Gastal Jr.",NA,"RS","Rio Tainhas",NA,NA,NA,NA,NA,NA,"1997","06","10",NA,NA,NA,NA,NA
"143","2021-02-08 12:54:42-03","UFRGS","ICN","088701","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Baptista, LRM","s.n.",NA,NA,"América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"C.V.S. Gastal Jr.",NA,"RS","Rio Tainhas",NA,NA,NA,NA,NA,NA,"1997","06","10",NA,NA,NA,NA,NA
"144","2021-02-08 12:54:42-03","UFRGS","ICN","119316","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Goergen, J","s.n.","1981","03","América do Sul","Brasil","Itaimbezinho Arroio Camisa",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,NA,"15","RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-02-08 12:54:42-03","UFRGS","ICN","008944","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Lindeman, JC; et al.","s.n.","1971","11","América do Sul","Brasil","Parque do Turvo, num pequeno banhado",NA,"Espécie ameaçada de extinção (Vulnerável).; Erva formando tapete entre touças de Cyp. e Juncus. Corola azul.; sobre humus úmido.",NA,NA,"C.V.S. Gastal Jr.","01","RS","Derrubadas","-53.8608016967773","-27.2646999359131",NA,NA,"18158","auto","1997","06","10",NA,NA,NA,NA,NA
"146","2021-02-08 12:54:42-03","UFRGS","ICN","016369","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Rambo, B","45736","1950","02","América do Sul","Brasil",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Em banhado, submersa.",NA,NA,"C.V.S. Gastal Jr.","07","RS","Farroupilha","-51.3478012084961","-29.2250003814697",NA,NA,"19545","auto","1997","06","10",NA,NA,NA,NA,NA
"147","2021-02-08 12:54:42-03","UFRGS","ICN","103819","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Hagelund, K","4977","1966","02","América do Sul","Brasil","Granja Sodal",NA,"Espécie ameaçada de extinção (Vulnerável).; paludoso",NA,NA,"Gastal, Jr CVS","27","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,"23862","auto","1997","06","17",NA,NA,NA,NA,NA
"148","2021-02-08 12:54:42-03","UFRGS","ICN","027673","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Valls, JFM; et al.","s.n.","1973","11","América do Sul","Brasil","Cerro do Jarau",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"C.V.S. Gastal Jr.","20","RS","Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,"74636","auto","1997","06","01",NA,NA,NA,NA,NA
"149","2021-02-08 12:54:42-03","UFRGS","ICN","103822","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Hagelund, K","5860","1971","03","América do Sul","Brasil","Granja Piratini",NA,"Espécie ameaçada de extinção (Vulnerável).; planta imersa na água",NA,NA,"Gastal, Jr CVS",NA,"RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto","1997","06","04",NA,NA,NA,NA,NA
"150","2021-02-08 12:54:42-03","UFRGS","ICN","103821","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Hagelund, K","5860","1970","03","América do Sul","Brasil","Granja Piratini",NA,"Espécie ameaçada de extinção (Vulnerável).",NA,NA,"Gastal, Jr CVS","08","RS","Santo Ângelo","-54.2630996704102","-28.2992000579834",NA,NA,"25915","auto","1997","06","02",NA,NA,NA,NA,NA
"151","2021-02-08 12:54:42-03","UFRGS","ICN","085333","S","Plantae","Monocotyledon",NA,"Pontederiaceae","Heteranthera","zosterifolia","Heteranthera zosterifolia","Mart.","Sobral, M; et al.","5024","1986",NA,"América do Sul","Brasil","Faxinal",NA,"Espécie ameaçada de extinção (Vulnerável).; Erva aquática; flores azul-claras.",NA,NA,"C.V.S. Gastal Jr.",NA,"RS","Cambará do Sul","-50.1446990966797","-29.0478000640869",NA,NA,"30776","auto","1997","06","17",NA,NA,NA,NA,NA
