"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","continentOcean","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"202","2019-08-20 10:12:23-03","UNICAMP","UEC","99199","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Tamashiro, JY","1998","05",NA,"Assis, PF; Christianini, SR","1997","10","03","Brazil","São Paulo","Agudos","Fazenda Santa Rita, Interior da mata - topo.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"449",NA,NA,NA,NA,NA,"Árvore 5,0 m. caule semi-rugoso, folhas cartáceas, flor com cálice e corola verde claro com pilosidade ferrugínea e estames branco e rosa. Botões florais verde-claro com pilosidade ferrugínea.","Magnoliopsida",NA,"52219","auto",NA,NA,NA,NA,NA,NA
"203","2019-08-20 10:12:23-03","UNICAMP","UEC","52729","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.",NA,NA,NA,NA,"Salis, SM","1989","09","21","Brazil","São Paulo","Brotas","Fazenda Santa Elisa, Rio Jacaré-Pepira.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"32",NA,NA,NA,NA,NA,"flor, Flores com estames vermelhos. Mata ciliar.","Magnoliopsida",NA,"26585","auto",NA,NA,NA,NA,NA,NA
"204","2019-08-20 10:12:23-03","UNICAMP","UEC","52729","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.",NA,NA,NA,NA,"Salis, M","1989","09","21","Brazil","São Paulo","Brotas","Fazenda Santa Elisa, Rio Jacaré - Pepira, mata ciliar.","-48.1199989318848","-22.2800006866455",NA,NA,NA,NA,"32",NA,NA,NA,NA,NA,"Flores com estames vermelhos, 3 m. alt.","Magnoliopsida",NA,"26585","auto",NA,NA,NA,NA,NA,NA
"205","2019-08-20 10:12:20-03","UNICAMP","UEC","115492","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.",NA,NA,NA,NA,"Cielo-Filho, R","1999","10","15","Brazil","São Paulo","Campinas","Distrito de Sousas, Mata Ribeirão Cachoeira (Condomínio Colinas do Atibaia)","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"71",NA,NA,NA,NA,NA,"Àrvore de aproximadamente 5 m de altura, casca lisa, estames avermelhados, folhas novas no final da floração. Indivíduo 402.","Magnoliopsida",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"206","2019-08-20 10:12:23-03","UNICAMP","UEC","99918","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Fernandes, JM","2010","11","25","Hoehne, W","1954","11","01","Brazil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"flor, NV: diadema.","Magnoliopsida",NA,"20999","auto",NA,NA,NA,NA,NA,NA
"207","2019-08-20 10:12:23-03","UNICAMP","UEC","99929","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Fernandes, JM","2010","11","25","Hoehne, W","1954","11","01","Brazil","São Paulo","Limeira",NA,"-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"flor, NV: diadema, mandavaré, cabelinho de Jesus.","Magnoliopsida",NA,"20999","auto",NA,NA,NA,NA,NA,NA
"208","2020-12-04 13:19:09-03","UDESC","LUSC","5376","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.",NA,NA,NA,NA,"O.S.Ribas; J.M.Silva & J.Cordeiro","2009","09","26","Brasil","Paraná","São Pedro do Iguaçu","Parque Estadual Cabeça do Cachorro.","-53.8553009033203","-24.9356002807617",NA,NA,"LUSC006482","LUSC006482","8313",NA,NA,NA,NA,NA,"Floresta Estacional Semidecidual;Flores com estames alvacentos na base e rosáceos no ápse.;;.",NA,NA,"24343","auto",NA,NA,NA,NA,NA,NA
"209","2019-01-17 11:25:18-02","PUCRS","MPUC","10925","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Equipe do Projeto",NA,NA,NA,"C.S.A. Martins","1996","11","16","Brasil","RS","Maximiliano de Almeida","Junto ao rio Forquilha","-51.8036111","-27.6341667","-51.8036111000","-27.6341667000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Fabales",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"210","2019-01-17 11:25:18-02","PUCRS","MPUC","9155","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","C. Lang",NA,NA,NA,"C.S.A. Martins","1996","11","16","Brasil","RS","Maximiliano de Almeida","Junto ao rio Forquilha","-51.8036111","-27.6341667","-51.8036111000","-27.6341667000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"Fabales",NA,NA,"Magnoliopsida",NA,"1",NA,NA,NA
"211","2020-10-14 10:01:31-03","FURB","FURB","46152","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Oliveira, AA de","2015","02","25","Oliveira, A.A. de","2015","02","25","Brasil","Santa Catarina","Chapecó","Água Amarela.","-52.5622222","-27.1758334","-52.5622222","-27.1758334","FURB24485","FURB24485","1203",NA,"666","666",NA,NA,"Regeneração IFFSC 1959 /N/16 Habitat: Floresta Estacional Decidual; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2020-10-14 10:01:31-03","FURB","FURB","61350","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Kassner-Filho, A.","2018","10","13","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","10","13","Brasil","Santa Catarina","Barra Bonita","Três Irmãos.","-53.4102778","-26.7288889","-53.4102778","-26.7288889","FURB61350","FURB61350","3713",NA,"467","467",NA,NA,"flor branca e rosa Habitat: interior da unidade amostral Habito: arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-14 10:01:31-03","FURB","FURB","61375","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Kassner-Filho, A.","2018","10","10","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","10","10","Brasil","Santa Catarina","Santa Helena","Sanga Joaçaba.","-53.6413889","-26.9094444","-53.6413889","-26.9094444","FURB61375","FURB61375","3670",NA,"373","373",NA,NA,"flor branca e rosa Habitat: borda do fragmento florestal Habito: árvore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-14 10:01:31-03","FURB","FURB","61649","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Kassner-Filho, A.","2018","10","30","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","10","30","Brasil","Santa Catarina","Nova Itaberaba","Linha Dalchiovão.","-52.7836111","-26.9536111","-52.7836111","-26.9536111","FURB61649","FURB61649","3795",NA,"590","590",NA,NA,"flor rosa e branca Habitat: Borda de fragmento florestal Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-14 10:01:31-03","FURB","FURB","61685","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Kassner-Filho, A.","2018","11","01","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2018","11","01","Brasil","Santa Catarina","Guatambú","Linha Feliz.","-52.83","-27.09","-52.8300000","-27.0900000","FURB61685","FURB61685","3818",NA,"480","480",NA,NA,"fruto imaturo Habitat: interior da unidade amostral Habito: arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-14 10:01:31-03","FURB","FURB","63058","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Kassner-Filho, A.","2018","11","27","Kassner-Filho, A.; Santos, D; Bollmann, G; Althoff, L.F.","2018","11","27","Brasil","Santa Catarina","Zortéa","Passo Raso.","-51.6138889","-27.4941666","-51.6138889","-27.4941666","FURB63058","FURB63058","4150",NA,"661","661",NA,NA,"Fruto imaturo Habitat: Floresta estacional decidual; Estágio avançado; Interior da unidade amostral. Habito: Arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-08 08:52:02-03","FURB","FURB","63195","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Kassner-Filho, A.","2018","11","22","Kassner-Filho, A.","2018","11","22","Brasil","Santa Catarina","Capinzal","Alto Alegre.","-51.66","-27.36","-51.6600000","-27.3600000","FURB63195","FURB63195","4027",NA,"600","600",NA,NA,"Arvoreta; 6m; fruto imaturo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-10-14 10:01:31-03","FURB","FURB","9245","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Oliveira, AA de","2010","09","14","Maçaneiro, J.P.","2008","11","23","Brasil","Rio Grande do Sul","Torres","Parque Estadual da Guarita.","-49.7355555","-29.3563889","-49.7355555","-29.3563889","FURB24487","FURB24487","3",NA,"9","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-10-14 10:01:31-03","FURB","FURB","9750","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Ribas, OS",NA,NA,NA,"Ribas, O.S.; Silva, J.M. & Andrade, C.C.","2006","10","05","Brasil","Paraná","Céu Azul","Parque Nacional do Iguaçu.","-53.8485984802246","-25.1466999053955",NA,NA,"FURB01627","FURB01627","7442",NA,NA,NA,NA,NA,NA,NA,NA,"51148","auto",NA,NA,NA,NA,NA,NA
"220","2021-03-16 17:52:03-03","UCS","HUCS","49494","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Caxambu, M.G.","2018","11","29","Coleto, L.B.","2018","09","09","Brasil","Paraná","Nova Londrina","Bosque","-52.978611","-22.754444","-52.978611","-22.754444",NA,NA,"s.n.",NA,"293","293",NA,NA,"Doação HCF 26612&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;&nf;; Arvoreta ca. 5m, semi-ciófita. Flores com filetes na base e roxos no ápice. Bubosque. Floresta Estacional Semidecidual Submontana","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-16 17:52:03-03","UCS","HUCS","51108","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Cortellini, F.","2020","05","01","Cortellini, F.","2020","05","01","Brasil","Rio Grande do Sul","Fagundes Varela","Linha General Neto, São Judas Tadeu","-51.726667","-28.844167","-51.726667","-28.844167",NA,NA,"s.n.",NA,"509","509",NA,NA,"Pequena área de uma floresta de araucárias. Árvore com 3m de altura","Angiospermae","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-16 17:52:03-03","UCS","HUCS","17629","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Hatschbach, G.","2000",NA,NA,"Hatschbach, G.","1999","10","06","Brasil","Paraná","Cerro Azul",NA,"-49.261100769043","-24.823600769043",NA,NA,NA,NA,"69284",NA,NA,NA,NA,NA,"Arbusto, 3m, estames alvos, ápice purpureo.; mata degradada","Angiospermae","Fabales","32006","auto",NA,NA,NA,NA,NA,NA
"223","2021-03-16 17:52:03-03","UCS","HUCS","30923","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Hatschbach, G.","2006",NA,NA,"Cordeiro, J.","2006","10","31","Brasil","Paraná","Itaperuçu","Açungui","-49.3478012084961","-25.2199993133545",NA,NA,NA,NA,"2497",NA,NA,NA,NA,NA,"Arbusto, 4m, estames alvos, ápice lilás rosado.; Ruderal","Angiospermae","Fabales","36235","auto",NA,NA,NA,NA,NA,NA
"224","2021-03-16 17:52:03-03","UCS","HUCS","11904","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Butzke, A.",NA,NA,NA,"Butzke, A.","1996","01","06","Brasil","Rio Grande do Sul","Marcelino Ramos","Estreito Rio Uruguai","-51.9063987731934","-27.4617004394531",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","18635","auto",NA,NA,NA,NA,NA,NA
"225","2021-03-16 17:52:03-03","UCS","HUCS","23628","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Ribas, O.S.",NA,NA,NA,"Ribas, O.S.","2003","11","14","Brasil","Paraná","São Pedro do Ivaí","Fazenda Barbacena","-51.8563995361328","-23.8652992248535",NA,NA,NA,NA,"5566",NA,NA,NA,NA,NA,"Arvoreta, 4m, fruto maduro amarronzado.; Floresta estacional semidecidual","Angiospermae","Fabales","16604","auto",NA,NA,NA,NA,NA,NA
"226","2021-03-16 17:52:03-03","UCS","HUCS","37556","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.",NA,NA,NA,NA,"Carneiro, J.S.","2005","10","06","Brasil","Paraná","Lupionopolis","Mata São Pedro","-51.6571998596191","-22.7553005218506",NA,NA,NA,NA,"472",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","11262","auto",NA,NA,NA,NA,NA,NA
"227","2021-03-16 17:52:03-03","UCS","HUCS","31269","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Ribas, O.S.","2006",NA,NA,"Ribas, O.S.","2006","10","02","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçú","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"7388",NA,NA,NA,NA,NA,"árvore, 5m, flor com estames rosados no ápice e alvacentos na base.; Floresta estacional semidecidual.","Angiospermae","Fabales","39570","auto",NA,NA,NA,NA,NA,NA
"228","2021-03-16 17:52:03-03","UCS","HUCS","13538","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Hatschbach, G.","1999",NA,NA,"Ziller, S.R.","1998","09","06","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçú","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"1686",NA,NA,NA,NA,NA,"árvore, 6m, flor rosa com ápice alvo.","Angiospermae","Fabales","39570","auto",NA,NA,NA,NA,NA,NA
"229","2021-03-16 17:52:03-03","UCS","HUCS","2671","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Hatschbach, G.","1987","01",NA,"Hatschbach, G.","1986","10","12","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçú","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,"50624",NA,NA,NA,NA,NA,"Arbusto, 3m, estames alvos, ápice vinoso.; Mata Pluvial","Angiospermae","Fabales","39570","auto",NA,NA,NA,NA,NA,NA
"230","2021-03-16 17:52:03-03","UCS","HUCS","15247","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Barneby, R.C.","1999",NA,NA,"Silva, J.M.","1998","09","05","Brasil","Paraná","Diamante do Norte","Rio Paranapanema","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"2478",NA,NA,NA,NA,NA,"arbusto, 3m, estames alvos ápice rosado.; Floresta da bacia do Rio Paraná","Angiospermae","Fabales","16110","auto",NA,NA,NA,NA,NA,NA
"231","2021-03-16 17:52:03-03","UCS","HUCS","18400","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Silveira, S.F.","2015","07",NA,"Silva, J.M.","1998","09","05","Brasil","Paraná","Diamante do Norte","Rio Paranapanema","-52.8596992492676","-22.656400680542",NA,NA,NA,NA,"2478",NA,NA,NA,NA,NA,"arbusto, 3m, estames alvos, ápice rosado.; Floresta da bacia do Rio paraná","Angiospermae","Fabales","16110","auto",NA,NA,NA,NA,NA,NA
"232","2021-03-16 17:52:03-03","UCS","HUCS","36519","PreservedSpecimen","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Cordeiro, J.; Barbosa, E.","2010",NA,NA,"Tamponi, L. g","2009","10","10","Brasil","Paraná","Céu Azul","Trilha para a cachoeira Jacutinga","-53.8485984802246","-25.1466999053955",NA,NA,NA,NA,"602",NA,NA,NA,NA,NA,"arbusto, 3m, flores rosadas.; Floresta estacional semidecídual","Angiospermae","Fabales","51148","auto",NA,NA,NA,NA,NA,NA
"233","2019-08-16 08:39:20-03","UTFPR","HCF","17521","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2015","09","10","M.G. Caxambu","2015","08","05","Brasil","PR","Nova Tebas","Estação Ecológica Municipal Reinaldo","-51.957583","-24.369806","51°57'27,3 W","24°22'11,3 S",NA,NA,"6668",NA,"619","619",NA,NA,"arbusto ca. 2 m, heliófito. Flores com cálice verde e filetes alvos nos dois terçoes basais e róseo no terço apical.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2019-08-16 08:39:20-03","UTFPR","HCF","27585","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","R.R. Völtz","2017","12","20","R.R. Völtz","2017","11","15","Brasil","PR","Cerro Azul","estrada para a localidade de Mato Preto","-49.233611","-24.779722","49°14'01 W","24°46'47 S",NA,NA,"1500",NA,"270","270",NA,NA,"arvoreta ca. 5 m alt. frutos velutinos, verde-amarronzados. Bora de floresta secundária.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2019-08-16 08:39:20-03","UTFPR","HCF","18016","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2015","10","25","M.G. Caxambu","2015","10","01","Brasil","PR","Santa Tereza do Oeste","Parque Nacional do Iguaçu, Linha Gonçal","-53.657222","-25.143611","53°39'26 W","25°08'37 S",NA,NA,"6935",NA,"551","551",NA,NA,"arbusto ca. 1,20 m, semi-ciófilo, ripário. Flores com filetes 3/4 basais alvos e 1/4 apical róseo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2019-08-16 08:39:20-03","UTFPR","HCF","7983","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2009","06","16","E.L. Siqueira","2009","06","03","Brasil","PR","Luiziana","RPPN Depositozinho - Propriedade da","-52.31975","-24.203222","52°19'11,1 W","24°12'11,6 S",NA,NA,"202",NA,"646","646",NA,NA,"arbusto heliófito, ca. 2 m. Botões florais verdes. Flores com filetes de metade basal alva e a apical róseas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2019-08-16 08:39:20-03","UTFPR","HCF","12667","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2013","09","13","E.L. Siqueira","2013","09","06","Brasil","PR","Fênix","Estação Ecológica Municipal de Fênix","-52.085722","-23.971389","52°05'08,6 W","23°58'17 S",NA,NA,"687",NA,"351","351",NA,NA,"arvoreta ca. 3 m, ripária, heliófita. Files alvos e rosas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-08-16 08:39:20-03","UTFPR","HCF","17718","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2015","10","07","M.G. Caxambu","2015","08","20","Brasil","PR","Céu Azul","Parque Nacional do Iguaçu, cercanias da","-53.844","-25.151333","53°50'38,4 W","25°09'04,8 S",NA,NA,"6774",NA,"666","666",NA,NA,"arbusto ca. 1,20 m, heliófito. Filetes 3/4 alvos na base e 1/4 róseos no ápice.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2019-08-16 08:39:20-03","UTFPR","HCF","9125","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2010","11","10","M.G. Caxambu","2010","10","13","Brasil","PR","Tuneiras do Oeste","Reserva Biológica Das Perobas - Palmital","-52.725167","-23.860083","52°43'30,6 W","23°51'36,3 S",NA,NA,"3278",NA,"560","560",NA,NA,"arvoreta ca. 4 m. Filetes alvos na base e rosas no ápice.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-08-16 08:39:20-03","UTFPR","HCF","9643","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","Juliana S. Carneiro","2006",NA,NA,"Juliana S. Carneiro","2005","10","06","Brasil","PR","Lupionópolis","Mata São Pedro","-51.701667","-22.688333","51°42'06 W","22°41'18 S",NA,NA,"472",NA,NA,NA,NA,NA,"escandente, flores rosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-08-16 08:39:20-03","UTFPR","HCF","18599","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","G. Felitto","2015",NA,NA,"G. Felitto","2014","12","02","Brasil","PR","Nova Cantu","PCH Cantu 2, Área futura de reservatório","-52.461944","-24.750556","52°27'43 W","24°45'02 S",NA,NA,"886",NA,NA,NA,NA,NA,"árvore, 6 m, frutos maduros amarronzados e pilosos. Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-08-16 08:39:20-03","UTFPR","HCF","8141","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2009","09","17","A.R. Silva","2009","08","27","Brasil","PR","Campo Mourão","afloramento rochoso, no terreno frente","-52.346361","-24.033389","52°20'46,9 W","24°02'00,2 S",NA,NA,"720",NA,"539","539",NA,NA,"arvoreta, heliófita, ca. 3,5 m. Flores com filetes alvos a rosas. Início da formação de solos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-08-16 08:39:20-03","UTFPR","HCF","8164","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2009","09","23","E.S. Sekine","2009","09","15","Brasil","PR","Nova Aurora","Propriedade do Sr. David Ezuel Gurski","-52.439111","-24.255611","52°26'20,8 W","24°15'20,2 S",NA,NA,"209",NA,"277","277",NA,NA,"arvoreta ca. 3 m, em orla de floresta. Florescom cálice verde e corola com filetes alvos e rosas. Com visitação de Apis mellifera às 09:00 hs.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-08-16 08:39:20-03","UTFPR","HCF","14779","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2014","09","19","M.G. Caxambu","2014","07","18","Brasil","PR","Fênix","RPPN Cagibi. Propriedade de Bernard","-51.973639","-23.881611","51°58'25,1 W","23°52'53,8 S",NA,NA,"5469",NA,"354","354",NA,NA,"arvoreta ca. 3,5 m, semi-ciófila, no subosque. Flores com filetes alvos na base e roxos no ápice.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2019-08-16 08:39:20-03","UTFPR","HCF","26612","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2018","11","29","L.B. Coleto","2018","09","09","Brasil","PR","Nova Londrina","Bosque","-52.978639","-22.754444","52°58'43,1 W","22°45'16 S",NA,NA,NA,NA,"293","293",NA,NA,"arvoreta ca. 5 m, semi-ciófila. Flores com filetes alvos na base e roxos no ápice. Subosque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2019-08-16 08:39:20-03","UTFPR","HCF","17678","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2015","10","05","M.G. Caxambu","2015","08","13","Brasil","PR","Foz do Iguaçu","Parque Nacional do Iguaçu - Trilha da","-54.469944","-25.620861","54°28'11,8 W","25°37'15,1 S",NA,NA,"6737",NA,"176","176",NA,NA,"arvoreta ciófila, ca. 5 m. Flores com filetes 3/4 alvos na base e 1/4 rosa no ápice.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2019-08-16 08:39:20-03","UTFPR","HCF","13175","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2013","12","11","J.B. Campiolo","2013","10","08","Brasil","PR","Corumbataí do Sul","Propriedade do Sr. Gerson Rodrigues da","-52.138333","-24.137028","52°08'18 W","24°08'13,3 S",NA,NA,NA,NA,"594","594",NA,NA,"arbusto. Flores com filetes alvos e rosados (meio a meio).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-08-16 08:39:20-03","UTFPR","HCF","5715","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2007","09","03","M.G. Caxambu","2007","08","17","Brasil","PR","Campo Mourão","Parque Estadual Lago Azul (PELA)","-52.312556","-24.101306","52°18'45,2 W","24°06'04,7 S",NA,NA,"1664",NA,"602","602",NA,NA,"arvoreta ca. 5 m heliófita, com flores rosas e brancas. Próxima a afloramento de basalto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-08-16 08:39:20-03","UTFPR","HCF","20987","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2016","09","15","M.G. Caxambu","2016","09","15","Brasil","PR","Lindoeste","Parque Nacional do Iguaçu - Cachoeira","-53.65","-25.216389","53°39'00 W","25°12'59 S",NA,NA,"7476",NA,"459","459",NA,NA,"arvoreta ca. 3 m, ripária, heliófita. Flores com cálice verde e filetes com a metade basal alva e a apical rosa. Comum.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-08-16 08:39:20-03","UTFPR","HCF","21436","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","E. Barboza & J. Cordeiro","2015","10","02","G. Felitto","2015","08","31","Brasil","PR","Nova Cantu","PCH Cantu 2, Área de Supressão do futuro","-52.437222","-24.732222","52°26'14 W","24°43'56 S",NA,NA,"971",NA,"423","423",NA,NA,"arbusto, 3,5 m, flores vermelhas. Afloramento rochoso. Vegetação reófila.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-08-16 08:39:20-03","UTFPR","HCF","14930","S","Plantae","Fabaceae","Calliandra","foliolosa","Calliandra foliolosa","Benth.","M.G. Caxambu","2014","09","25","E.L. Siqueira","2014","09","04","Brasil","PR","Fênix","RPPN Hilva Jandrey Marques","-51.977222","-23.881111","51°58'38 W","23°52'52 S",NA,NA,"1168",NA,"338","338",NA,NA,"arvoreta ca. 2,5 m, semi-ciófila. Flores com filetes de base alva eápice roxo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
