"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","infraspecificEpithet","scientificName","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","scientificNameAuthorship","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","typeStatus","eventTime","fieldNumber","individualCount","relatedCatalogItem"
"277","2021-02-11 17:17:55-03","UFPR","UPCB","24312","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Silva, S.M.","1988","04","01","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"1514","Árvore de 15m, CAP=90cm, com frutos esverdeados, folhas discolores, face inferior grisácea e superior brilhante, floresta da planície costeira..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"278","2021-02-11 17:17:55-03","UFPR","UPCB","24311","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Britez, R.M.","1988","03","25","Brasil","Paraná","Paranaguá","Ilha do Mel, Reserva Ecológica","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"1844","Árvore de 10m, com frutos imaturos na floresta pluvial da planície litorânea..",NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"279","2021-02-11 17:17:55-03","UFPR","UPCB","50626","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Reginato, M.","2005","02",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"193","Arbórea, 6m, folha discolor, botões creme..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"280","2021-02-11 17:17:55-03","UFPR","UPCB","50709","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Reginato, M.","2004","10",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"87","Arbórea 5m, fruto..",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"281","2021-02-11 17:17:55-03","UFPR","UPCB","23836","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Roderjan, C.V.","1994","03","17","Brasil","Paraná","Quatro Barras","Morro Anhangava","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"1141","Árvore de 8m, frequente na floresta montana, a 1150m de altitude..",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"282","2021-02-11 17:17:55-03","UFPR","UPCB","1813","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Klein, R.M.","1954","08","12","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"799","Árvore 20m, flores esverdeadas. Mata. Alt. 300m. Nome vulgar: pau mandioca..",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"283","2021-02-11 17:17:55-03","UFPR","UPCB","37685","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Klein, R.M.","1954","08","12","Brasil","Santa Catarina","Itajaí","Morro da Fazenda","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"799","Árvore 20m, flores esverdeadas. Mata. Alt. 300m. Nome vulgar: pau mandioca..",NA,NA,NA,NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"284","2021-02-11 17:17:55-03","UFPR","UPCB","22499","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Negrelle, R.R.B.","1992","02","13","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"A157","Árvore de ± 13m, com frutos verdes..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"285","2021-02-11 17:17:55-03","UFPR","UPCB","22500","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Negrelle, R.R.B.","1992","10","10","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"A419","Árvore ± 13m, com flores verdes..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"286","2021-02-11 17:17:55-03","UFPR","UPCB","22501","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Negrelle, R.R.B.","1991","11","28","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,NA,"Árvore de ± 14m, com frutos verdes..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"287","2021-02-11 17:17:55-03","UFPR","UPCB","22502","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Negrelle, R.R.B.","1992","07",NA,"Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"A315","Árvore de ± 12m, com botões florais esverdeados..",NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"288","2021-02-11 17:17:55-03","UFPR","UPCB","14747","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Silva, J.M.","1986","07","14","Brasil","Paraná","Bocaiúva do Sul","Rio Capivari","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"132","Árvore 10m, flor creme. Mata pluvial ao longo do rio..",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"289","2021-02-11 17:17:55-03","UFPR","UPCB","44481","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Blum, C.T. & Santos, E.P.","Santos, E.P.","2001","06","30","Brasil","Paraná","Guaratuba","Serra de Araçatuba, Morro dos Perdidos","-48.5746994018555","-25.8827991485596",NA,NA,"850","850",NA,NA,"(Marchal) Frodin","2001","06",NA,"1015","Árvore de ± 17 m, botão floral. Interior de Floresta Ombrófila Densa Montana. Nome popular: mandiocão..",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"290","2021-02-11 17:17:55-03","UFPR","UPCB","8614","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Hatschbach, G.","1968","08","29","Brasil","Paraná","São José dos Pinhais","Serra do Emboque","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"19654","Árvore 12m, tronco 30cm de diâmetro. Mata encosta do morro..",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"291","2021-02-11 17:17:55-03","UFPR","UPCB","51272","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Becker, F.G.","2003","10","25","Brasil","Paraná","Antonina","SPVS, Reserva Cachoeira","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2006","08",NA,"110","Floresta ombrófila densa. Alt.: 40m s.n.m..",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA
"292","2012-04-26 09:48:00-03","MO","MOBOT","3346538","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus","G. Hatschbach","Gert G. Hatschbach","1968","12","29","Brazil","Paraná",NA,"Serra do Emboque mun. S Jose des Pinhaes parana.",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"Hatschbach 9654",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"293","2008-05-27 22:02:00-03","MO","MOBOT","3348636","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimus",NA,"Didymopanax angustissimus",NA,"J.M. Silva","1986",NA,NA,"Brazil","Paraná",NA,"Veu de Noiva mun. Mooretas.",NA,NA,NA,NA,NA,NA,NA,NA,"Marchal",NA,NA,NA,"Silva 160",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2008-10-06 14:31:00-03","MO","MOBOT","100151818","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","anomalus",NA,"Didymopanax anomalus",NA,"Gustavo Martinelli","1987","10","5","Brazil","Rio de Janeiro",NA,"Nova Friburgo, Reserva Ecológica Municipal de Macaé de Cima, Nascente do Rio das Flores.","-42.05","-22",NA,NA,"1100.00000000",NA,NA,NA,"Taub.",NA,NA,NA,"Martinelli 12255",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"295","2009-07-24 15:01:00-03","MO","MOBOT","100202620","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Pedro Fiaschi","2005","3","18","Brazil","Bahia",NA,"Camacã: RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, ramal para a RPPN, ca. 6 km da entrada.","-39.5652778","-15.3916666",NA,NA,"850.00000000",NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"Fiaschi 2851",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"296","2013-05-30 05:39:00-03","MO","MOBOT","100202947","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Leandro C. S. Assis","2005","7","14","Brazil","Minas Gerais",NA,"Lima Duarte: Parque Estadual da Serra da Ibitipoca. Gruta do Pico do Peão. Formação florestal.",NA,NA,NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"Assis 1111",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"297","2012-04-24 10:26:00-03","MO","MOBOT","3346778","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","D. Frodin","Per Dusén","1912","8","8","Brazil","Paraná",NA,"Valta Grande, in silva primaeva.",NA,NA,NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"Dusén 1461",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"298","2008-05-27 22:02:00-03","MO","MOBOT","342807","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","D. Frodin","A. Custodio Filho|Alwyn H. Gentry","1987","2","4","Brazil","São Paulo",NA,"Boraceia, between Moji das Cruzes and Biritiba-Mirim, crest of Serra do Mar. Transect 9","-46","-23.58333",NA,NA,"870.00000000",NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"Custodio Filho 4665",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-10","1",NA
"299","2008-07-01 03:33:00-03","MO","MOBOT","3470506","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Pedro Fiaschi","2006","6","22","Brazil","São Paulo",NA,"Cunha. Pedra da Macela. Estrada Parati-Cunha, km 25. Ramal de acesso à direita. Estrada de acesso ao mirante. Flores Ombrófila Densa Montana.","-44.81333","-23.14055",NA,NA,"1470.00000000","1810.00000000",NA,NA,"(Marchal) Frodin",NA,NA,NA,"Fiaschi 3080",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2009-07-27 09:32:00-03","MO","MOBOT","3346994","PreservedSpecimen","Plantae","Araliaceae","Schefflera","anomala",NA,"Schefflera anomala","D. Frodin","Auguste F.M. Glaziou","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Taub.) Frodin",NA,NA,NA,"Glaziou 12031",NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2020-06-22 14:16:13-03","UNESP-IBILCE","SJRP","16067","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","G. Hatschbach","J.M. Silva.",NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,"Arvore, 10 m, flor creme. beira do rio. mata atlântica.;","América do Sul",NA,NA,"Tracheophyta","Apiales","55154","auto","Magnoliopsida",NA,NA,NA,NA,NA
"302","2019-03-29 10:41:14-03","UFSM","HDCF","4495","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Roderjan, C. V.","Longhi, S. J.","1993","04","22","Brasil","Paraná","Paranaguá","Litoral","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","1993","04","22",NA,"Litoral","América",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA
"303","2015-10-22 10:02:31-02","UNIOESTE","UNOP","6513","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Vieira, F.C.S.","Vieira, F.C.S.","2005","04","25","Brasil","Santa Catarina","Joinville","Castelo dos bugres.","-48.8456001281738","-26.3043994903564",NA,NA,"950","950",NA,NA,"(Marchal) Frodin","2005","08","25","1066","Flor amarelada",NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"304","2020-08-31 08:52:38-03","INPA","INPA","147848","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P","Silva, JM da","1986","08","28","Brasil","Paraná","Morretes","Véu de Noiva.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"INPA0147848","INPA0147848 INPA0147848_e INPA0147848_e1","(Marchal) Frodin","2003","07",NA,"160",NA,"Southern America",NA,NA,"Dicotyledon Asterids","Apiales","30514","auto",NA,NA,NA,NA,NA,NA
"305","2020-06-17 15:23:54-03","UNESP-RC","HRCB","8793","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"306","2020-06-17 15:23:54-03","UNESP-RC","HRCB","9123","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Ribeiro, J. E. L. S.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"307","2020-06-15 15:28:38-03","UNESP-RC","HRCB","20880","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Rodrigues, R.R.","1995","02","13","Brasil","São Paulo","Sete Barras",NA,"-47.949","-24.353833","47º56'56.4W","24º21'13,8S",NA,NA,NA,NA,"(Marchal) Frodin","2002","03",NA,"s/n","Árvore 12m, fruto imaturo verde claro, folha discolor.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2020-06-15 15:28:38-03","UNESP-RC","HRCB","60332","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Assis, M.A.","Assis, M.A.","2005","12","08","Brasil","São Paulo","Ubatuba","Núcleo Picinguaba, localizada ao longo da trilha do Corisco, sertão da Casa da Farinha","-44.848611","-23.335833","44º 50'55 W","23º20'09 S","43","43",NA,NA,"(Marchal) Frodin",NA,NA,NA,"s.n.","Parcela D Biota Gradiente Funcional, indivíduo nº 1338",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2020-06-17 15:23:54-03","UNESP-RC","HRCB","17062","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Furlan, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-44.866667","-23.35","44°52'W","23°21'S",NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2020-06-15 15:28:38-03","UNESP-RC","HRCB","66800","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Grillo, R. M. M. & et al.","Grillo, R. M. M.",NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"311","2020-06-15 15:28:38-03","UNESP-RC","HRCB","66799","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Grillo, R. M. M. & et al.","Grillo, R. M. M.",NA,NA,NA,"Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA
"312","2020-06-15 15:28:38-03","UNESP-RC","HRCB","14949","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Moraes, P.L.R.","1990","03","23","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,"700","700",NA,NA,"(Marchal) Frodin","2002","03",NA,"33","Árvore - 20m altura - dominante - beira d'água - alimentação dos monos - mandioqueiro.",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"313","2020-06-15 15:28:38-03","UNESP-RC","HRCB","55795","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Saka, M.N.","Moraes, P.L.R.","2011","08","31","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2012","01",NA,"3268","Árvore ca. 18m. Folhas discolores, a face abaxial argêntea, cartáceas. Botões verdes. Prensado em álcool.",NA,NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"314","2020-06-15 15:28:38-03","UNESP-RC","HRCB","15778","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Jung-Mendaçolli, S.L. & Cabral, L.P.","Assis",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"315","2020-06-17 15:23:54-03","UNESP-RC","HRCB","29623","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","P. Fiaschi","Takahasi, A.",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"316","2020-06-15 15:28:38-03","UNESP-RC","HRCB","9293","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Garcia",NA,NA,NA,"Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA
"317","2020-06-15 15:28:38-03","UNESP-RC","HRCB","21329","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Galetti, M.","1994","09","11","Brasil","São Paulo","Sete Barras","Fazenda Intervales, Base Saibadela","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2002","03",NA,"716","Árvore, 35m altura, frutos pretos em cachos.",NA,NA,NA,NA,NA,"34059","auto",NA,NA,NA,NA,NA,NA
"318","2020-06-15 15:28:38-03","UNESP-RC","HRCB","23807","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Fiaschi, P.","Moraes, P.L.R.","1995","12","24","Brasil","São Paulo","São Luís do Paraitinga","P.E.S. Do Mar - N. Santa Virgínia","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,NA,NA,"(Marchal) Frodin","2002","03",NA,"1233","Árvore - 20m de altura.",NA,NA,NA,NA,NA,"27362","auto",NA,NA,NA,NA,NA,NA
"319","2019-05-23 11:07:39-03","UFLA","ESAL","9433","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima","Eduardo Van den Berg","Sartori, RA",NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Porto","-46.5200004577637","-22.5900001525879",NA,NA,"9","9",NA,NA,"(Marchal) Frodin",NA,NA,NA,"s.n.","árvore; 10 m; ;; floresta",NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA,NA
"320","2019-05-23 11:07:39-03","UFLA","ESAL","15468","S","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Fontes, MAL",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Florestal do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450",NA,NA,"(Marchal) Frodin",NA,NA,NA,"177","árvore; 2,5; ;; floresta",NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA
"321","2020-11-18 11:49:17-03","UERJ","HRJ","12897","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"MANÃO, C.Y#?#G.; SILVA-NETO, S.J.; SILVA, W. & OLIVEIRA, C.A.L.; Turma de Ecologia Vegetal da UGF.","2009","10","18","Brasil","Angra dos Reis","Ilha Grande","Trilha Caxadaço (parcela de borda).","-41.8213996887207","-2.8583300113678",NA,NA,NA,NA,"HRJ00011955",NA,"(Marchal) Frodin",NA,NA,NA,"885","Árvore com 10 m e DAP = 7,96 cm, localizada na Parcela 26 - indivíduo 1034.",NA,NA,NA,NA,NA,"13228","auto",NA,NA,NA,NA,NA,NA
"322","2020-11-18 11:49:17-03","UERJ","HRJ","11352","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"MANÃO, C.Y#?#G.; MAIOLI, V.A.; OLIVEIRA, C.A.L. & SILVA, W.","2009","04","29","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande. Trilha do Papagaio.","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,"HRJ00011352",NA,"(Marchal) Frodin",NA,NA,NA,"645","Árvore com 18 m, DAP = 5,25 cm.",NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"323","2020-11-18 11:39:40-03","UERJ","HRJ","12292","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"S J. Silva Neto; W. Silva, C.L. Oliveira, D.C. Paiva","2012","02","08","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"535","535","HRJ00012943",NA,"(Marchal) Frodin",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA
"324","2020-11-18 11:39:40-03","UERJ","HRJ","12040","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"?","2010","06","05","Brasil","Rio de Janeiro","Paraty","Estrada Paraty - Cunha.","-44.7131004333496","-23.2178001403809",NA,NA,NA,NA,"HRJ00012944",NA,"(Marchal) Frodin",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"325","2019-07-31 14:32:05-03","CPATSA","HTSA","5907","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"Meyer, F.S.","2006","09","23","Brasil","Santa Catarina","São Bento do Sul","Arredores do Centro de Estudos e Pesquisas Ambient","-49.640556","-26.418333","-49.640556","-26.418333",NA,NA,NA,NA,"(Marchal) Frodin",NA,NA,NA,"222","Árvore: ca de 15 metros de altura. Frutos de coloração amarela.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-09-12 05:00:02-03","US","US","USw25471","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","angustissimum",NA,"Didymopanax angustissimum",NA,"Collector unknown",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"327","2020-09-12 05:00:02-03","US","US","1360485","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"E. H. Ule","1888","4",NA,"Brazil","Santa Catarina",NA,"Hoher Baum in Walde am Bugerbach bei Blumenau. Pr. St. Catharina.",NA,NA,NA,NA,NA,NA,"US03069456","US03069456_01","(Marchal) Frodin",NA,NA,NA,"824",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","2123056","PreservedSpecimen","Plantae","Araliaceae","Schefflera","angustissima",NA,"Schefflera angustissima",NA,"R. M. Klein","1949","11","10","Brazil","Santa Catarina",NA,"S. Catarina. Mata do Hoffmann, Brusque.",NA,NA,NA,NA,"50",NA,"US03069470","US03069470_01","(Marchal) Frodin",NA,NA,NA,"187",NA,"South America",NA,NA,NA,"Apiales",NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
