"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","locality","day","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem","previousCatalogNumber","infraspecificEpithet"
"45","2021-04-07 11:46:37-03","UFMS","CGMS","55978","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"A. Pott; V.J. Pott; S.N. Moreira; J. Fabri","16455","2012","10",NA,"Brasil","Mato Grosso do Sul",NA,"Flor branca. Fruto ausente. Habitat: Regeneração de cerradão em pastagem cultivada. Solo arenoso. Relevo encosta inferior de ondulado. Frequente. Habito: Subarbusto de base ramificada (rebrota). 0,60 - 1,10 m de altura.","CGMS1085933",NA,"M. Sobral","Fazenda Potreiro do Sucuriú, próximo ao Rio Sucuriú.","08","Costa Rica","-53.1669445","-18.9841666","505","505",NA,NA,NA,NA,"-53,1669445","-18,9841666",NA,NA,NA,NA,NA,NA,NA
"46","2021-04-07 11:46:37-03","UFMS","CGMS","24735","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"M.L. Bueno","599","2008","07",NA,"Brasil","Mato Grosso do Sul",NA,"Botão floral marrom. Habitat: Mata de galeria não inundável. Habito: Árvore. 3,00m de altura.","CGMS1054160",NA,"M. Sobral","APA do Guariroba.","18","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-01 16:36:52-03","UNICAMP","UEC","12158","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","A.DC.",NA,"Ratter, JA; Fonseca, SG; Fonsêca Filho, J; Ribeiro, JF; Silva, JCS","R4126","1977","01",NA,"Brazil","Mato Grosso",NA,"Small shrubs forming clumps, 80-90 cm tall. Ripe fruits black; ...in the sequence: green, yellow, red, black. Fruits edible.","UEC111209","UEC111209","Lima, DF","Fazenda Brejo Azul, aproximadamente 10 km S of Xavantina.","14",NA,"-52.333333","-14.733333",NA,NA,NA,NA,"2016","06","-52.333333","-14.733333",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-01 16:36:52-03","UNICAMP","UEC","189275","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","A.DC.",NA,"Lima, DF; Rosa, PO; Vasconcelos, TN","505","2014","09",NA,"Brazil","Goiás",NA,"Arbusto 0,6 m. Flores alvas; frutos imaturos verdes e maduros amarelados.; Cerrado","UEC120154","UEC120154","Lima, DF","BR-070, estrada para o P.E. Serra dos Pirineus.","12","Pirenópolis","-49.003889","-15.803889","1208","1208",NA,NA,"2015",NA,"-49.003889","-15.803889",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-01 16:36:52-03","UNICAMP","UEC","189296","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","A.DC.",NA,"Lima, DF; Morokawa, R","455","2014","08",NA,"Brazil","Minas Gerais",NA,"Arbusto 1 m. Folhas discolores; botões com corola alva; frutos imaturos verdes e maduros negros.; Cerrado","UEC120100","UEC120100","Lima, DF","PARNA Serra da Canastra. Morro ao lado da Guarita 1.","31","São Roque de Minas","-46.41","-20.260278","1221","1221",NA,NA,"2014","09","-46.41","-20.260278",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-01 16:36:52-03","UNICAMP","UEC","21372","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","A.DC.",NA,"Heringer, EP","17069","1978","04",NA,"Brazil","Distrito Federal",NA,"Arbusto com 1 metro de altura, flores marrons.; Cerrado aberto, seco, sujeito a incêndios periódicos.","UEC111078",NA,"Lima, DF","Trevo Unaí- RECOR.","24","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-01 16:36:52-03","UNICAMP","UEC","189402","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","A.DC.",NA,"Lima, DF; Faria Júnior, JEQ","292","2011","05",NA,"Brazil","Goiás",NA,"Arbusto 0,5 m, flores brancas perfumadas, flores passadas castanhas.; Cerrado.","UEC120202","UEC120202","Faria Júnior, JEQ","Estrada do Parque Estadual dos Pirineus, subinda a serra a partir de Pirenópolis.","26","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto","2011","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-01 16:36:52-03","UNICAMP","UEC","44399","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","A.DC.",NA,"Oliveira Filho, A","205","1984","10",NA,"Brazil","Mato Grosso",NA,"Arbusto ca. 1m de altura, frutos escuros.; Rupestre.","UEC111902",NA,"Lima, DF","km 48 rod. MT 305","17","Chapada dos Guimarães","-55.749698638916","-15.460599899292",NA,NA,"107042","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-02-10 17:56:13-03","UNICAMP","UEC","127164","S","Plantae","Magnoliopsida",NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","A.DC.",NA,"Costa, IR; Costa, JY; Corrêa, AM; Silva, EA; Oliveira, VM","430","2002","09",NA,"Brazil","São Paulo",NA,"arbusto, 1,5m, inflorescências com eixo cor de ferrugem","UEC020250","UEC020250","Lima, DF","Estação Ecológica e Experimental de Mogi Guaçu, Fazenda Campininha","14","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,"39309","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-11-06 09:56:42-03","UFOP","OUPR","32437","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Pedrosa, L.G.","1051","2018","11",NA,"Brasil","Minas Gerais",NA,"Arbusto, ca. 90cm. Flores alvas. Frutos vermelhos. Cerrado.",NA,NA,"Pedrosa, L.G.","Região de Rodrigo Silva.","18","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2018","11",NA,NA,NA,"18",NA,NA,NA,NA,NA
"55","2019-11-06 09:56:42-03","UFOP","OUPR","9438","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Roschel, M.B.","732","2000","10",NA,"Brasil","Minas Gerais",NA,"Arbusto aprox. 0,80m. Ramos castanhos pubescentes. Flores discolores. Frutos maduros vinosos. Campo cerrado.",NA,NA,"Sobral, M.","Santo Antônio do Leite","19","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,"44599","auto","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2014-10-14 15:57:00-03","BS","M","M-0136956","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.","NOTATYPE","Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0136956",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"57","2014-10-14 15:57:00-03","BS","M","M-0136974","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.","NOTATYPE","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0136974",NA,NA,"Crescit in Brasiliae prov. Minar. ad Chapad. Nor. [Chapada do Norte]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"58","2014-10-14 15:57:00-03","BS","M","M-0136975","S","Plantae","Magnoliophyta","Myrtales","Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.","HOLOTYPE","Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,NA,"M0136975",NA,NA,"Crescit in Brasiliae prov. Minar. in campis editis ferruginos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"59","2020-04-27 16:10:48-03","UFES","VIES","10395","S","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Faria, J.E.Q.; Fagg, C.W. & Proença C.","566","2009","07",NA,"Brasil","Bahia",NA,NA,"VIES010395","VIES010395","Faria, J.E.Q.",NA,"05","Correntina","-44.743611","-13.422778",NA,NA,NA,NA,"2009","07","44º44'37''W","13º25'22''S",NA,NA,NA,NA,NA,NA,NA
"60","2020-12-21 16:37:31-03","MBM","MBM","416462","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Cordeiro, J.; Brotto, M.L.; Brotto, M.L.","6006","2018","11","Southern America","Brazil","Minas Gerais",NA,"Arbusto com 2 m de altura; frutos amarelos.; Campo rupestre.","MBM416462",NA,"Cordeiro, J.","Monjolos","17","Diamantina","-44.027222","-18.2975","838","838",NA,NA,"2019","02","-44.027222","-18.2975",NA,"05",NA,NA,NA,NA,NA
"61","2020-12-21 16:37:31-03","MBM","MBM","414584","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Brotto, M.L.; Barboza, E.; Vaz, J.; Barboza, E.; Vaz, J.","2720","2018","09","Southern America","Brazil","Minas Gerais",NA,"Arbusto com 1 m de altura; flores brancas.; Cerrado rupestre / Cerrado sensu stricto.","MBM414584","MBM414584","Brotto, M.L.","Serra da Canastra, próximo à barragem de Furnas","07","São João Batista do Glória","-46.331944","-20.656944","752","752",NA,NA,"2018","09","-46.331944","-20.656944",NA,"19",NA,NA,NA,NA,NA
"62","2020-12-21 16:37:31-03","MBM","MBM","414604","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Brotto, M.L.; Barboza, E.; Vaz, J.; Barboza, E.; Vaz, J.","2740","2018","09","Southern America","Brazil","Minas Gerais",NA,"Arbusto com 1 m de altura; corola branca.; Cerrado rupestre / Cerrado sensu stricto.","MBM414604","MBM414604","Brotto, M.L.","Serra da Canastra, próximo à barragem de Furnas","07","São João Batista do Glória","-46.330556","-20.640556","815","815",NA,NA,"2018","09","-46.330556","-20.640556",NA,"19",NA,NA,NA,NA,NA
"63","2020-12-21 16:37:31-03","MBM","MBM","415642","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Brotto, M.L.; Cordeiro, J.; Vaz, J.; Cordeiro, J.; Vaz, J.","2798","2018","11","Southern America","Brazil","Minas Gerais",NA,"Arbusto com 1 m de altura; frutos maduros pretos e imaturos vermelhos.; Campo rupestre.","MBM415642",NA,"Cordeiro, J.","Serra do Cipó","04","Santana do Riacho","-43.601389","-19.286667","1080","1080",NA,NA,"2019","02","-43.601389","-19.286667",NA,"05",NA,NA,NA,NA,NA
"64","2020-12-21 16:37:31-03","MBM","MBM","416284","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Brotto, M.L.; Cordeiro, J.; Cordeiro, J.","3089","2018","11","Southern America","Brazil","Minas Gerais",NA,"Arbusto com 1 m de altura; frutos imaturos vermelhos e maduros pretos.; Floresta Estacional Semidecidual e Savana.","MBM416284",NA,"Cordeiro, J.","Córrego da Benta, próximo à Cachoeira do Bananal","15","Botumirim","-43.034722","-16.835833","916","916",NA,NA,"2019","02","-43.034722","-16.835833",NA,"05",NA,NA,NA,NA,NA
"65","2020-12-21 16:37:31-03","MBM","MBM","406961","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Roher, D.; Felitto, G.; Lozano, E.D.; Oliveira, E.; Felitto, G.; Lozano, E.D.; Oliveira, E.","164","2013","08","Southern America","Brazil","Goiás",NA,"Altura 0,9 m. Folhas alternas espiraladas, pilosas em ambas as faces.","MBM406961","MBM406961","Roher, D.","EIA LT Barreiras II - Pirapora 2","10","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"85457","auto","2016","11",NA,NA,NA,"16",NA,NA,NA,NA,NA
"66","2020-12-21 16:37:31-03","MBM","MBM","407278","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Lima, D.F.; Faria, J.E.Q.; Faria, J.E.Q.","292","2011","05","Southern America","Brazil","Goiás",NA,"Arbusto 0,5 m. Flores brancas, perfumadas. Flores passadas castanhas. Abundante no local.","MBM407278","MBM407278","Lima, D.F.","Parque Estadual dos Pirineus, estrada do parque, subindo a serra a partir de Pirenópolis","26","Pirenópolis","-48.9592018127441","-15.852499961853",NA,NA,"40887","auto","2011","05",NA,NA,NA,"26",NA,NA,NA,NA,NA
"67","2020-12-21 16:37:31-03","MBM","MBM","31082","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Hatschbach, G.","34037","1974","02","Southern America","Brazil","Mato Grosso",NA,NA,"MBM031082","MBM031082","Sobral, M.","Itiquira, arredores","11","Itiquira","-54.1502990722656","-17.2089004516602",NA,NA,"148503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-12-21 16:37:31-03","MBM","MBM","70843","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Hatschbach, G.","44049","1981","10","Southern America","Brazil","Goiás",NA,NA,"MBM070843","MBM070843","Silveira, N.","Serra dos Cristais","07","Cristalina","-47.6136016845703","-16.7686004638672",NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-12-21 16:37:31-03","MBM","MBM","57627","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Hatschbach, G.","40825","1978","01","Southern America","Brazil","Minas Gerais",NA,NA,"MBM057627","MBM057627","Silveira, N.","Rod. BR-259","22","Datas","-43.6557998657227","-18.4456005096436",NA,NA,"23532","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-12-21 16:37:31-03","MBM","MBM","19582","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","DC.",NA,"Hatschbach, G.; Pelanda, P.; Pelanda, P.","27885","1971","12","Southern America","Brazil","Minas Gerais",NA,"Subarbusto 50cm, flor alva.; Campo pedregoso.","MBM019582","MBM019582","Stadnik, A.; Lucresia, L.; Melo, J.O.O.","Serra do Espinhaço","13","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,"37970","auto","2019","07",NA,NA,NA,"31",NA,NA,NA,NA,NA
"71","2015-10-13 11:08:02-03","MNHN","RECOLNAT_MNHN_P","P00161343","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161343' target='other'> <mi>dwc_moreinfo</mi></a>","P00161343","P00161343_01",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2031",NA,NA,NA,NA
"72","2015-10-04 15:14:39-03","MNHN","RECOLNAT_MNHN_P","P00161344","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161344' target='other'> <mi>dwc_moreinfo</mi></a>","P00161344","P00161344_01",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2031",NA,NA,NA,NA
"73","2015-10-13 11:08:02-03","MNHN","RECOLNAT_MNHN_P","P00161345","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161345' target='other'> <mi>dwc_moreinfo</mi></a>","P00161345","P00161345_01",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2031",NA,NA,NA,NA
"74","2015-10-04 15:14:53-03","MNHN","RECOLNAT_MNHN_P","P00161346","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161346' target='other'> <mi>dwc_moreinfo</mi></a>","P00161346","P00161346_01",NA,"Minas geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2354",NA,NA,NA,NA
"75","2015-09-17 12:38:00-03","MNHN","RECOLNAT_MNHN_P","P00161347","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161347' target='other'> <mi>dwc_moreinfo</mi></a>","P00161347","P00161347_01",NA,"Minas geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2354",NA,NA,NA,NA
"76","2015-09-17 11:23:32-03","MNHN","RECOLNAT_MNHN_P","P00161348","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161348' target='other'> <mi>dwc_moreinfo</mi></a>","P00161348","P00161348_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"454",NA,NA,NA,NA
"77","2015-09-04 20:43:59-03","MNHN","RECOLNAT_MNHN_P","P00161349","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161349' target='other'> <mi>dwc_moreinfo</mi></a>","P00161349","P00161349_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"454",NA,NA,NA,NA
"78","2015-09-04 20:43:59-03","MNHN","RECOLNAT_MNHN_P","P00161350","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161350' target='other'> <mi>dwc_moreinfo</mi></a>","P00161350","P00161350_01",NA,"Prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"752 bis",NA,NA,NA,NA
"79","2015-09-04 20:43:59-03","MNHN","RECOLNAT_MNHN_P","P00161351","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161351' target='other'> <mi>dwc_moreinfo</mi></a>","P00161351","P00161351_01",NA,"Prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"752 bis",NA,NA,NA,NA
"80","2015-09-04 20:43:59-03","MNHN","RECOLNAT_MNHN_P","P00161352","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161352' target='other'> <mi>dwc_moreinfo</mi></a>","P00161352","P00161352_01",NA,"Prov. Goyaz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"752 bis",NA,NA,NA,NA
"81","2015-09-04 20:43:59-03","MNHN","RECOLNAT_MNHN_P","P00161353","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161353' target='other'> <mi>dwc_moreinfo</mi></a>","P00161353","P00161353_01",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"510",NA,NA,NA,NA
"82","2015-09-04 20:43:59-03","MNHN","RECOLNAT_MNHN_P","P00161354","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00161354' target='other'> <mi>dwc_moreinfo</mi></a>","P00161354","P00161354_01",NA,"Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"510",NA,NA,NA,NA
"83","2015-10-05 03:49:56-03","MNHN","RECOLNAT_MNHN_P","P00163131","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Riedel, L.",NA,"1826","9",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00163131' target='other'> <mi>dwc_moreinfo</mi></a>","P00163131","P00163131_01","Amorim","Brasilia: Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"564",NA,NA,NA,NA
"84","2015-10-04 13:06:39-03","MNHN","RECOLNAT_MNHN_P","P00163132","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Riedel, L.",NA,"1826","9",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00163132' target='other'> <mi>dwc_moreinfo</mi></a>","P00163132","P00163132_01","Amorim","Brasilia: Rio Pardo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"564",NA,NA,NA,NA
"85","2015-09-03 19:54:58-03","MNHN","RECOLNAT_MNHN_P","P00405383","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Glaziou, A.",NA,"1894","8",NA,"Brésil",NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405383' target='other'> <mi>dwc_moreinfo</mi></a>","P00405383","P00405383_01 P00405383_02 P00405383_03","Lima","Goyaz, Puzo Alto au Sordo, dans les campos","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21151",NA,NA,NA,NA
"86","2015-09-04 12:44:15-03","MNHN","RECOLNAT_MNHN_P","P00405387","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Glaziou, A.",NA,"1895","8",NA,"Brésil",NA,"hb","Donné par Mme Siamart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00405387' target='other'> <mi>dwc_moreinfo</mi></a>","P00405387","P00405387_01 P00405387_02","Rosa","Goyaz. Entre As Lages et Siriaco","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21148",NA,NA,NA,NA
"87","2015-09-17 08:54:46-03","MNHN","RECOLNAT_MNHN_P","P00552622","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Richards|Argent, leg.",NA,"1968","8",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552622' target='other'> <mi>dwc_moreinfo</mi></a>","P00552622","P00552622_01","Amorim","Azedinha, 3 km S along road from Base Camp, Mato Grosso","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6791",NA,NA,NA,NA
"88","2015-09-04 20:43:08-03","MNHN","RECOLNAT_MNHN_P","P00552623","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Richards|Ferreira, lg.A.",NA,"1968","8",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552623' target='other'> <mi>dwc_moreinfo</mi></a>","P00552623","P00552623_01","Rosa","Azedinho, 18 km S along road from Base Camp, Mato Grosso","31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6817",NA,NA,NA,NA
"89","2015-09-19 17:19:54-03","MNHN","RECOLNAT_MNHN_P","P00552624","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Argent, G.|Ramos, J.|Richards, P.W.|Souza, R.",NA,"1967","9",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552624' target='other'> <mi>dwc_moreinfo</mi></a>","P00552624","P00552624_01","Rosa","Base Camp, Mato Grosso","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6562",NA,NA,NA,NA
"90","2001-07-16 16:10:23-03","MNHN","RECOLNAT_MNHN_P","P00552625","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Harley, R.M.|Souza, R.",NA,"1968","9",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00552625' target='other'> <mi>dwc_moreinfo</mi></a>","P00552625","P00552625_01","Amorim","Près Base Camp, Mato Grosso","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10077",NA,NA,NA,NA
"91","2015-09-20 13:47:42-03","MNHN","RECOLNAT_MNHN_P","P00553627","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrcia","vestita","Myrcia vestita","(DC.) O.Berg",NA,"Glaziou, A.",NA,"1894","12",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00553627' target='other'> <mi>dwc_moreinfo</mi></a>","P00553627","P00553627_01","Lucas","Entre Ciganos et As Brancas (Goyaz)","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
