"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"48","2020-12-21 16:32:57-03","MBM","MBM","41312","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley",NA,NA,NA,NA,"Hatschbach, G.","37839",NA,NA,NA,"Brazil","Paraná","Adrianópolis","Colônia Sete Barras","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM041312",NA,NA,"Southern America",NA,"MBM041312",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"49","2020-12-21 16:32:57-03","MBM","MBM","244233","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Anderson, C.",NA,NA,NA,"Ribas, O.S.; Abe, L.M.; Abe, L.M.","3040","2000","01","19","Brazil","Paraná","Adrianópolis","Tatupeva","-48.9911003112793","-24.6571998596191",NA,NA,NA,"MBM244233",NA,NA,"Southern America",NA,"MBM244233",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"50","2020-12-21 16:32:57-03","MBM","MBM","171529","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Anderson, C.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Silva, J.M.","61456",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Ribeirão do Tigre","-49.261100769043","-24.823600769043",NA,NA,NA,"MBM171529",NA,NA,"Southern America",NA,"MBM171529",NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-21 16:32:57-03","MBM","MBM","401862","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Soares, E.L.C.","2015",NA,NA,"Lozano, E.D.","806","2011","12","14","Brazil","Paraná","Telêmaco Borba","PCH Getúlio Vargas, próximo à PCH","-50.6156005859375","-24.3239002227783",NA,NA,"Liana, flores amarelas, borda de fragmento.; Floresta Estacional Semidecidual.","MBM401862",NA,NA,"Southern America",NA,"MBM401862",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:32:57-03","MBM","MBM","132222","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Anderson, C.",NA,NA,NA,"Cervi, A.C.","2607",NA,NA,NA,"Brazil","Santa Catarina","Porto Belo","Ponta da Enseada","-48.5531005859375","-27.1578006744385",NA,NA,NA,"MBM132222",NA,NA,"Southern America",NA,"MBM132222",NA,NA,"13032","auto",NA,NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:32:57-03","MBM","MBM","42662","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Pereira, E.",NA,NA,NA,"Hatschbach, G.","2956",NA,NA,NA,"Brazil","São Paulo","Ribeira","Ribeira","-49","-24.6499996185303",NA,NA,NA,"MBM042662",NA,NA,"Southern America",NA,"MBM042662",NA,NA,"17907","auto",NA,NA,NA,NA,NA,NA,NA
"54","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530044","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Ule, E.",NA,"1889","1","1","Brasil","Santa Catarina",NA,"Perto de Tubarão.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530044' target='other'> <mi>dwc_moreinfo</mi></a>","P05530044",NA,NA,NA,"hb","P05530044_01",NA,NA,NA,NA,NA,NA,NA,"1007",NA,NA,NA
"55","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530045","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Vauthier",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530045' target='other'> <mi>dwc_moreinfo</mi></a>","P05530045",NA,NA,NA,"hb","P05530045_01",NA,NA,NA,NA,NA,NA,NA,"37",NA,NA,NA
"56","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530046","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Regnell, A.F.",NA,"1848","4","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530046' target='other'> <mi>dwc_moreinfo</mi></a>","P05530046",NA,NA,NA,"hb","P05530046_01",NA,NA,NA,NA,NA,NA,NA,"III 309",NA,NA,NA
"57","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530047","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Mosén",NA,"1874","3","5","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530047' target='other'> <mi>dwc_moreinfo</mi></a>","P05530047",NA,NA,NA,"hb","P05530047_01",NA,NA,NA,NA,NA,NA,NA,"1147",NA,NA,NA
"58","2015-09-05 08:29:53-03","MNHN","RECOLNAT_MNHN_P","P05530073","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Gaudichaud",NA,"1833","1","1","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530073' target='other'> <mi>dwc_moreinfo</mi></a>","P05530073",NA,NA,NA,"hb","P05530073_01",NA,NA,NA,NA,NA,NA,NA,"47",NA,NA,NA
"59","2015-09-05 08:29:53-03","MNHN","RECOLNAT_MNHN_P","P05530076","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Claussen, P.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530076' target='other'> <mi>dwc_moreinfo</mi></a>","P05530076",NA,NA,NA,"hb","P05530076_01",NA,NA,NA,NA,NA,NA,NA,"31",NA,NA,NA
"60","2015-09-05 08:29:53-03","MNHN","RECOLNAT_MNHN_P","P05530077","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530077' target='other'> <mi>dwc_moreinfo</mi></a>","P05530077",NA,NA,NA,"hb","P05530077_01",NA,NA,NA,NA,NA,NA,NA,"1853",NA,NA,NA
"61","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530043","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Vauthier",NA,"1836","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530043' target='other'> <mi>dwc_moreinfo</mi></a>","P05530043",NA,NA,NA,"hb","P05530043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2015-09-18 11:48:16-03","MNHN","RECOLNAT_MNHN_P","P00671786","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Guillemin",NA,"1838","12",NA,"Brésil",NA,NA,"Corcovado, le long de l'aqueduc",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671786' target='other'> <mi>dwc_moreinfo</mi></a>","P00671786",NA,NA,NA,"hb","P00671786_01",NA,NA,NA,NA,NA,NA,NA,"160",NA,NA,NA
"63","2015-09-21 11:31:14-03","MNHN","RECOLNAT_MNHN_P","P00671787","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Guillemin",NA,"1839","3",NA,"Brésil",NA,NA,"Route de S. Clemente",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671787' target='other'> <mi>dwc_moreinfo</mi></a>","P00671787",NA,NA,NA,"hb","P00671787_01",NA,NA,NA,NA,NA,NA,NA,"731",NA,NA,NA
"64","2015-09-18 11:48:30-03","MNHN","RECOLNAT_MNHN_P","P00671788","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Vautier, A.",NA,NA,NA,NA,"Brésil",NA,NA,"s.l.","-1.48333","49.5",NA,NA,"donné par M. Delessert 1843 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671788' target='other'> <mi>dwc_moreinfo</mi></a>","P00671788",NA,NA,NA,"hb","P00671788_01",NA,NA,NA,NA,NA,NA,NA,"119",NA,NA,NA
"65","2015-09-21 11:36:38-03","MNHN","RECOLNAT_MNHN_P","P00671789","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Gaudichaud, C.",NA,NA,NA,NA,"Brésil",NA,NA,"Prov. St Paul",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00671789' target='other'> <mi>dwc_moreinfo</mi></a>","P00671789",NA,NA,NA,"hb","P00671789_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2013-12-11 17:55:57-02","MNHN","RECOLNAT_MNHN_P","P02428700","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Glaziou, A.",NA,"1863","11","2","Brésil",NA,NA,"Rio de Janeiro : Corcovada",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02428700' target='other'> <mi>dwc_moreinfo</mi></a>","P02428700",NA,NA,NA,"hb","P02428700_01",NA,NA,NA,NA,NA,NA,NA,"1058",NA,NA,NA
"67","2015-09-04 06:21:00-03","MNHN","RECOLNAT_MNHN_P","P030124","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p030124' target='other'> <mi>dwc_moreinfo</mi></a>","P030124",NA,NA,NA,"hb","P030124_01",NA,NA,NA,NA,NA,NA,NA,"12487",NA,NA,NA
"68","2015-11-06 23:20:55-02","MNHN","RECOLNAT_MNHN_P","P030125","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p030125' target='other'> <mi>dwc_moreinfo</mi></a>","P030125",NA,NA,NA,"hb","P030125_01",NA,NA,NA,NA,NA,NA,NA,"12487",NA,NA,NA
"69","2015-09-29 05:31:37-03","MNHN","RECOLNAT_MNHN_P","P030126","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.","Anderson",NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p030126' target='other'> <mi>dwc_moreinfo</mi></a>","P030126",NA,NA,NA,"hb","P030126_01",NA,NA,NA,NA,NA,NA,NA,"12487",NA,NA,NA
"70","2015-09-05 08:58:17-03","MNHN","RECOLNAT_MNHN_P","P05474391","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Zardini, E.M.|Acosta, A.",NA,"2001","2","28","Paraguai",NA,NA,"Amambay. Around Cerro Corá.","-56.06667","-22.62917",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05474391' target='other'> <mi>dwc_moreinfo</mi></a>","P05474391",NA,NA,NA,"hb","P05474391_01",NA,NA,NA,NA,NA,NA,NA,"56294",NA,NA,NA
"71","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530037","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Klein, R.M.",NA,"1967","1","16","Brasil","Santa Catarina",NA,"Morro do Ribeirão.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530037' target='other'> <mi>dwc_moreinfo</mi></a>","P05530037",NA,NA,NA,"hb","P05530037_01","100",NA,NA,NA,NA,NA,NA,"7049",NA,NA,NA
"72","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530038","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530038' target='other'> <mi>dwc_moreinfo</mi></a>","P05530038",NA,NA,NA,"hb","P05530038_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530039","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Martii",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530039' target='other'> <mi>dwc_moreinfo</mi></a>","P05530039",NA,NA,NA,"hb","P05530039_01",NA,NA,NA,NA,NA,NA,NA,"535",NA,NA,NA
"74","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530040","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Vauthier",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Pres Sabarra.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530040' target='other'> <mi>dwc_moreinfo</mi></a>","P05530040",NA,NA,NA,"hb","P05530040_01",NA,NA,NA,NA,NA,NA,NA,"558",NA,NA,NA
"75","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530042","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Vauthier",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530042' target='other'> <mi>dwc_moreinfo</mi></a>","P05530042",NA,NA,NA,"hb","P05530042_01",NA,NA,NA,NA,NA,NA,NA,"558",NA,NA,NA
"76","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530051","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Houllet",NA,"1859","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530051' target='other'> <mi>dwc_moreinfo</mi></a>","P05530051",NA,NA,NA,"hb","P05530051_01",NA,NA,NA,NA,NA,NA,NA,"1055",NA,NA,NA
"77","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530054","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Vauthier",NA,"1836","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530054' target='other'> <mi>dwc_moreinfo</mi></a>","P05530054",NA,NA,NA,"hb","P05530054_01",NA,NA,NA,NA,NA,NA,NA,"37",NA,NA,NA
"78","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530055","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,"Corcovado.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530055' target='other'> <mi>dwc_moreinfo</mi></a>","P05530055",NA,NA,NA,"hb","P05530055_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530056","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Guillemin",NA,"1878","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530056' target='other'> <mi>dwc_moreinfo</mi></a>","P05530056",NA,NA,NA,"hb","P05530056_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530058","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Houllet",NA,"1839","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530058' target='other'> <mi>dwc_moreinfo</mi></a>","P05530058",NA,NA,NA,"hb","P05530058_01",NA,NA,NA,NA,NA,NA,NA,"1056",NA,NA,NA
"81","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530059","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Fiebrig, K.",NA,"1908","1","2","Paraguai",NA,NA,"Zwischen Rio Apa und Rio Aquidaban.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530059' target='other'> <mi>dwc_moreinfo</mi></a>","P05530059",NA,NA,NA,"hb","P05530059_01",NA,NA,NA,NA,NA,NA,NA,"4530",NA,NA,NA
"82","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530061","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Krapovickas, A.|Cristobal, C.L.|Ahumada, L.Z.",NA,"1968","2","25","Paraguai",NA,NA,"Dep. Concepción, entre Paso Horqueta y Concepción.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530061' target='other'> <mi>dwc_moreinfo</mi></a>","P05530061",NA,NA,NA,"hb","P05530061_01",NA,NA,NA,NA,NA,NA,NA,"14231",NA,NA,NA
"83","2015-09-05 08:29:31-03","MNHN","RECOLNAT_MNHN_P","P05530063","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Guillemin",NA,"1839","3","1","Brasil",NA,NA,"Route de S. Clemente.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530063' target='other'> <mi>dwc_moreinfo</mi></a>","P05530063",NA,NA,NA,"hb","P05530063_01",NA,NA,NA,NA,NA,NA,NA,"731",NA,NA,NA
"84","2015-09-05 08:29:31-03","MNHN","RECOLNAT_MNHN_P","P05530064","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Guillemin",NA,"1838","10","1","Brasil",NA,NA,"Base du Corcovado lilong de láquedue.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530064' target='other'> <mi>dwc_moreinfo</mi></a>","P05530064",NA,NA,NA,"hb","P05530064_01",NA,NA,NA,NA,NA,NA,NA,"160",NA,NA,NA
"85","2015-09-05 08:29:53-03","MNHN","RECOLNAT_MNHN_P","P05530066","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Reitz|Klein",NA,"1958","3","6","Brasil","Santa Catarina",NA,"Localidade Sabiá, Vidal Ramos.",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530066' target='other'> <mi>dwc_moreinfo</mi></a>","P05530066",NA,NA,NA,"hb","P05530066_01","400",NA,NA,NA,NA,NA,NA,"6561",NA,NA,NA
"86","2015-09-05 08:29:53-03","MNHN","RECOLNAT_MNHN_P","P05530071","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Claussen",NA,"1842","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530071' target='other'> <mi>dwc_moreinfo</mi></a>","P05530071",NA,NA,NA,"hb","P05530071_01",NA,NA,NA,NA,NA,NA,NA,"1986",NA,NA,NA
"87","2015-09-05 08:29:53-03","MNHN","RECOLNAT_MNHN_P","P05530072","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Claussen",NA,"1986","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530072' target='other'> <mi>dwc_moreinfo</mi></a>","P05530072",NA,NA,NA,"hb","P05530072_01",NA,NA,NA,NA,NA,NA,NA,"33",NA,NA,NA
"88","2015-09-05 08:29:53-03","MNHN","RECOLNAT_MNHN_P","P05530065","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Glaziou",NA,"1864","11","15","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530065' target='other'> <mi>dwc_moreinfo</mi></a>","P05530065",NA,NA,NA,"hb","P05530065_01",NA,NA,"57442","auto",NA,NA,NA,"723",NA,NA,NA
"89","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530062","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Guillemin",NA,"1838","10","1","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530062' target='other'> <mi>dwc_moreinfo</mi></a>","P05530062",NA,NA,NA,"hb","P05530062_01",NA,NA,"57442","auto",NA,NA,NA,"160",NA,NA,NA
"90","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530057","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Nadeaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530057' target='other'> <mi>dwc_moreinfo</mi></a>","P05530057",NA,NA,NA,"hb","P05530057_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"91","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530060","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Houllet",NA,"1838","12","1","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530060' target='other'> <mi>dwc_moreinfo</mi></a>","P05530060",NA,NA,NA,"hb","P05530060_01",NA,NA,"57442","auto",NA,NA,NA,"160",NA,NA,NA
"92","2015-09-05 08:44:06-03","MNHN","RECOLNAT_MNHN_P","P05531384","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Glaziou, A.",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado aux Bois Irmãos.","-43.2075004577637","-22.9027996063232",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05531384' target='other'> <mi>dwc_moreinfo</mi></a>","P05531384",NA,NA,NA,"hb","P05531384_01",NA,NA,"57442","auto",NA,NA,NA,"723",NA,NA,NA
"93","2015-09-05 08:29:30-03","MNHN","RECOLNAT_MNHN_P","P05530041","PreservedSpecimen",NA,"Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Klein, R.M.",NA,"1967","1","16","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão.","-48.5491981506348","-27.596700668335",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05530041' target='other'> <mi>dwc_moreinfo</mi></a>","P05530041",NA,NA,NA,"hb","P05530041_01",NA,NA,"27000","auto",NA,NA,NA,"7049",NA,NA,NA
"94","2020-12-11 11:37:44-03","UFMG","BHCB","58013","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindl.",NA,NA,NA,NA,"Roth, L","10808",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA
"95","2021-02-11 17:19:29-03","UFPR","UPCB","58719","PreservedSpecimen","Plantae","Malpighiaceae","Thryallis","brachystachys","Thryallis brachystachys","Lindley","Carvalho, P.D.","2005","06",NA,"Cardoso, D.","48","2004","04","10","Brasil","Bahia","Tucano","Povoado Bizamum, ca. 23km de Tucano","-38.979722","-10.895278","-38.979722","-10.895278","Liana, folhas papiráceas, pubescentes e concolores verdes, frutos imaturos verdes. Caatinga arbustiva degradada, solo arenoso e pedregoso..",NA,NA,NA,NA,NA,NA,"236","236",NA,NA,NA,NA,NA,NA,NA,NA,NA
