"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"91","2019-10-09 11:24:37-03","UFBA","ALCB","66607","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Sonner, GV","Mattos Silva, LA; Pereira, OJ; Farney, C; Santos, TS dos; et al.","4658","2002","07","17","Southern America","Brasil","Bahia","Una","Litoral Sul, Faz. Bolandeira. Ramal da entrada até o 'Cerrado'","-39.0752983093262","-15.2932996749878",NA,"6m. Folhas com as faces adaxial verde-escuro e brilhosa e a abaxial verde-claro e opaca. Frutos imaturos, cor verde.; Bioma Mata Atlântica/ Restinga.",NA,NA,NA,NA,"2009","11","26","36070","auto",NA,NA,NA,NA,NA,NA,NA
"92","2019-10-09 11:24:32-03","UFBA","ALCB","025127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, MS; Perdiz, R","Guedes, ML","3128","1999","05","16","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Projeto Cedro","-39.133333","-16.383333",NA,"Ca. 5m de alt.; folhas coriáceas discolores, fruto imaturo verde.","ALCB066703",NA,NA,NA,"2010",NA,NA,NA,NA,"-39.133333","-16.383333",NA,NA,NA,NA,NA
"93","2019-10-09 11:24:32-03","UFBA","ALCB","031391","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Perdiz, R","Guedes, ML; Batista, MA","5311","1997","10","04","Southern America","Brasil","Bahia","Porto Seguro","Extremo Sul, Trancoso","-39.133333","-16.383333",NA,"Ca. 3m. Folhas coriáceas, discolores. Fruto cápsulas, maduro, amarelo.","ALCB066709",NA,NA,NA,"2010",NA,NA,NA,NA,"-39.133333","-16.383333",NA,NA,NA,NA,NA
"94","2019-10-09 11:24:32-03","UFBA","ALCB","034899","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Perdiz, R","Jardim, JG; Carvalho, AM de; et al.","239","1993","07","29","Southern America","Brasil","Bahia","Ilhéus","Litoral Sul, Ca. 5 - 6 km sw de Olivença, na estrada que liga Olivença ao povoado do Maruim","-39.116667","-14.683333",NA,"Ca. 7 -5m de alt.; folíolos verdes brilhantes na face superior e opaco na face inferior. Frutos imaturos verdes.","ALCB066705",NA,NA,NA,"2010",NA,NA,NA,NA,"-39.116667","-14.683333",NA,NA,NA,NA,NA
"95","2021-02-24 18:14:22-03","UFBA","ALCB","039564","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, MS; Perdiz, R","Nascimento, AFS; Guedes, ML; Vilas Bôas-Bastos, SB; Lima, SS dos; Silva, MB da","53","1998","10","17","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Ponto 1, ao lado da Caraiba Metais","-38.483333","-12.5",NA,"3,0 m. Folhas cori ceas, concolores. InflorescÆncia com botäes amarronzados. Frequente.; Substrato areno-argiloso.","ALCB066710",NA,NA,NA,"2010","11","16",NA,NA,"-38.483333","-12.5",NA,NA,NA,NA,NA
"96","2019-10-09 11:24:32-03","UFBA","ALCB","045626","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, ML","Guedes, ML; Cabral, L; et al.","6886","1999","10","19","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, na margem direita, da estrada da Estação Ecológica Veracruz.","-39.016667","-16.266667",NA,"de ca. 5 m de altura. Folíolos coriáceos, discolores. Frutos cápsulas imaturas.; estrada para a Estação Ecológica da Veracruz.",NA,NA,NA,NA,"2000","08",NA,NA,NA,"-39.016667","-16.266667",NA,NA,NA,NA,NA
"97","2019-10-09 11:24:32-03","UFBA","ALCB","101424","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, ML","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS","18612","2011","06","20","Southern America","Brasil","Bahia","Salvador","Alphaville.","-38.5","-12.966667",NA,"de ca . 8 m de altura. Folhas com folíolos cartáceos. Inflorescência axilar, com botões cremes.","ALCB008706","ALCB008706",NA,NA,"2011","10",NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA
"98","2019-10-09 11:24:32-03","UFBA","ALCB","108750","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, ML; Rodarte, ATA","Guedes, ML","19541","2012","04","06","Southern America","Brasil","Rio de Janeiro","Rio de Janeiro","APA Restinga entre Itaipuaçu e Marica","-42.909444","-22.970833",NA,"ca. 8 m alt. Folhas coriáceas, discolores. Inflorescência em botões, flores creme. Espécie monoica, período de floração.","ALCB066702",NA,NA,NA,"2012","04",NA,NA,NA,"-42.909444","-22.970833",NA,NA,NA,NA,NA
"99","2019-10-09 11:24:32-03","UFBA","ALCB","101819","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Perdiz, R","Guedes, ML; Queiroz, LP de; et al.","18780","2011","05","25","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Paralela","-38.5","-12.966667",NA,"Ca. 6m de alt.; folhas com folíolos cartáceos discolores. Inflorescência com flores cremes.","ALCB066708",NA,NA,NA,"2015","07",NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA
"100","2019-10-09 11:24:32-03","UFBA","ALCB","15723","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Perdiz, R","Santos, MM dos; Hage, JL; Santos, E","1350","1981","07","23","Southern America","Brasil","Bahia","Una","Litoral Sul, Povoado de Comandatuba, 17 km ao sul de Una","-39.066667","-15.283333",NA,"12m x 20 cm. Frutos imaturos verdes.","ALCB066699",NA,NA,NA,"2010",NA,NA,NA,NA,"-39.066667","-15.283333",NA,NA,NA,NA,NA
"101","2019-10-09 11:24:32-03","UFBA","ALCB","17778","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Perdiz, R","Santos, MM dos; Lima, JCA de","138","1984","08","02","Southern America","Brasil","Bahia","Porto Seguro","Extremo Sul, Próximo ao Vale Verde","-39.166667","-16.466667",NA,"Ca. 2m de alt.; diâmetro à alt. do peito 7 cm, diâmetro da copa 0,50 m.","ALCB066712",NA,"100","100","2010",NA,NA,NA,NA,"-39.166667","-16.466667",NA,NA,NA,NA,NA
"102","2020-08-11 00:16:29-03","UFBA","ALCB","17901","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Perdiz, R","Souza, Padre JP de","s/n","1980","07","20","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Itapõa","-38.5","-12.966667",NA,NA,"ALCB066698",NA,NA,NA,NA,NA,NA,NA,NA,"-38.5","-12.966667",NA,NA,NA,NA,NA
"103","2019-10-09 11:24:32-03","UFBA","ALCB","19815","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Perdiz, R","Hage, JL; Carvalho, AM de; Mattos Silva, LA","395","1980","08","13","Southern America","Brasil","Bahia","Valença","Litoral Sul, Rod. que liga Valença ao Povoado de Guaibim ( litoral), km 11","-39.066667","-13.366667",NA,"18m x 40 cm. Frutos imaturos, verdes.","ALCB066696",NA,NA,NA,"2010",NA,NA,NA,NA,"-39.066667","-13.366667",NA,NA,NA,NA,NA
"104","2021-02-24 18:14:22-03","UFBA","ALCB","42617","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, MS; Perdiz, R","Stradmann, MTS; Moraes, EPF","0528","1997","11","08","Southern America","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Parque Metropolitano de Pituaçu, na margem da lagoa de Pituaçu, próximo a ciclovia","-38.416667","-12.95",NA,"ca 9,0 m. Terrestre. Folhas core ceas, disc¢lores, com margem revoluta. Frutos imaturos verdes, intumescidos. FrequÆncia rara.; Mata atlântica secundária em estádio médio a alto de regeneração. Solo argiloso.","ALCB066711",NA,NA,NA,"2010","11","16",NA,NA,"-38.416667","-12.95",NA,NA,NA,NA,NA
"105","2019-10-09 11:24:32-03","UFBA","ALCB","53832","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, ML","Guedes, ML; Santana, DL; Loureiro, DM; Alves, L. de J.","8877","2001","05","21","Southern America","Brasil","Bahia","Bonito","Chapada Diamantina, Sede provisória do assentamento Santa Terezinha","-41.332778","-12.096111",NA,"6,0m. Folhas coriáceas, discolores. Frutos imaturos verdes. Frequente.; Área antropizada.",NA,NA,NA,NA,"2001","09",NA,NA,NA,"-41.332778","-12.096111",NA,NA,NA,NA,NA
"106","2019-10-09 11:24:32-03","UFBA","ALCB","58875","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, MS; Perdiz, R","Mattos Silva, LA; Rocha, EA; et al.","4198","2000","10","05","Southern America","Brasil","Bahia","Mucurí","Extremo Sul, Rodovia Mucuri/ Nova Viçosa ( BA. 001)","-39.509444","-18.283333",NA,"Ca. 7m de alt. x 25 cm de diâmetro. Folhas com as faces adaxial verde - escuro e brilhante e a abaxial verde - claro. Frutos jovens de cor amarelo - pálido e quando maduros são alaranjados a castanhos.","ALCB066704",NA,NA,NA,"2010",NA,NA,NA,NA,"-39.509444","-18.283333",NA,NA,NA,NA,NA
"107","2019-10-09 11:24:32-03","UFBA","ALCB","59191","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, ML","Guedes, ML; et al.","9678","2002","02","03","Southern America","Brasil","Bahia","Caravelas","Extremo Sul, Área de influência da CAF","-39.754444","-17.735278",NA,"de ca. 6 m. Folíolos cartáceos, discolores.; Mata secundária, parcela nº 3.","ALCB066693",NA,NA,NA,"2002","03",NA,NA,NA,"-39.754444","-17.735278",NA,NA,NA,NA,NA
"108","2019-10-09 11:24:32-03","UFBA","ALCB","64272","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, ML","Guedes, ML","10692","2003","08","31","Southern America","Brasil","Bahia","Belmonte","Extremo Sul","-38.866667","-15.85",NA,"ca. 4 m. Folíolos coriáceos, discolores. Fruto cápsula vináceo","ALCB068303","ALCB068303",NA,NA,"2003",NA,NA,NA,NA,"-38.866667","-15.85",NA,NA,NA,NA,NA
"109","2019-10-09 11:24:37-03","UFBA","ALCB","98704","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, ML; Gomes, FS","Gomes, FS; Guedes, ML; Costa, AS","798","2011","01","27","Southern America","Brasil","Bahia","Esplanada","Litoral Norte, Margem da Linha Verde","-37.703889","-12.035556",NA,"ca. 3 m alt. Folhas com folíolos coriáceos, discolores. Flores em botões.; mata em estado avançado.","ALCB066701",NA,"15","15","2011","07",NA,NA,NA,"-37.703889","-12.035556",NA,NA,NA,NA,NA
"110","2019-10-09 11:24:32-03","UFBA","ALCB","108815a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Guedes, ML","Davi, AA","s/n","2013","08","15","Southern America","Brasil","Bahia","Camacan",NA,"-39.4958000183105","-15.4191999435425",NA,"Árvore: de ca. 7 m de altura. Frutos verdes.","ALCB066715",NA,NA,NA,"2013","08",NA,"22686","auto",NA,NA,NA,NA,NA,NA,NA
"111","2019-10-09 11:24:32-03","UFBA","ALCB","026351","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci, MS; Perdiz, R","Guedes, ML","3466","1994","08","25","Southern America","Brasil","Bahia","Santa Cruz Cabrália",NA,"-39.0247001647949","-16.2780990600586",NA,"Árvore de ca. 7 m de altura. Folhas com folíolos coriáceas, discolores. Fruto cápsula.","ALCB066697",NA,NA,NA,"2010",NA,NA,"49584","auto",NA,NA,NA,NA,NA,NA,NA
"112","2020-02-08 10:32:11-03","NBC","NL-BOTANY","WAG.1269435","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Hatschbach GG; Silva JM",NA,"1986","11","08","Southern America","Brazil",NA,NA,"Muouri, arredores, Bahia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1269435 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1269435","NL-WAG1269435",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"113","2020-02-08 10:32:11-03","NBC","NL-BOTANY","L.2294357","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Gomes BA",NA,NA,NA,NA,"Southern America","Brazil","Rio de Janeiro",NA,"Rio Janeiro",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2294357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2294357","NL-L2294357",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0469387",NA,NA,NA
"114","2020-02-08 10:32:11-03","NBC","NL-BOTANY","L.2294358","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Leenhouts PW","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil","Brasilia",NA,"Brasilia Prov., San Paulo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2294358 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2294358","NL-L2294358",NA,NA,"1962","09","01",NA,NA,NA,NA,"Magnoliopsidae","L 0469388",NA,NA,NA
"115","2020-02-08 10:32:11-03","NBC","NL-BOTANY","L.2294359","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Leenhouts PW","Burchell WJ",NA,NA,NA,NA,"Southern America","Brazil","Brasilia",NA,"Brasilia Prov., San Paulo",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2294359 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2294359","NL-L2294359",NA,NA,"1962","09","01",NA,NA,NA,NA,"Magnoliopsidae","L 0469389",NA,NA,NA
"116","2020-02-08 10:32:11-03","NBC","NL-BOTANY","L.4286792","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Irwin HS",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4286792 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4286792","NL-L4286792",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"117","2020-02-08 10:32:11-03","NBC","NL-BOTANY","L.4286793","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Irwin HS",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4286793 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4286793","NL-L4286793",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"118","2020-02-08 10:32:11-03","NBC","NL-BOTANY","U.1591916","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Ferrucci MS","Ferrucci MS; Somner GV",NA,"1997","07","31","Southern America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591916","NL-U1591916",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0143610",NA,NA,NA
"119","2020-02-08 10:32:11-03","NBC","NL-BOTANY","U.1591917","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Mexia YEJ",NA,"1930","03","29","Southern America","Brazil",NA,NA,"State of Minas Gerais. Vicosa, Agricultural College Lands. Hill above Chacha Valley. Edge of cut-over woods.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591917 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591917","NL-U1591917",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"120","2020-02-08 10:32:11-03","NBC","NL-BOTANY","U.1591918","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Lindeman JC",NA,"1971","07","16","Southern America","Brazil",NA,NA,"Brasil., mata de restinga, 3 km S de Barra de S. Joao, RJ, 30 km N de Cabo Frio, W da estrada.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1591918 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1591918","NL-U1591918",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"121","2020-11-04 11:19:22-03","ESALQ","ESA","130891","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36094.0","2013","02","26",NA,"Brasil","Rio de Janeiro","Resende","Fragmento 46 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa, com áreas de várzea no interior.","-22.4854","-44.6299",NA,"Árvore","ESA130891",NA,"655","655","2013",NA,NA,NA,NA,"-22.4854","-44.6299",NA,NA,NA,NA,NA
"122","2020-11-04 11:19:22-03","ESALQ","ESA","95680","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Coelho, R.L.G.","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","6002.0","2006","07","15",NA,"Brasil","Rio de Janeiro","Cabo Frio","Restinga de Massambaba","-420.775",NA,NA,"Arbusto, até 3m alt. Frutos imaturos verdes","ESA095680","ESA095680","3","3","2015","05","25",NA,NA,"-420,775","-22,941,111",NA,NA,NA,NA,NA
"123","2020-11-04 11:19:22-03","ESALQ","ESA","130892","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36095.0","2013","02","26",NA,"Brasil","Rio de Janeiro","Barra Mansa","Fragmento 48 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.4887","-44.3278",NA,"Árvore. Botões creme.","ESA130892",NA,"624","624","2013",NA,NA,NA,NA,"-22.4887","-44.3278",NA,NA,NA,NA,NA
"124","2020-11-04 12:16:08-03","ESALQ","ESA","136268","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","R. Perdiz","E.N. Matos","1.0","2011","05","31",NA,"Brasil","Bahia","Una",NA,"-39.0752983093262","-15.2932996749878",NA,NA,"ESA136268",NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA
"125","2020-11-04 11:19:22-03","ESALQ","ESA","105298","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"Coelho, R.L.G.","Paula-Souza, J.","5721.0","2006","04","11",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA105298","ESA105298",NA,NA,"2006","04","18","48094","auto",NA,NA,NA,NA,NA,NA,NA
"126","2020-11-04 12:16:08-03","ESALQ","ESA","142701","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Pinto, L. J. S.","Pinto, L. J. S.","1851.0","2017","10","02",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"ESA142701",NA,NA,NA,"2017","10","02","40069","auto",NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 11:19:22-03","ESALQ","ESA","87807","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Camb.","Barroso, G.M.","Hoehne, W.","5762.0","1964","07","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro",NA,"-43.2075004577637","-22.9027996063232",NA,NA,"ESA087807","ESA087807",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 11:19:22-03","ESALQ","ESA","130890","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36093.0","2013","02","25",NA,"Brasil","São Paulo","Queluz","Fragmento 43 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5215","-44.8076",NA,"Árvore. Fruto marrom.","ESA130890",NA,"566","566","2013",NA,NA,NA,NA,"-22.5215","-44.8076",NA,NA,NA,NA,NA
"129","2020-11-04 11:19:22-03","ESALQ","ESA","95740","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Coelho, R.L.G.","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","6062.0","2006","07","17",NA,"Brasil","Bahia","Barrolândia","Estrada entre Barrolândia e a BA-001, km 21. Campo arenoso úmido",NA,NA,NA,"Arbusto, ca. 1,5m alt. Botões castanhos","ESA095740","ESA095740",NA,NA,"2015","08","04",NA,NA,"-39,130,278","-16,026,944",NA,NA,NA,NA,NA
"130","2020-11-04 11:19:22-03","ESALQ","ESA","130893","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Souza, V.C.","Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36096.0","2013","02","28",NA,"Brasil","Rio de Janeiro","Piraí","Fragmento 56 (TAV). Floresta Ombrófila Densa.","-22.5971","-43.9871",NA,"Árvore","ESA130893",NA,"540","540","2013",NA,NA,NA,NA,"-22.5971","-43.9871",NA,NA,NA,NA,NA
"131","2020-11-04 11:19:22-03","ESALQ","ESA","112588","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,NA,"Lorenzi, H.","6721.0","2009","07","10",NA,"Brasil","Espírito Santo","Domingos Martins",NA,"-40.6591987609863","-20.3633003234863",NA,NA,"ESA112588","ESA112588",NA,NA,NA,NA,NA,"48150","auto",NA,NA,NA,NA,NA,NA,NA
"132","2020-11-04 11:19:22-03","ESALQ","ESA","104134","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"Coelho, R.L.G.","Paula-Souza, J.","5740.0","2006","04","11",NA,"Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA104134","ESA104134",NA,NA,"2006","04","11","48094","auto",NA,NA,NA,NA,NA,NA,NA
"133","2020-11-04 12:16:08-03","ESALQ","ESA","142614","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.",NA,"Valdemarin, K.S.","94.0","2016","09","28",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,"ESA142614",NA,NA,NA,NA,NA,NA,"27156","auto",NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 11:19:22-03","ESALQ","ESA","126034","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"Santo, J.E.","Ribeiro, R.D.","50.0","1905","06","25",NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,"ESA126034","ESA126034",NA,NA,"1905","07","01","40069","auto",NA,NA,NA,NA,NA,NA,NA
"135","2015-07-02 14:43:00-03","JBP","HPL","11977","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","H. Lorenzi","H. Lorenzi, D. Folli, R. Pimenta & T.B. Flores","6721","2009","07","10",NA,"Brasil","ES","Linhares","Coletado na Reserva Natural da Vale do Rio Doce, em restinga aberta de areia branca, na estrada Pamsu.","-39.890556","-19.148583",NA,NA,NA,NA,"4","4","2009","07","10",NA,NA,"39° 53' 26,0 W","19° 08' 54,9 S",NA,NA,NA,NA,NA
"136","2015-07-02 14:04:12-03","JBP","HPL","7250","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata",NA,"M.S. Ferrucci","G.F. Arbocz","1351","1995","04","25",NA,"Brasil","ES","Setiba","Coletado nas proximidades do município de Setiba - em área de restinga.",NA,NA,NA,NA,NA,NA,NA,NA,"2005","01","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-07-02 14:04:12-03","JBP","HPL","9663","S","Plantae",NA,NA,"Sapindaceae","Cupania","emarginata","Cupania emarginata","Cambess.","Coelho, R.L.S.","Paula-Souza, J., Tsuji, R., et al.","6002","2006","07","15",NA,"Brasil","RJ","Cabo Frio","Coletado na restinga de Massambaba. S 22° 56' 28; W 42° 04' 39 (3m.s.m.)","-42.0186","-22.8794",NA,NA,NA,NA,NA,NA,"2010","04","14","40069","auto",NA,NA,NA,NA,NA,NA,NA
