"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"95","2014-04-04 05:48:00-03","MO","MOBOT","915619","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Vasquez (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 18891","1994","8","17","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa: Región Nororiental del Marañon. Comunidad de Kusu-kubaim, Río Comaina. Bosque primario.","-78.26666","-4.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,"525","3",NA
"96","2014-04-04 05:48:00-03","MO","MOBOT","915725","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Vasquez (MO)","Rodolfo Vásquez|et al.","Vásquez Martínez 18418","1993","11","21","South America","Peru","Amazonas","Condorcanqui","Distrito El Cenepa: Región Nororiental del Marañon. Río Cenepa, communidad Tutino. Bosque primario. Colectado con C. Diaz, J. Mostacero, F. Mejia y J. Ampam.","-78.16666","-4.55",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,"514","7",NA
"97","2008-05-27 22:02:00-03","MO","MOBOT","916096","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Vasquez (MO)","Nestor Jaramillo|et al.","Jaramillo 258","1994","8","3","South America","Peru","Amazonas","Bagua","Distrito Imaza: Región Nororiental del Marañon. Comunidad de Yamayakat, Río Marañon. Bosque de transición.","-78.31666","-4.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"320.00000000",NA,NA,"7","7",NA
"98","2018-09-27 06:55:00-03","MO","MOBOT","916157","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Vasquez (MO)","Rodolfo Vásquez","Vásquez Martínez 18597","1993","11","24","South America","Peru","Amazonas","Condorcanqui","Distrito Imaza: Región Nororiental del Marañon. Comunidad de Yamayakat, Río Marañon. Colectado con C. Diaz, J. Mostacero, F. Mejia y S. Katip.","-78.3166667","-4.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"320.00000000",NA,NA,"518","8",NA
"99","2008-12-12 11:32:00-02","MO","MOBOT","932023","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Brent Berlin","Berlin 611","1972","12","18","South America","Peru","Amazonas","Condorcanqui","Rio Cenepa region. Trail above Quebrada Cikan Inci to Shimpuntz, west of Huampami.","-78.25","-4.4333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"213.36000000","274.32000000",NA,"56","1",NA
"100","2012-05-24 05:04:00-03","MO","MOBOT","995154","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","R. Liesner","Alwyn H. Gentry|Juan Revilla|Juan Celedonia Ruiz M.","Gentry 21001","1977","11","29","South America","Peru","Loreto","Maynas","Non-inundated mature forest in vicinity of Mishana, between Río Nanay and Río Itaya, mostly on white sand.","-73.4572222","-3.9472222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,"1373","2",NA
"101","2021-01-10 20:50:57-03","INPA","INPA","190660","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Ramos, JF","Setz, EZF","339","1990","12","12","Southern America","Brasil","Amazonas","Manaus","Distrito Agropecuário, ZF3., Distrito Agropecuario da Suframa, Rod. BR-174 Km 64, depois 41 Km leste na ZF-3, Fazenda Esteio","-59.866667","-2.416667",NA,NA,"INPA0190660","INPA0190660 INPA0190660_e","2016","07","22","-59.866667","-2.416667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-01-10 20:50:57-03","INPA","INPA","10086","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Rossetto, EFS","Rodrigues, WA","2736a","1961","11","06","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Terra firme, solo argiloso.","-59.9","-2.8",NA,NA,"INPA0010086","INPA0010086 INPA0010086_e INPA0010086_e1","2016","04",NA,"-59.9","-2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-08-31 09:17:57-03","INPA","INPA","170010","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Costa, DS","Rosas Junior, A","345","1985","09","14","Southern America","Brasil","Acre","Cruzeiro do Sul","Aeroporto, Along Rio Moa, upstream from its mouth at rio Juruá; vicinity of international airport; elevation about","-72.773","-7.6017",NA,NA,"INPA0170010","INPA0170010 INPA0170010_e","2016","11","14","-72.773","-7.6017",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-01-10 20:50:57-03","INPA","INPA","191489","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Rossetto, EFS","Assunção, PACL","584","1997","07","31","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333",NA,NA,"INPA0191489","INPA0191489 INPA0191489_e INPA0191489_e1","2016","04",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-08-31 09:17:57-03","INPA","INPA","278546","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Costa, DS","Costa, FM","2087","2015","07","17","Southern America","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, Grid PPBIO.","-59.271196","-1.805397",NA,NA,"INPA0278546",NA,"2018","02","06","-59.271196","-1.805397",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-01-10 20:50:57-03","INPA","INPA","284228","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Lima, EJ","2","2018","06","08","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Trilha amarela","-59.939611","-3.004889",NA,NA,"INPA0284228",NA,NA,NA,NA,"-59.939611","-3.004889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-01-10 20:50:57-03","INPA","INPA","39723","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Rossetto, EFS","Rodrigues, WA","9214","1972","11",NA,"Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Ducke. Levantamento florístico em capoeirão.","-59.966667","-2.883333",NA,NA,"INPA0039723","INPA0039723 INPA0039723_e INPA0039723_e1","2006","08",NA,"-59.966667","-2.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-08-31 09:17:57-03","INPA","INPA","56630","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Costa, DS","Ramos, JF","188","1976","02","29","Southern America","Brasil","Acre",NA,"Projeto RADAM, Cruzeiro do Sul, Aeroporto, Sub-base do Projeto RADAM/BRASIL, Serra do Divisor.","-72.77","-7.631",NA,NA,"INPA0056630","INPA0056630 INPA0056630_e","2016","11","14","-72.77","-7.631",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-08-31 09:17:57-03","INPA","INPA","70526","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.",NA,"Souza, JA de","INPA70526","1976","07","21","Southern America","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Du8cke. Terra firme I; solo argiloso.","-59.9","-2.8",NA,NA,"INPA0070526","INPA0070526 INPA0070526_e",NA,NA,NA,"-59.9","-2.8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-08-31 09:17:57-03","INPA","INPA","70988","S","Plantae","Dicotyledon Superasterids","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Ramos, JF","Braga, PIS","3268","1976","10","20","Southern America","Brasil","Amazonas","Atalaia do Norte","Estirão do Equador, Rio Javari, Rio Javari, estirão do Equador.","-71.616667","-4.533333",NA,NA,"INPA0070988","INPA0070988 INPA0070988_e","2016","07","22","-71.616667","-4.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-01-26 13:56:52-03","IMA","MAC","35833","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","E.C.O.Chagas","Chagas-Mota; K.E.D.Farias","1955","2009","02","05",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha, Fazenda Cela.","-35.7352981567383","-9.6658296585083",NA,"Árvore ca. 5 m de altura. Frutos arroxeados.; Mata Pluvial Atlântica.","MAC0035833",NA,"2009","02","05",NA,NA,NA,"34538","auto",NA,NA,NA,NA,NA,NA
"112","2021-01-26 13:56:52-03","IMA","MAC","53542","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","E.C.O.Chagas","Chagas-Mota; E.S.França; W.T.C.C.Santos","11304","2011","10","22",NA,"Brasil","Alagoas","Quebrangulo","Reserva Biológica Pedra Talhada.","-36.4710998535156","-9.31888961791992",NA,"Árvore ca. 7 m de altura. Flores roxas.; Mata Atlântica.","MAC0053542",NA,"2011","10","22",NA,NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA
"113","2021-01-26 13:56:52-03","IMA","MAC","51022","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","E.C.O.Chagas","Chagas-Mota","10054","2011","01","20",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã.","-36.1755981445312","-10.125599861145",NA,"Árvore ca. 5,5 m de altura. Frutos verdes.; Mata Atlântica.","MAC0051022",NA,"2011","01","20",NA,NA,NA,"31269","auto",NA,NA,NA,NA,NA,NA
"114","2019-09-04 19:24:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Nyctaginaceae","Neea","glaziovii","Neea glaziovii",NA,NA,"A. Glaziou","9559",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"115","2017-06-14 14:28:57-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"RRC ID Flag","R. B. Foster","2495","1973","8","4","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"2495",NA,NA
"116","2018-11-29 11:44:21-02","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"RRC ID Flag","I. Mesones","46","2002","8",NA,"South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"46",NA,NA
"117","2019-06-11 12:32:49-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"RRC ID Flag","R. B. Foster","4944","1978","8","15","South America","Peru","Loreto",NA,NA,"-75","-4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"4944",NA,NA
"118","2019-06-11 12:36:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"RRC ID Flag","R. B. Foster","12055","1986","10","26","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"12055",NA,NA
"119","2019-09-05 15:58:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,NA,"H. Ruíz L. & J. A. Pavón",NA,"1778",NA,NA,"South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA
"120","2017-04-20 17:13:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"RRC ID Flag","C. Sobrevila & R. B. Foster","1848","1987","10","4","South America","Peru","Madre de Dios",NA,NA,"-70.25","-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1848",NA,NA
"121","2017-09-29 17:05:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"RRC ID Flag","P. Nuñez V.","1904","1985","9","28","South America","Peru","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,"1904",NA,NA
"122","2020-07-23 12:16:45-03","CEPLAC","CEPEC","52692","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","W. W. Thomas","7053","1991","07","12",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande, na Rod. Para Itacaré. Faz. Lagoa.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"123","2020-07-23 12:16:45-03","CEPLAC","CEPEC","56727","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. Amorim","786","1992","09","24",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"124","2020-07-23 12:16:45-03","CEPLAC","CEPEC","56813","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","W. W. Thomas","9408","1992","11","14",NA,"Brasil","Bahia","UNA","Reserva Biologica do Mico-leão (IBAMA). KM 46 ao N BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"125","2020-07-23 12:16:45-03","CEPLAC","CEPEC","52682","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","W. W. Thomas","7053","1991","07","01",NA,"Brasil","Bahia","URUÇUCA","7.3Km ao N de Serra Grande Rod. P/ Itacaré. Faz. Lagoa do Conj. Sta. Cruz. Parcela 8. Árvore 281.","-39.016667","-14.416667",NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"126","2020-07-23 12:16:45-03","CEPLAC","CEPEC","58946","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","J. G. Jardim","148","1993","07","13",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada KM 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"127","2020-07-23 12:16:45-03","CEPLAC","CEPEC","60898","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. Amorim","1624","1994","03","30",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão (IBAMA). Entrada Km 46 BA-001 Ilheus/Una.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,"39W5'0","15S9'0",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1994"
"128","2020-07-23 12:16:45-03","CEPLAC","CEPEC","61233","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. Furlan","J. G. Jardim","382","1984","04","09",NA,"Brasil","Bahia","PORTO SEGURO","Reserva Barasil Holanda S/A. Entrada no Km 22 Rod. p/ Porto Seguro, 9.5Km na entrada.","-39.325278","-16.4625",NA,NA,NA,NA,NA,NA,NA,"39W19'31","16S27'45",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"129","2020-07-23 12:16:45-03","CEPLAC","CEPEC","64322","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5453","1995","01","12",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1306 parcela n. 33.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"130","2020-07-23 12:16:45-03","CEPLAC","CEPEC","64841","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5789","1995","01","16",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1878 parcela n. 43.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"131","2020-07-23 12:16:45-03","CEPLAC","CEPEC","64849","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5770","1995","01","16",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1851 parcela n. 42.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"132","2020-07-23 12:16:45-03","CEPLAC","CEPEC","64852","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5767","1995","01","16",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1847 parcela n. 42.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"133","2020-07-23 12:16:45-03","CEPLAC","CEPEC","64873","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5716","1995","01","14",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1762 parcela n. 40.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"134","2020-07-23 12:16:45-03","CEPLAC","CEPEC","64986","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5585","1995","01","13",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Arvore n. 1554 parcela 37.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"135","2020-07-23 12:16:45-03","CEPLAC","CEPEC","64987","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5586","1995","01","13",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1557 parcela n. 37.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"136","2020-07-23 12:16:45-03","CEPLAC","CEPEC","65174","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5919","1995","01","17",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 2128 parcela n. 48.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"137","2020-07-23 12:16:45-03","CEPLAC","CEPEC","65412","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. de Carvalho","5120","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 828 parcela n. 22.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Farinha-seca",NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"138","2020-07-23 12:16:45-03","CEPLAC","CEPEC","69066","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","A. M. Amorim","1967","2000","05","09",NA,"Brasil","Bahia","UNA","Reserva Biológica do Mico-leão. Entrada Km 46 BA-001 Ilheus/Una, estr. p/ sede Reserva.","-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA,"39W5'","15S9'",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996"
"139","2020-07-23 12:16:45-03","CEPLAC","CEPEC","78151","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. M. Amorim","L. A. Mattos-Silva","3744","1998","05","13",NA,"Brasil","Bahia","UNA","Faz. Juerana. Ramal c/ entr. Km 18 Rod. Una/São José. Mata próximo a Reserva.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,"30/12/1999"
"140","2020-07-23 12:16:45-03","CEPLAC","CEPEC","101630","PreservedSpecimen","Plantae",NA,NA,"Nyctaginaceae","Neea","verticillata","Neea verticillata",NA,"A. Furlan","M. Kuhlmann","396","1970","10","02",NA,"Brasil","Pará","BELÉM","Área do Instituto Agronômico do Norte.","-48.5043983459473","-1.4558299779892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,"30/09/1996"
"141","2020-11-12 16:58:50-03","UEL","FUEL","53042","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Rossetto, EFS","Zappi, DC; Lucas, E; Nic Lughadha, E; Lacerda, M; Mercês, F; Mauritz, T; Duarte, EF","3373","2012","10","09",NA,"Brasil","Bahia","Jaguaquara","Baixão do Ipiuna","-39.815833","-13.668611",NA,NA,"FUEL002953",NA,"2017","10",NA,"-39.815833","-13.668611",NA,NA,NA,"709","709",NA,NA,NA,NA
"142","2019-10-16 14:11:35-03","UEL","FUEL","55162","PreservedSpecimen","Plantae","Tracheophyta","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","Ruiz & Pav.","Costa, DS","Costa, DS; Medeiros, H; Caruta, JN; Acosta, M","63","2012","12","03",NA,"Brasil","Acre","Mancio Lima","linha do Ppbio, próximo ao ponto 150","-72.900625","-7.479822",NA,"Costa, D.S. 63 é um material doado do UFACPZ, mas veio sem etiqueta. Imprimi uma com o logo do FUEL, com base nos dados disponíveis no herbário virtual do RB, inclusive a determinação do Daniel Costa, e eu concordo com a identificação","FUEL003797",NA,"2015","03","06","-72.900625","-7.479822",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-04 15:42:48-03","IF","SPSF","21827","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Nyctaginaceae","Neea","verticillata","Neea verticillata","((Ruiz) & Pav.)",NA,"M.Kuhlmann & S.Jimbo","396","1959","09","02","América do Sul","Brasil","PA","Belém","Instituto Agronomico do Norte","-48.5043983459473","-1.4558299779892",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","48462","auto",NA,NA,NA,NA,NA,NA
