"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","recordNumber","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount"
"93","2014-10-14 15:56:58-03","BS","M","M-0137712","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand",NA,NA,"Klein, R.M.","1958","01","27","Brasil",NA,NA,NA,NA,NA,NA,"M0137712",NA,NA,NA,"Santa Catarina, Sabiá, Vidal Ramos",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"PARATYPE",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA
"94","2014-10-14 15:56:58-03","BS","M","M-0137713","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand",NA,NA,"Reitz, R.","1958","04","30","Brasil",NA,NA,NA,NA,NA,NA,"M0137713",NA,NA,NA,"Santa Catarina, Sabiá, Vidal Ramos",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"PARATYPE",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA
"95","2014-10-14 15:56:58-03","BS","M","M-0137714","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand",NA,NA,"Reitz, R.","1960","01","28","Brasil",NA,NA,NA,NA,NA,NA,"M0137714",NA,NA,NA,"Santa Catarina, Garapuvu, Vista Alegre, Sombrio",NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"PARATYPE",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA
"96","2014-10-14 15:56:58-03","BS","M","M-0171138","S","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring ex Mart.",NA,NA,"Martius, C.F.P. von",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"M0171138",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales",NA,NA,NA,"HOLOTYPE",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"97","2020-06-29 09:31:32-03","UFRRJ","RBR","27892","S","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"H.C. Lima","2001","11","14","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00027892","RBR00027892",NA,NA,"REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"5939",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"98","2020-06-29 09:31:32-03","UFRRJ","RBR","27881","S","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring","Sobral","2005","H.C. Lima","2001","09","14","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,"RBR00027881","RBR00027881",NA,NA,"REBIO do Tinguá Reserva Biológica do Tinguá",NA,NA,NA,NA,NA,"5870",NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA
"99","2021-03-21 19:37:33-03","UFC","EAC","46272","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.; Araújo, F. .S.; et al.","1999","11","03","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046272","EAC0046272","06",NA,"Flona do Araripe","900","900","Arbusto, 1m; fruto amarelo.; Floresta ombrófila","Dicotyledon",NA,"1788","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"100","2021-03-21 19:37:33-03","UFC","EAC","46296","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.; et al.","2000","09","06","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046296","EAC0046296","06",NA,"Flona do Araripe",NA,NA,"Arbusto, 1,5m.; Floresta ombrófila","Dicotyledon",NA,"2240","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"101","2021-03-21 19:37:33-03","UFC","EAC","46297","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.; et al.","2000","09","06","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046297","EAC0046297","06",NA,"Flona do Araripe",NA,NA,"Arbusto, 0,8m.; Floresta ombrófila","Dicotyledon",NA,"2241","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"102","2021-03-21 19:37:33-03","UFC","EAC","46245","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.; Araújo, F. .S.; et al.","1999","02","24","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046245","EAC0046245","06",NA,"Flona do Araripe","900","900","Arbusto, 3m; fruto amarelo.; Floresta ombrófila","Dicotyledon",NA,"1248","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"103","2021-03-21 19:37:33-03","UFC","EAC","46246","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.; Araújo, F. .S.; et al.","1999","02","24","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046246","EAC0046246","06",NA,"Flona do Araripe","900","900","Arbusto, 2m.; Floresta ombrófila","Dicotyledon",NA,"1249","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"104","2021-03-21 19:37:33-03","UFC","EAC","46247","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.; Araújo, F. .S.; et al.","1999","02","24","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046247","EAC0046247","06",NA,"Flona do Araripe","900","900","Arbusto, 2,5m.; Floresta ombrófila","Dicotyledon",NA,"1250","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"105","2021-03-21 19:37:33-03","UFC","EAC","46269","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.; Araújo, F. .S.; et al.","1999","10","06","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046269","EAC0046269","06",NA,"Flona do Araripe","930","930","Arbusto, 2m; fruto vermelho escuro.; Floresta ombrófila","Dicotyledon",NA,"1739","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"106","2021-03-21 19:37:33-03","UFC","EAC","46274","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.; Araújo, F. .S.; et al.","1999","11","03","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046274","EAC0046274","06",NA,"Flona do Araripe","900","900","Arbusto, 1m; fruto amarelo.; Floresta ombrófila","Dicotyledon",NA,"1790","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"107","2021-03-21 19:37:33-03","UFC","EAC","46287","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D. Legrand","Costa, I.R.","2008","Lima-Verde, L.W.","2000","03","28","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,"EAC0046287","EAC0046287","06",NA,"Flona do Araripe",NA,NA,"Arbusto, 1,7m; fruto amarelo.; Floresta ombrófila","Dicotyledon",NA,"2011","Southern America",NA,NA,"30071","auto",NA,NA,NA,NA,NA
"108","2019-11-25 12:12:18-03","UFSM","SMDB","2227","S","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","Legr.","Legrand, C D",NA,"Klein, R M","1972","03","28","Brasil","Santa Catarina",NA,NA,NA,NA,NA,"SMDB002227",NA,NA,NA,"Jordão, Governador Celso Ramos",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:36:26-03","MBM","MBM","154162","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","axillaris","Eugenia axillaris","(Sw.) Willd.",NA,NA,"Wunderlin, R.P.; et al.; et al.","1985","09","26","USA",NA,NA,NA,NA,NA,NA,"MBM154162","MBM154162",NA,NA,NA,NA,NA,NA,NA,NA,"10250","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:36:26-03","MBM","MBM","154163","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","axillaris","Eugenia axillaris","(Sw.) Willd.",NA,NA,"Hansen, B.; et al.; et al.","1985","10","20","USA",NA,NA,NA,NA,NA,NA,"MBM154163","MBM154163",NA,NA,NA,NA,NA,NA,NA,NA,"10661","Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:36:28-03","MBM","MBM","271275","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Sobral, M.",NA,"Caballero, G.","2002","02",NA,"Paraguay",NA,NA,NA,NA,NA,NA,"MBM271275","MBM271275",NA,NA,"Canindeyu",NA,NA,NA,NA,NA,"4014","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:36:28-03","MBM","MBM","230347","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Kawasaki, M.L.",NA,"Arbez, G.F.","1994","08","01","Brazil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,"MBM230347","MBM230347",NA,NA,"Fazenda Intervales",NA,NA,NA,NA,NA,"467","Southern America",NA,NA,"25028","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:36:28-03","MBM","MBM","290131","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand",NA,NA,"Silva, J.M.; Lucas, E.; Mazine, F.F.; Lucas, E.; Mazine, F.F.","2003","11","07","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM290131","MBM290131",NA,NA,"Serra do Ibitiraquire, picada para o Pico Paraná",NA,NA,NA,NA,NA,"3890","Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:36:28-03","MBM","MBM","72384","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Sobral, M.",NA,"Hatschbach, G.","1982","01","12","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM072384","MBM072384",NA,NA,"Mato Preto",NA,NA,NA,NA,NA,"44518","Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:36:28-03","MBM","MBM","47420","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.",NA,"Klein, R.M.","1952","10","03","Brazil","Santa Catarina","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,"MBM047420","MBM047420",NA,NA,"Mata do Maluche","50","50","Mata. Árvore 15m alt.; Árvore 15m.; Mata.",NA,NA,"59","Southern America",NA,"PARATYPE","19684","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:36:28-03","MBM","MBM","47462","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.","1960","Reitz; Klein, R.M.; Klein, R.M.","1956","03","22","Brazil","Santa Catarina","Luiz Alves","-48.9328002929688","-26.7206001281738",NA,NA,"MBM047462","MBM047462",NA,NA,"Braço Joaquim, Braço Joaquim","400","400","Mata. Árvore 12m alt. Fruto maduro; alaranjado.; Árvore, 12m, fruto maduro alaranjado.; Mata.",NA,NA,"2901","Southern America",NA,"PARATYPE","16079","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:36:28-03","MBM","MBM","8988","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.",NA,"Hatschbach, G.","1968","11","12","Brazil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"MBM008988","MBM008988",NA,NA,"Serra Virgem Maria",NA,NA,NA,NA,NA,"20281","Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:36:28-03","MBM","MBM","113630","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Sobral, M.",NA,"Hatschbach, G.; Cervi, A.C.; Acra; Cervi, A.C.; Acra","1987","04","24","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM113630","MBM113630",NA,NA,"Cabeceira Ribeirão do Tigre",NA,NA,NA,NA,NA,"51225","Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:36:28-03","MBM","MBM","103665","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.",NA,"Klein, R.M.","1969","01","24","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM103665","MBM103665",NA,NA,"Saco Grande",NA,NA,NA,NA,NA,"8129","Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:36:28-03","MBM","MBM","102096","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.",NA,"Bresolin, A.","1968","03","13","Brazil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"MBM102096","MBM102096",NA,NA,"Saco Grande",NA,NA,NA,NA,NA,"8","Southern America",NA,NA,"27000","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:36:28-03","MBM","MBM","95942","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.",NA,"Bresolin, A.","1972","04","05","Brazil","Santa Catarina","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,"MBM095942","MBM095942",NA,NA,"Morro do Cambirela",NA,NA,NA,NA,NA,"537","Southern America",NA,NA,"31105","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:36:28-03","MBM","MBM","47460","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.",NA,"Hatschbach, G.","1961","10","05","Brazil","Paraná","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,"MBM047460","MBM047460",NA,NA,"Serra da Canha",NA,NA,NA,NA,NA,"8307","Southern America",NA,NA,"32006","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:36:28-03","MBM","MBM","51581","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.",NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1967","03","09","Brazil","Santa Catarina","Ilhota","-48.8272018432617","-26.8997001647949",NA,NA,"MBM051581","MBM051581",NA,NA,"Parque Botânico Morro do Baú",NA,NA,NA,NA,NA,"18048","Southern America",NA,NA,"18275","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:36:28-03","MBM","MBM","95943","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.",NA,"Klein, R.M.","1971","05","20","Brazil","Santa Catarina","Paulo Lopes","-48.6836013793945","-27.9617004394531",NA,NA,"MBM095943","MBM095943",NA,NA,"Costa do Morro de Paulo Lópes",NA,NA,NA,NA,NA,"9506","Southern America",NA,NA,"23385","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:36:28-03","MBM","MBM","47461","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand","Legrand, D.","1960","Reitz; Klein, R.M.; Klein, R.M.","1960","01","29","Brazil","Santa Catarina","Sombrio","-49.61669921875","-29.113899230957",NA,NA,"MBM047461","MBM047461",NA,NA,"Garapuvu, Vista Alegre","20","20","Mata. Árvore 25m alt. Flor branca; Árvore 25m, flor branca.; Mata.",NA,NA,"4156","Southern America",NA,"PARATYPE","16515","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:36:28-03","MBM","MBM","47463","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand",NA,NA,"Reitz, R.; Klein, R.M.; Klein, R.M.","1958","01","28","Brazil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,"MBM047463","MBM047463",NA,NA,"Sabiá","750","750","Mata. Árvore 15m alt. Flor branca.; Árvore 15m, flor branca.; Mata.",NA,NA,"6332","Southern America",NA,"ISOTYPE","21797","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:36:28-03","MBM","MBM","248171","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","convexinervia","Eugenia convexinervia","D.Legrand",NA,NA,"Handro, O.","1935","01","26","Brazil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"MBM248171","MBM248171",NA,NA,"Jardim Botânico",NA,NA,NA,NA,NA,"s.n.","Southern America",NA,NA,"53584","auto",NA,NA,NA,NA,NA
"128","2019-11-01 15:28:28-03","PUC-RIO","FCAB","5289","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.",NA,NA,"R. Guedes","1988","11","07","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"005289",NA,NA,NA,"Reserva Ecológica Municipal de Macaé de Cima, Nasc",NA,NA,"Heterotípico de Eugenia supraaxillaris &nf;Coord.: 22°00 S. 042°03 W.&nf;; Parc. 1B, microp. 7b, Ind. 3291, DAP 22cm, alt. 15m. Folhas com hipanto verde, sépalas esverdeadas, botões florais, pétalas e estames alvo amarelados.",NA,"Angiospermae","2172",NA,NA,NA,"33190","auto",NA,NA,NA,NA,NA
"129","2015-09-04 20:36:44-03","MNHN","RECOLNAT_MNHN_P","P05257590","PreservedSpecimen",NA,"Myrtaceae","Eugenia","axillaris","Eugenia axillaris","(Sw.) Willd.",NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P05257590","P05257590_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05257590' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"130","2015-09-04 20:36:45-03","MNHN","RECOLNAT_MNHN_P","P05257608","PreservedSpecimen",NA,"Myrtaceae","Eugenia","axillaris","Eugenia axillaris","(Sw.) Willd.",NA,NA,"Riedel",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P05257608","P05257608_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05257608' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1020",NA
"131","2015-09-04 20:36:45-03","MNHN","RECOLNAT_MNHN_P","P05257609","PreservedSpecimen",NA,"Myrtaceae","Eugenia","axillaris","Eugenia axillaris","(Sw.) Willd.",NA,NA,"Luschnath","1859","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P05257609","P05257609_01",NA,NA,"Lagoa de Freitas.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05257609' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-11-07 06:19:33-02","MNHN","RECOLNAT_MNHN_P","P01902280","PreservedSpecimen",NA,"Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Mazine-Capelo",NA,"Glaziou, A.","1873","7","26","Brésil",NA,NA,NA,NA,NA,NA,"P01902280","P01902280_01",NA,NA,"(Rio Janeiro) Route de la Gavea (Boa Vista)",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902280' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,NA,"6536",NA
"133","2015-11-07 06:19:36-02","MNHN","RECOLNAT_MNHN_P","P01902281","PreservedSpecimen",NA,"Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Mazine-Capelo",NA,"Glaziou, A.","1873","7","26","Brésil",NA,NA,NA,NA,NA,NA,"P01902281","P01902281_01",NA,NA,"(Rio Janeiro) Route de la Gavea (Boa Vista)",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902281' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,NA,"6536",NA
"134","2015-11-07 06:19:41-02","MNHN","RECOLNAT_MNHN_P","P01902282","PreservedSpecimen",NA,"Myrtaceae","Eugenia","cambucarana","Eugenia cambucarana","Kiaersk.","Mazine-Capelo",NA,"Glaziou, A.","1873","7","26","Brésil",NA,NA,NA,NA,NA,NA,"P01902282","P01902282_01",NA,NA,"(Rio Janeiro) Route de la Gavea (Boa Vista)",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01902282' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","isotype",NA,NA,NA,NA,NA,"6536",NA
"135","2015-09-04 22:54:09-03","MNHN","RECOLNAT_MNHN_P","P05322236","PreservedSpecimen",NA,"Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Riedel","1832","9","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"P05322236","P05322236_01",NA,NA,"Brasilia: Rio Janeiro.",NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05322236' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"1026",NA
"136","2015-09-04 22:54:09-03","MNHN","RECOLNAT_MNHN_P","P05322237","PreservedSpecimen",NA,"Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Riedel",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P05322237","P05322237_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05322237' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"137","2015-09-04 22:54:09-03","MNHN","RECOLNAT_MNHN_P","P05322238","PreservedSpecimen",NA,"Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,NA,"Martius",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"P05322238","P05322238_01",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05322238' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,"49",NA
"138","2020-12-11 11:39:15-03","UFMG","BHCB","109802","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,"2014","Filho, AC; Dias, AC","1980","07","09","Brasil","São Paulo","Cunha","-44.9599990844727","-23.0699996948242",NA,NA,"BHCB004189",NA,"06",NA,"Parque Estadual da Serra do Mar",NA,NA,"Árvore 12m altura, botões florais","Dicotyledon",NA,"266","Southern America",NA,NA,"38855","auto",NA,NA,NA,NA,NA
"139","2020-12-11 11:39:15-03","UFMG","BHCB","97328","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,"2013","Guilherme, FAG","2000","10","11","Brasil","São Paulo","Sete Barras","-47.9199981689453","-24.3799991607666",NA,NA,"BHCB004135",NA,"03",NA,"Parque Intervales - Base Saibadela",NA,NA,"Árvore, aprox. 18m, flores velhas com 4 pétalas esbranquiçadas; Floresta Atlântica de terras baixas, ambiente sombreado","Dicotyledon",NA,"191","Southern America",NA,NA,"34059","auto",NA,NA,NA,NA,NA
"140","2020-12-11 11:39:15-03","UFMG","BHCB","24560","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,"2013","Pessoa, SVA; et al.","1988","10","14","Brasil","Rio de Janeiro","Nova Friburgo","-42.5311012268066","-22.2819004058838",NA,NA,"BHCB004134",NA,"03",NA,"Reserva Ecológica Municipal de Macaé de Cima, Nascente do rio das flores","1100","1100","Árvore 10m, folha discolores verdes, botões florais cálice verde, corola alva","Dicotyledon",NA,"396","Southern America",NA,NA,"33190","auto",NA,NA,NA,NA,NA
"141","2020-12-11 11:39:15-03","UFMG","BHCB","109801","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,"2013","Esteves, GL; Rodrigues, EA; Shirasuna, RT; Catharino, ELM","1994","09","29","Brasil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,"BHCB004190",NA,"03",NA,"Serra da Bocaina, Alto vale do Rio Paca (Bracuí)",NA,NA,"Arvoreta. cerca de 4m de altura. Pétalas alvas, folhas discolores, verde-claras na face abaxial","Dicotyledon",NA,"2656","Southern America",NA,NA,"26795","auto",NA,NA,NA,NA,NA
"142","2020-12-11 11:39:15-03","UFMG","BHCB","70724","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,"2014","Silva, JM; Barbosa, E; Ribas, OS","1997","10","06","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"BHCB004140",NA,"06",NA,"Sítio do Belizário",NA,NA,"Árvore, 10m. Fruto imaturo; Mata atlântica","Dicotyledon",NA,"2059","Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA
"143","2020-12-11 11:39:15-03","UFMG","BHCB","197846","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","supraaxillaris","Eugenia supraaxillaris","Spring",NA,"2014","Mazine, FF; Capelo, FA; Lucas, E; Silva, JM","2003","11","07","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"BHCB197846",NA,"05",NA,"Trilha para o Pico do Paraná","973","973","Árvore ca. 10m, flores brancas, frutos verdes","Dicotyledon",NA,"994","Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA
