"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","class","dayIdentified","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"248","2021-03-15 18:28:18-03","USP","SPF","117661","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Pietrobom da Silva, MR","2591","1996","01","23",NA,"Brasil","Goiás","Catalão","Rod. GO 330 (GO-053) Catalão-Ipameri, ca. 24 km de Catalão, margem da rodovia. Região de cerrado passando para campo rupestre com algumas arvoretas esparsas, baixadas com mata ciliar.","-47.95","-18.166667","700","700",NA,"Herbácea ca. 20 cm alt., flor amarela, interior do campo.","SPF00117661","SPF00117661","-47.95","-18.166667","2014",NA,NA,"12",NA,"12",NA,NA,NA,NA,NA
"249","2021-03-15 18:28:18-03","USP","SPF","168069","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Munhoz, C","2742","2003","06","21",NA,"Brasil","Distrito Federal",NA,"Fazenda Sucupira, Riacho Fundo 1. Cerrado rupestre.","-48.016667","-15.883333","1100","1100",NA,"Arbusto ca. 40 cm. Muitas folhas velhas. Muitos frutos carnosos verdes.","SPF00168069","SPF00168069","-48.016667","-15.883333","2014",NA,NA,"12",NA,"12",NA,NA,NA,NA,NA
"250","2021-03-15 18:28:18-03","USP","SPF","60622","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Queiroz, EP","Pirani, JR","1551","1987","02","04",NA,"Brasil","Goiás","Cristalina","Ca. 5 km da cidade, estrada para Paracatu. Vegetação mista de cerrado de altitude e campo rupestre em afloramentos quartizíticos.","-47.616667","-16.766667","1050","1050",NA,"Arbusto com sistema subterrâneo bem desenvolvido e ramificado. Parte aérea densa com ca. 25 cm alt., muito freqüente em solo arenoso entre rochas. Glândulas do cálice castanho-avermelhadas. Flores amarelas e depois alaranjadas. Drupa","SPF00060622","SPF00060622 SPF00060622_1","-47.616667","-16.766667","2013",NA,NA,"09",NA,"12",NA,NA,NA,NA,NA
"251","2019-11-13 11:24:18-03","USP","SPF","81204","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Gardner, G","2196","1841",NA,NA,NA,"Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,"SPF00081204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2021-03-15 18:28:18-03","USP","SPF","170070","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Taxonomy class of Universidade de Brasilia","4615","2005","06","01",NA,"Brasil","Distrito Federal","Brasília","Fazenda Água Limpa. Campo murundu.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"Arbusto 1 m de alt. Fuste cinza com crestas e deiscente em placas. Folha discolor pilosa ferruginea na face abaxial. Flor amarela com 8 pares de glândulas vermelho-alaranjada. Estames amarelos. Frutos imaturo verde e maduro alaranjad","SPF00170070","SPF00170070",NA,NA,"2014","70570","auto","12",NA,NA,NA,NA,NA,NA,NA
"253","2021-03-15 18:28:18-03","USP","SPF","165834","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","D'Agostino, F","2","2003","10","24",NA,"Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,"Árvore, mais de um indivíduo ao redor. Sépalas marrom, pétalas laranja amarelada. Sem frutos.","SPF00165834","SPF00165834",NA,NA,"2015","12135","auto",NA,NA,NA,NA,NA,NA,NA,NA
"254","2021-03-15 18:28:18-03","USP","SPF","166616","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Francener, A","Andrade, EH","s.n.","2002","10","19",NA,"Brasil","São Paulo","Franco da Rocha","Parque Estadual do Juquery","-46.7200012207031","-23.3199996948242",NA,NA,NA,"Arbusto isolado. Pétalas inicialmente alaranjadas, depois amarelas. Estames amarelos. folhas verde-claras.","SPF00166616","SPF00166616",NA,NA,"2015","12135","auto",NA,NA,NA,NA,NA,NA,NA,NA
"255","2014-04-30 11:08:52-03","FSL","HFSL","4401","S","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","Milhomens, L.C.","Milhamens, L.C.; Oliveira, M. & Paiva, V.F.","247","2003","09","18","Southern America","Brasil","Distrito Federal","Brasília","Área do Cristo Redentor, Centro Oeste. Inclinado. Campo limpo. Solo latossolo amarelo, cristal de quartz.","-15.926389","-47.897778",NA,NA,NA,"Arbusto 70cm. Flores amareladas, estames creme, com flores velhas alaranjadas. ; DE",NA,NA,"-15.926389","-47.897778","2003",NA,NA,"09",NA,"18",NA,NA,NA,NA,NA
"256","2020-12-02 09:07:23-03","UNITINS","HUTO","6650","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Walter, B.M.T.","Texeira, B.R.","258","2012","05","03",NA,"Brasil","Distrito Federal","Brasília","Núcleo Rural Rajadinha - Fazenda Santa Cecília","-47.635833","-15.758333",NA,NA,NA,"Arbusto com 1 m de altura. Frutos imaturos verdes.; Cerrado stricto sensu. Solo cambissolo. Relevo com declive acentuado.","HUTO006650",NA,"-47.635833","-15.758333","2017",NA,NA,"01",NA,NA,NA,NA,NA,NA,NA
"257","2019-10-07 09:31:49-03","UEFS","HUEFS","227335","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.",NA,"Almeida, R.F.","741","2014","01","26",NA,"Brasil","Goiás","Alto Paraíso","BR-040, km 68 sentido Alto Paraíso",NA,NA,NA,NA,NA,NA,"HUEFS0227335",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA
"258","2019-10-07 09:31:49-03","UEFS","HUEFS","165454","PreservedSpecimen","Plantae","Angiospermae","Malpighiales","Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","A.Francener","Queiroz, L.P.de","15072","2010","10","30",NA,"Brasil","Minas Gerais","Paracatu","Ramal entrando a NE da BR 040.","-47.566667","-16.799444","1122","1122",NA,"Cerrado e campo rupestre com afloramentos de quartzito.","HUEFS0165454","HUEFS0165454","47W34'0''","16S47'58''","2013",NA,NA,"12","Rosanae",NA,NA,NA,NA,NA,NA
"259","2019-09-04 19:28:31-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,"G. Gardner","2496",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"Type [status unknown]",NA,NA,NA
"260","2015-03-07 09:27:12-03","F","FMNH-SEEDPLANTS","V0221208F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221208F","V0221208F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"261","2015-03-07 09:27:12-03","F","FMNH-SEEDPLANTS","V0221209F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221209F","V0221209F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"262","2015-03-07 09:27:12-03","F","FMNH-SEEDPLANTS","V0221210F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221210F","V0221210F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"263","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0221211F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221211F","V0221211F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"264","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0221212F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221212F","V0221212F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"265","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0221213F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221213F","V0221213F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"266","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0221214F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221214F","V0221214F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"267","2015-03-07 08:17:50-03","F","FMNH-SEEDPLANTS","V0221215F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0221215F","V0221215F_01",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"268","2019-01-25 15:42:05-02","IAC","IAC","17703","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","D.M. Dedecca","D.M. Dedecca","473","1955","01","15",NA,"Brasil","São Paulo","Mogi Guaçu","Além de Mogi Guaçu","-46.9422","-22.3722",NA,NA,NA,"Material não localizado no acervo.",NA,NA,"-46.9422","-22.3722","1955",NA,NA,"01",NA,"15",NA,NA,NA,NA,NA
"269","2019-01-25 15:42:05-02","IAC","IAC","3127","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","A. Gehrt","A.P. Viégas et al.","s/nº","1938","12","04",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,"-47.169767","-22.922308","1939",NA,NA,"09",NA,"30",NA,NA,NA,NA,NA
"270","2019-01-25 15:42:05-02","IAC","IAC","3315","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","A. Gehrt","J. Santoro & J. Pompeu","s/nº","1938","12","18",NA,"Brasil","São Paulo","Campinas","Fazenda Campo Grande","-47.169767","-22.922308",NA,NA,NA,NA,NA,NA,"-47.169767","-22.922308","1939",NA,NA,"09",NA,"30",NA,NA,NA,NA,NA
"271","2019-01-25 15:42:05-02","IAC","IAC","48105","S","Plantae",NA,NA,"Malpighiaceae-1.Byrsonimoideae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A.Juss.","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.L. Haber; C.F. Nardin & C.A. Colombo","112","2007","04","25",NA,"Brasil","São Paulo","Votuporanga","IAC, Estação Experimental","-50.05796","-20.45739",NA,NA,NA,NA,NA,NA,"-50.05796","-20.45739","2007",NA,NA,"04",NA,"25",NA,NA,NA,NA,NA
"272","2020-07-23 12:10:57-03","CEPLAC","CEPEC","107094","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","J. C. Gomes","2508","1964","11","30",NA,"Brasil","Distrito Federal","SOBRADINHO","Sem informação.","-47.8","-15.65",NA,NA,NA,NA,NA,NA,"47W48'","15S39'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/12/2013"
"273","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120041","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","A. A. Santos","1430","2002","08","15",NA,"Brasil","Goiás","CRISTALINA","Lado esquerdo da área de empréstimo.","-47.338611","-16.218056",NA,NA,NA,NA,NA,NA,"47W20'19","16S13'5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"274","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120053","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","A. A. Santos","1287","2002","06","25",NA,"Brasil","Minas Gerais","UNAÍ","Mata abaixo do vertedouro. Área de influência da AHE. Queimado, influência direta.","-47.324722","-16.220278",NA,NA,NA,NA,NA,NA,"47W19'29","16S13'13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/12/2013"
"275","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120062","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","B. M. T. Walter","5046","2002","02","14",NA,"Brasil","Minas Gerais","cabeceira grande","Região da ponte sobre o Rio Preto, a 29Km do entroncamento BsB/Unaí/Palmital. Na deireção de Palmital. Divisa DF/MG.","-47.309444","-16.0375",NA,NA,NA,NA,NA,NA,"47W18'34","16S2'15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/12/2013"
"276","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120331","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","J. M. Rezende","830","2002","12","12",NA,"Brasil","Goiás","LUZIÂNIA","Próximo ao canteiro de obras. Montante, a margem direita da barragem Rio Corumbá.","-48.196389","-16.336111",NA,NA,NA,NA,NA,NA,"48W11'47","16S20'10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/12/2013"
"277","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120335","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","A. C. Sevilha","2123","2002","02","14",NA,"Brasil","Minas Gerais","cabeceira grande","região da ponte sobre o Rio Preto, a 29Km do entroncamento BsB/Unaí/palmital, em direção a palmital. Divisa DF/MG. Área de influência. Queimado.","-47.309444","-16.0375",NA,NA,NA,NA,NA,NA,"47W18'34","16S2'15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"04/12/2013"
"278","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120359","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","J. M. Rezende","829","2002","12","12",NA,"Brasil","Goiás","LUZIÂNIA","Próximo ao canteiro de obras. Montante, a margem da barragem Rio Corumbá.","-48.196389","-16.336111",NA,NA,NA,NA,NA,NA,"48W11'47","16S20'10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"06/12/2013"
"279","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120378","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","A. A. Santos","1904","2003","03","11",NA,"Brasil","Minas Gerais","cabeceira grande","Fazenda São Bento, sentido Palmital - Divisa MG/DF, lado esquerdo. Área de influência da AHE Queirmado.","-47.284722","-16.051111",NA,NA,NA,NA,NA,NA,"47W17'5","16S3'4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"280","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120520","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","G. Pereira-Silva","7937","1998","08","02",NA,"Brasil","Goiás","LUZIÂNIA","Estrada vicinal de acesso ao Rio Descoberto (captação da Seneago), KM 20.","-48.178611","-16.288056",NA,NA,NA,NA,NA,NA,"48W10'43","16S17'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"281","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120573","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","G. Pereira-Silva","7133","2003","02","17",NA,"Brasil","Goiás","santo antonio do descoberto","Margem direita do Rio Descoberto, próximo a Barra com o Córrego Engenho das Lages. Área de Influência Indireta.","-48.274167","-16.094167",NA,NA,NA,NA,NA,NA,"48W16'27","16S5'39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"282","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120794","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","T. B. Cavalcanti","628","1990","08","09",NA,"Brasil","Distrito Federal","SOBRADINHO","FERCAL. APA da Cafuringa. A 38Km do Cenargen.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"283","2020-07-23 12:10:57-03","CEPLAC","CEPEC","122203","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","A. G. Amaral","1569","1991","07","01",NA,"Brasil","Distrito Federal","BRASÍLIA","Fazenda Água Limpa.","-47.906111","-15.934444",NA,NA,NA,NA,NA,NA,"47W54'22","15S56'4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/12/2013"
"284","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120700","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","T. B. Cavalcanti","2728","1991","09","07",NA,"Brasil","Goiás","cabeceira grande","Estrada de acesso ao túnel, ca. 1Km depois do Rio.","-47.320556","-16.205",NA,NA,NA,NA,NA,NA,"47W19'14","16S12'18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"285","2020-07-23 12:10:57-03","CEPLAC","CEPEC","147254","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","M.R. Pace","302",NA,NA,NA,NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-07-23 12:10:57-03","CEPLAC","CEPEC","35964","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","S. A. Mori","16666","1984","07","10",NA,"Brasil","Distrito Federal","BRASÍLIA","Na Rod. para Gama, DF16, 3-7Km da junção com a BR-040.","-48.033333","-15.966667",NA,NA,NA,NA,NA,NA,"48W2'","15S58'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"02/12/2013"
"287","2020-07-23 12:10:57-03","CEPLAC","CEPEC","63437","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"C. Proença","J. H. Kirkbride, Jr.","5479","1983","11","23",NA,"Brasil","Distrito Federal","BRASÍLIA","Perto de DF 06, 10Km ao S Planaltina.","-47.633333","-15.733333",NA,NA,NA,NA,NA,NA,"47W38'","15S44'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1992"
"288","2020-07-23 12:10:57-03","CEPLAC","CEPEC","71798","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","J. H. Kirkbride, Jr.","5120","1983","01","25",NA,"Brasil","Goiás","goIana","Morro da Cruz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"289","2020-07-23 12:10:57-03","CEPLAC","CEPEC","38870","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","A. M. de Carvalho","2289","1986","02","15",NA,"Brasil","Distrito Federal","BRASÍLIA","25Km na estrada de Brasília para Unaí.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"290","2020-07-23 12:10:57-03","CEPLAC","CEPEC","120198","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","L. B. Bianchetti","931","1990","07","26",NA,"Brasil","Distrito Federal","BRASÍLIA","Área da FERCAL, a 6,7Km da fábrica CIPLAN, na DF - 250 Leste.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"04/12/2013"
"291","2020-07-23 12:10:57-03","CEPLAC","CEPEC","63508","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","J. A. Ratter","3436","1976","08","09",NA,"Brasil","Distrito Federal","BRASÍLIA","Fazenda Água Limpa (Área da Estação da Universidade de Brasília), perto de Vargem Bonita, ca. 18Km SSW da torre de TV de Barsília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"292","2020-07-23 12:10:57-03","CEPLAC","CEPEC","78633","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"A. Francener","L. D. de Araujo","10","1984","11","30",NA,"Brasil","Distrito Federal","BRASÍLIA","Lago Sul.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"03/12/2013"
"293","2020-07-23 12:10:57-03","CEPLAC","CEPEC","63482","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"C. Proença","I. Schiavini","350","1991","11","11",NA,"Brasil","Goiás","CRISTALINA","Km 95 BR-040 Brasilia/Uberlâdia.","-47.6136016845703","-16.7686004638672",NA,NA,NA,NA,NA,NA,NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,"30/12/1993"
"294","2020-07-23 12:10:57-03","CEPLAC","CEPEC","133053","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana",NA,"Bruno Walter","G.H. Rua","860",NA,NA,NA,NA,"Brasil","Minas Gerais","UNAI",NA,"-46.9061012268066","-16.3575000762939",NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,"97926","auto",NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-02-17 11:29:44-03","UEG","HUEG","892","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Proença, C.E.B.","Conceição, C.A.; Miranda; et al.","957","2004","07","17","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto ( 30 cm); Campo rupestre","HUEG000892",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-02-17 11:29:44-03","UEG","HUEG","882","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Incógnito","Conceição, C.A.; Miranda; et al.","35","2003","03","23","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Campo rupestre","HUEG000882",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-02-17 11:29:44-03","UEG","HUEG","898","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Grear Junior, J.W.; Ferreira, H.D.","Conceição, C.A.; Miranda; et al.","602","2003","10","26","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Subarbusto","HUEG000898",NA,NA,NA,"2004","40887","auto","04",NA,"08",NA,NA,NA,NA,NA
"298","2020-02-17 11:29:44-03","UEG","HUEG","899","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Kirkbride Junior, J.H.; Ferreira, H.D.","Conceição, C.A.; Miranda; et al.","602","2003","10","26","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,NA,"HUEG000899",NA,NA,NA,"2004","40887","auto","04",NA,"08",NA,NA,NA,NA,NA
"299","2020-02-17 11:29:44-03","UEG","HUEG","885","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Malpighiaceae","Byrsonima","guilleminiana","Byrsonima guilleminiana","A. Juss.","Barroso, G.M.","Conceição, C.A.; Miranda; et al.","398","2003","09","13","Southern America","Brasil","Goiás","Pirenópolis","Parque Estadual Serra dos Pireneus","-48.9592018127441","-15.852499961853",NA,NA,NA,"Subarbusto; Cerrado rupestre","HUEG000885",NA,NA,NA,NA,"40887","auto",NA,NA,NA,NA,NA,NA,NA,NA
