"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"241","2021-01-14 15:29:51-03","MN","R","170807","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Dutra, V.F.","Irwin, H.S.; Harley, R.M. & Onishi, E.","29671","1971","02","02","Brasil","Minas Gerais","Mariana","-43.4160995483398","-20.377799987793",NA,NA,"1500","1500",NA,NA,NA,"2006","10","27",NA,NA,NA,NA,NA,NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA,NA,NA
"242","2021-01-14 15:29:56-03","MN","R","32710","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Mello Barreto, H.L.","6456","1936","01","09","Brasil","Minas Gerais","Tombos","-42.0228004455566","-20.9046993255615",NA,NA,NA,NA,NA,NA,NA,"2011","04","29",NA,NA,NA,NA,NA,NA,NA,NA,"16749","auto",NA,NA,NA,NA,NA,NA,NA
"243","2021-01-14 15:29:51-03","MN","R","112185","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Vasconcelos, J.M.","s.n.","1962","01","08","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2011","04","29",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"244","2021-01-14 15:29:56-03","MN","R","24253","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Pickel, D.B.","577","1931","01",NA,"Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Her. Schol. Agri. S. Bento",NA,NA,"2011","04","29",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"245","2021-01-14 15:29:56-03","MN","R","76885","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Ducke, W.A.","2292","1952","01","15","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,"2011","04","29",NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"246","2021-01-14 15:29:56-03","MN","R","67403","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Lewis, G.P.","Sampaio, A.J.","8777","1940","02",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,NA,NA,"1982","03","09",NA,NA,NA,NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA
"247","2021-01-14 15:29:56-03","MN","R","66748","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Lewis, G.P.","Sampaio, A.J.","2852","1918","02",NA,"Brasil","Rio de Janeiro","Campos dos Goytacazes","-41.3244018554688","-21.7541999816895",NA,NA,NA,NA,NA,NA,NA,"1982","03","09",NA,NA,NA,NA,NA,NA,NA,NA,"62761","auto",NA,NA,NA,NA,NA,NA,NA
"248","2021-01-14 15:29:56-03","MN","R","69267","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Quieroz, L.P.","Glaziou, A.F.M.",NA,"1894","11","07","Brasil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Gabinete de Botânica da Escola Polytechnica, 5761; Herb. J. de Saldanha","R000069267","R000069267_001","1982","03","09",NA,NA,NA,NA,NA,NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA,NA
"249","2021-01-14 15:29:51-03","MN","R","202021","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"Boscolo, O.H.","65","2001","05","10","Brasil","Rio de Janeiro","Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA
"250","2021-01-14 15:29:51-03","MN","R","202498","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Ribeiro, R.D.","Nunes, R.; Moura, R.","112","1999","03","11","Brasil","Rio de Janeiro","Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,NA,NA,NA,NA,NA,"2007","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA
"251","2021-01-14 15:29:51-03","MN","R","205327","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Jordão, L.","Martins, V.L.C.; Payer, M. 112 & Guimarães 03","892","2005","03","08","Brasil","Rio de Janeiro","Quissamã","-41.4721984863281","-22.1067008972168",NA,NA,NA,NA,NA,NA,NA,"2012","11","14",NA,NA,NA,NA,NA,NA,NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA
"252","2021-01-14 15:29:51-03","MN","R","162415","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"Laclette, P.P.H.","s.n.","1975","02","15","Brasil","Rio de Janeiro","Rio Bonito","-42.6096992492676","-22.7085990905762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20195","auto",NA,NA,NA,NA,NA,NA,NA
"253","2021-01-14 15:29:56-03","MN","R","64069","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Jordão, L.","Brunet","s.n.","1888",NA,NA,"Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"2012","09","27",NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"254","2021-01-14 15:29:56-03","MN","R","66743","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Bukart, A.","Sampaio, A.J.","1735","1917","04","14","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"255","2021-01-14 15:29:56-03","MN","R","66745","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Burkart, A.","Sampaio, A.J.","1735","1917","03","14","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"256","2021-01-14 15:29:56-03","MN","R","51428","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Ligório Afonso, F.S.C.","s.n.","1949","02","23","Brasil","Rio Grande do Sul","Canoas","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,NA,NA,NA,"2011","04","29",NA,NA,NA,NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA
"257","2021-01-14 15:29:56-03","MN","R","66545","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Lewis, G.P.","Sampaio, A.J.","8938","1942","03",NA,"Brasil","Rio de Janeiro","São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,NA,NA,NA,NA,NA,"1982","03","09","Atafona",NA,NA,NA,NA,NA,NA,NA,"31235","auto",NA,NA,NA,NA,NA,NA,NA
"258","2021-01-14 15:29:56-03","MN","R","67176","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Lewis, G.P.","Sampaio, A.J.","7997","1939","03",NA,"Brasil","Rio de Janeiro","São João da Barra","-41.0511016845703","-21.6403007507324",NA,NA,NA,NA,NA,NA,NA,"1982","03","09","Atafona",NA,NA,NA,NA,NA,NA,NA,"31235","auto",NA,NA,NA,NA,NA,NA,NA
"259","2021-01-14 15:29:51-03","MN","R","219663","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"Jordão, L.S.B.","3","2012","03","21","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"868","868",NA,NA,NA,NA,NA,NA,"Canoas",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"260","2021-03-31 13:40:07-03","MN","R","67396","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Burkart, A.","Velloso, H.P.","s.n.","1943","03","16","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,NA,NA,"1974",NA,NA,"Faz. da Boa Fé",NA,NA,NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA,NA,NA
"261","2021-01-14 15:29:51-03","MN","R","219679","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"Jordão, L.S.B.","113","2013","05","09","Brasil","Rio de Janeiro","Resende","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fumaça",NA,NA,NA,NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA
"262","2021-01-14 15:29:56-03","MN","R","219801","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Lima, H.C.","Costa, J.A.F.; Silva, J.G.","s.n.","1996","05","28","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"1996","06","19","Ilha do Governador",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"263","2021-01-14 15:29:51-03","MN","R","203378","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Scheel-Ybert, R.; Velludo, D. & Paula, F.","311","2003","11","23","Brasil","Rio de Janeiro","Angra dos Reis","-44.3180999755859","-23.0067005157471",NA,NA,NA,NA,NA,NA,NA,"2011","04","29","Ilha Grande",NA,NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA,NA,NA
"264","2021-01-14 15:29:51-03","MN","R","117414","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Trinta, Z.A.; Fromm-Trinta, E. 2303; Santos, E.A.A. 2411 & Sacco, J.C. 2507","1370","1968","02","09","Brasil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"2011","04","29","Jacarepaguá",NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA
"265","2021-01-14 15:29:56-03","MN","R","67208","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Jordão, L.","Vidal, J.","s.n.","1927","02","06","Brasil","Rio de Janeiro","Santo Antonio de Pádua","-42.1803016662598","-21.539400100708",NA,NA,"595","595",NA,NA,NA,"2012","09","27","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,"21677","auto",NA,NA,NA,NA,NA,NA,NA
"266","2021-01-14 15:29:56-03","MN","R","67207","PreservedSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Vidal, J.","s.n.",NA,NA,NA,"Brasil","Rio de Janeiro","Santo Antonio de Pádua","-42.1803016662598","-21.539400100708",NA,NA,"595","595",NA,NA,NA,"2011","04","29","Monte Alegre",NA,NA,NA,NA,NA,NA,NA,"21677","auto",NA,NA,NA,NA,NA,NA,NA
"267","2021-04-02 11:40:45-03","UFPI","TEPB","4052","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC)","G. Hatschbach","Y.S.Kuniyoshi","4640","1983","03","02","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"Árvore de pequeno porte, abundante, com flor alva.",NA,NA,"1983","05","01","Morretes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-04-02 11:40:45-03","UFPI","TEPB","3992","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.)","G. Hatschbach","J.Hatschbach","46112","1983","02","11","Brasil","Mato Grosso do Sul","Ponta Porã","-55.7256011962891","-22.5361003875732",NA,NA,NA,NA,"Árvoreta, 4 m,com flor alva;vargedos",NA,NA,"1983","05","01","Poteranti",NA,NA,NA,NA,NA,NA,NA,"102608","auto",NA,NA,NA,NA,NA,NA,NA
"269","2021-04-02 11:40:45-03","UFPI","TEPB","28552","PreservedSpecimen","Plantae","Mimosaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Ktze.",NA,"Leitão Filho, H. F.",NA,"1988","05","20","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"arvoreta de cerca de 6 metros Ambiente: Dunas/ Restinga <ll>dwc_commonname:</ll> Barbatimão",NA,NA,NA,NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"270","2020-11-19 10:23:48-03","CPAP","CPAP","24877","PreserverdSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. R. Silva","Silva, R. R.","889","2004","07","29","Brasil","MS","Corumbá","-57.6533012390137","-19.0091991424561","57°36'76'' W","19°15'62'' S",NA,NA,"Árvore armada de 6m de altura. Frutos imaturos verde-vermelhados.",NA,NA,"2004","07",NA,"Serra São Domingos, Planalto Residual do Urucum. Acesso pelo areão do Sr. Wilson. Interior de Floresta Estacional Decidual. Solo: argiloso..",NA,NA,NA,NA,NA,NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA
"271","2020-11-19 10:23:48-03","CPAP","CPAP","17133","PreserverdSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","R. R. Silva","Pott, A.","7900","1998","04","04","Brasil","MS","Corumbá","-56.233333","-18.916667","56°14' W","18°55' S","95","95","Arbusto. FLOR: branca. FRUTO: castanho. INTERESSE: Apícola. FREQUÊNCIA: Manhcas Frequentes.. AMBIENTE: Capão de Machaerium hirtum. SUBSTRATO: solo siltoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Aromita, A",NA,NA,"2012","08",NA,"Estância Caiman; Sub-região de Miranda; Pantanal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-11-19 10:23:48-03","CPAP","CPAP","9769","PreserverdSpecimen","Plantae","Fabaceae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","A. Pott; V. J. Pott","Pott, V. J.","1644","1991","12","20","Brasil","PR","Morretes","-48.766667","-25.533333","48°46' W","25°32' S","900","900","Árvore 5m de altura, tronco ramificado e armado. FLOR: não vista. FRUTO: . INTERESSE: Lenha; apícola. FREQUÊNCIA: Dominante. AMBIENTE: Baixada úmida, vegetação secundária. SUBSTRATO: solo barro de caboclo. RELEVO: plano deprimido. <ll>dwc_commonname:</ll> Mari",NA,NA,NA,NA,NA,"Reserva Biológica Sapitanduva, de Gert Hatschbach, próximo a Morretes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2015-07-02 14:02:07-03","JBP","HPL","4722","S","Plantae","Fabaceae-Mimosoideae","Mimosa","bimucronata","Mimosa bimucronata","Kuntze","H. Lorenzi","H. Lorenzi","1340","1994","02","11","Brasil","SP","Mogi Mirim","-46.95","-22.43",NA,NA,NA,NA,NA,NA,NA,"1994","02","11","Coletada na várzea da estrada para Mogi Mirim-Conchal, ocorrendo em várzea úmida.",NA,NA,NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA
"274","2015-07-02 14:02:06-03","JBP","HPL","9169","S","Plantae","Fabaceae-Mimosoideae","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","H. Lorenzi","H. Lorenzi","215","1993","06","03","Brasil","SP","Pirassununga","-47.42","-21.99",NA,NA,NA,NA,NA,NA,NA,"1993","06","03","Coletado em mata ciliar de várzea úmida.",NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA,NA
"275","2019-02-22 11:45:36-03","IPA","IPA","87673","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Hatschbach, G.; Hatschbach, M.; Barbosa, E.; Hatschbach, M.; Barbosa, E.","74969","2003","03","20","Brasil","Mato Grosso do Sul","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,NA,NA,"Arbusto 3m; flor alvacenta.","IPA0087673",NA,NA,NA,NA,"Rodovia Transpantaneira, próximo de Taboca. Orla seca do pantanal.","Southern America",NA,NA,"Plantae",NA,NA,NA,"212961","auto",NA,NA,NA,NA,NA,NA,NA
"276","2019-02-22 11:45:36-03","IPA","IPA","55992","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Ferraz, E.B.; Ferreira, C.; Ferreira, C.","352","1999","12","22","Brasil","Pernambuco","Amaraji","-35.4524993896484","-8.38306045532227",NA,NA,NA,NA,NA,"IPA0055992",NA,"2016","04","14",NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,"14542","auto",NA,NA,NA,NA,NA,NA,NA
"277","2019-02-22 11:45:36-03","IPA","IPA","75757","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Tavares, S.","897","1962","02","14","Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,"Árvore com mais ou menos 2,50 de altura. Flores alvas sem perfume.","IPA0075757",NA,"2016","04","14","Pontezinha, á margem da estrada próxima ao mangue.","Southern America",NA,NA,"Plantae",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA
"278","2019-02-22 11:45:36-03","IPA","IPA","3884","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Hoehne, F.C.","Pickel, B.","5788","1924","01",NA,"Brasil","Pernambuco","Olinda","-34.8553009033203","-8.00889015197754",NA,NA,NA,NA,NA,"IPA0003884",NA,"1924","05",NA,"Várzeas do Monte.","Southern America",NA,NA,"Plantae",NA,NA,NA,"7110","auto",NA,NA,NA,NA,NA,NA,NA
"279","2019-02-22 11:45:36-03","IPA","IPA","29489","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Barreto, R.","55","1982","10","11","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,"Arvoreta ca. 3m de altura; flores esverdeadas.","IPA0029489",NA,"2016","04","14","Avenida Agamenon Magalhães, próximo ao viaduto da Av. João de Barros.","Southern America",NA,NA,"Plantae",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"280","2019-02-22 11:45:36-03","IPA","IPA","2430","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"Ducke, A.","229","1952","01","15","Brasil","Pernambuco","Recife","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,"IPA0002430",NA,NA,NA,NA,"Brejo de Macacos. Capoeira em lugar pantanoso.","Southern America",NA,NA,"Plantae",NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA,NA,NA
"281","2019-02-22 11:45:36-03","IPA","IPA","22918","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Lanna-Sobrinho, J.P.","523","1962","12","29","Brasil","Guanabara",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0022918",NA,"2016","04","14","Tijuca, Furnas.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-07-26 11:40:21-03","IPA","IPA","272","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Sobrinho, V.","Sobrinho, V.","2787","1936","11",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0000272",NA,NA,NA,NA,"Margem do Capibaribe","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-02-22 11:45:36-03","IPA","IPA","31096","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Gallindo, F.","Cavalcanti, G.; Barreto, R.; Lima, V.C.; Barreto, R.; Lima, V.C.","789","1982","03","11","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Arbusto 3-4 m de altura. Frequente. Botões verdes, flores alvas.","IPA0031096",NA,"1983","09","21","Serra da Santa, A 12 km da estrada BR-428, km 168, Serra da Santa, Nossa Senhora de Lourdes.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-02-22 11:45:36-03","IPA","IPA","39562","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"Gardner, G.","979",NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0039562",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2019-02-22 11:45:36-03","IPA","IPA","39563","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze",NA,"Gardner, G.","979",NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0039563",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2019-02-22 11:45:36-03","IPA","IPA","41446","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Ataíde, M.","Gardner, G.","979",NA,NA,NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0041446",NA,"1986",NA,NA,NA,"Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-02-22 11:45:36-03","IPA","IPA","48841","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Gallindo, F.","Gallindo, F.","157","1986","01","27","Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"Arvoreta esgalhada.Flores alvas.Frutos acastanhados.","IPA0048841",NA,"1986","01","27","Bonji. Sede do IPA, terreno baldio (poço). Solo úmido.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2019-02-22 11:45:36-03","IPA","IPA","91918","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Oliveira, M.A.","Nascimento, I.S.","164","2017","03","24","Brasil","Pernambuco","Maraial","-35.82","-8.82","-35.82","-8.82",NA,NA,"Árvore; legumes avermelhados.; Campo sujo; terreno ondulado; solo compactado.","IPA0091918","IPA0091918","2017","11","10","Conglomerado do Inventário Florestal Nacional.&nf; PE_220 , coleta extra.","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2019-02-22 11:45:36-03","IPA","IPA","91931","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Oliveira, M.A.","Moraes, T.M.","23","2017","03","22","Brasil","Pernambuco","Moreno","-35.099722","-8.099444","-35.099722","-8.099444",NA,NA,"Árvore ca. 7,9m de altura; fruto-vagem marrom.; Área de pastagem; solo pedregoso; relevo regular.","IPA0091931","IPA0091931","2017","11","10","Conglomerado do Inventário Florestal Nacional.&nf; PE_97, 4-8-1","Southern America",NA,NA,"Plantae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-07-26 11:40:21-03","IPA","IPA","47842","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Petrucia","47842","1981","10",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"IPA0047842",NA,"2016","04","14","COPERBO","Southern America",NA,NA,"Plantae",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA
"291","2019-02-22 11:45:36-03","IPA","IPA","47922","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Silva, J.S.","Petrucia","2","1981","10",NA,"Brasil","Pernambuco","Cabo de Santo Agostinho","-35.0349998474121","-8.28666973114014",NA,NA,NA,NA,NA,"IPA0047922",NA,"2016","04","14","COPERBO até Catende.","Southern America",NA,NA,"Plantae",NA,NA,NA,"25282","auto",NA,NA,NA,NA,NA,NA,NA
"292","2019-02-22 11:45:36-03","IPA","IPA","3885","S","Plantae","Leguminosae-Mim.","Mimosa","bimucronata","Mimosa bimucronata","(DC.) Kuntze","Pickel, B.","Pickel, B.","338","1933","03","10","Brasil","Pernambuco","Jaboatão dos Guararapes","-35.0147018432617","-8.11277961730957",NA,NA,NA,NA,"Exemplar frutificado.","IPA0003885",NA,"1933","10",NA,"S. Ana. Várzea brejosa.","Southern America",NA,NA,"Plantae",NA,NA,NA,"16392","auto",NA,NA,NA,NA,NA,NA,NA
