"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","class","individualCount","fieldNumber","relatedCatalogItem"
"266","2012-02-01 05:04:00-02","MO","MOBOT","1388746","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Henk van der Werff (MO)",NA,NA,NA,"Thomas B. Croat|Mary Sizemore","1998","6","8","Peru","Junín","Tarma","Along road from La Merced to Satipo, ca. 5 km E of La Merced along Río Chanchamayo, 3.7 km S of second bridge N of La Merced which crosses Río Chanchamayo.","-75.31805","-10.97305",NA,NA,NA,NA,NA,NA,"Croat 81915","South America",NA,NA,"750.00000000",NA,NA,NA,NA,"2","838",NA
"267","2015-08-22 05:41:00-03","MO","MOBOT","1902189","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","A. Smith",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield","1979","6","20","Venezuela","Falcón",NA,"Sierra de San Luis. Piedra de Agua.","-69.66666","11.13333",NA,NA,NA,NA,NA,NA,"Liesner 7640","South America",NA,NA,"600.00000000",NA,NA,NA,NA,NA,"156",NA
"268","2015-08-22 05:41:00-03","MO","MOBOT","1907760","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","A. Smith",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|R.C. Wingfield","1979","6","23","Venezuela","Falcón",NA,"Parque Nacional Quebrada de la Cueva El Toro. Trail to water tank and trail along pipe down to valley pumping station. Secondary vegetation with remnants of primary forest. Slope.","-69.11666","10.83333",NA,NA,NA,NA,NA,NA,"Liesner 7876","South America",NA,NA,"600.00000000","900.00000000",NA,NA,NA,NA,"148",NA
"269","2008-05-27 22:02:00-03","MO","MOBOT","3299560","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"W. Rodriguez","2005","2","5","Colombia","Antioquia","Angelópolis",NA,"-75.68333","6.1",NA,NA,NA,NA,NA,NA,"Rodríguez Duque 5072","South America",NA,NA,"1750.00000000",NA,NA,NA,NA,NA,NA,NA
"270","2016-11-15 05:15:00-02","MO","MOBOT","3360078","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","H.v.d. Werff 82",NA,NA,NA,"Antonio C. Krapovickas|Carmen L. Cristóbal","1970",NA,NA,"Argentina","Corrientes","Capital","Corrientes. En grietas demuros.",NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 15807","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2014-12-04 19:15:00-02","MO","MOBOT","3360295","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"J. Cordeiro|C.B. Poliquesi","1993",NA,NA,"Brazil","Paraná",NA,"Estrada da Ribeira, Serra de Santana (mun. Bocaiúva do Sul)",NA,NA,NA,NA,NA,NA,NA,NA,"Cordeiro 1013","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2009-12-05 05:22:00-02","MO","MOBOT","3360623","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Gert G. Hatschbach|O.S. Ribas","1992",NA,NA,"Brazil",NA,NA,"Rod. Cerro Azul p/Adrianópolis, próximo a descida para Ribeirão do Rocha (mun. Cerro Azul)",NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 58473","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","3360631","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","J. Prado",NA,NA,NA,"BAVAZZANO","1974",NA,NA,"Peru",NA,NA,"Distretto di Lima, zona di Santa Clara.",NA,NA,NA,NA,NA,NA,NA,NA,"BAVAZZANO s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2009-08-21 06:56:00-03","MO","MOBOT","3360798","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Keiichi Mizoguchi","1980","7","22","Brazil","São Paulo",NA,"São Roquem Linha Siricabana,",NA,NA,NA,NA,NA,NA,NA,NA,"Mizoguchi 1615","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2008-05-27 22:02:00-03","MO","MOBOT","3361045","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","E.R. De La Sota",NA,NA,NA,"NIETO","1986","11","12","Argentina","Tucumán","Capital","Fundación Miguel Lillo, en zócalo detrás de edificio central. Subespontánea.",NA,NA,NA,NA,NA,NA,NA,NA,"NIETO 32","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2013-02-21 05:40:00-03","MO","MOBOT","3361223","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Tryon",NA,NA,NA,"Blanca León","1982","4","24","Peru","Lima","Huarochiri","Sta. Eulalia. Arriba de San José de Palle. Borde de camino junto con Pityrogramma trifoliata.",NA,NA,NA,NA,NA,NA,NA,NA,"León 173","South America",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","3361524","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","R.C. Moran",NA,NA,NA,"Ezechias P. Heringer","1982",NA,NA,"Brazil","Distrito Federal",NA,"Planta formando moitas mas nas frestas do muro em fuente aos Tribunais (Praça dos Tribunais) em Brasília.",NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 18274","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2010-01-29 20:50:00-02","MO","MOBOT","3362581","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Rivero",NA,NA,NA,"W.G. Herter","1936","6","10","Brazil","São Paulo",NA,"Santos muricola.",NA,NA,NA,NA,NA,NA,NA,NA,"Herter 97974","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2008-05-27 22:02:00-03","MO","MOBOT","3362777","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Rivero",NA,NA,NA,"Santiago Venturi","1929","1","7","Argentina","Catamarca",NA,"Qudalgabá, Camino al herecho. Orilla del camino.",NA,NA,NA,NA,NA,NA,NA,NA,"Venturi 8504","South America",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA
"280","2012-04-13 13:17:00-03","MO","MOBOT","3362115","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","R.C. Moran",NA,NA,NA,"Larry R. Noblick|William J. Hahn|M.J. Lemos|C. Vieira","1984",NA,NA,"Brazil","Bahia",NA,"Serra da Pioneira, 03Km de P. Branca Santa Terezinha,","-39.53333","-12.75",NA,NA,NA,NA,NA,NA,"Noblick 3307","South America",NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA
"281","2008-05-27 22:02:00-03","MO","MOBOT","3362979","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Rivero",NA,NA,NA,"Santiago Venturi","1930","3","15","Argentina","Tucumán",NA,"Chichigasta, Camino a Andagaláa. En los peñascos del camino.",NA,NA,NA,NA,NA,NA,NA,NA,"Venturi 10350","South America",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA
"282","2009-07-10 17:58:00-03","MO","MOBOT","3363092","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Rivero",NA,NA,NA,"Troels M. Pedersen","1954","5","3","Argentina","Corrientes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 2688","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2012-12-22 12:56:00-02","MO","MOBOT","3363643","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Alan R. Smith|Francisco J. Ortega|Raúl Rivero|Charles L. Burandt Jr.|Tom Lemieux|Gerardo Aymard","1982","11","14","Venezuela","Lara",NA,"Dtto. Palavecino: 5.2 km E of town of Río Claro, near river Río Claro [ca. 20 km by air S of Barquisimeto]; Roadbank bank.","-69.33333","9.91666",NA,NA,NA,NA,NA,NA,"Smith 1265","South America",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA
"284","2015-08-10 05:49:00-03","MO","MOBOT","3364023","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Tryon",NA,NA,NA,"Amaro Macedo","1950",NA,NA,"Brazil","Minas Gerais",NA,"Nativa of the Old World. In thick wall. Very common. Sarameuba, Oruo Preto,",NA,NA,NA,NA,NA,NA,NA,NA,"Macedo 2074","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2008-05-27 22:02:00-03","MO","MOBOT","3364711","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","R.C. Moran",NA,NA,NA,"Per Dusén","1902",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 229","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2008-05-27 22:02:00-03","MO","MOBOT","3365005","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","R.C.Moran",NA,NA,NA,"Teodore Meyer","1947",NA,NA,"Argentina","Corrientes","Capital","Corrients.",NA,NA,NA,NA,NA,NA,NA,NA,"Meyer 11299","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2014-03-27 22:19:00-03","MO","MOBOT","3365132","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","A. Smith",NA,NA,NA,"Ángel C. González","1977",NA,NA,"Venezuela","Falcón",NA,"Dto. Zamora: Cerro Mampostal;","-69.28333","11.45",NA,NA,NA,NA,NA,NA,"González 1028","South America",NA,NA,"400.00000000",NA,NA,NA,NA,NA,NA,NA
"288","2016-08-26 09:17:30-03","UFSM","HDCF","2507","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Condack, J. P. S.","2014","10",NA,"Longhi, S. J.","1986","09","29","Brasil","Rio Grande do Sul","Santa Maria","Morro dos Link","-53.8069000244141","-29.6842002868652","37819","Coletada na beira de sanga",NA,"auto",NA,NA,"686","América",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2015-10-22 10:03:20-02","UNIOESTE","UNOP","4943","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Cordeiro, J.; Santos, S.A.; Santos, S.A.","2008","06","19","Brasil","Paraná","Antonina","Reserva Biológica de Sapitanduva","-48.7118988037109","-25.4286003112793","38300","Nos caminhos da mata.",NA,"auto",NA,NA,"2946",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2015-10-22 10:03:20-02","UNIOESTE","UNOP","2915","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Cordeiro, J.","2008",NA,NA,"Cordeiro, J.; Fracaro, L.; Santos, S.A.; Fracaro, L.; Santos, S.A.","2008","08","05","Brasil","Paraná","Curitiba","Jardim Botânico Municipal","-49.2731018066406","-25.4277992248535","25180","No interior do capão.",NA,"auto",NA,NA,"2950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2015-10-22 10:03:20-02","UNIOESTE","UNOP","236","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Lautert, M.","2013","08","13","Lautert, M.; Buturi, C.V.; Toderke, M.L.; Temponi, L.G.; Escher, A.R.; Buturi, C.V.; Toderke, M.L.; Temponi, L.G.; Escher, A.R.","2013","02","13","Brasil","Paraná","Foz do Iguaçu","Parque Nacional do Iguaçu. Margem do rio São João. Floresta Estacional Semidecidual.","-54.5881004333496","-25.5478000640869","39570","Rupícola (Inserido na rocha da ponte do rio São João).",NA,"auto",NA,NA,"179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-08-31 09:23:14-03","INPA","INPA","218706","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Smith, AR","2005",NA,NA,"Hatschbach, GG","2002","11","08","Brasil","Mato Grosso do Sul","Bonito","Rodovia Bonito - Campo dos Índios, próximo do Córrego Três Morros. Barranco da beira do rio.","-56.4818992614746","-21.1210994720459","71352",NA,"INPA0218706","auto","Polypodiopsida","Polypodiales","73911","Southern America",NA,"INPA0218706 INPA0218706_e",NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-08-31 09:23:14-03","INPA","INPA","255587","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Almeida, TE","2015","05",NA,"Nogueira, CLB","2005","05","12","Brasil","Amazonas","Coari","Base Petrolifera do Urucu.","-65.333333","-4.833333",NA,NA,"INPA0255587",NA,"Polypodiopsida","Polypodiales","41","Southern America",NA,"INPA0255587 INPA0255587_e",NA,NA,"-65.333333","-4.833333",NA,NA,NA,NA
"294","2021-01-04 11:30:07-03","UEMA","SLUI","5659","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Ferreira, A. W. C.; Silva Junior, W. R.","2017","12","15","Brasil","Maranhão","Paço do Lumiar","Praia do Araçagi","-44.1074981689453","-2.53221988677979","10851",NA,"SLUI005659","auto","Pteridophyta",NA,"206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-15 14:43:36-03","UNESP-RC","HRCB","49763","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"Lombardi","2008","04","26","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","17840","Entre tijolos de parede de casa abandonada",NA,"auto",NA,NA,"7409",NA,NA,NA,"850","850","46º56'08.8W","23º13'49,6S",NA,NA,NA,NA
"296","2020-06-15 15:28:05-03","UNESP-RC","HRCB","44006","PreservedSpecimen","Plantae",NA,"Pteris","vitata","Pteris vitata",NA,NA,NA,NA,NA,"Pivetta",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711","17082",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-07-15 14:43:36-03","UNESP-RC","HRCB","72617","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Shima, J.N.",NA,NA,NA,"Shima",NA,NA,NA,"Brasil","São Paulo","Rio Claro","Parque Geológico de Assistência","-47.586222","-22.508111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47°35'10.4''W","22°30'29.2''S",NA,NA,NA,NA
"298","2019-12-19 11:20:12-03","UFG","UFG","49062","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,"2014","03","14","Elias, M.A.M.","2014","03","14","Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793","25250",NA,"UFG0049062","auto",NA,NA,"89",NA,NA,NA,NA,NA,"-49165.2667","-16355.3",NA,NA,NA,NA
"299","2019-06-10 10:11:32-03","FZB-BH","BHZB","5896","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata",NA,"T.E.Almeida","2014","06","13","Rezende, S.G et al.","2004","01","13","Brasil","MG","Ouro Preto","Região do Córrego Marzagão","-43.550833","-20.398333",NA,"Coord. em UTM7.7743.757 e Long. 651.216.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"43W 33' 03","20S 23' 54",NA,NA,NA,NA
"300","2019-06-10 10:11:32-03","FZB-BH","BHZB","5433","S","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata",NA,"T.E.Almeida","2014","06","13","Campos Neto, F.","2003","08","18","Brasil","MG","Belo Horizonte","FZBBH/ Coleção de Pteridophytas","-43.937801361084","-19.9207992553711","17082",".Cultivado",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2017-04-12 15:21:01-03","F","FMNH-PTERIDOPHYTES","C0667588F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"M. Ponce & B. Trujillo","1981","7","10","Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,"C0667588F",NA,"Pteridophyta","Polypodiales","17","South America",NA,"C0667588F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"302","2017-04-12 16:49:54-03","F","FMNH-PTERIDOPHYTES","C0667589F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"J. P. P. Carauta","1967","10","22","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"C0667589F",NA,"Pteridophyta","Polypodiales","464","South America",NA,"C0667589F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"303","2017-04-12 17:04:04-03","F","FMNH-PTERIDOPHYTES","C0667590F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,NA,"1960","5","24","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"C0667590F",NA,"Pteridophyta","Polypodiales","23948","South America",NA,"C0667590F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"304","2017-04-12 17:44:35-03","F","FMNH-PTERIDOPHYTES","C0667591F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"P. Dusén","1902","2","3","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"C0667591F",NA,"Pteridophyta","Polypodiales","229","South America",NA,"C0667591F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"305","2017-04-12 17:18:13-03","F","FMNH-PTERIDOPHYTES","C0667592F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"G. Hatschbach","1968","6","26","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"C0667592F",NA,"Pteridophyta","Polypodiales","19446","South America",NA,"C0667592F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"306","2017-04-12 16:06:31-03","F","FMNH-PTERIDOPHYTES","C0667593F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"H. S. Irwin & R. M. Harley","1971","1","18","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,"C0667593F",NA,"Pteridophyta","Polypodiales","28737","South America",NA,"C0667593F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"307","2017-04-12 16:33:43-03","F","FMNH-PTERIDOPHYTES","C0667594F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,NA,"1913","7","20","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"C0667594F",NA,"Pteridophyta","Polypodiales","466","South America",NA,"C0667594F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"308","2017-04-12 15:37:31-03","F","FMNH-PTERIDOPHYTES","C0667595F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,NA,"1962","11","13","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"C0667595F",NA,"Pteridophyta","Polypodiales","23458","South America",NA,"C0667595F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"309","2017-04-12 15:50:37-03","F","FMNH-PTERIDOPHYTES","C0667597F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"L. B. Smith","1928","11","15","Brazil","Rio de Janeiro",NA,NA,"-42.5","-22",NA,NA,"C0667597F",NA,"Pteridophyta","Polypodiales","1233","South America",NA,"C0667597F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"310","2017-04-12 17:49:40-03","F","FMNH-PTERIDOPHYTES","C0667598F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"A. H. Gentry & G. T. Prance","1976","6","30","Peru","Lima",NA,NA,"-76.6333","-12",NA,NA,"C0667598F",NA,"Pteridophyta","Polypodiales","16462","South America",NA,"C0667598F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"311","2017-04-12 16:27:19-03","F","FMNH-PTERIDOPHYTES","C0667599F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,NA,"1943",NA,NA,"Peru","Lima",NA,NA,"-76.6333","-12",NA,NA,"C0667599F",NA,"Pteridophyta","Polypodiales","2047","South America",NA,"C0667599F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"312","2017-04-12 18:43:06-03","F","FMNH-PTERIDOPHYTES","C0667600F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"A. P. Rodrigo","1936","11",NA,"Argentina","Corrientes",NA,NA,"-58","-29",NA,NA,"C0667600F",NA,"Pteridophyta","Polypodiales","905","South America",NA,"C0667600F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"313","2017-04-12 18:12:56-03","F","FMNH-PTERIDOPHYTES","C0667602F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,NA,"1917","4",NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,"C0667602F",NA,"Pteridophyta","Polypodiales","18863","South America",NA,"C0667602F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"314","2017-04-12 18:00:52-03","F","FMNH-PTERIDOPHYTES","C0667596F","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.",NA,NA,NA,NA,"D. B. Pickel","1935","8","4","Brazil","Pernambuco",NA,NA,"-37","-8",NA,NA,"C0667596F",NA,"Pteridophyta","Polypodiales","4003","South America",NA,"C0667596F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA
"315","2021-02-04 10:29:56-03","UFRPE","HST","7572","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","M.L.Guedes","1997","07",NA,"M.L.Guedes; alunos de Bot.III","1997","06","01","Brasil","Bahia","Salvador","Campus de Ondina, UFBA","-38.510799407959","-12.9710998535156","26018","Saxícola: caule rastejante, com escamas, verde amarronzado. Cenossoros verdes quando imaturos e maduros marrons.","HST007572","auto",NA,NA,"4836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2021-03-01 11:51:22-03","UFPE","UFP","18543","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1996","08",NA,"Guedes, ML; Paraguassu, LAA","1995","06","28","Brasil","Bahia","Palmeiras",NA,"-28.45","-12.452778",NA,"Erva com cerca de 30 cm, caule rizomatoso com escamas. Frondes com aparelho esporífero do tipo cenossoros na margem da pina.; Mata ciliar, área antropizada. Afloramento rochoso de arenito.","UFP018543",NA,NA,NA,"s.n.",NA,NA,NA,"900","900","-28.45","-12.452778",NA,NA,NA,NA
"317","2021-03-01 11:51:22-03","UFPE","UFP","30456","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","2001","05","09","Barros, ICL; Silva, AJ","1988","06","16","Brasil","Pernambuco","Caruaru",NA,"-35.9761009216309","-8.28332996368408","35136",NA,"UFP030456","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-03-01 11:51:22-03","UFPE","UFP","9527","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL",NA,NA,NA,"Ambrósio, ST; Barros, ICL","1993","05","25","Brasil","Pernambuco","Jaboatão dos Guararapes",NA,"-35.0147018432617","-8.11277961730957","16392",NA,"UFP009527","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-03-01 11:51:22-03","UFPE","UFP","5893","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1983",NA,NA,"Wanderley, SM","1981","07","19","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP005893","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-03-01 11:51:22-03","UFPE","UFP","6152","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1984","11","09","Vieira, S","1983","11","17","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP006152","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-03-01 11:51:22-03","UFPE","UFP","6326","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Silva, AJ","1985",NA,NA,"Silva, AJ","1985","04","24","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865","Borda da mata.","UFP006326","auto",NA,NA,"24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-03-01 11:51:22-03","UFPE","UFP","17733","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Pietrobom, MR","2002","06","12","Maris, S","1986",NA,NA,"Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP017733","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2021-03-01 11:51:22-03","UFPE","UFP","23438","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1999",NA,NA,"Silva, P","1999","02","04","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865","Fértil.","UFP023438","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2021-03-01 11:51:22-03","UFPE","UFP","23502","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Barros, ICL","1999",NA,NA,"Wanderley, I","1999","02","04","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865",NA,"UFP023502","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-01 11:51:22-03","UFPE","UFP","30899","PreservedSpecimen","Plantae","Pteridaceae","Pteris","vittata","Pteris vittata","L.","Luna, CPL",NA,NA,NA,"Lopes, MS","2001","05","11","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148","18865","Terrestre e rupícola.; Vala artificial, próximo a cerâmica.","UFP030899","auto",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
