"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","coordinatePrecision","imagecode","geoFlag","class","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","individualCount"
"48","2020-05-08 11:12:31-03","UEFS","HUEFS","119169","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"Parátipo","Silva, L.H.S.","192","1989","02","17",NA,"Brasil","Paraná","Londrina","Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUEFS0119169","63728","HUEFS0119169","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA
"49","2020-05-08 11:12:31-03","UEFS","HUEFS","131895","PreservedSpecimen","Plantae","Angiospermae","Fabales","Leguminosae Subfam. Papilionoideae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","A.O.S.Vieira",NA,"Andrade, S.F.","FUEL42028","1999","09","10",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"HUEFS0131895","63728","HUEFS0131895","auto","Rosanae",NA,"2007",NA,NA,NA,NA,NA
"50","2019-10-03 14:21:01-03","IAC","IAC","48523","S","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","s/det.","Parátipo","?","192","1989","02","17",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1628","-23.3103",NA,NA,NA,"PARATYPUS - Bot. J. Lima Soc. (2004) 146: 103 - 106",NA,NA,NA,NA,NA,NA,"1989","02","17","-51.1628","-23.3103",NA
"51","2020-11-04 17:29:25-03","UEM","HUEM","16914","S","Plantae",NA,NA,"Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Soares-Silva, LH",NA,"Soares-Silva, LH","1110","2001","09","09",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Árvore; fruto imaturos verde; 25m de alt.; suber com placas de ritidoma involutas, castanhas; córtex marfim; porção N do Parque",NA,"63728",NA,"auto",NA,NA,"2003",NA,NA,NA,NA,NA
"52","2020-11-12 16:59:28-03","UEL","FUEL","46601","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,NA,"Rossetto, EFS; et al.","27","2009","08","07",NA,"Brasil","Paraná","Jundiaí do Sul","Mata do Cruzeiro, interior de fragmento","-50.263694","-23.433167","509","509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-50.263694","-23.433167",NA
"53","2020-11-12 16:59:28-03","UEL","FUEL","46950","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Vieira, AOS",NA,"Francisco, EM","278","2009","05","29",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy, interior da mata","-51.233333","-23.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","05","06","-51.233333","-23.433333",NA
"54","2020-11-12 16:59:28-03","UEL","FUEL","48143","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Francisco, EM",NA,"Rossetto, EFS; Francisco, EM","113","2010","10","14",NA,"Brasil","Paraná","Jundiaí do Sul","Mata do Ibiti, interior da mata","-50.262222","-23.420778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","10",NA,"-50.262222","-23.420778",NA
"55","2020-11-12 16:59:28-03","UEL","FUEL","16420","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Forther, H","paratype","Carneiro, J","760","1999","10","20",NA,"Brasil","Paraná","Conselheiro Mairinck","Fazenda Rancho Alegre","-50.1685981750488","-23.6296997070312",NA,NA,NA,NA,"FUEL016420","16040",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-11-12 16:59:28-03","UEL","FUEL","10720","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"paratype","Soares-Silva, LH; Francisco das Chagas e Silva","228","1989","08","30",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL010720","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-11-12 16:59:28-03","UEL","FUEL","10725","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"paratype","Soares-Silva, LH; Francisco das Chagas e Silva","192","1989","02","17",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL010725","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"58","2020-11-12 16:59:28-03","UEL","FUEL","34765","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"paratype","Mansano, VF; et al.","224","2003","05","12",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL034765","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-12 16:59:28-03","UEL","FUEL","10719","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"paratype","Soares-Silva, LH; Francisco das Chagas e Silva","260","1989","09","22",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL010719","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-11-12 16:59:28-03","UEL","FUEL","10724","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"isotype","Soares-Silva, LH; Francisco das Chagas e Silva","208","1989","06","09",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL010724","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-12 16:59:28-03","UEL","FUEL","9597","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"paratype","Torezan, JMD; Silveira, M","s.n.","1992","09","22",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL009597","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-12 16:59:28-03","UEL","FUEL","10723","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"paratype","Soares-Silva, LH; Francisco das Chagas e Silva","222","1989","07","21",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL010723","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-12 16:59:28-03","UEL","FUEL","10722","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"paratype","Soares-Silva, LH; Francisco das Chagas e Silva","226","1989","08","04",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL010722","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-12 16:59:28-03","UEL","FUEL","30916","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"paratype","Francisco, EM; Dias, MC","s.n.","2000","06","06",NA,"Brasil","Paraná","Londrina","Mata dos Godoy, Interior da mata, na trilha do IAP.","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL030916","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"65","2020-11-12 16:59:28-03","UEL","FUEL","33556","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Miotto, STS",NA,"Vieira, AOS; et al.","479","1999","04","09",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"63728",NA,"auto",NA,NA,"2009",NA,NA,NA,NA,NA
"66","2020-11-12 16:59:28-03","UEL","FUEL","42028","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Vieira, AOS",NA,"S.F. de Andrade; Baitello, JB","s.n.","1999","09","10",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"63728",NA,"auto",NA,NA,"2007",NA,NA,NA,NA,NA
"67","2019-11-01 14:59:39-03","UnB","UB","10387","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Soares-Silva, LH","holotype","Soares-Silva, LH","1110","2001","09","09","Southern America","Brasil","Paraná ","Londrina","Parque Estadual, Mata dos Godoy","-51.180556","-23.45","550","550",NA,"Árvore 25m alt., porção N do Parque, suber com placs de ritidoma involutas, castanhas, córtex marfim, frutos imaturos.; Árvore. Fruto verde.; Mata.","UB0037373",NA,"UB0037373",NA,NA,NA,NA,NA,NA,"-51.180556","-23.45",NA
"68","2019-11-01 14:59:39-03","UnB","UB","14462","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Soares-Silva, LH","holotype","Soares-Silva, LH; Chagas e Silva, FC","208","1989","06","09","Southern America","Brasil","Paraná ","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Botões florais verdes, flores com pétalas brancas.; Árvore 19m; .",NA,"63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-10-03 10:03:43-03","UFSCar","SORO","5270","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares- Silva & Mansano",NA,NA,"Soares - Silva, L.H.; Chagas e Silva, F.","192","1989","02","17",NA,"Brasil","Paraná","Londrina","Mada dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Árvore, 19 m de alt.; botões florais verdes, flores amarelas, escassa.",NA,"63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-02-12 13:10:44-03","UFU","HUFU","5685","S","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"Paratype","Soares; Silva, L.H.; Chagas & Silva, F.","192","1989","02","17",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Árvore, ca. 19 m. Botões florais verdes, flores amarelas.","HUFU00008980","63728","HUFU00008980","auto",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-05-06 11:57:45-03","UFU","HUFU","46598","S","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"Paratype","Francisco, E.M.; Dias, M.C.","s.n.","2000","06","06",NA,"Brasil","Paraná","Londrina","Mata dos Godoy, Interior da mata, na trilha do IAP.","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Paratype.; Árvore 12 metros. Botões róseos, flores com cálice róseo e pétalas clara.; Interior da Mata.","HUFU00070256","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-02-23 13:22:28-03","MN","R-TIPOS","211393a","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"Isoparatypus","Soares-Silva, L.H.; Silva, F.C.","260","1989","09","22",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"R000211393a","63728","R000211393a_001","auto",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-02-23 13:22:28-03","MN","R-TIPOS","211394","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"Isoparatypus","Francisco, E.M.; Dias, M.C.","s.n.","2000","06","06",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"R000211394","63728","R000211394_001","auto",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-02-23 13:22:28-03","MN","R-TIPOS","211393","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"Isoparatypus","Soares-Silva, L.H.; Silva, F.C.","260","1989","09","22",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"R000211393","63728","R000211393_001","auto",NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-08-20 14:56:02-03","UFSC","FLOR","40077","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,NA,"Soares-Silva, L.H.; Silva, F.C. & Silva, E.S.","192","1989","02","17",NA,"Brasil","Paraná","Londrina","Mata dos Godoy.","-51.1627998352051","-23.3103008270264",NA,NA,NA,"árvore, flor botão verde, flor amarela e escassa, 19m altura. Recebido do Herbário FUEL Nº 10725.","FLOR0040077","63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-04 15:43:13-03","IF","SPSF","38649","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Mansano","J.B.Baitello",NA,"J.B.Baitello & O.T. Aguiar & C.R.Lima","1892","2007","08","29","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.731389","-23.524167","630","630",NA,"COLETA: Árvore 12m, anteras marrom avermelhadas.; GEOGRAFIA: Trilha 03.&nf;Margem do rio Santa Helena.;",NA,NA,NA,NA,"Magnoliopsida",NA,"2008","02","15",NA,NA,NA
"77","2021-03-04 15:43:13-03","IF","SPSF","38717","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","J.B.Baitello",NA,"C.R.Lima & J. A. Pastore & J.B.Baitello & D.F.Bueno","60","2007","09","26","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.732778","-23.525278",NA,NA,NA,"COLETA: Árvore 12m, frutos imaturos verdes.; GEOGRAFIA: Trilha C.;",NA,NA,NA,NA,"Magnoliopsida",NA,"2007","09","26",NA,NA,NA
"78","2021-03-04 15:43:13-03","IF","SPSF","45495","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","(Soares-Silva & Mansano)","A.O.S.Vieira",NA,"E.M.Francisco","278","2009","05","29","América do Sul","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.233333","-23.433333",NA,NA,NA,"COLETA: Interior de mata.&nf;Árvore 25m altura; flores de cor rosa;",NA,NA,NA,NA,"Magnoliopsida",NA,"2010","05","06",NA,NA,NA
"79","2021-03-04 15:43:13-03","IF","SPSF","47277","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","(Soares-Silva & Mansano)",NA,NA,"R.T.Polisel & N.M.Ivanauskas & T.M.Ribeiro & D.Souza","1009","2009","11","07","América do Sul","Brasil","SP","Itaberá","Estação Ecológica","-49.136944","-23.861944",NA,NA,NA,"COLETA: Indivíduo 6485 da fitossociologia.; GEOGRAFIA: No sub-bosque de floresta com araucária. (SAD 70, Zona 23k);",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-04 15:43:13-03","IF","SPSF","52093","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","(Soares-Silva & Mansano)","N.M.Ivanauskas",NA,"I.Toffoli & N.M.Ivanauskas","4","2016","09","08","América do Sul","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889","700","700",NA,"COLETA: Arvoreta de 3 m de altura. Fruto na cor roxo-escuro.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,NA,NA,"Magnoliopsida",NA,"2016","09","08",NA,NA,NA
"81","2021-03-04 15:43:13-03","IF","SPSF","52192","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","(Soares-Silva & Mansano)","R.L.R.Santos",NA,"R.L.R.Santos & T.M.Ribeiro & R.T.Polisel","93","2009","02","10","América do Sul","Brasil","SP","Itaberá","Estação Ecológica de Itaberá","-49.144167","-23.833889","700","700",NA,"COLETA: Árvore de 13m de altura. Frutos maduros, indivíduo 5903 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,NA,NA,"Magnoliopsida",NA,"2010","01","02",NA,NA,NA
"82","2021-03-04 15:43:13-03","IF","SPSF","50350","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","(Soares-Silva & Mansano)",NA,"Parátipo",NA,"224","2003","05","12","América do Sul","Brasil","PR","Londrina","mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"COLETA: Árvore 15 m, flores com hipanto castanho, face interna do #?#calice bege e gineceu verde;",NA,"63728",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"83","2021-03-04 15:43:13-03","IF","SPSF","33802","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,"Parátipo","L.H.Soares e Silva","1110","2001","09","09","América do Sul","Brasil","PR","Londrina","P.E.Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,"63728",NA,"auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"84","2020-10-26 09:32:17-03","UNEMAT","NX-FANEROGAMAS","10724","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano",NA,NA,"Soares-Silva L.H., Chagas e Silva F.","208","1989","06","09",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Botões florais verdes, flores com pétalas brancas, escassa.",NA,"63728",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 12:41:48-03","UFRGS","ICN","135413","S","Plantae","Dicotyledon",NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Soares-Silva, LH","Paratypus","Soares-Silva, LH; Chagas; Silva, F","192","1989","02","17","América do Sul","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Doação do Herbário FUEL.; Árvore, 19,0m de altura; botões florais verdes; flores amarelas.Escassa","ICN00000355","63728","ICN00000355 ICN00000355_1","auto",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-08 12:41:48-03","UFRGS","ICN","170082","S","Plantae","Dicotyledon",NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Miotto, STS",NA,"Vieira, AOS; et al.","479","1999","04","09","América do Sul","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.25","-23.433333",NA,NA,NA,"Permuta FUEL 33556; Árvore, 20m altura, botões rosados, cálice rosado, pétalas brancas.","ICN00022347",NA,"ICN00022347 ICN00022347_1",NA,NA,NA,NA,NA,NA,"-51.25","-23.433333",NA
"87","2021-02-08 12:41:48-03","UFRGS","ICN","126067","S","Plantae","Dicotyledon",NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Vieira, AOS",NA,"Andrade, SF; Baitello, JB","s.n.","1999","09","10","América do Sul","Brasil","PR","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Doação FUEL (42028).; Árvore 20m, frutos imaturos verdes.; Interior da mata e beira da trilha.","ICN00022346","63728","ICN00022346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"88","2018-12-04 20:28:33-02","UNIR","RON","11779","RON","Plantae","Angiosperma","Fabales","Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Soares-Silva; Mansano","Parátipo","Soares-Silva, LH","226","1989","08","04","Southern America","Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Árvore 19m. alt., frutos imaturos verdes.","RON00011779","63728","RON00011779","auto",NA,NA,"2004",NA,NA,NA,NA,NA
"89","2019-11-21 10:05:40-03","IBt","SP","370944","S","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Soares Silva, LH","Paratype","Soares Silva, LH","1110","2001","09","09",NA,"Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy. Porção N do Pq. Mata","-51.083333","-23.45","550","550",NA,"Árvore. Fruto verde. Arv. 25 m alt. Suber com placas de ritidoma involutas, castanhas, córtex marfim, frutos imaturos","SP001060",NA,"SP001060",NA,NA,NA,"2001","09","09","-51.083333","-23.45",NA
"90","2019-11-21 10:05:40-03","IBt","SP","386553","S","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Mansano, VF","Paratype","Soares Silva, LH; Chagas; Silva, F","228","1989","08","30",NA,"Brasil","Paraná","Londrina","Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Árvore, 19 m alt., frutos imaturos verdes, escassa","SP000992","63728","SP000992","auto",NA,NA,"2004",NA,NA,NA,NA,NA
"91","2019-11-21 10:05:40-03","IBt","SP","386552","S","Plantae",NA,NA,"Fabaceae","Exostyles","godoyensis","Exostyles godoyensis","Soares-Silva & Mansano","Mansano, VF","Paratype","Francisco, EM; Dias, MC","s.n.","2000","06","06",NA,"Brasil","Paraná","Londrina","Mata dos Godoy. Interior da mata, na trilha do IAP","-51.1627998352051","-23.3103008270264",NA,NA,NA,"Árvore 12 m, botões róseos, flores com cálice róseo, pétalas claras","SP000993","63728","SP000993","auto",NA,NA,"2004",NA,NA,NA,NA,NA
