"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","typeStatus","individualCount","class","previousCatalogNumber"
"44","2021-01-15 17:53:18-03","UFMG","BHCB","113733","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cyrtopodium","poecilum","roseum","Cyrtopodium poecilum roseum","Bianch. & J.A.N.Bat.",NA,"Batista, JAN; Faria, MWF de; Borges, KS","1663","2006","10","21","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda. Cerca de 33 km S de Belo Horizonte","-44.0527992248535","-20.3330993652344",NA,NA,"BHCB001280","BHCB001280",NA,NA,"14750","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-12-11 11:44:27-03","UFMG","BHCB","39198","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cyrtopodium","poecilum","roseum","Cyrtopodium poecilum roseum","Bianch. & J.A.N.Bat.",NA,"Salino, A","3610b","1997","10","18","Southern America","Brasil","Minas Gerais","Moeda","Serra da Moeda, próximo à estrada que liga Moeda a, Próximo a estrada que liga Moeda a BR040.","-44.0527992248535","-20.3330993652344",NA,"Mistura de material: B)Cyrtopodium lamellaticallosum A) Cyrtopodium poecilum Rchb.f & Warm. Var. roseum J.A.N.Bat. & Bianchetti.; Erva com pétalas amarelas com manchas marrom claro a vinho.; Campo rupestre,","BHCB000953","BHCB000953",NA,NA,"14750","auto","2003","11",NA,NA,NA,NA,"Paratypus",NA,NA,NA
"46","2008-05-27 22:02:00-03","MO","MOBOT","1009473","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","R. Vasquez","M. Menacho|et al.","Menacho Viruez 310","1993","12","3","South America","Bolivia","Santa Cruz","Warnes","Pampas de Viru-Viru a 17 km al norte de la ciudad de Santa Cruz, propiedad del Aeropuerto Int. Viru-Viru. Sabana con islas de bosques y dunas de arenas estabilizadas; suelos arenosos.","-63.15861","-17.65833",NA,NA,NA,NA,"380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"47","2012-03-18 05:12:00-03","MO","MOBOT","1009672","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","J.T. Atwood (SEL)","M. Menacho|Fabiana Mamani M.","Menacho Viruez 646","1994","9","21","South America","Bolivia","Santa Cruz","Warnes","Pampa de Viru-Viru a 17 km al N de ciudad Sta. Cruz, Aeropuerto Int. de Viru-viru zona S; sabana con islas de bosque, dunas de arena estabilizadas y quemas frecuentes; suelos arenosos","-63.09972","-17.58444",NA,NA,NA,NA,"360.00000000","380.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,NA
"48","2011-06-09 17:46:00-03","MO","MOBOT","1769585","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb. f. & Warm.","Israel Vargas, (USZ)","Israel G. Vargas C.","Vargas Caballero 5793","1998","9","22","South America","Bolivia","Santa Cruz","Ichilo","El campo Vibora se encuentra en la provincia Ichilo del departamento de Santa Cruz, a 185 km de la ciudad del mismo nombre. Pozo 12. Planchada permanece sin limpieza cubierta de gramineas y herbaceas hasta 1 m de altura y algunos arbustos hasta 3 m, una sola fosa grande dominada por Typha sp. en su contorno, bosque secundario y algunos elementos de la vegetacion original.","-64.26805","-17.09083",NA,NA,NA,NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2014-11-06 16:18:19-02","UFPB","EAN","11918","S","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"João A. N. Batista ; L. B. Bianchetii",NA,"2001","11","07",NA,"Brasil","Brasília","Plano piloto","Asa Norte",NA,NA,NA,"Erva.Habitat: Terrestre em cerrado ralo, solo argiloso, profundo avermelhado(latossolo).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2020-09-12 05:00:02-03","US","US","1834352","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum",NA,NA,"J. T. Baldwin","3087","1943","9","26","South America - Neotropics","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,"US00475834","US00475834_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"51","2020-09-12 05:00:02-03","US","US","2850720","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum",NA,NA,"G. Hatschbach, C. Koczicki & G. Pabst","33317","1973","10","16","South America - Neotropics","Brazil","Goiás",NA,NA,NA,NA,NA,NA,"US00475835","US00475835_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","Monocotyledonae",NA
"52","2020-09-02 16:34:43-03","Cenargen","CEN","109637","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","cf. poecilum",NA,"Cyrtopodium cf. poecilum","Rchb.f. & Warm.",NA,"Leide Rovenia Miranda de Andrade","17","2017","10","11",NA,"Brasil","GO","BARRO ALTO","Área da Mineradora Anglo American","-48.9157981872559","-14.9708003997803","Exsicatas","Vegetação descontínua de Cerrado ralo a manchas de Campo sujo. Base de encosta; muitas rochas aparentes, cor marron escuras. Solo (prof.<0,50m)/argiloso; cambissolo saprolítico. Solos ricos em metais (Ni,Cr, Cu, Fe, Mn, Zn, Mg); pH>6;Mg/Ca.","CEN00109637",NA,"760","760","39532","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"53","2020-09-02 16:34:44-03","Cenargen","CEN","21264","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"João Aguiar Nogueira Batista","528","1995","02","18",NA,"Brasil","DF","BRASILIA","Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Área no futuro setor Noroeste.","-47.9296989440918","-15.7797002792358","Exsicatas","Área queimada durante a seca. Pseudobulbos completamente enterrados. Mesmo local de coleta dos números Batista 422 (CEN) e Batista 436 (CEN).","CEN00021264","CEN00021264",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"54","2020-09-02 16:34:44-03","Cenargen","CEN","101893","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Aécio Amaral-Santos","3278","2010","02","24",NA,"Brasil","DF","BRASILIA","Cerca de 2 km da saída de Cristalina, na BR - 040, sentido Cristalina - Paracatu, margem esquerda da BR - 040, ca. de 100 m da pista.","-47.9296989440918","-15.7797002792358","Unicata","Material originalmente coletado como muda em15/03/2010 e conservado em casa de vegetação no CENARGEN. Posteriormente feito exsicatas do mesmo em03/112010.","CEN00101893","CEN00101893","1135","1135","70570","auto","2018","10",NA,NA,NA,NA,NA,"1",NA,NA
"55","2020-09-02 16:34:44-03","Cenargen","CEN","57945","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Ernestino de S. Gomes Guarino","895","2001","10","31",NA,"Brasil","DF","BRASILIA","Cerrado sentido restrito, próximo a margem direita do Córrego Sem Nome, Fazenda Sucupira (EMBRAPA/CENARGEN).","-47.9296989440918","-15.7797002792358","Unicata","Planta inteira na exsicata.","CEN00057945","CEN00057945","1100","1100","70570","auto","2007","06",NA,NA,NA,NA,NA,"1",NA,NA
"56","2020-09-02 16:34:44-03","Cenargen","CEN","14927","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","João Aguiar Nogueira Batista","108","1990","09","23",NA,"Brasil","DF","BRASILIA","Entrada Setor de Mansões do Lago Norte, próxima à estação de tratamento da CAESB.","-47.9296989440918","-15.7797002792358","Exsicatas","Sépalas e pétalas amareladas com pintas vermelho-vinosas nas extremidades apicais. Labelo com com lóbulo central amarelo com pintas. Margem e expansões laterais vermelho-vinoso intenso. Calosidade branca.","CEN00014927","CEN00014927",NA,NA,"70570","auto","1991","10",NA,NA,NA,NA,NA,"1",NA,NA
"57","2020-09-02 16:34:44-03","Cenargen","CEN","84816","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Gabriel Damasco do Vale","153","2006","10","09",NA,"Brasil","DF","BRASILIA","Fazenda Sucupira - Área de cerrado rupestre e campo sujo abaixo do CAPRIL.","-47.9296989440918","-15.7797002792358","Exsicatas",NA,"CEN00084816","CEN00084816",NA,NA,"70570","auto","2006","10",NA,NA,NA,NA,NA,"3",NA,NA
"58","2020-09-02 16:34:44-03","Cenargen","CEN","68818","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Thaisa Sales Vilar","2","2008","04","09",NA,"Brasil","DF","BRASILIA","Fercal","-47.9296989440918","-15.7797002792358","Unicata","Muda coletada em 09/04/2008 e mantida em cultivo na EMBRAPA/CENARGEN. Material devidamente herborizado em 07/10/2008.","CEN00068818","CEN00068818",NA,NA,"70570","auto","2008","04",NA,NA,NA,NA,NA,"1",NA,NA
"59","2020-09-02 16:34:44-03","Cenargen","CEN","57907","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","Ernestino de S. Gomes Guarino","857","2001","10","11",NA,"Brasil","DF","BRASILIA","Margem esquerda do Córrego Riacho Fundo, aproximadamente a 1,5 km da estrada que liga o Riacho Fundo a Fazenda.","-47.9296989440918","-15.7797002792358","Exsicatas","Labelo amarelo com pontos marrons.","CEN00057907","CEN00057907","1100","1100","70570","auto","2001","10",NA,NA,NA,NA,NA,"3",NA,NA
"60","2020-09-02 16:34:44-03","Cenargen","CEN","45572","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1109","2000","12","21",NA,"Brasil","DF","BRASILIA","Setor de Mansões do Lago Norte. Área a direita da pista no sentido para a Barragem do Paranoá, entre o Varjão (após o cór. Urubu) e a MI 3. Condomínio Privê Lago Norte I, quadra 1, conjunto G e L.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudobulbos completamente enterrados, vinosos, as vezes com ápice descoberto. Floração em cultivo. Coletado 7 plantas no localem 24/12/2000 e mantidas em cultivo no CENARGEN desde então.","CEN00045572","CEN00045572",NA,NA,"70570","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-09-02 16:34:44-03","Cenargen","CEN","14254","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Taciana Barbosa Cavalcanti","996","1991","10","11",NA,"Brasil","GO","MINACU","Estrada nova Minaçu - Serra da Mesa. 24 km do asfalto. Área de influência direta da UHE - Serra da Mesa.",NA,NA,"Exsicatas","Terrestre no campo pedregoso, 40 cm de altura, labelo amarelo com margem vinácea, pétalas verde-amareladas com manchas vináceas,","CEN00014254","CEN00014254","900","900",NA,NA,"1991","10",NA,NA,NA,NA,NA,"1",NA,NA
"62","2020-09-02 16:34:44-03","Cenargen","CEN","39720","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1260","2001","10","24",NA,"Brasil",NA,NA,"Serra da Moeda/MG. Nos morros a margem da estrada vicinal q/ liga a BR-040 a Moeda. Nos morros no entorno de uma pequena matinha, alcançada a partir do ponto em q/ pista cruza um córrego e forma-se uma pequena cachoeira. Cood. 20°17'20,5'' e 43°57'02,4''",NA,NA,"Exsicatas","Forma com a coloração do labelo vinho-avermelhado (pouco frequente localmente) mais semelhante a forma de ocorrência no Distrito Federal, Demais informações na exsicata, Flora do Brasil - Estado de Minas Gerais.","CEN00039720","CEN00039720",NA,NA,NA,NA,"2003","11",NA,NA,NA,NA,NA,"1",NA,NA
"63","2020-09-02 16:34:44-03","Cenargen","CEN","39586","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Ernestino de S. Gomes Guarino","487","2000","10","05",NA,"Brasil","DF","BRASILIA","Área ao lado da antiga sede do clube da EMBRAPA, à direita da entrada, na FAZ pelo Riacho Fundo.","-47.9296989440918","-15.7797002792358","Exsicatas","Labelo amarelo.","CEN00039586","CEN00039586","1100","1100","70570","auto","2000","10",NA,NA,NA,NA,NA,"4",NA,NA
"64","2020-09-02 16:34:44-03","Cenargen","CEN","21176","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","436","1994","12","11",NA,"Brasil","DF","BRASILIA","Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Área do futuro setor Noroeste.","-47.9296989440918","-15.7797002792358","Exsicatas","Área queimada durante a seca. Pseudo-bulbos completamente enterrados. Floração da espécie no local ocorreu no começo de outubro. Mesmo local de coleta do nº Batista 422 (CEN).","CEN00021176","CEN00021176",NA,NA,"70570","auto","1994","12",NA,NA,NA,NA,NA,"1",NA,NA
"65","2020-09-02 16:34:44-03","Cenargen","CEN","21163","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.",NA,"João Aguiar Nogueira Batista","422","1994","10","07",NA,"Brasil","DF","BRASILIA","Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Futuro setor noroeste.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudo-bulbos completamente enterrados. .","CEN00021163","CEN00021163",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"66","2020-09-02 16:34:44-03","Cenargen","CEN","111450","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","J. Moises Mendoza F.","5281","2016","11","03",NA,"Brasil","DF","BRASILIA","DF-150, ca. 8,2 km da BR-010 para a Chapada da Fercal.","-47.9296989440918","-15.7797002792358","Exsicatas","Flores com manchas amarelas. Plantas dispersas, duas com flores. Cerrado com árvores dispersas em área montanhosa algo perturbada.","CEN00111450","CEN00111450","900","900","70570","auto","2017","11",NA,NA,NA,NA,NA,"1",NA,NA
"67","2020-09-02 16:34:44-03","Cenargen","CEN","37155","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","1171","2001","01","20",NA,"Brasil","DF","BRASILIA","Encostas ao lado da pista Plano Piloto - Sobradinho, lado esquerdo da pista, no sentido para Sobradinho, um pouco antes e próximo ao posto Colorado.","-47.9296989440918","-15.7797002792358","Exsicatas","Material estéril, coletado afim de documentar a ocorrência p/ o local e a parte vegetativa da espécie, no campo sujo com cascalho sobre a superficie , área anteriormente queimada, observado várias plantas esparsas e uma grande concentração na parte de cima das encostas próximo a uma área com vellozias, pseudobulbos completamente enterrados, as vezes com os ápices expostos,em pleno desenvolvimento vegetativo, vária plantas com frutos em desenvolvimento. Flora do Brasil - Distrito Federal - Brasília.","CEN00037155","CEN00037155",NA,NA,"70570","auto","2009","12",NA,NA,NA,NA,NA,"1",NA,NA
"68","2020-09-02 16:34:44-03","Cenargen","CEN","37107","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","1115","2000","12","30",NA,"Brasil","DF","BRASILIA","Final da Asa Norte, entre o parque Ecológico Norte e o Parque Nacional de Brasília. Área do futuro setor Noroeste.","-47.9296989440918","-15.7797002792358","Exsicatas","Latossolo avermelhado. Área anteriormente não queimada. Observado algumas plantas esparsas e dois conjuntos maiores concentrado em pontos específico do campo. Pseudobulbos completamente enterrados vinosos as vezes com ápice exposto.Em pleno desenvolvimento vegetativo, alguns exemplares com frutos em desenvolvimento..Coletadas 6 plantas para cultivo no Cenargen uma vez que a área está destinada a ocupação urbana e será ocupada mais cedo ou mais tarde. Há no local ao menos dois grandes conjuntos de plantas, uma mais para o interior da área e outro bem próximo a pista, que inclusive foi parcialmente destruído quando das obras p/ a ampliação da pista. Ocorrem no mesmo local C. brandonianum e em menor número C. blanchetii.","CEN00037107","CEN00037107",NA,NA,"70570","auto","2000","12",NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-09-02 16:34:44-03","Cenargen","CEN","51229","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1115","2000","12","30",NA,"Brasil","DF","BRASILIA","Final da Asa Norte, entre o parque Ecológico Norte e o Parque Nacional de Brasília. Área do futuro setor Noroeste.","-47.9296989440918","-15.7797002792358","Exsicatas","Latossolo avermelhado. Área anteriormente não queimada. Observado algumas plantas esparsas e dois conjuntos maiores em pontos específico do campo. Pseudobulbos completamente enterrados, vinosos, as vezes com ápice exposto. Floração em cultivo em Brasília em outubro de 2003. A partir de material coletado no local em 30/12/2000 e mantido em cultivo no CENARGEN. Segunda floração em cultivo.","CEN00051229","CEN00051229",NA,NA,"70570","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-09-02 16:34:44-03","Cenargen","CEN","45573","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1115","2000","12","30",NA,"Brasil","DF","BRASILIA","Final da Asa Norte, entre o parque Ecológico Norte e o Parque Nacional de Brasília. Área do futuro setor Noroeste.","-47.9296989440918","-15.7797002792358","Exsicatas","Latossolo avermelhado. Área anteriormente não queimada. Observado algumas plantas esparsas e dois conjuntos maiores em pontos específico do campo. Pseudobulbos completamente enterrados, vinosos, as vezes com ápice exposto.Floração em cultivo. Coletadas 12 plantas no local em 30/12/2000 e mantidas em cultivo no CENARGEN desde então.","CEN00045573","CEN00045573",NA,NA,"70570","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-09-02 16:34:44-03","Cenargen","CEN","21178","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","438","1994","12","17",NA,"Brasil","DF","BRASILIA","Lago Norte. Área não ocupada entre a pista central e os últimos conjuntos da QL 15. Próximo ao clube do Congresso.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudo-bulbos completamente enterrados. Há no local uma grande ppulação desta espécie. Ocorre lado a lado com C. blanchetii e C. brandonianum. Exatamente mesmo local e população de coleta do nº Bianchetti&Batista 1172 (CEN).","CEN00021178","CEN00021178",NA,NA,"70570","auto","1994","12",NA,NA,NA,NA,NA,"1",NA,NA
"72","2020-09-02 16:34:44-03","Cenargen","CEN","58128","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1117","2001","01","02",NA,"Brasil","DF","BRASILIA","Lago Norte. QI 16, terreno não ocupado próximo ao Clube do Congresso. 3º lote antes do Clube, ao lado da pista.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudobulbos completamente enterrados, vinosos. Ovário e pedicelo marrom esverdeado a marrom vinoso. Face interna das sépaslas com manchas e máculas vinosas ou vinho amarronzadasobre fundo amarelo esverdeado; face externa amarelo esverdeada. Pétalas com pintas e o ápice vinoso ou vinho amarronzado sobre fundo amarelo e amarelo esverdeado; face externa amarelon esverdeada com algumas manchas vinho amarronzada concentrada no ápice. Mais informaçãoes na exsicata. Doação da Flora do Brasil.","CEN00058128","CEN00058128",NA,NA,"70570","auto","2004","10",NA,NA,NA,NA,NA,"1",NA,NA
"73","2020-09-02 16:34:44-03","Cenargen","CEN","51230","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista & L. B. Bianchetti","João Aguiar Nogueira Batista","1117","2001","01","02",NA,"Brasil","DF","BRASILIA","Lago Norte. QI 16, terreno não ocupado próximo ao Clube do Congresso. 3º lote antes do Clube, ao lado da pista.","-47.9296989440918","-15.7797002792358","Exsicatas","Pseudobulbos completamente enterrados, vinosos. Ovário e pedicelo marrom. Face interna das bracteas e sépaslas com numerosas máculas e pintas vinosas sobre fundo esverdeado; face externa uniformemente esverdeado. Face interna das pétalas da base até o meio com numerosas pintas vinosas, do meio para o ápice com as bordas vinosas sobre fundo esverdeado a verde amarelado; face externa com pintas e manchas vinosas sobre fundo esverdeado. Lobos laterais do labelo vinosos. Lobo central com uma ampla faixa vinosa nas margens e o centro amarelo claro, com uma ou outra pinta vinosa próxima ao calo. calo branco amarelado. Unguículoamarelado, na base amarelo forte. Mais informações na exsicata. Doação Flora do Distrito Federal.","CEN00051230","CEN00051230",NA,NA,"70570","auto","2003","10",NA,NA,NA,NA,NA,"1",NA,NA
"74","2020-09-02 16:34:44-03","Cenargen","CEN","37109","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","1117","2001","01","02",NA,"Brasil","DF","BRASILIA","Lago Norte. QI 16, terreno não ocupado próximo ao Clube do Congresso. 3º lote antes do Clube, ao lado da pista.","-47.9296989440918","-15.7797002792358","Exsicatas","Superficialmente úmido em função das chuvas. Observado somente duas plantas. Pseudobulbos completamente enterrados, vinosos. Parte vegetativa desenvolvida, frutos em desenvolvimento. Coletadas 1 plantas p/ cultivo no CENARGEN uma vez que o local está dentro da área residencial do Lago Norte e será ocupada mais cedo ou mais tarde, inclusive mais da metade do terreno já estava com a vegetação nativa completamente removida ou muito descaracterizada, em função de uma obra no terreno ao lado. Doação Flora do Distrito Federal.","CEN00037109","CEN00037109",NA,NA,"70570","auto","2001","01",NA,NA,NA,NA,NA,"1",NA,NA
"75","2020-09-02 16:34:44-03","Cenargen","CEN","21173","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","433","1994","12","03",NA,"Brasil","DF","BRASILIA","Lago Norte, terreno ponta de picolé do conjunto 1 da QL 11.","-47.9296989440918","-15.7797002792358","Exsicatas","Área queimada durante a seca, às margens do lago. Pseudo-bulbos completamente enterrados. Parte vegetativa do exemplar maior representa o máximo do desenvolvimento das folhas nesta espécie. Ambos coletados de exemplares que não floresceram. Floração de outros exemplares da população ocorreu este ano entre a 3ª e 4ª semanas de outubro.","CEN00021173","CEN00021173",NA,NA,"70570","auto","2010","12",NA,NA,NA,NA,NA,"1",NA,NA
"76","2020-09-02 16:34:44-03","Cenargen","CEN","74596","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Eduarda Barreto Andrade Dias","83","2006","10","04",NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358","Unicata","Flor amarela com manchas vináceas.","CEN00074596","CEN00074596","1096","1096","70570","auto","2007","02",NA,NA,NA,NA,NA,"1",NA,NA
"77","2020-09-02 16:34:44-03","Cenargen","CEN","14928","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","L. B. Bianchetti","Luciano de Bem Bianchetti","1172","1991","10","13",NA,"Brasil","DF","BRASILIA","Península Norte, próximo ao Clube do Congresso.","-47.9296989440918","-15.7797002792358","Exsicatas","Pétalas e sépalas largamente pintalgadas de vinho; lábelo com expansão laterais vinho; lóbulo central amarelo pálido com margem vinho; pseudobulbo branco amarelado. Pseudo-bulbos enterrados.","CEN00014928","CEN00014928",NA,NA,"70570","auto","1991","10",NA,NA,NA,NA,NA,"1",NA,NA
"78","2020-09-02 16:34:44-03","Cenargen","CEN","45589","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Cyrtopodium","poecilum",NA,"Cyrtopodium poecilum","Rchb.f. & Warm.","J. A. N. Batista","João Aguiar Nogueira Batista","1314","2002","10","12",NA,"Brasil","DF","BRASILIA","Plano Piloto. Final da Asa Norte. Área entre o Parque Ecológico Norte e o Parque Nacional de Brasília. Área do futuro Setor Noroeste. Área ao lado da saída na EPIA que segue em direção a W3 norte.","-47.9296989440918","-15.7797002792358","Unicata","Área anteriormente queimada. Todas as plantas observadas concentravam-se num ponto do campo. Pseudobulbos completamente enterrados, externamente vinosos. Em final de floração. Sépalas com pintas e faixas marrons, meio confluentes para o ápice, sobre fundo esverdeado. Pétalas com pintas marrom-avermelhadas nas margens da base sobre fundo amarelo-esverdeado, ápice marrom-avermelhado. Demais informações na Exsicata. Flora do Brasil - Distrito Federal - Brasília.","CEN00045589","CEN00045589",NA,NA,"70570","auto","2002","10",NA,NA,NA,NA,NA,"1",NA,NA
