"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","recordNumber","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"125","2019-08-27 13:31:57-03","IAP","PACA-AGP","10207","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Maria de Fátima Freitas","E. Friderichs SJ","1941","09","24","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"M. Otegui det. também como M. parvula (Mez) Otegui em 1998. Habitat: in silvula campestri Fenofase: flor","PACA010207",NA,NA,NA,"2001","01","30","Magnoliophyta","Primulales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"126","2019-08-27 13:31:57-03","IAP","PACA-AGP","9622","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Maria de Fátima Freitas","Rambo, B.","1942","01","28","Brasil","RS","Tupanciretã","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Habitat: in silvula","PACA009622",NA,"Ivaí",NA,"2001","01","30","Magnoliophyta","Primulales",NA,NA,"59498","auto","Magnoliatae",NA,NA,NA,NA,NA
"127","2019-08-27 13:31:57-03","IAP","PACA-AGP","30566","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Maria de Fátima Freitas","Reitz, R.","1943","10","15","Brasil","SC","Araranguá","-49.4858016967773","-28.934700012207",NA,NA,NA,NA,"Habitat: in silvula Fenofase: fruto submaturo","PACA030566",NA,"Meleiro",NA,"2001","01","30","Magnoliophyta","Primulales",NA,NA,"19353","auto","Magnoliatae",NA,NA,NA,NA,NA
"128","2019-08-27 13:31:57-03","IAP","PACA-AGP","64817","PreservedSpecimen","Plantae","Myrsinaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Maria de Fátima Freitas","Reitz, R.","1953","11","05","Brasil","SC","Palhoça","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,"HBR 9914 Habitat: restinga","PACA064817",NA,"Campo do Massiambu",NA,"2000","08","24","Magnoliophyta","Primulales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"129","2019-08-27 13:31:57-03","IAP","PACA-AGP","42202.1","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","megapotamica","Rapanea megapotamica","Mez","Emrich-Rambo","Rambo, B.","1949","06","28","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"sem material Habitat: a silvam primaevam Fenofase: fruto semievoluto","PACA042202-1",NA,"Steinkopf",NA,"1954","08","25","Magnoliophyta","Primulales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"130","2019-08-27 13:31:57-03","IAP","PACA-AGP","47253","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","megapotamica","Rapanea megapotamica","Mez","Emrich-Rambo","Rambo, B.","1950","07","12","Brasil","RS","Caxias do Sul","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"sem material Habitat: in araucarieto Fenofase: fruto maturo","PACA047253",NA,"Vila Oliva",NA,"1954","08","25","Magnoliophyta","Primulales",NA,NA,"49662","auto","Magnoliatae",NA,NA,NA,NA,NA
"131","2019-08-27 13:31:57-03","IAP","PACA-AGP","43533","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","megapotamica","Rapanea megapotamica","Mez","H. Sleumer","Rambo, B.","1949","09","23","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"sem material Habitat: in silvula campestri Fenofase: fruto submaturo","PACA043533",NA,"Portão",NA,"1954","08","25","Magnoliophyta","Primulales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"132","2019-08-27 13:31:57-03","IAP","PACA-AGP","42206","PreservedSpecimen","Plantae","Myrsinaceae","Rapanea","megapotamica","Rapanea megapotamica","Mez","H. Sleumer","Rambo, B.","1949","06","28","Brasil","RS","São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"sem material Habitat: ad silvam primaevam Fenofase: flor","PACA042206",NA,"Steinkopf",NA,"1954","08","25","Magnoliophyta","Primulales",NA,NA,"10287","auto","Magnoliatae",NA,NA,NA,NA,NA
"133","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045276","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","John Ricketson","P. I. Oliveira","1982","5","10","Brazil","Parana",NA,"-49.7178","-25.7658",NA,NA,NA,NA,"Arvore h m, flor creme, do capão.",NA,NA,"Volta Grande (mun. Lapa)","510",NA,NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045290","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson","L. R. Landrum","1977",NA,"1","Brazil","Parana",NA,"-49","-25.666667",NA,NA,"1000",NA,"3 m high; mature fruit dark purple.",NA,NA,"Mun. Sao Jose dos Pinhais, near Guaricana.","2292",NA,NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045269","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson","E. Barbosa; J. M. Cruz, L. A. Ferreira","1999","8","28","Brazil","Parana",NA,"-49.0833","-25.3",NA,NA,NA,NA,"Name not in Tropicos Database, found in IPNI; ; Myrsinaceae Myrsine altomontana M.F.Freitas & Kin.-Gouv.; Rodriguésia 56(87): 67 (-68; fig. 1a-g). 2005; 56(87): 67 (-68; fig. 1a-g) 2005; Distribution:; Paraná (Brazil, Southern America); Type I; Arbusto, 1,50m, fruto verde. Alto do morro.",NA,NA,"Morro Tucum (Mun. Campina Grande do Sul) Paraná","364",NA,NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0045287","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Jon Ricketson","O. S. Ribas; E. Barbosa","1992","10","1","Brazil","Parana",NA,"-49.1789","-25.9269",NA,NA,NA,NA,"Arbusto, 2m, flor creme. Araucarieto.",NA,NA,"Ambrosios (Mun. Tijucas do Sul) Paraná","407",NA,NA,NA,"Magnoliophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-11-21 14:44:02-03","UFJF","CESJ","36066","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"A.S.M. Valente; P.H. Nobre; F.R.G. Salimena","2001","12","16","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arvoreta em borda de mata.Frutos imaturos verdes e maduros vináceos a negros.","CESJ036066",NA,"Conceição do Ibitipoca estrada para Moreiras","65","2003",NA,NA,"Angiosperma",NA,"América do Sul",NA,"30417","auto",NA,NA,NA,NA,NA,NA
"138","2019-11-21 14:44:02-03","UFJF","CESJ","37797","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","M.F. Freitas","O.S. Ribas; E. Barbosa","1992","01","10","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"Arbusto, 2m, flor creme.Araucarieto","CESJ037797",NA,"Ambrósios","407","2001",NA,NA,"Angiosperma",NA,"América do Sul",NA,"25228","auto",NA,NA,NA,NA,NA,NA
"139","2019-11-27 13:52:11-03","UFS","ASE","40071","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,"Gonzatti, F","2012","01","11","Brasil","Rio Grande do Sul","Palmares do Sul","-50.5097","-30.2578","-50.5097","-30.2578","37","37","Em beira de banhado","ASE0041588",NA,"Cachoeirinha","356","2012","01",NA,"Magnoliophyta",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-01 16:38:33-03","UNICAMP","UEC","11617","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Hatschbach, G","1997","05","03","Brazil","Paraná","Bocaiúva do Sul","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"ÁRvore 5m, mata secundária.",NA,NA,"Pedra Preta","39880","2000","02","22","Magnoliopsida",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"141","2021-03-01 16:38:33-03","UNICAMP","UEC","115517","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Chagas e Silva, F; Silva, AT","1993","11","28","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"Árvore com 5m; botão floral e flores verde-avermelhado; pouco frequente.",NA,NA,"Rod. BR-376 - Curitiba-Ponta Grossa, próximo à ponte do rio Tibagi.","1670","1999",NA,NA,"Magnoliopsida",NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA
"142","2021-03-01 16:38:33-03","UNICAMP","UEC","48994","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Britez, RM; Silva, SM","1986","10","13","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Arvoreta de 2m, flores esverdeadas na margem do Rio Iguaçu, floresta ciliar.",NA,NA,"Fazenda do Durgo","953","2000","02","22","Magnoliopsida",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"143","2021-03-01 16:38:33-03","UNICAMP","UEC","48993","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Souza, WS; Britez, RM; Silva, SM","1986","09","17","Brazil","Paraná","São Mateus do Sul","-50.3828010559082","-25.8742008209229",NA,NA,NA,NA,"Árvore de 4m, CAP=20cm, flores alvacentas na orla da floresta ciliar do Rio Iguaçu.",NA,NA,"Fazenda do Durgo","327","2000","02","22","Magnoliopsida",NA,NA,NA,"31353","auto",NA,NA,NA,NA,NA,NA
"144","2021-03-01 16:38:33-03","UNICAMP","UEC","115513","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Freitas, MF","1999","12","15","Brazil","Paraná","Tamarana","-51.0971984863281","-23.7233009338379",NA,NA,NA,NA,"ÁRvore 5m; frutos imaturos verdes e vermelhos e marrons negros. Brejo.",NA,NA,"Fazenda Prata","299","1999",NA,NA,"Magnoliopsida",NA,NA,NA,"23681","auto",NA,NA,NA,NA,NA,NA
"145","2021-03-01 16:38:33-03","UNICAMP","UEC","60126","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Yamamoto, K; Vieira, AOS","1992","04","30","Brazil","Rio de Janeiro","Petrópolis","-43.1786003112793","-22.5049991607666",NA,NA,NA,NA,"Beira da mata. Árvore ca. 3m alt., frutos verdes.",NA,NA,"Bairro da Mosela","26179","2000","02","22","Magnoliopsida",NA,NA,NA,"36524","auto",NA,NA,NA,NA,NA,NA
"146","2019-08-20 10:23:37-03","UNICAMP","UEC","98957","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Durigan, G","1989","10","25","Brazil","São Paulo","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,NA,"Estação Ecológica de Assis","s.n.","2005","06","30","Magnoliopsida",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA
"147","2020-04-22 16:23:20-03","UFPB","JPB","33496","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Paiva, C; et al.","2000","05","03","Brasil","Paraná","Ortigueira","-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,"; DESC: Arvoreta 8-9m; frutos imaturos verdes.",NA,NA,"Sítio Basílio.","JPB33496","2001",NA,NA,"Angiosperma","Dicotyledon","Southern America",NA,"46016","auto",NA,NA,NA,NA,NA,NA
"148","2020-12-04 13:19:40-03","UDESC","LUSC","9096","PreservedSpecimen","Plantae","Primulaceae","Myrsine","lorentziana","Myrsine lorentziana","(Mez) Arechav.","Silva, A.C.","Equipe LabDendro-CAV",NA,NA,NA,"Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC005746","LUSC005746","EPAGRI.",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"149","2020-12-04 13:19:40-03","UDESC","LUSC","4030","PreservedSpecimen","Plantae","Primulaceae","Myrsine","lorentziana","Myrsine lorentziana","(Mez) Arechav.","Chaves, C.L.","Chaves,C.L.; Cruz, A.P. & Coimbra, S.M.","2009","09","25","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC005329","LUSC005329","Fragmento florestal no bairro Maria Angêlica.","24",NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"150","2020-12-04 13:19:40-03","UDESC","LUSC","7653","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Silva, A.C.","Larsen, J.G.","2015","02","21","Brasil","Santa Catarina","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,NA,"LUSC005339","LUSC005339","Pedras Brancas.",NA,NA,NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA
"151","2020-12-04 13:19:40-03","UDESC","LUSC","6652","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Floriani, M.M.P.","Floriani, M.M.P.","2011","09","28","Brasil","Santa Catarina","Rio Rufino","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,NA,"LUSC007478","LUSC007478","Fazenda Santo Antônio.","107",NA,NA,NA,NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA
"152","2019-01-17 11:25:14-02","PUCRS","MPUC","16616","S","Plantae","Primulaceae","Myrsine","lorentziana","Myrsine lorentziana","(Mez) Arechav.","P.J.S. Silva Filho",NA,"2008","10","26","Brasil","RS","Viamão","-51.0155556","-30.2766667","-51.0155556000","-30.2766667000",NA,NA,NA,NA,NA,"em torno do Lago Tarumã",NA,"2010","01","01",NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,"1250","1"
"153","2019-01-17 11:25:14-02","PUCRS","MPUC","17632","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","C.A. Mondin",NA,"2003","10","17","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"Reserva Biológica do Lami",NA,"2003","01","01",NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"2"
"154","2019-01-17 11:25:14-02","PUCRS","MPUC","12761","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","C.A. Mondin",NA,"2005","02","20","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"CPCN Pró-Mata",NA,"2005","01","01",NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"155","2019-01-17 11:25:14-02","PUCRS","MPUC","12762","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","C.A. Mondin",NA,"2005","02","16","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"CPCN Pró-Mata",NA,"2005","01","01",NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"156","2019-01-17 11:25:14-02","PUCRS","MPUC","14593","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","C.A. Mondin",NA,"2006","03","11","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"2"
"157","2019-01-17 11:25:14-02","PUCRS","MPUC","17055","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui",NA,NA,"1999","01","01","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"158","2019-01-17 11:25:14-02","PUCRS","MPUC","9981","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","M. Sobral",NA,"2000","10","22","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"CPCN Pró-Mata",NA,"2010","01","01",NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"159","2019-01-17 11:25:14-02","PUCRS","MPUC","12682","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","C.A. Mondin",NA,"2003","10","17","Brasil","RS","Porto Alegre","-51.2372222222","-30.0191388889","-51.2372222222","-30.0191388889",NA,NA,NA,NA,NA,"Bairro Lami",NA,"2003","01","01",NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"160","2019-01-17 11:25:14-02","PUCRS","MPUC","9693","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","M. Sobral",NA,"2001","01","27","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"161","2019-01-17 11:25:14-02","PUCRS","MPUC","10211","S","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","N.I. Matzenbacher",NA,"2000","11","25","Brasil","RS","São Francisco de Paula","-50.1744444","-29.4808333","-50.1744444000","-29.4808333000",NA,NA,NA,NA,NA,"CPCN Pró-Mata",NA,NA,NA,NA,NA,"Ericales","South America",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,"1"
"162","2019-11-08 08:55:37-03","FURB","FURB","49196","PreservedSpecimen","Plantae","Primulaceae","Myrsine","lorentziana","Myrsine lorentziana","(Mez) Arechav.","Gonzatti, F","Valduga, E.","2012","07","19","Brasil","Rio Grande do Sul","Cidreira","-50.2056007385254","-30.1811008453369",NA,NA,"10","10",NA,"FURB49196","FURB49196","Lagoa da Tapera.","457","2014","07","22",NA,NA,NA,NA,"19547","auto",NA,NA,NA,NA,NA,NA
"163","2020-10-14 10:05:40-03","FURB","FURB","12744","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","15","Brasil","Santa Catarina","Siderópolis","-49.6038889","-28.5494444","-49.6038889","-28.5494444","314","314","Florística IFFSC 57(Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB40139","FURB40139","Reserva Biológica Estadual do Aguaí.","2339","2009","11","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-10-14 10:05:40-03","FURB","FURB","13578","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","17","Brasil","Santa Catarina","Anitápolis","-49.23","-27.9","-49.2300000","-27.9000000","602","602","Florística IFFSC 221(Arbórea) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: árvore;","FURB40138","FURB40138","Rio do Meio.","2385","2011","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-10-14 10:05:40-03","FURB","FURB","14135","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Korte, A.; Kruger, A.","2009","09","14","Brasil","Santa Catarina","Vidal Ramos","-49.32","-27.45","-49.3200000","-27.4500000","761","761","Fito IFFSC 383 /S/27 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: árvore;","FURB40147","FURB40147","Mulungu.","107","2010","09","14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-10-14 10:05:40-03","FURB","FURB","17868","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Korte, A.; Kniess, A.","2009","11","25","Brasil","Santa Catarina","Alfredo Wagner","-49.5005556","-27.6302778","-49.5005556","-27.6302778","642","642","Florística IFFSC 309 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB40144","FURB40144","Alto Limeirinha.","1051","2010","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-10-14 10:05:40-03","FURB","FURB","20796","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Cadorin, T.J.; Grosch, B. & Zimmermann, R.","2010","02","23","Brasil","Santa Catarina","Florianópolis","-48.4755556","-27.5766667","-48.4755556","-27.5766667","444","444","Coleta Extra IFFSC (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva;","FURB40145","FURB40145","Morro da Lagoa.","1408","2010","07","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-10-14 10:05:40-03","FURB","FURB","23166","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","06","17","Brasil","Santa Catarina","Anitápolis","-49.23","-27.9","-49.2300000","-27.9000000","602","602","Fito IFFSC 221 /L/47 Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbórea;","FURB40146","FURB40146","Rio do Meio.","2565","2010","04","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-10-14 10:05:40-03","FURB","FURB","23851","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Korte, A.; Kniess, A.","2010","04","14","Brasil","Santa Catarina","José Boiteux","-49.5886111","-26.9119444","-49.5886111","-26.9119444","823","823","Florística IFFSC 688 (Arvoreta) Habitat: Floresta Ombrófila Densa; Estágio Avançado; interior do fragmento Habito: arvoreta;","FURB03240","FURB03240","Rio Laeisz.","2733","2011","01","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-10-14 10:05:40-03","FURB","FURB","25886","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2010","04","24","Brasil","Santa Catarina","Angelina","-49.14","-27.54","-49.1400000","-27.5400000","630","630","Florística IFFSC 347 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbusto; Fruto verde;","FURB40142","FURB40142","Barra Clara.","2582","2011","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-10-14 10:05:40-03","FURB","FURB","27227","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","2010","06","15","Brasil","Santa Catarina","São Martinho","-48.87","-28.08","-48.8700000","-28.0800000","517","517","Florística IFFSC 173 (Arbórea) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração; interior do fragmento Habito: arbórea;","FURB40129","FURB40129","Hoepers/Vargem do Cedro/Parque Estadual da Serra do Tabuleiro.","5045","2012","11","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-10-14 10:05:40-03","FURB","FURB","27446","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Verdi, M.; Burkhardt, B. & Klemz, G.","2010","07","06","Brasil","Santa Catarina","Anitápolis","-49.14","-27.81","-49.1400000","-27.8100000","720","720","Fito IFFSC 251 /N/50 Habitat: Ecótono Floresta O. Densa e F.O. Mista; Estágio Médio; interior do fragmento Habito: arbórea;","FURB40140","FURB40140","Rio da Prata.","5182","2011","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-10-14 10:05:40-03","FURB","FURB","34388","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Korte, A.; Kniess, A.","2010","02","05","Brasil","Santa Catarina","Santa Terezinha","-49.9505556","-26.7302778","-49.9505556","-26.7302778","535","535","Fito IFFSC 797 /L/29 Habitat: Ecótono Floresta Ombrófila Mista e Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbórea;","FURB40136","FURB40136","Nova Esperança.","6310","2011","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-10-14 10:05:40-03","FURB","FURB","35300","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Korte, A.","2011","03","17","Brasil","Santa Catarina","Alfredo Wagner","-49.32","-27.72","-49.3200000","-27.7200000","600","600","Florística IFFSC 280 (Arbórea) Habitat: Floresta Ombrófila Mista; Estágio Inicial Habito: arbórea;","FURB40137","FURB40137","Morro da Bracatinga.","6203","2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-10-14 10:05:40-03","FURB","FURB","35689","PreservedSpecimen","Plantae","Primulaceae","Myrsine","parvula","Myrsine parvula","(Mez) Otegui","Freitas, MF","Korte, A.","2011","07","14","Brasil","Santa Catarina","Anitápolis","-49.14","-27.9","-49.1400000","-27.9000000","568","568","Florística IFFSC 222 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Médio Habito: arbusto;","FURB40134","FURB40134","Rio das Pedras.","7057","2011","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
