"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"137","2020-11-19 10:22:27-03","CPAP","CPAP","10790","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Hamilton, S.","14","1993","03","31",NA,"Brasil",NA,NA,"Erva aquática flutuante fixa. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Campo sazonalmente alagado com água da chuva. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"Fazenda Leque (a Leste) - estrada para fazenda Nhumirim; MS-228, Sub-região da Nhecolândia, Pantanal",NA,NA,NA,"Cham.","V. J. Pott","MS",NA,"Corumbá","-56.95","-19.233333","90","90",NA,NA,"1993","56°57' W","19°14' S","03","31",NA,NA,NA,NA
"138","2020-11-19 10:22:27-03","CPAP","CPAP","10808","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Hamilton, S.","24","1993","05","28",NA,"Brasil",NA,NA,"Erva aquática. FLOR: creme. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Leito abandonado do rio Taquari, com macrofitas aquáticas. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"Planície do rio Taquari - baixo, Pantanal",NA,NA,NA,"Cham.","R. R. Haynes","MS",NA,"Corumbá","-57.666667","-18.983333","90","90",NA,NA,"1996","57°40' W","18°59' S",NA,NA,NA,NA,NA,NA
"139","2020-11-19 10:22:27-03","CPAP","CPAP","11252","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2073","1993","04","22",NA,"Brasil",NA,NA,"Erva aquática emergente, inflorescência flutuante. FLOR: branca. Estames amarelos; gineceu apocarpico amarelo. Flor feminina com odor a aniz. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Brejo de lagoa grande e funda, água corrente. S",NA,NA,"Baía Chacororé, Pantanal",NA,NA,NA,"Cham.","R. R. Haynes","MT",NA,"Santo Antonio do Leverger","-55.8","-16.15","100","100",NA,NA,"1996","55°48' W","16°09' S",NA,NA,NA,NA,NA,NA
"140","2020-11-19 10:22:27-03","CPAP","CPAP","12033","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2167","1993","12","07",NA,"Brasil",NA,NA,"Erva rosulada 60cm. FLOR: branca. Flores femininas com estames em volta dos pistilos. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Raro. AMBIENTE: solo úmido com muita matéria orgânica. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,NA,"Rio Negro, embaixo da ponte na estrada da Manga, Pantanal",NA,NA,NA,"Cham.","R. R. Haynes","MS",NA,"Corumbá","-57.416667","-19.216667","90","90",NA,NA,"1996","57°25' W","19°13' S",NA,NA,NA,NA,NA,NA
"141","2020-11-19 10:22:27-03","CPAP","CPAP","13994","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2700","1995","05","13",NA,"Brasil",NA,NA,"Erva aquática. FLOR: alva. Mancha vinho nas 2 pétalas inferiores. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Caixa de empréstimo 30cm profundidade. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"MT-343, 1,5km de Barra do Bugres para Porto Estrela",NA,NA,NA,"Cham.","R. R. Haynes","MT",NA,"Barra do Bugres","-57.147778","-15.120833",NA,NA,NA,NA,"1996","57°08'52'' W","15°07'15'' S",NA,NA,NA,NA,NA,NA
"142","2020-11-19 10:22:27-03","CPAP","CPAP","14060","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2766","1993","09","27",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: . AMBIENTE: Tanque de macrófitas aquáticas. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Embrapa-CPAP - tanque de macrófitas aquáticas",NA,NA,NA,"Cham.","R. R. Haynes","MS",NA,"Corumbá","-57.65","-19.016667","140","140",NA,NA,"1996","57°39' W","19°01' S",NA,NA,NA,NA,NA,NA
"143","2020-11-19 10:22:27-03","CPAP","CPAP","14881","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2946","1996","02","25",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Apícola, aromática. FREQUÊNCIA: Frequente. AMBIENTE: Campo de murundum de cerrado, alagado. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,NA,"39Km W de Coxim, estrada pantaneira",NA,NA,NA,"Cham.","V. J. Pott","MS",NA,"Coxim","-54.953611","-18.351944","250","250",NA,NA,NA,"54°57'13'' W","18°21'07'' S",NA,NA,NA,NA,NA,NA
"144","2020-11-19 10:22:27-03","CPAP","CPAP","14900","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2965","1996","02","27",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Campo alagado. SUBSTRATO: solo siltoso. RELEVO: plano.",NA,NA,"Transpantaneira, MT-060, km 10; Pantanal",NA,NA,NA,"Cham.","V. J. Pott","MT",NA,"Poconé","-56.645","-16.353611","100","100",NA,NA,"1996","56°38'42'' W","16°21'13'' S","02",NA,NA,NA,NA,NA
"145","2020-11-19 10:22:27-03","CPAP","CPAP","16942","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","3309","1998","04","04",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Forrageira; apícola. FREQUÊNCIA: Esparsa. AMBIENTE: Lagoa. SUBSTRATO: solo siltoso. RELEVO: plano deprimido.",NA,NA,"Estância Caiman; Sub-região de Miranda; Pantanal",NA,NA,NA,"Cham.","V. J. Pott","MS",NA,"Aquidauana","-56.217778","-19.926667","95","95",NA,NA,"1998","56°13'04'' W","19°55'36'' S","04",NA,NA,NA,NA,NA
"146","2020-11-19 10:22:27-03","CPAP","CPAP","17068","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","3435","1998","05","25",NA,"Brasil",NA,NA,"Erva aquática emergente, 50cm. FLOR: branca. FRUTO: verde. INTERESSE: Ornamental. FREQUÊNCIA: Muito frequente. AMBIENTE: Brejo com Cyperus giganteus. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"Porto Brete, fazenda Providência; Sub-região de Paiaguás; Pantanal",NA,NA,NA,"Cham.","V. J. Pott","MS",NA,"Corumbá","-56.896944","-18.678611","90","90",NA,NA,"1998","56°53'49'' W","18°40'43'' S","05",NA,NA,NA,NA,NA
"147","2020-11-19 10:22:27-03","CPAP","CPAP","2947","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, A.","2582","1987","02","26",NA,"Brasil",NA,NA,"Erva aquática submersa. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: . AMBIENTE: Vazante, água com 50cm. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"Fazenda Santa Rosa; Sub-região do Paiaguás - Leste, Pantanal",NA,NA,NA,"Cham.","V. J. Pott","MS",NA,"Corumbá","-55.333333","-17.833333","167","167",NA,NA,"1987","55°20' W","17°50' S","02",NA,NA,NA,NA,NA
"148","2020-11-19 10:22:27-03","CPAP","CPAP","5733","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","720","1988","10","27",NA,"Brasil",NA,NA,"Erva aquática, rosulada, emergente 60cm de altura. FLOR: branca. Inflorescência procumbente. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Lagoa de água doce. Borda de lagoa. SUBSTRATO: solo arenoso com muita matéria orgânica. RELEVO: plano.",NA,NA,"Fazenda Nhumirim; Sub-região da Nhecolândia; Pantanal - baía da Sanguessuga",NA,NA,NA,"Cham.","R. R. Haynes","MS",NA,"Corumbá","-56.65","-18.983333","90","90",NA,NA,"1996","56°39' W","18°59' S",NA,NA,NA,NA,NA,NA
"149","2020-11-19 10:22:27-03","CPAP","CPAP","5854","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, A.","4540","1988","12","05",NA,"Brasil",NA,NA,"Erva aquática de folhas emersas, eixo floral flotante. FLOR: branca. FRUTO: ainda verde. INTERESSE: Ornamental e Apícola.. FREQUÊNCIA: Frequente. AMBIENTE: Lagoa (baía) permanente, com 20-30cm profundidade na periferia. SUBSTRATO: arenoso (Podzol Hidro",NA,NA,"Fazenda Anhuma, Sub-região da Nhecolândia, Pantanal",NA,NA,NA,"Cham.",NA,"MS",NA,"Corumbá","-57.166667","-19.633333","90","90",NA,NA,NA,"57°10' W","19°38' S",NA,NA,NA,NA,NA,NA
"150","2020-11-19 10:22:27-03","CPAP","CPAP","6121","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, A.","4805","1989","05","18",NA,"Brasil",NA,NA,"Erva aquática emergente, inflorescência flutuante. FLOR: branca. FRUTO: . INTERESSE: Apícola. FREQUÊNCIA: Abundante. AMBIENTE: Caixa de empréstimo. SUBSTRATO: solo areno-argiloso. RELEVO: plano deprimido.",NA,NA,"Estrada Transpantaneira, Sub-região de Poconé, Pantanal",NA,NA,NA,"Cham.","A. Pott; V. J. Pott","MT",NA,"Poconé","-56.7","-16.483333","105","105",NA,NA,NA,"56°42' W","16°29' S",NA,NA,NA,NA,NA,NA
"151","2020-11-19 10:22:27-03","CPAP","CPAP","8274","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Bueno, N. C.","208","1990","12","12",NA,"Brasil",NA,NA,"Erva 50cm de alturaT. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Campo - borda de baía. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"Fazenda Cáceres; Sub-região da Nhecolândia; Pantanal - borda de baía",NA,NA,NA,"Cham.",NA,"MS",NA,"Corumbá","-56.85","-19.15","90","90",NA,NA,NA,"56°51' W","19°09' S",NA,NA,NA,NA,NA,NA
"152","2020-11-19 10:22:27-03","CPAP","CPAP","8663","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, A.","5858","1991","02","06",NA,"Brasil",NA,NA,"Erva aquática. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Frequente. AMBIENTE: Lagoa (baía). SUBSTRATO: solo arenoso (Podzol Hidromórfico). RELEVO: plano deprimido.",NA,NA,"Fazenda Fazendinha (área de cerradão), área rio Negro, Pantanal",NA,NA,NA,"Cham.",NA,"MS",NA,"Aquidauana","-56.383333","-19.483333","90","90",NA,NA,NA,"56°23' W","19°29' S",NA,NA,NA,NA,NA,NA
"153","2020-11-19 10:22:27-03","CPAP","CPAP","21861","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","4272","2000","11","22",NA,"Brasil",NA,NA,"Erva aquática emergente e flores flutuantes. FLOR: branca. FRUTO: imaturo. INTERESSE: . FREQUÊNCIA: Frequente. AMBIENTE: Lagoa represada por aterro de estrada.. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Fazenda Modelo da Embrapa Gado de Corte",NA,NA,NA,"Cham.","V. J. Pott","MS",NA,"Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,"161190","auto","2000",NA,NA,"11",NA,NA,NA,NA,NA
"154","2020-11-19 10:22:27-03","CPAP","CPAP","11307","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2128","1993","11","25",NA,"Brasil",NA,NA,"Erva aquática, rosulada fixa, de folhas emergentes; inflorescências flutuantes. FLOR: alva. Flor masculina menor, de estames amarelos. Flor feminina com estigmas amarelos. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Tanque de macrófi",NA,NA,"Tanque de macrófitas aquática, do cpap; coleta original de Santo Antonio do Leverger, baía Chacororé-MT - V.J.Pott 2075",NA,NA,NA,"Cham.",NA,"MS",NA,"Corumbá","-57.6533012390137","-19.0091991424561",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2020-11-19 10:22:27-03","CPAP","CPAP","5761","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","748","1988","11","30",NA,"Brasil",NA,NA,"Erva rosulada - folhas eretas. FLOR: branca. FRUTO: marrom clara. INTERESSE: . FREQUÊNCIA: Muito frequente. AMBIENTE: Beira de estrada. SUBSTRATO: solo argiloso, muita matéria orgânica. RELEVO: plano.",NA,NA,"Abobral - BR (estrda), Pantanal",NA,NA,NA,"Cham.",NA,"MS",NA,"Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"92112","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-19 10:22:27-03","CPAP","CPAP","11254","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2075","1993","04","22",NA,"Brasil",NA,NA,"Erva aquática emergente. Pecíolo e escapo floral com estrias transversais. FLOR: não vista. FRUTO: . INTERESSE: . FREQUÊNCIA: Raro. AMBIENTE: Sob pontilhão, em água corrente de lagoa, 1,70 profundidade. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Baía Chacororé, Pantanal",NA,NA,NA,"Cham.","R. R. Haynes","MT",NA,"Santo Antonio do Leverger","-55.8","-16.166667","100","100",NA,NA,"1996","55°48' W","16°10' S",NA,NA,NA,NA,NA,NA
"157","2020-11-19 10:22:27-03","CPAP","CPAP","14059","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","2765","1994","02","21",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: . AMBIENTE: Tanque de macrófitas aquáticas. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,NA,"Embrapa-CPAP - tanque de macrófitas aquáticas",NA,NA,NA,"Cham.","R. R. Haynes","MS",NA,"Corumbá","-57.65","-19.016667","140","140",NA,NA,"1996","57°39' W","19°01' S",NA,NA,NA,NA,NA,NA
"158","2020-11-19 10:22:27-03","CPAP","CPAP","15568","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","3052","1996","03","01",NA,"Brasil",NA,NA,"Erva aquática emergente. FLOR: branca. FRUTO: . INTERESSE: Ornamental. FREQUÊNCIA: Frequente. AMBIENTE: Campo alagado. SUBSTRATO: solo areno-siltoso. RELEVO: plano.",NA,NA,"Km 2,5 na estrada MT-040/361 de Santo Antonio do Leverger a Barão do Melgaço; Sub-região de Barão do Melgaço",NA,NA,NA,"Cham.",NA,"MT",NA,"Santo Antonio do Leverger","-56.048611","-15.874167","120","120",NA,NA,NA,"56°02'55'' W","15°52'27'' S",NA,NA,NA,NA,NA,NA
"159","2020-11-19 10:22:27-03","CPAP","CPAP","17990","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Pott, V. J.","3627","1998","08","28",NA,"Brasil",NA,NA,"Erva aquática emergente/anfíbia. FLOR: branca. FRUTO: . INTERESSE: . FREQUÊNCIA: Esparso. AMBIENTE: Borda de vazante na época seca. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"Corixão, próximo a ponte; Sub-região de Aquidauna; Pantanal",NA,NA,NA,"Cham.","V. J. Pott","MS",NA,"Rio Verde de Mato Grosso","-55.343056","-19.128333",NA,NA,NA,NA,"1998","55°20'35'' W","19°07'42'' S","08",NA,NA,NA,NA,NA
"160","2020-11-19 10:22:27-03","CPAP","CPAP","9435","PreserverdSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Salis, S. M.","674","1992","07","20",NA,"Brasil",NA,NA,"Erva aquática ereta. FLOR: branca. FRUTO: . INTERESSE: Levantamento florístico. FREQUÊNCIA: Pouco frequente. AMBIENTE: Lagoa permanente. SUBSTRATO: solo arenoso. RELEVO: plano.",NA,NA,"Fazenda Fazendinha, Pantanal - vazante na invernada São Bento",NA,NA,NA,"Cham.","V. J. Pott","MS",NA,"Aquidauana","-56.383333","-19.483333","90","90",NA,NA,"1992","56°23' W","19°29' S","08",NA,NA,NA,NA,NA
"161","2014-09-25 12:30:40-03","FEMACT","MIRR","3207","S","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Edwards, P.J.","2479",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"Ilha de Maracá, SEMA Estação.",NA,NA,NA,"Cham.",NA,"Roraima",NA,"Alto Alegre","-61.333333","3.366667",NA,NA,NA,NA,NA,"-61.333333","3.366667",NA,NA,NA,NA,NA,NA
"162","2019-02-15 11:32:19-02","IPA","IPA","62776","S","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","França, F.; Melo, E.; Moura, C.; Lopes, P.; Marques, E.; Melo, E.; Moura, C.; Lopes, P.; Marques, E.","1213","1995","06","04","Southern America","Brasil",NA,NA,"Erva aquática. Flores com sépalas vinosas; pétalas amarelas. Botões vinosos.","IPA0062776",NA,"margem do Rio Paraguaçu, divisa entre os municípos de Itaberaba e Iaçú. Pequena lagoa na margem do rio.","Plantae",NA,NA,"Cham.",NA,"Bahia",NA,"Itaberaba","-40.3069000244141","-12.5275001525879",NA,NA,"39857","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2019-08-27 13:25:12-03","IAP","PACA-AGP","34577","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","Rambo, B.",NA,"1946","12","30",NA,"Brasil",NA,NA,"Habitat: In paludosis Fenofase: flor","PACA034577",NA,"Faz. da Ronda","Magnoliophyta","Alismatales",NA,"Chamisso","S. A. Rego","RS",NA,"Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"63451","auto","1986",NA,NA,"09","08","Liliatae",NA,NA,NA
"164","2019-11-21 14:29:54-03","UFJF","CESJ","44508","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","G. Hatschbach; M. Hatschbach; O.S. Ribas","72897","2002","05","10","América do Sul","Brasil",NA,NA,"Ereta, flor alva. Borda da lagoa.","CESJ044508",NA,"Fazenda Santa Cruz","Angiosperma",NA,NA,"Cham.","R.R.Haynes","Mato Grosso do Sul","CESJ044508","Aquidauana","-55.7872009277344","-20.4710998535156",NA,NA,"212961","auto","2003",NA,NA,NA,NA,NA,NA,NA,NA
"165","2019-11-21 14:29:54-03","UFJF","CESJ","45886","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","s.n.","s.n.","1980","11","15","América do Sul","Argentina",NA,NA,"Flores brancas. Água rasa, muito clara, até um metro de profundidade.","CESJ045886",NA,NA,"Angiosperma",NA,NA,"Cham.",NA,"Corrientes","CESJ045886","Dep. Concepción",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2021-04-07 11:40:32-03","UFMS","CGMS","70307","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","V.J. Pott","10177","2008","03","21",NA,"Brasil",NA,NA,NA,"CGMS1069690",NA,"Fazenda Harmonia, 800 m W dos fundos da sede.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Alcinópolis","-53.7461111","-18.1127778","360","360",NA,NA,NA,"-53,7461111","-18,1127778",NA,NA,NA,NA,NA,NA
"167","2021-04-07 11:40:32-03","UFMS","CGMS","14887","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","68","2004","10","26",NA,"Brasil",NA,NA,"Flor branca. Habitat: Riacho. Relevo plano com drenagem. Comum. Habito: Erva.","CGMS1044376",NA,"Fazenda Pouso Frio.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Costa Rica","-52.8627778","-18.6669445",NA,NA,NA,NA,"2005","-52,8627778","-18,6669445","05","30",NA,NA,NA,NA
"168","2021-04-07 11:40:32-03","UFMS","CGMS","53543","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","V.J. Pott; A. Pott","8672","2006","02","06",NA,"Brasil",NA,NA,"Flor branca. Fruto verde, imaturo. Habitat: Borda úmida de lagoa, 30 - 50 cm de altura. Solo argiloso. Relevo plano. Ocasional. Habito: Erva aquática emergente, 30 - 40 cm de altura, escapo flutuante.","CGMS1083508",NA,"Fazenda Taboco, Retiro Bocaina, Lagoa Grande, 2,4 km da Rodovia MS-419, direção a Cipolândia.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Aquidauana","-55.5991666","-20.0652778","165","165",NA,NA,NA,"-55,5991666","-20,0652778",NA,NA,NA,NA,NA,NA
"169","2021-04-07 11:40:32-03","UFMS","CGMS","36215","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","V.J. Pott; A. Pott","7569","2005","03","20",NA,"Brasil",NA,NA,"Flor branca. Fruto marrom. Habitat: Brejo graminoso, com nascentes ao longo de rio. Solo argiloso. Hidromórfico. Relevo levemente inclinado. Habito: Erva aquática. Esparsa.","CGMS1065620",NA,"Rodovia BR-386, Rio Amambai, 21 Km de Amambai.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Amambai","-55.2166667","-22.945",NA,NA,NA,NA,NA,"-55,2166667","-22,945",NA,NA,NA,NA,NA,NA
"170","2021-04-07 11:40:32-03","UFMS","CGMS","36389","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","V.J. Pott; E. Scremin-Dias; L.C. Rodrigues; J.S. Garcia; S. Rodrigues; C.M. Lino; M.R. Carvallero","6394","2003","06","27",NA,"Brasil",NA,NA,"Flor branca. Unicata. Habitat: Vazante 0,20-0,40m de profundidade. Solo areno-argiloso. Relevo plano. Habito: Erva aquática flutuante fixa com folhas emergentes. Esparsa.","CGMS1065794",NA,"Em frente a Fazenda Boa Sorte, 20 Km da curva do Leque na estrada Parque, Pantanal do Abobral.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Corumbá","-57.0333333","-19.3766667","100","100",NA,NA,NA,"-57,0333333","-19,3766667",NA,NA,NA,NA,NA,NA
"171","2021-04-07 11:40:32-03","UFMS","CGMS","14985","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","A.S. Penha; T. Ramires; C.S. Campos; M.C. Lescano","166","2004","10","29",NA,"Brasil",NA,NA,"Flor branca. Habitat: Vereda. Relevo ondulado com drenagem. Habito: Erva.","CGMS1044485",NA,"Fazenda Fortuna.",NA,NA,NA,"Cham.","U.M. Resende; V.J. Pott","Mato Grosso do Sul",NA,"Costa Rica","-52.9925","-18.4011111",NA,NA,NA,NA,NA,"-52,9925","-18,4011111",NA,NA,NA,NA,NA,NA
"172","2021-04-07 11:40:32-03","UFMS","CGMS","52955","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","V.J. Pott; A. Pott","10584","2009","08","15",NA,"Brasil",NA,NA,"Flor branca. Fruto verde, imaturo. Habitat: Margem de lago em hidroelétrica. Solo argiloso. Relevo plano. Ocasional. Habito: Erva aquática emergente, comInflorescências flutuantes.","CGMS1082926",NA,"Pequena Central Hidroelétrica (PCH), Alto Sucuriú, Paraíso das Águas.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Chapadão do Sul","-52.9383333","-19.1544444","450","450",NA,NA,"2009","-52,9383333","-19,1544444","08","15",NA,NA,NA,NA
"173","2021-04-07 11:40:32-03","UFMS","CGMS","68714","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","V.J. Pott; S.N. Moreira; A.C. Arantes; A. Pott","11461","2012","10","06",NA,"Brasil",NA,NA,"Flor branca. Fruto verde imaturo. Habitat: Córrego, 0,30 - 0,40 m de profundidade, água corrente forte. Solo hidromórfico, orgânico na superfície, arenoso abaixo. Relevo plano em vale. Habito: Erva aquática submersa fixa e emersa. Fr","CGMS1101672",NA,"Fazenda Canta Galo, APA do Guariroba.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Campo Grande","-54.3991666","-20.5447222","550","550",NA,NA,NA,"-54,3991666","-20,5447222",NA,NA,NA,NA,NA,NA
"174","2021-04-07 11:40:32-03","UFMS","CGMS","36002","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","F.M. Leme; A.L.B. Sartori; J.R. Fabri","18","2012","11","02",NA,"Brasil",NA,NA,"Flor branca. Habitat: Corixo, área úmida. Pantanal. Habito: Erva aquática.","CGMS1065406",NA,"Estrada da Serra da Alegria.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Rio Verde de Mato Grosso","-55.1666667","-18.6669445",NA,NA,NA,NA,"2016","-55,1666667","-18,6669445","09","18",NA,NA,NA,NA
"175","2021-04-07 11:40:32-03","UFMS","CGMS","58727","PreservedSpecimen","Plantae","Alismataceae","Sagittaria","rhombifolia","Sagittaria rhombifolia","V.J. Pott; A. Pott","5776","2002","09","13",NA,"Brasil",NA,NA,"Flor branca. Habitat: Área úmida ex-ilha flutuante (batume). Solo arenoso com matéria orgânica. Relevo plano. Habito: Erva aquática, anfíbia, 50-70cm de altura. Freqüente.","CGMS000678",NA,"Porto Rolon, margem do Rio Taquari, sub-região de Paiaguás, Pantanal.",NA,NA,NA,"Cham.","V.J. Pott","Mato Grosso do Sul",NA,"Corumbá","-56.8311111","-18.6044444",NA,NA,NA,NA,NA,"-56,8311111","-18,6044444",NA,NA,NA,NA,NA,NA
