"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","relationshipType","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber"
"257","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","6558","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Paschoal, M.E.S.","2013","10","30","Leitão Filho, H.F.","9536","1978","12","12","Brasil","Minas Gerais","Santa Bárbara",NA,NA,NA,"9999","9999",NA,NA,NA,"BOTU006558",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","22049","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong",NA,NA,NA,NA,"Bicudo, L.R.H.","78","1999","10","13","Brasil","São Paulo","Panorama",NA,"-51.856694","-21.347444","51°51'24.1w","21°20'50.8s",NA,NA,"8m, frutos verde-amarelados.","BOTU022049",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","31562","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Cordeiro, I.","2007","12",NA,"Torres, R.B.","1807","2006","11","06","Brasil","São Paulo","Santo Antônio do Pinhal","Sítio Matão",NA,NA,"9999","9999",NA,NA,NA,"BOTU031562",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2021-02-08 11:08:34-03","UNESP-IBB","BOTU","14168","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong",NA,NA,NA,NA,"Bicudo, L.R.H.","608","1986","02","25","Brasil","São Paulo","Botucatu",NA,"-48.738611","-22.9","48°44'19w","22°54's",NA,NA,"Frutos verdes, sementes cor de abóbora","BOTU014168",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","21823","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Paschoal, M.E.S.","2013","10","30","Amaral Jr., A.","119","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas","Margem do Rio Verde","-51.966667","-21.173333","51°58'w","21°10'24s",NA,NA,NA,"BOTU021823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","14169","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Pscheidt, A.C.","2010","04","13","Bicudo, L.R.H.","307","1986","01","15","Brasil","São Paulo","Botucatu",NA,"-48.738611","-22.566667","48°44'19w","22°34's",NA,NA,"Arbusto com 1 m de altura, frutos vermelhos e pretos","BOTU014169",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","21718","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong",NA,NA,NA,NA,"Salvador, J.L.G.","114","1998","06","21","Brasil","Mato Grosso do Sul","Três Lagoas",NA,NA,NA,"9999","9999",NA,NA,"Arbusto.","BOTU021718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2021-02-08 11:08:34-03","UNESP-IBB","BOTU","14165","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong",NA,NA,NA,NA,"Bicudo, L.R.H.","1726","1986","12","11","Brasil","São Paulo","Botucatu",NA,"-48.738611","-22.9","48°44'19w","22°54's",NA,NA,NA,"BOTU014165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","22886","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong",NA,NA,NA,NA,"Amaral Jr., A.","60","1998","10","13","Brasil","Mato Grosso do Sul","Três Lagoas",NA,"-51.723889","-20.815833","51°43'26w","20°48'57s",NA,NA,"Arbusto 3m, flores amarelas, com látex.","BOTU022886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2021-02-18 09:29:32-03","UNESP-IBB","BOTU","22048","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong",NA,NA,NA,NA,"Bicudo, L.R.H.","67","1998","10","13","Brasil","São Paulo","Castilho",NA,NA,NA,"9999","9999",NA,NA,"3m, flores verdes, sem odor.","BOTU022048",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2021-02-08 11:08:34-03","UNESP-IBB","BOTU","10774","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","marginatum","Sapium marginatum","Müll. Arg.","Gottsberger, I.S.","1981",NA,NA,"Gottsberger, I.S.","2105","1972","10","19","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU010774",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-02-08 11:08:34-03","UNESP-IBB","BOTU","10768","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","marginatum","Sapium marginatum","Müll. Arg.","Gottsberger, I.S.","1981",NA,NA,"Gottsberger, I.S.","14374","1974","03","14","Brasil","São Paulo","Botucatu","18km north of Botucatu (14 km east of São Manuel). Along the São Manuel- Piracicaba highway. Near ex-RR station, 13 de Maio","-48.416667","-22.75","48°25'w","22°45's",NA,NA,"Alt. ca 550m . Cerrado vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Coleção: Cerrado Estação 13 de Maio","BOTU010768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2020-11-13 09:19:40-03","UFRJ","RFA","8401","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","L.B. Smith","1966",NA,NA,"G.G. Hatschbach","12985","1965","10","14","Brasil","Paraná","Campo Mourão",NA,"-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"Arvoreta de 4 m de altura, laticifera","RFA40542",NA,NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA,NA,NA,NA
"270","2020-11-13 09:19:40-03","UFRJ","RFA","36386","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","I. Cordeiro","1986","12","22","W. Hoehne","s.n.","1951","10","26","Brasil","São Paulo","Jales","Pastos do Retiro","-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,"Árvore alta, ráquis da inflorescência vermelha. Muito lactoso","RFA23202",NA,NA,NA,NA,NA,NA,NA,NA,"16486","auto",NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-06-29 11:30:18-03","UFRJ","RFA","24263","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","C. M. Vieira","2000","05","18","F. M. de B. Pereira","304","2000","04","29","Brasil","Minas Gerais","Itamonte","Distrito Dois Irmãos Comarca de Itanhandú, Fazenda dos Dois Irmãos","-44.688889","-22.249722","44º41'20''W","22º14'59''S","1300","1300","Frutos vermelhos, comum no local","RFA37808",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-11-13 09:19:40-03","UFRJ","RFA","12551","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax","G.G. Hatschbach",NA,NA,NA,"G.G. Hatschbach; C. Koczicki","27536","1971","10","16","Brasil","Santa Catarina","Laguna",NA,"-48.7807998657227","-28.4825000762939",NA,NA,NA,NA,"Arbusto 1 m de altura; flor creme","RFA40543",NA,NA,NA,NA,NA,NA,NA,NA,"21199","auto",NA,NA,NA,NA,NA,NA,NA,NA
"273","2020-06-29 11:30:18-03","UFRJ","RFA","22457","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","I. Cordeiro",NA,NA,NA,"Cezio Pereira",NA,"1988","11","07","Brasil","Rio de Janeiro","Maricá","Barra de Maricá, área D","-42.8185997009277","-22.9193992614746",NA,NA,NA,NA,NA,"RFA40544",NA,NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA,NA,NA,NA
"274","2020-06-29 11:30:18-03","UFRJ","RFA","39641","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Ricardo Finotti",NA,NA,NA,"Finotti R.; Caruzo J.","107",NA,NA,NA,"Brasil","Rio de Janeiro","Guapimirim","Fragmento florestal adjacente à entrada da Estação Ecológica Paraíso","-42.905278","-22.493333","42º54'19''W","22º29'36''S","50","50","Arvore de 10 metros de altura e PAP de 77,5 cm.","RFA24648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-06-29 11:30:18-03","UFRJ","RFA","42941","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","M.L. Guedes",NA,NA,NA,"M.L. Guedes; Alunos de Botânica Econômica 2 º semestre 2017","30154","2017","12","15","Brasil","Bahia","Condeúba",NA,"-41.966667","-14.883333","41º58'W","14º53'S",NA,NA,"Árvore com látex leitoso. Folhas com duas glândulas no ápice do pecíolo. Inflorescência na porção terminal dos ramos; flores masculinas com cálice bilabiado; dois estames exsertos","RFA39608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-06-29 11:30:18-03","UFRJ","RFA","5627","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","I. Cordeiro",NA,NA,NA,"P. Occhioni","378","1945","10","30","Brasil","Rio de Janeiro","Rio de Janeiro","Praia da Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Arbusto de flor esverdeada","RFA40545",NA,NA,NA,NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-11-24 17:10:38-03","UTFPR","DVPR","1325","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Estevan, DA","2013","11",NA,"Moura, APC","58","2013","10","20","Brasil","Paraná","Dois Vizinhos","Mata Nativa, UTFPR - DV. Parcela 12","-53.0604","-25.413","-53.0604","-25.413",NA,NA,"Árvore.&nf;; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","DVPR001325",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-11-24 17:10:38-03","UTFPR","DVPR","5492","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Estevan, DA","2017","06",NA,"Souza, PR; et al.","122","2017","04",NA,"Brasil","Paraná","São Jorge d' Oeste","RPPN Salto Chopim","-53.633","-25.4035","-53.633","-25.4035",NA,NA,"Árvore ca 4m, parcela 40, número do indíviduo 1149; Floresta Estacional Semidecidual","DVPR005492",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-11-24 17:10:38-03","UTFPR","DVPR","1849","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Estevan, DA","2014","11","06","Estevan, DA","2020","2014","10","30","Brasil","Paraná","Dois Vizinhos","Estrada para comunidade Pinheirinho","-53.055018","-25.431179","-53.055018","-25.431179","539","539","Árvore, látex.; Borda de mata.","DVPR001849","DVPR001849",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-11-24 17:10:38-03","UTFPR","DVPR","5324","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Reis, MEM; Santos, JC",NA,NA,NA,"Reis, MEM; Santos, JC; Thompson, BB","s.n.","2017","11","01","Brasil","Paraná","Dois Vizinhos","Estrada para Boa esperança Km 04, Comunidade de São Cristovão, Trilha ecológica da UTFPR","-24.4401",NA,"-24.4401",NA,"53","53","Árvore de aproximadamente 14 metros, flores pequenas e numerosas de cor branca, quando ferida exuda latéx de cor branco muito toxico para os olhos.","DVPR005324",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2020-11-24 17:10:38-03","UTFPR","DVPR","3206","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Pscheidt, AC","2012",NA,NA,"Carneiro, J","1559","2004","10","18","Brasil","Paraná","Jundiaí do Sul","Rio Conta Seca","-50.247501373291","-23.4367008209229",NA,NA,NA,NA,"Árvore 12 m, flor amarela.","DVPR003206",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"17300","auto",NA,NA,NA,NA,NA,NA,NA,NA
"282","2020-11-24 17:10:38-03","UTFPR","DVPR","156","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Dias, MC","2004",NA,NA,"Oliveira, DG; et al.","s.n.","2003","10","25","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore ca. 2 m, fruto imaturo verde, fruto maduro vermelho.; Trilha da borda da mata, Floresta Estacional Semidecidual.","DVPR000156","DVPR000156",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2020-11-24 17:10:38-03","UTFPR","DVPR","5556","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Silva, DR","2018","02","16","Rocha Filho, JA; Piva, J; Machado, C","529","2018","01","18","Brasil","Paraná","Capitão Leonidas Marques","Comunidade São João, estrada perperdicular ao Rio Monteiro.","-53.3811","-25.2946","-53.3811","-25.2946","298","298","Árvore lactescente (10 m de altura ). Folhas crassas, discolores, lactescentes. Frutos secos, vermelhos amarronzados e esverdeados próximo ao pedicelos. Ponto 375; Árvore remenescente em capoeira, em uma região com cobertura vegetal d","DVPR005556",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-11-24 17:10:38-03","UTFPR","DVPR","2307","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Duarte, E","2014","12","19","Duarte, E","320","2014","12","04","Brasil","Paraná","Dois Vizinhos","UTFPR - DV, Trilha próxima a agroindústria","-53.055479","-25.413303","-53.055479","-25.413303","508","508","Árvore, 10 m, frutos verdes.","DVPR002307",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-11-24 17:10:38-03","UTFPR","DVPR","5417","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong","Freitas, JS; Eduardo, SS",NA,NA,NA,"Freitas, JS; Eduardo, MSS","s.n.","2017","10","07","Brasil","Paraná","Dois Vizinhos","Gruta Nossa Senhora de Lurdes.","-53.057201385498","-25.7336006164551",NA,NA,NA,NA,"Árvore 5 metro de altura, produz pequenas flores brancas e tem o odor semelhante ao mel. Frutos de avermelhada ou alaranjado, não letescente.","DVPR005417",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,"19637","auto",NA,NA,NA,NA,NA,NA,NA,NA
"286","2020-12-15 11:14:38-03","FUNED","FUNED-POL","3859","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum",NA,NA,NA,NA,NA,"Sandra Matoso",NA,NA,NA,NA,"Brasil","MG",NA,"Mata da Biologia UFV",NA,NA,NA,NA,NA,NA,NA,"POL003859","POL003859_p01 POL003859_p04 POL003859_p05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2019-11-19 15:43:59-03","UNEB","HUNEB","10241","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum",NA,NA,NA,NA,NA,"Guedes, M.L.","ALCB 75324","2006","10","13","Brasil","Bahia","Piatã","Chapada Diamantina","-41.6","-13.15","41W36'0''","13S9'0''",NA,NA,NA,"HUNEB0010241",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"288","2019-11-19 15:43:59-03","UNEB","HUNEB","10291","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum",NA,NA,NA,NA,NA,"Guedes, M.L.","ALCB 74726","2006","10","13","Brasil","Bahia","Piatã","Chapada Diamantina, Fazenda Beija Flor.","-41.6","-13.15","41W36'0''","13S9'0''",NA,NA,NA,"HUNEB0010291",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"289","2019-11-19 15:43:59-03","UNEB","HUNEB","1061","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax",NA,NA,NA,NA,"Guedes, M.L.","31757","1997","11","08","Brasil","Bahia","Palmeiras",NA,"-41.466667","-12.433333","41W28'","12S26'",NA,NA,"Solo areno-argiloso.","HUNEB0001061",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"290","2019-11-19 15:43:59-03","UNEB","HUNEB","14332","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulatum","Sapium glandulatum","(Vell.) Pax",NA,NA,NA,NA,"Guedes, M.L.","17670","2010","09","25","Brasil","Bahia","Barra da Estiva","Morro do Ouro","-41.3","-13.583333","41W18'0''","13S35'0''",NA,NA,NA,"HUNEB0014332",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"291","2019-11-19 15:43:59-03","UNEB","HUNEB","13325","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","glandulosum","Sapium glandulosum","(L.) Morong",NA,NA,NA,NA,"Gomes, F.S.","447ALCB:93117","2009","12","18","Brasil","Bahia","Catolés","#?# Chapada Diamantina, 4,5Km da estrada de Piatã para Catolés","-41.887778","-13.284722","41W53'16''","13S17'5''",NA,NA,NA,"HUNEB0013325",NA,NA,NA,NA,NA,"Angiospermae","Florideophycidae",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"292","2021-03-30 12:38:37-03","EAO","IAN","15648","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aereum","Sapium aereum","Klotzsch",NA,NA,NA,NA,"Fróes, RL","20613","1945","04",NA,"Brasil","Amazonas",NA,"Manacapurú, va4rzea.",NA,NA,NA,NA,NA,NA,"Árvore.","IAN015648","IAN015648 IAN015648_e","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-30 12:38:37-03","EAO","IAN","158477","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aereum","Sapium aereum","Klotzsch",NA,NA,NA,NA,"Barbosa, M","1701","1982","11","14","Brasil","Pará",NA,"Fazenda Krimet-Tucuma.",NA,NA,NA,NA,NA,NA,"Projeto Carajás.","IAN158477",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-30 12:38:37-03","EAO","IAN","16068","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aereum","Sapium aereum","Klotzsch",NA,NA,NA,NA,"Fróes, RL","2020","1943","07","04","Brasil","Pará",NA,"Estada do Jacundá, Jacundazinho; rio Tocantins.",NA,NA,NA,NA,NA,NA,"Casulo de bicho da seda encontrados a bundantemente nas extremidades dos ramos desta especie.","IAN016068","IAN016068 IAN016068_e","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-04-08 17:38:28-03","EAO","IAN","8053","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aereum","Sapium aereum","Klotzsch",NA,NA,NA,NA,"Ruiz","s.n.",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN008053","IAN008053_f","Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-04-08 17:38:28-03","EAO","IAN","XILO4853X","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aereum","Sapium aereum","Klotzsch",NA,NA,NA,NA,"Krukoff, BA","6296",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IANXILO4853X",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2021-04-08 17:38:28-03","EAO","IAN","XILO4853X","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aereum","Sapium aereum","Klotzsch",NA,NA,NA,NA,"Krukoff, BA","6296",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IANXILO4853X",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2021-04-08 17:38:28-03","EAO","IAN","XILO4855X","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aereum","Sapium aereum","Klotzsch",NA,NA,NA,NA,"Krukoff, BA","6307",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IANXILO4855X",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2021-04-08 17:38:28-03","EAO","IAN","XILO4855X","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aereum","Sapium aereum","Klotzsch",NA,NA,NA,NA,"Krukoff, BA","6307",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IANXILO4855X",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2021-03-30 12:38:37-03","EAO","IAN","39707","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aubletianum","Sapium aubletianum","Huber",NA,NA,NA,NA,"Baldwin Jr., JT","2865","1943","03","13","Brasil","Amazonas",NA,"Bagé, rio Juruá (about 122 mi. from mouth, east bank).",NA,NA,NA,NA,NA,NA,"Tree to 40 feet; several present; nome tapped; latex little.","IAN039707",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-30 12:38:37-03","EAO","IAN","39707","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aubletianum","Sapium aubletianum","Huber",NA,NA,NA,NA,"Baldwin Jr., JT","2865","1943","03","13","Brasil","Amazonas",NA,"Bagé, rio Juruá (about 122 mi. from mouth, east bank).",NA,NA,NA,NA,NA,NA,"Tree to 40 feet; several present; nome tapped; latex little.","IAN039707",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2021-03-30 12:38:37-03","EAO","IAN","42977","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aubletianum","Sapium aubletianum","Huber",NA,NA,NA,NA,"Fróes, RL","24039","1949","01","30","Brasil","Amazonas",NA,"Camatian, low land, border of river, high forest, terra firme.",NA,NA,NA,NA,NA,NA,"Tree, 15m. x 35cm., latex.","IAN042977",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2021-03-30 12:38:37-03","EAO","IAN","49410","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aubletianum","Sapium aubletianum","Huber",NA,NA,NA,NA,"Boschwezen","4878","1920","01","02","Suriname",NA,NA,NA,"-56.5","3.6","-56.5","3.6",NA,NA,NA,"IAN049410",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-30 12:38:37-03","EAO","IAN","49410","PreservedSpecimen","Plantae","Euphorbiaceae","Sapium","aubletianum","Sapium aubletianum","Huber",NA,NA,NA,NA,"Brune, W","4878","1920","01","02","Suriname","Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN049410",NA,"Southern America",NA,NA,NA,"Dicotiledônea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
