"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","fieldNumber","individualCount","sex"
"276","2021-02-11 17:21:27-03","UFPR","UPCB","3245","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Rhamnus","sphaerosperma","var. pubescens","Rhamnus sphaerosperma var. pubescens","Sw.",NA,"Braga, R.","1596",NA,"Brasil","Sítio Santa Bernadete",NA,"Orla de mata..",NA,NA,"Bastos, N.R.","1959","11","16","Paraná","-49.7158012390137","-25.7696990966797",NA,NA,"Lapa","49965","auto",NA,NA,NA,NA,"1992","10","03",NA,NA,NA
"277","2012-09-28 15:25:00-03","MO","MOBOT","3020099","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Isabel Basualdo","Basualdo 001774","South America","Paraguay","Tavai. Prop de la Flia Bogado.",NA,NA,NA,NA,"A. Pool","1988","11","1","Caazapá","-55.3333333","-26.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"278","2012-09-28 12:39:00-03","MO","MOBOT","3093476","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Ronaldo Wasum","Wasum 894","South America","Brazil","Mun. Sao Francisco de Paula-RS 235 interior de mata.",NA,NA,NA,NA,"A. Pool","2001","1","13","Rio Grande do Sul","-50.5166667","-22.3666667","830.00000000",NA,"São Francisco de Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"279","2012-09-28 15:10:00-03","MO","MOBOT","3020269","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Émile Hassler","Hassler 8986","South America","Paraguay","In viciniis Caaguazú.",NA,NA,NA,NA,"A. Pool","1905",NA,NA,"Caaguazú","-55.8333333","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"280","2012-09-27 16:15:00-03","MO","MOBOT","3020284","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Balduino Rambo","Rambo 44624","South America","Brazil","Vila Oliva p. Caxias.",NA,NA,NA,NA,"A. Pool","1949","12","3","Rio Grande do Sul","-50.8833333","-29.2166667",NA,NA,"Caxias do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"281","2012-09-27 17:27:00-03","MO","MOBOT","100181321","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Moysés Kuhlmann","Kuhlmann s.n.","South America","Brazil","Capital, Vila Mariana.",NA,NA,NA,NA,"A. Pool","1937","5","28","São Paulo","-46.6333333","-23.5833333",NA,NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"282","2012-09-27 15:56:00-03","MO","MOBOT","100181332","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"F.C. Hoehne","Hoehne s.n.","South America","Brazil","Ponta Grossa.",NA,NA,NA,NA,"A. Pool","1928","11","1","Paraná","-50.15","-25.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"283","2012-10-17 13:14:00-03","MO","MOBOT","100533902","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Ronaldo Wasum","Wasum 2219A","South America","Brazil","Mun. São Francisco de Paula. Usina da Toca.",NA,NA,NA,NA,"A. Pool","2004","11","20","Rio Grande do Sul","-50.6666667","-29.5","750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"284","2012-10-17 13:24:00-03","MO","MOBOT","100533907","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Anders F. Regnell","Regnell II 68","South America","Brazil","Caldas",NA,NA,NA,NA,"A. Pool",NA,NA,NA,"Minas Gerais","-46.3666667","-21.9166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"285","2012-11-14 16:25:00-02","MO","MOBOT","100535804","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Anders F. Regnell","Regnell II 61","South America","Brazil","ciudad de Uberava",NA,NA,NA,NA,"A. Pool","1849","1","2","Minas Gerais","-47.9333333","-19.75",NA,NA,"Uberaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"286","2012-11-05 10:27:00-02","MO","MOBOT","100539130","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Apparicio P. Duarte","Duarte 572","South America","Brazil","Fumaça",NA,NA,NA,NA,"A. Pool","1946","11","19","Minas Gerais","-43.8","-20.95",NA,NA,"Carandaí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"287","2012-09-27 17:19:00-03","MO","MOBOT","3020204","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. Kummrow","Kummrow 237","South America","Brazil","Campo do Tenente (mun. Campo do Tenente).",NA,NA,NA,NA,"A. Pool","1975","4","16","Paraná","-49.6833333","-25.9833333",NA,NA,"Campo do Tenente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"288","2014-08-23 05:36:00-03","MO","MOBOT","100539158","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 28310A","South America","Brazil","Cerrado on rocky slopes, ca. 2 km N. of Sao Joao da Chapada, Sierra do Espinhaço.",NA,NA,NA,NA,"A. Pool","1970","3","25","Minas Gerais",NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"289","2012-11-14 16:27:00-02","MO","MOBOT","100542659","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Anders F. Regnell","Regnell II 61","South America","Brazil","Caldas",NA,NA,NA,NA,"A. Pool","1862","12","11","Minas Gerais","-46.3666667","-21.9166667",NA,NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"290","2012-11-14 16:29:00-02","MO","MOBOT","100542660","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Anders F. Regnell","Regnell II 61","South America","Brazil","Caldas, Chacara de cima",NA,NA,NA,NA,"A. Pool","1874","6","16","Minas Gerais","-46.3666667","-21.9166667",NA,NA,"Caldas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"291","2012-11-14 16:44:00-02","MO","MOBOT","100542669","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Paulo T. Sano","Sano 12440","South America","Brazil","Gráo-Mogol; Trilha da Tropa, no alto de Serra,",NA,NA,NA,NA,"A. Pool","1989","12","11","Minas Gerais","-42.9","-16.5833333","1000.00000000","1200.00000000","Grão Mogol",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"292","2013-05-21 14:31:00-03","MO","MOBOT","100597895","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R.A.X. Borges|et al.","Borges 458","South America","Brazil","Serra do Corcovado. 13.8 km ao SW de Coaraci na estrada para Almadina. Fazenda São José. Proprietário Senhor Francisco. Floresta Ombrófila Densa Montana.",NA,NA,NA,NA,"A. Pool","2006","12","17","Bahia","-39.6033333","-14.7058333","650.00000000","900.00000000","Almadina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"293","2017-05-08 15:15:00-03","MO","MOBOT","100645041","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek","Lectotype","Peter Clausen","Clausen s.n.","South America","Brazil","in prov. Minarum",NA,NA,NA,NA,"A. Pool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"294","2017-08-25 05:21:00-03","MO","MOBOT","100820346","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"H. A. Keller|E.R. Krauczuk|C.R. Ríos","Keller 11442","South America","Argentina","Puerto Valle.",NA,NA,NA,NA,NA,"2013","6","8","Corrientes","-56.5136111","-27.5886111","86.00000000",NA,"Ituzaingó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"295","2013-02-18 15:44:00-03","MO","MOBOT","1055411","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Teodoro Rojas","Rojas 5994","South America","Paraguay","San Agustín.",NA,NA,NA,NA,"A. Pool","1932","6",NA,"Caazapá","-55.88","-25.83",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"296","2015-12-30 11:53:00-02","MO","MOBOT","2519740","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Belén Jiménez|Griselda Marín O.|M. Peña-Chocarro","Jiménez 1812","South America","Paraguay","Reserva Natural del Bosque Mbaracayú. Lagunita, Sendero Arroyo Moroti, turbera. Bosque bajo sobre suelo saturado o inundado, suelo cubierto de Spaghnum.",NA,NA,NA,NA,"A. Pool","1997","3","13","Canindeyú","-55.4166667","-24.0833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"297","2012-09-27 10:45:00-03","MO","MOBOT","2996923","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"G.H. Langsdorff","Langsdorff s.n.","South America","Brazil","Brasilia.",NA,NA,NA,NA,"A. Pool",NA,NA,NA,"Distrito Federal","-47.91666","-15.78333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"298","2016-11-15 05:15:00-02","MO","MOBOT","3018826","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Antonio C. Krapovickas|Ricardo O. Vanni","Krapovickas 36896","South America","Brazil","34 Km NW de Sao Joaquim, camino a Lajes, río Lava-Tudo.",NA,NA,NA,NA,"A. Pool","1980",NA,NA,"Santa Catarina","-49.9166667","-27.9833333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"299","2012-09-28 11:15:00-03","MO","MOBOT","3018919","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Marcos Sobral","Sobral 3647","South America","Brazil","Faxinal, Cambará do Sul.",NA,NA,NA,NA,"A. Pool","1985","1","1","Rio Grande do Sul","-50.13","-29.03",NA,NA,"Cambará do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"300","2012-09-28 11:27:00-03","MO","MOBOT","3018995","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Per Dusén","Dusén 15050","South America","Brazil","Capão Bonito ad marginem silvulae.",NA,NA,NA,NA,"A. Pool","1914",NA,NA,"Paraná","-49.8","-25.7","790.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"301","2012-09-27 16:22:00-03","MO","MOBOT","3019057","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Per Dusén","Dusén 7059","South America","Brazil","Rio Negro, in silvula.",NA,NA,NA,NA,"A. Pool","1908",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"302","2012-09-27 10:42:00-03","MO","MOBOT","3019170","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"R. Kummrow","Kummrow 702","South America","Brazil","Tatuquara (mun. Curitiba).",NA,NA,NA,NA,"A. Pool","1974","10","23","Paraná","-49.3","-25.5666667",NA,NA,"Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"303","2018-06-22 05:25:00-03","MO","MOBOT","3019213","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 17646","South America","Brazil","10 km ao oeste de Guarapuava, Guarapuava. Orla de capão.",NA,NA,NA,NA,"A. Pool","1965",NA,NA,"Paraná","-51.5833333","-25.3833333","1100.00000000",NA,"Guarapuava",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"304","2012-09-28 15:18:00-03","MO","MOBOT","3019544","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Itaipú Binacional","Itaipú Binacional 332","South America","Paraguay","Rva. Limoy. Bosque bajo, pantanoso.",NA,NA,NA,NA,"A. Pool","1979","4","28","Alto Paraná","-54.75","-25.3666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"305","2014-11-10 20:44:00-02","MO","MOBOT","3019702","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Roberta C. de Mendonça|B.M.T. Walter|B. José Dias|Pereira, M.","Mendonça 1253","South America","Brazil","Município de Patrocínio; MG-230 (Patrocínio-Ibiá); cerradão situado a 5Km de Patrocínio.",NA,NA,NA,NA,"A. Pool","1989",NA,NA,"Minas Gerais","-46.9047222","-18.9705556",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"306","2015-08-13 05:50:00-03","MO","MOBOT","3020087","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30310","South America","Brazil","Serra do Espinhaco. Steep iron-rich slopes and outcrops, at summit of Serra da Piedade, ca. 35km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,"A. Pool","1971","1","14","Minas Gerais","-43.5833333","-19.8166667","1800.00000000","2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"307","2012-09-27 10:49:00-03","MO","MOBOT","3020343","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Per Dusén","Dusén 896a","South America","Brazil","Curityha (prob= Curitiba) in campo subuliginosa, fruticeta formans.",NA,NA,NA,NA,"A. Pool","1914","9","7","Paraná","-49.25","-25.4166667","900.00000000",NA,"Curitiba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"308","2012-09-27 16:01:00-03","MO","MOBOT","3020360","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Per Dusén","Dusén 15621","South America","Brazil","Curityba in fruticetis campestor-bus subuliginois.",NA,NA,NA,NA,"A. Pool","1914","10","15","Paraná","-49.25","-25.4166667","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"309","2012-09-28 10:57:00-03","MO","MOBOT","3020382","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Balduino Rambo","Rambo 34934","South America","Brazil","Fazenda B. Velho, Bom Jesus. In silvula campestri.",NA,NA,NA,NA,"A. Pool","1947",NA,NA,"Rio Grande do Sul","-50.4166667","-28.6666667",NA,NA,"Bom Jesus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"310","2012-09-27 16:33:00-03","MO","MOBOT","3020440","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Leslie R. Landrum","Landrum 3926","South America","Brazil","Mun. Palmeira, Fazenda Santa Rita, ca. 65 km W of Curitiba on rd to Ponta Grossa. Mixed evergreen forest dominated by Araucaria and surrounding campus. Shrub at edge of forest.",NA,NA,NA,NA,"A. Pool","1981","12","2","Paraná","-49.8333333","-25.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"311","2012-09-27 17:23:00-03","MO","MOBOT","3020491","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Per Dusén","Dusén 6831","South America","Brazil","Rio Negro, in silvula.",NA,NA,NA,NA,"A. Pool","1908",NA,NA,"Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"312","2012-10-24 10:29:00-02","MO","MOBOT","3020565","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"José R. Pirani","Pirani 11507","South America","Brazil","Grão-Mogol: Bacia do Ribeirão da Morte.",NA,NA,NA,NA,"A. Pool","1987",NA,NA,"Minas Gerais","-42.9166667","-16.5583333","1000.00000000","1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"313","2012-09-28 15:21:00-03","MO","MOBOT","3020886","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7414","South America","Paraguay","Pr. oppidulum Yhú, ad rivulum Yhú dictum, solo sabuloso.",NA,NA,NA,NA,"A. Pool","1982","12","12","Caaguazú","-55.9833333","-24.9833333","310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"314","2015-04-03 22:04:00-03","MO","MOBOT","3021030","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Belén Jiménez|Griselda Marín O.|M. Peña-Chocarro","Jiménez 1950","South America","Paraguay","Aguara Ñu, Ballinoti cue. Cerrado, pastizal en contacto con el bosque en galeria.",NA,NA,NA,NA,"A. Pool","1997","10","11","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"315","2012-09-28 15:23:00-03","MO","MOBOT","3021049","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Émile Hassler","Hassler 4714","South America","Paraguay",NA,NA,NA,NA,NA,"A. Pool",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"316","2012-09-28 15:39:00-03","MO","MOBOT","3021204","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","Fernández Casas 7559","South America","Paraguay","35 km al Norte de Hernandarias siguiendo la supercarretera, bordes de un estero.",NA,NA,NA,NA,"A. Pool","1982",NA,NA,"Alto Paraná","-54.75","-25.0666667","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"317","2012-09-28 10:50:00-03","MO","MOBOT","3021278","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Balduino Rambo","Rambo 45509","South America","Brazil","Taimbesinho.",NA,NA,NA,NA,"A. Pool","1950",NA,NA,"Rio Grande do Sul","-50.0833333","-29.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"318","2012-09-27 15:54:00-03","MO","MOBOT","3021305","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Gert G. Hatschbach","Hatschbach 39199","South America","Brazil","Joaquim Murtinho (mun. Pirai do Sul).",NA,NA,NA,NA,"A. Pool","1976","11","18","Paraná","-49.8833333","-24.3833333",NA,NA,"Piraí do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"319","2015-08-13 05:50:00-03","MO","MOBOT","3021541","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 29214","South America","Brazil","Serra do Espinhaco. Summit of Serra da Caraca, sandstone with soil-filled cracks and depressions, with precipitous slopes and valleys.",NA,NA,NA,NA,"A. Pool","1971","1","26","Minas Gerais","-43.5","-20.1","1750.00000000","1950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"320","2014-11-10 19:06:00-02","MO","MOBOT","3021884","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"P.I. Oliveira","Oliveira 786","South America","Brazil","Mananciais da Serra (mun. Piraquara).",NA,NA,NA,NA,"A. Pool","1983","11","22","Paraná","-48.9833333","-25.4833333",NA,NA,"Piraquara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"321","2015-08-13 05:50:00-03","MO","MOBOT","3022088","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 28674","South America","Brazil","Serra do Espinhaco. Steep rocky iron-rich slopes of Serra da Piedade, ca. 35km E. of Belo Horizonte, near BR-31.",NA,NA,NA,NA,"A. Pool","1971","1","18","Minas Gerais","-43.5833333","-19.8166667","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"322","2012-09-27 16:05:00-03","MO","MOBOT","3022112","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Roberto M. Klein","Klein 3267","South America","Brazil","Localidade: Curitibanos. Orla de capão.",NA,NA,NA,NA,"A. Pool","1962",NA,NA,"Santa Catarina","-50.6","-27.2833333","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"323","2014-11-10 19:06:00-02","MO","MOBOT","3022130","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"P.I. Oliveira","Oliveira 319","South America","Brazil","Fda. Sta. Rita (mun. Palmeira).",NA,NA,NA,NA,"A. Pool","1982","1","21","Paraná","-50","-25.4333333",NA,NA,"Palmeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"324","2012-11-14 16:31:00-02","MO","MOBOT","3022263","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35354","South America","Brazil","Serra do Espinhaco. Forest margin. Ca. 8km N. of Gouveia on road to Diamantina. Rocky (sandstone) cerrado and open rocky hillsides with white sandy soil, sloping down to grassy brejo, creek, and adjacent gallery forest.",NA,NA,NA,NA,"A. Pool","1972","2","4","Minas Gerais","-43.7333333","-18.45","1220.00000000",NA,"Gouvêia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"325","2012-10-24 10:30:00-02","MO","MOBOT","3022264","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"William R. Anderson|M.T. Stieber|Joseph H. Kirkbride, Jr.","Anderson 35923","South America","Brazil","Serra do Espinhaco. Eastern slopes of Pico do Itambé, steep-sided grassy, shrubby, or wooded slopes down to a deep, shaded box canyon with vertical walls and subterranean.",NA,NA,NA,NA,"A. Pool","1972","2","13","Minas Gerais","-43.3333333","-18.3833333","1310.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"326","2012-10-24 10:19:00-02","MO","MOBOT","3022310","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 10729","South America","Brazil","Gallery forest, ca. 12 km. S. of Corumbá de Goiás.",NA,NA,NA,NA,"A. Pool","1965","11","29","Goiás","-48.8333333","-16","975.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"327","2014-08-23 05:35:00-03","MO","MOBOT","3022490","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","Irwin 22434","South America","Brazil","Serra do Espinhaco. Among rocks. Cerrado on outcrops, with adjacent campo, ca. 10km S.W. of Diamantina.",NA,NA,NA,NA,"A. Pool","1969","1","22","Minas Gerais","-43.7","-18.3","1350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"328","2012-09-27 15:58:00-03","MO","MOBOT","3093579","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Ronaldo Wasum","Wasum 350","South America","Brazil","Mun. de Sao Francisco de Paula-RS 235 em beira da estrada-árvore.",NA,NA,NA,NA,"A. Pool","2000","2",NA,"Rio Grande do Sul","-50.6594444","-29.36","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"329","2012-09-28 10:45:00-03","MO","MOBOT","3093941","PreservedSpecimen","Plantae",NA,NA,"Rhamnaceae","Frangula","polymorpha",NA,"Frangula polymorpha","Reissek",NA,"Ronaldo Wasum","Wasum 360","South America","Brazil","Mun. Jaquirana-Barra do Arroio dos Novilhos interior da mata.",NA,NA,NA,NA,"A. Pool","1999","12","17","Rio Grande do Sul","-50.6333333","-28.7583333","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
