"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","typeStatus","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","individualCount"
"53","2021-02-08 12:52:25-03","UFRGS","ICN","150425","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.",NA,NA,NA,NA,"Zanin, A; et al.","2006","03","08","Brasil","SC","Urubici","Campo dos Padres em direção ao Morro Boa Vista","-49.3375","-27.9475","-49.3375","-27.9475",NA,NA,"868","América do Sul",NA,NA,"Doação Herbário FLOR.; Campo com gado.","Monocotyledon",NA,NA,"1508","1508",NA,NA,NA,NA
"54","2021-02-08 12:52:25-03","UFRGS","ICN","163218","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","Longhi-Wagner, HM","2009","11","11","Verdi, M; Hasckel, RP; Klemz, G","2009","01","27","Brasil","SC","Serro Negro","Araça 27°37'48 00S 50°56'24 00O","-50.94","-27.63","-50.94","-27.63",NA,NA,"1467","América do Sul",NA,NA,"Doação Herbário FURB 11356; herbácea; Ecótono Floresta estacional Decidual/Floresta Ombrófila Mista, estádio inicial a médio","Monocotyledon",NA,NA,"995","995",NA,NA,NA,NA
"55","2021-02-08 12:52:25-03","UFRGS","ICN","081035","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","Molina; Rúgolo",NA,NA,NA,"Dombrowski, LTH",NA,NA,NA,"Brasil","PR","Curitiba","Comprido Capo","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"8378","América do Sul",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Em lugar úmido, perto do rio PassaUna.","Monocotyledon",NA,NA,NA,NA,"25180","auto",NA,NA
"56","2021-02-08 12:52:25-03","UFRGS","ICN","127037","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","Longhi-Wagner, HM",NA,NA,NA,"Ribeiro, KT",NA,NA,NA,"Brasil","RJ","Itatiaia","parque Nacional maciço das prateleiras (Pedra de Maçã)","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"278","América do Sul",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; sobre rocha, ao sol - 22o 30'S, 44o 40'W.","Monocotyledon",NA,NA,NA,NA,"19648","auto",NA,NA
"57","2021-02-08 12:52:25-03","UFRGS","ICN","127036","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","Longhi-Wagner, HM",NA,NA,NA,"Ribeiro, KT",NA,NA,NA,"Brasil","RJ","Itatiaia","parque Nacional maciço das prateleiras (Pedra de Maçã)","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,"283","América do Sul",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; sobre rocha, ao sol - 22o 30'S, 44o 40'W.","Monocotyledon",NA,NA,NA,NA,"19648","auto",NA,NA
"58","2021-02-08 12:52:25-03","UFRGS","ICN","112841","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","Sanchotene, M do C",NA,NA,NA,"Sanchotene, MC","1978","05","13","Brasil","RS","Arroio Grande","Chácara Queimada","-53.0868988037109","-32.2374992370605",NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","Monocotyledon",NA,NA,NA,NA,"65487","auto",NA,NA
"59","2021-02-08 12:52:25-03","UFRGS","ICN","068116","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","Molina; Rúgolo",NA,NA,NA,"Zanin, A","1987","01","05","Brasil","RS","Cambará do Sul","Fortaleza","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"43","América do Sul",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Solo mais ou menos pedregoso na beira de estrada.","Monocotyledon",NA,NA,NA,NA,"30776","auto",NA,NA
"60","2021-02-08 12:52:25-03","UFRGS","ICN","041069","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","Boechat, SC",NA,NA,NA,"Boechat, SC","1977","02",NA,"Brasil","RS","Cambará do Sul","Itaimbezinho","-50.1446990966797","-29.0478000640869",NA,NA,NA,NA,"s.n.","América do Sul",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Pântano.","Monocotyledon",NA,NA,NA,NA,"30776","auto",NA,NA
"61","2021-02-08 12:52:25-03","UFRGS","ICN","062961","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","Longhi-Wagner, HM",NA,NA,NA,"Arzivenco, L","1979","01","26","Brasil","RS","Esmeralda",NA,"-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"518","América do Sul",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Banhado fundo capão da fonte.","Monocotyledon",NA,NA,NA,NA,"38649","auto",NA,NA
"62","2021-02-08 12:52:25-03","UFRGS","ICN","025171","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R. Arrill. & Izag.","de Castro, RL; S.C.",NA,NA,NA,"Valls, JFM; et al.","1974","01","09","Brasil","SC","Campos Novos","12 Km E da cidade na estrada Campos Novos-Curitibanos","-51.2249984741211","-27.4016990661621",NA,NA,NA,NA,"3111","América do Sul",NA,NA,"Espécie ameaçada de extinção (Vulnerável).","Monocotyledon",NA,NA,NA,NA,"43319","auto",NA,NA
"63","2020-05-19 11:38:18-03","FEPAGRO","BLA","11767","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","B. Rosengurtt",NA,NA,NA,"B. Rosengurtt","1960","01","07","Uruguai","Rivera","Rivera","Curticeras - Rota 5",NA,NA,NA,NA,"BLA011767",NA,"8091",NA,NA,NA,"Habitat: Solo arenoso, oligiroso","Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-22 16:23:17-03","FEPAGRO","BLA","8039","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"A. Normann-Kämpf","1973","02","03","Brasil","Rio Grande do Sul","Bom Jesus","Serra da Rocinha, 10 Km antes da vila.","-50.4166984558105","-28.6678009033203",NA,NA,"BLA008039",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"55856","auto",NA,NA
"65","2021-03-22 16:23:17-03","FEPAGRO","BLA","7442","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.",NA,NA,NA,NA,"A. Normann-Kämpf","1971","12","16","Brasil","Rio Grande do Sul","Cambará do Sul","Fazenda Luciano","-50.1446990966797","-29.0478000640869",NA,NA,"BLA007442",NA,"279",NA,NA,NA,"Habitat: Dentro de restinga","Spermatophyta",NA,NA,NA,NA,"30776","auto",NA,NA
"66","2021-03-22 16:23:17-03","FEPAGRO","BLA","8037","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"A. Normann-Kämpf","1973","02","03","Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho, Parque Nacional dos Aparados da Serra.","-50.1446990966797","-29.0478000640869",NA,NA,"BLA008037",NA,NA,NA,NA,NA,"Colhida para análise citológicaHabitat: A sombra a beira do mato no inicio do peral","Spermatophyta",NA,NA,NA,NA,"30776","auto",NA,NA
"67","2021-03-22 16:23:17-03","FEPAGRO","BLA","8223","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"A. Normann-Kämpf","1973","03","05","Brasil","Rio Grande do Sul","Cambará do Sul","Passo do Esse","-50.1446990966797","-29.0478000640869",NA,NA,"BLA008223",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"30776","auto",NA,NA
"68","2020-05-19 11:38:19-03","FEPAGRO","BLA","7739","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.",NA,NA,NA,NA,"B. Rosengurtt & Del Puerto","1962","11","03","Brasil","Rio Grande do Sul","Cruz Alta","Estrada para Panambi - Km 13","-53.6063995361328","-28.638599395752",NA,NA,"BLA007739",NA,"8908",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"44498","auto",NA,NA
"69","2020-05-19 11:38:19-03","FEPAGRO","BLA","8883","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","B. Rosengurtt","1974","07","02","J. F. M. Valls et alii","1974","01","07","Brasil","Rio Grande do Sul","Passo Fundo","Estrada para Erechim - Km 29","-52.4067001342773","-28.2628002166748",NA,NA,"BLA008883",NA,"3076",NA,NA,NA,"Ex ICN 25136. Duplicatas enviadas a L. B. Smith e B. Rosengurtt.Habitat: Em banhado semi aterrado pela construção da estrada","Spermatophyta",NA,NA,NA,NA,"25060","auto",NA,NA
"70","2021-02-18 17:08:42-03","FEPAGRO","BLA","8341","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"J. F. M. Valls","1972","12","15","Brasil","Rio Grande do Sul","Porto Alegre","Menino Deus","-51.2299995422363","-30.0331001281738",NA,NA,"BLA008341",NA,NA,NA,NA,NA,"Coletado para análise citológica","Spermatophyta",NA,NA,NA,NA,"29946","auto",NA,NA
"71","2021-03-22 16:23:17-03","FEPAGRO","BLA","17238","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"I. L. Barreto","1964","01","29","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"BLA017238",NA,NA,NA,NA,NA,"Ex BLA 3896 B. Incluído no material da duplicata do BLA 3896.Habitat: Terreno úmido","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"72","2021-03-22 16:23:17-03","FEPAGRO","BLA","8267","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"L. A. Arzivenco","1970","03","28","Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,NA,"BLA008267",NA,"301",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"73","2021-03-22 16:23:17-03","FEPAGRO","BLA","8026","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1973","01","01","A. Normann-Kämpf et alii","1973","02","02","Brasil","Rio Grande do Sul","São Francisco de Paula","5 Km antes da cidade","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008026",NA,NA,NA,NA,NA,"colhida para análise citológicaHabitat: Mata de merostachis em frente a bica d'água; Beira de mata frequente; Solo aberto","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"74","2021-03-22 16:23:17-03","FEPAGRO","BLA","8030","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.",NA,NA,NA,NA,"A. Normann-Kämpf","1973","02","02","Brasil","Rio Grande do Sul","São Francisco de Paula","5 Km antes da cidade","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008030",NA,NA,NA,NA,NA,"Duplicata no BAA.Habitat: Em campo aberto","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"75","2021-03-22 16:23:17-03","FEPAGRO","BLA","8027","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1973","01","01","A. Normann-Kämpf et alii","1973","02","02","Brasil","Rio Grande do Sul","São Francisco de Paula","5 Km antes da cidade","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008027",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"76","2021-03-22 16:23:17-03","FEPAGRO","BLA","8205","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1974","01","01","A. Normann-Kämpf","1973","03","04","Brasil","Rio Grande do Sul","São Francisco de Paula","Cascata da Ronda","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008205",NA,"336",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"77","2020-05-19 11:38:19-03","FEPAGRO","BLA","4950","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","B. Rosengurtt","1974","07","02","I. L. Barreto","1965","01","31","Brasil","Rio Grande do Sul","São Francisco de Paula","Estrada para Canela","-50.5835990905762","-29.4480991363525",NA,NA,"BLA004950",NA,NA,NA,NA,NA,"Duplicata no BAA.","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"78","2021-03-22 16:23:17-03","FEPAGRO","BLA","8033","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1973","01","01","A. Normann-Kämpf","1973","02","03","Brasil","Rio Grande do Sul","São Francisco de Paula","Estrada para Tainhas - Arroio do Pinto","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008033",NA,NA,NA,NA,NA,"Habitat: Frequente apenas em área restrita do lado esquerdo da ponta próximo a cerca","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"79","2021-03-22 16:23:17-03","FEPAGRO","BLA","8860","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","B. Rosengurtt","1974","07","02","A. Normann-Kämpf","1974","02","10","Brasil","Rio Grande do Sul","São Francisco de Paula","Lago São Bernardo","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008860",NA,"432",NA,NA,NA,"Duplicava no MVFAHabitat: Beira da estrada","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"80","2021-03-22 16:23:17-03","FEPAGRO","BLA","8859","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","B. Rosengurtt","1974","07","02","A. Normann-Kämpf","1974","02","10","Brasil","Rio Grande do Sul","São Francisco de Paula","Lago São Bernardo","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008859",NA,"424",NA,NA,NA,"Duplicava no MVFAHabitat: Beira da estrada","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"81","2021-03-22 16:23:17-03","FEPAGRO","BLA","8785","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","B. Rosengurtt","1974","07","02","A. Normann-Kämpf","1974","02","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Lago São Bernardo","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008785",NA,"410",NA,NA,NA,"Duplicata enviada ao MVFA Habitat: Beira da estrada","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"82","2021-03-22 16:23:17-03","FEPAGRO","BLA","8793","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.",NA,NA,NA,NA,"A. Normann-Kämpf","1974","02","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Lago São Bernardo","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008793",NA,"418",NA,NA,NA,"Habitat: Beira da estrada","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"83","2021-03-22 16:23:17-03","FEPAGRO","BLA","8786","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","B. Rosengurtt","1974","07","02","A. Normann-Kämpf","1974","02","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Lago São Bernardo","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008786",NA,"411",NA,NA,NA,"Duplicata enviada ao MVFA em fev. de 64Habitat: Beira da estrada","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"84","2021-03-22 16:23:17-03","FEPAGRO","BLA","8795","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.",NA,NA,NA,NA,"A. Normann-Kämpf","1974","02","01","Brasil","Rio Grande do Sul","São Francisco de Paula","Lago São Bernardo","-50.5835990905762","-29.4480991363525",NA,NA,"BLA008795",NA,"421",NA,NA,NA,"Habitat: Beira da estrada","Spermatophyta",NA,NA,NA,NA,"76715","auto",NA,NA
"85","2021-03-22 16:23:17-03","FEPAGRO","BLA","5603","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1970","12","15","A. A. Araújo",NA,NA,NA,"Brasil","Rio Grande do Sul","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,"BLA005603",NA,"172",NA,NA,NA,"Data de Coleta: 12/1934.Habitat: Terreno molhado da sanga","Spermatophyta",NA,NA,NA,NA,"59498","auto",NA,NA
"86","2021-03-22 16:23:17-03","FEPAGRO","BLA","5226","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1970","12","15","A. A. Araújo",NA,NA,NA,"Brasil","Rio Grande do Sul","Tupanciretã",NA,"-53.8358001708984","-29.0806007385254",NA,NA,"BLA005226",NA,"300",NA,NA,NA,"Data de Coleta: 01/1937.Habitat: Lavouras","Spermatophyta",NA,NA,NA,NA,"59498","auto",NA,NA
"87","2021-03-22 16:23:17-03","FEPAGRO","BLA","7741","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"L. A. Arzivenco","1972","02","03","Brasil","Rio Grande do Sul","Vacaria","Estação Experimental","-50.9338989257812","-28.5121994018555",NA,NA,"BLA007741",NA,NA,NA,NA,NA,"Duplicata no BAA.Habitat: Em valo de drenagem","Spermatophyta",NA,NA,NA,NA,"63451","auto",NA,NA
"88","2021-03-22 16:23:17-03","FEPAGRO","BLA","8237","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"L. A. Arzivenco","1971","12","30","Brasil","Rio Grande do Sul","Vacaria","Estação Experimental","-50.9338989257812","-28.5121994018555",NA,NA,"BLA008237",NA,NA,NA,NA,NA,"Habitat: Valo de drenagem","Spermatophyta",NA,NA,NA,NA,"63451","auto",NA,NA
"89","2021-03-22 16:23:17-03","FEPAGRO","BLA","8238","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf",NA,NA,NA,"L. A. Arzivenco","1971","12","30","Brasil","Rio Grande do Sul","Vacaria","Estação Experimental","-50.9338989257812","-28.5121994018555",NA,NA,"BLA008238",NA,NA,NA,NA,NA,"Habitat: Açude seco","Spermatophyta",NA,NA,NA,NA,"63451","auto",NA,NA
"90","2020-05-19 11:38:19-03","FEPAGRO","BLA","8884","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","B. Rosengurtt","1974","07","02","J. F. M. Valls",NA,NA,NA,"Brasil","Santa Catarina","Campos Novos","12 Km a Leste da cidade, na estrada para Curitibanos.","-51.2249984741211","-27.4016990661621",NA,NA,"BLA008884",NA,"3111",NA,NA,NA,"Exsicata sem Data de Coleta definida. Ex ICN 25171. Duplicatas enviadas para L. B. Smith & B. Rosengurtt.","Spermatophyta",NA,NA,NA,NA,"43319","auto",NA,NA
"91","2021-03-22 16:23:17-03","FEPAGRO","BLA","8132","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1973","03","13","J. R. Mattos","1958","02","02","Brasil","Santa Catarina","São Joaquim","Estrada para Altos - Fazenda de E. Rodrigues","-49.9317016601562","-28.2938995361328",NA,NA,"BLA008132",NA,"2200 c",NA,NA,NA,"Habitat: Na mata","Spermatophyta",NA,NA,NA,NA,"48290","auto",NA,NA
"92","2021-03-22 16:23:17-03","FEPAGRO","BLA","5863","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1970","12","15","J. R. Mattos","1958","01","20","Brasil","Santa Catarina","São Joaquim","Invernadinha","-49.9317016601562","-28.2938995361328",NA,NA,"BLA005863",NA,"5790",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"48290","auto",NA,NA
"93","2021-03-22 16:23:17-03","FEPAGRO","BLA","8140","PreservedSpecimen","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng.","A. Normann-Kämpf","1973","03","13","J. R. Mattos","1960","01","21","Brasil","Santa Catarina","São Joaquim","Morro da Igreja, Fazenda Morrinhos, Campestre da Malacara.","-49.9317016601562","-28.2938995361328",NA,NA,"BLA008140",NA,NA,NA,NA,NA,"Ex Herbário João Mattos 8309.","Spermatophyta",NA,NA,NA,NA,"48290","auto",NA,NA
"94","2019-11-21 10:14:32-03","IBt","SP","454554","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R.Arrill. & Izag.","Figueiras, TS; Rodrigues, RS",NA,NA,NA,"Nicolau, SA","2014","04",NA,"Brasil","São Paulo",NA,"Serra da Bocaina, Parque Estadual da Serra da Bocaina",NA,NA,NA,NA,"SP039901","SP039901","PNSB45",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 10:14:32-03","IBt","SP","221035","S","Plantae","Poaceae","Agrostis","lenis","Agrostis lenis","Roseng., B.R.Arrill. & Izag.","Wagner, HL","1997","10","31","Chase, A","1925","05","20","Brasil","São Paulo","Campos do Jordão",NA,"-45.5900001525879","-22.7299995422363",NA,NA,"SP039903","SP039903","9828",NA,NA,NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA
