"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","yearIdentified","monthIdentified","dayIdentified","typeStatus","fieldNumber","individualCount"
"50","2020-12-11 11:34:31-03","UFMG","BHCB","34438","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-12-11 11:34:31-03","UFMG","BHCB","34438","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-11 11:34:31-03","UFMG","BHCB","34464","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2020-12-11 11:34:31-03","UFMG","BHCB","34464","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2020-12-11 11:34:31-03","UFMG","BHCB","34465","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-11 11:34:31-03","UFMG","BHCB","34465","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-12-11 11:34:32-03","UFMG","BHCB","96097","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Carvalho, AM; Lewis, GP","908","1981","12","05","Southern America","Brasil","Bahia","faz. Pau-brasil. Pedras",NA,"Arvorezinha com ca. 7m de altl. Folhas leve discolor com face dorsal alvascenta. Flores caulinares c",NA,NA,"Itamaraju","-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2020-12-11 11:34:32-03","UFMG","BHCB","59180","PreservedSpecimen","Plantae","Dicotyledon",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Lombardi, JA","4345","2001","05","02","Southern America","Brasil","São Paulo","Núcleo Picinguaba, trilha Casa da Farinha-Paraty",NA,"Mata atlântica de encosta. Arvoreta, ca. 4 m, folhas coriáceas, flores amarelo-ouro",NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2008-05-27 22:02:00-03","MO","MOBOT","163719","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don","Rizzini","Apparicio P. Duarte","Duarte 184","1946","7","29","South America","Brazil","Rio de Janeiro","Corcovado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2010-09-27 13:46:00-03","MO","MOBOT","100306957","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don",NA,"R. Guedes","Guedes 2252","1991","9","19","South America","Brazil","Rio de Janeiro","Estação Ecológica Estadual de Paraíso.",NA,NA,NA,NA,"Guapimirim","-42.8333333","-22.4333333","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"60","2009-07-27 09:38:00-03","MO","MOBOT","163630","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don",NA,"Auguste F.M. Glaziou","Glaziou 17485","1861",NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-03-29 11:23:00-03","MO","MOBOT","164863","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don",NA,"Ludwig Riedel","Riedel 659",NA,NA,NA,"South America","Brazil",NA,"See specimen data. (Broniba?)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"62","2008-05-27 22:02:00-03","MO","MOBOT","3296393","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don","J.A. Lombardi","Jomar G. Jardim","Jardim 1170","1997","12","15","South America","Brazil","Bahia","Mun. de Ilheus. CEPLAC/CEPEC. Ao NE do Centro de Pequisas do Cacau - CEPEC. Fazenda. Area de cultivo de cacau - cabruca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2018-09-12 14:48:06-03","UNIOESTE","UNOP","7115","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don","Lombardi, J.A.","Lombardi, J.A.; Saka, M.N.; Cavalca, L.B.; Saka, M.N.; Cavalca, L.B.","7901","2010","10","19",NA,"Brasil","São Paulo","Entorno da Reserva Particular do Patrimonio Natural Paiol Maria,ca.",NA,"Trilhas no interior de mata atlântica secundária. Arvoreta até 5 m, folhas coriáceas, flores ocre.",NA,NA,"São Lourenço da Serra","-46.933333","-23.816667","700","700",NA,NA,NA,"-46.933333","-23.816667",NA,"2010","10",NA,NA,NA,NA
"64","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","10698",NA,"Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J. A. Lombardi/Fev.-2003","L. Kollmann; E. Bausen & W. Pizziolo","2717","1999","07","20",NA,"Brasil","Espírito Santo","Santo Antônio",NA,"Arbusto 1m. Flores amarelas.","MBML010698","MBML010698","Santa Teresa","-40.589167","-19.922222",NA,NA,NA,NA,NA,"40W35'21","19S55'20",NA,NA,NA,NA,NA,NA,NA
"65","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","16700",NA,"Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J. A. Lombardi/Fev.-2003","A. P. Fontana; et al","335","2002","04","20",NA,"Brasil","Espírito Santo","São Lourenço",NA,"Arbusto, folhas discolores, flores com cálice marrom e corola verde com base marrom, estames amarelos.","MBML016700","MBML016700","Santa Teresa","-40.620556","-19.931111",NA,NA,NA,NA,NA,"40W37'14","19S55'52",NA,NA,NA,NA,NA,NA,NA
"66","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","2556",NA,"Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J. A. Lombardi/VI-1998","W. Boone","579","1985","07","09",NA,"Brasil","Espírito Santo","Country Club",NA,"Arbusto de 1,5m, flores de corola amarelada, ciófila, no interior da mata.","MBML002556","MBML002556","Santa Teresa","-40.635556","-19.925556",NA,NA,NA,NA,NA,"40W38'8","19S55'32",NA,NA,NA,NA,NA,NA,NA
"67","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","2558",NA,"Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J. A. Lombardi/VI-1998","H. Q. Boudet Fernandes","1292","1985","06","25",NA,"Brasil","Espírito Santo","Torre receptora de TV",NA,"Arbusto com 3m, esguio, diâmetro de 3cm, flores amarelas, com anel vináceo no interior da corola, fruto verde claro com tomento esbranquiçado, semi-sombra, interior de capoeirão.","MBML002558","MBML002558_1 MBML002558_2","Santa Teresa","-40.603611","-19.948611",NA,NA,NA,NA,NA,"40W36'13","19S56'55",NA,NA,NA,NA,NA,NA,NA
"68","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","30215",NA,"Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J.A. Lombardi/XII-2012","V. Demuner; T. Cruz, R. R. Vervloet e Elias Bausen.","4037","2007","05","19",NA,"Brasil","Espírito Santo","Águas Claras, propr.: Zequinha",NA,"Arbusto 4m botões florais e flores verdes. Interior de mata.","MBML030215","MBML030215","Águia Branca","-40.812778","-18.871389","350","350",NA,NA,NA,"40W48'46","18S52'17",NA,NA,NA,NA,NA,NA,NA
"69","2020-09-02 18:20:49-03","MBML","MBML-HERBARIO","44041",NA,"Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J.A. Lombardi/XII-2012","J. G. Jardim; A. M. V. de Carvalho & J.L. Paixão","1170","1997","12","15",NA,"Brasil","Bahia","Ao NW do CEPEC. Fazenda. Área de cultivo de cacau - cabruca",NA,"Árvore tombada. Folhas verdes concolores. Flores vistosas, com pétalas cremes e ovários marron, perfumadas. Frutos imaturos de cor verde.","MBML044041","MBML044041","Ilhéus","-39.2275","-14.769722",NA,NA,NA,NA,NA,"39W13'39","14S46'11",NA,NA,NA,NA,NA,NA,NA
"70","2020-07-10 09:45:02-03","MBML","MBML-HERBARIO","8635",NA,"Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J. A. Lombardi/Fev.-2003","L. Kollmann; E. Bausen & W. Pizziolo","597","1998","09","22",NA,"Brasil","Espírito Santo","Estação Biológica Caixa D'Água",NA,"Mata de encosta. Trepadeira 8m. Botões marrons.","MBML008635","MBML008635","Santa Teresa","-40.6075","-19.931389",NA,NA,NA,NA,NA,"40W36'27","19S55'53",NA,NA,NA,NA,NA,NA,NA
"71","2020-06-15 15:29:56-03","UNESP-RC","HRCB","53913","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Lombardi, J.A.","Lombardi","7901","2010","10","19",NA,"Brasil","São Paulo","Entorno da RPPN Paiol Maria",NA,"Arvoreta até 5m, folhas coriáceas, flores ocre",NA,NA,"São Lourenço da Serra","-46.933333","-23.816667","700","700",NA,NA,NA,"46º56'W","23º49'S",NA,"2010","10",NA,NA,NA,NA
"72","2020-06-15 15:29:56-03","UNESP-RC","HRCB","65395","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Lombardi, J.A.","Biral, L.","1126","2015","12","10",NA,"Brasil","São Paulo",NA,NA,"Árvore, 3.5m de altura, folhas cartáceas, botões amarronzados.",NA,NA,"São Lourenço da Serra","-46.939998626709","-23.8500003814697","700","700","10031","auto",NA,"46º95'71W","23º86'24S",NA,"2016","01",NA,NA,NA,NA
"73","2020-06-15 15:29:56-03","UNESP-RC","HRCB","48401","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Lombardi, J.A.","Lombardi","6851","2007","09","13",NA,"Brasil","São Paulo","Trilha atrás da Casa de Farinha",NA,"Arvoreta ca. 4 m, folhas cartáceas, corola marrom, com centro escuro, disco marrom",NA,NA,"Ubatuba","-44.834917","-23.336667",NA,NA,NA,NA,NA,"44º50'05.7W","23º20'12S",NA,"2007","09",NA,NA,NA,NA
"74","2020-06-15 15:29:56-03","UNESP-RC","HRCB","17702","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","Lombardi, J.A.","Sobral, M.","7071","1991","07",NA,NA,"Brasil","São Paulo","Estação Ecológica da Juréia",NA,"Arvoreta 3 m, flores creme; látex",NA,NA,"Peruíbe","-46.9900016784668","-24.3199996948242",NA,NA,"21922","auto",NA,NA,NA,NA,"2008","02",NA,NA,NA,NA
"75","2020-06-17 15:24:58-03","UNESP-RC","HRCB","49732","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don",NA,"Assis, M. A. de",NA,NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-06-17 15:24:58-03","UNESP-RC","HRCB",NA,"PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don","J. Lombardi","Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-06-17 15:24:58-03","UNESP-RC","HRCB",NA,"PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don","J. Lombardi","Prata, E. M. B.","s/n",NA,NA,NA,NA,"Brasil","São Paulo","Picinguaba",NA,NA,NA,NA,"Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-09-12 05:00:02-03","US","US","2627806","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don",NA,"A. P. Duarte","184","1946","7","29","South America - Neotropics","Brazil","Rio de Janeiro","Corcovado",NA,NA,"US01868630","US01868630_01 US01868630_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"79","2020-09-12 05:00:02-03","US","US","16486","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don",NA,"L. Riedel","659",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,"US01868631","US01868631_01 US01868631_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"80","2020-09-12 05:00:02-03","US","US","3238621","PreservedSpecimen","Plantae",NA,"Celastrales","Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G. Don",NA,"G. Hatschbach & O. Guimarães","46878","1983","10","15","South America - Neotropics","Brazil","Muniz Freire","Arredores",NA,NA,"US01868629","US01868629_01 US01868629_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"81","2019-11-13 11:17:46-03","USP","SPF","151880","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G.Don","Lombardi, JA","Fiaschi, P","943","2002","01","29",NA,"Brasil","Espírito Santo",NA,NA,NA,"SPF00151880",NA,"Santa Teresa","-40.635278","-19.925556","770","770",NA,NA,NA,"-40.635278","-19.925556",NA,"2014","09",NA,NA,NA,NA
"82","2021-03-15 18:26:27-03","USP","SPF","227830","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G.Don","Antar, GM","Antar, GM","1127","2016","07","13",NA,"Brasil","São Paulo","Estrada de Santa Rita, km 60. Próximo a cava de mineração.",NA,"Árvore cauliflora ca. 5 m alt. Cálice castanho, corola creme, disco nectarífero castanho, gineceu amarelado. Flores facilmente desprendíveis da plantas.; Mata Atlântica. Floresta Ombrófila Densa em estágio médio de recuperação. Solo","SPF00227830","SPF00227830","Embu-Guaçu","-46.879389","-23.927056","837","837",NA,NA,NA,"-46.879389","-23.927056",NA,"2016","07",NA,NA,NA,NA
"83","2019-11-13 11:17:46-03","USP","SPF","193044","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G.Don","Anônimo","Guedes, R","2252","1991","09","19",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual do Paraíso",NA,NA,"SPF00193044",NA,"Guapimirim","-42.833333","-22.433333","300","300",NA,NA,NA,"-42.833333","-22.433333",NA,NA,NA,NA,NA,NA,NA
"84","2019-11-13 11:17:46-03","USP","SPF","46759","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart.) G.Don","Furlan, A","Santos, TS","3947","1984","11","21",NA,"Brasil","Bahia","Centro de Pesquisas do Cacau",NA,NA,"SPF00046759",NA,"Ilhéus","-39.0494003295898","-14.7889003753662","50","50","61245","auto",NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA
"85","2019-10-07 09:24:00-03","UEFS","HUEFS","170085","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Vieira, C.M.","128","1991","09","27",NA,"Brasil","Rio de Janeiro","Estação Ecológica Estadual de Paraíso. Parcela 3B.",NA,NA,"HUEFS0170085","HUEFS0170085","Guapimirim","-42.833333","-22.433333",NA,NA,NA,NA,"Rosanae","42W50'0''","22S26'0''",NA,NA,NA,NA,NA,NA,NA
"86","2019-10-07 09:24:00-03","UEFS","HUEFS","82801","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J.A.Lombardi","Jardim, J.G.","4164","2003","12","18",NA,"Brasil","Bahia","Rod. Serra Grande/Uruçuca, ca. 14km W. Parque Estadual Serra do Conduru; Serra do Conduru.",NA,"Floresta Higrófila.","HUEFS0082801","HUEFS0082801","Uruçuca","-39.109167","-14.466667","450","450",NA,NA,"Rosanae","39W6'33''","14S28'0''",NA,"2008","01",NA,NA,NA,NA
"87","2019-10-07 09:24:00-03","UEFS","HUEFS","10299","PreservedSpecimen","Plantae","Angiospermae","Celastrales","Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don",NA,"Santos, T.S.dos","3947","1984","11","21",NA,"Brasil","Bahia",NA,NA,NA,"HUEFS0010299","HUEFS0010299","Ilhéus","-39.0494003295898","-14.7889003753662","50","50","61245","auto","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-09-04 19:07:15-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia",NA,NA,"L. Riedel","659",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA
"89","2018-05-14 17:36:12-03","F","FMNH-SEEDPLANTS","V0277530F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia",NA,"RRC ID Flag","A. P. Duarte",NA,NA,NA,NA,"South America","Brazil","Rio de Janeiro",NA,NA,NA,"V0277530F","V0277530F_01 V0277530F_02",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"RB 145770",NA
"90","2019-01-25 15:39:19-02","IAC","IAC","47063","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","L.C. Bernacci","L.C. Bernacci & Y.V. Bakker","4241","2006","05","18",NA,"Brasil","São Paulo","Picinguaba, Casa da Farinha, parcela E47, linha 5x7",NA,"Indivíduo E0596",NA,NA,"Ubatuba","-45.0711","-23.4339",NA,NA,NA,NA,NA,"-45.0711","-23.4339",NA,"2007","05","08",NA,NA,NA
"91","2019-01-25 15:39:19-02","IAC","IAC","48959","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","J.A.M.A. Gomes et al.","J.A.M.A. Gomes; L.C. Bernacci; O.A. Santos; S. Santos & F.J. Benedetti","316","2006","09","11",NA,"Brasil","São Paulo","Fazenda Capricórnio, Parcela G (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,"subparcela 23, indivíduo G 378",NA,NA,"Ubatuba","-45.080223","-23.373498",NA,NA,NA,NA,NA,"-45.080223","-23.373498",NA,"2006","09","11",NA,NA,NA
"92","2019-01-25 15:39:19-02","IAC","IAC","50270","S","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia","(Mart. ex Schult.) G.Don","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","601","2007","10","01",NA,"Brasil","São Paulo","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela H",NA,"Subparcela 58, Indivíduo H0867",NA,NA,"Ubatuba","-45.082151","-23.373315",NA,NA,NA,NA,NA,"-45.082151","-23.373315",NA,"2007","10","01",NA,NA,NA
"93","2020-07-23 12:02:47-03","CEPLAC","CEPEC","128367","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia",NA,"Sem Informação","D. Rocha","1115","2010","05","18",NA,"Brasil","Bahia","RPPN Serra Bonita, área da fitossociologia.",NA,"Coleta testemunho do inventário na RPPN Serra Bonita (Rocha & Amorim 2011). Indivíduo nº P42-23",NA,NA,"CAMACAN","-39.566111","-15.395833","500","500",NA,NA,NA,"39W33'58","15S23'45",NA,NA,NA,NA,NA,NA,NA
"94","2020-07-23 12:08:51-03","CEPLAC","CEPEC","100864","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia",NA,"J. A. Lombardi","P. Fiaschi","2223","2002","11","03",NA,"Brasil","Bahia","Estrada de Itacaré para Serra Grande, pouco após Km 43, ramal à direita após acesso para a cachoeira Tijuípe. Rumo a Tesouras.",NA,NA,NA,NA,"URUÇUCA","-39.079167","-14.386667",NA,NA,NA,NA,NA,"39W4'45","14S23'12","30/12/2011",NA,NA,NA,NA,NA,NA
"95","2020-07-23 12:08:51-03","CEPLAC","CEPEC","98299","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia",NA,"J. A. Lombardi","J. G. Jardim","4164","2003","12","18",NA,"Brasil","Bahia","Rod. Serra Grande/Uruçuca, ca. 14Km ao W. Parque Est. Serra do Condurú. Serra do Condurú.",NA,NA,NA,NA,"URUÇUCA","-39.1","-14.466667",NA,NA,NA,NA,NA,"39W6'","14S28'","30/12/2011",NA,NA,NA,NA,NA,NA
"96","2020-07-23 12:08:51-03","CEPLAC","CEPEC","76961","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia",NA,"J. A. Lombardi","J. G. Jardim","1170","1997","12","15",NA,"Brasil","Bahia","Ao NW do CEPEC. Fazenda.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,"30/01/2004",NA,NA,NA,NA,NA,NA
"97","2020-07-23 12:08:51-03","CEPLAC","CEPEC","28531","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia",NA,"J. A. Lombardi","A. M. de Carvalho","908","1987","12","07",NA,"Brasil","Bahia","Faz. Pau-brasil.",NA,NA,NA,NA,"ITAMARAJÚ","-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto",NA,NA,NA,"28/02/2004",NA,NA,NA,NA,NA,NA
"98","2020-07-23 12:08:51-03","CEPLAC","CEPEC","33708","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia",NA,"J. A. Lombardi","A. M. de Carvalho","2050","1992","04","04",NA,"Brasil","Bahia","Faz. Pau-brasil. Entrada no Km 5 Rod. Itamarajú/Eunápolis.",NA,NA,NA,NA,"ITAMARAJÚ","-39.5311012268066","-17.0391998291016",NA,NA,"55932","auto",NA,NA,NA,"30/01/2004",NA,NA,NA,NA,NA,NA
"99","2020-07-23 12:08:51-03","CEPLAC","CEPEC","44124","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia",NA,"J. A. Lombardi","L. A. Mattos-Silva","2587","1988","10","24",NA,"Brasil","Bahia","Faz. N. Sra. D'Ajuda com sede a 500m da cidade. A 1Km a NO da sede. Ramal Mascote/Ponte do Rio Pardo.",NA,NA,NA,NA,"MASCOTE","-39.3025016784668","-15.563099861145",NA,NA,"37487","auto",NA,NA,NA,"30/01/2004",NA,NA,NA,NA,NA,NA
"100","2020-07-23 12:08:51-03","CEPLAC","CEPEC","69098","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia",NA,"J. A. Lombardi","W. W. Thomas","10816","1995","05","08",NA,"Brasil","Bahia","7.4Km ao N de Serra Grande na Rod. para Itacaré. Faz. Lagoa.",NA,NA,NA,NA,"URUÇUCA","-39.060556","-14.423333",NA,NA,NA,NA,NA,"39W3'38","14S25'24","28/02/2004",NA,NA,NA,NA,NA,NA
"101","2020-07-23 12:02:47-03","CEPLAC","CEPEC","141022","PreservedSpecimen","Plantae",NA,NA,"Celastraceae","Salacia","grandifolia","Salacia grandifolia",NA,"Sem Informação","Lopes, L.C.M.","248","2012","07","24",NA,"Brasil","Bahia",NA,NA,NA,NA,NA,"UNA","-39.097222",NA,NA,NA,NA,NA,NA,"39W5'50","15S10'83",NA,NA,NA,NA,NA,NA,NA
"102","2020-07-23 12:08:51-03","CEPLAC","CEPEC","35722","PreservedSpecimen","Plantae",NA,NA,"Hippocrateaceae","Salacia","grandifolia","Salacia grandifolia",NA,"A. Furlan","T. S. dos Santos","3947","1984","11","21",NA,"Brasil","Bahia","Faz. São Jorge ligada com a Quadra I do CEPEC.",NA,NA,NA,NA,"ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,"61245","auto",NA,NA,NA,"30/12/1991",NA,NA,NA,NA,NA,NA
