"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"137","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069596","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Pontes AF; Santos AA; Rodrigues AS; Pereira JB; Pastore JFB; Chacon RG",NA,"2002","12","03","Southern America","Brazil",NA,NA,"Mata de galeria.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069596 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069596",NA,NA,"Magnoliales","Schltdl.","Distrito Federal",NA,"Brasil. Brasíilia - DF. Fazenda Água Limpa (Fazenda Experimental da UnB, próximo á Vargem Bonita. Mata de galeria do Olho d'Água da Onça.","-47.901667","-15.935278",NA,NA,"NL-U1069596","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-47.901667","-15.935278","Magnoliopsidae","U 0249368",NA,NA,NA,NA,NA
"138","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069597","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Mello-Silva R de; et al.",NA,"1997","05","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069597 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069597",NA,NA,"Magnoliales","Schltdl.","Minas Gerais",NA,NA,NA,NA,NA,NA,"NL-U1069597","Mello-Silva R de",NA,NA,"1997","05","01",NA,NA,"Magnoliopsidae","U 0009809",NA,NA,NA,NA,NA
"139","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069598","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Kollmann L; Bausen E; Pizziolo W",NA,"1998","09","10","Southern America","Brazil",NA,NA,"Mata Fria. Beira de estrada.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069598 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069598",NA,NA,"Magnoliales","Schltdl.","Espírito Santo",NA,"Brasil. ES, Santa Teresa. São Lourenço.",NA,NA,NA,NA,"NL-U1069598","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0009810",NA,NA,NA,NA,NA
"140","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069599","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Pirani JR; Marcato AC; Forzza RC; Rapini A; Assis MC",NA,"1998","03","05","Southern America","Brazil",NA,NA,"Na mata ciliar.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069599 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069599",NA,NA,"Magnoliales","Schltdl.","Minas Gerais",NA,"Brasil, Minas Gerais, Mun. Santana do Riacho, Serra do Cipó, encosta oeste, Estrada Santana do Riacho - Lapinha.","-43.694722","-19.138056",NA,NA,"NL-U1069599","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-43.694722","-19.138056","Magnoliopsidae","U 0009811",NA,NA,NA,NA,NA
"141","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069600","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Harley RM; Lughadha EN; Ganev W; Queiroz RF",NA,"1992","01","02","Southern America","Brazil",NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069600 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069600",NA,NA,"Magnoliales","Schltdl.","Bahia",NA,"Brasil. Bahia. Mun. Abaíra: Mata do Barbado.","-41.9","-13.3",NA,NA,"NL-U1069600","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-41.9","-13.3","Magnoliopsidae","U 0009314",NA,NA,NA,NA,NA
"142","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069601","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Harley RM; Lughadha EN; Ganev W; Queiroz RF",NA,"1992","01","02","Southern America","Brazil",NA,NA,"Mata.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069601",NA,NA,"Magnoliales","Schltdl.","Bahia",NA,"Brasil. Bahia. Mun. Abaíra: Mata do Barbado.","-41.9","-13.3",NA,NA,"NL-U1069601","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-41.9","-13.3","Magnoliopsidae","U 0009813",NA,NA,NA,NA,NA
"143","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069602","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Irwin HS; Soderstrom TR",NA,"1964","09","17","Southern America","Brazil",NA,NA,"Only 1 seen.Gallery forest in deep ravine.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069602 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069602",NA,NA,"Magnoliales","Schltdl.","Distrito Federal",NA,"Chapada da Contagem, ca. 20km E. of Brasília.",NA,NA,NA,NA,"NL-U1069602","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0009804",NA,NA,NA,NA,NA
"144","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069603","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Irwin HS; Maxwell H; Wasshausen DC",NA,"1968","02","23","Southern America","Brazil",NA,NA,"Gallery. Low gallery woods and adjacent rocky campo with sandstone and quartz outcrops.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069603 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069603",NA,NA,"Magnoliales","Schltdl.","Minas Gerais",NA,"Brasil. Serra do Espinhaço at Lapinha, Minas Gerais, ca. 18km N. of Sêrro on road (MG 2) to Diamantina.",NA,NA,NA,NA,"NL-U1069603","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0009805",NA,NA,NA,NA,NA
"145","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069604","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Farias GL",NA,"1992","08","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069604 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069604",NA,NA,"Magnoliales","Schltdl.","Espírito Santo",NA,"Reserva Florestal da CRVD. Linhares Esp. Santo. Est. Gavea, Bloco C.",NA,NA,NA,NA,"NL-U1069604","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0135213",NA,NA,NA,NA,NA
"146","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1069605","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Mori SA; Mattos Silva LA; Kallunki JA; Santos TS dos; Santos AV",NA,"1978","03","19","Southern America","Brazil",NA,NA,"Região de Mata Higrófila.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1069605 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1069605",NA,NA,"Magnoliales","Schltdl.","Bahia",NA,"Brasil. Município de Prado. Rod BA 001, a 45 km ao N de Alcobaço. Folha SE- 24 (17-39c).",NA,NA,NA,NA,"NL-U1069605","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0009483",NA,NA,NA,NA,NA
"147","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1605078","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Spada J",NA,"1978","05","16","Southern America","Brazil",NA,NA,"Em Floresta Alta.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1605078 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1605078",NA,NA,"Magnoliales","Schltdl.","Espírito Santo",NA,"Reserva Florestal da CRVD. Linhares Esp. Santo Est. Bicuiba, ant. 162, Km1,375, talhão 606.",NA,NA,NA,NA,"NL-U1605078","Maas PJM",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0135203",NA,NA,NA,NA,NA
"148","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1605079","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Simonis JE; Martinelli G",NA,"1983","01","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1605079 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1605079",NA,NA,"Magnoliales","Schltdl.","Rio de Janeiro",NA,"Brazil, Rio de Janeiro, Serra dos Orgaos, Petropolis, Morro do Cuca.",NA,NA,NA,NA,"NL-U1605079","Maas PJM",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0011464",NA,NA,NA,NA,NA
"149","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1605080","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lindeman JC; Haas JH de",NA,"1967","02","03","Southern America","Brazil",NA,NA,"Forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1605080 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1605080",NA,NA,"Magnoliales","Schltdl.","Rio de Janeiro",NA,"Brazil. Rio de Janeiro. Forest near seat of Parque nac. do Itatiaia.",NA,NA,NA,NA,"NL-U1605080","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0009482",NA,NA,NA,NA,NA
"150","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1605081","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lindeman JC; Haas JH de",NA,"1967","02","03","Southern America","Brazil",NA,NA,"Forest.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1605081 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1605081",NA,NA,"Magnoliales","Schltdl.","Rio de Janeiro",NA,"Brazil. Rio de Janeiro. Forest near seat of Parque nac. do Itatiaia.",NA,NA,NA,NA,"NL-U1605081","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0009481",NA,NA,NA,NA,NA
"151","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1662601","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lopes JC; Mello-Silva R de; Siqueira GS",NA,"2010","12","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1662601 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1662601",NA,NA,"Magnoliales","Schltdl.",NA,NA,"Espirito Santo. Linhares: Reserva Natural Vale. Estrada Guaribu-Sabao, aceiro Caliman, na borda da mata. Mata de Tabuleiro.","-39.988002","-19.15395",NA,NA,"NL-U1662601","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-39.988002","-19.15395","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"152","2020-02-08 09:41:41-03","NBC","NL-BOTANY","WAG0115291","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Simonis JE; Martinelli G",NA,"1983","01","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG0115291 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG0115291",NA,NA,"Magnoliales","Schltdl.","Rio de Janeiro",NA,"Brazil, Rio de Janeiro, Serra dos Orgaos, Petropolis, Morro do Cuca.",NA,NA,NA,NA,NA,"Maas PJM",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"153","2020-02-08 09:41:41-03","NBC","NL-BOTANY","WAG.1434208","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Hatschbach GG",NA,"1972","08","05","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1434208 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1434208",NA,NA,"Magnoliales","Schltdl.",NA,NA,"Serra do Cipó (mun. Jaboticatuba) Minas Gerais",NA,NA,NA,NA,"NL-WAG1434208","Rooden J van",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","WAG0053607",NA,NA,NA,NA,NA
"154","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1064710","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Marquete R; Mendonça RC",NA,"1997","10","28","Southern America","Brazil",NA,NA,"Text. solo: agiloso; relêvo levemente ondulado; vegetação: Mata de galeria, próximo ao córrego Taquara.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1064710 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1064710",NA,NA,"Magnoliales","Schltdl.","Distrito Federal",NA,"Brasil. Distrito Federal. Reserva Ecológical do IBGE divisa com a cerca da Fazendaria.","-47.890833","-15.952222",NA,NA,"NL-U1064710","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-47.890833","-15.952222","Magnoliopsidae","U 0135195",NA,NA,NA,NA,NA
"155","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1064738","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Alvarenga D; Pereira N; M",NA,"1989","07","06","Southern America","Brazil",NA,NA,"Mata ciliar.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1064738 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1064738",NA,NA,"Magnoliales","Schltdl.","Distrito Federal",NA,"Brasil. Distrito Federal. Reserva Ecolólogica do IBGE. Mata ciliar do córrego Taquara/UNB.","-47.892778","-15.997778",NA,NA,"NL-U1064738","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-47.892778","-15.997778","Magnoliopsidae","U 0009802",NA,NA,NA,NA,NA
"156","2020-02-08 09:41:41-03","NBC","NL-BOTANY","L.4311118","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Thomas WW; Cid Ferreira CA; Ackerly DD; Guedes J; Ramos J; Lima RP",NA,"1985","11","02","Southern America","Brazil",NA,NA,"Forest with ± 35 m canopy and some emergents to ± 40 m.<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4311118 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4311118",NA,NA,"Magnoliales","Schltdl.","Mato Grosso",NA,"Brazil, Mato Grosso, Vila Bela da Santissima Trindade, 58 km S of Rondonia state line on BR364, from Vilhena to Caceres.","-59.933333","-13.366667",NA,NA,"NL-L4311118","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-59.933333","-13.366667","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"157","2020-02-08 09:41:41-03","NBC","NL-BOTANY","U.1064722","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Thomas WW; Cid Ferreira CA; Ackerly DD; Guedes J; Ramos J; Lima RP",NA,"1985","11","02","Southern America","Brazil",NA,NA,"Forest with ± 35 m canopy and some emergents to ± 40 m.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1064722 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1064722",NA,NA,"Magnoliales","Schltdl.","Mato Grosso",NA,"Brazil, Mato Grosso, Vila Bela da Santissima Trindade, 58 km S of Rondonia state line on BR364, from Vilhena to Caceres.","-59.933333","-13.366667",NA,NA,"NL-U1064722","Maas PJM; Westra LYT",NA,NA,NA,NA,NA,"-59.933333","-13.366667","Magnoliopsidae","U 0011937",NA,NA,NA,NA,NA
"158","2020-02-08 09:41:53-03","NBC","NL-BOTANY","U 0008482","PreservedSpecimen","Plantae","Annonaceae","Guatteria","umbrosa","Guatteria umbrosa","Riedel L",NA,"1923","10","01","Southern America","Brazil",NA,NA,"In sylvis umbrosis antiquis.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200008482 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0008482","isotype",NA,"Magnoliales","R.E.Fr.","Rio de Janeiro",NA,"Brazil; Rio de Janeiro; Mandiocca.",NA,NA,NA,NA,"NL-U0008482","Maas PJM",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","87480",NA,NA,NA,NA,NA
"159","2020-11-04 10:59:28-03","ESALQ","ESA","95752","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Paula-Souza, J.; Zuloaga, F.O.; Morrone, O.; Tsuji, R.; Silveira, M.F.","6074.0","2006","07","17",NA,"Brasil",NA,NA,"Arbusto, ca. 1,5m alt. Flores amareladas","ESA095752",NA,"Magnoliophyta",NA,"Schltdl.","Bahia","Barrolândia","Estrada entre Barrolândia e a BA-001, km 21. Campo arenoso úmido",NA,NA,NA,NA,"ESA095752","Lopes, J.C.",NA,NA,"2012",NA,NA,"-39,130,278","-16,026,944",NA,NA,NA,NA,NA,NA,NA
"160","2020-11-04 10:59:28-03","ESALQ","ESA","31496","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Souza, V.C. et al.","10080.0","1996","01","11",NA,"Brasil",NA,NA,NA,"ESA031496",NA,"Magnoliophyta",NA,"Schltdl.","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,"ESA031496","Mello-Silva, R.","22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2020-11-04 10:59:28-03","ESALQ","ESA","53441","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lucas, E.J. et al.","441.0","2006","11","17",NA,"Brasil",NA,NA,NA,"ESA053441",NA,"Magnoliophyta",NA,"Schltdl.","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA053441","Lopes, J.C.","38855","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-11-04 10:59:28-03","ESALQ","ESA","53418","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lucas, E.J. et al.","418.0","2006","11","17",NA,"Brasil",NA,NA,NA,"ESA053418",NA,"Magnoliophyta",NA,"Schltdl.","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA053418","Lopes, J.C.","38855","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-11-04 10:59:28-03","ESALQ","ESA","53436","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lucas, E.J. et al.","436.0","2006","11","17",NA,"Brasil",NA,NA,NA,"ESA053436",NA,"Magnoliophyta",NA,"Schltdl.","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA053436","Lopes, J.C.","38855","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-11-04 10:59:28-03","ESALQ","ESA","119524","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lopes, J.C.","345.0","2011","10","14",NA,"Brasil",NA,NA,NA,"ESA119524",NA,"Magnoliophyta",NA,NA,"Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia. Trilha de acesso ao túmulo de Augusto Ruschi.","-40.6002998352051","-19.9356002807617","636","636",NA,"Lopes, J.C.","23813","auto","2011","10","14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-11-04 10:59:28-03","ESALQ","ESA","31110","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Campos, F.J.","10126.0","1996","01","11",NA,"Brasil",NA,NA,"Arbusto, ca. 2 m alt.; flores verdes.","ESA031110",NA,"Magnoliophyta",NA,"Schltdl.","Minas Gerais","Caeté","Serra da Piedade. 19º49'23,3S, 43º41'07,5W. 1540 m.s.m. Campo rupestre (canga)","-43.6697006225586","-19.8799991607666","1540","1540","ESA031110","Mello-Silva, R.","22051","auto",NA,NA,NA,"-43,686,556","-19,823,222",NA,NA,NA,NA,NA,NA,NA
"166","2020-11-04 10:59:28-03","ESALQ","ESA","11584","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Souza, V.C. ; Sakuragui, C.M.","3458.0","1993","05","02",NA,"Brasil",NA,NA,NA,"ESA011584",NA,"Magnoliophyta",NA,"Schltdl.","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7144012451172","-19.1688995361328",NA,NA,"ESA011584","Lobão, A.","26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-11-04 10:59:28-03","ESALQ","ESA","22761","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Atkins, S. et al.",NA,"1994","03","01",NA,"Brasil",NA,NA,NA,"ESA022761",NA,"Magnoliophyta",NA,"Schltdl.","Bahia","Rio de Contas",NA,"-41.8114013671875","-13.5789003372192",NA,NA,"ESA022761","Lobão, A.","49773","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-11-04 10:59:28-03","ESALQ","ESA","115240","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lopes, J.C.","303.0","2011","04","21",NA,"Brasil",NA,NA,NA,"ESA115240",NA,"Magnoliophyta",NA,NA,"Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,"ESA115240_1 ESA115240_2","Lopes.J.C.","48094","auto","2011","04","21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-11-04 10:59:28-03","ESALQ","ESA","49303","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Ivanauskas, N.M. et al.","2142.0","1997","08","02",NA,"Brasil",NA,NA,NA,"ESA049303",NA,"Magnoliophyta",NA,"Schltdl.","Mato Grosso","Comodoro",NA,"-59.7858009338379","-13.6631002426147",NA,NA,"ESA049303","Bazante, M.L.","187708","auto","2015","11","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-04 10:59:28-03","ESALQ","ESA","33760","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Grandi, T.S.M.","1689.0","1985","04","28",NA,"Brasil",NA,NA,NA,"ESA033760",NA,"Magnoliophyta",NA,"Schltdl.","Minas Gerais","Caeté",NA,"-43.6697006225586","-19.8799991607666",NA,NA,"ESA033760","Lombardi, J.A.","22051","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-04 10:59:28-03","ESALQ","ESA","117002","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Castro, R.M. et al.","501.0","2001","07","01",NA,"Brasil",NA,NA,NA,"ESA117002",NA,"Magnoliophyta",NA,NA,"Minas Gerais","Descoberto",NA,"-42.9674987792969","-21.4596996307373",NA,NA,"ESA117002","Lopes, J.C.","11991","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-04 10:59:28-03","ESALQ","ESA","117003","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Almeida, R.C.","253.0",NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA117003",NA,"Magnoliophyta",NA,NA,"Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"ESA117003","Garcia, P.O.","36144","auto","2007","07","18",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-04 10:59:28-03","ESALQ","ESA","117001","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,"ESA117001",NA,"Magnoliophyta",NA,NA,"Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"ESA117001","Garcia, P.O.","36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-04 10:59:28-03","ESALQ","ESA","22961","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Harley, R.M. et al.",NA,"1994","01","16",NA,"Brasil",NA,NA,NA,"ESA022961",NA,"Magnoliophyta",NA,"Schltdl.","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,"ESA022961","Lobão, A.","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-04 10:59:28-03","ESALQ","ESA","33763","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Flor, R.V. et al.",NA,"1988","10","01",NA,"Brasil",NA,NA,NA,"ESA033763",NA,"Magnoliophyta",NA,"Schltdl.","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,"ESA033763","Pirani, J.R. & Mello Silva, R.","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-11-04 10:59:28-03","ESALQ","ESA","24717","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Giulietti, A.M. et al.",NA,"1994","01","16",NA,"Brasil",NA,NA,NA,"ESA024717",NA,"Magnoliophyta",NA,"Schltdl.","Minas Gerais","Ouro Branco",NA,"-43.6918983459473","-20.5207996368408",NA,NA,"ESA024717",NA,"13809","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-04 10:59:28-03","ESALQ","ESA","53446","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lucas, E.J. et al.","446.0","2006","11","17",NA,"Brasil",NA,NA,NA,"ESA053446",NA,"Magnoliophyta",NA,"Schltdl.","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA053446","Lopes, J.C.","38855","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-04 10:59:28-03","ESALQ","ESA","53448","PreservedSpecimen","Plantae","Annonaceae","Guatteria","sellowiana","Guatteria sellowiana","Lucas, E.J. et al.","448.0","2006","11","17",NA,"Brasil",NA,NA,NA,"ESA053448",NA,"Magnoliophyta",NA,"Schltdl.","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,"ESA053448","Lopes, J.C.","38855","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
