"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","typeStatus","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"135","2021-03-15 16:37:00-03","NY","NYBG","1184668","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","I. M. C. Rodrigues",NA,NA,NA,"O. Handro","2176","1971","11","04","Brazil","São Paulo","Sao Paulo","Sao Paulo, Agua Funda, nativa no Jardim Botanico","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474555' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184668",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-15 16:37:00-03","NY","NYBG","1184738","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","L. L. Giacomin",NA,NA,NA,"O. dos S. Ribas","555","1993","09","28","Brazil","Paraná","Sao José dos Pinhais","Rio Pequeno","-49.2064","-25.5347",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478159' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184738","NY01184738_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"137","2021-03-15 16:37:00-03","NY","NYBG","684361","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","I. M. C. Rodrigues",NA,NA,NA,"J. G. Jardim","2830","2000","02","24","Brazil","Bahia","Santa Teresinha","14.5 km na rod. Elisio Madrado/Sta. Teresinha. Torre da Embratel, ca. 7 km do Distr. de Pedra Branca. Serra da Giboia.","-39.4758333","-12.8536111",NA,NA,"750","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=821133' target='other'> <mi>dwc_moreinfo</mi></a>","NY00684361","NY00684361_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"138","2016-09-30 03:12:00-03","NY","NYBG","1184683","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata",NA,"I. M. C. Rodrigues",NA,NA,NA,"M. Kirizawa","1050","1983","09","16","Brazil","São Paulo","Mogi das Cruzes","Serra do Mar. Picada Mogi-Bertioga.","-46.1883","-23.5228",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474626' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184683",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"139","2021-03-15 16:37:00-03","NY","NYBG","1184721","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"L. M. Nascimento","165","1998","12","11","Brazil","Pernambuco","Brejo da Madre de Deus","Brejo da Madre de Deus. Mata do Cassange.","-36.4015694","-8.1859125",NA,NA,"962","1020","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1475761' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184721","NY01184721_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"140","2021-03-15 16:37:00-03","NY","NYBG","1184763","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"M. F. de Sales","482","1994","12","03","Brazil","Pernambuco","Caruaru","Caruaru, Murici, Brejo dos Cavalos, Parque Ecológico Municipal","-36","-8.405",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478212' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184763","NY01184763_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"141","2021-03-15 16:37:00-03","NY","NYBG","686858","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"L. M. Nascimento","119","1998","11","25","Brazil","Pernambuco",NA,"Brejo da Madre de Deus.",NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=844639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00686858","NY00686858_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-03-15 16:37:00-03","NY","NYBG","1280780","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"A. F. Regnell","218+",NA,NA,NA,"Brazil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1620793' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280780","NY01280780_01","25710","auto","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-03-15 16:37:00-03","NY","NYBG","1184648","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","I. M. C. Rodrigues",NA,NA,NA,"A. Custodio Filho","364","1980","10","02","Brazil","São Paulo","São Paulo","Cantareira, Reserva Florestal.","-46.6300010681152","-23.5400009155273",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474244' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184648",NA,"53584","auto","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-03-15 16:37:00-03","NY","NYBG","1184647","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","I. M. C. Rodrigues",NA,NA,NA,"A. Custodio Filho","364","1980","10","02","Brazil","São Paulo","São Paulo","Cantareira, Reserva Florestal.","-46.6300010681152","-23.5400009155273",NA,NA,"1100","1100","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474233' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184647",NA,"53584","auto","South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"145","2021-03-15 16:37:00-03","NY","NYBG","720421","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","L. L. Giacomin",NA,NA,NA,"S. J. da Silva Neto","1020","1997","09","27","Brazil","Rio de Janeiro","Rio de Janeiro","Parque Nacional do Itatiaia. Estrada para o Abrigo Macieira.","-44.65833","-22.35833",NA,NA,"1250",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2501311' target='other'> <mi>dwc_moreinfo</mi></a>","NY00720421","NY00720421_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-03-15 16:37:00-03","NY","NYBG","00962442","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","I. M. C. Rodrigues",NA,NA,NA,"M. I. T. de M. Guimaraes","57-2441983","1983","04","24","Brazil","São Paulo","Bertioga","A 3 km da colonia de ferias do SESG.","-49.12","-23.75",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1085198' target='other'> <mi>dwc_moreinfo</mi></a>","NY00962442",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"147","2021-03-15 16:37:00-03","NY","NYBG","1184697","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","I. M. C. Rodrigues",NA,NA,NA,"E. Lleras","1991","1985","04","26","Brazil","Santa Catarina","Luis Alves","Estrada vila do salto a maximo a 2.7 km da estrada Itajai-Luis Alves.","-48.85","-26.75",NA,NA,"110","110","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1475118' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184697",NA,NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-15 16:37:00-03","NY","NYBG","1184687","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","L. L. Giacomin",NA,NA,NA,"G. H. Langsdorff","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Corcovado","-43.212076","-22.951842",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1475098' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184687","NY01184687_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-15 16:37:00-03","NY","NYBG","886457","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"P. Fiaschi","1841","2003","11","02","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel e sobe até o acesso à serra.","-39.5361","-14.7703",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024684' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886457","NY00886457_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-15 16:37:00-03","NY","NYBG","1805859","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"W. W. Thomas","14286","2005","01","16","Brazil","Bahia","Mun. Barro Preto","Serra da Pedra Lascada, 13.7 km from Barro Preto on road passing Fazenda São Miguel towards mountains. Lower slopes.","-39.5361","-14.7703",NA,NA,"550","750","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=843178' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805859","NY01805859_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-15 16:37:00-03","NY","NYBG","886458","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"A. M. Amorim","3547","2000","06","27","Brazil","Bahia","Sao José da Vitória","Estrada São José - Una. Ramal a 1 km a partir da BR 101. Coletas a 3 km a partir da entrada do ramal, em acesso à Pedro Branca.","-39.32","-15.0967",NA,NA,"500","700","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1024690' target='other'> <mi>dwc_moreinfo</mi></a>","NY00886458","NY00886458_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-15 16:37:00-03","NY","NYBG","01805931","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"P. Fiaschi","1885","2004","01","23","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13.7 km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.2028","-14.7703",NA,NA,"600","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2125013' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805931","NY01805931_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-15 16:37:00-03","NY","NYBG","00853202","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"M. M. M. Lopes","333","2005","11","21","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada, 13.7 Km de Barro Preto, na estrada que passa pela Fazenda São Miguel, em direção à serra.","-39.2028","-14.7703",NA,NA,"600","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995456' target='other'> <mi>dwc_moreinfo</mi></a>","NY00853202","NY00853202_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-15 16:37:00-03","NY","NYBG","00853203","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"A. M. Amorim","4801","2005","02","07","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13.7 Km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção à serra.","-39.2028","-14.7703",NA,NA,"600","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995453' target='other'> <mi>dwc_moreinfo</mi></a>","NY00853203","NY00853203_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-15 16:37:00-03","NY","NYBG","00853228","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"A. M. Amorim","4529","2004","12","13","Brazil","Bahia","Barro Preto","Serra da Pedra Lascada. 13.7 Km de Barro Preto, na estrada que passa pela Faz. São Miguel em direção ã serra.","-39.2028","-14.7703",NA,NA,"600","900","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=995455' target='other'> <mi>dwc_moreinfo</mi></a>","NY00853228","NY00853228_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-15 16:37:00-03","NY","NYBG","01805938","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"P. Fiaschi","2267","2004","04","05","Brazil","Bahia","Uruçuca","Estrada de Itacaré para Serra Grande, pouco após km 43, ramal à direita após acesso para a cachoeira do Tijuípe. Capoeira do plano de manejo. Capoeira.","-39.0792","-14.3867",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2125105' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805938","NY01805938_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-15 16:37:00-03","NY","NYBG","01805855","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata","(Vell.) Sendtn.","M. H. Nee",NA,NA,NA,"W. W. Thomas","13216","2002","11","03","Brazil","Alagoas","Uniao dos Palmares","Serra das Bananeiras","-35.87467","-9.21292",NA,NA,"500","560","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=566527' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805855","NY01805855_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-15 16:37:00-03","NY","NYBG","1280807","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata fasciculata","(Vell.) Sendtn.",NA,NA,NA,NA,"Y. E. J. Mexia","4539","1930","03","31","Brazil","Minas Gerais","Viçosa","Viçosa. Road to Sao Miguel, near stream Turba","-42.8817","-20.7542",NA,NA,"710","710","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1621354' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280807","NY01280807_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","fasciculata",NA,NA,NA,NA,NA,NA,NA
"159","2016-09-30 03:48:00-03","NY","NYBG","1279932","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata fasciculata","(Vell.) Sendtn.",NA,NA,NA,NA,"G. Martinelli","10215","1984","11","07","Brazil","Rio de Janeiro","Magé","III° Distrito, Paraiso, Centro de Primatologia do RJ. Quadrat I.","-43.0406","-22.6531",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1514623' target='other'> <mi>dwc_moreinfo</mi></a>","NY01279932","NY01279932_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","fasciculata",NA,NA,NA,NA,NA,NA,NA
"160","2021-03-15 16:37:00-03","NY","NYBG","01805882","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza","S. D. Knapp",NA,NA,NA,"A. M. Amorim","4987","2005","05","14","Brazil","Bahia","Arataca","Serra do Peito-de-Moça. Estrada que liga Arataca a Una, ramal ca. 22,4 km de Arataca, com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.3417","-15.1736",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2124109' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805882","NY01805882_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"161","2021-03-15 16:37:00-03","NY","NYBG","1280778","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza","M. H. Nee",NA,NA,NA,"D. C. Daly","7980B","1993","10","30","Brazil","Acre","Sena Madureira","Basin of Rio Purus, Rio Iaco, right bank, Nova Olinda, between Igarapé Santo Antõnio and Ig. Boa Esperança","-69.22","-10.12",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=272043' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280778","NY01280778_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"162","2021-03-15 16:37:00-03","NY","NYBG","1280808","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza",NA,NA,NA,NA,"Y. E. J. Mexia","5360","1930","11","26","Brazil","Minas Gerais","Viçosa","Viçosa. Fazenda do Paraiso","-42.8817","-20.7542",NA,NA,"730","730","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1621360' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280808","NY01280808_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"163","2021-03-15 16:37:00-03","NY","NYBG","01805877","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza","S. D. Knapp",NA,NA,NA,"P. Fiaschi","2055","2004","03","18","Brazil","Bahia","Uruçuca","Estrada de Serra Grande para Uruçuca. Area do inventário do plano de manejo","-39.115","-14.4997",NA,NA,"380","380","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2124096' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805877","NY01805877_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"164","2021-03-15 16:37:00-03","NY","NYBG","01805869","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza","S. D. Knapp",NA,NA,NA,"J. L. Paixão","508","2005","06","17","Brazil","Bahia","Ilhéus","RPPN Salto Apepique. Rodovia Ilhéus-Itacaré (BA 001), com entrada à esq. na altura do km 20 (Ponta da Tulha) - acesso ao Retiro, ramal vicinal ca. 5.5 km à direita para a Lagoa Encantada.","-39.1236","-14.5861",NA,NA,"170","170","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2123406' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805869","NY01805869_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"165","2021-03-15 16:37:00-03","NY","NYBG","1280800","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza",NA,NA,NA,NA,"H. S. Irwin","10177","1965","11","11","Brazil","Distrito Federal","Brasília","Parque Municipal do Gama","-48","-16.03",NA,NA,"1150","1150","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1621294' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280800","NY01280800_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"166","2021-03-15 16:37:00-03","NY","NYBG","01805875","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza","S. D. Knapp",NA,NA,NA,"J. G. Jardim","5004","2007","05","04","Brazil","Bahia","Wenceslau Guimarães","Estação Ecológica Estadual Nova Esperança; trilha para o Pico do Urubu, parte inicial","-39.7161","-13.5928",NA,NA,"450","650","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2123437' target='other'> <mi>dwc_moreinfo</mi></a>","NY01805875","NY01805875_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"167","2021-03-15 16:37:00-03","NY","NYBG","1280801","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza",NA,NA,NA,NA,"H. S. Irwin","2221","1958","12","06","Brazil","Minas Gerais","Viçosa","State Agricultural School.","-42.868031","-20.7613428",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1621297' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280801","NY01280801_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"168","2021-03-15 16:37:00-03","NY","NYBG","1280779","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza","M. H. Nee",NA,NA,NA,"G. T. Prance","12375","1971","04","24","Brazil","Acre","Mâncio Lima","Vicinity of Serra da Moa","-73.73","-7.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1620751' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280779","NY01280779_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"169","2021-03-15 16:37:00-03","NY","NYBG","1280811","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata longifolia","(Sendtn.) Hunz. & Barboza",NA,NA,NA,NA,"Y. E. J. Mexia","4144","1929","12","21","Brazil","Minas Gerais","Viçosa","Viçosa. Eastern boundary of Agricultural College grounds","-42.868031","-20.7613428",NA,NA,"690","690","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1621372' target='other'> <mi>dwc_moreinfo</mi></a>","NY01280811","NY01280811_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","longifolia",NA,NA,NA,NA,NA,NA,NA
"170","2021-03-15 16:37:00-03","NY","NYBG","04140840","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata tomentella","(Sendtn.) Hunz. & Barboza","G. E. Barboza",NA,NA,NA,"W. J. Hahn","900","1982","12","15","Paraguay","Alto Paraná",NA,"23 km N of Hernandarias","-54.58","-25.25",NA,NA,"275","275","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4479693' target='other'> <mi>dwc_moreinfo</mi></a>","NY04140840","NY04140840_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","tomentella",NA,NA,NA,NA,NA,NA,NA
"171","2021-03-15 16:37:00-03","NY","NYBG","1184672","PreservedSpecimen","Plantae","Solanaceae","Aureliana","fasciculata","Aureliana fasciculata tomentella","(Sendtn.) Hunz. & Barboza",NA,NA,NA,NA,"G. G. Hatschbach","16550","1967","06","16","Brazil","Paraná","Guaraniaçu",NA,"-52.8781","-25.1008",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1474577' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184672","NY01184672_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales","tomentella",NA,NA,NA,NA,NA,NA,NA
"172","2021-03-15 16:37:00-03","NY","NYBG","1184765","PreservedSpecimen","Plantae","Solanaceae","Capsicum","lucidum","Capsicum lucidum","(Moric.) Kuntze","M. H. Nee",NA,NA,NA,"E. B. dos Santos","211","1987","12",NA,"Brazil","Bahia","Una","Fazenda Piedade. Rodovia Sao Jose/Una,a 9 km do entroncamento com a BR-101","-39.0753","-15.2933",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478214' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184765","NY01184765_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"173","2021-03-15 16:37:00-03","NY","NYBG","1184737","PreservedSpecimen","Plantae","Solanaceae","Capsicum","lucidum","Capsicum lucidum","(Moric.) Kuntze","L. B. Smith",NA,NA,NA,"R. Reitz","8960","1959","08","20","Brazil","Santa Catarina","Blumenau","Mata da Companhia Hering, Bom Retiro","-49.082834","-26.926032",NA,NA,"250","250","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478158' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184737","NY01184737_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
"174","2021-03-15 16:37:00-03","NY","NYBG","1184735","PreservedSpecimen","Plantae","Solanaceae","Capsicum","lucidum","Capsicum lucidum","(Moric.) Kuntze","L. B. Smith",NA,NA,NA,"R. Reitz","5835","1957","12","21","Brazil","Santa Catarina","Garuva","Garuva, Porto do Palmital, Sao Francisco do Sul","-48.8547","-26.0269",NA,NA,"10","10","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1478146' target='other'> <mi>dwc_moreinfo</mi></a>","NY01184735","NY01184735_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,NA,NA,NA,NA
