"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"307","2019-08-27 13:30:39-03","IAP","PACA-AGP","109087","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","M. Grings",NA,NA,NA,"M. Grings","1181","2011","04","10","Brasil","RS","Nova Petrópolis","Bairro Alpina, final da rua Tennenwald.","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,"ICN 167195 Habitat: em floresta secundária Fenofase: fl. Hábito: árvore","PACA109087",NA,"14669","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA
"308","2019-08-27 13:30:39-03","IAP","PACA-AGP","84911","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","A. Sehnem",NA,NA,NA,"Sehnem, A.","7847","1961","04","22","Brasil","RS","São Leopoldo","prope urbem","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Habitat: arbor in silva campestri","PACA084911",NA,"10287","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA
"309","2019-08-27 13:30:39-03","IAP","PACA-AGP","103753","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Sobral, M.",NA,NA,NA,"Jagmin, N.",NA,"1991","04","30","Brasil","RS","São Leopoldo","Campus Unisinos","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"Xiloteca nº 73 ou material apenas de herbário?","PACA103753",NA,"10287","auto",NA,NA,NA,NA,"Magnoliophyta","Laurales",NA,"Magnoliatae",NA,NA,NA,NA
"310","2020-12-20 21:18:03-03","UFV","VIC","36136","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","Siqueira, L.C. de","2007","05","18","Siqueira, L.C. de; et al.","250","2006","04","28","Brasil","Minas Gerais","Araponga","Comunidade Córrego dos Lanas, Fragmento; entorno do Parque Estadual Serra do Brigadeiro. Floresta Estacional Semidecidual.","-42.5208015441895","-20.6667003631592",NA,NA,NA,NA,"Árvore, c.a. de 10 metros de altura; cálice ferrugíneo, corola banca e aroma de mel.","VIC036136",NA,"16385","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2020-12-20 21:18:03-03","UFV","VIC","40233","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Simão, M.R.V.C.","53","2012","04","16","Brasil","Minas Gerais","Viçosa","Estrada do Palmital","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 8 m, corola branca de odor adoçicado.","VIC040233",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2020-12-20 21:18:03-03","UFV","VIC","17171","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Lopes, W.P.; et al.","s.n.","1995","01","17","Brasil","Minas Gerais","Viçosa","Jardim Botânico","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 7 m ind 532","VIC017171",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-12-20 21:18:03-03","UFV","VIC","29334","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Francisco, E.M.; et al.","s.n.","1999","05","19","Brasil","Paraná","Curiúva","Sitio torre Alta","-50.4583015441895","-24.0324993133545",NA,NA,NA,NA,"Árvore de 15 m, flores brancas.","VIC029334",NA,"23566","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-12-20 21:18:03-03","UFV","VIC","46781","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Filho, H.F.L.","s.n.","1971","04","15","Brasil","São Paulo","Divinolândia",NA,"-46.7299995422363","-21.6599998474121",NA,NA,NA,NA,"Nativa em mata secundária.Árvore, ca. 10 m alt. Flores brancas.; Árvore, ca. 10 m alt. Flores brancas.; Nativa em mata secundária.","VIC046781","VIC046781","15684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2020-12-20 21:18:03-03","UFV","VIC","33988","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Dias, A.C.; Pinto, R.O.","508","1994","03","25","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"Árvore de 10 m 25 cm no nivel de DAP","VIC033988",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2020-12-20 21:18:03-03","UFV","VIC","29925","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Teixeira, R.N.C.; et al.","175","2005","09","25","Brasil","Espírito Santo","Santa Maria de Jetibá",NA,"-40.7461013793945","-20.040599822998",NA,NA,NA,NA,"Árvore de 12 m.","VIC029925",NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-12-20 21:18:03-03","UFV","VIC","28711","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Assis, L.C.S.; et al.","739","2003","03","09","Brasil","Minas Gerais","Descoberto","Reserva biológica da represa do Grama.","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 10 m.na borda de mata, folhas discolores botões creme esverdeados.","VIC028711",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-12-20 21:18:03-03","UFV","VIC","19609","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Souza, P.B.; et al.","s.n.","2006","04","13","Brasil","Minas Gerais","Dionísio","Zona de amortecimento do PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Terrestre arbórea de 11 m.","VIC019609",NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2020-12-20 21:18:03-03","UFV","VIC","14667","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Sevilha, A.C.; et al.","s.n.","1995","03","27","Brasil","Minas Gerais","Viçosa","Jardim Botânico","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de ca 15 m, casco bege,alburno branco, inflorescência com flores de pétalas amarelo limão com cálice ferrugíneo aromático,localizado a meia encosta de morro de exposiçãosudoeste em latossolo vermelho amarelo distrofico.(IND 608","VIC014667",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-12-20 21:18:03-03","UFV","VIC","40227","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.",NA,NA,NA,NA,"Simão, M.R.V.C.","77","2012","05","05","Brasil","Minas Gerais","Viçosa","Mata do Paraiso, Estação de Pesquisa, treinamento e Educação Ambiental da Mata do Paraiso","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Árvore de 10 m, calice ferrugineo, corola branca","VIC040227",NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-21 14:38:10-03","UFJF","CESJ","61392","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","E.M.Saddi","2011","07",NA,"E.M.Saddi; P. Samor; J.H. Martins","470","2011","04","26","Brasil","Minas Gerais","Bom Jardim de Minas","Parcela P2 dos estudos para o EIA do Minerioduto Bom Sucesso, MG - Itaguaí, RJ. Lat.: 21º5","-44.1911010742188","-21.9472007751465",NA,NA,NA,NA,"Folhas com pelos ferrugíneos na face abaxial e flores alvas. Mata com aprosimadamente 1000m altitude. Habitat: Floresta","CESJ061392",NA,"20996","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"322","2019-11-21 14:38:10-03","UFJF","CESJ","39627","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","L.C.S. Assis","2003","03","15","L.C.S. Assis; P.C.L. Faria; V.R. Almeida","739","2003","03","09","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 10 m na borda da mata, folhas discolores, botões creme-esverdeados","CESJ039627",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"323","2019-11-21 14:38:10-03","UFJF","CESJ","40099","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","L.C.S. Assis","2003","04","25","L.C.S. Assis","804","2003","04","17","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 12m na borda da mata, à beira do curso d'água. Perigônio com a face externa ferrugínea e a interna perolada e estruturas de reprodução peroladas.","CESJ040099",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"324","2019-11-21 14:38:10-03","UFJF","CESJ","35743","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","L.C.S. Assis","2002","02","01","R.C. Forzza; R.M. Castro; V.R. Almeida; L. Menini Neto","2046","2002","01","13","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 8m alt., em borda de mata. Folhas discolores, ferrugíneas na face abaxial. Frutos verdes, cúpula verde passando a vermelha.","CESJ035743",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"325","2019-11-21 14:38:10-03","UFJF","CESJ","35348","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","L.C.S. Assis","2002","02","01","R.M. Castro; D.S. Pifano","674","2001","11","30","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore na borda da mata ca 12m, próximo ao curso d'água. Folhas com a página abaxial ferrugínea. Frutos maduros vermelhos com a glande vermelha. Frequente","CESJ035348",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"326","2019-11-21 14:38:10-03","UFJF","CESJ","34704","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","H.van der Werff","2001","12",NA,"R.C. Forzza; V.R. Almeida; L.C.S. Assis; L.F.A. Fazza","1879","2001","10","13","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 8m alt., em borda de mata. Folhas discolores; ferrugíneas na face abaxial. Frutos verdes.","CESJ034704",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"327","2019-11-21 14:38:10-03","UFJF","CESJ","34461","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","H.van der Werff","2001","12",NA,"R.M. Castro","441","2001","05",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore, muito frequente, botões florais ferrugíneos, flores alvas","CESJ034461",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"328","2019-11-21 14:38:10-03","UFJF","CESJ","56017","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","F.S. Souza","2010","07","10","F.S. Souza; J.H.C. Ribeiro; C.O.Rezende","880","2010","04","09","Brasil","Minas Gerais","Descoberto","Serra do Relógio, RPPN Alto da Boa Vista","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore 7m na área antropizada. Raques ferrugineas. Flores brancas.","CESJ056017",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"329","2019-11-21 14:38:10-03","UFJF","CESJ","59366","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","M. Verdi","2010","04","28","M. Verdi; N.L.Souza; G.Klemz; D.H. Klettenberg","4347","2010","04","10","Brasil","Santa Catarina","São Martinho","Estrada Geral São Luiz/SC - 407, Lat.:28º10'06,00S; Lon.:48º57'30,00O; Alt.:89m.","-48.958333","-28.168333","-48.958333","-28.168333","89","89","Floresta Ombrófila Densa; estádio suces. avançado. Árvore, 20m alt., flor branca.","CESJ059366",NA,NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"330","2019-11-21 14:38:10-03","UFJF","CESJ","59446","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","S.Dreveck","2010","03","18","S.Dreveck; F.E. Carneiro","2004","2010","03","18","Brasil","Santa Catarina","Garuva","Kilometro Trevo, Lat.:26º00'36,00S; Lon.:48º52'12,00O; Alt.: 135m.","-48.87","-26.01","-48.87","-26.01","135","135","Floresta Ombrófila Densa; estádio suces. médio de regeneração. Árvore, 10m alt.,flor branca. Em interior de fragmento.","CESJ059446",NA,NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"331","2019-11-21 14:38:10-03","UFJF","CESJ","62782","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","B.E. Conde","2013","04","30","B.E. Conde","224","2013","04","12","Brasil","Minas Gerais","Juiz de Fora","São Sebastião da Boa Vista","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Árvore de caule lenhoso, levemente viloso. Folhas oblongo-lanceoladas, com ápice acuminado, peninérveas e pecioladas. Flores amarelo-marrom, sempre em grupos de 3.","CESJ062782",NA,"36144","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"332","2019-11-21 14:38:10-03","UFJF","CESJ","49359","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","A.S.M. Valente","2007",NA,NA,"A.S.M. Valente; P.O. Garcia","s.n.","2007",NA,NA,"Brasil","Minas Gerais","Rio Preto","Serra Negra","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"CESJ049359",NA,"20815","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"333","2019-11-21 14:38:10-03","UFJF","CESJ","65434","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","B.E. Conde","2014","07","06","B.E. Conde","446","2014","03","12","Brasil","Minas Gerais","Santos Dumont","São Bento, Coletada em meio a floresta de fronte para a casa do Sr. Alberto do Nascimento.","-43.5525016784668","-21.4566993713379",NA,NA,NA,NA,"Arbórea (aprox 12m), flores brancas amareladas. Localmente é utilizada como recurso madeireiro em geral.","CESJ065434",NA,"25699","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"334","2019-11-21 14:38:10-03","UFJF","CESJ","36249","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","L.C.S. Assis","2002","02","01","R.C. Forzza; B.K.S. Franco","2064","2002","01","27","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca. 15m alt. Folhas discolores. Cálice e frutos verdes.","CESJ036249",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"335","2019-11-21 14:38:10-03","UFJF","CESJ","35736","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","L.C.S. Assis","2002","02","01","D.S. Pifano; R.M. Castro","215","2001","12","01","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 5m, próxima à borda da mata e ao curso d'água em local de meia luz. Hipanto verde e vináceo com drupas verdes.","CESJ035736",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"336","2020-07-02 18:54:00-03","UFJF","CESJ","32920","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","H.van der Werff","2001","12",NA,"R.M. Castro; P.H. Nobre; F.R.G. Salimena; V.R. Almeida; B.C. Campos","280","2001","04","21","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore com ca 10m de altura na borda do curso d'água, na borda da mata. Frequente. Coletada próximo a ponte de acesso a mata. Folhas discolores com a face abaxial ferrugínea. Botões florais ferrugíneos e demais peças alvas. A planta exala odor adocicado","CESJ032920",NA,"11991","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"337","2019-11-21 14:38:10-03","UFJF","CESJ","51006","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees",NA,NA,NA,NA,"R.M. Castro","1667","2008","05",NA,"Brasil","Mato Grosso","Nossa Sra do Livramento","Mineração Morrinho e adjacências",NA,NA,NA,NA,NA,NA,"Árvore, mata ciliar sujeita a inundação, flores alvas com odor melífero.","CESJ051006",NA,NA,NA,NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"338","2019-11-21 14:38:10-03","UFJF","CESJ","59446","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","S.Dreveck","2010","03","18","S.Dreveck; F.E. Carneiro","2004","2010","03","18","Brasil","Santa Catarina","Garuva","Kilometro Trevo, Lat.:26º00'36,00S; Lon.:48º52'12,00O; Alt.: 135m.","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"Floresta Ombrófila Densa; estádio suces. médio de regeneração. Árvore, 10m alt.,flor branca. Em interior de fragmento.","CESJ059446",NA,"22441","auto",NA,"América do Sul",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA
"339","2021-04-07 11:45:15-03","UFMS","CGMS","76479","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","Marcelo Leandro Bueno","2019","06","12","Ana Francisca Gomes da Silva","4","2019","05","25","Brasil","Mato Grosso do Sul","Japorã","Rodovia MS-386, próximo ao Distrito de Jacareí.","-54.3333333","-23.8236111","-54,3333333","-23,8236111","292","292",NA,"CGMS1109467",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2021-04-07 11:45:15-03","UFMS","CGMS","12717","PreservedSpecimen","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees & Mart.","H. van der Werff","2003",NA,NA,"J.M. Silva; E. Barbosa; E.F. Costa","3356","2001","03","23","Brasil","Paraná","Tunas do Paraná","Estrada de Pacas para o parque das Lauráceas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"Flor alva. Habitat: Floresta atlântica. Habito: Árvore. 10,00m de altura.","CGMS1042111",NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-08-20 10:16:29-03","UNICAMP","UEC","135031","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Urbanetz, C",NA,NA,NA,"Urbanetz, C","48","2003","07","01","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-24.883333","-47.916667","-24.883333","-47.916667","100","100",NA,"UEC061960","UEC061960",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"342","2021-03-01 16:32:31-03","UNICAMP","UEC","104926","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Baitello, JB","2000","02","18","Moraes, MD","19b","1995","04","26","Brazil","São Paulo","Ubatuba","Planície litorânea de Picinguaba.&nf;Trilha da guarita.","-23.333333","-44.8","-23.333333","-44.8",NA,NA,"Árvore 6 m.","UEC061276","UEC061276",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"343","2021-03-01 16:32:31-03","UNICAMP","UEC","115232","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Moraes, PLR","2003","02","03","Pedroni, F; Sanches, M","404","1996","05","25","Brazil","São Paulo","Ubatuba","Picinguaba.&nf;Restinga próximo ao centro de visitantes.","-44.8","-23.366667","-44.8","-23.366667",NA,NA,"Árvore 12 m de altura, com botões.; Mata de planície, Restinga.","UEC061337","UEC061337",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"344","2021-03-01 16:32:31-03","UNICAMP","UEC","116337","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Franco, G","2000","04","22","Franco, G; Baptista, VR; Ferreira, L; Cielo-Filho, R; Zidko, A; Rodrigues, RR","2976","2000","04","22","Brazil","São Paulo","São Sebastião","Praia Barra da Una/ Boraceia. Estrada de acesso da Faenda Águas do Bento.","-45.766944","-23.731667","-45.766944","-23.731667","30","30","Árvore ca. de 8 m de altura, flores brancas, Borda paralela a estrada.; Floresta de Restinga, Planície Fluvio Marinha. Formação Cananéia.","UEC061274","UEC061274",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"345","2021-03-01 16:32:31-03","UNICAMP","UEC","126175","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Ramos, E","2007","03","11","Ramos, E; Gonçalves, HR","202","2007","03","11","Brazil","São Paulo","Ubatuba","Fazenda Capricórnio","-45.1462","-23.617739","-45.1462","-23.617739","386","386","Árvore 5-6m alt; ramos ferrugíneos; flores brancas; Floresta ombrófila densa de terras baixas","UEC129697","UEC129697",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"346","2021-03-01 16:32:31-03","UNICAMP","UEC","134782","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Souza, VC",NA,NA,NA,"Araki, DF; Rother, DC; Oliveira, SH; Toledo, RM; Tamashiro, JY; Rodrigues, RR","78","2003","05","19","Brazil","São Paulo","Ribeirão Grande","Parque Estadual Intervales.&nf;Trilha saíndo 500, antes da see do núcleo Barra Grande em direção a E.E. Xitue&nf;Beira da estrada.","-48.35","-24.3","-48.35","-24.3",NA,NA,"Arbórea, 5 m, flor branca.; Floresta Ombrófila Densa Montana, vegetação conservada com escorregamentos naturais e cin.","UEC061270","UEC061270",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"347","2021-03-01 16:32:31-03","UNICAMP","UEC","132494","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Barbosa, TDM","2003","12","03","Kollmann, L; Berger, MVS","6149","2003","04","30","Brazil","Espírito Santo","Santa Maria De Jetibá","Caramuru, Sitio Jetibá, propriedade de Ademival e Gildo Adeodato.","-40.715694","-20.102278","-40.715694","-20.102278",NA,NA,"Árvore 15 m, DAP 25 cm, Fuste 5 m. Flores brancas.","UEC061263","UEC061263",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"348","2021-02-26 11:29:51-03","UNICAMP","UEC","151332","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Brotto, ML","2018","09",NA,"Torres, RB; Figueiredo, N; Oliveira, AR","188","1987","05","13","Brazil","São Paulo","Angatuba","Estação Ecológica de Angatuba. Mata Secundária.","-48.602119","-23.698839","-48.602119","-23.698839",NA,NA,"Árvore 7 m. Beira da mata. Cortex cinza avermelhado, liso. Frutos verdes. Camelão.","UEC005257","UEC005257",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"349","2021-03-01 16:32:31-03","UNICAMP","UEC","155201","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Santos, K; Baitello, JB",NA,NA,NA,"Santos, K","4025","2001","01","31","Brazil","São Paulo","Campinas","Mata Malabar III, Campinas/Itatiba.","-46.866667","-22.916667","-46.866667","-22.916667",NA,NA,"Árvore perenifólia, zoocórica. Altura total: 8m.; altura do fuste: 5m. PAP: 40cm. Casca rugosa; madeira leve.","UEC070375","UEC070375",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"350","2021-03-01 16:32:31-03","UNICAMP","UEC","137062","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees","Brotto, ML","2018","09",NA,"Prance, GT; Silva, AS; Berg, CC; Henderson, AJ; Nelson, BW; Balick, MJ; et al.","s.n.","1977","11","05","Brazil","Pará",NA,"Cachoeira Curua, north slope of Serra do Cachimbo, Serra do Cachimbo, BR 163, Cuiabá - Santarém Highway.",NA,NA,NA,NA,"300","300","Tree 20 m x 15cm diam.; yellow latex; fruit green.; Rocky terrain around falls.","UEC032099","UEC032099",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"351","2021-03-01 16:32:31-03","UNICAMP","UEC","142960","S","Plantae","Lauraceae","Nectandra","oppositifolia","Nectandra oppositifolia","Nees",NA,NA,NA,NA,"Destefani, ACC; Lima, RAF; Jacovac, ACC; Vosgueritchian, SB; Campos-Filho, EM; et al.","221","2005","03","31","Brazil","São Paulo","Cananéia","Distrito de Santa Maria. Parque Estadual de Jacupiranga, Núcleo Cedro.","-48.141944","-25.0775","-48.141944","-25.0775","60","60","Árvore com flores muito branca.; Situação ecotonal entre Floresta Ombrófila Densa Baixo Montana e Floresta sobre Restinga muito degradada.","UEC061307","UEC061307",NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
