"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","locality","imagecode","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount"
"794","2012-08-18 05:19:00-03","MO","MOBOT","3012617","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","João Murça Pires","1978","8","3","South America","Brazil",NA,NA,NA,NA,"Pires 16376",NA,NA,NA,NA,"L.","N.A. Rosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2013-07-28 05:59:00-03","MO","MOBOT","3012779","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Gunnar Wilhelm Harling|U. Eliasson|Lennart Andersson","1977","2","8","South America","Ecuador",NA,NA,NA,NA,"Harling 15192","Loja",NA,NA,NA,"L.","T. Croat","Road Caracocha - Macará, ca 40 km SW of Catacocha, dry Ceiba-savannah.",NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"796","2010-04-02 20:17:00-03","MO","MOBOT","3013219","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Aurelio Schinini|Eugenia Bordas","1990",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Schinini Cacace 26876","Central",NA,NA,NA,"L.",NA,"Asunción, cultivado en calle avai y Tacuarí.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"797","2011-03-15 10:28:00-03","MO","MOBOT","3013243","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Hermes Cuadros V.","1987","2","3","South America","Colombia",NA,NA,NA,NA,"Cuadros Villalobos 3250",NA,NA,NA,NA,"L.",NA,"Mun. Cartagena, Corregimiento Punta Canoa, Loma Magollon.",NA,NA,NA,NA,"30.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"798","2010-05-16 08:12:00-03","MO","MOBOT","3013286","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Aurelio Schinini","1990",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Schinini Cacace 26841","Central",NA,NA,NA,"L.",NA,"Asunción, Cultivado en calle Tte. Fariña y Méjico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"799","2010-04-14 18:01:00-03","MO","MOBOT","3013446","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Thomas Morong","1888",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Morong 722",NA,NA,NA,NA,"L.","Maria S. Ferrucci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"800","2014-02-03 22:25:00-02","MO","MOBOT","3013488","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Honora Murphy","1982","5","17","South America","Colombia",NA,NA,NA,NA,"Murphy 399","Valle del Cauca",NA,NA,NA,"L.",NA,"Carretera from Buga to Darien, past Mediacanoa. Finca Los Chorros. Disturbed 2 degree mountain forest, very steep and rocky, little humas layer. less than 1000 mm rainfall annually.",NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2020-09-04 04:40:00-03","MO","MOBOT","3013496","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Herbert H. Smith","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Smith 445",NA,NA,NA,NA,"L.","A. Gentry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2008-05-27 22:02:00-03","MO","MOBOT","3013559","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","LLANO","1969","4","2","South America","Colombia",NA,NA,NA,NA,"LLANO 11",NA,NA,NA,NA,"L.",NA,"Hda La Mariela. Cartago (Valle.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2011-04-06 19:05:00-03","MO","MOBOT","3013601","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Calaway H. Dodson|Mary E. Fallen|F.M. Valverde B.","1979","7","14","South America","Ecuador",NA,NA,NA,NA,"Dodson 7995","Los Ríos",NA,NA,NA,"L.",NA,"Jauneche Forest, Jauneche, Km 70 Quevedo-Palenque via Mocachi, Canton Vinces.",NA,NA,"-79.7","-1.2667","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2010-03-21 18:20:00-03","MO","MOBOT","3013689","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Charles M. Belshaw","1937","8","15","South America","Peru",NA,NA,NA,NA,"Belshaw 3243","San Martín",NA,NA,NA,"L.","D.C. Wasshausen","Valley of San Martin. Region of low trees and tall shrubs in sandy soil. East of Tatapoto 8 km., Fundo de San Isidro near Codo Creek.",NA,"San Martín",NA,NA,"304.80000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2012-05-04 05:16:00-03","MO","MOBOT","3013690","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Cyril Allen","1924","12","14","South America","Colombia",NA,NA,NA,NA,"Allen 850",NA,NA,NA,NA,"L.","Thomas B. Croat","Forest, Poponte Magdalena Valley.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2012-04-12 13:12:00-03","MO","MOBOT","3013722","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Milan Vavrek|Lidia Pérez de Molas","1981","4","7","South America","Paraguay",NA,NA,NA,NA,"Vavrek 232","Central",NA,NA,NA,"L.","M.S. Ferrucci","San Lorenzo - ICB - Camino a la Facultad de Agronomia, A 100 m. Alt. 120 m; exposición descubierto; suelo arenoso; sitio al costado del Camino; aislado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2008-05-27 22:02:00-03","MO","MOBOT","3013785","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Boris A. Krukoff","1933","8","20","South America","Brazil",NA,NA,NA,NA,"Krukoff 5578","Acre",NA,NA,NA,"L.",NA,"Near mouth of Rio Macauhan (tributary of Rio Yaco, on terra firme.",NA,NA,"-69","-9.33333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2008-05-27 22:02:00-03","MO","MOBOT","3013571","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Douglas C. Daly","1980","10","1","South America","Brazil",NA,NA,NA,NA,"Daly 397","Maranhão",NA,NA,NA,"L.","D. Daly","Road from São luiz Gonzaga to Santo Antonio, 53 to 35 km from Bacabal. Capoeira.",NA,NA,"-44.66666","-4.31666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"809","2015-07-26 05:59:00-03","MO","MOBOT","3013838","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","F.J. Breteler","1966",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Breteler 5146","Monagas",NA,NA,NA,"L.","F.J. Breteler","Cuarapiche forest reserve. Caño colorado. Primary forest. Inundated in rainy season.",NA,NA,NA,NA,"0E8","100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2015-03-03 21:23:00-03","MO","MOBOT","3013867","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","O.O. Miller","1901",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Miller 127",NA,NA,NA,NA,"L.","J.R. Johnston","El Valle.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"811","2008-05-27 22:02:00-03","MO","MOBOT","3013885","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","M.S. Chrostowski","1970","7","16","South America","Peru",NA,NA,NA,NA,"Chrostowski 70-336","San Martín",NA,NA,NA,"L.","T.D. Pennington, 10/","Granja El Porvenir near Juan Guerra.",NA,"San Martín",NA,NA,"255.00000000","260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2010-05-16 08:12:00-03","MO","MOBOT","3013952","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Aurelio Schinini","1973",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Schinini Cacace 6304","Central",NA,NA,NA,"L.","M.S. Ferrucci","Itá Enramada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2008-05-27 22:02:00-03","MO","MOBOT","3013970","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","B.A.S. Pereira","1995",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Pereira 2794","Tocantins",NA,NA,NA,"L.","R.E. Gereau","Municipio de Combinado. Km 64 estrada Campos Belos/Tagatinga do Tocantins.",NA,NA,"-46.5","-12.66666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"814","2008-05-27 22:02:00-03","MO","MOBOT","3013985","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Guillermo Klug","1936","4",NA,"South America","Peru",NA,NA,NA,NA,"Klug 4285","San Martín",NA,NA,NA,"L.","P.C. Standley","Juan Jui, Alto Rio Huallaga, forest.",NA,NA,NA,NA,"400.00000000","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2011-03-01 12:53:00-03","MO","MOBOT","3014016","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Luis E. Ruiz-Terán","1960",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Ruíz-Terán 356","Guárico",NA,NA,NA,"L.","Lert","Bosque tropófito de El Vedero, a unos 2 km. de la población de San Antonio de Tamanaco, Distrito Monagas.",NA,NA,NA,NA,"100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"816","2008-05-27 22:02:00-03","MO","MOBOT","3014028","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","DEVIA",NA,NA,NA,"South America","Colombia",NA,NA,NA,NA,"DEVIA 3196","Valle del Cauca",NA,NA,NA,"L.",NA,"Mpio. Tuluá. Corr. Mateguadua, reserva natural, bosque secundario.",NA,NA,"-76.16666","4.03333","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2009-12-13 15:52:00-02","MO","MOBOT","3014083","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Francisco J. Ortega","1979","7","31","South America","Venezuela",NA,NA,NA,NA,"Ortega 780","Portuguesa",NA,NA,NA,"L.",NA,"Estacion lluviosa.",NA,NA,NA,NA,"190.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2016-11-15 05:15:00-02","MO","MOBOT","3014132","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Antonio C. Krapovickas|Aurelio Schinini","1977",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Krapovickas 32777","Alto Paraguay",NA,NA,NA,"L.","M.S. Ferrucci","Palmar Chicas.",NA,NA,"-57.93333","-21.75",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2012-12-23 05:06:00-02","MO","MOBOT","3014133","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Luis Valverde","1990",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Valverde 1265","Mérida",NA,NA,NA,"L.",NA,"Carretera Ejido - Los Gauimaros - Mérida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2008-05-27 22:02:00-03","MO","MOBOT","3014180","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Andres Castillo","1977","12","13","South America","Venezuela",NA,NA,NA,NA,"Castillo 682","Monagas",NA,NA,NA,"L.","A. Castillo","Reserva Forestal de Guarapiche, sector Guacharaca.",NA,NA,"-62.89111","9.89666","10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2014-07-25 06:20:00-03","MO","MOBOT","3014236","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Eduardo Lleras|William C. Steward|J.C. Ongley|Dionizio F. Coêlho|José F. Ramos|José F. Lima","1973","7","13","South America","Brazil",NA,NA,NA,NA,"Lleras 16680","Amazonas",NA,NA,NA,"L.","T. Croat","Lago de Tefé, Mujeira. Terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2014-02-20 16:09:00-03","MO","MOBOT","3014238","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Kate Clark","1981","2","23","South America","Venezuela",NA,NA,NA,NA,"Clark s.n.","Amazonas",NA,NA,NA,"L.","R.L. Liesner","San Carlos de Rio Negro, ca. 20 km S of confluence of Rio Negro and Brazo Casiquiare; (average rainfall 3400-3600 mm/year).",NA,NA,"-67.05","1.93333","119.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2014-04-21 12:05:00-03","MO","MOBOT","3014241","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Mario Saldias P.|Yaneth Roca","1991","6","13","South America","Bolivia",NA,NA,NA,NA,"Saldias Paz 1389","Santa Cruz",NA,NA,NA,"L.","M. Nee","Botáncio de Santa Cruz; carretera a Cotoca; 12 km E del centro de Santa Cruz; Bosque subhúmedo subtropical.",NA,"Andrés Ibáñez","-63.06666","-17.76666","375.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2008-05-27 22:02:00-03","MO","MOBOT","3014276","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Augustus Fendler","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,"Fendler 155",NA,NA,NA,NA,"L.","T. Croat","Prope coloniam Tovar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2008-05-27 22:02:00-03","MO","MOBOT","3014307","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Nélida Soria","1988",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Soria Rey 2033","Amambay",NA,NA,NA,"L.","D. Brunner","En el cerrado. P.N. Cerro Cora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2008-08-07 03:32:00-03","MO","MOBOT","3014392","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Otto Buchtien","1917",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Buchtien 711",NA,NA,NA,NA,"L.",NA,NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2012-12-02 09:17:00-02","MO","MOBOT","3014399","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Philip A. Silverstone-Sopkin","1987","4","15","South America","Colombia",NA,NA,NA,NA,"Silverstone-Sopkin 3073","Valle del Cauca",NA,NA,NA,"L.","P.A. Silverstone-Sopkin","Hacienda El Medio (Carretera Panamericana entre La Paila y Zarzal, parte plana del Valle del Rio Cauca), bosque remanente parcilamente primario, dominado por Anacardium excelsum hasta 40 m altura, 1.73 m DAP; ca 950 m.",NA,"Zarzal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2011-03-24 10:03:00-03","MO","MOBOT","3014408","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","A. Ducke","1940",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Ducke 567","Amazonas",NA,NA,NA,"L.","A. Ducke","São Paulo de Olivença, silva secundaria in varzea inunbadili.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2009-05-15 13:24:00-03","MO","MOBOT","3014412","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pedro Jörgensen","1929",NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Jörgensen 4456",NA,NA,NA,NA,"L.","M.S. Ferrucci",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2013-05-16 13:30:00-03","MO","MOBOT","3014490","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","R.C. Quevedo","1991","3","19","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 524","Santa Cruz",NA,NA,NA,"L.","R.L. Liesner","San Ramón, Puquiio Norte, cercanía Est. Castedo. 62 27' ; 16 38'15.",NA,"Nuflo de Chavez",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2009-07-17 07:39:00-03","MO","MOBOT","3014526","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Émile Hassler",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,"Hassler 11593",NA,NA,NA,NA,"L.","M.S. Ferrucci","In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"832","2014-01-06 18:17:00-02","MO","MOBOT","3014534","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","C.A. Cid Ferreira|A. Souza","1980","10","23","South America","Brazil",NA,NA,NA,NA,"Cid Ferreira 3014","Acre",NA,NA,NA,"L.","J. Amaral & L. Coelho","Município de Rio Branco, estrada para Sena Madureira km 40, a 4km da margem direita. Mata perturbada de terra firme, solo argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2011-04-18 18:10:00-03","MO","MOBOT","3014571","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Pedro Acevedo-Rodríguez|Luis Rea|C. Salinas","1991","8","4","South America","Bolivia",NA,NA,NA,NA,"Acevedo-Rodríguez 4444","La Paz",NA,NA,NA,"L.",NA,"Km 21.5 from Chulumani toward La Asunta. Roadside.",NA,"Sud Yungas",NA,NA,"1580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"834","2013-05-16 13:30:00-03","MO","MOBOT","3014623","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","R.C. Quevedo","1991","3","19","South America","Bolivia",NA,NA,NA,NA,"Quevedo Sopepí 524","Santa Cruz",NA,NA,NA,"L.","M. Nee","San Ramón. Puquio Norte, cercanía Est. Castedo. 62 27'; Lat 16 38' 15.",NA,"Nuflo de Chavez",NA,NA,"560.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2014-04-12 21:22:00-03","MO","MOBOT","3014632","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Fany Llanos","1985",NA,NA,"South America","Colombia",NA,NA,NA,NA,"Llanos H. 815","Huila",NA,NA,NA,"L.",NA,"Hacienda San Rafael.",NA,"Tello","-75.140092","3.062998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2009-08-27 17:09:00-03","MO","MOBOT","3014647","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Llewelyn Williams","1938","6","23","South America","Venezuela",NA,NA,NA,NA,"Williams 10220","Aragua",NA,NA,NA,"L.",NA,"El Limón.",NA,NA,NA,NA,"510.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2013-12-30 20:55:00-02","MO","MOBOT","3014682","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","G.L. Sobel|et al.","1988",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Sobel 5985","Bahia",NA,NA,NA,"L.","T.S. Santos","Trancoso, Porto Seguro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2009-12-05 06:55:00-02","MO","MOBOT","3014739","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Gert G. Hatschbach|V. Pott|J.M. Silva","1994",NA,NA,"South America","Bolivia",NA,NA,NA,NA,"Hatschbach 60955",NA,NA,NA,NA,"L.","G. Hatschbach","Porto Soares, rodovia para Carumbá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2010-02-05 22:09:00-02","MO","MOBOT","3014764","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J. A. Samuels","1916","4","30","South America","Suriname",NA,NA,NA,NA,"Samuels 70",NA,NA,NA,NA,"L.","Thomas B. Croat","Forest of Plantation, Spieringshoek.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2011-02-22 15:43:00-03","MO","MOBOT","3014809","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","J. Lanjouw",NA,NA,NA,"South America","Suriname",NA,NA,NA,NA,"Lanjouw 1069",NA,NA,NA,NA,"L.","H. Uittien","Lengie Kondre near Coronie W. Grove.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2013-10-05 06:35:00-03","MO","MOBOT","3014889","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Julian A. Steyermark|Ángel C. González","1977","2","12","South America","Venezuela",NA,NA,NA,NA,"Steyermark 113767","Falcón",NA,NA,NA,"L.",NA,"Distrito Colina: en el chaguaramal de Roystonea venezuelana y vecindades, rio Macoura, entre Las Barrancas y El Turagual de Macoruca (zona de represa)",NA,NA,"-69.45777","11.2375","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2012-01-04 14:33:00-02","MO","MOBOT","3015002","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","José Bono","1985","8","20","South America","Venezuela",NA,NA,NA,NA,"Bono 5135","Táchira",NA,NA,NA,"L.",NA,"Selva de galería, a lo largo de la quebrada. Zorca San Isidro, 7 kms. oeste de San Cristóbal.",NA,NA,NA,NA,"850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2009-07-10 17:57:00-03","MO","MOBOT","3015038","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Troels M. Pedersen","1951","10","16","South America","Argentina",NA,NA,NA,NA,"Pedersen 1266","Formosa",NA,NA,NA,"L.",NA,"Dep. Boca del Bermejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2008-05-27 22:02:00-03","MO","MOBOT","3015066","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Nur Ritter","1998","7","14","South America","Bolivia",NA,NA,NA,NA,"Ritter 4534","Santa Cruz",NA,NA,NA,"L.","N. Ritter","Bahia Preseverancia: a cove at the southern end of Laguna La Gaiba. Along the Bolivian-Brasilian border. Center of the collecting area. Seasonally inundated strip of land which separates the cove from the body of the lake. Dominated by Astrocaryum indet. Substrate sand and sediment.",NA,"Angel Sandoval","-57.70194","-17.82027","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2009-08-23 08:16:00-03","MO","MOBOT","3015146","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Calaway H. Dodson|Alwyn H. Gentry","1983","5","24","South America","Ecuador",NA,NA,NA,NA,"Dodson 13902","Guayas",NA,NA,NA,"L.",NA,"Capeira, km 21, Guayaquil to Daule, Tropical dry forest.",NA,NA,"-79.963","-2.0195","20.00000000","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"846","2014-01-19 13:28:00-02","MO","MOBOT","3015358","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Orlando Marulanda|V. de A. Rodriguez","1989","2","18","South America","Colombia",NA,NA,NA,NA,"Marulanda 856","Bolívar",NA,NA,NA,"L.",NA,"Pueblo Nuevo, alrededores de la Ciénaga el Totumo, camino al volcán de lodo, 75 16.15' W, 10 8.73' N.",NA,"San Martin de Loba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2011-04-11 12:14:00-03","MO","MOBOT","3015399","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Ismael Morel","1947",NA,NA,"South America","Argentina",NA,NA,NA,NA,"Morel 2092","Formosa",NA,NA,NA,"L.","F.A. Berkley","Puesto Porteño.",NA,"Pilcomayo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"848","2009-12-05 06:55:00-02","MO","MOBOT","3015400","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Gert G. Hatschbach|V. Pott|J.M. Silva","1994",NA,NA,"South America","Brazil",NA,NA,NA,NA,"Hatschbach 60872","Mato Grosso do Sul",NA,NA,NA,"L.","M.S. Ferrucci","Fazenda Nhumirim, Lagoa Salina do Meio (mun. Corumbá).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"849","2009-08-23 08:16:00-03","MO","MOBOT","3015420","PreservedSpecimen","Plantae","Sapindaceae","Sapindus","saponaria","Sapindus saponaria","Calaway H. Dodson|Alwyn H. Gentry","1982","2","20","South America","Ecuador",NA,NA,NA,NA,"Dodson 12722","Los Ríos",NA,NA,NA,"L.",NA,"Estacion Biologica Pedro Franco Davils at Jauneche on road from Mocachi to Palenque on Estero Penafiel.",NA,NA,NA,NA,"70.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
