"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","continentOcean","preparationType","barcode","imagecode","fieldNumber","individualCount","previousCatalogNumber"
"144","2019-11-01 15:15:23-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014",NA,NA,"Irwin, HS; Harley, RM; Onishi, E","30476","1971","01","16","Brasil","Minas Gerais","Serra do Espinhaço","Ca. 40km W of Belo Horizonte, near BR-31",NA,NA,NA,NA,NA,"1800","1800","Terrestrial, rooted in soil-filled crevices. Inflorescences to ca. 25cm tall. Perianth dull brown-violet, marginally light yellow, the labellum yellow; Middle slopes of Serra da Piedade, with low dense woodland on iron-rich soil inters",NA,"Southern America",NA,"UB0018494","UB0018494",NA,NA,NA
"145","2019-11-01 15:15:30-03","UnB","UB","200711","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.","Helfstein, E","1998","08","17","Irwin, HS; et al.","20134","1968","02","15","Brasil","Minas Gerais",NA,"Serra do Cipó, ca. Km 120 (ca. 145km N of Belo Horizonte)",NA,NA,NA,NA,NA,"1300","1300","Terrestrial, the inflorescences 0,3m. Perianth red-brown, the labellum yellow; Steep sandy slopes with sandstone",NA,"Southern America",NA,"UB0018918","UB0018918",NA,NA,NA
"146","2019-05-06 12:01:21-03","UFU","HUFU","30474","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.","Pacheco, R.A.","2003","01","22","Pacheco, R.A.; Araújo, B.B. & Oliveira, G.C.","409","2002","11","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Planta, ca. 0,4 m. Cálice verde amarronzado, corola e estames amarelos.; Campo hidromórfico.","auto",NA,NA,"HUFU00035704","HUFU00035704",NA,NA,NA
"147","2019-05-06 12:01:21-03","UFU","HUFU","6422","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.","Ribeiro, J.E.L.S.","2001","06",NA,"Romero, R.; et al.","1280","1994","10","16","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Nascente do Rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Terrestre, ca. 0,20 m. Escapo floral com 0,40 m. Perigônio marrom, internamente amarelado. Labelo e coluna amarelos.; Campo vidromorfico beira do capão.","auto",NA,NA,"HUFU00035631","HUFU00035631",NA,NA,NA
"148","2019-05-06 12:01:21-03","UFU","HUFU","30117","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.","Resende, M.","2003","01","31","Romero, R.; Araújo, F.; Resende, M. & Farias, Y.","6627","2002","11","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Região Três Matinhas.","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Erva, ca. 45 cm. Labelo amarelo, outras pétalas pintalgadas de marrom e amarelo, fruto verde.; Campo hidromórfico.","auto",NA,NA,"HUFU00035702","HUFU00035702",NA,NA,NA
"149","2019-05-06 12:01:21-03","UFU","HUFU","30251","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.","Duarte, P.C.","2003","01","17","Duarte, P.C.; Valadão, R.M.; Romero, R. & Nakajima, J.N.","123","2002","11","21","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Três matinhas.","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Herbácea, ca. 0,5 m. Cálice e marrom, demais verticilos amarelos.; Campo hidromórfico (borda de capão).","auto",NA,NA,"HUFU00035703","HUFU00035703",NA,NA,NA
"150","2019-05-06 12:01:21-03","UFU","HUFU","13356","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.","Andrade, T.","2005","01","24","Romero, R.; Nakajima, J.N.","3768","1996","11","20","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Vale da nascente do rio São Francisco, lado das Matas.","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Terrestre, ca. 0,4 m. Cálice e corola amarelos, rajado de vinho. Labelo amarelo e coluna esverdeada.; Campo limpo em solo hidromórfico.","auto",NA,NA,"HUFU00035706","HUFU00035706",NA,NA,NA
"151","2019-05-06 12:01:21-03","UFU","HUFU","7094","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.","Ribeiro, J.E.L.S.","2001","07",NA,"Nakajima, J.N.; Romero, R.","692","1994","12","07","Brasil","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Vale do Rio São Francisco.","-46.3657989501953","-20.2453002929688",NA,NA,"57119",NA,NA,"Herbácea, ca. 0,40 m. Sépalas vinho, corola amarela e coluna creme.; Campo úmido, 2 meses após queimada.","auto",NA,NA,"HUFU00035705","HUFU00035705",NA,NA,NA
"152","2020-08-20 20:37:52-03","UFSC","FLOR","4815","PreservedSpecimen","Plantae",NA,NA,"Asparagales","Orchidaceae","Coppensia","fuscans","Coppensia fuscans","(Rchb.f.) Campacci","Pabst, G.","1976",NA,NA,"Klein, R.M.","4491","1963","11","01","Brasil","Santa Catarina","Lages","Morro do Pinheiro seco.","-50.326099395752","-27.8160991668701",NA,NA,"70701","950","950","flor amarela","auto",NA,NA,"FLOR0004815",NA,NA,NA,NA
"153","2020-08-20 14:54:43-03","UFSC","FLOR","16214","PreservedSpecimen","Plantae",NA,NA,"Asparagales","Orchidaceae","Coppensia","montana","Coppensia montana","(Barb.Rodr.) Campacci","Pedron, M.","2012","12","11","Venturi, S.; Trevisan, R. & Hassemer, G.N.","78","2012","12","02","Brasil","Santa Catarina","São Joaquim","Margem da Rodovia SC 438, próximo ao Mirante das Araucárias.","-49.961111","-28.280833","49º57'40''W","28º16'51''S",NA,"1315","1315","herbáceo, flor labelo amarelo, as outras 5 tépalas marrons, 0,4m altura. com fotos da planta viva.",NA,NA,NA,"FLOR0016214",NA,NA,NA,NA
"154","2020-08-20 20:37:53-03","UFSC","FLOR","1046","PreservedSpecimen","Plantae",NA,NA,"Asparagales","Orchidaceae","Coppensia","montana","Coppensia montana","(Barb.Rodr.) Campacci","Pabst, G.","1960",NA,NA,"Reitz, R.; Klein, R.M.","7754","1958","12","10","Brasil","Santa Catarina","São Joaquim","curral falso, Bom jardim.","-49.9317016601562","-28.2938995361328",NA,NA,"48290","1500","1500","flor amarela. Dupicata de HBR 23633.","auto",NA,NA,"FLOR0001046",NA,NA,NA,NA
"155","2021-03-04 15:42:06-03","IF","SPSF","15586","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae",NA,NA,NA,NA,NA,"S.Xavier & E. Caetano","314","1992","11","24","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,NA,"21048",NA,NA,"COLETA: XLS: SPSFAntigo;","auto","América do Sul",NA,NA,NA,NA,NA,NA
"156","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.",NA,NA,NA,NA,"Weddell, HA","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Barbacena","Habitat in arboribus ad Barbacena prov. Minas Geraes","-43.7736","-21.2258",NA,NA,"27982",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"157","2017-09-11 17:12:04-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","barbaceniae","Oncidium barbaceniae","Lindl.",NA,NA,NA,NA,"Weddell, HA","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Barbacena","Habitat in arboribus ad Barbacena prov. Minas Geraes","-43.7736","-21.2258",NA,NA,"27982",NA,NA,NA,"auto","Southern America",NA,NA,NA,NA,NA,NA
"158","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"Mendonça, FR de","966",NA,NA,NA,"Brazil",NA,NA,"ad Caraça",NA,NA,NA,NA,NA,NA,NA,"Floret Decembri - Februario",NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"159","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"Sellow, F","1419",NA,NA,NA,"Brazil",NA,NA,"ad Serra da Moeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"160","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"Sellow, F","1419?",NA,NA,NA,"Brazil",NA,NA,"ad Serra da Moeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"161","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"Mosén, CWH","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad Serra de Caracol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"162","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"163","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"Mosén, CWH","s.n.",NA,NA,NA,"Brazil",NA,NA,"ad Serra de Caracol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"164","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"Mendonça, FR de","966?",NA,NA,NA,"Brazil",NA,NA,"ad Caraça",NA,NA,NA,NA,NA,NA,NA,"Floret Decembri - Februario",NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"165","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"Langsdorff, GH (Baron)","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"166","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"St.-Hil, A","B450",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"167","2017-09-11 17:12:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","fuscans","Oncidium fuscans","Rchb.f.",NA,NA,NA,NA,"St.-Hil, A","B450?",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0079",NA,NA,NA
"168","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","montanum","Oncidium montanum","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in graminosis ad cacumen Serra dos Poços prov. Minas Geraes altit. 1585m",NA,NA,NA,NA,NA,NA,NA,"Floret Januario - Februario",NA,"Southern America",NA,NA,"P03P6N0073",NA,NA,NA
"169","2017-09-11 17:12:07-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","montanum","Oncidium montanum","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Brazil","Minas Gerais",NA,"Habitat in graminosis ad cacumen Serra dos Poços prov. Minas Geraes altit. 1585m",NA,NA,NA,NA,NA,NA,NA,"Floret Januario - Februario",NA,"Southern America",NA,NA,"P03P6N0073",NA,NA,NA
"170","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"St.-Hil, A","D251?",NA,NA,NA,"?",NA,NA,"in eadem prov. loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0071",NA,NA,NA
"171","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"St.-Hil, A","D251",NA,NA,NA,"?",NA,NA,"in eadem prov. loco accurato haud indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03P6N0071",NA,NA,NA
"172","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo","2422",NA,NA,NA,"Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floret Novembri - Januario",NA,"Southern America",NA,NA,"P03P6N0071",NA,NA,NA
"173","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo","2422?",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floret Novembri - Januario",NA,"Southern America",NA,NA,"P03P6N0071",NA,NA,NA
"174","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo","1972",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo ad Fazenda de Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0071",NA,NA,NA
"175","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF","1820?",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in paludosis prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,"25710",NA,NA,NA,"auto","Southern America",NA,NA,"P03P6N0071",NA,NA,NA
"176","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Poços de Caldas","in locis uliginosis graminosisque ad Estiva prope Poços de Caldas","-46.5614","-21.7878",NA,NA,"23696",NA,NA,NA,"auto","Southern America",NA,NA,"P03P6N0071",NA,NA,NA
"177","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Comm. Geogr.Geol. S. Paulo","1972?",NA,NA,NA,"Brazil","São Paulo",NA,"in prov. S. Paulo ad Fazenda de Campo Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"P03P6N0071",NA,NA,NA
"178","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Barbosa Rodrigues, J","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Poços de Caldas","in locis uliginosis graminosisque ad Estiva prope Poços de Caldas","-46.5614","-21.7878",NA,NA,"23696",NA,NA,NA,"auto","Southern America",NA,NA,"P03P6N0071",NA,NA,NA
"179","2017-09-11 17:12:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","uliginosum","Oncidium uliginosum","Barb.Rodr.",NA,NA,NA,NA,"Regnell, AF","1820",NA,NA,NA,"Brazil","Minas Gerais","Caldas","Habitat in paludosis prope Caldas prov. Minas Geraes","-46.3861","-21.9236",NA,NA,"25710",NA,NA,NA,"auto","Southern America",NA,NA,"P03P6N0071",NA,NA,NA
"180","2019-08-27 10:28:56-03","CAS","CAS-BOT","628784","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Gomesa","fuscans","Gomesa fuscans","(Rchb.f.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"Mexia, Ynes","4017","1929","11",NA,"Brazil","Espirito Santo",NA,"*",NA,NA,"*","*",NA,"2650",NA,"Perennial herb; yellow and brown mottled flower. * Data from these fields are not available on the web.",NA,"South America",NA,NA,NA,NA,NA,NA
"181","2019-08-27 10:30:36-03","CAS","CAS-BOT","628785","PreservedSpecimen","Plantae","Magnoliophyta","Liliopsida","Orchidales","Orchidaceae","Gomesa","fuscans","Gomesa fuscans","(Rchb.f.) M.W.Chase & N.H.Williams",NA,NA,NA,NA,"Mexia, Ynes","4275","1930","2",NA,"Brazil","Minas Gerais","Carangola","*","-42.0293998718262","-20.7331008911133","*","*","21913","1700",NA,"Perennial herb; canary yellow and brown flower. * Data from these fields are not available on the web.","auto","South America",NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:52:12-03","UFRGS","ICN","185339","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Coppensia","montana","Coppensia montana","(Barb.Rodr.) Campacci","Castro, JB","2016","03","05","Ely, C V; Coelho, GP; Miotto, ST","s.n.","2015","12","15","Brasil","SC","Painel",NA,"-50.1049995422363","-27.9288997650146",NA,NA,"26535",NA,NA,NA,"auto","América do Sul",NA,"ICN00039926",NA,NA,NA,NA
"183","2021-02-08 12:52:15-03","UFRGS","ICN","185338","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) Campacci","Castro, JB","2017","05","25","Ely, C V; Coelho, GP; Miotto, ST","s.n.","2015","12","14","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"70701",NA,NA,NA,"auto","América do Sul",NA,"ICN00039927",NA,NA,NA,NA
"184","2021-02-08 12:52:15-03","UFRGS","ICN","185327","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) Campacci","Castro, JB","2017","05","25","Castro, JB; Coelho, GP; Miotto, ST","s.n.","2015","12","05","Brasil","RS","Cambará do Sul",NA,"-50.1446990966797","-29.0478000640869",NA,NA,"30776",NA,NA,NA,"auto","América do Sul",NA,"ICN00039932",NA,NA,NA,NA
"185","2021-02-08 12:52:15-03","UFRGS","ICN","185326","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) Campacci","Castro, JB","2017","05","25","John, ALW","s.n.","2015","12","09","Brasil","SC","Bom Jardim da Serra",NA,"-49.624698638916","-28.3369007110596",NA,NA,"32577",NA,NA,NA,"auto","América do Sul",NA,"ICN00039930",NA,NA,NA,NA
"186","2021-02-08 12:52:15-03","UFRGS","ICN","185323","S","Plantae","Monocotyledon",NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) Campacci","Castro, JB","2017","05","25","Castro, JB; Coelho, GP; Miotto, ST","s.n.","2015","12","04","Brasil","SC","Lages",NA,"-50.326099395752","-27.8160991668701",NA,NA,"70701",NA,NA,NA,"auto","América do Sul",NA,"ICN00039929",NA,NA,NA,NA
"187","2019-11-21 10:13:17-03","IBt","SP","340009","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Frank, M","s.n.","1969","12",NA,"Brasil","Rio Grande do Sul",NA,"Aparados da Serra, próximo Fortaleza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP032401","SP032401",NA,NA,NA
"188","2020-07-02 08:40:52-03","IBt","SP","340079","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Pinheiro, F; Rivadavia, F","23","1996","03",NA,"Brasil","Minas Gerais",NA,"Parque Nacional do Caparaó, Ao lado da trilha para o Pico da Bandeira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 10:13:17-03","IBt","SP","355182","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Borba, EL; Stehmann, JR; Ipollito, A; Reis, C","172","1995","12","11","Brasil","Santa Catarina","Lages","Estrada para São Joaquim, afloramento rochoso próximo a ponte do Rio Caveiras","-50.194167","-27.865556","-50.194167","-27.865556",NA,"1030","1030",NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 10:13:17-03","IBt","SP","39748","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Melly, R","s.n.","1938","10","28","Brasil","Rio de Janeiro",NA,"Serra do Caparaó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191","2019-11-21 10:13:17-03","IBt","SP","5231","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Hoehne, FC","s.n.","1921","01","31","Brasil","Minas Gerais","Miguel Burnier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:13:17-03","IBt","SP","75885","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Heringer, EP","2665","1951","01","15","Brasil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:13:17-03","IBt","SP","39421","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Mello Barreto","9400","1937","11","03","Brasil","Minas Gerais","Diamantina",NA,"-43.6002998352051","-18.2493991851807",NA,NA,"101169",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:13:17-03","IBt","SP","146145","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Semir, J; Sazima, M","CFSC4775","1973","12",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do Cipó, Km 132","-43.7449989318848","-19.513599395752",NA,NA,"31264",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:13:17-03","IBt","SP","234507","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Kral, R; Wanderley, MGL","75417","1988","10","31","Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, Ca. 12 km de Joaquim Felício, próximo ao povoado","-44.1721992492676","-17.7574996948242",NA,NA,"37503",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:13:17-03","IBt","SP","195388","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Sajo, MG; Castro, NM","CFSC7613","1981","10","30","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 124","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:13:17-03","IBt","SP","195434","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Menezes, NL; et al.","CFSC5814","1979","12","18","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 132","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:13:17-03","IBt","SP","179012","S","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","barbaceniae","Gomesa barbaceniae","(Lindl.) M.W.Chase & N.H.Williams","Meneguzzo, TEC","2017",NA,NA,"Menezes, NL; et al.","CFSC5813","1979","12","18","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Km 132","-43.7144012451172","-19.1688995361328",NA,NA,"26557",NA,NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA
