"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"266","2017-11-24 14:12:26-02","UFLA","ESAL","18116","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Carvalho, DA","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,"árvore; 8,0 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2017-11-24 14:12:26-02","UFLA","ESAL","20140","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","o mesmo","Santos, RM","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Juvenilia",NA,"-44.1603012084961","-14.2624998092651",NA,"árvore; ; ;; caatinga",NA,NA,NA,NA,"40104","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-11-24 14:12:26-02","UFLA","ESAL","13069","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de São José","-44.1781005859375","-21.1103000640869",NA,"; ; ;; floresta",NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-11-24 14:12:26-02","UFLA","ESAL","5652","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Oliveira Filho, AT","70",NA,NA,NA,NA,"Brasil","Mato Grosso","Santo Antônio Lenerger",NA,NA,NA,NA,"árvore; 4,0; alva;; cerrado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-11-24 14:12:26-02","UFLA","ESAL","14669","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Santa Vitória","Fazenda Bonanza","-50.1213989257812","-18.8386001586914",NA,"árvore; 20,0; ;; floresta",NA,NA,"3","3","74800","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2017-11-24 14:12:26-02","UFLA","ESAL","9510","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Eduardo Van den Berg","Sartori, RA","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Socorro","Bairro do Jaboticabal","-46.5200004577637","-22.5900001525879",NA,"árvore; 10 m; ; sâmara; floresta",NA,NA,"7","7","17674","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2019-12-19 11:20:24-03","UFG","UFG","42858","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Paiva, V.F.","Jesus, F.P.R.; Miranda, D.L.","330","2009","06","01",NA,"Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"UFG0042858","UFG0042858",NA,NA,"70570","auto",NA,NA,"2009","06","01",NA,NA,NA,NA,NA,NA
"273","2019-12-19 11:20:24-03","UFG","UFG","28417","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Hashimoto, M.Y.","Rizzo, J.A.","13195","2005","05","20",NA,"Brasil","Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045",NA,NA,"UFG028417",NA,NA,NA,"94621","auto",NA,NA,"2005","06","10",NA,NA,NA,NA,NA,NA
"274","2019-12-19 11:20:24-03","UFG","UFG","28511","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Hashimoto, M.Y.","Rizzo, J.A.","13288","2005","06","18",NA,"Brasil","Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045",NA,NA,"UFG028511",NA,NA,NA,"94621","auto",NA,NA,"2005","06","18",NA,NA,NA,NA,NA,NA
"275","2019-12-19 11:20:24-03","UFG","UFG","4739","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Pirani, J.R.","Rizzo, J.A.","1353","1968","06","07",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG004739",NA,NA,NA,"25250","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA
"276","2019-12-19 11:20:24-03","UFG","UFG","29066","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Machado, J.W.B.","Machado, J.W.B.; Santos, A.A. & Andahur, J.P.","330","1999","02","05",NA,"Brasil","Goiás","São Domingos",NA,"-46.3182983398438","-13.3983001708984",NA,NA,"UFG029066",NA,NA,NA,"73215","auto",NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA
"277","2019-12-19 11:20:24-03","UFG","UFG","20374","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Walter, B.","Walter, B.M.T.","1624","1992","06","11",NA,"Brasil","Goiás","Niquelândia","Serra Negra","-48.4597015380859","-14.4738998413086",NA,NA,"UFG020374",NA,NA,NA,"74171","auto",NA,NA,"1997","02",NA,NA,NA,NA,NA,NA,NA
"278","2019-12-19 11:20:24-03","UFG","UFG","28492","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Rizzo, J.A.","Rizzo, J.A.","13269","2005","06","17",NA,"Brasil","Goiás","Catalão",NA,"-47.9463996887207","-18.1658000946045",NA,NA,"UFG028492",NA,NA,NA,"94621","auto",NA,NA,"2005","06","24",NA,NA,NA,NA,NA,NA
"279","2019-12-19 11:20:24-03","UFG","UFG","3747","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Pirani, J.R.","Rizzo, J.A.","1518","1968","06","14",NA,"Brasil","Goiás","Goiânia",NA,"-49.2538986206055","-16.6786003112793",NA,NA,"UFG003747",NA,NA,NA,"25250","auto",NA,NA,"1988",NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-12-19 11:20:24-03","UFG","UFG","24421","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Silva, M.A.","Azevedo, M.L.M.","1000","1996","06","28",NA,"Brasil","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086",NA,NA,"UFG024421",NA,NA,NA,"74171","auto",NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA
"281","2014-12-23 12:41:00-02","UNIVILLE","JOIW","151","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","J.R. Pirani","G.C.T.Ceccantini","2839","2006","06","25",NA,"Brasil","MG","Matozinhos","Fazenda Castelo de Jagoara,mata ciliar próx. ao açude","-43.986833","-19.476667",NA,"Árvore, h= 11m. CAP=108cm. Inflorescência cor creme esverdeada, botões florais com ápice e estames rubros. Corola e estames cor creme. Madeira de galho coletada",NA,NA,"660","660",NA,NA,"43º59'12,6'' W","19º28'36'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2014-09-09 14:08:46-03","UNIVILLE","JOIW","187","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","J.R. Pirani","G.C.T.Ceccantini","2885","2006","06","26",NA,"Brasil","MG","Matozinhos","Fazenda Cauaia, nos arredores do sítio arqueológico Lapa do Santo, Mata Seca sobre Calcáreo","-44.015167","-19.477194",NA,"Árvore, h=6m., CAP=48 cm. Flores de cor creme. Inflorescência creme esverdeada. Folhas senescentes",NA,NA,"725","725",NA,NA,"44º00'54,6'' W","19º28'37,9'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2014-12-23 12:41:00-02","UNIVILLE","JOIW","254","S","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"G.Q.Freire","190","2006","08","19",NA,"Brasil","MG","Matozinhos","Fazenda Cauaia, em frente ao sítio arqueológico. Mata seca","-43.987556","-19.473278",NA,"Árvore, h=17m, CAP=97cm. Exsicata com frutos. Madeira de galho coletada",NA,NA,"711","711",NA,NA,"43º59'15,2'' W","19º28'23,8'' S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-02-04 10:30:12-03","UFRPE","HST","15838","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","A.M.Miranda","A.M.Miranda; J.Ferraz et C. Silva","5786","2008","07","22",NA,"Brasil","Bahia","São Desidério","Remanso grande","-44.9733009338379","-12.3633003234863",NA,"Árvore ca. 6 m alt.; caule amarronzado; foliolos membranáceos, quando jovens avermelhados; flores verdes, anteras avermelhadas.","HST015838",NA,NA,NA,"175149","auto",NA,NA,"2008","09",NA,NA,NA,NA,NA,NA,NA
"285","2021-03-01 11:52:03-03","UFPE","UFP","30087","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Pirani, JR","Siqueira-Filho, JA; Vicente, JA","1051","2000","02","19",NA,"Brasil","Pernambuco","Jaqueira",NA,"-35.833611","-8.710278",NA,"Árvore jovem com cerca de 8 metros de altura.","UFP030087",NA,"700","700",NA,NA,"-35.833611","-8.710278","2001","04","10",NA,NA,NA,NA,NA,NA
"286","2021-03-01 11:52:03-03","UFPE","UFP","37859","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Oliveira, M; Grillo, AA","1274","2003","01","25",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Frequente.; Árvore com cerca de 10 metros de altura.; Vegetação arbustivo-arbórea. Solo argiloso.","UFP037859",NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-01 11:52:03-03","UFPE","UFP","36086","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Oliveira, M; Grillo, AA","1134","2002","10","16",NA,"Brasil","Alagoas","Ibateguara",NA,"-35.9393997192383","-8.97249984741211",NA,"Árvore com cerca de 20 metros de altura, ritidoma fofo; planta ocasional, porém com plântulas frequentes.; Vegetação arbustivo-arbórea densa. Solo humoso.","UFP036086",NA,NA,NA,"16798","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-01 11:52:03-03","UFPE","UFP","48123","PreservedSpecimen","Plantae",NA,NA,"Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.",NA,"Oliveira, M","3058","2007","10","05",NA,"Brasil","Bahia","São Desidério",NA,"-44.9733009338379","-12.3633003234863",NA,"Frequente.; Arvoreta com cerca de 4,0 metros de altura. Frutos tricocas amarronzados.; Cerrado arbóreo-arbustivo espaçado. Solo arenoso de coloração esbranquiçada, com pouca serrapilheira.","UFP048123",NA,NA,NA,"175149","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-09-12 05:00:02-03","US","US","3701914","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","G. Albarrán","2-B","1992","4","23","South America","Venezuela","Merida",NA,"Mpio. Pinto Salinas; Pquia. Mora, El Guayabal entre Sta. Cruz de Mora y Vía Sn. Isidro",NA,NA,NA,NA,NA,NA,"1200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"290","2020-09-12 05:00:02-03","US","US","3422748","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","R. Guillén V. & G. Salvatierra","2286","1994","10","11","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco Province: Camamento El Refugio. En le orilla del Rio Paragúa, yendo hacia el SE de la casa.","-61.0364","-14.7692",NA,NA,NA,NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"291","2020-09-12 05:00:02-03","US","US","3722584","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Guillén Villarroel, René; Rodriguez, A.","J. Guillén et al.","31","1996","4","29","South America","Bolivia","Santa Cruz",NA,"Velasco Province, Hacienda Acuario a 24 km de San Jose de Campamento, camino hacia el empalme a Piso Firme","-61.2428","-15.2461",NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"292","2020-09-12 05:00:02-03","US","US","3444127","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. J. Killeen & A. Perez","6671","1994","10","10","South America - Neotropics","Bolivia","Santa Cruz","Velasco","Reserva Ecologica EL REFUGIO","-61.0481","-14.7622",NA,"US, USZ",NA,NA,"270",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"293","2020-09-12 05:00:02-03","US","US","3579595","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","P. Acevedo-Rodriguez","11129","2000","7","21","South America - Neotropics","Bolivia","Santa Cruz",NA,"Santa Cruz: Santa Cruz de la Sierra; Grounds of Jardín Botánico.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"294","2020-09-12 05:00:02-03","US","US","290273","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","E. Warming","s.n.",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,"Lago Santa [?].",NA,NA,NA,NA,"US01157591","US01157591_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"295","2020-09-12 05:00:02-03","US","US","2196007","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","A. Macedo","761","1946","5","30","South America - Neotropics","Brazil","Minas Gerais",NA,"Triângulo Mineiro, Sudoeste Goiano, mun. Ituiutaba.",NA,NA,NA,NA,"US01157589","US01157589_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"2",NA,NA
"296","2020-09-12 05:00:02-03","US","US","3064181","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Pereira, B. A. S.","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","7011","1981","6","3","South America - Neotropics","Brazil","Distrito Federal",NA,"Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,"US01157560","US01157560_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"297","2020-09-12 05:00:02-03","US","US","2928569","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Heringer, E. P.","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","5224","1980","7","9","South America - Neotropics","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,"US01879730","US01879730_01 US01879730_02",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"298","2020-09-12 05:00:02-03","US","US","701879","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","O. Kuntze","s.n.","1892","6",NA,"South America - Neotropics","Bolivia",NA,NA,"Rio Yapacani",NA,NA,NA,NA,NA,NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"299","2020-09-12 05:00:02-03","US","US","604802","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","O. F. Cook & G. B. Gilbert","1617","1915","7","3","South America - Neotropics","Peru","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"300","2020-09-12 05:00:02-03","US","US","3722588","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Guillén Villarroel, René; Rodriguez, A.","R. Guillen & M. Marmañas","4613","1996","8","29","South America","Bolivia","Santa Cruz",NA,"Velasco Province. San José de Campamento, 20 km al oeste de la hacienda San Roque","-60.9914","-15.1556",NA,NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"301","2020-09-12 05:00:02-03","US","US","604647","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","O. F. Cook & G. B. Gilbert","1468","1915","6","23","South America - Neotropics","Peru","Santa Ana",NA,NA,NA,NA,NA,NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"302","2020-09-12 05:00:02-03","US","US","3722597","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Guillén Villarroel, René; Rodriguez, A.","J. Guillén, E. Ramos & M. Marmañas","124","1996","8","5","South America","Bolivia","Santa Cruz",NA,"Velasco Province. Alredadores de la Hacienda San Roque","-61.1283","-15.0103",NA,NA,NA,NA,"280",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"303","2020-09-12 05:00:02-03","US","US","3476034","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","S. G. Beck","25086","1999","7","14","South America - Neotropics","Bolivia","Santa Cruz",NA,"Prov. Ñuflo de Chávez, Santa Rosa de la Roca 25 km hacia el norte via piso firme.","-61.5167","-14.75",NA,NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"304","2020-09-12 05:00:02-03","US","US","700610","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","ex Herb. O. Kuntze","s.n.",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"305","2020-09-12 05:00:02-03","US","US","3446758","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. M. Zardini & M. Vera","41135","1994","9","16","South America","Paraguay","Concepción",NA,"Arroyo Tagatiyá-Mi: 16 km N of Estancia Santa Maria.","-57.4833","-22.7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"306","2020-09-12 05:00:02-03","US","US","3447254","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","E. M. Zardini & L. Guerrero","41576","1994","10","15","South America","Paraguay","Concepción",NA,"Estancia Santa Maria de la Sierra.","-57.4814","-22.7181",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"307","2020-09-12 05:00:02-03","US","US","2196008","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","A. Macedo","761","1946","5","30","South America - Neotropics","Brazil","Minas Gerais",NA,"Triângulo Mineiro, Sudoeste Goiano, mun. Ituiutaba.",NA,NA,NA,NA,"US01157590","US01157590_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"2",NA,NA
"308","2020-09-12 05:00:02-03","US","US","2957661","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Pereira, B. A. S.","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira, A. E. Heringer Salles, F. Chagas & E. Silva","4530","1980","4","28","South America - Neotropics","Brazil","Distrito Federal","Brasília","Bacia do Rio São Bartolomeu.","-47.9296989440918","-15.7797002792358",NA,NA,"US01157561","US01157561_01",NA,NA,"70570","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"309","2020-09-12 05:00:02-03","US","US","2709511","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","H. S. Irwin, R. M. Harley & G. L. Smith","31317","1971","3","2","South America - Neotropics","Brazil","Bahia",NA,"Barreiras, 10 km west.",NA,NA,NA,NA,"US01157565","US01157565_01","500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"310","2020-09-12 05:00:02-03","US","US","3281501","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Smith, S. F., (US), NMNH","J. H. Kirkbride","3649","1980","10","8","South America - Neotropics","Brazil","Distrito Federal",NA,"Rio das Salinas.","-47.95","-15.52",NA,NA,"US01157559","US01157559_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"311","2020-09-12 05:00:02-03","US","US","3025263","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Pirani, J. R.","G. Hatschbach & O. Guimarães","42489","1979","7","12","South America - Neotropics","Brazil","Bahia",NA,"Rio das Ondas, Mun. Barreiras.",NA,NA,NA,NA,"US01157587","US01157587_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"312","2020-09-12 05:00:02-03","US","US","701878","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","O. Kuntze","s.n.","1892","7",NA,"South America - Neotropics","Bolivia","Velasco",NA,NA,NA,NA,NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"313","2020-09-12 05:00:02-03","US","US","3699426","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","L. Arroyo, M. Vargas, I. Linneo & C. Roth","3611","2006","10","14","South America","Bolivia","Santa Cruz",NA,"Ñuflo de Chavez. Concepción, Camino norte de Concepción; balneario Zapocó","-62.0433","-16.1311",NA,NA,NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"314","2020-09-12 05:00:02-03","US","US","3693359","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","W. D. Stevens, N. Soria & I. Basualdo","26270","1994","10","17","South America","Paraguay","Concepción",NA,"Estancia Centurión, Potrero Central","-57.5717","-22.2758",NA,NA,NA,NA,"200",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"315","2020-09-12 05:00:02-03","US","US","3220445","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Beck, S. G.","S. G. Beck","16945","1989","7","23","South America - Neotropics","Bolivia","Beni","Yacuma","Estación Biológica Beni, unos 60 km al este de San Borja.",NA,NA,NA,NA,NA,NA,"230",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"316","2020-09-12 05:00:02-03","US","US","1987907","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Steyermark, J. A., (VEN)","C. Vargas","8228","1949","6","29","South America - Neotropics","Peru","Cusco","Convención","Potrero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"317","2020-09-12 05:00:02-03","US","US","3441208","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Dilodendron","bipinnatum","Dilodendron bipinnatum","Radlk.","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","T. J. Killeen & J. Welleens","6360","1994","5","13","South America - Neotropics","Bolivia","Santa Cruz",NA,"Velasco, Reserva Forestal Bajo Paragúa; Cero Diamentina.","-61.4925","-14.6058",NA,NA,NA,NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
