"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"98","2021-03-21 19:34:52-03","UFC","EAC","41127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Aparecida da Silva, M.","Aparecida da Silva, M.; Sabbag, M.R.L.; Goes, B.T.P.M.","5708","2004","10","26","Southern America","Brasil","Distrito Federal","Brasília","-47.869444","-15.951389",NA,"Erva, prostrada; folha glabra, flor lilás.; Campo sujo de cerrado","EAC0041127","EAC0041127",NA,"Reserva Ecológica do IBGE","1100","1100","2005","05","25","-47.869444","-15.951389",NA,NA,NA,NA,NA,NA
"99","2021-03-21 19:34:52-03","UFC","EAC","25873","PreservedSpecimen","Plantae","Dicotyledon",NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Aparecida da Silva, M.","Fonseca, M.L.; Oliveira, F.A.C.; et al.","1369","1996","11","28","Southern America","Brasil","Goiás","Niquelândia","-48.4597015380859","-14.4738998413086",NA,"Erva decumbente.; Campo sujo","EAC0025873","EAC0025873",NA,"Macedo, ca. 8Km da estrada à direita da mina de níquel.",NA,NA,"1997","01","30",NA,NA,"74171","auto",NA,NA,NA,NA
"100","2020-12-21 16:25:43-03","MBM","MBM","300853","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lewis, G.P.","Hatschbach, G.; Barboza, E.; Barboza, E.","78702","2004","11","30","Southern America","Brazil","Bahia","Caetité","-42.4749984741211","-14.0693998336792",NA,"Reptante, flor lilás.; Encosta rochosa do morro.","MBM300853","MBM300853",NA,"Sítio do Ouro",NA,NA,"2006",NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA
"101","2020-12-21 16:25:42-03","MBM","MBM","173012","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiróz, L.P. de","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","62025",NA,NA,NA,"Southern America","Brazil","Bahia","Igaporã","-42.7141990661621","-13.7733001708984",NA,NA,"MBM173012","MBM173012",NA,"Rod. BA-430",NA,NA,NA,NA,NA,NA,NA,"31978","auto",NA,NA,NA,NA
"102","2020-12-21 16:25:42-03","MBM","MBM","149277","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lewis, G.P.","Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55950",NA,NA,NA,"Southern America","Brazil","Goiás","Alto Paraíso de Goiás","-47.5099983215332","-14.1324996948242",NA,NA,"MBM149277","MBM149277",NA,"Córrego Veredas",NA,NA,NA,NA,NA,NA,NA,"44724","auto",NA,NA,NA,NA
"103","2020-12-21 16:25:42-03","MBM","MBM","215586","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.","6619",NA,NA,NA,"Southern America","Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"MBM215586",NA,NA,"Barra do Rio das Perdizes",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA
"104","2020-12-21 16:25:42-03","MBM","MBM","127873","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.; Cordeiro, J.; Cordeiro, J.","52665",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM127873","MBM127873",NA,"Rod. PR-11, Rio Jaguariaíva",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"105","2020-12-21 16:25:43-03","MBM","MBM","285135","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Cordeiro, J.; Ribas, O.S.","Ribas, O.S.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","5032","2003","02","20","Southern America","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM285135","MBM285135",NA,"Fazenda Santana",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"106","2020-12-21 16:25:42-03","MBM","MBM","12640","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.","23221",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM012640","MBM012640",NA,"Fortaleza",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"107","2020-12-21 16:25:42-03","MBM","MBM","209535","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Ribas, O.S.; Pereira, L.B.S.; Pereira, L.B.S.","1809",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM209535","MBM209535",NA,"Parque Vila Velha",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"108","2020-12-21 16:25:43-03","MBM","MBM","228543","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Guimarães, O.","Silva, S.M.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM228543","MBM228543",NA,"Parque Estadual do Guartelá",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"109","2020-12-21 16:25:43-03","MBM","MBM","91249","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lima, H.C. de","Hoehne, W.","s.n.",NA,NA,NA,"Southern America","Brazil","São Paulo","Araraquara","-48.1699981689453","-21.7900009155273",NA,NA,"MBM091249","MBM091249",NA,"Serraial",NA,NA,NA,NA,NA,NA,NA,"29178","auto",NA,NA,NA,NA
"110","2020-12-21 16:25:42-03","MBM","MBM","16179","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.","25278",NA,NA,NA,"Southern America","Brazil","Mato Grosso","Sidrolândia",NA,NA,NA,NA,"MBM016179","MBM016179",NA,"Rod. BR-163",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:25:43-03","MBM","MBM","413253","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Barreto, K.L.","Snak, C.; Barbosa, A.R.; Silva, C.; Rando, J.G.; Barbosa, A.R.; Silva, C.; Rando, J.G.","763","2011","10","23","Southern America","Brazil","Goiás","Niquelândia","-48.438611","-14.431111",NA,"Erva prostrada. Folha cartácea. Flor lilás com manchas esbranquiçadas.; Em área de recuperação após fogo. Cerrado.","MBM413253","MBM413253",NA,"Go - 535, Niquelândia-Macedo, lado esquerdo da estrada.","860","860",NA,NA,NA,"-48.438611","-14.431111",NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:25:43-03","MBM","MBM","429060","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Lozano, E.D.","Lozano, E.D.; Saridakis, D.P.; Saridakis, D.P.","2038","2013","11","29","Southern America","Brazil","Paraná","Jaguariaíva","-49.6665","-24.168139",NA,"Hebacea, reptante, flores alvas com tons de roxo, barranco próximo ao alojamento, campo cerrado.; Cerrado.","MBM429060",NA,NA,"Parque Estadual do Cerrado",NA,NA,"2017",NA,NA,"-49.6665","-24.168139",NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:25:43-03","MBM","MBM","54664","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Leitão Filho, H.F.; et al.; et al.","386",NA,NA,NA,"Southern America","Brazil","São Paulo","Mogi-Guaçu",NA,NA,NA,NA,"MBM054664","MBM054664",NA,"Fazenda Campininha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:25:43-03","MBM","MBM","58586","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Shepherd, G.J.; et al.; et al.","3704",NA,NA,NA,"Southern America","Brazil","Goiás","Alto Paraíso",NA,NA,NA,NA,"MBM058586","MBM058586",NA,"Estrada Alto Paraíso - Campo Belo, km 8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:25:43-03","MBM","MBM","58616","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Shepherd, G.J.; et al.; et al.","3878",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"MBM058616","MBM058616",NA,"Estrada Diamantina - Corinto, km 30",NA,NA,NA,NA,NA,NA,NA,"101169","auto",NA,NA,NA,NA
"116","2020-12-21 16:25:43-03","MBM","MBM","35074","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.; et al.; et al.","35317",NA,NA,NA,"Southern America","Brazil","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"MBM035074","MBM035074",NA,"Santana do Riacho, arredores",NA,NA,NA,NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA
"117","2020-12-21 16:25:43-03","MBM","MBM","52844","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Cowan, R.S.","Hatschbach, G.","6619",NA,NA,NA,"Southern America","Brazil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,NA,"MBM052844","MBM052844",NA,"Barra do Rio das Perdizes",NA,NA,NA,NA,NA,NA,NA,"41852","auto",NA,NA,NA,NA
"118","2020-12-21 16:25:43-03","MBM","MBM","52842","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Burkart, A.","Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13259",NA,NA,NA,"Southern America","Brazil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,"MBM052842","MBM052842",NA,"Campo Mourão",NA,NA,NA,NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA
"119","2020-12-21 16:25:43-03","MBM","MBM","8604","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Burkart, A.","Hatschbach, G.","20415",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM008604","MBM008604",NA,"Fazenda Chapada Santo Antônio",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"120","2020-12-21 16:25:42-03","MBM","MBM","162158","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Cervi, A.C.; et al.; et al.","3499",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM162158","MBM162158",NA,"Jaguariaíva, 2km a leste na rodovia para Curitiba",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"121","2020-12-21 16:25:43-03","MBM","MBM","24754","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.","31154",NA,NA,NA,"Southern America","Brazil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,NA,"MBM024754","MBM024754",NA,"Paredão",NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA
"122","2020-12-21 16:25:42-03","MBM","MBM","215587","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Cowan, R.S.","Hatschbach, G.","6775",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,"MBM215587",NA,NA,"Palmeira",NA,NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA
"123","2020-12-21 16:25:43-03","MBM","MBM","52843","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.","8893",NA,NA,NA,"Southern America","Brazil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"MBM052843","MBM052843",NA,"Parque Vila Velha, Rio Vermelho",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA
"124","2020-12-21 16:25:42-03","MBM","MBM","140064","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Mantovani, W.","Dias, M.C.; et al.; et al.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM140064","MBM140064",NA,"Fazenda Charlot, margem do Rio Iapó",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"125","2020-12-21 16:25:43-03","MBM","MBM","52841","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Burkart, A.","Hatschbach, G.","3056",NA,NA,NA,"Southern America","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,"MBM052841","MBM052841",NA,"Fazenda Monte Alegre, Invernada Miranda de Cima",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA
"126","2020-12-21 16:25:43-03","MBM","MBM","411894","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Cavali, A.P.","Cavali, A.P.; Martins, S.; Liesenfeld, V.; Bernardon, E.; Souza, T.; Martins, S.; Liesenfeld, V.; Bernardon, E.; Souza, T.","4","2015","03","26","Southern America","Brazil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,"Herbácea. Planta rupícola com estolão que se alastra. Flores roxas.","MBM411894","MBM411894",NA,"Parque Estadual do Guartelá",NA,NA,"2015","04","01",NA,NA,"56988","auto",NA,NA,NA,NA
"127","2020-12-21 16:25:42-03","MBM","MBM","196794","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Scaramuzza, CA de M","Souza, V.C.; et al.; et al.","7199",NA,NA,NA,"Southern America","Brazil","São Paulo","Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"MBM196794","MBM196794",NA,"Estrada Itararé - Bonsucesso",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA
"128","2019-11-01 15:28:15-03","PUC-RIO","FCAB","3058","PreservedSpecimen","Plantae",NA,"Angiospermae","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","J.B. de Andrade","H.F. Leitão Filho; P. Gibbs","4046","1976","12","04",NA,"Brasil","São Paulo","Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,"Prostrado, flores romadas.","003058",NA,NA,"Fazenda Campininha",NA,NA,"1978","08",NA,NA,NA,"39309","auto",NA,NA,NA,NA
"129","2015-09-04 02:22:50-03","MNHN","RECOLNAT_MNHN_P","P02760667","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Cowan","Reitz|Klein",NA,"1965","12","17",NA,"Brasil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760667' target='other'> <mi>dwc_moreinfo</mi></a>","P02760667","P02760667_01",NA,"Carambeí, Rio S. Joao, Castro, Paraná","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17889",NA,NA
"130","2016-10-18 11:14:26-02","MNHN","RECOLNAT_MNHN_P","P01167476","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Queiroz","Nunes, T.S.|et, al.",NA,"2004","4","17",NA,"Brésil","Bahia",NA,"-42.71028","-9.62306","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01167476' target='other'> <mi>dwc_moreinfo</mi></a>","P01167476","P01167476_01",NA,"Bahia, Campo Alegre de Lourdes",NA,"484",NA,NA,NA,NA,NA,NA,NA,NA,"1057",NA,NA
"131","2015-09-04 02:22:50-03","MNHN","RECOLNAT_MNHN_P","P02760661","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil","São Paulo",NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760661' target='other'> <mi>dwc_moreinfo</mi></a>","P02760661","P02760661_01",NA,"Province de San-Paolo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"303",NA,NA
"132","2017-01-13 18:07:35-02","MNHN","RECOLNAT_MNHN_P","P02760662","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil","Minas Gerais",NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760662' target='other'> <mi>dwc_moreinfo</mi></a>","P02760662","P02760662_01",NA,"(Minas) S. João del Rey",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15914",NA,NA
"133","2015-09-04 02:22:50-03","MNHN","RECOLNAT_MNHN_P","P02760663","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Glaziou","Glaziou, A.",NA,"1894","12","5",NA,"Brésil","Goias",NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760663' target='other'> <mi>dwc_moreinfo</mi></a>","P02760663","P02760663_01",NA,"(Goyaz) Entre Formoza et Lagoa Feia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20890",NA,NA
"134","2015-09-04 02:22:50-03","MNHN","RECOLNAT_MNHN_P","P02760664","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Sellow",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"hb","Reçu le 13 novembre 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760664' target='other'> <mi>dwc_moreinfo</mi></a>","P02760664","P02760664_01",NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5080",NA,NA
"135","2015-09-04 02:22:50-03","MNHN","RECOLNAT_MNHN_P","P02760665","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760665' target='other'> <mi>dwc_moreinfo</mi></a>","P02760665","P02760665_01",NA,"(Goyaz) s.l.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20911",NA,NA
"136","2017-01-13 18:44:36-02","MNHN","RECOLNAT_MNHN_P","P02760666","PreservedSpecimen",NA,NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.",NA,"Mosén",NA,"1875","12","15",NA,"Brasil","São Paulo",NA,NA,NA,"hb","Donné par Mme Simart, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02760666' target='other'> <mi>dwc_moreinfo</mi></a>","P02760666","P02760666_01",NA,"Prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4083",NA,NA
"137","2020-10-01 14:19:57-03","JBB","HEPH","6857","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Nóbrega, MGG","Salles, AEH","377","1985","10","31","Southern America","Brasil","Distrito Federal","Planaltina","-47.5625","-15.4375",NA,NA,NA,NA,NA,"BR 020 sentido Planaltina",NA,NA,NA,NA,NA,"-47.5625","-15.4375",NA,NA,NA,NA,NA,NA
"138","2020-10-01 14:19:57-03","JBB","HEPH","22180","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Paiva, VF","Salles, AEH","3847","2005","11","11","Southern America","Brasil","Distrito Federal","Brasília","-47.85","-15.866667",NA,NA,NA,NA,NA,"Estação Ecológica do Jardim Botânico de Brasília","1025","1025","2005",NA,NA,"-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"139","2020-10-01 14:19:57-03","JBB","HEPH","28686","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Alkimim, W","Alkimim, W; Bringel Júnior, JBA","95","2009","11","10","Southern America","Brasil","Distrito Federal","Brasília","-47.835","-15.874167",NA,NA,NA,NA,NA,"Estação Ecológica do Jardim Botânico de Brasília, Trilha Ecológica",NA,NA,"2009","11","17","-47.835","-15.874167",NA,NA,NA,NA,NA,NA
"140","2020-10-01 14:19:57-03","JBB","HEPH","27366","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Oliveira, MS","Carvalho, FJ de","111","2010","10","15","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"DF - 020.",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"141","2020-10-01 14:19:57-03","JBB","HEPH","18395","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Martins, MV","Jesus, FPR de; et al.","203","2002","10","24","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"EEJBB",NA,NA,"2015",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"142","2020-10-01 14:19:57-03","JBB","HEPH","2422","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Heringer, EP","Heringer, EP","5591","1980","10","15","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Planta rastejante, base lenhosa; folhas discretamente pilosa,medicinal rabo de tatu'",NA,NA,NA,"IBGE Lado Oeste",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"143","2020-10-01 14:19:57-03","JBB","HEPH","1138","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Ferreira, MB","Ferreira, MB","1097","1972","03","03","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Imediações do Serviço de Defesa e Recursos Naturais(Velhacap)",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"144","2020-10-01 14:19:57-03","JBB","HEPH","4764","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Martins, MV","Equipe do Jardim Botânico de Brasília","618","1985","11","14","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,"Planta decurrente",NA,NA,NA,"Jardim Botânico de Brasília",NA,NA,"2015",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"145","2020-10-01 14:19:57-03","JBB","HEPH","12525","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Ferreira, MB","Ferreira, MB","s.n.","1972","03","07","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Próximo ao S.D.R.N. Vellhacap",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"146","2020-10-01 14:19:57-03","JBB","HEPH","2381","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Fontella, J","Heringer, EP","8880","1961","10","10","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"Próximo a sede da FZDF",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"147","2020-10-01 14:19:57-03","JBB","HEPH","2326","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Silva, QJ da","Silva, QJ da","89","1972","11","03","Southern America","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"VELHACAP",NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"148","2020-10-01 14:19:57-03","JBB","HEPH","8825","S","Plantae","Dicotyledon","Fabales","Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Silva, MJ","Vieira, RF","602","1990","11","13","Southern America","Brasil","Goiás","Padre Bernardo","-48.2839012145996","-15.1603002548218",NA,NA,NA,NA,NA,"Fazenda Engenho Queimado. Área loteada a mais ou menos 10km ao Sul de Brazlândia",NA,NA,NA,NA,NA,NA,NA,"56279","auto",NA,NA,NA,NA
"149","2021-02-11 17:18:57-03","UFPR","UPCB","33702","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Guimarães, O.A.","Cervi, A.C.","5971","1995","10","21",NA,"Brasil","Paraná","Jaguariaíva","-49.7057991027832","-24.2511005401611",NA,"Volúvel com flores azuladas. Cerrado..",NA,NA,NA,NA,NA,NA,"1998","06",NA,NA,NA,"44368","auto",NA,NA,NA,NA
"150","2021-02-11 17:18:57-03","UFPR","UPCB","3363","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrosema","bracteosum","Centrosema bracteosum","Benth.","Hatschbach, G.","Hatschbach, G.","8572","1961","10","23",NA,"Brasil","Paraná","Arapoti","-49.8266983032227","-24.1578006744385",NA,"Rasteira, flor lilás. Do cerrado..",NA,NA,NA,"Rio das Cinzas, Barra dos Perdizes",NA,NA,"1961","01","01",NA,NA,"41852","auto",NA,NA,NA,NA
