"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"958","2020-12-21 16:39:43-03","MBM","MBM","166056","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Rimachi, M. .Y.","10052",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM166056","MBM166056",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959","2020-12-21 16:39:43-03","MBM","MBM","177656","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","G. Ibarra M","Colin, S.S.; et al.; et al.","971",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM177656","MBM177656",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960","2020-12-21 16:39:43-03","MBM","MBM","21828","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Callejas, R.","Hatschbach, G.","25194",NA,NA,NA,"Brazil","Mato Grosso","Rio Brilhante","Rio Santa Luzia",NA,NA,NA,NA,NA,NA,NA,"MBM021828","MBM021828",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","2020-12-21 16:39:43-03","MBM","MBM","35238","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Conrad, J.","Liesner, R.","1291",NA,NA,NA,"Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM035238","MBM035238",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","2020-12-21 16:39:43-03","MBM","MBM","225748","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Proença, C.E.","Walter, B.M.T.; et al.; et al.","2160",NA,NA,NA,"Brazil","Distrito Federal",NA,"Fazenda Água Limpa, Brasília",NA,NA,NA,NA,NA,NA,NA,"MBM225748","MBM225748",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963","2020-12-21 16:39:44-03","MBM","MBM","66930","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Gomes-Pompa, A.","Vazquez, M.; et al.; et al.","885",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM066930","MBM066930",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-12-21 16:39:43-03","MBM","MBM","384105","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Motta, J.T.","Dalmaso, C.A.","247","2013","05","06","Brazil","Paraná","Palmital",NA,"-52.559997","-25.020003","-52.559997","-25.020003",NA,NA,"Árvore, com flores.","MBM384105",NA,"2013","06","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965","2020-12-21 16:39:43-03","MBM","MBM","246560","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Martínez, E.M.; et al.; et al.","25086",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM246560","MBM246560",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-12-21 16:39:43-03","MBM","MBM","390008","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Calzada, J.I.","Calzada, J.I.","19865","1995","04","19","Mexico","Oaxaca","Santiago Juxtlahuaca","Santiago Juxtlahuaca, 7 km al S de el poblado El Manzanal, carretera al Infiernillo","-98.066667","17.2","-98.066667","17.2","1550","1550","Hierba de 1m. Flores brancas.; Bosque de pino-ecino con liquidambar. Suelo: Café.","MBM390008","MBM390008",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-12-21 16:39:43-03","MBM","MBM","390663","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Brotto, M.L.","Brotto, M.L.; Franzen, R.; Franzen, R.","1646","2014","06","04","Brazil","Rio de Janeiro","Cantagalo","Fazenda Gamela","-42.395475","-21.913517","-42.395475","-21.913517","600","600","Arbusto de 2,5m; espigas verdes.; Floresta Ombrófila Densa Submontana.","MBM390663","MBM390663","2014","08","04","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"968","2020-12-21 16:39:43-03","MBM","MBM","396967","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Funez, L.A.","Funez, L.A.","908","2012","09","20","Brazil","Santa Catarina","Blumenau","RPPN Burgerkopf","-49.071028","-27.003108","-49.071028","-27.003108","223","223","Arbustiva, 4m.; Floresta Ombrófila Densa. Interior da mata.","MBM396967","MBM396967","2013","03","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","2020-12-21 16:39:43-03","MBM","MBM","398200","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Pimentel, L.B.; Junqueira, A.C.S.; Ramos, M.; Giovanetti-Alves, R.; Junqueira, A.C.S.; Ramos, M.; Giovanetti-Alves, R.","s.n.","2013","12","12","Brazil","Rio de Janeiro","São Sebastião do Alto","Conglomerado 197-3-2-7-R. Proj.: Inventário Florestal Nacional","-42.12","-21.96","-42.12","-21.96","470","470","Arbusto.; Fragmento de Floresta Estacional Semidecidual sobre solo areno-argiloso. Terreno com alta declividade.","MBM398200","MBM398200","2014","09","02","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","2020-12-21 16:39:43-03","MBM","MBM","401151","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Bonin Junior, P.","Oliveira, A.A.","2385","2015","07","17","Brazil","Paraná","Francisco Alves","Conglomerado: 170; subunidade: 2; subparcela: 10; indivíduo: 3RN","-53.82","-24.12","-53.82","-24.12",NA,NA,"Arbusto; inflorescência imatura.","MBM401151","MBM401151","2015","08","12","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","2020-12-21 16:39:43-03","MBM","MBM","407303","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Barboza, E.","Felitto, G.","1029","2016","07","11","Brazil","Paraná","Medianeira","Bairro Condá, zona rural","-54.099722","-25.283889","-54.099722","-25.283889","380","380","Arbusto, 1,8 m; espigas alvo-amareladas; caule verde e amarelo.; Borda de Floresta Estacional Semidecidual.","MBM407303","MBM407303","2016","12","13","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"972","2020-12-21 16:39:43-03","MBM","MBM","411519","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Verdi, M.; Martins, E.M.; Veiga, O.N.; Martins, E.M.; Veiga, O.N.","5505","2010","08","24","Brazil","Paraná","Morretes","Parque Estadual Pico Marumbi, Monte Olimpo","-48.923333","-25.442222","-48.923333","-25.442222","600","600","Arbusto; Fruto infrutescência branca; F.O.D.; Estágio avançado","MBM411519","MBM411519","2010","12",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","2020-12-21 16:39:43-03","MBM","MBM","411578","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Matins, A.M.; Verdi, M.; Verdi, M.","9","2010","08","26","Brazil","Paraná","Colombo","Roseira","-49.130278","-25.295556","-49.130278","-25.295556","980","980","Arbusto; F.O.M.","MBM411578","MBM411578","2010","12",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","2020-12-21 16:39:43-03","MBM","MBM","411588","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Verdi, M.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.; Souza, N.L. de; Klemz, G.; Klettenberg, D.H.","4192","2010","04","06","Brazil","Santa Catarina","Armazém","Areião","-49.049167","-28.259444","-49.049167","-28.259444","187","187","arbustiva; F.O.D.; Estágio avançado; Entorno do fragmento","MBM411588","MBM411588","2010","12",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2020-12-21 16:39:43-03","MBM","MBM","411592","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Verdi, M.; Hasckel, R.P.; Klemz, G.; Hasckel, R.P.; Klemz, G.","1505","2009","01","29","Brazil","Santa Catarina","Anita Garibaldi","Centro de Anita Garibaldi","-51.136667","-27.690833","-51.136667","-27.690833","927","927","Arbustiva; F.O.M.","MBM411592","MBM411592","2009","08",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","2020-12-21 16:39:43-03","MBM","MBM","413813","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Antoniuk-Bonato, R.G.","Brotto, M.L.; Antoniuk-Bonato, R.G.; Antoniuk-Bonato, R.G.","2645","2018","06","21","Brazil","Paraná","Morretes","Parque Estadual Pico do Marumbi, estrada do Itupava","-48.918056","-25.428889","-48.918056","-25.428889","316","316","Arbusto com 1,5 m de altura.; Floresta Ombrófila Densa Submontana.","MBM413813","MBM413813","2018","07","16","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2020-12-21 16:39:43-03","MBM","MBM","418740","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Marinero, F.","Marinero, F.; Nardin, E.C.; Nardin, E.C.","1000","2018","11","15","Brazil","Minas Gerais","Rio Casca","Rio Doce","-42.741944","-20.0525","-42.741944","-20.0525","279","279","Arbusto 80 cm; Inflorescência alvo-amarelada.; Várzea","MBM418740",NA,"2019","03","25","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","2020-12-21 16:39:43-03","MBM","MBM","419074","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Brotto, M.L.","Antoniuk-Bonato, R.G.; Brotto, M.L.; Brotto, M.L.","27","2018","11","26","Brazil","Paraná","Paranaguá","Ilha das Cobras, Borda da floresta","-48.430833","-25.481389","-48.430833","-25.481389",NA,NA,"Arbustom 1,5m de altura. Inflorescência em espiga esbranquiçada, oposta a folha.; Floresta Ombrófila Densa Sub-montana.","MBM419074",NA,"2018","11","05","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2020-12-21 16:39:43-03","MBM","MBM","419077","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Brotto, M.L.","Antoniuk-Bonato, R.G.; Brotto, M.L.; Brotto, M.L.","24","2018","11","26","Brazil","Paraná","Paranaguá","Ilha das Cobras","-48.430833","-25.481389","-48.430833","-25.481389",NA,NA,"Arbusto, 1m de altura. Inflorescência esbranquiçada.; Floresta Ombrófila Densa Sub-montana.","MBM419077",NA,"2018","11","05","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2020-12-21 16:39:43-03","MBM","MBM","421411","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Felitto, G.","Felitto, G.; Cafofo, E.; Bitarães-Neto, M.; Cafofo, E.; Bitarães-Neto, M.","1140","2018","10","08","Brazil","Minas Gerais","Mariana","Cachoeira do Moinho","-43.197778","-20.266944","-43.197778","-20.266944","530","530","Arbusto, 1,60m, espigas alvas.; Reófita","MBM421411",NA,"2018","11","01","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"981","2020-12-21 16:39:43-03","MBM","MBM","428587","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Lozano, E.D.","Lozano, E.D.","4288","2018","10","14","Brazil","Ceará","Crato","Parque Estadual Sítio Fundão, Rio Batateiras","-39.443028","-7.234389","-39.443028","-7.234389",NA,NA,"Arbusto, 1,5 m, espigas alvas, margem do rio.; Mata Úmida do Sedimentar.","MBM428587",NA,"2018",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","2020-12-21 16:39:43-03","MBM","MBM","44890","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Cavalcante, P.","Duarte, A.P.","8100",NA,NA,NA,"Brazil","Minas Gerais",NA,"Serra do Cipó",NA,NA,NA,NA,NA,NA,NA,"MBM044890","MBM044890",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","2020-12-21 16:39:43-03","MBM","MBM","46219","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Conrad, J.","José Shunke Vigo","7315",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM046219","MBM046219",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"984","2020-12-21 16:39:44-03","MBM","MBM","46220","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Conrad, J.","José Shunke Vigo","7315",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM046220","MBM046220",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","2020-12-21 16:39:44-03","MBM","MBM","46221","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Conrad, J.","Rubio Kayap","1124",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM046221","MBM046221",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","2020-12-21 16:39:44-03","MBM","MBM","46242","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Conrad, J.","Liesner, R.","606",NA,NA,NA,"Panama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM046242","MBM046242",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","2020-12-21 16:39:44-03","MBM","MBM","55381","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Callejas, R.","Holm-Nielsen, L.; et al.; et al.","2859",NA,NA,NA,"Ecuador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM055381","MBM055381",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","2020-12-21 16:39:44-03","MBM","MBM","64373","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"Forero, E.; et al.; et al.","1521",NA,NA,NA,"Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM064373","MBM064373",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","2020-12-21 16:39:44-03","MBM","MBM","74044","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Steyermark, J.A.","Davidse, G.; et al.; et al.","18645",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM074044","MBM074044",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"990","2020-12-21 16:39:44-03","MBM","MBM","74050","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Steyermark, J.A.","Steyermark, J.A.; et al.; et al.","122699",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM074050","MBM074050",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"991","2020-12-21 16:39:44-03","MBM","MBM","74320","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Gómez-Pompa, A.","Vazquez, M.; et al.; et al.","885",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM074320","MBM074320",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"992","2020-12-21 16:39:44-03","MBM","MBM","74323","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Gómez-Pompa, A.","Dorantes, J.; et al.; et al.","2923",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM074323","MBM074323",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"993","2020-12-21 16:39:44-03","MBM","MBM","74333","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Gómez-Pompa, A.","Dorantes, J.; et al.; et al.","3051",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM074333","MBM074333",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"994","2020-12-21 16:39:44-03","MBM","MBM","83440","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Callejas, R.","Marcano-Berti, L.","474-979",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM083440","MBM083440",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"995","2020-12-21 16:39:44-03","MBM","MBM","88157","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Bornstein, A.","Cabrera, E.; et al.; et al.","1813",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM088157","MBM088157",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"996","2020-12-21 16:39:44-03","MBM","MBM","89971","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Burger, W.C.","W.D.; et al.; et al.","5964",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM089971","MBM089971",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"997","2020-12-21 16:39:44-03","MBM","MBM","89980","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Burger, W.C.","Stevens, W.D.; et al.; et al.","11391",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM089980","MBM089980",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"998","2020-12-21 16:39:44-03","MBM","MBM","89991","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Burger, W.C.","Stevens, W.D.; et al.; et al.","9208",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM089991","MBM089991",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"999","2020-12-21 16:39:44-03","MBM","MBM","90411","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Burger, W.C.","W.D.; et al.; et al.","12160",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM090411","MBM090411",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1000","2020-12-21 16:39:44-03","MBM","MBM","90415","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Burger, W.C.","Stevens, W.D.; et al.; et al.","12502",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM090415","MBM090415",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1001","2020-12-21 16:39:44-03","MBM","MBM","93155","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Stevens, W.D.; et al.","Stevens, W.D.; et al.; et al.","15459",NA,NA,NA,"Nicaragua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM093155","MBM093155",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1002","2020-12-21 16:39:43-03","MBM","MBM","243250","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Callejas, R.","Costa, M.A.S.; et al.; et al.","330",NA,NA,NA,"Brazil","Amazonas","Manaus","Reserva Florestal Ducke, Manaus - Itacoatiara, km 16","-60.0250015258789","-3.10193991661072",NA,NA,NA,NA,NA,"MBM243250","MBM243250",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"138090","auto",NA,NA,NA,NA,NA
"1003","2020-12-21 16:39:44-03","MBM","MBM","94902","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Callejas, R.; et al.; et al.","1544","1983","10","27","Brazil","Bahia","Ilhéus","Área do CEPEC (Centro de Pesquisas do Cacau) km 22 da Rodovia Ilhéus/Itabuna BR 415.","-39.0494003295898","-14.7889003753662",NA,NA,"5","5","Arbusto de 2m, inflorescencias curvadas de color blanco. Frecuente. Região de mata higrófila sul baiana","MBM094902","MBM094902","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"1004","2020-12-21 16:39:44-03","MBM","MBM","94912","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Callejas, R.; et al.; et al.","1749","1983","11","14","Brazil","Bahia","Ilhéus","Área do CEPEC, km 22 da rodovia Ilhéus/Itabuna (BR 415).","-39.0494003295898","-14.7889003753662",NA,NA,"50","50","Arbusto de 1,50 m, inflorescências blancas erectas. Creciendo a la sombra. Ocasional. Região de Mata Higrófila Sul Baiana","MBM094912","MBM094912","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"1005","2020-12-21 16:39:43-03","MBM","MBM","103274","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Lima, J.C.A.; et al.; et al.","135","1984","07","31","Brazil","Bahia","Prado","estrada Prado/Itamaraju","-39.2207984924316","-17.341100692749",NA,NA,"20","20","Arbusto com 0,80m de altura, diâmetro à altura do peito 5 cm, diâmetro da copa 0,50m; folha longa, inflorescência espiga de cor creme. Frequencia densa. Vegetação secundária da Floresta Ombrófila Densa; solo argiloso. relevo tabular","MBM103274","MBM103274","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"53161","auto",NA,NA,NA,NA,NA
"1006","2020-12-21 16:39:43-03","MBM","MBM","198744","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Pietrobom da Silva, M.R.; et al.; et al.","2282","1995","08","01","Brazil","Goiás","Aporé","Rodovia Aporé-Serranópolis, ca. 12 km de Aporé","-51.926399230957","-18.9652996063232",NA,NA,NA,NA,"Margem da estrada. Arbórea ca. 3m altura","MBM198744","MBM198744","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"65990","auto",NA,NA,NA,NA,NA
"1007","2020-12-21 16:39:43-03","MBM","MBM","272430","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Hatschbach, G.; Hatschbach, M.; Ribas, O.S.; Hatschbach, M.; Ribas, O.S.","72960","2002","05","15","Brazil","Mato Grosso do Sul","Bodoquena","Rodovia Bodoquena a Morraria do Sul, Serra da Bodoquena","-56.7150001525879","-20.5386009216309",NA,NA,NA,NA,"Arbusto, 2m, espiga alva. Encosta do morro; solo calcário","MBM272430","MBM272430","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"47684","auto",NA,NA,NA,NA,NA
"1008","2020-12-21 16:39:43-03","MBM","MBM","196694","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.",NA,"J.C. Gomes Jr.","1984",NA,NA,NA,"Brazil","Mato Grosso do Sul","Três Lagoas","Fazenda Beija-flor","-51.6782989501953","-20.7511005401611",NA,NA,NA,NA,NA,"MBM196694","MBM196694",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"150618","auto",NA,NA,NA,NA,NA
"1009","2020-12-21 16:39:44-03","MBM","MBM","9328","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Callejas, R.","Lindeman, J.; Haas, H.; Haas, H.","3473",NA,NA,NA,"Brazil","Paraná","Capanema","Rio Iguaçu, 2km W de Jardinópolis","-53.8088989257812","-25.6718997955322",NA,NA,NA,NA,NA,"MBM009328","MBM009328",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"23753","auto",NA,NA,NA,NA,NA
"1010","2020-12-21 16:39:43-03","MBM","MBM","195745","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Guimarães, E.F.","Tomé, M.V.F.","712","1996","03","12","Brazil","Paraná","Cornélio Procópio","Mata São Paulo","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,"MBM195745","MBM195745","2009",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"23842","auto",NA,NA,NA,NA,NA
"1011","2020-12-21 16:39:43-03","MBM","MBM","44892","PreservedSpecimen","Plantae","Piperaceae","Piper","hispidum","Piper hispidum","Sw.","Yuncker, T.G.","Hatschbach, G.","10091",NA,NA,NA,"Brazil","Paraná","Fênix","Irapoã","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,"MBM044892","MBM044892",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,"16297","auto",NA,NA,NA,NA,NA
