"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"79","2021-04-08 17:43:39-03","EAO","IAN","26321","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","sc",NA,NA,NA,NA,NA,NA,NA,NA,"IAN026321","Dicotiledônea",NA,NA,"Kunth",NA,"s.n.",NA,NA,NA,NA,NA,"IAN026321_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-30 12:48:26-03","EAO","IAN","111510","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Oliveira, E",NA,NA,NA,NA,NA,NA,NA,NA,"IAN111510","Dicotiledônea",NA,NA,"Kunth",NA,"1668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-30 12:48:26-03","EAO","IAN","128360","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Pires, JM",NA,NA,NA,NA,NA,NA,NA,NA,"IAN128360","Dicotiledônea",NA,NA,"Kunth",NA,"12234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-30 12:48:26-03","EAO","IAN","162131","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Plowman, T; Davidse, G","1980","02","18","Southern America","Brasil",NA,NA,"Shrub 3m tall in clearing margin in lowling forest. Flowers greenish yellow. Fruits green.","IAN162131","Dicotiledônea",NA,"pilocarpoides","(Mart.) Kaastra","Pirani, JR","8842","Pará","Santana do Araguaia","100 Km south of Redenção on road (PA-150) to Barreiras dos Camps. Fazenda Inajaporã between rio Inajazinho and rio Inajá.","-50.416667","-8.75",NA,"210","210","2003","-50.416667","-8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-30 12:48:26-03","EAO","IAN","148567","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Pena, BS","1974","08","28","Southern America","Brasil",NA,NA,"Árvore de 5m. Flor amarela.","IAN148567","Dicotiledônea",NA,NA,"Kunth","Pirani, JR","488","Mato Grosso","Dardanelos","Mata de terra firme.",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-30 12:48:26-03","EAO","IAN","154427","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Agostini, G; Morillo, G","1973","07","11","Southern America","Venezuela",NA,NA,"Arbusto de 2m de altura. Corola blanco-verdoso.","IAN154427","Dicotiledônea",NA,NA,"Kunth",NA,"1750","Yaracury","San Felipe","Veroes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-30 12:48:26-03","EAO","IAN","155883","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Silva, MG da; Maria, J","1977","06","29","Southern America","Brasil",NA,NA,"Árvore fina de 4m, fruto imature verde.","IAN155883","Dicotiledônea",NA,NA,"Kunth","Groppo Jr, M","3225","Mato Grosso",NA,"Rio Juruena, Aripuanã, Fontenilha, estrada para Aripuanã. Mata, terra firme, barro vermelho, arredores de acampamento de prefeitura.",NA,NA,NA,NA,NA,"2002",NA,NA,"11","19",NA,NA,NA,NA,NA,NA,NA
"86","2021-03-30 12:48:26-03","EAO","IAN","161489","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Daly, DC","1980","10","05","Southern America","Brasil",NA,NA,"Perianth pale green. Flowers center yellow, anthers deep green.","IAN161489","Dicotiledônea",NA,NA,"Kunth","Marinho, LR","492","Maranhão",NA,"Fazenda Bacaba, Doctor Horoldo. 5Km S of MA 119 from 3/Km NW of Lago do Junco. Hillside vegetation by trail & litttle-disturbed hilltop forest.",NA,NA,NA,NA,NA,"1988",NA,NA,"02",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-30 12:48:26-03","EAO","IAN","75597","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Black, GA; Cordeiro, E","1952","06","14","Southern America","Brasil",NA,NA,"Arbusto.","IAN075597","Dicotiledônea",NA,NA,"Kunth","Groppo Jr, M","14977","Rondônia",NA,"Rio Guaporé, à margem da mata virgem. Fazenda Ilha das Flores.",NA,NA,NA,NA,NA,"2002",NA,NA,"11","18",NA,NA,NA,NA,NA,NA,NA
"88","2021-03-30 12:48:26-03","EAO","IAN","80372","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Fróes, RL","1953","09","12","Southern America","Brasil",NA,NA,"Árvore pequena.","IAN080372","Dicotiledônea",NA,NA,"Kunth","Groppo Jr, M","30212","Pará",NA,"Rio Maicurú, cachoeira Muira. Terra firme, mata virgem.",NA,NA,NA,NA,NA,"2002",NA,NA,"11","18",NA,NA,NA,NA,NA,NA,NA
"89","2021-03-30 12:48:26-03","EAO","IAN","141202","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Ribeiro, BGS","1973","08","22","Southern America","Brasil",NA,NA,"Árvore de 8m: frutos verde.","IAN141202","Dicotiledônea",NA,"pilocarpoides","(Mart.) Kaastra","Pirani, JR","330","Pará",NA,"Rio Jamanxim, afl. do Rio Tapajós.",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-03-30 12:48:26-03","EAO","IAN","167085","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Evans, R; Koemar, S","1997","03",NA,"Southern America","Suriname",NA,NA,"Multi-stemmed tree, to 8m long overhanging waterfall; leaves alternate, petioles winged distally, with double pulvinus at base and apex.","IAN167085","Dicotiledônea",NA,"pilocarpoides","(Mart.) Kaastra","Liesner, RL","2722","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River. Stream bank along El Dorado Waterfall, ca. 100 m upstream from confluence with E bank of Nickerie River, ca. 1 km downriver from Blanche Marie Guesthouse. Primary lowland wet riverine forest","-56.866667","4.75",NA,"50","50","1977","-56.866667","4.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2021-03-30 12:48:26-03","EAO","IAN","146429","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Ribeiro, BGS","1974","06","14","Southern America","Brasil",NA,NA,"Árvore de 6m e 9cm de diâmetro, frutos verdes, mata de terra firme.","IAN146429","Dicotiledônea",NA,NA,"Kunth","Pirani, JR","500","Mata Grosso","Aripuanã",NA,"-59.459400177002","-10.1667003631592",NA,NA,NA,"2003",NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA
"92","2021-03-30 12:48:26-03","EAO","IAN","146426","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Ribeiro, BGS","1974","06","14","Southern America","Brasil",NA,NA,"Árvore de 5m de altura e 10cm de diâmetro com frutos verdes","IAN146426","Dicotiledônea",NA,NA,"Kunth","Pirani, JR","497","Mata Grosso","Aripuanã","Mata alta de terra firme.","-59.459400177002","-10.1667003631592",NA,NA,NA,"2003",NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA
"93","2021-03-30 12:48:26-03","EAO","IAN","146424","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Ribeiro, BGS","1974","06","14","Southern America","Brasil",NA,NA,"Arbusto de 3m com frutos verdes.","IAN146424","Dicotiledônea",NA,NA,"Kunth",NA,"495","Mata Grosso","Aripuanã","Mata alta terra firme, 1km distante da Vila Aripuanã.","-59.459400177002","-10.1667003631592",NA,NA,NA,NA,NA,NA,NA,NA,"273871","auto",NA,NA,NA,NA,NA
"94","2021-03-30 12:48:26-03","EAO","IAN","179834","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Dias, ATG; Monteiro, RS da","1987","01","27","Southern America","Brasil",NA,NA,"Arbusto de 3m de altura; flores cremes; frutos imaturos verdes.","IAN179834","Dicotiledônea",NA,NA,"Kunth","Pirani, JR","951","Pará","Altamira","Rio Xingu, largo do Irineu; base do morro entre as cachoeiras do Pirarara e do Sapiquara; mata de terra firme, solo areno-argiloso.","-52.2064018249512","-3.20333003997803",NA,NA,NA,"2000",NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA,NA
"95","2021-03-30 12:48:26-03","EAO","IAN","169734","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Cordeiro, MR; Baider, C","1996","11","29","Southern America","Brasil",NA,NA,"SB arbusto; flor verde castanha.","IAN169734","Dicotiledônea",NA,NA,"Kunth","Pirani, JR","2913","Pará","Ourilândia do Norte","Projeto Pinkaiti. Aldeia Aúkre.","-51.0839004516602","-6.75472021102905",NA,NA,NA,"2000",NA,NA,NA,NA,"209767","auto",NA,NA,NA,NA,NA
"96","2021-03-30 12:48:26-03","EAO","IAN","172227","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Grogan, J","1997","10","17","Southern America","Brasil",NA,NA,"Habit: Treelet < 10m Obs: J: common in low forest with high groundstory light Flowers: pale rounded white stars Fruits: 5-locular, dehiscent, spiky surface Leaves: alt simple, mid to large.","IAN172227","Dicotiledônea",NA,NA,"Kunth",NA,"402","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,NA,NA,NA,NA,NA,NA,NA,"50942","auto",NA,NA,NA,NA,NA
"97","2021-03-30 12:48:26-03","EAO","IAN","172363","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Grogan, J","1997","11","06","Southern America","Brasil",NA,NA,"Habit: Treelet < 10m Obs: J: common in low forest with high groundstory light Flowers: pale rounded white stars Fruits: 5-locular, dehiscent, spiky surface Leaves: alt simple, mid to large.","IAN172363","Dicotiledônea",NA,NA,"Kunth",NA,"540","Pará","Pau D'arco","Marajoara","-50.0443992614746","-7.83305978775024",NA,NA,NA,NA,NA,NA,NA,NA,"50942","auto",NA,NA,NA,NA,NA
"98","2021-03-30 12:48:26-03","EAO","IAN","152462","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Cordeiro, MR","1976","04","28","Southern America","Brasil",NA,NA,"Arbusto pequeno.","IAN152462","Dicotiledônea",NA,NA,"Kunth","Groppo Jr, M","923","Rondônia","Guajará-mirim","Sub-base Projeto RADAM. Fronteira Brasil-Bolivia - Ponto 19-SC-20-VB.","-65.3394012451172","-10.7827997207642",NA,NA,NA,"2002",NA,NA,"11","19","205539","auto",NA,NA,NA,NA,NA
"99","2021-03-30 12:48:26-03","EAO","IAN","162131","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Plowman, T; Davidse, G","1980","02","18","Southern America","Brasil",NA,NA,"Shrub 3m tall in clearing margin in lowling forest. Flowers greenish yellow. Fruits green.","IAN162131","Dicotiledônea",NA,"pilocarpoides","(Mart.) Kaastra","Pirani, JR","8842","Pará","Santana do Araguaia","100 Km south of Redenção on road (PA-150) to Barreiras dos Camps. Fazenda Inajaporã between rio Inajazinho and rio Inajá.","-50.416667","-8.75",NA,"210","210","2003","-50.416667","-8.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-30 12:48:26-03","EAO","IAN","141202","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Ribeiro, BGS","1973","08","22","Southern America","Brasil",NA,NA,"Árvore de 8m: frutos verde.","IAN141202","Dicotiledônea",NA,"pilocarpoides","(Mart.) Kaastra","Pirani, JR","330","Pará",NA,"Rio Jamanxim, afl. do Rio Tapajós.",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-30 12:48:26-03","EAO","IAN","167085","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Evans, R; Koemar, S","1997","03",NA,"Southern America","Suriname",NA,NA,"Multi-stemmed tree, to 8m long overhanging waterfall; leaves alternate, petioles winged distally, with double pulvinus at base and apex.","IAN167085","Dicotiledônea",NA,"pilocarpoides","(Mart.) Kaastra","Liesner, RL","2722","Sipaliwini",NA,"Vicinity of Blanche Marie Waterfall on the Nickerie River. Stream bank along El Dorado Waterfall, ca. 100 m upstream from confluence with E bank of Nickerie River, ca. 1 km downriver from Blanche Marie Guesthouse. Primary lowland wet riverine forest","-56.866667","4.75",NA,"50","50","1977","-56.866667","4.75",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-02-08 10:31:23-03","NBC","NL-BOTANY","L.1079682","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Cowan RS; Lindeman JC","1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1079682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1079682",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"NL-L1079682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw4839",NA,NA,NA
"103","2020-02-08 10:31:23-03","NBC","NL-BOTANY","L.1079683","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Cowan RS; Lindeman JC","1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1079683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1079683",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"NL-L1079683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw4839",NA,NA,NA
"104","2020-02-08 10:31:23-03","NBC","NL-BOTANY","L.1079684","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Cowan RS; Lindeman JC","1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1079684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1079684",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,"NL-L1079684",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw4839",NA,NA,NA
"105","2020-02-08 10:31:23-03","NBC","NL-BOTANY","L.2115621","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Croat TB","1972","08","22","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2115621 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2115621",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Loreto. Varadero de Mazan from Rio Amazonas to Rio Napo.",NA,NA,"NL-L2115621",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"106","2020-02-08 10:31:23-03","NBC","NL-BOTANY","L.4151511","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Bordenave BG; Granville J-J de; Troon F van; Behari-Ramdas J","2005","10","12","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4151511 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4151511",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Mts Bakhuis, concession BMS: Zone 16 Ouest.","-56.783333","4.65","NL-L4151511",NA,NA,NA,"-56.783333","4.65",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"107","2020-02-08 10:31:23-03","NBC","NL-BOTANY","L.4174238","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Bordenave BG; et al.","2006","04","03","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4174238 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4174238",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Mts Bakhuis. concession BMS: Zone 16, ouest.","-56.783333","4.65","NL-L4174238",NA,NA,NA,"-56.783333","4.65",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"108","2020-02-08 10:31:23-03","NBC","NL-BOTANY","L.4186367","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Liesner RL; Gonzáles AC","1978","08","01","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4186367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4186367",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Estado Bolivar: 20 to 25 km southwest of Monteco on road to San Pedro de las Dos Bocas; disturbed primary forest.","-62.916667","7.166667","NL-L4186367",NA,NA,NA,"-62.916667","7.166667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"109","2020-02-08 10:31:23-03","NBC","NL-BOTANY","U 0254736","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Cowan RS; Lindeman JC","1955","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200254736 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0254736",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw4839",NA,NA,NA
"110","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582969","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Croat TB","1972","08","22","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582969 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582969",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Loreto. Varadero de Mazan from Rio Amazonas to Rio Napo.",NA,NA,"NL-U1582969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"111","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582970","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Aristeguieta L","1964","07","01","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582970 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582970",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Cerca de Cumanaá, Edo, Entre Puerto La Cruz y Cumaná.",NA,NA,"NL-U1582970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"112","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1582971","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Agostini G; Morillo GN; Morillo B de","1973","07","11","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1582971 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1582971",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Estado Yaracuy: Distrito Sam Felipe, Municipio Veroes: Fila montañosa 5 Kms. S de Bella Vista.","-68.4","10.383333","NL-U1582971",NA,NA,NA,"-68.4","10.383333",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"113","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583029","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Granville J-J de","1986","12","14","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583029 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583029",NA,"Sapindales",NA,"Kunth","D; Cárdenas D",NA,NA,NA,NA,"-52.066667","4.583333","NL-U1583029",NA,NA,"2003","-52.066667","4.583333","06","01",NA,NA,"Magnoliopsidae","U 0082257",NA,NA,NA
"114","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583035","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Bahia RP; Santos MR dos","1977","10","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583035 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583035",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"State of Pará. BR 230, Transamazon Highway. Near EMBRAPA station, at km 23 on road Altamira-Itaituba.",NA,NA,"NL-U1583035",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"115","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583038","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Bahia RP; Santos MR dos","1977","10","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583038",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"State of Pará. BR 230, Transamazon Highway. Near EMBRAPA station, at km 23 on road Altamira-Itaituba.",NA,NA,"NL-U1583038",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"116","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583046","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Granville J-J de","1980","10","01","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583046",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Petit arbra de 6 m de haut environ Feuilles légèrement coriaces.",NA,NA,"NL-U1583046",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0231488",NA,NA,NA
"117","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583047","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides","Granville J-J de","1980","10","01","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583047",NA,"Sapindales",NA,"Kunth",NA,NA,NA,NA,"Petit arbra de 6 m de haut environ Feuilles légèrement coriaces.",NA,NA,"NL-U1583047",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0231487",NA,NA,NA
"118","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583030","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","Granville J-J de; Cremers GA","1995","05","21","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583030 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583030",NA,"Sapindales","maurioides","(Mart.) Kaastra","Kallunki JA",NA,NA,NA,NA,"-52.533333","2.95","NL-U1583030",NA,NA,NA,"-52.533333","2.95",NA,NA,NA,NA,"Magnoliopsidae","U 0049729",NA,NA,NA
"119","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583031","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","Fróes RL","1937","12","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583031 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583031",NA,"Sapindales","maurioides","(Mart.) Kaastra",NA,NA,NA,NA,"State of Maranhão.",NA,NA,"NL-U1583031",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"120","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583032","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides maurioides","Fróes RL","1932","04","30","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583032 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583032",NA,"Sapindales","maurioides","(Mart.) Kaastra",NA,NA,NA,NA,"State of Maranhão: Maracassumé River Region.",NA,NA,"NL-U1583032",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"121","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583036","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Milliken W","1987","05","11","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583036 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583036",NA,"Sapindales","pilocarpoides",NA,NA,NA,"Roraima",NA,NA,"-61.516667","3.35","NL-U1583036",NA,NA,NA,"-61.516667","3.35",NA,NA,NA,NA,"Magnoliopsidae","U 0084272",NA,NA,NA
"122","2020-02-08 10:31:24-03","NBC","NL-BOTANY","U.1583037","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","pilocarpoides","Esenbeckia pilocarpoides pilocarpoides","Milliken W; Bowles S; Latham S","1987","07","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1583037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1583037",NA,"Sapindales","pilocarpoides",NA,NA,NA,NA,NA,"Territory of Roraima, SEMA Ecological Reserve, Ilha de Maracá, Furo de Maracá.","-61.583333","3.316667","NL-U1583037",NA,NA,NA,"-61.583333","3.316667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
