"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","recordNumber","phylum","order","locality","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1490","2015-11-10 12:31:00-02","MO","MOBOT","100664549","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","A. Melo (UFP)",NA,NA,NA,"Elio Sanoja|et al.",NA,NA,NA,"Venezuela","Bolívar","Gran Sabana","-61.3941666","6.0969444",NA,NA,NA,NA,"250.00000000",NA,NA,"South America",NA,NA,"Sanoja 9766",NA,NA,"PN2-5.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1491","2014-02-26 13:04:00-03","MO","MOBOT","100675947","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"M.S. Chrostowski","1969","9","8","Peru","San Martín","San Martín",NA,NA,NA,NA,NA,NA,"350.00000000",NA,NA,"South America",NA,NA,"Chrostowski 69-181",NA,NA,"Tarapoto in camp of Proyecto Huallaga - Minist. de Agric. Ca 1300 mm, 24.5o C. Acid sandy clay loam, well drained.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1492","2014-04-01 16:38:00-03","MO","MOBOT","100697250","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Andrew Townesmith|Carolina Téllez","2012","4","24","Peru","La Libertad","Trujillo","-79.0166667","-8.1166667",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Townesmith 2277",NA,NA,"Purchased at the Mercado Mayorista in Trujillo. Psta. Blanquita 057E.",NA,NA,NA,NA,NA,NA,"565","2",NA
"1493","2015-06-09 11:30:00-03","MO","MOBOT","100820579","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","V. Zuñiga (UMS)",NA,NA,NA,"Veronica Zuñiga","2015","3","13","Peru","Pasco","Oxapampa","-75.2525","-10.3461111",NA,NA,NA,NA,"1274.00000000",NA,NA,"South America",NA,NA,"Zuñiga 127",NA,NA,"Distrito Palcazú. Centro Poblado de Iscozacín. Parque Nacional Yanachaga-Chemillén. Sector Paujil, orillas de la quebrada El Venado.",NA,NA,NA,NA,NA,NA,"5","1",NA
"1494","2018-11-19 10:49:00-02","MO","MOBOT","100832297","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Gonto",NA,NA,NA,"Reina Gonto|Ángel Fernández|Fabián A. Michelangeli","2004","5","4","Venezuela","Miranda","Acevedo","-66.5","10.0333333",NA,NA,NA,NA,"400.00000000","900.00000000",NA,"South America",NA,NA,"Gonto 1144",NA,NA,"Parque Nacional Guatopo. Entre Los Alpes del Tuy y Puesto de Guardaparques El Lucero.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1495","2018-01-27 05:29:00-02","MO","MOBOT","100905063","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","N. Ritter (NHA)",NA,NA,NA,"Nur Ritter|Garrett E. Crow|Charlyn W. Crow","1997","6","28","Bolivia","Santa Cruz","Andrés Ibáñez","-63.1666667","-17.65",NA,NA,NA,NA,"430.00000000",NA,NA,"South America",NA,NA,"Ritter 4066b",NA,NA,"A large (ca. 10-15 hectares) wetland complex, across the highway from the international airport.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1496","2019-01-25 04:37:00-02","MO","MOBOT","100988066","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","L. Valenzuela (HOXA)",NA,NA,NA,"Luis Valenzuela G.|Renhart Apaza","2016","5","5","Peru","Pasco","Oxapampa","-75.575","-10.1833333",NA,NA,NA,NA,"1011.00000000",NA,NA,"South America",NA,NA,"Valenzuela Gamarra 30160",NA,NA,"Distrito Pozuzo. Parque Nacional Yanachaga Chemillén. Puesto de Control y Vigilancia Huampal. Trocha Robin Foster.",NA,NA,NA,NA,NA,NA,"187","3",NA
"1497","2018-01-18 13:00:00-02","MO","MOBOT","101023316","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","G. Marín",NA,NA,NA,"Griselda Marín O.|Belén Jiménez","1996","10","12","Paraguay","Canindeyú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Marín Ojeda 355",NA,NA,"Carapa. Sendero Uruí. Claro al final del sdo. manchón de bosque, desde la caseta. 68800/44500 (del pastizal).",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1498","2018-03-28 13:33:00-03","MO","MOBOT","101037097","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","E.J. Tepe",NA,NA,NA,"Javier Estrada|et al.","1987","9","23","Colombia","Meta","San Juan de Arama",NA,NA,NA,NA,NA,NA,"580.00000000",NA,NA,"South America",NA,NA,"Estrada 339",NA,NA,"Estación La Curia, Reserva Natural de La Macarena, El Tablazo, ladera orientada al SW. Herbazales.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1499","2018-05-04 13:48:00-03","MO","MOBOT","101044087","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","E.J. Tepe (CINC)",NA,NA,NA,"F. Javier Fernández Casas|J. Molero","1982","1","27","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,"South America",NA,NA,"Fernández Casas 5655",NA,NA,"Escuela Técnica Forestal, Puerto Presidente Strossner, km 12.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1500","2020-03-12 14:25:00-03","MO","MOBOT","101185732","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Ricardo Callejas|et al.","2001","10","20","Colombia","Santander","Zapatoca","-73.25","6.8666667",NA,NA,NA,NA,"300.00000000","600.00000000",NA,"South America",NA,NA,"Callejas Posada 12591",NA,NA,"Sobre el cañón del río Sogamoso, en la vía Girón-Zapatoca, bosque seco tropical. Bosques perturbados a orilla de la vía.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1501","2015-04-09 15:53:00-03","MO","MOBOT","100800071","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"M. Monigatti|Carolina Téllez|C. M. Vega","2010","6","1","Peru","La Libertad","Bolivar","-77.9261667","-6.9830833",NA,NA,NA,NA,"1410.00000000",NA,NA,"South America",NA,NA,"Monigatti 61",NA,NA,"Distrito Uchumarca. La Cestia, road from Pusac to Uchumarca.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1502","2020-09-17 15:16:00-03","MO","MOBOT","101222759","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Freddy O. Gallo","2008","12","3","Ecuador","Pastaza","Arajuno","-77.7005556","-1.3286111",NA,NA,NA,NA,"640.00000000",NA,NA,"South America",NA,NA,"Gallo 64",NA,NA,"Bosque Protector Oglán Alto, cuena alta del Río Oglán. Formación vegetal Bosque siempreverde de tierras baja.",NA,NA,NA,NA,NA,NA,NA,"2",NA
"1503","2020-11-19 10:38:00-03","MO","MOBOT","101234776","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Pedro Jörgensen","1916","12",NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Jörgensen s.n.",NA,NA,"Común Alpachini.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1504","2020-11-19 16:04:00-03","MO","MOBOT","101234859","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","M. Nee",NA,NA,NA,"Michael H. Nee","2005","12","2","Bolivia","Santa Cruz","Andrés Ibáñez","-63.2716667","-17.5397222",NA,NA,NA,NA,"370.00000000",NA,NA,"South America",NA,NA,"Nee 53609",NA,NA,"2 km SW of natural gas plant, 4.3 km by road NW of bridge over Río Piraí near La Bélgica.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1505","2013-06-02 05:37:00-03","MO","MOBOT","1081480","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Efraín Freire","1995","2","11","Ecuador","Imbabura","Cotacachi","-78.43333","0.36666",NA,NA,NA,NA,"1300.00000000",NA,NA,"South America",NA,NA,"Freire Mayorga 814",NA,NA,"Vía Apuela , entre los ríos Cristopamba y Nangulbí. Bosque Secundario.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1506","2008-05-27 22:02:00-03","MO","MOBOT","1092269","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Antony Jardim|Paul F. Foster","1996","7","3","Bolivia","Santa Cruz","Nuflo de Chavez","-62.015","-16.11722",NA,NA,NA,NA,"250.00000000",NA,NA,"South America",NA,NA,"Jardim 3008",NA,NA,"2 km al este de Concepción. Cerrado con Magonia pubescens, Caryocar brasilense, Curatella americana. Suelos lateríticos.",NA,NA,NA,NA,NA,NA,NA,"3",NA
"1507","2013-08-20 12:42:00-03","MO","MOBOT","1127643","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Ricardo Callejas (HUA)",NA,NA,NA,"Elsa M. Zardini|W. Cardozo","1996","6","14","Paraguay","Amambay",NA,"-56.0252778","-22.6719445",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 45184",NA,NA,"Arroyo Aceite (buffer zone of Parque Nacional Cerro Corá).",NA,NA,NA,NA,NA,NA,"1067","4",NA
"1508","2008-05-27 22:02:00-03","MO","MOBOT","1127993","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Miryam Monsalve B.","1984","9","21","Colombia","Valle del Cauca","Buenaventura","-77","3.91666",NA,NA,NA,NA,"100.00000000",NA,NA,"South America",NA,NA,"Monsalve Benavides 437",NA,NA,"Bajo Calima; Concesión Pulpapel/ Buenaventura. Bosque Pluvial Tropical.",NA,NA,NA,NA,NA,NA,"5",NA,NA
"1509","2011-11-01 21:48:00-02","MO","MOBOT","1130880","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Liesner (MO)",NA,NA,NA,"Randall J. Evans|Sylva Koemar","1996","11","21","Suriname","Paramaribo",NA,"-55.21666","5.85",NA,NA,NA,NA,"30.00000000",NA,NA,"South America",NA,NA,"Evans 2582",NA,NA,"Bakboord farm and lake property, just within NE corner of Paramaribo city limits, ca. 1 km N of Kwattaweg, ca. 1/2 km E of Henri Fernandesweg.",NA,NA,NA,NA,NA,NA,"352","9",NA
"1510","2008-05-27 22:02:00-03","MO","MOBOT","1132570","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"José Campos de la Cruz|et al.","1996","12","22","Peru","Cajamarca","San Ignacio","-79.08333","-5",NA,NA,NA,NA,"1000.00000000","1100.00000000",NA,"South America",NA,NA,"Campos de la Cruz 3235",NA,NA,"Distrito Namballe: La Colmena. Bosque secundario.",NA,NA,NA,NA,NA,NA,"8","6",NA
"1511","2008-05-27 22:02:00-03","MO","MOBOT","1186388","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"José Campos de la Cruz|O. Díaz","1996","1","19","Peru","Cajamarca","San Ignacio","-78.71666","-5.35",NA,NA,NA,NA,"600.00000000","1000.00000000",NA,"South America",NA,NA,"Campos de la Cruz 2026",NA,NA,"Distrito Huarango: Nueva Esperanza. Vegetación secundaria.",NA,NA,NA,NA,NA,NA,"17","6",NA
"1512","2013-05-20 09:15:00-03","MO","MOBOT","1198403","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","J.E. Ramos (CUVC)",NA,NA,NA,"Jorge E. Ramos|et al.","1990","1","26","Colombia","Putumayo","Mocoa",NA,NA,NA,NA,NA,NA,"500.00000000",NA,NA,"South America",NA,NA,"Ramos Pérez 2527",NA,NA,"Granja Rumiyaco, cerca a Mocoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1513","2008-05-27 22:02:00-03","MO","MOBOT","1205548","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"James L. Zarucchi","1975","7","28","Colombia","Vaupés",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zarucchi 1453",NA,NA,"Mitú and vicinity: along road near airport in Mitú, at edge of town garbadge dump, secondary vegetación. Collected for phytochemical voucher.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1514","2011-06-21 05:10:00-03","MO","MOBOT","1208493","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Ramiro Fonnegra G.|et al.","1988","8","23","Colombia","Antioquia","Andes","-75.9","5.65",NA,NA,NA,NA,"1480.00000000",NA,NA,"South America",NA,NA,"Fonnegra G. 2403",NA,NA,"6 km de Andes hacia Vereda Momblan. Apiario Ledesma Restrepo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1515","2008-07-07 10:56:00-03","MO","MOBOT","1208501","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Ramiro Fonnegra G.|Francisco J. Roldán","1988","1","15","Colombia","Antioquia","Anorí",NA,NA,NA,NA,NA,NA,"500.00000000","800.00000000",NA,"South America",NA,NA,"Fonnegra G. 2270",NA,NA,"Cañón del Río Porce, cerca a desembocadura del Río Riachón, Hacienda Primavera.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1516","2011-06-21 05:10:00-03","MO","MOBOT","1208834","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Ramiro Fonnegra G.|et al.","1987","3","4","Colombia","Antioquia","Mutatá",NA,NA,NA,NA,NA,NA,"150.00000000","200.00000000",NA,"South America",NA,NA,"Fonnegra G. 1738",NA,NA,"Pavarandó Grande, bosque después del puente sobre el Río Pavarand4.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1517","2014-02-12 05:37:00-02","MO","MOBOT","1208895","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"M.P. Velásquez S.","1989","11","9","Colombia","Antioquia","San Carlos",NA,NA,NA,NA,NA,NA,"660.00000000",NA,NA,"South America",NA,NA,"Velásquez Sandino 250",NA,NA,"Corregimiento El Jordan, vereda Juanes, Campamento de ISA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1518","2010-01-15 09:38:00-02","MO","MOBOT","1210169","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"James L. Zarucchi","1976","5","26","Colombia","Vaupés",NA,"-70.218","1.261",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zarucchi 1658",NA,NA,"Mitú and vicinity; along road from town.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1519","2008-05-27 22:02:00-03","MO","MOBOT","1210209","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Santiago Madriñán|César E. Barbosa","1989","7","26","Colombia","Magdalena",NA,"-74.06666","10.98333",NA,NA,NA,NA,"1100.00000000","1200.00000000",NA,"South America",NA,NA,"Madriñán R. 549",NA,NA,"Alto Río Frio. Cabeceras del Río Congo; Ciudad Antigua; por el camino al alto del Chimborazo.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1520","2013-01-03 05:09:00-02","MO","MOBOT","1216976","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Santiago Díaz Piedrahita","1983","1","24","Colombia","Chocó","San José del Palmar","-76.22833","4.97416",NA,NA,NA,NA,"900.00000000",NA,NA,"South America",NA,NA,"Díaz Piedrahita 3953",NA,NA,"Vereda La Badea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1521","2014-04-13 05:22:00-03","MO","MOBOT","1216990","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Fany Llanos",NA,NA,NA,"Colombia","Huila","Baraya","-75.004954","3.165008",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Llanos H. 15b",NA,NA,"Carretera a La Troja, quebrada La Nutria.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1522","2008-05-27 22:02:00-03","MO","MOBOT","1217072","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Jan van Rooden|et al.","1979","11","15","Colombia","Valle del Cauca","Buenaventura","-76.95","3.98333",NA,NA,NA,NA,"236.00000000",NA,NA,"South America",NA,NA,"van Rooden 327",NA,NA,"Community of San Isidro, annual rainfall 7470 mm., rel hum. 86.5 %, average temp. 22.6-29. C. In and around camp of Inderena FAO, vegetation on waste land and highly disturbed remnants of forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1523","2012-04-23 09:30:00-03","MO","MOBOT","1229046","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Walter H. Lewis|et al.","1996","11","10","Peru","Amazonas","Bagua","-78.2819445","-5.1527778",NA,NA,NA,NA,"292.00000000",NA,NA,"South America",NA,NA,"Lewis 17287",NA,NA,"Wachapea. Wild, common in flood plains",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1524","2012-04-23 10:07:00-03","MO","MOBOT","1229090","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"Walter H. Lewis|et al.","1996","11","10","Peru","Amazonas","Bagua","-78.2819445","-5.1527778",NA,NA,NA,NA,"292.00000000",NA,NA,"South America",NA,NA,"Lewis 17309",NA,NA,"Wachapea. Common in flood plains",NA,NA,NA,NA,NA,NA,NA,"1",NA
"1525","2017-10-25 05:23:00-02","MO","MOBOT","1251469","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Eric F. Rodríguez Rodríguez|José Campos de la Cruz","1997","7","29","Peru","Cajamarca","San Ignacio","-78.76666","-5.33333",NA,NA,NA,NA,"560.00000000",NA,NA,"South America",NA,NA,"Rodríguez Rodríguez 1847",NA,NA,"Distrito Chirinos, Caserío Las Juntas. Ribera del rio Tamborapa, borde de arrozales (Oryza sativa) y bosque inundable (Gynerium).",NA,NA,NA,NA,NA,NA,NA,"7",NA
"1526","2014-04-04 05:50:00-03","MO","MOBOT","1253802","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Rodolfo Vásquez|et al.","1997","6","16","Peru","Amazonas","Condorcanqui","-78.175","-4.49166",NA,NA,NA,NA,"300.00000000",NA,NA,"South America",NA,NA,"Vásquez Martínez 24010",NA,NA,"Distrito El Cenepa, Comunidad de San Antonio. Bosque de ribera, Río Cenepa.",NA,NA,NA,NA,NA,NA,NA,"8",NA
"1527","2008-05-27 22:02:00-03","MO","MOBOT","1266958","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Vasquez (MO)",NA,NA,NA,"Camilo Díaz S.|et al.","1994","7","22","Peru","Amazonas","Bagua",NA,NA,NA,NA,NA,NA,"370.00000000",NA,NA,"South America",NA,NA,"Díaz Santibáñez 6976",NA,NA,"Distrito Imaza. Quebrada Kuzú. Bordes de la quebrada, no más de 5 m de las orillas.",NA,NA,NA,NA,NA,NA,"204","9",NA
"1528","2008-05-27 22:02:00-03","MO","MOBOT","1285322","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Ricardo Callejas (HUA)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","1998","6","12","Paraguay","Canindeyú",NA,"-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Zardini 48751",NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. 2 km N of Jejuí-Mí. Forest on estero on black soil (swamp).",NA,NA,NA,NA,NA,NA,"1145","4",NA
"1529","2011-06-21 11:45:00-03","MO","MOBOT","1290401","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"Thomas B. Croat|Richard Mansell|Lynn P. Hannon|J. Whitehill","1998","7","3","Ecuador","Esmeraldas",NA,"-78.46194","0.86861",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Croat 82276",NA,NA,"Lita-San Lorenzo Road, 5 km W of Río Lita Bridge (below Lita, on old road to San Lorenzo), along steep slopes along quebrada.",NA,NA,NA,NA,NA,NA,"854","4",NA
"1530","2016-10-13 05:58:00-03","MO","MOBOT","1297449","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"David A. Neill|QCNE Botany Interns","1998","12","16","Ecuador","Manabí","Jama","-80.2","-0.2666667",NA,NA,NA,NA,"600.00000000",NA,NA,"South America",NA,NA,"Neill 11548",NA,NA,"Cordillera de Jama (coastal range). Cerro Nueve, 15 km east of Jama, north of Río Jama. Remnant wet forest with frequent fog, below microwave tower.",NA,NA,NA,NA,NA,NA,"28","1",NA
"1531","2013-10-05 06:32:00-03","MO","MOBOT","1304446","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Steyerm.",NA,NA,NA,"Ronald L. Liesner|Ángel C. González|Basil Stergios|Gerardo Aymard|E. Rodriguez","1982","3","10","Venezuela","Portuguesa",NA,"-69.88333","9.06666",NA,NA,NA,NA,"150.00000000","300.00000000",NA,"South America",NA,NA,"Liesner 12413",NA,NA,"Dirt road between two watersheds. 4 to 10 km north of dam sites on Río Guanare and Río Tucupido. Secondary vegetation.",NA,NA,NA,NA,NA,NA,"60",NA,NA
"1532","2008-05-27 22:02:00-03","MO","MOBOT","1307714","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Ricardo Callejas (HUA)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","1998","10","30","Paraguay","Canindeyú",NA,"-55.52805","-24.13361",NA,NA,NA,NA,"100.00000000",NA,NA,"South America",NA,NA,"Zardini 49304",NA,NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Jejui Mi. Tall forest.",NA,NA,NA,NA,NA,NA,"1158","4",NA
"1533","2011-03-29 14:14:00-03","MO","MOBOT","1314002","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"José Campos de la Cruz|et al.","1997","7","6","Peru","Cajamarca","San Ignacio","-79.16666","-4.96666",NA,NA,NA,NA,"760.00000000","800.00000000",NA,"South America",NA,NA,"Campos de la Cruz 4076",NA,NA,"Namballe. Alrrededores del Pueblo Namballe, margén derecha del Río Namballe. Bosque secundario.",NA,NA,NA,NA,NA,NA,NA,"7",NA
"1534","2011-03-29 14:14:00-03","MO","MOBOT","1315023","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","R. Callejas (HUA)",NA,NA,NA,"José Campos de la Cruz|S. Corrales","1997","3","9","Peru","Cajamarca","San Ignacio","-78.9","-5.06666",NA,NA,NA,NA,"1300.00000000","1500.00000000",NA,"South America",NA,NA,"Campos de la Cruz 3524",NA,NA,"San Ignacio. Localidad El Pedregal. Bosque primario.",NA,NA,NA,NA,NA,NA,NA,"7",NA
"1535","2008-05-27 22:02:00-03","MO","MOBOT","1322926","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","S. Jimenez (USZ)",NA,NA,NA,"L. Mani L.","1998","10","19","Bolivia","Santa Cruz","Obispo Santiesteban",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,"Mani López 2",NA,NA,"Al rededor de la comunidad Betania.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1536","2008-05-27 22:02:00-03","MO","MOBOT","1323111","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","S. Dewalt",NA,NA,NA,"Sarah DeWalt","1995","3","13","Bolivia","La Paz","Abel Iturralde","-67.98333","-13.98333",NA,NA,NA,NA,"280.00000000",NA,NA,"South America",NA,NA,"DeWalt 11",NA,NA,"Comunidad de Santa Rosa de Marravillas. Barbecho de un lote.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1537","2013-10-05 06:32:00-03","MO","MOBOT","1341338","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","Steyerm.",NA,NA,NA,"Ronald L. Liesner|Ángel C. González","1980","3","5","Venezuela","Miranda",NA,"-65.68333","10.13333",NA,NA,NA,NA,"50.00000000","150.00000000",NA,"South America",NA,NA,"Liesner 9202",NA,NA,"Along Quebrada Chaguarama. Intermittent running water in dry season. Deciduous forest. 0-4 km SW of Palo Quemado, 6 km SE of Cúpira.",NA,NA,NA,NA,NA,NA,"125",NA,NA
"1538","2008-05-27 22:02:00-03","MO","MOBOT","1351865","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.","J.C. Valenzuela",NA,NA,NA,"Juan Carlos Valenzuela|D. Escudero|W. Gallegos","1996","7","12","Ecuador","Pichincha","Santo Domingo de Los Colorados","-78.98333","-0.31666",NA,NA,NA,NA,"800.00000000","1000.00000000",NA,"South America",NA,NA,"Valenzuela 145",NA,NA,"Recinto San José de las Damas. Bosque húmedo pre-Montano. Camino a la Escuela del Recinto.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1539","2013-12-08 13:08:00-02","MO","MOBOT","1352535","PreservedSpecimen","Plantae","Piperaceae","Piper","aduncum","Piper aduncum","L.",NA,NA,NA,NA,"M.L. Lincango","1999","4","10","Ecuador","Pichincha","Santo Domingo de Los Colorados","-79.23333","-0.33333",NA,NA,NA,NA,"600.00000000",NA,NA,"South America",NA,NA,"Lincango 61",NA,NA,"Estación Biológica Gustavo Orcés, 12 Km vía Sto. Domingo - Quevedo. Bosque húmedo Tropical. Bosque secundario con áreas disturbadas. Suelo pardo con limo y arena. Proyecto Composición Florística de la Estación Biológica.",NA,NA,NA,NA,NA,NA,NA,NA,NA
