"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"46","2020-12-21 16:38:53-03","MBM","MBM","394153","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schwf.","Bonaldi, R.A.; Ariati, V.; Ariati, V.","471","2012","02","14","Southern America","Brazil","Paraná","UHE Mauá, beira do rio Tibagi","520",NA,"Terrícola.; No interior de floresta.","MBM394153","MBM394153","Telêmaco Borba","-50.706944","-24.100556","Ariati, V.","750",NA,"-50.706944","-24.100556","2012","02","14",NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-12-21 16:38:53-03","MBM","MBM","2275","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schwf.","Hatschbach, G.","15901","1967","01","24","Southern America","Brazil","Paraná","SeteQuedas",NA,NA,NA,"MBM002275","MBM002275","Guaíra","-54.2557983398438","-24.0799999237061","Pabst, G.",NA,NA,NA,NA,NA,NA,NA,"33984","auto",NA,NA,NA,NA,NA,NA
"48","2020-12-21 16:38:53-03","MBM","MBM","405426","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schwf.","Lozano, E.D.; Bochorny, T.; Bochorny, T.","3134","2015","12","13","Southern America","Brazil","Rio de Janeiro","PARNA Serra dos Órgãos, Trilha do Poço Verde",NA,NA,"Terrícola, 1,3 m, flor alva, labelo vináceo, interior da mata.; Floresta Ombrófila Densa Montana.","MBM405426","MBM405426","Guapimirim","-43.001417","-22.493194","Lozano, E.D.",NA,NA,"-43.001417","-22.493194","2015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2015-09-16 21:07:44-03","MNHN","RECOLNAT_MNHN_P","P00447803","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Spruce, R.",NA,NA,NA,NA,NA,"Brésil",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447803' target='other'> <mi>dwc_moreinfo</mi></a>","P00447803","P00447803_01 P00447803_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1790",NA,NA,NA
"50","2015-09-16 21:07:41-03","MNHN","RECOLNAT_MNHN_P","P00447799","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Warrea","lindeniana","Warrea lindeniana","Henfr.","Herb. L. Claude et A. Richard",NA,"1872","3","11",NA,"Colombie",NA,"Colombie",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447799' target='other'> <mi>dwc_moreinfo</mi></a>","P00447799","P00447799_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2015-09-03 19:29:36-03","MNHN","RECOLNAT_MNHN_P","P00447800","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Glaziou, A.",NA,"1883","2",NA,NA,"Brésil",NA,"Brésil",NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00447800' target='other'> <mi>dwc_moreinfo</mi></a>","P00447800","P00447800_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14324",NA,NA,NA
"52","2021-02-11 17:21:03-03","UFPR","UPCB","85496","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Klein, J.","58",NA,NA,NA,NA,"Brasil","Rio Grande do Sul",NA,NA,NA,"Amostra conservada em solução de glicerina com álcool..",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525","Smidt, E.C.",NA,NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"53","2021-02-11 17:21:03-03","UFPR","UPCB","85907","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. Ex Lindl.) C. Schweinf.","Klein, J.","58","2011","04","29",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525","Meneguzzo, T.E.C.",NA,NA,NA,NA,"2017",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"54","2021-02-11 17:21:03-03","UFPR","UPCB","86007","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C.Schweinf.","Klein, J.","58","2011","04","29",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525","Smidt, E.C.",NA,NA,NA,NA,"2011","04","29","76715","auto",NA,NA,NA,NA,NA,NA
"55","2021-02-11 17:21:03-03","UFPR","UPCB","90119","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Michelon, C. | Adenesky-Filho, E.","1576","2012","10","22",NA,"Brasil","Paraná","PCH Getúlio Vargas. Interior da floresta ripária do Rio Tibagi, margem esquerda",NA,NA,"Terrícola, flores amareladas, labelo roxo..","UPCB0029168","UPCB0029168 UPCB0029168_1","Telêmaco Borba","-50.6156005859375","-24.3239002227783","Michelon, C.",NA,NA,NA,NA,"2012","10","22","35037","auto",NA,NA,NA,NA,NA,NA
"56","2014-09-18 12:22:00-03","MO","MOBOT","1838442","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Gerrit Davidse|Otto Huber|Stephen S. Tillett","Davidse 17300","1979","5","7","South America","Venezuela","Amazonas","Lower part of Can|o Yagua, Chipital.","120.00000000",NA,NA,NA,NA,"Atabapo","-66.6833333","3.4833333","G. Carnavali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79-64","1",NA,NA
"57","2008-05-27 22:02:00-03","MO","MOBOT","1962346","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Robin B. Foster","Foster 4434","1980","8","13","South America","Peru","Loreto","Rio Nanay, Caserio Mishana, 30 km SW of Iquitos. Callicebus Biological Res., 4 km S of Mishana.",NA,NA,NA,NA,NA,"Maynas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2013-04-23 14:42:00-03","MO","MOBOT","3491481","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Roberto Vásquez|Oscar Moreno|Darwin Ric","Vásquez C. 1182",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"59","2008-05-27 22:02:00-03","MO","MOBOT","675495","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","H. van der Werff|et al.","van der Werff 10192","1988","8","18","South America","Peru","Loreto","Mishana, along Río Nanay. Non-inundated forest on sandy soil.","140.00000000",NA,NA,NA,NA,"Maynas",NA,NA,"G.A. Romero (GH)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-26","1",NA,NA
"60","2009-12-01 09:16:00-02","MO","MOBOT","941944","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Luzmila Arroyo P.|Jean Wellens","Arroyo Padilla 793","1994","6","7","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff M; Campamento Flor de Oro; isla de bosque; parcela permanente de estudio","250.00000000",NA,NA,NA,NA,"Velasco","-61.0247223","-13.5708334","R. Vasquez (USZ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"61","2009-06-30 11:45:00-03","MO","MOBOT","2811991","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Lindl.) Rchb. f.","Paul H. Allen","Allen 3364","1945","2","20","South America","Colombia","Vaupés","Abiu Igarape - Rio Vaupes - Region east of Mitu.",NA,NA,NA,NA,NA,NA,NA,NA,"Dotson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2009-06-30 11:45:00-03","MO","MOBOT","2812122","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Lindl.) Rchb. f.","Paul H. Allen","Allen 3299","1944","8","15","South America","Colombia","Vaupés","Rio Cuduyari.","200.00000000",NA,NA,NA,NA,NA,NA,NA,"C.H. Dotson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2013-08-23 04:12:00-03","MO","MOBOT","100343479","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Roberto Vásquez|Carl A. Luer|Jane Luer","Vásquez C. 225",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R. Vásquez",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"64","2009-07-27 09:22:00-03","MO","MOBOT","2428518","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6898","1999","2","25","South America","Argentina","Misiones","Ruta Prov. 15, Predio de la UNAM, a 30 km de Ruta Nac. 14","500.00000000",NA,NA,NA,NA,"Guaraní","-54.21666","-26.91666","Correa, M. N.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2012-05-01 23:00:00-03","MO","MOBOT","2845020","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Itaipú Binacional","Itaipú Binacional 1104","1984","3","8","South America","Paraguay","Alto Paraná","Río Acaray bosque bajo, riberia de río.",NA,NA,NA,NA,NA,NA,NA,NA,"C.H. Dodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"66","2008-05-27 22:02:00-03","MO","MOBOT","636702","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Itaipú Binacional","Binacional 1104","1984","3","8","South America","Paraguay","Alto Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"C.H. Dodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2008-05-27 22:02:00-03","MO","MOBOT","646831","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Calaway H. Dodson","Dodson 4464","1963","7","6","South America","Ecuador","Carchi",NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-06-13 10:28:00-03","MO","MOBOT","674223","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Lasse Werling|Søren Leth-Nissen","Werling 461","1981","10","19","South America","Ecuador","Pichincha",NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"69","2011-06-09 17:11:00-03","MO","MOBOT","675488","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Calaway H. Dodson|et al.","Dodson 17787","1988","11","23","South America","Ecuador","Morona-Santiago","km 12","1100.00000000",NA,NA,NA,NA,NA,"-78","-1.85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2015-10-22 10:03:11-02","UNIOESTE","UNOP","8126","S","Plantae",NA,NA,"Orchidaceae","Warrea","warreana","Warrea warreana","(Lodd. ex Lindl.) C. Schweinf.","Lautert, M.; Fogaça, P.; Escher; A. R.; Fogaça, P.; Escher; A. R.","40","2012","07","19",NA,"Brasil","Paraná","Reserva Particular do Patrimônio Natural Fazenda Santa Maria",NA,NA,"Terrestre. Folhas coriácea. Flores com sépalas e pétalas brancas com labelo internamente vináceo com estrias roxas.",NA,NA,"Santa Terezinha do Itaipu",NA,NA,"Lautert, M.",NA,NA,NA,NA,"2012","07",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-08-31 09:19:24-03","INPA","INPA","207472","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Roosmalen, MGM van","1417","1999","08","16","Southern America","Brasil","Amazonas",NA,NA,NA,NA,"INPA0207472",NA,"Santa Isabel do Rio Negro","-65","-0.4",NA,NA,NA,"-65","-0.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-01-10 20:51:50-03","INPA","INPA","9584","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Acacallis","cyanea","Acacallis cyanea","Lindl.","Rodrigues, WA","2237a","1961","07","26","Southern America","Brasil","Amazonas","AM 010, km 55, Cachoeira Alta do Tarumã.",NA,NA,NA,"INPA0009584","INPA0009584 INPA0009584_e INPA0009584_e1 INPA0009584_nd","Manaus","-59.75","-2.7","Braga, PIS",NA,NA,"-59.75","-2.7","1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-08-31 09:19:24-03","INPA","INPA","913","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Almeida, JC de","INPA913","1955","03","28","Southern America","Brasil","Amazonas","Igarapé da Cachoeira do Tarumã, Igarapé da Cachoeira do Tarumã.",NA,NA,NA,"INPA0000913","INPA0000913 INPA0000913_e INPA0000913_e1 INPA0000913_nd INPA0000913_num","Manaus","-60.016667","-3.116667","Pessoa, EM",NA,NA,"-60.016667","-3.116667","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-08-31 09:19:24-03","INPA","INPA","269751","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Silva, JAC da","1099","2004","08","10","Southern America","Brasil","Amazonas","lha Mananiá, Igarapé Tibahá.",NA,NA,NA,"INPA0269751",NA,"Santa Isabel do Rio Negro","-65.0192031860352","-0.413888990879059","Blanco Coto, MA",NA,NA,NA,NA,"2019","09","25","323677","auto",NA,NA,NA,NA,NA,NA
"75","2020-08-31 09:19:24-03","INPA","INPA","286918","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Klein, VP","267","2018","09","17","Southern America","Brasil","Amazonas","RDS Uatumã, Rio Abacate. Parcela PELD, igapó alto, Rio Abacate, próximo a comunidade.",NA,NA,NA,"INPA0286918",NA,"São Sebastião do Uatumã","-57.8708000183105","-2.57193994522095","Klein, VP",NA,NA,NA,NA,NA,NA,NA,"232402","auto",NA,NA,NA,NA,NA,NA
"76","2021-01-10 20:51:50-03","INPA","INPA","1145","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Coêlho, LF","INPA1145","1955","06","06","Southern America","Brasil","Amazonas","Cachoeira Baixa do Tarumã, Cachoeira Baixa do Tarumã.",NA,NA,NA,"INPA0001145","INPA0001145 INPA0001145_e INPA0001145_e1 INPA0001145_nd","Manaus","-60.1","-2.88","Pessoa, EM",NA,NA,"-60.1","-2.88","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-08-31 09:19:24-03","INPA","INPA","13959","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Rodrigues, WA","5291","1963","06","13","Southern America","Brasil","Amazonas","AM 010, Km 90, Rio Preto., Estrada Manaus-Itacoatiara, Km 90 Rio Preto. Igapó.",NA,NA,NA,"INPA0013959","INPA0013959 INPA0013959_e INPA0013959_e1 INPA0013959_nd","Rio Preto da Eva","-59.4626","-2.806185","Pessoa, EM",NA,NA,"-59.4626","-2.806185","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-08-31 09:19:24-03","INPA","INPA","167139","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Stevenson, DW","1022","1987","11","24","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira, Rio Negro, opposite São Gabriel da Cachoeira",NA,NA,NA,"INPA0167139","INPA0167139 INPA0167139_e INPA0167139_e1 INPA0167139_nd INPA0167139_num","São Gabriel da Cachoeira","-67.083333","-0.166667","Pessoa, EM",NA,NA,"-67.083333","-0.166667","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-08-31 09:19:24-03","INPA","INPA","181736","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Lima, HC de","3363","1987","11","30","Southern America","Brasil","Amazonas","Camanaús, Alto Rio Negro, acima de Camanaus",NA,NA,NA,"INPA0181736","INPA0181736 INPA0181736_e INPA0181736_e1 INPA0181736_nd INPA0181736_num","São Gabriel da Cachoeira","-66.95","-0.13","Pessoa, EM",NA,NA,"-66.95","-0.13","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-08-31 09:19:24-03","INPA","INPA","21665","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Prance, GT","4905","1968","05","30","Southern America","Brasil","Amazonas","Rio Urubú, Manaus-Itacoatiara Road, Km 211. White sand bordering primary forest.",NA,NA,NA,"INPA0021665","INPA0021665 INPA0021665_e INPA0021665_e1 INPA0021665_nd","Itacoatiara","-58.730249","-3.061539","Pessoa, EM",NA,NA,"-58.730249","-3.061539","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-08-31 09:19:24-03","INPA","INPA","22686","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Prance, GT","5931","1968","07","13","Southern America","Brasil","Rondônia","Estrada de Ferro Madeira Mamoré, Km 214-215, Abunã, Km 214-215 Madeira-Mamoré railroad near Abunã. Savanna margin.",NA,NA,NA,"INPA0022686","INPA0022686 INPA0022686_e INPA0022686_e1 INPA0022686_nd INPA0022686_num",NA,"-65.298303","-9.773189","Pessoa, EM",NA,NA,"-65.298303","-9.773189","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-08-31 09:19:24-03","INPA","INPA","210348","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Mendonça, MJA de","97","2001","06","20","Southern America","Brasil","Amazonas","Parque Nacional do Jaú, Igarapé do Papagaio",NA,NA,NA,"INPA0210348","INPA0210348 INPA0210348_e INPA0210348_e1 INPA0210348_nd INPA0210348_num","Novo Airão","-61.5","-1.9","Pessoa, EM",NA,NA,"-61.5","-1.9","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-08-31 09:19:24-03","INPA","INPA","236282","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Pessoa, EM","369","2010","09","12","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Caminhamos pela grade do PPBIO, desde N2-L1 até N6-L1. Foram feitas coletas do material fertil nas diferentes unidades geoambientais.","57",NA,NA,"INPA0236282","INPA0236282 INPA0236282_e","Caracaraí","-61.010444","1.486694","Pessoa, EM","57",NA,"-61.010444","1.486694",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-08-31 09:19:24-03","INPA","INPA","241009","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Pessoa, EM","631","2011","09","16","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Estrada Perdida",NA,NA,NA,"INPA0241009","INPA0241009 INPA0241009_e INPA0241009_e1","Caracaraí","-60.978611","1.449444","Pessoa, EM",NA,NA,"-60.978611","1.449444","2011","10","30",NA,NA,NA,NA,NA,NA,NA,NA
"85","2020-08-31 09:19:24-03","INPA","INPA","241073","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Pessoa, EM","717","2011","09","23","Southern America","Brasil","Roraima","Parque Nacional do Viruá, Grade PPbio/ L1",NA,NA,NA,"INPA0241073","INPA0241073 INPA0241073_e INPA0241073_e1","Caracaraí","-61.0075","1.468611","Pessoa, EM",NA,NA,"-61.0075","1.468611","2011","10","30",NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-01-10 20:51:50-03","INPA","INPA","273374","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Terra-Araujo, MH","1313","2016","02","03","Southern America","Brasil","Roraima","Serra da Mocidade","1368",NA,NA,"INPA0273374",NA,"Caracaraí","-61.7648","1.72119","Blanco Coto, MA","1368",NA,"-61.7648","1.72119","2019","09","26",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-08-31 09:19:24-03","INPA","INPA","285338","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Krahl, AH","610","2018","05","07","Southern America","Brasil","Amazonas","Rio Parauari",NA,NA,NA,"INPA0285338",NA,"Maués","-57.502917","-3.886503",NA,NA,NA,"-57.502917","-3.886503",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-08-31 09:19:24-03","INPA","INPA","285349","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Krahl, AH","622","2018","06","16","Southern America","Brasil","Amazonas","Rio Parauari, Campina próxima a margem do Rio Parauari.",NA,NA,NA,"INPA0285349",NA,"Maués","-57.517086","-3.845058",NA,NA,NA,"-57.517086","-3.845058",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-08-31 09:19:24-03","INPA","INPA","285358","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Krahl, AH","631","2018","06","19","Southern America","Brasil","Amazonas","Rio Parauari, Igapó do Juma.",NA,NA,NA,"INPA0285358",NA,"Maués","-57.608967","-4.019292",NA,NA,NA,"-57.608967","-4.019292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-08-31 09:19:24-03","INPA","INPA","33960","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Prance, GT","15743","1971","10","20","Southern America","Brasil","Amazonas","Tapuruquara, Tapuruquara. Island in river. Forest on terra firme.",NA,NA,NA,"INPA0033960","INPA0033960 INPA0033960_e INPA0033960_e1 INPA0033960_e2 INPA0033960_nd INPA0033960_num","Santa Isabel do Rio Negro","-65.0192","-0.4142","Pessoa, EM",NA,NA,"-65.0192","-0.4142","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-08-31 09:19:24-03","INPA","INPA","38534","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Silva, MF da","1453","1973","05","10","Southern America","Brasil","Amazonas","Rio Xié, Rio Xié, próximo à Cachoeira de Cumati. Margem do rio.",NA,NA,NA,"INPA0038534","INPA0038534 INPA0038534_e INPA0038534_e1 INPA0038534_nd INPA0038534_num","São Gabriel da Cachoeira","-67.08","-0.11","Pessoa, EM",NA,NA,"-67.08","-0.11","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-08-31 09:19:24-03","INPA","INPA","4051","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Almeida, JC de","INPA4051","1956","08","07","Southern America","Brasil","Amazonas","Igarapé da Cachoeira Alta do Tarumã, Igarapé da Cachoeira alta do Tarumã. Mata de terreno úmido.",NA,NA,NA,"INPA0004051","INPA0004051 INPA0004051_e INPA0004051_e1 INPA0004051_nd INPA0004051_num","Manaus","-60.03","-2.87","Pessoa, EM",NA,NA,"-60.03","-2.87","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-08-31 09:19:24-03","INPA","INPA","46353","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Campbell, DG","P22392","1974","05","29","Southern America","Brasil","Pará","Rio Trombetas, Rio Mapuera, Rio Mapuera, 1-2 Km upstream from Rio Trombetas.",NA,NA,NA,"INPA0046353","INPA0046353_e INPA0046353_e1 INPA0046353_nd INPA0046353_num",NA,"-57.0303","-1.0858","Pessoa, EM",NA,NA,"-57.0303","-1.0858","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-08-31 09:19:24-03","INPA","INPA","59255","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Monteiro, OP","76-813","1976","04","20","Southern America","Brasil","Amazonas","BR 319, Estrada Manaus/Porto Velho, Km 540",NA,NA,NA,"INPA0059255","INPA0059255 INPA0059255_e INPA0059255_e1 INPA0059255_nd INPA0059255_num",NA,"-62.95","-6.58","Pessoa, EM",NA,NA,"-62.95","-6.58","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-08-31 09:19:24-03","INPA","INPA","86858","S","Plantae","Monocotyledon","Asparagales","Orchidaceae","Aganisia","cyanea","Aganisia cyanea","(Schltr.) Rchb.f.","Maia, LA","626","1979","07","14","Southern America","Brasil","Amazonas","Rio Curicuriari, Rio Negro, igarapé Carina. Ao redor da cachoeira.",NA,NA,NA,"INPA0086858","INPA0086858 INPA0086858_e INPA0086858_e1 INPA0086858_nd","São Gabriel da Cachoeira","-66.815915","-0.320582","Pessoa, EM",NA,NA,"-66.815915","-0.320582","2011","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
