"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"98","2021-03-30 12:49:08-03","EAO","IAN","15563","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Pennington, TD","Fróes, RL","20048","1942","11",NA,"Southern America","Brasil","Bahia","Itabuna","Mata primitivas; terrenos acidentados; cabeceira do Rio Una; excessivamente chuvosa.","-39.2803001403809","-14.7855997085571",NA,NA,NA,"Árvore de grande porte; abundante latex.","IAN015563","IAN015563 IAN015563_e","30592","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2021-04-08 17:43:55-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Cordeiro, MR","Oliveira, GJ; Feitosa, RNS","s.n.","2004","06","16","Southern America","Brasil","Pará","Belterra","Mata primária, solo argiloso. Área de estudo do projeto Dendrogene.","-54.937198638916","-2.63638997077942",NA,NA,NA,"Árvore de 16m alt. x 24cm DAP; fuste cilíndrico; base reta; ritidoma marrom, rugoso, com depressões; casca morta marrom-escura, 1mm espess.; casca viva alaranjada, 1cm espess.; cheiro fraco; alburno creme; exsuda rapidamente látex branco.",NA,NA,"74752","auto","2004","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2021-03-30 12:49:08-03","EAO","IAN","165863","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Maciel, UN; Silva, MG da","489","1979","12","10","Southern America","Brasil","Pará","Paragominas","Itinga do Pará, Fazenda Caboré. Mata de terra firme; solo argiloso.","-47.3527984619141","-2.99583005905151",NA,NA,NA,"Árvore de 20m de altura, 50cm de diâmetro; fruto imaturo; látex branco.","IAN165863",NA,"186685","auto","2018","01","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-30 12:49:08-03","EAO","IAN","170964","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Oliveira, JCL de; Rodrigues, ST","87","1999","12","07","Southern America","Brasil","Pará","Tomé-Açu","Mata alta de terra firme, ao lado do levantamento.","-48.1521987915039","-2.41888999938965",NA,NA,NA,"Árvore de 12m de altura, estéril; folha peluda.","IAN170964",NA,"97524","auto","2018","01","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-03-30 12:49:08-03","EAO","IAN","131794","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Rodrigues, A","14","1968","12","04","Southern America","Brasil","São Paulo","São Paulo","Pinheirinho, Serra da Cantareira.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"IAN131794",NA,"53584","auto","2014","11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-01-20 14:40:51-03","UPM","MACK","958","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Rodrigo; Camila; Eduardo","P6-14","2010","12","26",NA,"Brasil","SP","Peruibe","Restinga alta.","-46.9900016784668","-24.3199996948242",NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2019-02-20 13:41:41-03","INPA","INPA-CARPOTECA","56362","Carpo","Plantae","Dicotyledon Asterids","Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lima, LF","Monteiro, OP","76-512","1976","02","19","Southern America","Brasil","Acre","Cruzeiro do Sul","Nas proximidades do novo Aeroporto, Sub-base do projeto Radam/Brasil.","-72.6699981689453","-7.63111019134521",NA,NA,NA,NA,"INPA0056362","INPA0056362 INPA0056362_e INPA0056362_e1","123037","auto","2017","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-08-11 00:16:44-03","UFBA","ALCB","038329","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Fonseca, MR; Jorge, AMS; Jesus, NG de; Guedes, ML","PL0560","1998","08","29","Southern America","Brasil","Bahia","Entre Rios","Litoral Norte, RPPN Fazenda Lontra/Saudade.","-37.9425","-12.377778",NA,NA,NA,"16,00m, CAP 0,27m, látex branco. Folhas coriáceas, discolores, nervuras proeminentes ferrugíneas.",NA,NA,NA,NA,"2020","08","05","-37.9425","-12.377778",NA,NA,NA,NA,NA,NA,NA
"106","2020-08-11 00:16:44-03","UFBA","ALCB","041294","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Jesus, NG de; Orge, MDR; Jorge, AMS; Santos, JB dos","PL0631","1998","11","01","Southern America","Brasil","Bahia",NA,"RPPN Fazenda Lontra/Saudade.","-37.9425","-12.377778",NA,NA,NA,"13,50m, CAP 0,36m, látex leitoso branco. Folhas adensadas no ápice dos ramos, simples, alternas, coriáceas, discolores, faces adaxial verde-escura brilhante e abaxial verde-clara, vilosidade ferrugínea, pecíolo amarronzado.; Mata.",NA,NA,NA,NA,"2020","08","05","-37.9425","-12.377778",NA,NA,NA,NA,NA,NA,NA
"107","2020-08-11 00:16:44-03","UFBA","ALCB","043692","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Guedes, ML; Cabral, L; Oliveira, H","6676","1997","04","03","Southern America","Brasil","Bahia","Santa Cruz Cabrália","Extremo Sul, Projeto Cedro da Veracel Celulose","-39.016667","-16.266667",NA,NA,NA,"Folhas coriáceas, discolores. Materil estéril.; Mata ombrófila densa em estádio médio de regeneração.",NA,NA,NA,NA,"2020","08","05","-39.016667","-16.266667",NA,NA,NA,NA,NA,NA,NA
"108","2020-08-11 00:16:44-03","UFBA","ALCB","043712","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Paraguassú, LA; Guedes, ML; Lima, SS dos; Cabral, L; Oliveira, H; Rocha, M","336","1999","10","17","Southern America","Brasil","Bahia","Porto Seguro","Extremo Sul, Estação Veracruz.","-39.05","-16.433333",NA,NA,NA,"Cerca de 10 m de altura, com circunferência à altura do peito de 49 cm.&nf;Presença de látex alvo.&nf;Material estéril.&nf;Ocasional. Presente na parcela 22 (387).; Área de mata ciliar da nascente do rio dos Mangues, domínio fitoecológico de Floresta Ombró",NA,NA,NA,NA,"2020","08","05","-39.05","-16.433333",NA,NA,NA,NA,NA,NA,NA
"109","2021-02-08 21:33:08-03","UFBA","ALCB","110901","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Mariano-Neto, E","Rigueira, D","s/n","2011","03",NA,"Southern America","Brasil","Bahia","Valença",NA,"-39.190833","-13.330833",NA,NA,NA,"de ca 9 m de altura, DAP 11,5. Látex branco, abundante. Material estéril.",NA,NA,NA,NA,"2011","10",NA,"-39.190833","-13.330833",NA,NA,NA,NA,NA,NA,NA
"110","2021-02-08 21:33:08-03","UFBA","ALCB","110913","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Mariano-Neto, E","Rigueira, D","s/n","2011","11",NA,"Southern America","Brasil","Bahia","Ubaíra","Vale do Jequiriçá","-39.670278","-13.121667",NA,NA,NA,"Indivíduo nº 6128 , de ca 5 m de altura, 13 cm de diâmetro. Látex branco.",NA,NA,NA,NA,"2011","12",NA,"-39.670278","-13.121667",NA,NA,NA,NA,NA,NA,NA
"111","2021-02-08 21:33:08-03","UFBA","ALCB","110914","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Mariano-Neto, E","Rigueira, D","s/n","2011","09",NA,"Southern America","Brasil","Bahia","Nilo Peçanha",NA,"-39.196111","-13.648889",NA,NA,NA,"Indivíduo nº 4058, de 9 m de altura, 17,5 cm de diâmetro. Látex leitoso.",NA,NA,NA,NA,"2011","10",NA,"-39.196111","-13.648889",NA,NA,NA,NA,NA,NA,NA
"112","2021-02-08 21:33:08-03","UFBA","ALCB","110915","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Mariano-Neto, E","Rigueira, D","s/n","2011","10",NA,"Southern America","Brasil","Bahia","Camamu","Litoral Sul","-39.166944","-14.001667",NA,NA,NA,"Indivíduo nº 4736, de ca 9 m de altura, 13 cm de diâmetro. Látex leitoso.",NA,NA,NA,NA,"2011","10",NA,"-39.166944","-14.001667",NA,NA,NA,NA,NA,NA,NA
"113","2019-10-09 11:24:53-03","UFBA","ALCB","121384a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Gomes, FS","Gomes, FS","1602","2013","04","15","Southern America","Brasil","Bahia","Una",NA,"-39.078056","-15.249444",NA,NA,NA,"látex leitoso. Folhas cartáceas, face abaxial com indumento ferrugíneo. 78.1, parcela 04.","ALCB052562","ALCB052562",NA,NA,"2013","12",NA,"-39.078056","-15.249444",NA,NA,NA,NA,NA,NA,NA
"114","2019-10-09 11:24:53-03","UFBA","ALCB","121413","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Gomes, FS","Gomes, FS","1631","2013","04","15","Southern America","Brasil","Bahia","Una",NA,"-39.045278","-15.349444",NA,NA,NA,"látex leitoso. Folhas cartáceas, discolores. 89.3, parcela 02.","ALCB052592","ALCB052592",NA,NA,"2013","12",NA,"-39.045278","-15.349444",NA,NA,NA,NA,NA,NA,NA
"115","2021-02-08 21:33:08-03","UFBA","ALCB","122921","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Alves, R","s/n","2016","02","24","Southern America","Brasil","Bahia","Cairú","Ilha de Boipeba.","-39.033333","-13.483333",NA,NA,NA,"de ca 8 m de altura. Látex leitoso. Folhas coriáceas, discolores. Material estéril.","ALCB009917","ALCB009917",NA,NA,"2016","03",NA,"-39.033333","-13.483333",NA,NA,NA,NA,NA,NA,NA
"116","2019-10-09 11:24:53-03","UFBA","ALCB","137685","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Queiroz, EP","2772","2008","05","15","Southern America","Brasil","Bahia","Salvador","Jardim Botânico de Salvador - JBSSA.","-38.427222","-12.927222",NA,NA,NA,"15 m. Laticífera. Folhas cartáceas, pubérulas abaxialmente. Frutos marrons com pêlos esbranquiçados. Lactescente.","ALCB067545","ALCB067545",NA,NA,"2019","08",NA,"-38.427222","-12.927222",NA,NA,NA,NA,NA,NA,NA
"117","2019-10-09 11:24:53-03","UFBA","ALCB","133700","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Guedes, ML; Alunos de Botânica Econômica","30654","2018","07","18","Southern America","Brasil","Bahia","Arataca","Comunidade Teia dos Povos.","-39.4","-15.55",NA,NA,NA,"de ca 7 m de altura. Folhas coriáceas, discolores, com tricomas ferrugíneos e venação impressa na face abaxial.","ALCB055495","ALCB055495",NA,NA,"2018","11",NA,"-39.4","-15.55",NA,NA,NA,NA,NA,NA,NA
"118","2020-08-11 00:16:44-03","UFBA","ALCB","78816","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Valadão, RM; Guedes, ML","626","2006","09","23","Southern America","Brasil","Bahia","Ituberá/Grapiúna","Litoral Sul, Fragmento da Fazenda Biriba",NA,NA,NA,NA,NA,"de ca. 5,0m de altura, látex alvo. Folhas coriáceas discolores, com a face adaxial verde brilhante e abaxial com venação conspícua. Material estéril.; Arbórea.",NA,NA,NA,NA,"2020","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-10-09 11:24:53-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Amorim, AMA","Carvalho, AM de; Amorim, AMA; Sant'Ana, SC de; Pitanga, GF","6088","1995","08","30","Southern America","Brasil","Bahia","Una","Litoral Sul, Reserva Biológica do Mico-Leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una. Coletas próximas a Picada do Príncipe","-39.083333","-15.15",NA,NA,NA,"com ca. 10,0 m de alt. Folhas verdes, discolores. Botões amarronzados.",NA,NA,NA,NA,"1995",NA,NA,"-39.083333","-15.15",NA,NA,NA,NA,NA,NA,NA
"120","2020-08-11 00:16:44-03","UFBA","ALCB","50380","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Guedes, ML","Loureiro, DM; Carvalho, G; Guedes, ML; Santana, DL","12","2001","03","25","Southern America","Brasil","Bahia","São Sebastião do Passé","Recôncavo, Fazenda Panema, área destinado à loteamento","-38.4953002929688","-12.5124998092651",NA,NA,NA,"latescente, látex branco. Folhas com nervuras tomentosas, amarronzadas.; estádio inicial para médio de regeneração.",NA,NA,"18909","auto","2020","08","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-02-08 09:04:10-03","NBC","NL-BOTANY","L.1081530","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Daniëls AGH; Jonker FP",NA,"1959","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1081530 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1081530","NL-L1081530",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0055843 | Uw 8604",NA,NA,NA,NA,NA
"122","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U 0006591","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Pennington TD","Ducke A",NA,"1929","09","25","Southern America","Brazil","Amazonas",NA,"Manáos (civ. Amazonas) ad urbem loco Cachoeira do Mindú","-60.025278","-3.113333",NA,NA,NA,"silva non inundabili Terris arenosis paludosis<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006591 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0006591","NL-U0006591",NA,NA,NA,NA,NA,"-60.025278","-3.113333","Magnoliopsidae","4603 A","isotype",NA,NA,NA,NA
"123","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U 0055844","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Daniëls AGH; Jonker FP",NA,"1959","01","01","Southern America","Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200055844 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0055844",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 8604",NA,NA,NA,NA,NA
"124","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U 0146065","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lindeman JC","Lindeman JC; Haas JH de",NA,"1967","08","02","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200146065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0146065",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"125","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U 0159446","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Poncy O","Poncy O; Crozier F; Dutrève B",NA,"2001","03","29","Southern America","French Guiana",NA,NA,NA,"-53.35","4.6",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200159446 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0159446",NA,NA,NA,NA,NA,NA,"-53.35","4.6","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"126","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U 0232277","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Pennington TD","Mori SA; Boom BM",NA,"1982","09","02","Southern America","French Guiana",NA,NA,"Commune de Saül, Région de Saül. Monts La Fumee","-53.216667","3.616667",NA,NA,NA,"Tropical moist forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200232277 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0232277",NA,NA,NA,NA,NA,NA,"-53.216667","3.616667","Magnoliopsidae",NA,NA,NA,NA,NA,NA
"127","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1592247","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Lindeman JC","Lindeman JC; Haas JH de",NA,"1967","08","02","Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592247 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592247","NL-U1592247",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0146064",NA,NA,NA,NA,NA
"128","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1592248","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Prance GT; Coelho DF; Ramos JF; Farias LG",NA,"1968","09","30","Southern America","Brazil",NA,NA,"Brazilian Amazonia. State of Acre. Municipilaty of Sena Madureira. Vicinity of Km. 7, road Sena Madureira to Rio Branco.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592248 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592248","NL-U1592248",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"129","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1592249","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Lindeman JC; Haas JH de",NA,"1966","06","22","Southern America","Brazil",NA,NA,"Hab. Est. Parana. Forested slope bordering on varzea of Rio Parana near Porto Byington.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592249 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592249","NL-U1592249",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"130","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1592250","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Ducke A",NA,"1926","12","27","Southern America","Brazil",NA,NA,"Procedencia Serra de Parantins (limite u vatatum Para et Amazonas), silva non inundabili.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592250 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592250","NL-U1592250",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"131","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1592251","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Ducke A",NA,"1926","03","20","Southern America","Brazil",NA,NA,"Procedencia Serra de Santarem (Civ. Para), silva silliore.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592251 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592251","NL-U1592251",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"132","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1592255","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Poncy O","Poncy O; Crozier F; Dutrève B",NA,"2001","03","29","Southern America","French Guiana",NA,NA,NA,"-53.35","4.6",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592255 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592255","NL-U1592255",NA,NA,NA,NA,NA,"-53.35","4.6","Magnoliopsidae","U 0159445",NA,NA,NA,NA,NA
"133","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1592256","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Silva M; Souza R",NA,"1969","08","28","Southern America","Brazil",NA,NA,"Brazilian Amazonia. State of Para. Santarem, Km 35 da estrada do Palhao, arredores do Acampamento do garape Curupira, mata, terra firme.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592256 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592256","NL-U1592256",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"134","2020-02-08 09:04:10-03","NBC","NL-BOTANY","U.1592258","PreservedSpecimen","Plantae",NA,"Ericales","Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Ducke A",NA,"1916","12","03","Southern America","Brazil",NA,NA,"Procedencia Obidos ( Civ. Para), silva non imundabiti inter Lacum Mamauru et Castanhal do Paiol.",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1592258 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1592258","NL-U1592258",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"135","2020-11-04 11:19:37-03","ESALQ","ESA","128266","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora",NA,"Souza, V.C.","Delfini, C.","884.0","2013","03","30",NA,"Brasil","São Paulo","Tapiraí","Região da UHE Fumaça, trilha do Chagas. Floresta Ombrófila Densa, à margem esquerda do rio Juquiá.","-47.29368","-24.01288","410","410",NA,"Indivíduo jovem, ca. 1m alt., com látex branco.","ESA128266","ESA128266",NA,NA,"2013","04","04","-47.29368","-24.01288",NA,NA,NA,NA,NA,NA,NA
"136","2020-11-04 11:19:37-03","ESALQ","ESA","128267","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora",NA,"Tamashiro, J.Y.; Ivanauskas, N.M.; Rodrigues, R.R.; Souza, V.C.","Bettinardi, M.L.","11.0","2013","04","01",NA,"Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé","-47.51019","-24.10004","299","299",NA,"Presente regenerantes","ESA128267",NA,NA,NA,"2013","04","04","-47.51019","-24.10004",NA,NA,NA,NA,NA,NA,NA
"137","2020-11-04 11:19:37-03","ESALQ","ESA","65178","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.",NA,"Equipe de Fitossociologia do CNEC",NA,"1997","01","01",NA,"Brasil","Mato Grosso","Nova Ubiratã",NA,"-55.2546997070312","-12.9905996322632",NA,NA,NA,NA,"ESA065178",NA,"183956","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 11:19:37-03","ESALQ","ESA","104560","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora",NA,"Aguiar, O.T.","Aguiar, O.T.","1190.0","2002","03","13",NA,"Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,"ESA104560",NA,"27904","auto","2002","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-04 11:19:37-03","ESALQ","ESA","126508","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora",NA,"Honda, S. & Garcia, R.J.F.","Sordi, S.J.","81.0","1905","06","28",NA,"Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"ESA126508",NA,"53584","auto","1905","06","29",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-04 11:19:37-03","ESALQ","ESA","73215","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Ivanauskas, N.M.","Ivanauskas, N.M. et al.","4517.0","2001","09","16",NA,"Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"ESA073215","ESA073215","41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-04 12:16:09-03","ESALQ","ESA","137196","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora",NA,NA,"Colletta, G. D","2375.0","2015","11","18",NA,"Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, trilha interna Km 38","-47.9900016784668","-23.8700008392334",NA,NA,NA,"Árvore 6m, látex branco","ESA137196",NA,"27904","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-04 12:16:09-03","ESALQ","ESA","134501","PreservedSpecimen","Plantae",NA,NA,"Sapotaceae","Ecclinusa","ramiflora","Ecclinusa ramiflora","Mart.","Pansonato, M.P.",NA,"230.0","2013","11","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 16867. Altura: 7m","ESA134501",NA,NA,NA,"2013",NA,NA,"23.38.25",NA,NA,NA,NA,NA,NA,NA,NA
