"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","decimalLongitude","decimalLatitude","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","barcode","imagecode","fieldNumber","infraspecificEpithet","previousCatalogNumber","typeStatus"
"96","2020-09-12 05:00:02-03","US","US","1573008","PreservedSpecimen","Plantae",NA,"Monocotyledonae","Orchidales","Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum",NA,NA,NA,NA,NA,"P. Jorgensen","1932","2",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"4768",NA,NA,NA,"1",NA,"South America",NA,NA,NA,NA,NA,NA,NA
"97","2020-09-02 16:34:53-03","Cenargen","CEN","39043","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","1996","10","28","Brasil","DF","BRASILIA","Campo às margens do córrego do Gama, atrás do aeroporto, do outro lado do córrego, a nordeste e um pouco após a quadra 25 do SMPW em direção à QI 17 do lago sul.",NA,NA,NA,NA,"Área com Buritis, anteriormente queimada. Em plena floração.","800","-47.9296989440918","-15.7797002792358","70570","1","auto",NA,"Exsicatas","CEN00039043","CEN00039043",NA,NA,NA,NA
"98","2020-09-02 16:34:53-03","Cenargen","CEN","31138","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Marcelo de Rezende","1995","11","24","Brasil","DF","BRASILIA","Parque Boca da Mata.",NA,NA,"1150","1150",NA,"255","-47.9296989440918","-15.7797002792358","70570","4","auto",NA,"Exsicatas","CEN00031138","CEN00031138",NA,NA,NA,NA
"99","2020-09-02 16:34:53-03","Cenargen","CEN","18224","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","1992","10","18","Brasil","DF","BRASILIA","Santuário Ecológico do Riacho Fundo.",NA,NA,NA,NA,"Exemplares observados crescendo em área queimada durante a seca.","337","-47.9296989440918","-15.7797002792358","70570","1","auto",NA,"Exsicatas","CEN00018224","CEN00018224",NA,NA,NA,NA
"100","2020-09-02 16:34:53-03","Cenargen","CEN","26596","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"Anajúlia Elizabete Heringer Salles","1990","10","03","Brasil","DF","BRASILIA","Santuário Ecológico do Riacho Fundo.",NA,NA,NA,NA,"Área anteriormente queimada.&nf;Doação Flora do Brasil - Distrito Federal.",NA,"-47.9296989440918","-15.7797002792358","70570","1","auto",NA,"Exsicatas","CEN00026596","CEN00026596",NA,NA,NA,NA
"101","2020-09-02 16:34:53-03","Cenargen","CEN","64879","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"José Floriano Barêa Pastore","2007","03","12","Brasil","GO","ALTO PARAISO DE GOIAS","GO -118 entre A. Paraíso de Goiás - Teresina de Goiás.",NA,NA,"1443","1443","Bulbos 3-4 cm alt., verdes claros. Botões amarronzados. Labelo amarelo sem manchas, demais pétalas manchadas de marrons, coluna marrom clara. Doação da Universidade Estadual de Feira de Santana - Herbário HUEFS (117623). Feira de Santana - Bahia.","1806","-47.5099983215332","-14.1324996948242","44724","1","auto",NA,"Exsicatas","CEN00064879","CEN00064879",NA,NA,NA,NA
"102","2020-09-02 16:34:53-03","Cenargen","CEN","26167","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","1997","02","22","Brasil","GO","CAVALCANTE","Chapada dos Veadeiros, margem da GO 118, em direção a Alto Paraíso, cerca de 28 km após o entrocamento para Cavalcante.",NA,NA,NA,NA,"Em campo limpo permanentemente úmido (inundado), com mata ciliar úmida ao fundo. solo hidromorfo, escuro estável, instável. Cobertura graminosa espessa, alta. Área, aparentemente, anteriormente queimada. Sépalos e pétalos marrom pintalgado, labelo amarelo.","722","-47.4583015441895","-13.7974996566772","92497","1","auto",NA,"Exsicatas","CEN00026167","CEN00026167",NA,NA,NA,NA
"103","2020-09-02 16:34:53-03","Cenargen","CEN","37494","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","2001","03","25","Brasil","GO","TERESINA DE GOIAS","Chapada dos Veadeiros. Área a esquerda da GO-118, na altura do km 204, cerca de 37 km ao Norte e após Alto Paraíso.",NA,NA,NA,NA,"Área anteriormente queimada. Em plena floração. Flores predominantemente amarelas, más coloração bastante variável. Sépalos e pétalos desde completamente marrons, a marrom claro com pintas um pouco mais escuras bem discretas. Labelo amarelo. Crista desde marrom a marrom amarelada e a um marrom bem claro. Coluna amarela. Doação da Flora do Brasil - Estado de Goiás.","1219","-47.2647018432617","-13.7763996124268","42211",NA,"auto",NA,"Exsicatas","CEN00037494","CEN00037494 CEN00037494_1",NA,NA,NA,NA
"104","2020-09-02 16:34:53-03","Cenargen","CEN","60712","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"David J. Bertiolli","1999","01","01","Brasil","MG","SAO ROQUE DE MINAS","Parque Nacional da Serra da Canastra.",NA,NA,NA,NA,"Doação. Flora do Brasil - Estado de Minas Gerais.",NA,"-46.3657989501953","-20.2453002929688","57119","1","auto",NA,"Exsicatas","CEN00060712","CEN00060712",NA,NA,NA,NA
"105","2020-09-02 16:34:53-03","Cenargen","CEN","15128","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","1990","01","06","Brasil","DF","BRASILIA","Lago Sul. Atrás da QI 17 em direção ao aeroporto. Próximo ao Córrego do Gama.",NA,NA,NA,NA,"Sépalas e pétalas amarelo esverdeado, pintalgadas de cor vinho/marrom; labelo amarelo. Pseudo-bulbos semi-enterrados no solo. OBS.:Foi perdida a exsicata, ficando apenas a ficha para diagnose floral.","54","-47.9296989440918","-15.7797002792358","70570","1","auto",NA,"Exsicatas","CEN00015128","CEN00015128",NA,NA,NA,NA
"106","2020-09-02 16:34:53-03","Cenargen","CEN","15127","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","1990","10","03","Brasil","DF","BRASILIA","Reserva Ecológica do Guará.",NA,NA,NA,NA,"Erva terrestre com pseudo bulbos semi enterrado.","118","-47.9296989440918","-15.7797002792358","70570","1","auto",NA,"Exsicatas","CEN00015127","CEN00015127",NA,NA,NA,NA
"107","2020-09-02 16:34:53-03","Cenargen","CEN","35091","PreservedSpecimen","Plantae",NA,NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T. E. C. Meneguzzo","2014",NA,NA,"João Aguiar Nogueira Batista","2000","04","23","Brasil","GO","TERESINA DE GOIAS","8 km N de Alto Paraíso, na GO 118 em direção a Teresina de Goiás.",NA,NA,NA,NA,"Em campo limpo permanentemente úmido,com água na superfície. Área anteriormente queimada. Em plena floração. Sépalos e pétalos com fundo amarelo ou esverdeado com pintas marrons, as vezes encobrindo quase toda a peça. Labelo amarelo, parte mediana em torno da calosidade amarronzada. Doação Flora do Brasil - Estado do Goiás","1081","-47.2647018432617","-13.7763996124268","42211","1","auto",NA,"Exsicatas","CEN00035091","CEN00035091",NA,NA,NA,NA
"108","2019-10-07 09:20:02-03","UEFS","HUEFS","117623","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2019","09",NA,"Pastore, J.F.B.","2007","03","12","Brasil","Goiás","Alto Paraíso de Goiás","GO 118 entre Alto Paraíso de Goiás e Terezina.","47W30'16''","14S3'27''","1443","1443",NA,"1806","-47.504444","-14.0575",NA,NA,NA,NA,NA,"HUEFS0117623","HUEFS0117623 HUEFS0117623_e1",NA,NA,NA,NA
"109","2019-10-07 09:20:02-03","UEFS","HUEFS","133119","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2014","10",NA,"Hatschbach, G.","1990","02","13","Brasil","Goiás",NA,"Rodovia . Goiás- 118, 15- 20 KM O de Alto Parariso.",NA,NA,NA,NA,NA,"53934",NA,NA,NA,NA,NA,NA,NA,"HUEFS0133119","HUEFS0133119",NA,NA,NA,NA
"110","2019-10-07 09:20:02-03","UEFS","HUEFS","90525","PreservedSpecimen","Plantae","Angiospermae","Lilianae","Asparagales","Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","T.E.C.Meneguzzo","2014","10",NA,"van den Berg, C.","2004","02","09","Brasil","Goiás","Alto Paraíso","Mata próximo a Teresina/Alto Paraíso.","47W22'47''","13S54'10''","1275","1275","Mata.","1212","-47.379722","-13.902778",NA,NA,NA,NA,NA,"HUEFS0090525","HUEFS0090525",NA,NA,NA,NA
"111","2020-05-05 12:50:10-03","F","FMNH-SEEDPLANTS","V0434386F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila",NA,"T. E. C. Meneguzzo",NA,NA,NA,"H. S. Irwin et al.","1965","11","23","Brazil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,"10607",NA,NA,NA,NA,NA,"South America",NA,"V0434386F","V0434386F_01 V0434386F_02","10607",NA,NA,NA
"112","2019-07-09 12:43:54-03","F","FMNH-SEEDPLANTS","V0434387F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila",NA,NA,NA,NA,NA,"G. Jansson","1914","10","22","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1322a","-52.8731","-10.8339",NA,NA,NA,"South America",NA,"V0434387F","V0434387F_01",NA,NA,NA,NA
"113","2019-07-09 12:43:54-03","F","FMNH-SEEDPLANTS","V0434388F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila",NA,NA,NA,NA,NA,"G. G. Hatschbach","1968","12","6","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"20506","-52.8731","-10.8339",NA,NA,NA,"South America",NA,"V0434388F","V0434388F_01",NA,NA,NA,NA
"114","2019-07-09 12:43:54-03","F","FMNH-SEEDPLANTS","V0434389F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila",NA,NA,NA,NA,NA,"P. Dusén","1908","12","8","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"7317","-52.8731","-10.8339",NA,NA,NA,"South America",NA,"V0434389F","V0434389F_01",NA,NA,NA,NA
"115","2019-07-09 12:43:54-03","F","FMNH-SEEDPLANTS","V0434390F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila",NA,NA,NA,NA,NA,"P. Dusén","1910","11","1","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"10554","-52.8731","-10.8339",NA,NA,NA,"South America",NA,"V0434390F","V0434390F_01",NA,NA,NA,NA
"116","2019-07-09 12:43:54-03","F","FMNH-SEEDPLANTS","V0434391F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila",NA,NA,NA,NA,NA,"P. Dusén","1911","2","17","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"11544","-52.8731","-10.8339",NA,NA,NA,"South America",NA,"V0434391F","V0434391F_01",NA,NA,NA,NA
"117","2019-07-09 12:43:54-03","F","FMNH-SEEDPLANTS","V0434392F","PreservedSpecimen","Plantae","Spermatophyta","Monocotyledoneae",NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila",NA,NA,NA,NA,NA,"P. Jörgensen","1932","2",NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,"4768","-58.1689","-23.2025",NA,NA,NA,"South America",NA,"V0434392F","V0434392F_01",NA,NA,NA,NA
"118","2020-02-17 11:30:41-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum immaculatum","L.C. Menezes","Incógnito",NA,NA,NA,"Menezes, L.C.","1990","10","25","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará",NA,NA,"1000","1000","Tipo.","UB8","-47.9296989440918","-15.7797002792358","70570",NA,"auto","Southern America",NA,NA,NA,NA,"immaculatum",NA,NA
"119","2020-02-17 11:30:41-03","UEG","HUEG",NA,"PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum immaculatum","L.C. Menezes","Incógnito",NA,NA,NA,"Menezes, L.C.","1990","10","25","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará",NA,NA,"1000","1000","Tipo.","UB8","-47.9296989440918","-15.7797002792358","70570",NA,"auto","Southern America",NA,NA,NA,NA,"immaculatum",NA,NA
"120","2016-08-23 09:46:22-03","NHMLondon","NHM-LONDON-BOT","BM000090866","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2006","12",NA,"Pedro Cláudio Dinamarquez (Peter) Clausen; b.1804; d.1855; Clausen",NA,NA,NA,"Brasil","Minas Gerais",NA,NA,"-44.096503","-19.690239",NA,NA,NA,"s.n.","-44.096503","-19.690239",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4638348",NA
"121","2016-08-23 10:23:09-03","NHMLondon","NHM-LONDON-BOT","BM000534495","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2014",NA,NA,"Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","1908","12","08","Brasil","Paraná",NA,NA,NA,NA,NA,NA,"Habitat: In paludosis","7317",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651931",NA
"122","2016-08-23 10:23:09-03","NHMLondon","NHM-LONDON-BOT","BM000534496","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2014",NA,NA,"Per Karl Hjalmar Dusén; b.1855; d.1926; Dusén","1903","12","14","Brasil","Paraná",NA,NA,NA,NA,NA,NA,"Habitat: In campo paludoso","3205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651932",NA
"123","2016-08-23 09:46:23-03","NHMLondon","NHM-LONDON-BOT","BM000534498","S","Plantae",NA,NA,"Asparagales","Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W.Chase & N.H.Williams","Thiago Erir Cadete Meneguzzo; Jardim Botanico do Rio de Janeiro; b.1987; Meneguzzo","2014",NA,NA,"Frederico Carlos Hoehne; b.1882; d.1959; Hoehne","1917","10","22","Brasil","São Paulo",NA,NA,"-46.721","-23.5624",NA,NA,NA,"761","-46.721","-23.5624",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4651934",NA
"124","2019-11-01 15:15:23-03","UnB","UB","186088","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","02","16","Brasil","Goiás",NA,"30km N.W. of Veadeiros",NA,NA,NA,NA,"Perianth yellow; Terrestrial, the inflorescence to ca. 1m tall; Rocky slope and creek margin","12964",NA,NA,NA,NA,NA,"Southern America",NA,"UB0018509","UB0018509",NA,NA,NA,NA
"125","2019-11-01 15:15:23-03","UnB","UB","87409","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Anderson, WR","1973","03","08","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 16-17km N of Alto Paraíso de Goiás","-47.516667","-14.116667","1600","1600","Perennial; lip yellow; Region of cerrado with Mimosa trees, sloping down to cerrado among blocky sandstone, then to mesophytic woods along stream; soil sandy","6628","-47.516667","-14.116667",NA,NA,NA,"Southern America",NA,"UB0018506","UB0018506",NA,NA,NA,NA
"126","2019-11-01 15:15:23-03","UnB","UB","3702","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Irwin, HS; Souza, R","1965","11","23","Brasil","Distrito Federal","Brasília","Oeste do Setor Industrial",NA,NA,"1100","1100","Perianto amarelo com manchas vermelho-amarronzadas de intensidade variante, labelo amarelo, vermelho-amarronzado na base.; 1m. Flor amarela; Campo úmido, adjacente a mata de galeria.","10607","-47.9296989440918","-15.7797002792358","70570",NA,"auto","Southern America",NA,"UB0019525","UB0019525",NA,NA,NA,NA
"127","2019-11-01 15:15:23-03","UnB","UB","197960","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Belém, RP","1965","12","10","Brasil","Distrito Federal","Brasília","Setor Industrial",NA,NA,NA,NA,"Terrestre. Inflorescência com 1m. Flores amarelas com manchas arroxeadas no centro, cálice pintalgado de roxo.; Pântano","1896","-47.9296989440918","-15.7797002792358","70570",NA,"auto","Southern America",NA,"UB0019523","UB0019523",NA,NA,NA,NA
"128","2019-11-01 15:15:23-03","UnB","UB","186087","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Irwin, HS; Harley, RM; Smith, GL","1971","03","19","Brasil","Goiás","Alto Paraíso de Goiás","20km N. of Alto Paraíso",NA,NA,"1250","1250","Perianth yellow with light brown mottling, the labellum entirely yellow; Terrestrial, the inflorescence to ca. 50cm tall; Gallery forest and adjacent wet campo (brejo)","32243","-47.5099983215332","-14.1324996948242","44724",NA,"auto","Southern America",NA,"UB0018511","UB0018511",NA,NA,NA,NA
"129","2019-11-01 15:15:23-03","UnB","UB","13734","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Pinagé, ER","2003","11","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da UnB. Córrego Taquara","-47.9","-15.6",NA,NA,"Não possui pseudobulbo.; .","s.n.","-47.9","-15.6",NA,NA,NA,"Southern America",NA,"UB0019524","UB0019524",NA,NA,NA,NA
"130","2019-11-01 15:15:23-03","UnB","UB","4426","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Oliveira, RS","1994","11","29","Brasil","Distrito Federal","Brasília","Santuário Ecológico do Riacho Fundo","-47.95","-15.85","1020","1020","Labelo amarelo forte trilobado, pétalas e sépalas pequenas rajadas com bege, 2 alas petalóides flanqueando a coluna.; Erva. Flor amarela; Brejo.","28","-47.95","-15.85",NA,NA,NA,"Southern America",NA,"UB0019517","UB0019517",NA,NA,NA,NA
"131","2019-11-01 15:15:23-03","UnB","UB","87411","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Munhoz, CBR","2000","05","03","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Fazenda Água Fria. Cerca de 10km em direção a Teresina de Goiás","-47.509333","-14.072694","1448","1448","Cerca de 80cm. Flor amarela; Brejo. Campo limpo úmido","1242","-47.509333","-14.072694",NA,NA,NA,"Southern America",NA,"UB0018505","UB0018505",NA,NA,NA,NA
"132","2019-11-01 15:15:23-03","UnB","UB","87412","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Oliveira, RS","1997","02","22","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Margens da GO 118, em direção a Alto Paraíso, cerca de 28km após a estrada para Cavalcante","-47.516667","-14.116667",NA,NA,"Comum; Erva terrestre, em campo limpo permanentemente úmido (inundado). Sépalos e pétalas marrom pintalgado, labelo amarelo; Com mata ciliar úmida ao fundo. Solo hidromorfo, escuro, instável. Cobertura graminosa espessa, alta. Área apa","s.n.","-47.516667","-14.116667",NA,NA,NA,"Southern America",NA,"UB0018507","UB0018507",NA,NA,NA,NA
"133","2019-11-01 15:15:23-03","UnB","UB","87413","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Anderson, WR","1973","03","05","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, 20km by road N of Alto Paraíso de Goiás","-47.516667","-14.116667","1600","1600","Sepals dark red; petals bright yellow; Brejo. Region with cerrado on blocly sandstone hilltops, grassy, seeping slopes below with sandy soil (brejo), and steep-banked, rocky stream","6405","-47.516667","-14.116667",NA,NA,NA,"Southern America",NA,"UB0018508","UB0018508",NA,NA,NA,NA
"134","2019-11-01 15:15:23-03","UnB","UB","87415","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014",NA,NA,"Cardoso, F; Ferreira, MSG","1979","02","16","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Próximo a córrego, Ca. 6km leste de Alto Paraiso","-47.5","-14.116667",NA,NA,"Muito frequente; Inflorescência com 1m de altura, flores amarelas com manchas marrons; Campo úmido, próximo a mata galeria","59","-47.5","-14.116667",NA,NA,NA,"Southern America",NA,"UB0018510","UB0018510",NA,NA,NA,NA
"135","2019-11-01 15:15:23-03","UnB","UB","87870","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Ratter, JA","1978","11",NA,"Brasil","Distrito Federal",NA,"Velha Cap, Atrás do Núcleo Bandeirante",NA,NA,NA,NA,NA,"4293",NA,NA,NA,NA,NA,"Southern America",NA,"UB0019519","UB0019519",NA,NA,NA,NA
"136","2019-11-01 15:15:23-03","UnB","UB","87871","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Gomesa","hydrophila","Gomesa hydrophila","(Barb.Rodr.) M.W. Chase & N.H. Williams","Meneguzzo, TEC","2014","02",NA,"Salles, AJH","1990","09","26","Brasil","Distrito Federal",NA,"Santuário Riacho Fundo",NA,NA,NA,NA,NA,"1730",NA,NA,NA,NA,NA,"Southern America",NA,"UB0019521","UB0019521",NA,NA,NA,NA
"137","2019-11-01 15:15:30-03","UnB","UB","2031","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum immaculatum","L.C. Menezes",NA,NA,NA,NA,"Menezes, LC","1990","10","25","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará",NA,NA,"1000","1000","Tipo.; Erva. Flor amarela; .","UB8","-47.9296989440918","-15.7797002792358","70570",NA,"auto","Southern America",NA,"UB0040234","UB0040234",NA,"immaculatum",NA,"type"
"138","2019-11-01 15:15:30-03","UnB","UB","2031","PreservedSpecimen","Plantae","Monocotyledonae",NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum immaculatum","L.C. Menezes",NA,NA,NA,NA,"Menezes, LC","1990","10","25","Brasil","Distrito Federal","Brasília","Reserva Ecológica do Guará",NA,NA,"1000","1000","Tipo.; Erva. Flor amarela; .","UB8","-47.9296989440918","-15.7797002792358","70570",NA,"auto","Southern America",NA,"UB0040234","UB0040234",NA,"immaculatum",NA,"type"
"139","2019-05-06 12:01:21-03","UFU","HUFU","51030","S","Plantae",NA,NA,NA,"Orchidaceae","Oncidium","hydrophilum","Oncidium hydrophilum","Barb.Rodr.","Batista, J.A.N.","2001",NA,NA,"Hatschbach, G.; Hatschbach, M. & Nicolack, V.","1990","02","13","Brasil","Goiás",NA,"Rodovia GO - 118, 15-20 km Oeste de Alto Paraíso. Chapada dos Veadeiros.",NA,NA,NA,NA,"Ereta, flor amarela.; Solo brejoso do campo rupestre.","53934",NA,NA,NA,NA,NA,NA,NA,"HUFU00030616","HUFU00030616",NA,NA,NA,NA
