"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","recordNumber","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","sex"
"284","2017-07-03 05:12:00-03","MO","MOBOT","2294523","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Morrone, O. & Zuloaga, F. O.",NA,NA,NA,"Osvaldo Morrone|Liliana M. Giussani|Damián Andrés Fernández|Claudia Guerrido","1998","12","15","Argentina","Salta","Orán","3 km del desvío de la Ruta Nac. 50 camino a Juntas de San Antonio, margen del Río Bermejo","-64.33333","-22.88333",NA,NA,"390.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Morrone 3393",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2017-06-14 11:51:00-03","MO","MOBOT","100981778","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Lægaard",NA,NA,NA,"Nora Oleas","1999","2","26","Ecuador","Orellana",NA,"Parque Nacional Yasuní.","-76.4","-0.6666667",NA,NA,"220.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Oleas 737",NA,NA,NA,NA,NA,"1",NA,NA,NA
"286","2010-12-01 18:05:00-02","MO","MOBOT","2342994","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Quarín, C. L., //",NA,NA,NA,"Camilo L. Quarín","1993","2","19","Argentina","Buenos Aires",NA,"Maipú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Quarín 4092",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2014-01-18 16:41:00-02","MO","MOBOT","2343010","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Scrivanti, R.",NA,NA,NA,"M. Torriglia","1985","12","10","Argentina","Córdoba","Unión","Colonia Bremen, 16 Km hacia el sur del Estero La Cabaña",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Torriglia 401",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2010-12-01 18:05:00-02","MO","MOBOT","2396136","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Quarín, C. L., //",NA,NA,NA,"Camilo L. Quarín","1993","2","19","Argentina","Buenos Aires",NA,"Maipú",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Quarín 4092",NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2012-05-09 05:09:00-03","MO","MOBOT","2429998","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Hojsgaard, D., //",NA,NA,NA,"V.G. Solís Neffa|G.J. Seijo|D. Hojsgaard|J. Chillan","2002","1","16","Argentina","Salta","San Martín","Campo Durán, puente sobre el río Itiyuro","-63.65888","-22.19916",NA,NA,"495.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Solís Neffa 654",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2012-05-09 05:09:00-03","MO","MOBOT","2430002","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Hojsgaard, D., //",NA,NA,NA,"V.G. Solís Neffa|G.J. Seijo|D. Hojsgaard|J. Chillan","2002","1","16","Argentina","Salta","San Martín","Ruta 34 Km 1374, cruzando el puente sobre el río Seco, margen S","-63.85305","-23.02972",NA,NA,"355.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Solís Neffa 679",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2015-01-19 15:16:00-02","MO","MOBOT","2476581","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zuloaga, F. O.",NA,NA,NA,"Alicia E. Marticorena|et al.",NA,NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Marticorena 499",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-02-02 10:32:00-03","MO","MOBOT","2519365","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zuloaga, F. O.",NA,NA,NA,"C. V. Pavetti",NA,NA,NA,"Paraguay","Central",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Pavetti Morín 10380",NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2009-09-17 07:37:00-03","MO","MOBOT","2654926","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Simon Lægaard|A.L. Dávalos","2003","4","9","Ecuador","Galapagos",NA,"Villamil","-90.96666","-0.96666",NA,NA,"2.00000000","10.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 22438",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2009-06-27 16:39:00-03","MO","MOBOT","2654968","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Simon Lægaard","2003","4","14","Ecuador","Galapagos",NA,"Puerto Ayora","-90.3","-0.75",NA,NA,"10.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 22452",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2009-06-27 16:39:00-03","MO","MOBOT","2663062","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Renvoize, S. (K)",NA,NA,NA,"Simon Lægaard","1985","7","18","Ecuador","Esmeraldas",NA,"At parting of roads La Tola - Borbon. Beach and salt-meadow.","-79.16666","1.1",NA,NA,"0E8","5.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 54691",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2009-06-27 16:39:00-03","MO","MOBOT","2663072","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Renvoize, S. (K)",NA,NA,NA,"Simon Lægaard","1985","7","18","Ecuador","Esmeraldas",NA,"At mouth of Río Calope.","-79.31666","1.05",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 54697",NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2009-06-27 16:39:00-03","MO","MOBOT","2663083","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Lægaard, S",NA,NA,NA,"Simon Lægaard","1985","7","20","Ecuador","Esmeraldas",NA,"Coast at Same between Sua and Tonchiqui.","-79.91666","0.85",NA,NA,"0E8","5.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 54703",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2015-08-23 05:45:00-03","MO","MOBOT","2666587","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Judziewicz, E. J. (IBUG)",NA,NA,NA,"Simon Lægaard|S.A. Renvoize","1988","3","10","Ecuador","Manabí",NA,"San Jacinto. Low dunes.","-80.5","-0.78333",NA,NA,"5.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 70722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2009-06-27 16:40:00-03","MO","MOBOT","2667473","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","S. Laegaard, herb. LOJA/AAU",NA,NA,NA,"Simon Lægaard","1999","3","11","Ecuador","Guayas",NA,"Playas","-80.03333","-2.06666",NA,NA,"5.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 19645",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2009-09-16 18:44:00-03","MO","MOBOT","2667985","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Judziewicz, E. J. (IBUG)",NA,NA,NA,"Simon Lægaard|E. Kullberg","1988","5","14","Ecuador","Esmeraldas",NA,"Coast at Same.","-79.88333","0.83333",NA,NA,"1.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 71239",NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2009-06-27 16:40:00-03","MO","MOBOT","2669600","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Renvoize, S. (K)",NA,NA,NA,"Simon Lægaard","1990","7","26","Ecuador","Esmeraldas",NA,"Bolivar - Punto Peripe, along coast.","-80.05","0.43333",NA,NA,"0E8","10.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"Lægaard 71823B",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2011-02-08 08:13:00-02","MO","MOBOT","2974587","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"Antonio C. Allem|G. Vieira","1977","11","16","Brazil","Mato Grosso do Sul",NA,"Mun. Corumbá, Faz. São Bento-Dist. Nabileque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Allem 1246",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2009-07-13 11:42:00-03","MO","MOBOT","2974599","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gerrit Davidse",NA,NA,NA,"Otto Zöllner","1979","12","22","Chile","Valparaiso",NA,"In Pullalli near of the coast.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Zöllner 11098",NA,NA,NA,NA,NA,NA,NA,NA,NA
"304","2012-10-18 09:17:00-03","MO","MOBOT","2974797","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Agnes Chase & Salzmann",NA,NA,NA,"Anonymous",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Anonymous s.n.",NA,NA,NA,NA,NA,"1",NA,NA,NA
"305","2008-05-27 22:02:00-03","MO","MOBOT","2974806","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"M.B. Casari","1981","5","15","Brazil","Rio de Janeiro",NA,"Mun. Niterói, Lagoa de Itaipu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Casari 562",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2009-06-24 20:50:00-03","MO","MOBOT","2974979","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Jason R. Swallen","1945","12","10","Brazil","Rio Grande do Sul",NA,"Wet places or in water on campo, Posto Zootecnico, Uruaguaiana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Swallen 7652",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2009-06-25 21:30:00-03","MO","MOBOT","2975261","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Anonymous","1998","3","25","Peru","Arequipa","Islay","Lomas de Jesús.",NA,NA,NA,NA,"820.00000000","950.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,"Anonymous 2140",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2009-07-31 07:05:00-03","MO","MOBOT","2975528","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","S.A. Renvoize",NA,NA,NA,"George Eiten|Liene T. Eiten",NA,NA,NA,"Brazil","São Paulo",NA,"Mun. São Sebastião: 10 km. NW of city of Sã Sebastião along shore road to Caraguataturba. (1.6 km. SW of Ensaeada villiage.) Enseada de Caraguatatuba, a coastal plain restinga low forest edged with mangrove on the seaward side. About ½ km. from open sea. Area low ground with mangrove scrub and slightly higher terrain with open fields (the fields formerly were restinga forest).","-45.43333","-23.71666",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Eiten 7908",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2015-02-01 11:15:00-02","MO","MOBOT","2975690","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"Dorothy Araujo","1980","11","18","Brazil","Rio de Janeiro",NA,"Mun. Cabo Eric, à beira da estrada entre a BR 101 e Praia Basa, pr. manguezal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Araujo 4095",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2012-03-28 20:08:00-03","MO","MOBOT","2975760","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","1978","10","27","Brazil","Mato Grosso do Sul",NA,"Mun. Corumbá, Faz. Bodoquena.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Allem 2320",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2012-03-28 20:09:00-03","MO","MOBOT","2975822","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","1978","11","1","Brazil","Mato Grosso do Sul",NA,"Mun. Corumbá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Allem 2319",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2012-03-28 20:09:00-03","MO","MOBOT","2975911","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","J. Valls",NA,NA,NA,"Antonio C. Allem|José F.M. Valls|G. Vieira|J. Comastri","1978","10","30","Brazil","Mato Grosso do Sul",NA,"Mun. Aquidauana, Faz. Rio Negro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Allem 2270",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2009-12-24 06:38:00-02","MO","MOBOT","2976031","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gerrit Davidse",NA,NA,NA,"Shunsuke Tsugaru|Yotaro Sano","1987","8","25","Brazil","Ceará",NA,"Icalaí, Fortaleza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Tsugaru B-1172",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2015-02-03 10:13:00-02","MO","MOBOT","2976180","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","O. Morrone & F. Zuloaga",NA,NA,NA,"G. Coimbra S.","1989","2","13","Bolivia","Santa Cruz","Andrés Ibáñez","Canton Cotoca. Jardín Botánico.",NA,NA,NA,NA,"375.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Coimbra Sanz 73",NA,NA,NA,NA,NA,"1",NA,NA,NA
"315","2015-12-08 21:19:00-02","MO","MOBOT","2976306","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"Scott A. Mori|L.A. Mattos Silva|Talmon S. dos Santos","1979","2","6","Brazil","Bahia",NA,"Mun. Maraú. Ponta do Mutá (Porto de Campinhos).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Mori 11382",NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2015-08-08 05:51:00-03","MO","MOBOT","2976416","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zuloaga & Morrone",NA,NA,NA,"W.D. Clayton|George Eiten","1965","2","15","Brazil","São Paulo",NA,"Caneneia water front. Break in sea wall just above high tide but splashed by waves.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Clayton 4685",NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2008-05-27 22:02:00-03","MO","MOBOT","2976439","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zuloaga & Morrone",NA,NA,NA,"August G. Schulz","1960","4","27","Argentina","Chaco",NA,"Colonia Benitez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Schulz 11044",NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2008-05-27 22:02:00-03","MO","MOBOT","2976513","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Zuloaga & Morrone",NA,NA,NA,"Osvaldo Boelcke","1967","11","28","Argentina","Buenos Aires",NA,"San Antonio de Areco Ea. El Ombú, La Aguada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Boelcke 8827",NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2015-02-03 10:15:00-02","MO","MOBOT","2976601","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","O. Morrone & F. Zuloaga",NA,NA,NA,"Julian A. Steyermark|Bruno J. Manara|Gilberto N. Morillo","1973","9","15","Venezuela","Sucre",NA,"Laguna de Patos, 3.5 kms al Suroeste de Cumaná, en frente de Hotel Cumanagoto.",NA,NA,NA,NA,"0E8",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Steyermark 108556",NA,NA,NA,NA,NA,"1",NA,NA,NA
"320","2015-02-03 10:19:00-02","MO","MOBOT","2976772","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","F. Zuloaga & O. Morrone",NA,NA,NA,"Alan A. Beetle","1952","8","7","Brazil","Rio Grande do Sul",NA,"Coastal town of Torres; to north of town.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Beetle 1878",NA,NA,NA,NA,NA,"1",NA,NA,NA
"321","2015-02-03 10:17:00-02","MO","MOBOT","2976868","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","F. Zuloaga & O. Morrone",NA,NA,NA,"Troels M. Pedersen","1951","12","13","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Pedersen 1390",NA,NA,NA,NA,NA,"1",NA,NA,NA
"322","2015-02-03 10:16:00-02","MO","MOBOT","2977017","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","F. Zuloaga & O. Morrone",NA,NA,NA,"Troels M. Pedersen","1954","2","22","Argentina","Corrientes","Mburucuyá","Estancia Santa Teresa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Pedersen 2614",NA,NA,NA,NA,NA,"1",NA,NA,NA
"323","2015-08-22 05:41:00-03","MO","MOBOT","2977243","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"R.C. Wingfield","1978","4","18","Venezuela",NA,NA,"Coro, 2½ km. NO del centro, alcantarilla de la ciudad.",NA,NA,NA,NA,"5.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Wingfield 5316",NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2015-08-22 05:41:00-03","MO","MOBOT","2977636","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"R.C. Wingfield","1978","8","15","Venezuela","Falcón",NA,"F7. c. 14 km. E de Churuguara, c. 3 km. E de Maparari.",NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Wingfield 6494",NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2012-04-24 05:05:00-03","MO","MOBOT","2977869","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gerrit Davidse",NA,NA,NA,"Christian P.G.-A. Feuillet","1985","5","6","French Guiana","Cayenne",NA,"Iles du Salut, Tle. St. Joseph.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Feuillet 2190",NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2008-05-27 22:02:00-03","MO","MOBOT","2978105","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gerrit Davidse",NA,NA,NA,"Georges Cremers","1986","12","21","French Guiana","Cayenne",NA,"Plage de Susini. Plage de Susini entre Bourda et la plage de Montjoly. Sur le courdon dunaire en bordure de mar. En arriére de celui-ci.",NA,NA,NA,NA,"1.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cremers 9518",NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2010-08-10 21:02:00-03","MO","MOBOT","2978392","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"Georges Cremers","1983","1","16","French Guiana","Cayenne",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cremers 7816",NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2009-10-18 08:13:00-02","MO","MOBOT","2978529","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gerrit Davidse",NA,NA,NA,"J.J. de Granville","1979","9","27","French Guiana","Cayenne",NA,"Plage de Zéphyr.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Granville 3182",NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2011-02-18 16:20:00-02","MO","MOBOT","2978598","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","A.M. Anton",NA,NA,NA,"F. Kurtz","1895","1","22","Argentina","San Luis","San Martín",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Kurtz 8458",NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-02-20 04:35:00-03","MO","MOBOT","2978685","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Luis J. Cumana Campos",NA,NA,NA,"Luis J. Cumana C.","1974","1","10","Venezuela","Sucre",NA,"Lagunas Litorales de Cumaná.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Cumana Campos 0518",NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2008-05-27 22:02:00-03","MO","MOBOT","2978703","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Lewis","1977","2","8","Argentina","Santa Fé","9 de Julio","Ruta Provincial 32.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lewis 622",NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2009-07-13 11:42:00-03","MO","MOBOT","2978783","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Otto Zöllner","1982","1","10","Chile","Valparaiso",NA,"On the borders of Tranque Ovalle near Casablanca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Zöllner 11128",NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2008-05-27 22:02:00-03","MO","MOBOT","3299585","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","G. Davidse",NA,NA,NA,"E.A. Rocha","2003","1","23","Brazil","Bahia",NA,"Canavieiras, próximo a ponte da Ilha de Atalaia.","-38.94138","-15.67888",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Rocha 1060",NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2008-05-27 22:02:00-03","MO","MOBOT","3412221","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.",NA,NA,NA,NA,"Lewis","1982","3","18","Argentina","Santa Fé","Vera","Ea. El Rancho.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Lewis 1341",NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2009-12-24 06:38:00-02","MO","MOBOT","879621","PreservedSpecimen","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Gerrit Davidse (MO)",NA,NA,NA,"Shunsuke Tsugaru|Yotaro Sano","1987","8","25","Brazil","Ceará",NA,"Icalaí, Forteleza.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"Tsugaru B-1172",NA,NA,NA,NA,NA,"1",NA,NA,NA
"336","2015-05-20 10:36:45-03","UFERSA","MOSS","10805","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Matias, L.Q.","2002","05","06","Matias, L.Q.","2000","05","16","Brasil","Ceará","Beberibe","Lagoa do Uruaú.","-38.1306","-4.17972",NA,NA,NA,NA,"herbáceo; coletado em Lacustre; solo arenoso.HABITAT:Lacustre.;",NA,NA,"América do Sul",NA,NA,NA,NA,"s.n.","49277","auto",NA,NA,NA,NA,NA,NA,NA
"337","2015-05-20 10:36:45-03","UFERSA","MOSS","7901","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Oliveira, R.C.","2006","03","03","Oliveira, R.C.","2005","04","21","Brasil","Rio Grande do Norte","Mossoró","Alto de São Manoel, próximo à ponte da nova avenida.","-37.344167","-5.1875","37W20'39","5S11'15","16","16","erva estonolífera; coletada no brejo; relevo plano; abundante.",NA,NA,"América do Sul",NA,NA,NA,NA,"1552",NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2015-05-20 10:36:45-03","UFERSA","MOSS","10164","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Oliveira, R.C.","2006","05","26","Oliveira, R.C.","2006","05","26","Brasil","Ceará","Icapuí","Distrito de Tremembé, terreno do professor.","-37.3553","-4.71306",NA,NA,NA,NA,"coletado na borda de braço-de-rio, local alagado; solo arenoso, rico em materia orgânica.",NA,NA,"América do Sul",NA,NA,NA,NA,"1675","22463","auto",NA,NA,NA,NA,NA,NA,NA
"339","2015-05-20 10:36:45-03","UFERSA","MOSS","10478","S","Plantae","Poaceae","Paspalum","vaginatum","Paspalum vaginatum","Sw.","Silva, A.S.","2008","03","13","Ribeiro, A.R.O.","2007","12","31","Brasil","Rio Grande do Norte","Mossoró","margem do Rio Apodi-Mossoró, atrás do Cartódromo.","-37.328333","-5.198889","37W19'42","5S11'56","15","15","erva estolonífera; coletada em margem de rio antropizada; substrato argiloso; muito frequente.",NA,NA,"América do Sul",NA,NA,NA,NA,"92",NA,NA,NA,NA,NA,NA,NA,NA,NA
