"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","recordNumber","continentOcean","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","phylum","order","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","fieldNumber","individualCount"
"368","2015-09-05 11:28:13-03","MNHN","RECOLNAT_MNHN_P","P06814893","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Feuillet, C.","1985","4","13","Guyane française",NA,NA,"Rémire, ponte de Montravel. Guiana Francesa",NA,NA,NA,". . Référence cooleurs: Exotica Horticultural Color Cuide <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814893' target='other'> <mi>dwc_moreinfo</mi></a>","P06814893",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814893_01",NA,NA,NA,NA,NA,NA,NA,"1727",NA
"369","2015-09-05 11:28:13-03","MNHN","RECOLNAT_MNHN_P","P06814894","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Feuillet, C.","1982","12","7","Guyane française",NA,NA,"Saul, route de Bélizon. Guiana Francesa",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814894' target='other'> <mi>dwc_moreinfo</mi></a>","P06814894",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814894_01",NA,NA,NA,NA,NA,NA,NA,"520",NA
"370","2015-09-05 11:28:14-03","MNHN","RECOLNAT_MNHN_P","P06814913","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Traill, J.W.H.",NA,NA,NA,"Brasil",NA,NA,"Upper Amazon and tributaries. Brésil. Brasil, América do Sul",NA,NA,NA,". s.d. Herbier de A. Glaziou donné par Mme SIMARD, sa fille en 1907. Recd. March 1875. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814913' target='other'> <mi>dwc_moreinfo</mi></a>","P06814913",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814913_01",NA,NA,NA,NA,NA,NA,NA,"408",NA
"371","2015-09-05 11:28:14-03","MNHN","RECOLNAT_MNHN_P","P06814914","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Krukoff, B.A.","1931","12","1","Brasil","Mato Grosso",NA,"source of the Jatuarana River, Machado River region. Mato Grosso, Centro-oeste, Brasil, América do Sul",NA,NA,NA,". . Reçu le 19 Janvier 1933 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814914' target='other'> <mi>dwc_moreinfo</mi></a>","P06814914",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814914_01",NA,NA,NA,NA,NA,NA,NA,"1633",NA
"372","2015-09-05 11:43:26-03","MNHN","RECOLNAT_MNHN_P","P06818512","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Davidse, G.|González, A.C.","1977","6","6","Venezuela",NA,NA,"Miranda: Distrito Paez, Fila de Guayas between Río Guayas and Río Guapo, ca 15km directly SW of El Guapo (straight line). Venezuela","-66.06667","10.06667",NA,"Plants of Venezuela. . Distributed by the Missouri Botanical Garden and the Instituto Botánico (Ministério del Ambiente y de los Recursos Naturales Renovables). Field work supported by NSF (United States) and CONICIT (Venezuela) <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06818512' target='other'> <mi>dwc_moreinfo</mi></a>","P06818512",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06818512_01","400","700",NA,NA,NA,NA,NA,"13657",NA
"373","2015-09-17 04:49:02-03","MNHN","RECOLNAT_MNHN_P","P00506586","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Gay, C.",NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506586' target='other'> <mi>dwc_moreinfo</mi></a>","P00506586",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00506586_01 P00506586_02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814852","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Funck|Schlim","1846","4","1","Venezuela",NA,NA,"Carabobo. Venezuela",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814852' target='other'> <mi>dwc_moreinfo</mi></a>","P06814852",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814852_01",NA,NA,NA,NA,NA,NA,NA,"511",NA
"375","2015-09-03 22:46:46-03","MNHN","RECOLNAT_MNHN_P","P00602045","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Martin, J.",NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602045' target='other'> <mi>dwc_moreinfo</mi></a>","P00602045",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00602045_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2015-09-19 16:25:48-03","MNHN","RECOLNAT_MNHN_P","P00602046","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Martin, J.",NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602046' target='other'> <mi>dwc_moreinfo</mi></a>","P00602046",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00602046_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2018-01-16 13:40:49-02","MNHN","RECOLNAT_MNHN_P","P00281778","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Monvo",NA,NA,NA,"Weddell, H.A.","1845",NA,NA,"Brésil",NA,NA,"in ripa inundata fluminis Mondezo et Paraguay",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00281778' target='other'> <mi>dwc_moreinfo</mi></a>","P00281778",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00281778_01",NA,NA,NA,NA,NA,NA,NA,"3230",NA
"378","2018-01-16 13:40:49-02","MNHN","RECOLNAT_MNHN_P","P00281779","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Martin, J.",NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00281779' target='other'> <mi>dwc_moreinfo</mi></a>","P00281779",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00281779_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2018-01-16 13:40:49-02","MNHN","RECOLNAT_MNHN_P","P00281780","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Pool",NA,NA,NA,"Weddell, H.A.","1846","12",NA,"Bolivie",NA,NA,"Prov. Yungas",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00281780' target='other'> <mi>dwc_moreinfo</mi></a>","P00281780",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00281780_01",NA,NA,NA,NA,NA,NA,NA,"4317",NA
"380","2015-10-25 15:19:34-02","MNHN","RECOLNAT_MNHN_P","P00281781","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Rooij",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"[Colombie]",NA,NA,"s.loc. [Nov. gen. sp. : Crescit in ripa obumbrata Magdalenae juxta Garapatas]",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00281781' target='other'> <mi>dwc_moreinfo</mi></a>","P00281781",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00281781_01",NA,NA,NA,NA,NA,NA,NA,"1633",NA
"381","2015-10-25 15:19:40-02","MNHN","RECOLNAT_MNHN_P","P00281782","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Rooij",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.","1801","4",NA,"Colombie",NA,NA,"Turbaco [Nov. gen. sp. : Crescit inter Turbaco et Carthagena de Indias locis subtemperatis]",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00281782' target='other'> <mi>dwc_moreinfo</mi></a>","P00281782",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00281782_01",NA,NA,NA,NA,NA,NA,NA,"1427",NA
"382","2017-01-24 14:53:15-02","MNHN","RECOLNAT_MNHN_P","P00373245","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Crozier",NA,NA,NA,"Poncy, O.|Crozier, F.","2011","2","9","guyane française",NA,"Saint-Georges-de-l'Oyapock","Montagne d'Argent","-51.68333","4.38333",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00373245' target='other'> <mi>dwc_moreinfo</mi></a>","P00373245",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00373245_01","30",NA,NA,NA,NA,NA,NA,"2571",NA
"383","2015-09-04 12:36:30-03","MNHN","RECOLNAT_MNHN_P","P00506587","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Gay, C.",NA,NA,NA,"Pérou",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00506587' target='other'> <mi>dwc_moreinfo</mi></a>","P00506587",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00506587_01 P00506587_02",NA,NA,NA,NA,NA,NA,NA,"1298",NA
"384","2015-09-20 14:55:51-03","MNHN","RECOLNAT_MNHN_P","P00602042","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Rooij",NA,NA,NA,"Bonpland, A.J.A.|von Humboldt, F.W.H.A.",NA,NA,NA,"[Colombie]",NA,NA,"s.loc. [Nov. gen. sp. : Crescit in ripa obumbrata Magdalenae juxta Garapatas]",NA,NA,NA,"Donné par Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602042' target='other'> <mi>dwc_moreinfo</mi></a>","P00602042",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00602042_01",NA,NA,NA,NA,NA,NA,NA,"1633",NA
"385","2015-09-20 14:56:02-03","MNHN","RECOLNAT_MNHN_P","P00602043","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Rooÿ",NA,NA,NA,"Martin, J.",NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602043' target='other'> <mi>dwc_moreinfo</mi></a>","P00602043",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00602043_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2015-09-03 23:40:48-03","MNHN","RECOLNAT_MNHN_P","P00602044","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Rooÿ",NA,NA,NA,"Martin, J.",NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00602044' target='other'> <mi>dwc_moreinfo</mi></a>","P00602044",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00602044_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2018-01-16 13:40:35-02","MNHN","RECOLNAT_MNHN_P","P00684660","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,"Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,"Herbarium Florae Brasiliae meridionalis. Musée Parisien dedit Aug. de St. Hilaire. s.d. Scanné Herbier virtuel Saint Hilaire <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00684660' target='other'> <mi>dwc_moreinfo</mi></a>","P00684660",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00684660_01",NA,NA,NA,NA,NA,NA,NA,"1231",NA
"388","2015-09-28 16:06:03-03","MNHN","RECOLNAT_MNHN_P","P00723676","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Rooy",NA,NA,NA,"Martin, J.",NA,NA,NA,"Guyane française",NA,NA,"Cayenne",NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00723676' target='other'> <mi>dwc_moreinfo</mi></a>","P00723676",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P00723676_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2015-09-05 11:42:04-03","MNHN","RECOLNAT_MNHN_P","P06459082","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Sastre, C.","1973","10","11","Colômbia",NA,NA,"Comm. amazonas, rio Igara-Parana, 20 km en aval de la Chorrera. Colômbia, América do Sul",NA,NA,NA,". . R.C.P. 316: Cultures sur brûlis en Amazonie du Nord-Ouest <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06459082' target='other'> <mi>dwc_moreinfo</mi></a>","P06459082",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06459082_01",NA,NA,NA,NA,NA,NA,NA,"2466",NA
"390","2015-09-05 11:42:04-03","MNHN","RECOLNAT_MNHN_P","P06459084","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Gasche, J.|Desplats, J.","1973","12","25","Colômbia",NA,NA,"Com. Amazonas, rio Iagara-Parana (affl. rio Putumayo), coor. La Chorrera, territoire des indiens Witoto Jitomagaro, famille Kuiru (17 Km en aval de La Correra). Colômbia, América do Sul",NA,NA,NA,". . E.C.P. 316: Cultures sur brûlis en Amazonie du Nord-Ouest <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06459084' target='other'> <mi>dwc_moreinfo</mi></a>","P06459084",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06459084_01",NA,NA,NA,NA,NA,NA,NA,"78",NA
"391","2015-09-05 11:42:04-03","MNHN","RECOLNAT_MNHN_P","P06459085","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Gasche, J.|Desplats, J.","1973","12","25","Colômbia",NA,NA,"Com. Amazonas, rio Igara-Parana (affl. rio Putumayo), corr. La Chorrera, territoire des indiens Witoto Jitomagaro, famille Kuiru (17km en aval de la Chorrera). Colômbia, América do Sul",NA,NA,NA,". . R.C.P. 316: Cultures sur brûlis en Amazonie du Nord-Ouest <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06459085' target='other'> <mi>dwc_moreinfo</mi></a>","P06459085",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06459085_01",NA,NA,NA,NA,NA,NA,NA,"1019",NA
"392","2015-09-05 11:21:42-03","MNHN","RECOLNAT_MNHN_P","P06814657","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Samuiz, Eryl","1864","11","1","Brasil",NA,NA,". Brasil, América do Sul",NA,NA,NA,". . Herbier de A. Glaziou donné par Mme SIMARD, sa fille en 1907. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814657' target='other'> <mi>dwc_moreinfo</mi></a>","P06814657",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814657_01",NA,NA,NA,NA,NA,NA,NA,"2112",NA
"393","2015-09-05 11:21:42-03","MNHN","RECOLNAT_MNHN_P","P06814666","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Hassler, E.","1885","1","1","Paraguai",NA,NA,"Cord. do Altos. Paraguai",NA,NA,NA,"Plantae Paraguariensis. . Reçu le 3 juillet 1897 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814666' target='other'> <mi>dwc_moreinfo</mi></a>","P06814666",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814666_01",NA,NA,NA,NA,NA,NA,NA,"1116",NA
"394","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814829","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Belshaw, C.M.","1937","9","13","Peru",NA,NA,"Department San Martin, Province Lamas, District Lamas. On trail from Tabalosos to Lamas, along Rio Cumbaquiri 1/2 hour west of Rio Mayo. Peru",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814829' target='other'> <mi>dwc_moreinfo</mi></a>","P06814829",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814829_01","1500",NA,NA,NA,NA,NA,NA,NA,NA
"395","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814830","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Smith, A.C.","1938","3","4","Guyane française",NA,NA,"Western extremity of Kanuku Mountains, in drainage of Takutu River. Guiana Francesa",NA,NA,NA,"Plants of British Guiana. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814830' target='other'> <mi>dwc_moreinfo</mi></a>","P06814830",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814830_01","200",NA,NA,NA,NA,NA,NA,"3330",NA
"396","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814831","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"C. Smith, A.","1938","3","31","Guiana",NA,NA,"Northwestern slopes of Kanuku Mountains, in drainage of Moku-moku Creek (Takutu tributary). Guiana , América do Sul",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814831' target='other'> <mi>dwc_moreinfo</mi></a>","P06814831",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814831_01","150","400",NA,NA,NA,NA,NA,"3505",NA
"397","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814833","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Martinet, M.",NA,NA,NA,"Peru",NA,NA,"Chanchamayo. Peru",NA,NA,NA,". s.d. Reçu le 27 décembre 1878 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814833' target='other'> <mi>dwc_moreinfo</mi></a>","P06814833",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814833_01",NA,NA,NA,NA,NA,NA,NA,"1273",NA
"398","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814836","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Linden, J.","1846","1","1","Venezuela",NA,NA,"prov de Carabobo. Venezuela",NA,NA,NA,"Etablissement de Botanique et D' Horticulture de J. Linden, à Luzembourg. Voyage de Fuck et Schlim. . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814836' target='other'> <mi>dwc_moreinfo</mi></a>","P06814836",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814836_01",NA,NA,NA,NA,NA,NA,NA,"511",NA
"399","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814838","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Mocquerys","1893","1","1","Venezuela",NA,NA,"Mérida. Venezuela",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814838' target='other'> <mi>dwc_moreinfo</mi></a>","P06814838",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814838_01",NA,NA,NA,NA,NA,NA,NA,"1078",NA
"400","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814840","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Luocquerys","1893","1","1","Venezuela",NA,NA,"Mérida. Venezuela",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814840' target='other'> <mi>dwc_moreinfo</mi></a>","P06814840",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814840_01",NA,NA,NA,NA,NA,NA,NA,"1075",NA
"401","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814841","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Mocquerys","1893","1","1","Venezuela",NA,NA,"Mérida. Venezuela",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814841' target='other'> <mi>dwc_moreinfo</mi></a>","P06814841",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814841_01","2000",NA,NA,NA,NA,NA,NA,"1078",NA
"402","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814842","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,NA,NA,NA,NA,"[Venezuela]",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814842' target='other'> <mi>dwc_moreinfo</mi></a>","P06814842",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814842_01",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814844","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Mocquerys","1893","1","1","Venezuela",NA,NA,"Mérida. Venezuela",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814844' target='other'> <mi>dwc_moreinfo</mi></a>","P06814844",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814844_01",NA,NA,NA,NA,NA,NA,NA,"1078",NA
"404","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814845","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Mocquerys","1893","1","1","Venezuela",NA,NA,"Mérida. Venezuela",NA,NA,NA,"Plantes du Venezuela (1893-94). s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814845' target='other'> <mi>dwc_moreinfo</mi></a>","P06814845",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814845_01",NA,NA,NA,NA,NA,NA,NA,"1078",NA
"405","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814846","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Mocquery","1893","1","1","Venezuela",NA,NA,"Mérida. Venezuela",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814846' target='other'> <mi>dwc_moreinfo</mi></a>","P06814846",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814846_01",NA,NA,NA,NA,NA,NA,NA,"1078",NA
"406","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814847","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.","Gaglioti & Romaniuc Neto",NA,NA,NA,"Linden, J.",NA,NA,NA,"Venezuela",NA,NA,"Carabobo. Venezuela",NA,NA,NA,"Boyage de Funck & Schlim. Fl. en avril. Establissement Botanique Et D´Horticulture de J. Linden, à Bruxelles <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814847' target='other'> <mi>dwc_moreinfo</mi></a>","P06814847",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814847_01","2000",NA,NA,NA,NA,NA,NA,"511",NA
"407","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814848","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Mocquerys","1893","1","1","Venezuela",NA,NA,"Mérida. Venezuela",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814848' target='other'> <mi>dwc_moreinfo</mi></a>","P06814848",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814848_01","2000",NA,NA,NA,NA,NA,NA,"1078",NA
"408","2015-09-05 11:27:30-03","MNHN","RECOLNAT_MNHN_P","P06814849","PreservedSpecimen",NA,"Urticaceae","Urera","caracasana","Urera caracasana","(Jacq.) Gaudich. ex Griseb.",NA,NA,NA,NA,"Mocquerys","1893","1","1","Venezuela",NA,NA,"Mérida. Venezuela",NA,NA,NA,". . <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06814849' target='other'> <mi>dwc_moreinfo</mi></a>","P06814849",NA,NA,NA,NA,NA,"hb",NA,NA,NA,"P06814849_01","2000",NA,NA,NA,NA,NA,NA,"1078",NA
