"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","identifiedBy","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","typeStatus","previousCatalogNumber","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters"
"139","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184356","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Pessoal do Horto Florestal","1927","10","03","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184356","NL-U1184356","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184356 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157048",NA,NA,NA,NA,NA,NA
"140","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184357","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Martinelli G","1973","01","06","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184357","NL-U1184357","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184357 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157047",NA,NA,NA,NA,NA,NA
"141","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184360","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sucre Benjamin D","1971","11","03","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184360","NL-U1184360","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184360 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157046",NA,NA,NA,NA,NA,NA
"142","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184361","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Sucre Benjamin D","1972","03","14","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184361","NL-U1184361","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184361 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157045",NA,NA,NA,NA,NA,NA
"143","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184362","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Carauta JPP; Araújo DSD de; Maas PJM","1977","10","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184362","NL-U1184362","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184362 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157044",NA,NA,NA,NA,NA,NA
"144","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184363","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Hage JL","1970","11","23","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184363","NL-U1184363","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184363 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157043",NA,NA,NA,NA,NA,NA
"145","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184364","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Mexia YEJ","1930","09","29","Brazil","Minas Gerais",NA,NA,"-42.876638","-20.756822","-42.876638","-20.756822",NA,NA,"NL-U1184364","NL-U1184364","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184364 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157042",NA,NA,NA,NA,NA,NA
"146","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184365","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barros F de","1985","03","04","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184365","NL-U1184365","Romaniuc Neto S","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184365 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1988","10","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0098046",NA,NA,NA,NA,NA,NA
"147","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184366","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barros F de; Martuscelli P","1989","04","27","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184366","NL-U1184366","Romaniuc Neto S","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184366 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1990","07","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0114018",NA,NA,NA,NA,NA,NA
"148","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184367","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barros F de","1990","12","03","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184367","NL-U1184367","Romaniuc Neto S","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184367 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1990","12","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0114031",NA,NA,NA,NA,NA,NA
"149","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184368","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Araújo DSD de","1980","09","17","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184368","NL-U1184368","Berg CC","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184368 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1984","07","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157039",NA,NA,NA,NA,NA,NA
"150","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184369","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Araújo DSD de","1983","08","29","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184369","NL-U1184369","Berg CC","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184369 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1984","07","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157040",NA,NA,NA,NA,NA,NA
"151","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184370","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Araújo DSD de","1983","03","11","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184370","NL-U1184370","Berg CC","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184370 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1984","07","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157041",NA,NA,NA,NA,NA,NA
"152","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184371","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Blanchet JS",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184371","NL-U1184371","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184371 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157073",NA,NA,NA,NA,NA,NA
"153","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184372","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Occhioni P","1977","05","01","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184372","NL-U1184372","Berg CC","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184372 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1982","03","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157072",NA,NA,NA,NA,NA,NA
"154","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184373","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Hatschbach GG","1978","11","16","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184373","NL-U1184373","Berg CC","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184373 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1982","03","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157071",NA,NA,NA,NA,NA,NA
"155","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184374","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Hatschbach GG","1977","11","11","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184374","NL-U1184374",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184374 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157069",NA,NA,NA,NA,NA,NA
"156","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184375","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Lima D de Andrade; Irgang BE","1972","11","05","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184375","NL-U1184375","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184375 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157068",NA,NA,NA,NA,NA,NA
"157","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184376","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Lindeman JC; Haas JH de","1966","07","16","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184376","NL-U1184376","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184376 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157066",NA,NA,NA,NA,NA,NA
"158","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184377","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Lindeman JC; Haas JH de","1967","07","20","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184377","NL-U1184377","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184377 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157065",NA,NA,NA,NA,NA,NA
"159","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184378","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Maas PJM; Araújo DSD de; Carauta JPP","1977","10","18","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184378","NL-U1184378","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184378 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157064",NA,NA,NA,NA,NA,NA
"160","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184379","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Reitz R","1952","12","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184379","NL-U1184379","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184379 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157063",NA,NA,NA,NA,NA,NA
"161","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184380","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Reitz R","1952","12","19","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184380","NL-U1184380","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184380 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157062",NA,NA,NA,NA,NA,NA
"162","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184381","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Duarte AP; Falcao J","1950","12","08","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U1184381","NL-U1184381","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184381 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157061",NA,NA,NA,NA,NA,NA
"163","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184382","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Belém RP; Magalhaes M","1965","04","01","Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184382","NL-U1184382","Akkermans RWAP","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184382 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157060",NA,NA,NA,NA,NA,NA
"164","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184383","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Folli DA","1996","03","07","Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184383","NL-U1184383","Berg CC","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184383 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1997","05","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0157059",NA,NA,NA,NA,NA,NA
"165","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184384","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Kollmann L",NA,NA,NA,"Brazil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184384","NL-U1184384","Berg CC","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184384 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1999","06","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0027898",NA,NA,NA,NA,NA,NA
"166","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184385","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Kirizawa M","1988","06","10","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184385","NL-U1184385",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184385 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1988","10","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0063273",NA,NA,NA,NA,NA,NA
"167","2020-02-08 10:23:11-03","NBC","NL-BOTANY","U.1184386","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Forero E; Lopes EA; Chiea SAC; et al.","1980","10","09","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"NL-U1184386","NL-U1184386",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1184386 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","1988","10","01",NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae","U 0063274",NA,NA,NA,NA,NA,NA
"168","2020-02-08 10:23:11-03","NBC","NL-BOTANY","WAG.1104429","PreservedSpecimen","Plantae","Moraceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Hatschbach GG","1949","10","02","Brazil",NA,NA,"Cerro Azul, Parana.",NA,NA,NA,NA,NA,NA,"NL-WAG1104429","NL-WAG1104429",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1104429 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Rosales","Southern America",NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA
"169","2020-11-04 11:20:20-03","ESALQ","ESA","84641","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Shott) Rizzini","Aguiar, A.C.; Silva, R.R.; Pereira, Z.V.; Cerqueira, R.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Paula-Souza, J.; Muniz, M.","2003","04","21","Brasil","São Paulo","Iporanga","Parque Estadual Intervales, município Iporanga.Nucleo Bulha D'agua, trilha da Caverna do Sr.Bento","-482.958","-242.018","-482,958","-242,018","550","550","ESA084641","ESA084641",NA,"Arvore de 4 metros, com inflorescencia verde",NA,NA,NA,"210.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-11-04 11:20:20-03","ESALQ","ESA","21510","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","12","01","Brasil","São Paulo","Ubatuba","Puruba. Restinga.","-445.554","-232.105","-445,554","-232,105",NA,NA,"ESA021510","ESA021510","Souza, V.C.","Árvore, 7 m alt.; frutos imaturos verdes. Borda.","1994",NA,NA,"1677.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-11-04 12:16:20-03","ESALQ","ESA","134509","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini",NA,"2013","01","23",NA,NA,NA,NA,NA,NA,"23.38.25",NA,NA,NA,"ESA134509",NA,"Bertoncello, R.","Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 16734. Altura: 7m","2014",NA,NA,"187.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-11-04 11:20:20-03","ESALQ","ESA","21487","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","11","25","Brasil","São Paulo","Ubatuba","Puruba. Restinga.","-445.538","-232.054","-445,538","-232,054",NA,NA,"ESA021487","ESA021487","Souza, V.C.","Árvore, 5 m alt.; frutos imaturos verdes. Borda.","1994",NA,NA,"1651.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-11-04 11:20:20-03","ESALQ","ESA","21853","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Tamashiro, J.Y. et al.","1995","06","14","Brasil","São Paulo","Taquaras",NA,NA,NA,NA,NA,NA,NA,"ESA021853",NA,"Gaglioti, A.L.",NA,NA,NA,NA,"1231.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-11-04 11:20:20-03","ESALQ","ESA","128213","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Cabral, F.N.","2013","03","30","Brasil","São Paulo","Tapiraí","Trilha do Chagas, UHE da Fumaça, Floresta Ombrófila Densa, à margem esquerda do Rio Juquiá.","-47.2946","-24.01057","-47.2946","-24.01057",NA,NA,"ESA128213","ESA128213","Rodrigues, R.R.","Arvoreta com inflorescência.","2013","03","30","886.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-11-04 11:20:20-03","ESALQ","ESA","128214","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Flores, T.B.","2013","03","28","Brasil","São Paulo","Tapirai","Trilha da casa da pedra, UHE do Juquiá, Serraria, Floresta Ombrófila Densa.","-47.55755","-24.16651","-47.55755","-24.16651",NA,NA,"ESA128214",NA,NA,NA,NA,NA,NA,"1844.0",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-11-04 11:20:20-03","ESALQ","ESA","104993","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Pinho-Ferreira, M.A.M.","2006","04","05","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,"ESA104993","ESA104993","Gaglioti, A.L.",NA,"2009","10","22","507.0","48094","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-11-04 11:20:20-03","ESALQ","ESA","111048","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Assis, L.C.S.","2002","10","12","Brasil","Minas Gerais","Barroso",NA,"-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"ESA111048","ESA111048","Assis, L.C.S.",NA,"2003","01","08","595.0","7934","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-11-04 12:16:20-03","ESALQ","ESA","134946","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Uller, H.F.",NA,NA,NA,"Brasil","Rio de Janeiro","Cabo Frio",NA,"-42.0186004638672","-22.8794002532959",NA,NA,NA,NA,"ESA134946",NA,"Souza, G.R.",NA,"2014","08","08","502.0","40069","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-11-04 11:20:20-03","ESALQ","ESA","34941","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Jarenkow, J.A.","1992","10","01","Brasil","Rio Grande do Sul","Torres",NA,"-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ESA034941",NA,"Jarenkow, J.A.",NA,NA,NA,NA,"2150.0","20837","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-11-04 11:20:20-03","ESALQ","ESA","20029","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Árbocz, G.F. et al.","1995","02","08","Brasil","São Paulo","Barra do Turvo",NA,"-48.5046997070312","-24.7563991546631",NA,NA,NA,NA,"ESA020029","ESA020029",NA,NA,NA,NA,NA,"32652.0","38172","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-11-04 11:20:20-03","ESALQ","ESA","108045","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Santos, M.B.","2005","03","29","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA108045","ESA108045","Gaglioti, A.L.",NA,"2011","08","02","158.0","37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-11-04 11:20:20-03","ESALQ","ESA","111299","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa",NA,"Harissis, A.","2008","09","21","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA111299","ESA111299","Penalva, L.",NA,"2008","10","25",NA,"37574","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-11-04 11:20:20-03","ESALQ","ESA","69393","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Franco, G.A.D.C. et al.","2000","04","18","Brasil","São Paulo","Caraguatatuba",NA,"-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"ESA069393","ESA069393","Franco, G.A.D.C.",NA,NA,NA,NA,"2911.0","30093","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-11-04 11:20:20-03","ESALQ","ESA","4696","PreservedSpecimen","Plantae","Urticaceae","Coussapoa","microcarpa","Coussapoa microcarpa","(Schott) Rizzini","Catharino, E.L.M.","1985","12","10","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004696","ESA004696","Souza, V.C. & Souza, J.P.",NA,NA,NA,NA,"609.0","55628","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
