"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","sex"
"94","2020-12-21 16:46:08-03","MBM","MBM","310130","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Mocochinski, A.Y.; Scheer, M.B.; Zeller, R.H.; Scheer, M.B.; Zeller, R.H.","860","2002","12","21","Southern America","Brazil","Paraná","Guaraqueçaba","Serra do Gigante, Colo Sul","-48.3288993835449","-25.3066997528076","860","860",NA,"Arbórea ereta 10 m.; Floresta Ombrófila Densa Montana","MBM310130","MBM310130","Ribas, O.S.",NA,"2004","09",NA,NA,"37295","auto",NA,NA,NA,NA,NA
"95","2020-12-21 16:46:08-03","MBM","MBM","406964","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Roher, D.; Felitto, G.; Lozano, E.D.; Oliveira, E.L.; Felitto, G.; Lozano, E.D.; Oliveira, E.L.","91","2012","07","14","Southern America","Brazil","Paraná","União da Vitória","Monitoramento da área de restauração (PBT)","-51.0863990783691","-26.2299995422363",NA,NA,NA,NA,"MBM406964","MBM406964","Cordeiro, J.",NA,"2016","11",NA,NA,"35297","auto",NA,"16",NA,NA,NA
"96","2020-12-21 16:46:08-03","MBM","MBM","56652","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","49177",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Campina da Cascavel","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM056652","MBM056652","Hatschbach, G.",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"97","2020-12-21 16:46:08-03","MBM","MBM","18087","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","26859",NA,NA,NA,"Southern America","Brazil","Paraná","Balsa Nova","Serra São Luís","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM018087","MBM018087","Hatschbach, G.",NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"98","2020-12-21 16:46:08-03","MBM","MBM","231856","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Silva, J.M.; Abe, L.M.; Abe, L.M.","2622",NA,NA,NA,"Southern America","Brazil","Paraná","Bocaiúva do Sul","Serra da Bocaina","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM231856","MBM231856","Ribas, O.S.",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"99","2020-12-21 16:46:08-03","MBM","MBM","191652","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Motta, J.T.; Ribas, O.S.; Cordeiro, J.; Ribas, O.S.; Cordeiro, J.","3017",NA,NA,NA,"Southern America","Brazil","Paraná","Bocaiúva do Sul","Serra de Santana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"MBM191652","MBM191652","Hatschbach, G.",NA,NA,NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA
"100","2020-12-21 16:46:08-03","MBM","MBM","23460","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","13112",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Cabeceiras do Rio Arraial","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM023460","MBM023460","Smith, S.F.; L.B.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"101","2020-12-21 16:46:08-03","MBM","MBM","1866","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","13053",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM001866","MBM001866","Smith, S.F.; L.B.",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"102","2020-12-21 16:46:08-03","MBM","MBM","23459","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","13053",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM023459","MBM023459","Smith, S.F.; L.B.",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"103","2020-12-21 16:46:08-03","MBM","MBM","79528","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","45713",NA,NA,NA,"Southern America","Brazil","Paraná","Palmeira","Santa Rita","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"MBM079528","MBM079528","Hatschbach, G.",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"104","2020-12-21 16:46:08-03","MBM","MBM","191488","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Imaguire, N.","2142",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"= 191489","MBM191488",NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"105","2020-12-21 16:46:08-03","MBM","MBM","191489","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Imaguire, N.","2142",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"= 191488","MBM191489",NA,"Bidá, A.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"106","2020-12-21 16:46:08-03","MBM","MBM","191490","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Imaguire, N.","3389",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"= 191491","MBM191490",NA,"Bidá, A.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"107","2020-12-21 16:46:08-03","MBM","MBM","191491","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Imaguire, N.","3389",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Fazenda Experimental de Agronomia","-49.0633010864258","-25.4416999816895",NA,NA,NA,"= 191490","MBM191491",NA,"Bidá, A.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"108","2020-12-21 16:46:08-03","MBM","MBM","191485","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Kuniyoshi, Y.S.","4077",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM191485",NA,"Dombrowski, L.T.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"109","2020-12-21 16:46:08-03","MBM","MBM","191484","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Dombrowski, L.T.","6140",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM191484",NA,"Dombrowski, L.T.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"110","2020-12-21 16:46:08-03","MBM","MBM","191487","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Dombrowski, L.T.","13820",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM191487",NA,"Dombrowski, L.T.",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"111","2020-12-21 16:46:08-03","MBM","MBM","191486","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Dombrowski, L.T.","13407",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM191486",NA,"Dombrowski, L.T.",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"112","2020-12-21 16:46:08-03","MBM","MBM","1383","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","15089",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM001383","MBM001383","Smith, S.F.; L.B.",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"113","2020-12-21 16:46:08-03","MBM","MBM","23458","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","15089",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM023458","MBM023458","Smith, S.F.; L.B.",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"114","2020-12-21 16:46:08-03","MBM","MBM","250999","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Tiepolo, G.","13",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM250999","MBM250999",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"115","2020-12-21 16:46:08-03","MBM","MBM","72050","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","43002",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Colônia Santos Andrade","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM072050","MBM072050","Hatschbach, G.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"116","2020-12-21 16:46:08-03","MBM","MBM","48053","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","34895",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM048053","MBM048053","Hatschbach, G.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"117","2020-12-21 16:46:08-03","MBM","MBM","56654","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","39767",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Guaricana","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM056654","MBM056654","Hatschbach, G.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"118","2020-12-21 16:46:08-03","MBM","MBM","251000","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Macedo, J.H.P.","s.n.",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Mananciais da Serra","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM251000","MBM251000","Roderjan, C.V.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"119","2020-12-21 16:46:08-03","MBM","MBM","17891","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","22851",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM017891","MBM017891","Hatschbach, G.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"120","2020-12-21 16:46:08-03","MBM","MBM","231857","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Barboza, E.; Cruz, J.M.; Poliquesi, C.B.; Cruz, J.M.; Poliquesi, C.B.","197",NA,NA,NA,"Southern America","Brazil","Paraná","Tijucas do Sul","Serra de Papanduva","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,"MBM231857","MBM231857","Ribas, O.S.",NA,NA,NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"121","2020-12-21 16:46:08-03","MBM","MBM","41381","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Handro, O.","29945","1932","11","10","Southern America","Brazil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"arvore grande da mata. planta viva n 297. flores alvas.; Árvore grande. Flores alvas.","MBM041381","MBM041381",NA,"ISOTYPE",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"122","2020-12-21 16:46:08-03","MBM","MBM","97656","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Kummrow, R.","2507",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Represa de Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM097656","MBM097656","Hatschbach, G.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"123","2020-12-21 16:46:08-03","MBM","MBM","1242","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","13112",NA,NA,NA,"Southern America","Brazil","Paraná","Morretes","Cabeceiras do Arraial","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM001242","MBM001242","Smith, S.F.; L.B.",NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"124","2020-12-21 16:46:08-03","MBM","MBM","156721","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.; Barboza, E.; Barboza, E.","50102",NA,NA,NA,"Southern America","Brazil","Paraná","Piraquara","Serra do Emboque, Vale das Trutas","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"MBM156721","MBM156721","Hatschbach, G.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"125","2020-12-21 16:46:08-03","MBM","MBM","206948","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Cervi, A.C.; et al.; et al.","6101",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Rio do Corvo, Serra da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM206948","MBM206948","Bidá, A.",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"126","2020-12-21 16:46:08-03","MBM","MBM","250998","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Tiepolo, G.","47",NA,NA,NA,"Southern America","Brazil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"MBM250998","MBM250998","Roderjan, C.V.",NA,NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA
"127","2020-12-21 16:46:08-03","MBM","MBM","7051","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Koczicki, C.","85",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Colônia Roseira","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM007051","MBM007051","Hatschbach, G.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"128","2020-12-21 16:46:08-03","MBM","MBM","79525","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","46053",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Córrego Fundo","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM079525","MBM079525","Hatschbach, G.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"129","2020-12-21 16:46:08-03","MBM","MBM","235233","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Cordeiro, J.; Silva, J.M.; Pacheco, F.R.V.; Silva, J.M.; Pacheco, F.R.V.","1512",NA,NA,NA,"Southern America","Brazil","Paraná","São José dos Pinhais","Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"MBM235233","MBM235233","Hatschbach, G.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA,NA
"130","2020-12-21 16:46:08-03","MBM","MBM","156722","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Cordeiro, J.; Poliquesi, C.B.; Poliquesi, C.B.","921",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Campo Alegre","Serra do Iquererim","-49.2655982971191","-26.1924991607666",NA,NA,NA,NA,"MBM156722","MBM156722","Hatschbach, G.",NA,NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA
"131","2017-04-24 11:43:43-03","MNHN","RECOLNAT_MNHN_P","P01059282","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Handro, O.",NA,"1932","11","10",NA,"Brésil",NA,NA,"São Paulo, Jardim Botânico: Nativa",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01059282' target='other'> <mi>dwc_moreinfo</mi></a>","P01059282","P01059282_01",NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2015-09-04 15:41:56-03","MNHN","RECOLNAT_MNHN_P","P04519422","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Dusén, P.",NA,"1911","9","4",NA,"Brasil","Paraná",NA,"Desvio Ypiranga",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519422' target='other'> <mi>dwc_moreinfo</mi></a>","P04519422","P04519422_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12143",NA,NA
"133","2015-09-04 15:41:56-03","MNHN","RECOLNAT_MNHN_P","P04519424","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Smith, L.B.|Klein, R.",NA,"1956","11","12",NA,"Brasil","Santa Catarina","Ibirama","Horto Florestal","-49.5177993774414","-27.0569000244141","450","700","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519424' target='other'> <mi>dwc_moreinfo</mi></a>","P04519424","P04519424_01",NA,NA,NA,NA,NA,NA,"18533","auto",NA,NA,"7557",NA,NA
"134","2015-09-04 15:41:56-03","MNHN","RECOLNAT_MNHN_P","P04519423","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.",NA,"1966","11","7",NA,"Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519423' target='other'> <mi>dwc_moreinfo</mi></a>","P04519423","P04519423_01",NA,NA,NA,NA,NA,NA,"17116","auto",NA,NA,"15089",NA,NA
"135","2018-01-02 15:17:22-02","MNHN","RECOLNAT_MNHN_P","P04519425","PreservedSpecimen",NA,NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.",NA,"1965","10","22",NA,"Brasil","Paraná","Palmeira","Rodovia do Café, Rio Tibagi","-50.0064010620117","-25.4293994903564",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04519425' target='other'> <mi>dwc_moreinfo</mi></a>","P04519425","P04519425_01",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,"13053",NA,NA
"136","2020-10-01 14:16:34-03","JBB","HEPH","19195","S","Plantae","Dicotyledon","Ericales","Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Ribas, OS","4421","2002","02","23","Southern America","Brasil","Paraná","Guaratuba","Serra do Araçatuba","-48.5746994018555","-25.8827991485596","135","135",NA,NA,NA,NA,"Hatschbach, G",NA,"2002",NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"137","2020-12-11 11:42:35-03","UFMG","BHCB","33957","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:42:34-03","UFMG","BHCB","190299","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Santos, EP","1236","2008","02","28","Southern America","Brasil","Paraná","Guaratuba",NA,"-49.063628","-25.757083","1000","1000",NA,"Arvoreta ca. 3m, flor alva.; Interior de floresta ombrófila densa altomontana.","BHCB190299",NA,NA,NA,"2017","06","-49.063628","-25.757083",NA,NA,NA,"22",NA,NA,NA
"139","2020-12-11 11:42:34-03","UFMG","BHCB","172940","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Stival-Santos, A; Legal, E; Silveira, S","1462","2010","01","27","Southern America","Brasil","Santa Catarina","Angelina","Coqueiral","-49.049722","-27.54","835","835",NA,"Arbusto. Fruto maduro roxo.; Beira da estrada.","BHCB017673",NA,NA,NA,"2010","08","-49.049722","-27.54",NA,NA,NA,"15",NA,NA,NA
"140","2020-12-11 11:42:35-03","UFMG","BHCB","33957","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:42:35-03","UFMG","BHCB","48302","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:42:35-03","UFMG","BHCB","76469","PreservedSpecimen","Plantae","Dicotyledon",NA,"Symplocaceae","Symplocos","glandulosomarginata","Symplocos glandulosomarginata","Hoehne","Ribas, OS","4421","2002","02","23","Southern America","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"143","2021-02-11 17:21:54-03","UFPR","UPCB","6041","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","13112","1965","11","11",NA,"Brasil","Paraná","Morretes","Cabeceiras do Rio Arraial","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore, flor creme. Mata..",NA,NA,"Aranha Filho, J.L.M.",NA,"2005","07",NA,NA,"30514","auto",NA,NA,NA,NA,NA
"144","2021-02-11 17:21:54-03","UFPR","UPCB","36482","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Hatschbach, G.","68818","1998","11","19",NA,"Brasil","Paraná","Quatro Barras","Estrada da Graciosa, Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,"Arbusto 3m, flor verde pálido. Floresta atlântica baixa..",NA,NA,"Ribas, O.S.",NA,"2004","01",NA,NA,"17116","auto",NA,"01",NA,NA,NA
"145","2021-02-11 17:21:54-03","UFPR","UPCB","50636","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Reginato, M.","177","2005","01",NA,NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Arbórea, fruto verde..",NA,NA,"Reginato, M.",NA,"2005","01",NA,NA,"12577","auto",NA,"01",NA,NA,NA
"146","2021-02-11 17:21:54-03","UFPR","UPCB","79221","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Charnei, A.M. | Alves-da-Silva, S. | Imig, D.C.","504","2011","11","04",NA,"Brasil","Paraná","Piraquara","Morro do Bruninho.","-49.0633010864258","-25.4416999816895",NA,NA,NA,"Planta com cerca de 2-3m..",NA,NA,NA,NA,NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
"147","2021-02-11 17:21:54-03","UFPR","UPCB","85135","PreservedSpecimen","Plantae",NA,NA,"Symplocaceae","Symplocos","glanduloso-marginata","Symplocos glanduloso-marginata","Hoehne","Ribas, O.S. et al.","5871","2004","02","03",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895","1360","1360",NA,"Arvoreta, 3m, fruto imaturo. Matinha nebular da encosta do morro..",NA,NA,"Hatschbach, G.",NA,"2004",NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA
