"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","typeStatus","infraspecificEpithet"
"235","2008-05-27 22:02:00-03","MO","MOBOT","1367429","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Moraes","Mónica Moraes","1985","3","15","Bolivia","La Paz","Murillo","Campus Universitario Cota Cota",NA,NA,NA,NA,"3400.00000000",NA,NA,NA,"Moraes R. 112","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2008-05-27 22:02:00-03","MO","MOBOT","1367432","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","A. Lourteig","Calvin R. Sperling|Steven R. King","1982","8","10","Bolivia","Pando","Manuripi","Lago Bay, a blak water lake formed by the río Arroyo just upstream from its junction with río Manuripi Inundated forest and floating mats of vegetation on lake","-68.66666","-11.95",NA,NA,NA,NA,NA,NA,"Sperling 6555","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2008-05-27 22:02:00-03","MO","MOBOT","1493743","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Mendoza F. (USZ)","Miguel Bang","1891",NA,NA,"Bolivia","La Paz",NA,"Mt. Tunari",NA,NA,NA,NA,NA,NA,NA,NA,"Bang 1020","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2010-07-04 20:18:00-03","MO","MOBOT","1734963","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"William Andrew Archer","1930","6","15","Colombia","Antioquia","Medellín",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Archer 130","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2008-05-27 22:02:00-03","MO","MOBOT","1739852","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Mendoza (USZ)","Nur Ritter|et al.","1994","5","29","Bolivia","Cochabamba","Chapare","Comunidad Larati Laguna Larati: a man-made lake of indeterminate age. Area: 125 hectares.","-66.02277","-17.34305",NA,NA,"3540.00000000",NA,NA,NA,"Ritter 1086","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2008-05-27 22:02:00-03","MO","MOBOT","1739859","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Mendoza (USZ)","Nur Ritter|Garrett E. Crow","1995","6","4","Bolivia","Santa Cruz","Andrés Ibáñez","City of Santa Cruz A large (ca. 10-15 hectares) wetland complex, across the highway from the international airport.","-63.16666","-17.65",NA,NA,"430.00000000",NA,NA,NA,"Ritter 2268","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","1739877","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Mendoza (USZ)","Nur Ritter|Garrett E. Crow","1995","5","30","Bolivia","Cochabamba","Chapare","Town of Jatun Corral Río Candelaria, with adjacent curichi and associated marshy areas.","-65.92638","-17.26972",NA,NA,"3165.00000000",NA,NA,NA,"Ritter 2161","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2008-05-27 22:02:00-03","MO","MOBOT","1739918","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","N. Ritter (NHA)","Nur Ritter","1996","1","14","Bolivia","Santa Cruz","Andrés Ibáñez","City of Santa Cruz A large (ca. 10-15 hectares) wetland complex, across the highway from the internationalairport.","-63.16666","-17.65",NA,NA,"430.00000000",NA,NA,NA,"Ritter 2789","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2009-06-25 13:34:00-03","MO","MOBOT","2051337","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Paul C. Hutchison|J. Kenneth Wright","1964","1","11","Peru","Cajamarca","Jaén","Km 127 E of Olmos, N of town up creek to and in vicinity of waterfall, ca. 20 minute hike. Quebrada de las Breas.",NA,NA,NA,NA,"930.00000000","1020.00000000",NA,NA,"Hutchison 3525","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"353",NA,NA
"244","2014-11-21 10:35:00-02","MO","MOBOT","2085201","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Fátima Mereles","1988","11",NA,"Paraguay","Central",NA,"Isla Valle. En el estero",NA,NA,NA,NA,NA,NA,NA,NA,"Mereles H. 1669","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"245","2010-05-05 17:37:00-03","MO","MOBOT","2197673","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Juan H. Hunziker","1945","12","3","Argentina","Córdoba","Santa María","Alta Gracia","-64.43333","-31.66666",NA,NA,"600.00000000",NA,NA,NA,"Hunziker 1187","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2010-07-02 20:03:00-03","MO","MOBOT","2197711","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Osvaldo Boelcke|et al.",NA,NA,NA,"Argentina","Neuquén","Chos Malal","Chos Malal",NA,NA,NA,NA,NA,NA,NA,NA,"Boelcke 11692","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2010-01-25 20:06:00-02","MO","MOBOT","2197722","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Troels M. Pedersen","1983","12","20","Argentina","Corrientes","Concepción","Carambola",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 13633","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2018-05-17 05:29:00-03","MO","MOBOT","2340306","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Roberto Kiesling|María E. Múlgura|M. Mónica Ponce","1984","11","21","Argentina","San Juan","Zonda","Camino a Estancia Maradona, Puesto Córdoba",NA,NA,NA,NA,"1400.00000000",NA,NA,NA,"Kiesling 4748","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2008-05-27 22:02:00-03","MO","MOBOT","2343998","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Martínez, S.","Osvaldo Morrone|Norma B. Deginani|Ana M. Cialdella","1998","2","22","Argentina","Jujuy","Santa Bárbara","Sierras del Maíz Gordo, 41 km de Puesto Nuevo camino a el Infiernillo.",NA,NA,NA,NA,NA,NA,NA,NA,"Morrone 3047","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2011-04-03 21:11:00-03","MO","MOBOT","2411853","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Schinini, A., //","A. Di Giácomo","2002","10","25","Argentina","Formosa","Laishí","Reserva El Bagual","-58.95","-26.18333",NA,NA,NA,NA,NA,NA,"Di Giácomo 580","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2018-06-22 05:25:00-03","MO","MOBOT","2454739","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Pe. Raulino Reitz","1948","1","8","Brazil","Santa Catarina",NA,"Bom Retiro. Campo molhado",NA,NA,NA,NA,"930.00000000",NA,NA,NA,"Reitz 1976","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2008-05-27 22:02:00-03","MO","MOBOT","2475972","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Otto Buchtien","1895","11","5","Chile","Valparaiso","Valparaiso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 151","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-08-06 10:44:00-03","MO","MOBOT","2514316","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"W.G. Herter","1930","2",NA,"Uruguay","Colonia",NA,"Riachuelo","-57.716667","-34.466667",NA,NA,NA,NA,NA,NA,"Herter 85585","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"254","2010-08-02 15:18:00-03","MO","MOBOT","2551483","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Mendoza (USZ)","Walter H. Lewis|Patricio Lopez|Memory Elvin-Lewis","2004","3","10","Chile",NA,NA,"Central Region: Conception, on road to Coronel at estero Les Batros; growing in wet area by road and under bridge in nutrient rich and probably contaminated water.","-72.1","-36.5666667",NA,NA,"5.00000000",NA,NA,NA,"Lewis 15860","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","2895574","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Foster's 1958 Catalog Notes File","Otto Buchtien","1912","2","28","Bolivia","La Paz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Buchtien 151","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2013-05-14 11:42:00-03","MO","MOBOT","3208683","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Carlo L.G. Bertero","1827",NA,NA,"Chile",NA,NA,"Ad fossas in inundatis Rancagua.",NA,NA,NA,NA,NA,NA,NA,NA,"Bertero 334","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"257","2013-05-14 11:42:00-03","MO","MOBOT","3217696","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mildred E. Mathias","Philipp Salzmann","1827",NA,NA,"Brazil","Bahia",NA,"In lacunis.",NA,NA,NA,NA,NA,NA,NA,NA,"Salzmann s.n.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"258","2011-06-13 16:02:00-03","MO","MOBOT","3231175","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Constance & Affolter","James C. Solomon","1986","12","14","Bolivia","La Paz","Murillo","Laguna Las Animas, ca. 5 km al este de Ovejuyo por el camino a Palca. Zona semi-arida con arbustos y gramineas en macollas.","-68","-16.5166667",NA,NA,"3900.00000000",NA,NA,NA,"Solomon 15770","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"259","2010-11-22 11:20:00-02","MO","MOBOT","3245897","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Mendoza (USZ)","Lázaro J. Novara","1982","10","1","Argentina","Salta","La Capital","Ciudad de Salta, en canal de desagüe Av. San Martin al 1800.",NA,NA,NA,NA,NA,NA,NA,NA,"Novara 2901","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"260","2013-11-26 05:40:00-02","MO","MOBOT","3249552","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Serrano (HSB)","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|J. Alberto Peñaranda|Reinaldo Lozano","2005","12","21","Bolivia","Chuquisaca","Hernando Siles","Trayecto entre Astillero-Thiu Mayu. Ladera húmeda, con abundantes Cyperáceas. Restos de bosque decíduo Premontano Tucumano- Boliviano. Borde de camino abundante Tecoma stans, Senna spectabilis, Tipuana tipu y Cedrela lilloi; en las depresiones fisográficas, ocasionalmente Juglans australis.","-64.0361111","-19.7872222",NA,NA,"1191.00000000",NA,NA,NA,"Serrano 6815","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"261","2008-05-27 22:02:00-03","MO","MOBOT","3321024","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Nélida S. Troncoso|Nélida M. Bacigalupo|Nuncia M. Tur","1983","11","4","Argentina","Entre Ríos","Gualeguaychú","Ceibas.",NA,NA,NA,NA,NA,NA,NA,NA,"Troncoso 3694","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2008-05-27 22:02:00-03","MO","MOBOT","3321677","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","N. Tur","Nuncia M. Tur","1990","12","20","Argentina","Buenos Aires",NA,"Pdo. San Miguel del Monte, Laguna San Miguel del Monte.",NA,NA,NA,NA,NA,NA,NA,NA,"Tur 2051","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2008-05-27 22:02:00-03","MO","MOBOT","3321683","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","N. Tur","Nuncia M. Tur","1991","1","11","Argentina","Buenos Aires","Monte","Laguna San Miguel del Monte.",NA,NA,NA,NA,NA,NA,NA,NA,"Tur 2056","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2009-05-15 11:32:00-03","MO","MOBOT","3350382","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mildred E. Mathias, May","Pedro Jörgensen",NA,NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jörgensen 2550","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2009-08-18 12:11:00-03","MO","MOBOT","3350560","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Erik L. Ekman","1907",NA,NA,"Argentina","Buenos Aires","La Plata","In paludosis.",NA,NA,NA,NA,NA,NA,NA,NA,"Ekman 1575","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2008-05-27 22:02:00-03","MO","MOBOT","3350741","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mildred E. Mathias, May","Santiago Venturi","1923","9","27","Argentina","Tucumán","Famaillá","Ostaciosu Rio Lules. Ew agua estancada de laguna.",NA,NA,NA,NA,"430.00000000",NA,NA,NA,"Venturi 2061","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2009-07-13 12:31:00-03","MO","MOBOT","3351357","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mathias","Felix Woytkowski","1950","4","16","Peru","Cajamarca",NA,"Pucará. Sombrerito. In boggy ditch.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,"Woytkowski 5689","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2009-07-17 06:11:00-03","MO","MOBOT","3351738","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","S. McDaniel","Sidney T. McDaniel|Manuel Rimachi Y.","1973","5","27","Peru","Loreto","Maynas","Indiana. Quebrada de Yanayacu below Bombanaje, innundated forest, tahuampa lirio, floating in water.",NA,NA,NA,NA,NA,NA,NA,NA,"McDaniel 17342","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2009-07-17 06:11:00-03","MO","MOBOT","3351986","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Sidney T. McDaniel|Manuel Rimachi Y.","1973","8","24","Peru","Loreto",NA,"Nauta. Paraiso, Rio Amazonas, open slightly sandy bar near river, lirio.","-73.3","-4.25",NA,NA,NA,NA,NA,NA,"McDaniel 18011","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2015-02-11 05:53:00-02","MO","MOBOT","3352071","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","R. Liesner","Gilles Robert Brunel","1973",NA,NA,"Peru","Cusco","Anta","Santa Ana, El Chaccan, pequeno rio.",NA,NA,NA,NA,"3509.00000000",NA,NA,NA,"Brunel 380","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2009-08-24 23:43:00-03","MO","MOBOT","3352231","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","J. C. Soloman","Darwin Horn","1981","3","21","Peru","Puno",NA,"lantina, Puno Bay, Lake Titicaca, Isla Flotante, an Uru floating island.",NA,NA,NA,NA,NA,NA,NA,NA,"Horn 71","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2009-08-24 23:43:00-03","MO","MOBOT","3352346","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","J. C. Soloman","Darwin Horn","1981","3","21","Peru","Puno",NA,"okororo, Puno Bay, Lake Titicaca, Puno Quay.",NA,NA,NA,NA,NA,NA,NA,NA,"Horn 73","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2008-05-27 22:02:00-03","MO","MOBOT","3352452","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","J. E. Ramos","E. Ramos","1989","11","11","Colombia","Valle del Cauca","Yumbo","Bosque El Embarcadero, en la hacienda Salento, Ca 1 km. de la carretera Panorama, a unos 500 m, adelante de Yumbo, en la vía Yumbo-Mulaló.",NA,NA,NA,NA,"900.00000000",NA,NA,NA,"Ramos 2106","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2012-04-12 13:11:00-03","MO","MOBOT","3352672","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","S. F. Smith","I.M. Vavrek|Lidia Pérez de Molas","1981","3","20","Paraguay","Central",NA,"San Lorenzo. Cerca de la Facultad de Agronomía, al costado del camino en la sombra, suelo húmedo pastoso.",NA,NA,NA,NA,NA,NA,NA,NA,"Vavrek 218","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2010-10-06 14:11:00-03","MO","MOBOT","3352953","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M.Mendoza (USZ)","Sidney T. McDaniel","1973","8","24","Peru","Loreto",NA,"Nauta. Paraiso, Rio Amazonas, open slightly sandy bar near river, lirio.","-73.3","-4.25",NA,NA,NA,NA,NA,NA,"McDaniel 18012","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"276","2008-05-27 22:02:00-03","MO","MOBOT","3352986","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Constance, 67","Osvaldo Boelcke","1961",NA,NA,"Argentina","Buenos Aires",NA,"San Antonio de Dreco, Ea. El Ombú. En zanja de desagüe.",NA,NA,NA,NA,NA,NA,NA,NA,"Boelcke 7271","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277","2008-05-27 22:02:00-03","MO","MOBOT","3353207","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","N. Ritter","Nur Ritter","1998","7","17","Bolivia","Santa Cruz","Angel Sandoval","Small arroyo along the western edge of Laguna Madioré. On the border with Brazil. Small stream, with the sides colonized by large floating mats of Hymenachne sp., Paspalum repens and Commelinaceae indet.","-57.59361","-18.22111",NA,NA,"90.00000000",NA,NA,NA,"Ritter 4573","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278","2011-08-30 12:54:00-03","MO","MOBOT","3353306","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mildred E. Mathias","W.G. Herter","1918","9","27","Uruguay","Montevideo",NA,"Santiago Vasquez, argill., soli exp.",NA,NA,NA,NA,"5.00000000","10.00000000",NA,NA,"Herter 959","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"279","2010-10-14 11:53:00-03","MO","MOBOT","3353527","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M. Mendoza (USZ)","Walter Till","1993","2","21","Argentina","Catamarca","Andalgalá","Along the road from Andalgalá to Concepcion (Prov. Tucumán), 1 km N of Río Chacras. In ditch along roadside.",NA,NA,NA,NA,"1580.00000000",NA,NA,NA,"Till 10355","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"280","2008-05-27 22:02:00-03","MO","MOBOT","3353540","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","N. Ritter","Nur Ritter","1998","7","28","Bolivia","Santa Cruz","Andrés Ibáñez","The road alongside the gaseoducto which crosses the Río Piray, about 0.5 km west of the river. A marshy area along the right of way for the gaseoducto. Sediments soft and deep. May be only seasonally inundated.","-63.25777","-17.79861",NA,NA,"430.00000000",NA,NA,NA,"Ritter 4676","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281","2011-06-08 12:20:00-03","MO","MOBOT","3353619","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Manuel Rimachi Y.","1988","9","9","Peru","Loreto","Maynas","Fernando Lores. Río Amazonas, Isla de Aguajal, margen de la play de Lucero Pata, en terreno arenoso.",NA,NA,NA,NA,"95.00000000",NA,NA,NA,"Rimachi Y. 8840","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282","2008-05-27 22:02:00-03","MO","MOBOT","3353922","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mildred E. Mathias, May","Émile Hassler","1913",NA,NA,"Paraguay","Central",NA,"In regione lacus Ypacaray.","-57.35","-25.33",NA,NA,NA,NA,NA,NA,"Hassler 11823","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2009-07-10 17:58:00-03","MO","MOBOT","3354241","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","A. Lourteig","Troels M. Pedersen","1949","11","5","Argentina","Corrientes","Mburucuyá","Santa Teresa.",NA,NA,NA,NA,NA,NA,NA,NA,"Pedersen 463","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2009-08-07 05:34:00-03","MO","MOBOT","3354442","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mildred E. Mathias, may","Thomas Morong","1888",NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morong 241","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2010-10-06 14:12:00-03","MO","MOBOT","3354704","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","M.Mendoza (USZ)","Felix Woytkowski","1961","5","5","Peru","Loreto",NA,"Pau-Cocha (Pucallpa). Sombrerito. Upon the water surface with Pistia.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,"Woytkowski 6297","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"286","2012-04-09 14:18:00-03","MO","MOBOT","3355282","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.","Mildred E. Mathias, January","Santiago Venturi","1929","10","13","Argentina","Jujuy","San Pedro","Rio San Francisco. In charco of agua estancada.",NA,NA,NA,NA,"600.00000000",NA,NA,NA,"Venturi 9640","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA
"287","2009-08-18 12:11:00-03","MO","MOBOT","3355637","PreservedSpecimen","Plantae","Araliaceae","Hydrocotyle","ranunculoides","Hydrocotyle ranunculoides","L. f.",NA,"Erik L. Ekman","1907",NA,NA,"Argentina","Misiones",NA,"Posadas, in rivulo ad praed. La Granja.",NA,NA,NA,NA,NA,NA,NA,NA,"Ekman 1576","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
