"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"522","2010-11-24 06:26:00-02","MO","MOBOT","2936008","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.J. Jansen-Jacobs","Marion J. Jansen-Jacobs|Ben J.H. ter Welle|Claes Gustafsson|V. James","1995","6","4","Guyana","Rupununi",NA,"-59.51666","2.81666",NA,NA,NA,NA,NA,NA,"Jansen-Jacobs 3885","South America","Dadanawa. Savanna.","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2019-04-10 14:36:00-03","MO","MOBOT","101124554","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Reina Gonto|Ángel Fernández|et al.","2016","6","8","Venezuela","Vargas",NA,"-66.8838889","10.5983333",NA,NA,NA,NA,NA,NA,"Gonto 7022","South America","Parroquia Macuto. Parque Nacional Waraira Repano ( El Ávila). Vertiente Norte. Sector Papelón. Área de la futura torre 3 . Arbustal y espinar.","286.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"524","2018-05-17 05:28:00-03","MO","MOBOT","2190838","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Berry, P. E., X-","Charlotte M. Taylor|María E. Múlgura|Norma B. Deginani","1994","3","24","Argentina","Jujuy","Santa Bárbara","-64.13333","-23.91666",NA,NA,NA,NA,NA,NA,"Taylor 11512","South America","NE of Libertador, ca. 20 km by road S of Palma Sola along road to El Sauzal at turnoff of rd to Finca Chancaca","840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","2020-03-12 04:39:00-03","MO","MOBOT","2941372","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius","Müll. Arg.","S. Ginzbarg","Gösta Jönsson","1914",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jönsson 1064a","South America","Serrinha, in campo rupestri.","840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2008-05-27 22:02:00-03","MO","MOBOT","2941413","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius","Müll. Arg.","Ronald Liesner","Nilo T. Silva","1969","7","28","Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Silva 2481","South America","Jari, Agua Branca, km 3. Campo cerrado, terra firme.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2008-05-27 22:02:00-03","MO","MOBOT","2941450","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius","Müll. Arg.","S. Ginzbarg","Per Dusén","1914",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dusén 15189","South America","Serrinha, in campo.","840.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2016-11-15 05:15:00-02","MO","MOBOT","2941455","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius","Müll. Arg.","S. Ginzbarg","Antonio C. Krapovickas|Carmen L. Cristóbal|Victor Maruñak","1973",NA,NA,"Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Krapovickas 23376","South America","Bernardo de Irigoyen. 7 Km de B. de Irigoyen, camino a San Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-01-24 11:04:00-02","MO","MOBOT","2941401","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","verbenifolius","Croton verbenifolius","Müll. Arg.",NA,"C.W.H. Mosen","1873","12","15","Brazil","Minas Gerais",NA,"-46.38333","-21.93333",NA,NA,NA,NA,NA,NA,"Mosén 719","South America","Caldas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"530","2015-05-20 10:34:43-03","UFERSA","MOSS","13427","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Oliveira, O.F. de","Lima, B.G. de","2009","04","18","Brasil","Ceará","Iguatu","-39.378889","-6.324722","39W22'44","6S19'29",NA,NA,NA,NA,"423","América do Sul","Fazenda Trussu/ RPPN Trussu",NA,NA,NA,"erva com 0,20 a 1,40 m coletada em caatinga; substrato cristalino; relevo plano; rara; caule com pelos; folhas globulares grandes serreadas alternas; flor branca; fruto capsula, espiga terminal.","2010","12",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA
"531","2015-05-20 10:34:43-03","UFERSA","MOSS","1298","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1978","05","13","Brasil","Rio Grande do Norte","Mossoró","-37.458333","-5.083333","37W27'30","5S05'00",NA,NA,NA,NA,"609","América do Sul","Serra Mossoró.","150","150",NA,"Subarbusto; coletado na caatinga; solo bem drenado; freqüente.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"532","2015-05-20 10:34:42-03","UFERSA","MOSS","1266","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Oliveira, O.F. de","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.05","-5.833333","36W03'00","5S50'00",NA,NA,NA,NA,"261","América do Sul","Rio Novo","200","200",NA,"erva não hidrófita; coletada na caatinga; solo arenoso; frequente; flor masculina alva.","2009","03",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"533","2015-05-20 10:34:42-03","UFERSA","MOSS","1272","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.033333","-5.9","36W02'00","5S54'00",NA,NA,NA,NA,"270","América do Sul","Fazenda Ingá.","180","180",NA,"erva não hidrófita; coletada na caatinga, margem de córrego; solo arenoso; frequente; flor masculina branca com 11 estames; fruto pardo.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"534","2015-05-20 10:34:43-03","UFERSA","MOSS","1299","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1978","05","13","Brasil","Rio Grande do Norte","Mossoró","-37.458333","-5.083333","37W27'30","5S05'00",NA,NA,NA,NA,"608","América do Sul","Serra Mossoró.","150","150",NA,"Subarbusto; coletado na caatinga; solo bem drenado.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"535","2015-05-20 10:34:44-03","UFERSA","MOSS","7296","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Vasconcelos, S.H.","1986","05","13","Brasil","Rio Grande do Norte","Jandaíra","-36.128056","-5.356389","36W07'41","5S21'23",NA,NA,NA,NA,"72","América do Sul","Estação Ecológica do Terras Secas.","110","110",NA,NA,"2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"536","2015-05-20 10:34:44-03","UFERSA","MOSS","7895","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, R.C.","2005","04","18","Brasil","Rio Grande do Norte","Mossoró","-37.344444","-5.191944","37W20'40","5S11'31",NA,NA,NA,NA,"1546","América do Sul","Campus da UFERSA, próximo ao matadouro.","10","10",NA,"erva ereta; ocasional; flor alva; fruto imaturo verde.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"537","2015-05-20 10:34:44-03","UFERSA","MOSS","9014","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, R.C.","2007","03","17","Brasil","Rio Grande do Norte","Mossoró","-37.344167","-5.1875","37W20'39","5S11'15",NA,NA,NA,NA,"1849","América do Sul","em frente a Fazenda Sussuarana, estrada que liga Mossoró-Areia Branca.","16","16",NA,"erva ereta; coletada na caatinga antropizada, margem de estrada; substrato áquatico; frequente; flor alva.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"538","2015-05-20 10:34:44-03","UFERSA","MOSS","942","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1979","05","31","Brasil","Rio Grande do Norte","Mossoró","-37.366667","-5.016667","37W22'00","5S01'00",NA,NA,NA,NA,"714","América do Sul","Margem da BR 304, Mossoró/Fortaleza.","40","40",NA,"arbusto; coletado em ambiente perturbado; solo arenoso; frequente; flor branca.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"539","2015-05-20 10:34:43-03","UFERSA","MOSS","6018","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1996","03","30","Brasil","Ceará","Iracema","-38.3058","-5.81194",NA,NA,NA,NA,NA,NA,"5031","América do Sul","Fazenda Mansinho.",NA,NA,NA,NA,"2007","11","24333","auto","20",NA,NA,NA,NA,NA,NA,NA
"540","2015-05-20 10:34:43-03","UFERSA","MOSS","6020","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1996","03","30","Brasil","Ceará","Iracema","-38.3058","-5.81194",NA,NA,NA,NA,NA,NA,"5030","América do Sul","Fazenda Mansinho.",NA,NA,NA,NA,"2007","11","24333","auto","20",NA,NA,NA,NA,NA,NA,NA
"541","2015-05-20 10:34:42-03","UFERSA","MOSS","1270","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Oliveira, O.F. de","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.033333","-5.9","36W02'00","5S54'00",NA,NA,NA,NA,"269","América do Sul","Fazenda Ingá.","180","180",NA,"erva não hidrófita; coletada na caatinga, margem de corrógo; solo arenoso; frequente; flor masculina branca com 11 estames.","2009","03",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"542","2015-05-20 10:34:42-03","UFERSA","MOSS","1269","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.05","-5.833333","36W03'00","5S50'00",NA,NA,NA,NA,"256","América do Sul","Rio Novo.","200","200",NA,"Erva não hidrófita; coletado na caatinga; solo arenoso; freqüente; flor masculina alva.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"543","2015-05-20 10:34:41-03","UFERSA","MOSS","11252","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Loiola, M.I.B.","Loiola, M.I.B.","2006","04","26","Brasil","Rio Grande do Norte","Serrinha dos Pintos","-37.939444","-6.118056","37W56'22","6S07'05",NA,NA,NA,NA,"898","América do Sul",NA,NA,NA,NA,"erva com 40cm; flores alvas, frutos verdes.","2006","04",NA,NA,"26",NA,NA,NA,NA,NA,NA,NA
"544","2015-05-20 10:34:42-03","UFERSA","MOSS","1267","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.1","-5.833333","36W06'00","5S50'00",NA,NA,NA,NA,"260","América do Sul","Rio Novo","200","200",NA,"erva não hidrófita; coletada na caatinga; solo arenoso; frequente; flor masculina alva.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"545","2015-05-20 10:34:42-03","UFERSA","MOSS","1268","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.033333","-5.9","36W02'00","5S54'00",NA,NA,NA,NA,"268","América do Sul","Fazenda Ingá.","180","180",NA,"erva não hidrófita; coletada na caatinga; solo arenoso; frequente; flor masculina com 11 estames; fruto pardo.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"546","2015-05-20 10:34:42-03","UFERSA","MOSS","1271","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Oliveira, O.F. de","Oliveira, O.F. de","1980","04","13","Brasil","Rio Grande do Norte","São Tomé","-36.033333","-5.9","36W02'00","5S54'00",NA,NA,NA,NA,"267","América do Sul","Fazenda Ingá","180","180",NA,"erva não hidrófita; coletada na caatinga; solo arenoso; frequente; flor masculina branca com 11 estames; fruto pardo.","2009","03",NA,NA,"03",NA,NA,NA,NA,NA,NA,NA
"547","2015-05-20 10:34:43-03","UFERSA","MOSS","13384","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Oliveira, O.F. de","Lima, B.G. de","2008","04","15","Brasil","Ceará","Iguatu","-39.383333","-6.331667","39W23'00","6S19'54",NA,NA,NA,NA,"101","América do Sul","Fazenda Trussu/ RPPN Trussu","249","249",NA,"erva; coletada em caatinga; frequente; substrato cristalino; relevo ondulado; folhas macias serrilhadas; flor branca.","2008","05",NA,NA,"29",NA,NA,NA,NA,NA,"1",NA
"548","2015-05-20 10:34:43-03","UFERSA","MOSS","13866","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.",NA,"Silva, C.M.","2011","03","17","Brasil","Rio Grande do Norte","Mossoró","-37.4025","-5.066389","37W24'09","5S03'59",NA,NA,NA,NA,"70","América do Sul","Fazenda Experimental da UFERSA","78","78",NA,"Subarbusto; coletada na caatinga arbórea-arbustiva; flor branca.","2011","03",NA,NA,"17",NA,NA,NA,NA,NA,NA,NA
"549","2015-05-20 10:34:44-03","UFERSA","MOSS","941","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1979","05","31","Brasil","Rio Grande do Norte","Mossoró","-37.366667","-5.016667","37W22'00","5S01'00",NA,NA,NA,NA,"715","América do Sul","Margem da BR 304, Mossoró/Fortaleza.","40","40",NA,"arbusto; coletado em ambiente perturbado; solo arenoso; frequente; flor branca.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"550","2015-05-20 10:34:44-03","UFERSA","MOSS","948","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Lucena, M.F.A.","Oliveira, O.F. de","1979","05","31","Brasil","Rio Grande do Norte","Mossoró","-37.416667","-4.916667","37W25'00","4S55'00",NA,NA,NA,NA,"713","América do Sul","Margem da BR 304, Mossoró/Fortaleza.","40","40",NA,"arbusto; coletado em ambiente perturbado; solo bem drenado; frequente; flor branca.","2007","11",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA
"551","2021-01-10 20:45:31-03","INPA","INPA","12813","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Her.",NA,"Fittkau, EJ","1962","03","17","Brasil","Pará",NA,"-55.9","2.13","-55.9","2.13","INPA0012813","INPA0012813 INPA0012813_e","Dicotyledon Com-Clade","Malpighiales","INPA12813","Southern America","Tiriós, rio Parú do Oeste, Região dos Tiriós, rio Paru do Oeste. Igarapé Munenin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"552","2020-08-31 09:02:18-03","INPA","INPA","202534","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Her.","Sodré, RC","Nitta, A","1996","09","05","Brasil","Pará","Tomé-Açu","-48.1","-2.4","-48.1","-2.4","INPA0202534","INPA0202534 INPA0202534_e","Dicotyledon Com-Clade","Malpighiales","17159","Southern America","Jardim do Sr. Sasaki, Jardim do Sr. Sasaki.",NA,NA,NA,NA,"2018","05",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"553","2020-08-31 09:02:18-03","INPA","INPA","66061","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Her.","Sodré, RC","Irwin, HS","1966","07","09","Brasil","Distrito Federal",NA,NA,NA,NA,NA,"INPA0066061","INPA0066061 INPA0066061_e INPA0066061_e1","Dicotyledon Com-Clade","Malpighiales","18103","Southern America","Corrego Landin, ca 25 km N of Brasília.","1000","1000",NA,NA,"2018","05",NA,NA,"21",NA,NA,NA,NA,NA,NA,NA
"554","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","6897",NA,"Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Her","S. Ginzbarg/1989","S. Ginzbarg; et al","1988","03","22","Brasil","Bahia","Iaçu","-40.2117004394531","-12.7672004699707",NA,NA,"MBML006897",NA,NA,NA,"798",NA,NA,NA,NA,NA,"Pêlos glandulares nas inflorescências muito pouco frequentes na população, frequente coletado e álcool.",NA,NA,"50006","auto",NA,NA,NA,NA,NA,NA,NA,NA
"555","2020-07-10 09:45:55-03","MBML","MBML-HERBARIO","6873",NA,"Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Her","S. Ginzbarg/1989","S. Ginzbarg; et al","1988","03","23","Brasil","Bahia","Iramaia","-40.951099395752","-13.2855997085571",NA,NA,"MBML006873",NA,NA,NA,"852",NA,NA,NA,NA,NA,"Na margem da estrada e em overgrazed caatinga aberta arbustiva (até 1,5m), adjacente.",NA,NA,"68663","auto",NA,NA,NA,NA,NA,NA,NA,NA
"556","2021-01-04 11:29:41-03","UEMA","SLUI","4826","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér",NA,"Reis, T. O.","2017","05","31","Brasil","Maranhão","São Luís","-44.3027992248535","-2.52972006797791",NA,NA,"SLUI004826",NA,"Angiospermae",NA,NA,NA,"APA do Itapiracó",NA,NA,NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA,NA,NA,NA
"557","2020-06-15 15:30:25-03","UNESP-RC","HRCB","11576","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Cordeiro, I.","Marques, M.C.L.C.","1989","02","02","Brasil","Maranhão","São Luís","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,NA,"67",NA,"Praia do Caolho",NA,NA,NA,"Erva ereta; flores amareladas","1991","03","33693","auto",NA,NA,NA,NA,NA,NA,NA,NA
"558","2020-06-15 15:30:25-03","UNESP-RC","HRCB","11624","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Cordeiro, I.","Marques, M.C.L.C.","1989","02","02","Brasil","Maranhão","São Luís","-44.3027992248535","-2.52972006797791",NA,NA,NA,NA,NA,NA,"67",NA,"Praia do Caolho",NA,NA,NA,"Erva ereta; flores amareladas","1991","03","33693","auto",NA,NA,NA,NA,NA,NA,NA,NA
"559","2019-05-09 11:05:26-03","UFLA","ESAL","1894","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Caruzo, MBR","Carvalho, DA",NA,NA,NA,"Brasil","Minas Gerais","Itajubá","-45.4528007507324","-22.4256000518799",NA,NA,NA,NA,NA,NA,"60",NA,"Fazenda Retiro, Piranguinho",NA,NA,NA,"erva; 0.60; branca;; formação antrópica","2019","04","19946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"560","2019-05-09 11:05:26-03","UFLA","ESAL","21614","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Caruzo, MBR","Ademir Felicio Alves",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"s.n.",NA,"Km 3,5 - estrada do madeira - sitio união",NA,NA,NA,"; ; ;","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"561","2019-05-09 11:05:26-03","UFLA","ESAL","7754","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Caruzo, MBR","Gavilanes, ML",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,"1.541",NA,"Campus da ESAL",NA,NA,NA,"erva; 0.70; branca;; formação antrópica","2019","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"562","2019-05-09 11:05:26-03","UFLA","ESAL","21578","S","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","Caruzo, MBR","Silva, AF; Aline das Graças",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,"649",NA,"Reserva do Boqueirão",NA,NA,NA,"sub-arbusto; 70cm; ;","2019","04","16664","auto",NA,NA,NA,NA,NA,NA,NA,NA
"563","2021-01-26 13:54:09-03","IMA","MAC","30258","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos; G.B.Araujo; L.Palmeira","2007","05","27","Brasil","Alagoas","Pariconha","-38.167833","-9.255422","-38.167833","-9.255422","MAC0030258","MAC0030258",NA,NA,"10407",NA,"Serra do Engenho.",NA,NA,NA,"Erva ca. 30cm de altura. Frutos verdes.; Caatinga.","2009","04",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA
"564","2021-01-26 13:54:09-03","IMA","MAC","29075","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.Araújo","D.Coelho","2005","04","27","Brasil","Sergipe","Canindé do São Francisco.","-37.791339","-9.661847","-37.791339","-9.661847","MAC0029075","MAC0029075",NA,NA,"692",NA,"Fazenda Poço Verde.","178","178",NA,"Erva ca. de 30cm de altura. Inflorescencia branca, estames e estigma branco-esverdeado.; Mata Ciliar.","2007","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"565","2021-01-26 13:54:09-03","IMA","MAC","29483","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","R.T.Queiroz","R.T.Queiroz","2005","03","27","Brasil","Rio Grande do Norte","Serrinha dos Pintos","-36.954106","-5.425803","-36.954106","-5.425803","MAC0029483","MAC0029483",NA,NA,"134",NA,"Sítio Serrinha do Canto.",NA,NA,NA,"Erva ereta. Flores brancas.","2005","03",NA,NA,"27",NA,NA,NA,NA,NA,NA,NA
"566","2021-01-26 13:54:09-03","IMA","MAC","30152","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena","R.P.Lyra-Lemos; G.B.Araujo; L.Palmeira","2007","05","25","Brasil","Alagoas","Batalha","-38.273717","-9.674656","-38.273717","-9.674656","MAC0030152","MAC0030152",NA,NA,"10261",NA,"Estrada de Batalha, Para o Povoado Olho D'Água (Belo Monte).",NA,NA,NA,"Erva ca. de 50cm de altura. Flores brancas.; Caatinga degradada.","2008","03",NA,NA,"14",NA,NA,NA,NA,NA,NA,NA
"567","2021-01-26 13:54:09-03","IMA","MAC","45452","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","Chagas-Mota","2010","01","22","Brasil","Alagoas","Arapiraca","-36.661469","-9.754864","-36.661469","-9.754864","MAC0045452","MAC0045452",NA,NA,"6956",NA,"Mangabeiras.",NA,NA,NA,"Arbusto ca. 20 cm de altura. Flores cremes.; Agreste.","2010","01",NA,NA,"22",NA,NA,NA,NA,NA,NA,NA
"568","2021-01-26 13:54:09-03","IMA","MAC","12773","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena","A.P.S.Gomes","2000","06","27","Brasil","Alagoas","Piranhas","-37.745028","-9.543606","-37.745028","-9.543606","MAC0012773","MAC0012773",NA,NA,"654",NA,"Fazenda Baixa da Légua.",NA,NA,NA,"Erva. Flores brancas. Frutos imaturos verdes.; Caatinga arbórea.","2008","03",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA
"569","2021-01-26 13:54:09-03","IMA","MAC","12841","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","I.A.Bayma","2000","06","27","Brasil","Alagoas","Piranhas","-37.745028","-9.543606","-37.745028","-9.543606","MAC0012841","MAC0012841 MAC0012841_1",NA,NA,"406",NA,"Fazenda Baixa da Légua.",NA,NA,NA,"Erva ca. 10-20 cm alt. Botões verdes e flores brancas. Frutos imat. verdes.; Caatinga arbórea","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"570","2021-01-26 13:54:09-03","IMA","MAC","12857","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","D.S.Carneiro-Torres","R.P.Lyra-Lemos","2000","06","27","Brasil","Alagoas","Piranhas","-37.745028","-9.543606","-37.745028","-9.543606","MAC0012857","MAC0012857 MAC0012857_1",NA,NA,"4657",NA,"Fazenda Baixa da Légua.",NA,NA,NA,"Erva ca. 20 cm alt. Estames brancos.; Caatinga arbórea","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"571","2021-01-26 13:54:09-03","IMA","MAC","12955","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.P.Lyra-Lemos","2000","07","14","Brasil","Alagoas","São José da Tapera","-37.510808","-9.529631","-37.510808","-9.529631","MAC0012955","MAC0012955",NA,NA,"4733",NA,"Ponta da Serra, Área que antecede à Serra Grande.",NA,NA,NA,"Erva. Flores brancas. Frutos verdes.; Caatinga.","2009","03",NA,NA,"16",NA,NA,NA,NA,NA,NA,NA
"572","2021-01-26 13:54:09-03","IMA","MAC","13010","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","M.F.A.Lucena","R.P.Lyra-Lemos","2000","07","15","Brasil","Alagoas","Pão de Açúcar","-37.451719","-9.749378","-37.451719","-9.749378","MAC0013010","MAC0013010",NA,NA,"4790",NA,"1 km da zona urbana, Em direção à Ilha do Ferro.",NA,NA,NA,"Subarbusto ca. 40 cm de altura. Flores brancas.; Caatinga.","2008","03",NA,NA,"13",NA,NA,NA,NA,NA,NA,NA
"573","2021-01-26 13:54:09-03","IMA","MAC","13198","PreservedSpecimen","Plantae","Euphorbiaceae","Croton","hirtus","Croton hirtus","L'Hér.","E.C.O.Chagas","R.A.Silva","2000","06","27","Brasil","Alagoas","Piranhas","-37.745028","-9.543606","-37.745028","-9.543606","MAC0013198","MAC0013198",NA,NA,"1499",NA,NA,NA,NA,NA,"Erva ca. 30 cm de altura. Flores cremes. Frutos verdes.; Caatinga.","2009","05",NA,NA,"19",NA,NA,NA,NA,NA,NA,NA
