"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","phylum","order","scientificNameAuthorship","identifiedBy","county","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","eventTime","dayIdentified","individualCount","relatedCatalogItem","sex"
"87","2021-03-21 19:39:12-03","UFC","EAC","52947","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Gomes, F.S.; Guedes, M.L.; Oliveira, G.R.; Lisboa, M.S.","939","2011","10","15","Southern America","Brasil","Bahia",NA,NA,"Arbusto; folha ereta, margem revoluta e face abaxial lanosa.; Campo rupestre","EAC0052947","Chapada da Diamantina, sempre viva","-41.366667","-13","-41.366667","-13","Dicotyledon",NA,"Mansf.","Guedes, M.L.; Gomes, F.S.","Mucugê",NA,NA,NA,NA,NA,NA,NA,NA,"2012","02",NA,NA,NA,NA,NA
"88","2020-12-21 16:47:17-03","MBM","MBM","268265","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Noblick, R.L.; et al.; et al.","2904","1983","11",NA,"Southern America","Brazil","Bahia",NA,NA,NA,"MBM268265","Estrada para Mucugê","-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,"Mansf.",NA,"Andaraí","MBM268265",NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-12-21 16:47:17-03","MBM","MBM","315718","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana lanata","Giulietti, A.M.; et al.; et al.","CFCR1551","1981","07","20","Southern America","Brazil","Bahia",NA,NA,"Arbusto de até 1,om, flores vermelhas; Arbusto de até 1m, flores vermelhas.","MBM315718","Alto do Morro do Pina. Estrtada de Mucugê a Guiné, a 25 km NO de Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"S. Atkins",NA,"Mucugê","MBM315718",NA,NA,"lanata","ISOTYPE","52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"90","2020-12-21 16:47:17-03","MBM","MBM","388088","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Queiroz, L.P.; Hughes, C.; Luckow, M.A.; Mueller, J.; Koehnen, E.; Sou, E.R.; Hughes, C.; Luckow, M.A.; Mueller, J.; Koehnen, E.; Sou, E.R.","15567","2012","06","10","Southern America","Brazil","Bahia",NA,NA,"Arbusto ramificado de 50cm. Folhas coriáceas. Flores com corola vermelha.; Campo rupestre com afloramento de quartzito.","MBM388088","Serra da Gobira","-41.375278","-13.738889","-41.375278","-13.738889",NA,NA,"Mansf.",NA,"Mucugê","MBM388088","1400","1400",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2020-12-21 16:47:17-03","MBM","MBM","400630","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Guedes, M.L.; Gomes, F.S.; Guaré, F.C.; Silveira, E.R.; Gomes, F.S.; Guaré, F.C.; Silveira, E.R.","17152B","2010","06","14","Southern America","Brazil","Bahia",NA,NA,"Arbusto de cerca de 1,50cm de altura; folhas coriáceas, discolores, face adaxial verde brilhante e abaxial coom indumento cinza-lanoso, venação inconspícua, margem fortemente revoluta.; Campo Rupestre.","MBM400630","Chapada Diamantina, À 1km de Mucugê","-41.386111","-13.0025","-41.386111","-13.0025",NA,NA,"Mansf.","Guedes, M.L.","Mucugê","MBM400630",NA,NA,NA,NA,NA,NA,NA,"2010","06",NA,NA,NA,NA,NA
"92","2020-12-21 16:47:17-03","MBM","MBM","95365","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Noblick, L.R.; et al.; et al.","2904","1983","11","20","Southern America","Brazil","Bahia",NA,NA,NA,"MBM095365","Estrada Andaraí - Mucugê","-41.3314018249512","-12.8072004318237",NA,NA,NA,NA,"Mansf.",NA,"Andaraí","MBM095365",NA,NA,NA,NA,"58558","auto",NA,NA,NA,NA,NA,NA,NA,NA
"93","2020-12-21 16:47:17-03","MBM","MBM","243798","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Menezes, N.L.; et al.; et al.","18355","1981","07","20","Southern America","Brazil","Bahia",NA,NA,NA,"MBM243798","Estrada para Cascavel","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Brombley, G.","Mucugê","MBM243798",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:47:17-03","MBM","MBM","149815","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Carvalho, A.M. de","3055","1990","04","14","Southern America","Brazil","Bahia",NA,NA,NA,"MBM149815","Mucugê, 2-3km S","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Atkins, S.","Mucugê","MBM149815",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:47:17-03","MBM","MBM","91284","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Hatschbach, G.; Kummrow, R.; Kummrow, R.","47946","1984","06","15","Southern America","Brazil","Bahia",NA,NA,NA,"MBM091284","Rio Paraguaçu","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Moldenke, H.N.","Mucugê","MBM091284",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-11 11:42:48-03","UFMG","BHCB","20200","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Cavalcanti, TB; Kirkbride, JH; Roath, W; Silva, GP da","346","1989","02","27","Southern America","Brasil","Bahia",NA,NA,"Flor vermelha, subarbusto cespitoso ca. 60cm alt.; Campo de altitude, solo arenoso, relevo montanhoso.","BHCB010684","Mucuge Andarai km 8","-41.316667","-12.933333","-41.316667","-12.933333","Dicotyledon",NA,"Mansf.",NA,"Mucuge",NA,"1020","1020",NA,NA,NA,NA,NA,"1991","06",NA,NA,NA,NA,NA
"97","2021-02-11 17:22:00-03","UFPR","UPCB","16399","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Hatschbach, G.","47946","1984","06","15",NA,"Brasil","Bahia",NA,NA,"Arbusto, 1,50m, flor vermelha. Formações cerradas, campo rupestre, solo arenoso..",NA,"Rio Paraguaçu","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","Moldenke, H.N.","Mucugê",NA,NA,NA,NA,NA,"52493","auto",NA,"1984","01",NA,"01",NA,NA,NA
"98","2015-08-13 05:50:00-03","MO","MOBOT","2897083","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","R.M. Harley","Harley 15938","1974","2","4","South America","Brazil","Bahia",NA,NA,NA,NA,"Serra Do Sincorá. By Rio Cumbuca ca. 3km. S. of Mucugé, near site of small dam on road to Cascavel. Riverside, damp sandy soil, sandstone rocks and partly burnt-over vegetation.","-41.35","-13.0166667",NA,NA,NA,NA,NA,"S.Atkins (K)",NA,NA,"850.00000000",NA,"radlkoferiana",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"99","2019-08-23 10:26:00-03","MO","MOBOT","101151466","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ph. von Lützelburg","Lützelburg 214",NA,NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,"Itubira, Carrasco",NA,NA,NA,NA,NA,NA,"Mansf.","fide Cardoso et al.",NA,NA,"1700.00000000",NA,NA,"Lectotype",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"100","2009-11-05 13:36:00-02","MO","MOBOT","100224279","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","Ph. von Lützelburg","Lützelburg 493",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,NA,NA,"radlkoferiana",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"101","2009-11-20 06:16:00-02","MO","MOBOT","2897199","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","Gert G. Hatschbach|R. Kummrow","Hatschbach 47946","1984","6","15","South America","Brazil","Bahia",NA,NA,NA,NA,"Mucugé. Rio Paraguaçu.",NA,NA,NA,NA,NA,NA,NA,"S.Atkins (K)",NA,NA,NA,NA,"radlkoferiana",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"102","2009-10-28 12:12:00-02","MO","MOBOT","2897370","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","S. Atkins","Atkins 14586","1994","2","26","South America","Brazil","Bahia",NA,NA,NA,NA,"De Abaíra-Catolés. Serra do Barbado. Campo rupestre com mata no vale, ao longo do caminho da forquilha da Serra.","-41.9016667","-13.2908333",NA,NA,NA,NA,NA,"S.Atkins (K)",NA,NA,"1750.00000000","2035.00000000","radlkoferiana",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"103","2015-08-23 05:45:00-03","MO","MOBOT","2897457","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","B.L. Stannard|T. Silva","Stannard 52817","1992",NA,NA,"South America","Brazil","Bahia",NA,NA,NA,NA,"Abaíra: Garimpo do Bicota.","-41.85","-13.3333333",NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,"1400.00000000","1750.00000000","radlkoferiana",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"104","2016-01-19 05:29:00-02","MO","MOBOT","2897556","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana radlkoferiana","R.M. Harley|Ana M. Giulietti|Simon J. Mayo|A.K. Mayo","Harley 27796","1988","12","26","South America","Brazil","Bahia",NA,NA,NA,NA,"Abaíra. As vertentes das serras ao oeste de Catolés, perto de Catolés de Cima. Em solo úmido de campo.","-41.8833333","-13.3",NA,NA,NA,NA,NA,"R.Liesner (MO)",NA,NA,"1450.00000000",NA,"radlkoferiana",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"105","2020-09-04 16:38:11-03","FVD","FVD","43","MachineObservation","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana subsp. radlkoferiana",NA,NA,"2009","06","22",NA,"Brasil","Bahia",NA,NA,"Subarbusto de 1,5m de altura. Altitude e coordenadas geográficas aproximadas.; Domínio fitogeográfico: Cerrado; Vegetação: Campo rupestre","FVD00043","Serra de Santana","-41.761944","-13.154444","41°45'43W","13°09'16S  ",NA,NA,"Mansf.","F. Marino","Piatã","FVD00043_v1 FVD00043_v2 FVD00043_v3 FVD00043_v4 FVD00043_v5","1340","1340","subsp. radlkoferiana",NA,NA,NA,NA,"2010","04",NA,NA,NA,NA,NA
"106","2021-03-04 11:06:33-03","UFRB","HURB","19419","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Sousa, N.X.M.; Sousa, J.C.","498","2018","07","02",NA,"Brasil","Bahia",NA,NA,NA,"HURB000019419","Próximo da AABB;","-41.3708000183105","-13.0052995681763",NA,NA,NA,NA,"Mansf.","A.V.Scatigna","Mucugê","HURB000019419",NA,NA,NA,NA,"52493","auto",NA,"2018","07",NA,NA,NA,NA,NA
"107","2021-02-08 13:25:45-03","UFBA-IMS","HVC","1118","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","M.S. Gonçalves; T.P. Silva, A.B.B. Cunha","64","2015","04","24",NA,"Brasil","Bahia",NA,NA,"Folhas concolores, suculentacorola vermelha e estigma Habitat: Campo Rupestre","HVC00001118","Morro da Trilha do Córrego. Morro da Trilha do Córrego.","-41.394444","-12.995556","41º23'40''W","12º59'44''S",NA,NA,"Mansf.","V.A.deO. Dittrich","Mucugê","HVC00001118_v1","1047","1047",NA,NA,NA,NA,NA,"2020","09",NA,"12",NA,NA,NA
"108","2021-02-04 10:30:31-03","UFRPE","HST","19114","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","A.L.Cortes; S.Ferreira, M.Ibrahim, S.Monteiro, Nilton","47","2007","09","09",NA,"Brasil","Bahia",NA,NA,"Subarbusto; folhas carnosas; flores vermelhas, estilete vermelho. Pólen, foto, AA 70%, citogenética.","HST019114","Gobira na parte alta","-41.366667","-13.066667","41W22'","13S4'",NA,NA,"Mansf.","J.S.Santos","Mucugê",NA,NA,NA,NA,NA,NA,NA,NA,"2014","02",NA,"04",NA,NA,NA
"109","2021-02-04 10:30:31-03","UFRPE","HST","17886","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","N.Hind; R.Harley, H.Bautista, S.Smith","PCD 3655","1996","07","15",NA,"Brasil","Bahia",NA,NA,"Arbusto ca. 1 m alt., ereto, sem ramificações; folhas cartáceas, discolores, faces adaxial verde-brilhante e abaxial brancacenta devido ao tomento abundante, bordo revoluto; flores de cálice verde-claro e corola vermelha. Frequente.","HST017886","Pedra Redonda","-41.4075","-12.95","41W24'27''","12S57'00''",NA,NA,"Mansf.","J.S.Santos","Mucugê",NA,"1070","1070",NA,NA,NA,NA,NA,"2014","02",NA,"04",NA,NA,NA
"110","2020-09-12 05:00:02-03","US","US","3713471","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","N. Roque, P. Acevedo-Rodriguez, V. Funk & S. Keeley","2159","2009","7","5","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US03202089","Chapada Diamantina, Mucugê, Distrito de Guiné-subida do beco para o Pati.","-41.47","-12.9803",NA,NA,NA,"Lamiales","Mansf.",NA,NA,"US03202089_01","1040","1400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"111","2020-09-12 05:00:02-03","US","US","3230724","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","T. B. Cavalcanti, J. Kirkbride, W. Roath & G. Pereira Da Silva","346",NA,NA,NA,"South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US03202091","Mucuge - Andarai; Km 8. Municipio Mucuge.",NA,NA,NA,NA,NA,"Lamiales","Mansf.",NA,NA,"US03202091_01","1020",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"112","2020-09-12 05:00:02-03","US","US","2857093","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","S. A. Mori, R. M. King, T. S. Santos & J. Hage","12604","1979","7","26","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US03202093","Região Cacaueira da Bahia. Município de Mucujê, a 3 km ao S de Mucujê. Na estrada que vai para Jussiape.",NA,NA,NA,NA,NA,"Lamiales","Mansf.",NA,NA,"US03202093_01","1000",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"113","2020-09-12 05:00:02-03","US","US","3034735","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","G. Hatschbach & R. Kummrow","47946","1984","6","15","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US03202092","Rio Paraguaçu (mun. Mucugê).",NA,NA,NA,NA,NA,"Lamiales","Mansf.",NA,NA,"US03202092_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"114","2020-09-12 05:00:02-03","US","US","2791553","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","15988","1974","2","4","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US03202094","Serra do Sincorá. By Rio Cumbuca ca. 3km. S. of Mucugé, near site of small dam on road to Cascavel.","-41.35","-13.02",NA,NA,NA,"Lamiales","Mansf.",NA,NA,"US03202094_01","850",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"115","2020-09-12 05:00:02-03","US","US","3633825","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","N. Roque, M. Alves & F. Hurbath","2982","2011","4","30","South America - Neotropics","Brazil","Bahia",NA,NA,NA,"US03202090","Chapada Diamantina, Mucugê, Parque Municipal de Mucugê. Trilha para o Córrego do Boiadeiro.",NA,NA,NA,NA,NA,"Lamiales","Mansf.",NA,NA,"US03202090_01",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,"1",NA,NA
"116","2020-09-02 16:40:33-03","Cenargen","CEN","13162","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Taciana Barbosa Cavalcanti","346","1989","02","27",NA,"Brasil","BA","Exsicatas",NA,NA,"CEN00013162","Mucugê - Andaraí, km 8.","-41.316666","-12.933333","-41.316666","-12.933333",NA,NA,"Mansf.","S. F. Smith","MUCUGE","CEN00013162","1020","1020",NA,NA,NA,NA,NA,"1991","06",NA,NA,"5",NA,NA
"117","2020-09-02 16:40:33-03","Cenargen","CEN","106718","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Renato de Mello-Silva","3719","2014","01","29",NA,"Brasil","BA","Exsicatas",NA,"Arbusto 1-1,5m alt. Folhas discolores, verde claro, pelo indumento, na face abaxial. Cálice verde claro. Corola vermelho sangue. Doação Universidade de São Paulo - Herbário SPF.","CEN00106718","Estrada para Brejão, 1,7 km a partir da Praça da Saudade em Ibicoara. No alto da chapada, em estrada secundária penetrando 600m nos campos.","-41.232777","-13.3925","-41.232777","-13.3925",NA,NA,"Mansf.","G. M. Antar","IBICOARA","CEN00106718","1050","1050",NA,NA,NA,NA,NA,"2018","06",NA,NA,"1",NA,NA
"118","2020-09-02 16:40:33-03","Cenargen","CEN","105491","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Brian Leslie Stannard","52817","1992","03","24",NA,"Brasil","BA","Exsicatas",NA,"Folhas alvas abaxialmente. Flores vermelhas. Doação do Projeto dos Campos Rupestres do Brasil. Universidade de São Paulo - SPF, CEPEC, HUEFS, K - Patrocínio Royal Geografic Soc.","CEN00105491","Garimpo do Bicota. Alt. 1400-1750 m.","-41.85","13.3333333","-41.85","13.3333333",NA,NA,"Mansf.","S. Atkins","ABAIRA","CEN00105491",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,"1",NA,NA
"119","2020-09-02 16:40:33-03","Cenargen","CEN","42471","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Flávio França","1297","1995","07","09",NA,"Brasil","BA","Exsicatas",NA,"Folha discolor com face abaxial cinerea. Pétalas vermelha. Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (20257). Feira de Santana - Bahia.","CEN00042471","Caminho de Boa Vista para Bicota. Altitude entre 1200 m e 1600 m.","-41.6636009216309","-13.2496995925903",NA,NA,NA,NA,"Mansf.",NA,"ABAIRA","CEN00042471",NA,NA,NA,NA,"26531","auto",NA,NA,NA,NA,NA,"1",NA,NA
"120","2020-09-02 16:40:33-03","Cenargen","CEN","106754","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Raymond Mervyn Harley","51291","1992","01","10",NA,"Brasil","BA","Exsicatas",NA,"Entre rochas quartzíticas. Doação do Projeto dos Campos Rupestres do Brasil.","CEN00106754","Serra ao Sul do Riacho da Taquara. Entre pedras.","-41.6636009216309","-13.2496995925903","-4191667.0","-1325000.0",NA,NA,"Mansf.","S. Atkins","ABAIRA","CEN00106754","1920","1920",NA,NA,"26531","auto",NA,"1997",NA,NA,NA,"1",NA,NA
"121","2020-09-02 16:40:33-03","Cenargen","CEN","69502","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","A. L. Côrtes","47","2007","09","09",NA,"Brasil","BA","Exsicatas",NA,"Subarbusto. Folhas carnosas. Flores vermelhas, estilete vermelho. Pólen, foto AA 70%, citogenética. &nf;Doação do Herbário da Universidade Estadual de Feira de Santana - HUEFS (126340). Feira de Santana - Bahia.","CEN00069502","Gobira na parte alta.","-41.3708000183105","-13.0052995681763","-41366666.0","-13066666.0",NA,NA,"Mansf.",NA,"MUCUGE","CEN00069502",NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,"1",NA,NA
"122","2019-11-13 11:32:55-03","USP","SPF","120235","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W","3083","1994","04","11",NA,"Brasil","Bahia",NA,NA,NA,"SPF00120235",NA,"-41.883333","-13.333333","-41.883333","-13.333333",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00120235","1600","1700",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"123","2019-11-13 11:32:55-03","USP","SPF","120237","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W","3326","1994","04","08",NA,"Brasil","Bahia",NA,NA,NA,"SPF00120237","Serra dos Cristais","-41.866667","-13.333333","-41.866667","-13.333333",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00120237","1960","1960",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"124","2019-11-13 11:32:55-03","USP","SPF","120242","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W","3421","1994","07","23",NA,"Brasil","Bahia",NA,NA,NA,"SPF00120242",NA,"-41.85","-13.316667","-41.85","-13.316667",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00120242","1200","1400",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"125","2019-11-13 11:32:55-03","USP","SPF","90668","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Harley, RM","H50649","1992","01","06",NA,"Brasil","Bahia",NA,NA,NA,"SPF00090668",NA,"-41.916667","-13.266667","-41.916667","-13.266667",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00090668","1700","1800",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"126","2019-11-13 11:32:55-03","USP","SPF","123888","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Hind, DJN","PCD3655","1996","07","15",NA,"Brasil","Bahia",NA,NA,NA,"SPF00123888","Pedra Redonda","-41.4075","-12.95","-41.4075","-12.95",NA,NA,"Mansf.","Harley, RM","Mucugê","SPF00123888","1070","1070",NA,NA,NA,NA,NA,"1996","07",NA,NA,NA,NA,NA
"127","2019-11-13 11:32:55-03","USP","SPF","146440","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Carneiro-Torres, DS","160","1999","10","24",NA,"Brasil","Bahia",NA,NA,NA,"SPF00146440","Catolés","-41.7875","-13.281667","-41.7875","-13.281667",NA,NA,"Mansf.","Antar, GM","Abaíra","SPF00146440","1520","1520",NA,NA,NA,NA,NA,"2018","03",NA,NA,NA,NA,NA
"128","2019-11-13 11:32:55-03","USP","SPF","90091","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Stannard, BL","H50846","1992","01","28",NA,"Brasil","Bahia",NA,NA,NA,"SPF00090091",NA,"-41.916667","-13.25","-41.916667","-13.25",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00090091","1800","1800",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"129","2019-11-13 11:32:55-03","USP","SPF","89143","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Stannard, BL","H52817","1992","03","24",NA,"Brasil","Bahia",NA,NA,NA,"SPF00089143",NA,"-41.85","-12.333333","-41.85","-12.333333",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00089143","1400","1750",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"130","2019-11-13 11:32:55-03","USP","SPF","91201","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Laessoe, T","H52335","1992","02","25",NA,"Brasil","Bahia",NA,NA,NA,"SPF00091201","Campo de Ouro Fino","-41.9","-13.25","-41.9","-13.25",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00091201","1600","1700",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"131","2019-11-13 11:32:55-03","USP","SPF","169601","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Araújo-Nóbrega, M","119","2000","07","12",NA,"Brasil","Bahia",NA,NA,NA,"SPF00169601","Serra do Sincorá","-41.266667","-13.35","-41.266667","-13.35",NA,NA,"Mansf.","Anônimo","Ibicoara","SPF00169601","1250","1250",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2019-11-13 11:32:55-03","USP","SPF","173394","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Pirani, JR","5412","2004","04","03",NA,"Brasil","Bahia",NA,NA,NA,"SPF00173394","Serra de Santana","-41.765","-13.151111","-41.765","-13.151111",NA,NA,"Mansf.","Antar, GM","Piatã","SPF00173394","1291","1359",NA,NA,NA,NA,NA,"2018","04",NA,NA,NA,NA,NA
"133","2019-11-13 11:32:55-03","USP","SPF","88200","PreservedSpecimen","Plantae","Verbenaceae","Stachytarpheta","radlkoferiana","Stachytarpheta radlkoferiana","Ganev, W","1804","1993","07","05",NA,"Brasil","Bahia",NA,NA,NA,"SPF00088200","Serra do Bicota","-42.366667","-13.833333","-42.366667","-13.833333",NA,NA,"Mansf.","Atkins, S","Abaíra","SPF00088200","1550","1550",NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
