"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","minimumElevationInMeters","maximumElevationInMeters","locality","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"577","2020-10-14 10:06:14-03","FURB","FURB","37252","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Klemz, G","Klemz, G.; Doerner, W.","2012","01","18","Brasil","Santa Catarina","Pomerode","-49.1280556","-26.8188889","-49.1280556","-26.8188889","FURB42294","FURB42294","2012","01","18","108","269","269","Vale do Selke.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-10-14 10:06:14-03","FURB","FURB","37441","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Verdi, M","Verdi, M.; Durigon, J.","2011","10","08","Brasil","Rio Grande do Sul","Morrinhos do Sul","-49.9775","-29.3797223","-49.9775000","-29.3797223","FURB42296","FURB42296","2011","10","08","6034","101","101","Perdida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-10-14 10:06:14-03","FURB","FURB","39579","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Funez, L.A.","Funez, L.A.","2012","11","20","Brasil","Santa Catarina","Blumenau","-49.1113889","-27.0141667","-49.1113889","-27.0141667","FURB42288","FURB42288","2012","11","20","1234","290","290","Parque Ecológico Spitzkopf.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"580","2020-10-14 10:06:14-03","FURB","FURB","3980","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Oliveira, AA de","Althoff, S.","2005","08","12","Brasil","Santa Catarina","Blumenau","-49.0877777","-27.0566667","-49.0877777","-27.0566667","FURB42307","FURB42307","2011","03","14",NA,NA,NA,"Parque Natural Municipal Nascentes do Garcia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"581","2020-10-14 10:06:14-03","FURB","FURB","4180","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Verdi, M; Stival-Santos, A","Stival-Santos, A.; Verdi, M.","2007","07","20","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9222223","-49.0791667","-26.9222223","FURB42278","FURB42278","2007","07","20","40","87","87","Parque Natural Municipal São Francisco de Assis.","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"582","2020-10-14 10:06:14-03","FURB","FURB","43391","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Funez, L.A.","Gasper, A.L. de; Funez, L.A. & Vieira, C.","2013","12","03","Brasil","Santa Catarina","Rio do Sul","-49.5402777","-27.2475","-49.5402777","-27.2475000","FURB42289","FURB42289","2013","12","03","3269","720","720","Estrada Rio do Sul-Lontras.","Projeto REFLORA FAPESC 14843/2011-1. Habitat: floresta Habito: arbustiva; Fruto alaranjado;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"583","2020-10-14 10:06:14-03","FURB","FURB","44760","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Funez, L.A.","Bittencourt, F.; Schmitt, M.R.","2014","09","17","Brasil","Santa Catarina","Blumenau","-49.0719445","-26.9213889","-49.0719445","-26.9213889","FURB42287","FURB42287","2014","10","01","188","87","87","Parque Natural Municipal São Francisco de Assis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-10-14 10:06:14-03","FURB","FURB","44808","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Bittencourt, F","Bittencourt, F.; Kahl, A.C.R. & Manne, W.S.","2014","10","10","Brasil","Santa Catarina","Blumenau","-49.0719445","-26.9213889","-49.0719445","-26.9213889","FURB42286","FURB42286","2014","10","14","227","87","87","Parque Natural Municipal São Francisco de Assis.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-10-14 10:06:14-03","FURB","FURB","45154","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Gasper, AL de","Gasper, A.L. de; Bittencourt, F.","2014","10","19","Brasil","Santa Catarina","Ituporanga","-49.5030556","-27.3608333","-49.5030556","-27.3608333","FURB42284","FURB42284","2014","10","28","3616","708","708","Rio do Norte.","Florística IFFSC 421 (Arbusto)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"586","2020-10-14 10:06:14-03","FURB","FURB","45258","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Oliveira, AA de","Mayer, M.; Oliveira, A.A. de","2014","10","01","Brasil","Santa Catarina","São João do Itaperiú","-48.7766667","-26.5480555","-48.7766667","-26.5480555","FURB42285","FURB42285",NA,NA,NA,"657","14","14","Santo Antônio.","Florística Entorno IFFSC 912",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-10-14 10:06:14-03","FURB","FURB","46546","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Oliveira, AA de","Oliveira, A.A. de","2015","03","10","Brasil","Santa Catarina","Rio Do Oeste","-49.8575","-27.0894444","-49.8575000","-27.0894444","FURB42132","FURB42132","2015","03","10","1298","401","401","Santa Luzia / Três Luiz.","Regeneração IFFSC 570 /N/25 Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"588","2020-10-14 10:06:14-03","FURB","FURB","46583","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Seubert, RC","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gebien, W.","2014","09","11","Brasil","Santa Catarina","Indaial","-49.1927777","-27.0958333","-49.1927777","-27.0958333","FURB42220","FURB42220","2014","09","11","19","703","703","Faxinal do Bepe - Parque Nacional da Serra do Itajaí.","Projeto Restaurar Habitat: Floresta Ombrófila Densa Montana; encosta Habito: arbustiva;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-10-14 10:06:14-03","FURB","FURB","47454","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Pastório, FF","Pastório, F.F.","2015","07","27","Brasil","Santa Catarina","Blumenau","-49.0808334","-27.0594444","-49.0808334","-27.0594444","FURB42283","FURB42283","2015","08","03","47","419","419","Parque Nacioanl da Serra do Itajaí - Trilha da chuva.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-10-14 10:06:14-03","FURB","FURB","47848","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Brotto, ML","Engels, M.E.","2013","09","02","Brasil","Paraná","Guaratuba","-48.9430555","-25.8819445","-48.9430555","-25.8819445","FURB47848","FURB47848","2013","10","02","1595","800","800","Linha de transmissão elétrica Curitiba a Joinville.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-10-14 10:06:14-03","FURB","FURB","50598","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Sobral, M","Dreveck, S.; Carneiro, F.E.","2009","11","25","Brasil","Santa Catarina","Joinville","-48.87","-26.37","-48.8700000","-26.3700000","FURB50598","FURB50598","2010","08","24","1307","12","12","Próximo a BR-101.","Habitat: Floresta Ombrófila Densa.ágio médio de regenertação. Habito: arbustiva, coletada no interior do fragmento, de flores brancas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-10-14 10:06:14-03","FURB","FURB","5079","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Verdi, M","Stival-Santos, A.; Verdi, M.","2006","11","13","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9222223","-49.0791667","-26.9222223","FURB42265","FURB42265","2006","12","06","39","87","87","Parque Natural Municipal São Francisco de Assis.","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"593","2020-10-14 10:06:14-03","FURB","FURB","52508","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Uller, H.F.","Uller, H.F.; Klitzke, A.R; Bollmann, G.O.","2016","08","06","Brasil","Santa Catarina","Anitápolis","-49.14","-27.9","-49.1400000","-27.9000000","FURB52508","FURB52508","2016","08","06","656","554","554","Rio das Pedras.","frutos verdes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2020-10-14 10:06:14-03","FURB","FURB","5298","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Thom; Silva, G","Thom; Silva, G.","2006","10","02","Brasil","Santa Catarina","Ilhota","-48.9252778","-26.8033333","-48.9252778","-26.8033333","FURB42258","FURB42258","2006","11","12",NA,NA,NA,"Parque Botânico Morro do Baú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2020-10-14 10:06:14-03","FURB","FURB","54185","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Lichtenfelz, F.A.","Lichtenfelz, F.A.","2016","11","08","Brasil","Santa Catarina","Blumenau","-49.0916666","-26.9208334","-49.0916666","-26.9208334","FURB54185","FURB54185","2017","04","11","21",NA,NA,NA,"Arbusto. Flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2020-10-14 10:06:14-03","FURB","FURB","54444","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","07","31","Brasil","Santa Catarina","Rio do Campo","-50.2227778","-26.8172223","-50.2227778","-26.8172223","FURB54444","FURB54444","2017","07","31","783","1195","1195",NA,"fruto imaturo Habitat: Borda da U.A. Habito: arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2020-10-14 10:06:14-03","FURB","FURB","54699","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Kassner-Filho, A.","Kassner-Filho, A.; Santos, D.; Bollmann, G.; Silva, D.A.","2017","08","26","Brasil","Santa Catarina","Major Gercino","-48.96","-27.36","-48.9600000","-27.3600000","FURB54699","FURB54699","2017","08","26","910","258","258","Cachoeira Amâncio.","fruto imaturo Habitat: beira de rio Habito: arvoreta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-10-14 10:06:14-03","FURB","FURB","5525","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Verdi, M; Stival-Santos, A","Verdi, M.; Stival-Santos, A.","2007","05","29","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9222223","-49.0791667","-26.9222223","FURB42299","FURB42299","2007","07","19","753","87","87","Parque Natural Municipal São Francisco de Assis.","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2020-10-14 10:06:14-03","FURB","FURB","56764","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Funez, L.A.","Funez, L.A.; Zermiani, A.E.","2017","11","26","Brasil","Santa Catarina","Ascurra","-49.3105556","-27.0013889","-49.3105556","-27.0013889","FURB56764","FURB56764","2017","11","28","6720","175","175","Cachoeira das Andorinhas.","Flores brancas Habitat: Margem dor rio Habito: Arbusto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2020-10-14 10:06:14-03","FURB","FURB","58350","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Gebien, W.","Gebien, W.","2017","11","05","Brasil","Santa Catarina","Blumenau","-49.0872222","-26.9572222","-49.0872222","-26.9572222","FURB58350","FURB58350","2018","04","17","126","100","100","rua Antonio Zendrom. Interior do fragmento.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2020-10-14 10:06:14-03","FURB","FURB","6062","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Vieira, FCS","Vieira, F.C.S.","2004","10","26","Brasil","Santa Catarina","Joinville","-48.8577778","-26.2533333","-48.8577778","-26.2533333","FURB42262","FURB42262","2005","07","05","534","15","15","UNIVILLE - mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2020-10-14 10:06:14-03","FURB","FURB","61512","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Marinero, F.","Bona, L.P.","2016","10","18","Brasil","Paraná","Castro","-49.86","-24.84","-49.8600000","-24.8400000","FURB61512","FURB61512","2017","01","16","720",NA,NA,NA,"Árvore 7,4m; frutos ovais vermelhos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-10-14 10:06:14-03","FURB","FURB","6363","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Cordeiro, J","Nascimento, D.S.; Cordeiro, J.","2005","11","08","Brasil","Paraná","Curitiba","-49.2388889","-25.4419444","-49.2388889","-25.4419444","FURB42264","FURB42264","2006",NA,NA,"249",NA,NA,"Jardim Botânico Municipal.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-10-14 10:06:14-03","FURB","FURB","6785","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Verdi, M","Verdi, M.; Stival-Santos, A.","2007","10","10","Brasil","Santa Catarina","Blumenau","-49.0791667","-26.9222223","-49.0791667","-26.9222223","FURB42263","FURB42263","2007","10","17","754","87","87","Parque Natural Municipal São Francisco de Assis.","Projeto de pesquisa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-10-14 10:06:14-03","FURB","FURB","6815","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Uhlmann, A","Luz, D.R. da","2007","10","28","Brasil","Santa Catarina","Blumenau","-49.0877777","-27.0566667","-49.0877777","-27.0566667","FURB42274","FURB42274","2008",NA,NA,NA,NA,NA,"Parque Nacional da Serra do Itajaí.","Coletada na trilha da terceira vargem. Habitat: Floresta Ombrófila Densa; borda da mata e sub-bosque Habito: terrícola;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-10-14 10:06:14-03","FURB","FURB","6901","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Verdi, M; Dreveck, S; Godoy, MB","Dreveck, S.; Verdi, M. & Godoy, M.B.","2007","11","06","Brasil","Santa Catarina","Mafra","-50.1330556","-26.1030556","-50.1330556","-26.1030556","FURB42305","FURB42305","2007","11","06","367","792","792","Saltinho do Canivete.","Florística IFFSC 1059 Habitat: Floresta Ombrófila Mista; Habito: Fruto vermelho; flor inflorescência branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-10-14 10:06:14-03","FURB","FURB","6911","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Godoy, MB","Godoy, M.B.; Verdi, M. & Dreveck, S.","2007","11","06","Brasil","Santa Catarina","Mafra","-50.1330556","-26.1030556","-50.1330556","-26.1030556","FURB03394","FURB03394","2007","11","06","6","792","792","Saltinho do Canivete.","Regeneração IFFSC 1059/1/3 Habitat: Floresta Ombrófila Mista; Estágio médio de regeneração Habito: Fruto vermelho; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-10-14 10:06:14-03","FURB","FURB","7147","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Gasper, AL de","Gasper, A.L. de; Brogni, E. & Santos, E.M.","2007","11","08","Brasil","Santa Catarina","Canoinhas","-50.5802778","-26.3813889","-50.5802778","-26.3813889","FURB42234","FURB42234","2007","11","08","920","1226","1226","Rio dos Pardos/Serra da Morte.","Florística IFFSC 978 Habitat: Floresta Ombrófila Mista; Habito: flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-10-14 10:06:14-03","FURB","FURB","7610","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Gasper, AL de","Gasper, A.L. de; Brogni, E. & Santos, E.M.","2007","11","27","Brasil","Santa Catarina","Bela Vista do Toldo","-50.4891666","-26.4597222","-50.4891666","-26.4597222","FURB42320","FURB42320","2007","11","27","1064","866","866","Serra do Lucindo.","Florística IFFSC 939 (Arbusto) Habitat: Floresta Ombrófila Mista; Habito: arbusto; flor branca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2020-10-14 10:06:14-03","FURB","FURB","88","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"Sevegnani, L.; Boos Jr., H.","1995","10","04","Brasil","Santa Catarina","Blumenau","-49.0719445","-26.9213889","-49.0719445","-26.9213889","FURB42267","FURB42267",NA,NA,NA,NA,NA,NA,"Parque Natural Municipal São Francisco de Assis.","Nº antigo 2393. Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: terrícola;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2020-10-14 10:06:14-03","FURB","FURB","47658","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Barboza, E","Engels, M.E.; Imig, D.C.","2013","08","10","Brasil","Paraná","Carambeí","-50.0971984863281","-24.9178009033203",NA,NA,"FURB47658","FURB47658","2015","02","12","1453",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"26641","auto",NA,NA,NA,NA,NA
"612","2020-10-14 10:06:14-03","FURB","FURB","54397","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Blum, C.T.","Santos, E.P.; Blum, C. & Hoffmann, P.","2001","03","24","Brasil","Paraná","Guaratuba","-48.5746994018555","-25.8827991485596",NA,NA,"FURB54397","FURB54397","2002","03",NA,"995","900","900","Serra de Araçatuba, Morro dos Perdidos.",NA,NA,NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"613","2020-10-14 10:06:14-03","FURB","FURB","692","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Hatschbach, G","Silva, J.M.","2002","10","25","Brasil","Paraná","Itaperuçu","-49.3478012084961","-25.2199993133545",NA,NA,"FURB42232","FURB42232","2003",NA,NA,"3710",NA,NA,"Rio Ribeirinha, São Pedro.",NA,NA,NA,NA,NA,NA,NA,"36235","auto",NA,NA,NA,NA,NA
"614","2020-10-14 10:06:14-03","FURB","FURB","47730","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Barboza, E","Engels, M.E.; Reynald, D.T.","2013","11","23","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,"FURB47730","FURB47730","2015","02","12","1994",NA,NA,"Km 210, Passa 2/Pedra Alta.",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"615","2020-10-14 10:06:14-03","FURB","FURB","774","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.",NA,"C.S.K.; Luis","1991","11","08","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"FURB42321","FURB42321",NA,NA,NA,NA,"80","80","Morro da Banana.",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"616","2020-10-14 10:06:14-03","FURB","FURB","778","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Sobral, M","Denise, M.L.C.","1992","10","26","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"FURB42322","FURB42322",NA,NA,NA,NA,NA,NA,"Morro da Banana.",NA,NA,NA,NA,NA,NA,NA,"34291","auto",NA,NA,NA,NA,NA
"617","2020-10-14 10:06:14-03","FURB","FURB","32372","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Uller, HF","Uller, H.F.; Bartolomeu, P.E. & Teske, C.R.","2010","11","02","Brasil","Santa Catarina","Indaial","-49.2317008972168","-26.8978004455566",NA,NA,"FURB42250","FURB42250","2010","11","24","79",NA,NA,"Warnow.",NA,NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA
"618","2020-10-14 10:06:14-03","FURB","FURB","6082","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Sobral, M","Vieira, F.C.S.","2004","11","25","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"FURB42260","FURB42260","2005","03","30","625","900","900","Castelo dos Bugres.",NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA
"619","2020-06-04 09:48:19-03","FURB","FURB","2522","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi","Zappi, D.","Hatschbach, G.; et al.","2000","11","08","Brasil","Santa Catarina","Rancho Queimado","-49.0217018127441","-27.6725006103516",NA,NA,"FURB42237","FURB42237","2005","05",NA,"72454",NA,NA,"Rodovia BR - 262 prox a Santa Teresa.","Habitat: floresta Habito: arbustiva; flor alva",NA,NA,NA,NA,NA,"corniculata","17361","auto",NA,NA,NA,NA,NA
"620","2020-10-14 10:06:14-03","FURB","FURB","45317","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Müll.Arg.","Pastório, FF","Pastório, F.F.","2014","09","27","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,"FURB42282","FURB42282","2014","09","27","7",NA,NA,"CEPA Rugendas.","DNA - 15 Habitat: Floresta Ombrófila Densa; Estágio Médio a avançado; interior da mata Habito: arbustiva;",NA,NA,NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA,NA
"621","2021-03-16 17:52:39-03","UCS","HUCS","2665","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Mull. Arg.","Hatschbach, G.","Hatschbach, G.","1985","10","17","Brasil","Espírito Santo","Caxixa",NA,NA,NA,NA,NA,NA,"1985","10","17","49889",NA,NA,"Castelo","Arbusto ramoso 3m, flores alvas.",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"622","2021-03-16 17:52:39-03","UCS","HUCS","28270","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Mull. Arg.","Ribas, O.S.","Possette, R.F.S.","2004","10","29","Brasil","Paraná","Bateias",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Estação Hidromineral de Ouro Fino","Herbário HFC 6783",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"623","2021-03-16 17:52:39-03","UCS","HUCS","38788","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Mull. Arg.","Verdi, M.","Verdi, M.","2010","07","02","Brasil","Santa Catarina","São Bonifácio","-48.869722","-27.99","-48.869722","-27.99",NA,NA,"2010","09","30","5163",NA,NA,"Rio Poncho","Herbário FURB 29453; Floresta Ombrófila Densa - interior do fragmento",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"624","2021-03-16 17:52:39-03","UCS","HUCS","38797","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Mull. Arg.","Verdi, M.","Verdi, M.","2010","08","30","Brasil","Paraná","Colombo","-49.158611","-25.315833","-49.158611","-25.315833",NA,NA,"2010","08","30","5587",NA,NA,"Embrapa","Herbário FURB 32327; Floresta Ombrófila Mista - Interior do fragmento",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"625","2021-03-16 17:52:39-03","UCS","HUCS","46221","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides","(Cham.) Mull. Arg.","Oliveira, A.A. de","Schmitt, J.L.","2009","10","27","Brasil","Santa Catarina","Presidente Nereu","-49.231389","-27.181389","-49.231389","-27.181389",NA,NA,"2010","01","25","394","53","53","Braço do Salão - Fazenda Sabiá.","Florística IFFSC e518a (Arbusto)",NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,NA,NA
"626","2021-03-16 17:52:39-03","UCS","HUCS","51287","PreservedSpecimen","Plantae","Rubiaceae","Rudgea","jasminoides","Rudgea jasminoides corniculata","(Benth.) Zappi","Roncen, B.P.","Gonzatti, F.","2016","11","06","Brasil","Rio Grande do Sul","Itati","-50.110597","-29.512881","-50.110597","-29.512881",NA,NA,"2020","11",NA,"2847","33","33","Reserva Estadual da Mata Paludosa, et. L. Osório","Arvoreta em interior da mata de terras baixas. Panicolas florais com eixos e flores brancas. Frutos vermelhos.",NA,NA,NA,"Angiospermae","Gentianales","corniculata",NA,NA,NA,NA,NA,NA,NA
