"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","imagecode","year","month","day","county","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","individualCount","relatedCatalogItem"
"49","2019-02-22 11:46:17-03","IPA","IPA","56588","S","Plantae","Leguminosae-Pap.","Camptosema","isopetalum","Camptosema isopetalum",NA,"Carvalho, A.M. de","3213","Southern America","Brasil",NA,NA,"Arbusto com ramos escandentes, flores com cálice verde, corola vermelho-vivo","IPA0056588","Bahia","Ca. 4 km na estrada de Jussari para Palmeira, região de mata higrófila sul baiana","Plantae",NA,"(Lam.) Taub.",NA,"1990","10","19","Jussari","-39.4953002929688","-15.1913995742798","21386","auto","Lima, H.C. de",NA,NA,"1990","05",NA,NA,NA,NA,NA,NA,NA
"50","2020-12-20 21:17:11-03","UFV","VIC","23402","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Bortoluzzi, R.L.C.; et al.","665",NA,"Brasil",NA,NA,"Liana, do lado direito da estrada após trilha da garapa torta. Direção Trilha da Garapa Torta - Trilha da Lagoa do Meio.","VIC023402","Minas Gerais","Parque Estadual do Rio Doce (PERD), Ao longo da estrada que corta o parque.",NA,NA,"(Lam.) Taub.","VIC023402","1999","05","21","Marliéria","-42.7322006225586","-19.7122001647949","28215","auto","Bortoluzzi, R.L.C.",NA,NA,"1999","09",NA,NA,NA,NA,NA,NA,NA
"51","2020-12-20 21:17:11-03","UFV","VIC","24899","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Bortoluzzi, R.L.C.; et al.","694",NA,"Brasil",NA,NA,"Liana do lado direito da estrada após trilha da Garapa Torta, direção trilha da Garapa Torta - Trilha da Lagoa do Meio. Frutos verdes imaturos.","VIC024899","Minas Gerais","Parque Estadual do Rio Doce (PERD), Ao longo da estrada que corta o parque. Próximo à trilha da Garapa Torta.",NA,NA,"(Lam.) Taub.","VIC024899","1999","08","24","Marliéria","-42.7322006225586","-19.7122001647949","28215","auto","Bortoluzzi, R.L.C.",NA,NA,"1999","08",NA,NA,NA,NA,NA,NA,NA
"52","2020-12-20 21:17:11-03","UFV","VIC","22628","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Bortoluzzi, R.L.C.; et al.","374",NA,"Brasil",NA,NA,"Liana. Inflorescência vermelha, parte interna amarelada, estames brancos, cálice verde.","VIC022628","Minas Gerais","Parque Estadual do Rio Doce (PERD), Trilha da Garapa Torta.",NA,NA,"(Lam.) Taub.","VIC022628","1998","11","25","Marliéria","-42.7322006225586","-19.7122001647949","28215","auto","Bortoluzzi, R.L.C.",NA,NA,"1999","09",NA,NA,NA,NA,NA,NA,NA
"53","2020-12-20 21:17:11-03","UFV","VIC","23401","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Bortoluzzi, R.L.C.; et al.","631",NA,"Brasil",NA,NA,"Liana, na beira da trilha; flores vermelhas, em área aberta. Inflorescências eretas, botões verdes e flores com pétalas vermelhas.","VIC023401","Minas Gerais","Parque Estadual do Rio Doce (PERD), Trilha do Porto Capim.",NA,NA,"(Lam.) Taub.","VIC023401","1999","05","18","Marliéria","-42.7322006225586","-19.7122001647949","28215","auto","Bortoluzzi, R.L.C.",NA,NA,"1999","09",NA,NA,NA,NA,NA,NA,NA
"54","2020-12-20 21:17:11-03","UFV","VIC","12895","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Heringer, E.P.","s.n.",NA,"Brasil",NA,NA,"Arbusto escandente, de flores vermelhas.","VIC012895","Minas Gerais","Estação Experimental",NA,NA,"(Lam.) Taub.","VIC012895","1944","06","13","Coronel Pacheco","-43.2655982971191","-21.5877990722656","10350","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2020-12-20 21:17:11-03","UFV","VIC","13266","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Heringer, E.P.","267",NA,"Brasil",NA,NA,"Planta trepadeira, lenhosa, de longo curso, folhagem densa, flores vermelhas.","VIC013266","Minas Gerais","Est. Exp. de Café",NA,NA,"(Lam.) Taub.","VIC013266","1940","06","08","Coronel Pacheco","-43.2655982971191","-21.5877990722656","10350","auto","Bortoluzzi, R.L.C.",NA,NA,"1999","09","28",NA,NA,NA,NA,NA,NA
"56","2020-12-20 21:17:11-03","UFV","VIC","12920","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Monteiro, S.V.","2630",NA,"Brasil",NA,NA,"Cipó trepador, flor vermelha, terreno seco.","VIC012920","Minas Gerais","Fazenda Sant'Ana, Capoeira.",NA,NA,"(Lam.) Taub.","VIC012920","1965","05","31","Rio Novo","-43.125301361084","-21.4575004577637","14119","auto","Bortoluzzi, R.L.C.",NA,NA,"1999","09","28",NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:30:04-03","UNICAMP","UEC","113360","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Costa, LV","s.n.",NA,"Brazil",NA,NA,"Cipó.; Borda de mata","UEC151201","Minas Gerais","Antônio Dias RPPN Guilman-Amorim.","Magnoliopsida",NA,"(Lam.) Taub.","UEC151201","1999","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-08-20 10:12:24-03","UNICAMP","UEC","31378","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Pereira, E","46949",NA,"Brazil",NA,NA,NA,"UEC142140","Rio de Janeiro",NA,"Magnoliopsida",NA,"(Lam.) Taub.","UEC142140","1941","06","09","Jacarepaguá",NA,NA,NA,NA,"Queiroz, LP",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:30:04-03","UNICAMP","UEC","31753","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Santos, TS","894",NA,"Brazil",NA,NA,"Arbusto ca. 1,0m de altura, flores vermelhas, estames brancos, anteras creme, cálice verde,; Mata","UEC142143","Bahia","Itabela, Guaratinga.","Magnoliopsida",NA,"(Lam.) Taub.","UEC142143","1970","07","04","Eunápolis","-39.5802993774414","-16.3775005340576","37596","auto","Queiroz, LP",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA
"60","2021-03-01 16:30:04-03","UNICAMP","UEC","31754","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Mattos Silva, LA; et al.","191",NA,"Brazil",NA,NA,"Cipó. Frutos jovens verdes; flores vermelhas cálice verde e anteras creme.; Mata mesófila","UEC142087","Bahia","km 18 da rodovia Maiquinique/Itapetininga. Faz. Lagoa Pastaria.","Magnoliopsida",NA,"(Lam.) Taub.","UEC142087","1978","08","02","Macarani","-40.4230995178223","-15.5683002471924","33617","auto","Queiroz, LP",NA,NA,"1984","11",NA,NA,NA,NA,NA,NA,NA
"61","2020-02-10 17:52:31-03","UNICAMP","UEC","31390","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Brade, AC; Altamiro; Apparicio","18482",NA,"Brazil",NA,NA,NA,"UEC142093","Espírito Santo","Jatiboca","Magnoliopsida",NA,"(Lam.) Taub.","UEC142093","1946","05","28","Itaguaçú","-40.855598449707","-19.8019008636475","26990","auto","Queiroz, LP",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:30:04-03","UNICAMP","UEC","201054","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Camargo, RA","417",NA,"Brazil",NA,NA,"liana, frutos maduros","UEC178034","Espírito Santo","UFES, próximo a matinha do observatório","Magnoliopsida",NA,"(Lam.) Taub.","UEC178034","2009","09","09","Vitória","-40.3377990722656","-20.3194007873535","15291","auto","Camargo, RA",NA,NA,"2009","09","09",NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:30:04-03","UNICAMP","UEC","31380","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Lima, HC; et al.","60",NA,"Brazil",NA,NA,"Folhas levemente discolor, flores com cálice verde, corola com estandarte vermelho vivo e as demais peças amarelas e vermelho no ápice, filetes brancos e anteras amarelo pálidos.","UEC142138","Rio de Janeiro","Campo Grande, Rio da Prata.","Magnoliopsida",NA,"(Lam.) Taub.","UEC142138","1977","07","06","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto","Queiroz, LP",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:30:04-03","UNICAMP","UEC","31379","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Kuhlmann, JG","61024",NA,"Brazil",NA,NA,"Planta sarmentosa, flor rubra.; Mata","UEC142141","Rio de Janeiro","Matas do Horto Florestal","Magnoliopsida",NA,"(Lam.) Taub.","UEC142141","1927",NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto","Queiroz, LP",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:30:04-03","UNICAMP","UEC","31398","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Duarte, AP","4887",NA,"Brazil",NA,NA,"Planta arbustiva, flexuosa, flores vermelhas vivo.","UEC142142","Rio de Janeiro","Jacarepaguá.","Magnoliopsida",NA,"(Lam.) Taub.","UEC142142","1959","07","07","Três Rios","-43.2092018127441","-22.11669921875","24903","auto","Queiroz, LP",NA,NA,"1998","10",NA,NA,NA,NA,NA,NA,NA
"66","2019-11-06 09:55:23-03","UFOP","OUPR","18758","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Dias, S.","s.n.",NA,"Brasil",NA,NA,"Terreno úmido. Trepadeira. Flores roxas",NA,"Minas Gerais",NA,NA,NA,"(Lam.) Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz, L.P.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"67","2019-11-06 09:55:23-03","UFOP","OUPR","18759","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Badini, J.","s.n.",NA,"Brasil",NA,NA,"Mata. Trepadeira. Flores vermelhas",NA,"Minas Gerais","Usina do Brito",NA,NA,"(Lam.) Taub.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz, L.P.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"68","2019-11-06 09:55:23-03","UFOP","OUPR","18760","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Badini, J.","s.n.",NA,"Brasil",NA,NA,"Brejo. Trepadeira. Flores vermelhas",NA,"Minas Gerais",NA,NA,NA,"(Lam.) Taub.",NA,NA,NA,NA,"Acaiaca","-43.1446990966797","-20.3624992370605","14401","auto","Queiroz, L.P.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"69","2019-11-06 09:55:23-03","UFOP","OUPR","19669","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Badini, J.","s.n.",NA,"Brasil",NA,NA,"Beira de rio. Trepadeira. Flores vermelhas",NA,"Minas Gerais",NA,NA,NA,"(Lam.) Taub.",NA,"1975","06","04","Ouro Preto","-43.5080986022949","-20.2875003814697","44599","auto","Queiroz, L.P.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"70","2019-11-06 09:55:23-03","UFOP","OUPR","18757","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Badini, J.","s.n.",NA,"Brasil",NA,NA,"Mata. Trepadeira. Flores vermelhas",NA,"Minas Gerais",NA,NA,NA,"(Lam.) Taub.",NA,NA,NA,NA,"Ponte Nova","-42.9085998535156","-20.4164009094238","16921","auto","Queiroz, L.P.",NA,NA,"2013",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-04-27 16:09:46-03","UFES","VIES","6592","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Gomes, J.M.L.","1963",NA,"Brasil",NA,NA,NA,"VIES006592","Espírito Santo","Panelas.",NA,NA,"(Lam.) Taub.","VIES006592","1993","06","06","Domingos Martins","-40.6591987609863","-20.3633003234863","48150","auto","Gomes, J.M.L.",NA,NA,"1993","06","06",NA,NA,NA,NA,NA,NA
"72","2020-04-27 16:09:46-03","UFES","VIES","399","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Pereira, O.J.","300",NA,"Brasil",NA,NA,NA,"VIES000399","Espírito Santo","Morro do Moreno.",NA,NA,"(Lam.) Taub.","VIES000399","1984","06","28","Vila Velha","-40.2924995422363","-20.3297004699707","27156","auto","Lima, H.C. de",NA,NA,"2008","08","22",NA,NA,NA,NA,NA,NA
"73","2020-04-27 16:09:46-03","UFES","VIES","6791","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Gomes, J.M.L.; Vinha, P.C.","1775",NA,"Brasil",NA,NA,NA,"VIES006791","Espírito Santo","Morro da Mantegueira.",NA,NA,"(Lam.) Taub.","VIES006791","1992","10","18","Vila Velha","-40.2924995422363","-20.3297004699707","27156","auto","Weiler Júnior, I.",NA,NA,"1996","08","12",NA,NA,NA,NA,NA,NA
"74","2020-04-27 16:09:46-03","UFES","VIES","230","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Pereira, O.J.","228",NA,"Brasil",NA,NA,NA,"VIES000230","Espírito Santo","Morro do Moreno.",NA,NA,"(Lam.) Taub.","VIES000230","1983","08","31","Vila Velha","-40.2924995422363","-20.3297004699707","27156","auto","Lima, H.C. de",NA,NA,"2008","08","22",NA,NA,NA,NA,NA,NA
"75","2021-02-12 18:12:05-03","UFES","VIES","398","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Curso de Especialização em Taxonomia Vegetal","s.n.",NA,"Brasil",NA,NA,NA,"VIES000398","Espírito Santo","Morro do Moreno.",NA,NA,"(Lam.) Taub.","VIES000398","1984","06","28","Vila Velha","-40.2924995422363","-20.3297004699707","27156","auto","Lima, H.C. de",NA,NA,"2008","08","22",NA,NA,NA,NA,NA,NA
"76","2020-04-27 16:09:46-03","UFES","VIES","848","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Fabris, L.C.","20",NA,"Brasil",NA,NA,NA,"VIES000848","Espírito Santo","Campus da UFES.",NA,NA,"(Lam.) Taub.","VIES000848","1986","01","09","Vitória","-40.3377990722656","-20.3194007873535","15291","auto","Lima, H.C. de",NA,NA,"2008","08","22",NA,NA,NA,NA,NA,NA
"77","2020-06-29 09:30:19-03","UFRRJ","RBR","16274","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"C.M.A.H. Tokarnia; J. Dobereiner","s.n.",NA,"Brasil",NA,NA,NA,"RBR00016274","Rio de Janeiro","Faz. Santa Helena",NA,NA,"(Lam.) Taub.",NA,"1960","07",NA,"Vassouras","-43.6624984741211","-22.4039001464844","33844","auto","M.C. Monteiro",NA,NA,"1960","07",NA,NA,NA,NA,NA,NA,NA
"78","2020-06-29 09:30:19-03","UFRRJ","RBR","16273","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,NA,"s.n.",NA,"Brasil",NA,NA,NA,"RBR00016273","Rio de Janeiro","Gávea",NA,NA,"(Lam.) Taub.",NA,"1946","07","25","Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto","E.A. Botelho",NA,NA,"1946","08","27",NA,NA,NA,NA,NA,NA
"79","2020-06-29 09:30:19-03","UFRRJ","RBR","33436","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"T.A. Amorim; A.H.M. Azevedo","107",NA,"Brasil",NA,NA,NA,"RBR00033436","Rio de Janeiro","Pedreira Ipê, Avenida Presidente Washington Luís. (antiga rua 1 ). Dentro da propriedade, próximo a matinha da grota. S22° 44#?# 40.3' & W 43° 42#?# 51.8' Elevação: 97 m.",NA,NA,"(Lam.) Taub.",NA,"2009","05","30","Seropédica","-43.7075004577637","-22.7439002990723","13730","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-06-29 09:30:19-03","UFRRJ","RBR","16276","S","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"L.B. Pace; A. Gomes","96",NA,"Brasil",NA,NA,NA,"RBR00016276","Rio de Janeiro","Seropédica",NA,NA,"(Lam.) Taub.",NA,"1990","06","14","Itaguaí","-43.7752990722656","-22.8521995544434","17747","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-12-21 16:25:39-03","MBM","MBM","172064","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Carvalho, A.M. de; et al.; et al.","3113","Southern America","Brazil",NA,NA,NA,"MBM172064","Bahia","Ca. 4km na estrada para Palmira",NA,NA,"(Lam.) Taub.","MBM172064",NA,NA,NA,"Jussari","-39.4953002929688","-15.1913995742798","21386","auto","Lima, H.C. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-12-21 16:25:39-03","MBM","MBM","143675","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","55584","Southern America","Brazil",NA,NA,NA,"MBM143675","Espírito Santo","Barra do Infância",NA,NA,"(Lam.) Taub.","MBM143675",NA,NA,NA,"Afonso Cláudio","-41.1239013671875","-20.0741996765137","25110","auto","Lewis, G.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-12-21 16:25:39-03","MBM","MBM","215564","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"?","s.n.","Southern America","Brazil",NA,NA,NA,"MBM215564","Rio de Janeiro","Horto Florestal",NA,NA,"(Lam.) Taub.",NA,NA,NA,NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232","57442","auto","Kuhlmann, J.G.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-12-21 16:25:39-03","MBM","MBM","56734","PreservedSpecimen","Plantae","Fabaceae","Camptosema","isopetalum","Camptosema isopetalum",NA,"Sakane, M.","532","Southern America","Brazil",NA,NA,"Arbusto, escandente nos barrancos. Flores vermelhas-claras em cachos","MBM056734","São Paulo","Itapevi, km 26, rodovia Castelo Branco",NA,NA,"(Lam.) Taub.","MBM056734",NA,NA,NA,"Itapevi","-46.9300003051758","-23.5400009155273","12129","auto","Lima, H.C.",NA,NA,"2009","06","16",NA,NA,NA,NA,NA,NA
"85","2015-09-04 02:05:10-03","MNHN","RECOLNAT_MNHN_P","P02752428","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Riedel",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02752428' target='other'> <mi>dwc_moreinfo</mi></a>","P02752428","Paraíba",NA,NA,NA,"(Lam.) L.P.Queiroz","P02752428_01","1824","5","1",NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2015-09-04 08:32:02-03","MNHN","RECOLNAT_MNHN_P","P02850228","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Glaziou",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02850228' target='other'> <mi>dwc_moreinfo</mi></a>","P02850228","Rio de Janeiro","Restinga de Taipu.",NA,NA,"(Lam.) L.P.Queiroz","P02850228_01",NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"1372",NA,NA
"87","2015-09-16 15:29:29-03","MNHN","RECOLNAT_MNHN_P","P00099010","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Martius, C.F. von",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00099010' target='other'> <mi>dwc_moreinfo</mi></a>","P00099010",NA,NA,NA,NA,"(Lam.) L.P.Queiroz","P00099010_01",NA,NA,NA,NA,NA,NA,NA,NA,"Paganucci de Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"242",NA,NA
"88","2015-09-03 19:51:52-03","MNHN","RECOLNAT_MNHN_P","P00099045","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil austral","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00099045' target='other'> <mi>dwc_moreinfo</mi></a>","P00099045","Minas Gerais","Minas Geraes?",NA,NA,"(Lam.) L.P.Queiroz","P00099045_01",NA,NA,NA,NA,NA,NA,NA,NA,"Paganucci de Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2015-09-03 19:52:13-03","MNHN","RECOLNAT_MNHN_P","P00099046","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Glaziou, A.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00099046' target='other'> <mi>dwc_moreinfo</mi></a>","P00099046",NA,"(Rio de Janeiro) Dans les montagnes de Taipul",NA,NA,"(Lam.) L.P.Queiroz","P00099046_01","1867","6","18",NA,NA,NA,NA,NA,"Paganucci de Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"1372",NA,NA
"90","2015-09-03 19:52:13-03","MNHN","RECOLNAT_MNHN_P","P00099047","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Commerson, P.",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00099047' target='other'> <mi>dwc_moreinfo</mi></a>","P00099047",NA,"Circa Sebastianopolis",NA,NA,"(Lam.) L.P.Queiroz","P00099047_01","1767",NA,NA,NA,NA,NA,NA,NA,"Paganucci de Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2015-09-17 10:56:53-03","MNHN","RECOLNAT_MNHN_P","P00099052","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Martius, C.F. von",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00099052' target='other'> <mi>dwc_moreinfo</mi></a>","P00099052",NA,NA,NA,NA,"(Lam.) L.P.Queiroz","P00099052_01",NA,NA,NA,NA,NA,NA,NA,NA,"Paganucci de Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"242",NA,NA
"92","2015-09-17 10:28:22-03","MNHN","RECOLNAT_MNHN_P","P00371663","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Nadeaud",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00371663' target='other'> <mi>dwc_moreinfo</mi></a>","P00371663",NA,NA,NA,NA,"(Lam.) L.P.Queiroz","P00371663_01",NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","2015-09-04 02:11:04-03","MNHN","RECOLNAT_MNHN_P","P00758515","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Saint-Hilaire, A. de",NA,NA,"Brésil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758515' target='other'> <mi>dwc_moreinfo</mi></a>","P00758515",NA,"Minas Geraes",NA,NA,"(Lam.) L.P.Queiroz","P00758515_01 P00758515_02","1816",NA,NA,NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"392",NA,NA
"94","2015-11-16 14:46:15-02","MNHN","RECOLNAT_MNHN_P","P00758516","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Saint-Hilaire, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758516' target='other'> <mi>dwc_moreinfo</mi></a>","P00758516",NA,NA,NA,NA,"(Lam.) L.P.Queiroz","P00758516_01",NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2015-09-04 02:04:32-03","MNHN","RECOLNAT_MNHN_P","P02752375","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Glaziou, A.",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02752375' target='other'> <mi>dwc_moreinfo</mi></a>","P02752375",NA,"Rio do Ouro.",NA,NA,"(Lam.) L.P.Queiroz","P02752375_01","1887","6","19",NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2015-09-04 02:05:10-03","MNHN","RECOLNAT_MNHN_P","P02752424","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Burchell",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02752424' target='other'> <mi>dwc_moreinfo</mi></a>","P02752424",NA,NA,NA,NA,"(Lam.) L.P.Queiroz","P02752424_01",NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"7296",NA,NA
"97","2015-09-04 02:05:10-03","MNHN","RECOLNAT_MNHN_P","P02752425","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Burchell",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02752425' target='other'> <mi>dwc_moreinfo</mi></a>","P02752425",NA,NA,NA,NA,"(Lam.) L.P.Queiroz","P02752425_01",NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"7896",NA,NA
"98","2015-09-04 02:05:10-03","MNHN","RECOLNAT_MNHN_P","P02752426","PreservedSpecimen",NA,"Fabaceae","Cratylia","isopetala","Cratylia isopetala",NA,"Burchell",NA,NA,"Brasil","hb",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02752426' target='other'> <mi>dwc_moreinfo</mi></a>","P02752426",NA,NA,NA,NA,"(Lam.) L.P.Queiroz","P02752426_01",NA,NA,NA,NA,NA,NA,NA,NA,"Queiroz",NA,NA,NA,NA,NA,NA,NA,NA,"2938",NA,NA
