"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"606","2020-09-12 05:00:02-03","US","US","2055434","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","glabrata","Magonia glabrata","A. St.-Hil.","E. Hassler","10614 b","1907",NA,NA,"South America","Paraguay",NA,"Sierra de Amambay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"607","2020-09-12 05:00:02-03","US","US","2592239A","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","glabrata","Magonia glabrata","A. St.-Hil.","G. Hatschbach","24600","1970","8","12","South America - Neotropics","Brazil","Mato Grosso","Col. Paxixi (mun. Aquidauana).",NA,NA,NA,NA,"US01288785","US01288785_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"608","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin & T. R. Soderstrom","5492","1964","8","23","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"Prance, G. T.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"609","2020-09-12 05:00:02-03","US","US","2961464","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin, R. Souza & R. Reis dos Santos","10418","1965","11","17","South America - Neotropics","Brazil","Goias","Serra do Rio Preto, ca. 15 km E of Cabeceiras.",NA,NA,NA,"Fruit not found (Aug 2015).",NA,NA,"Kallunki, J. A.",NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"610","2020-09-12 05:00:02-03","US","US","USw31725","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","E. P. Heringer","7224",NA,NA,NA,"South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"611","2020-09-12 05:00:02-03","US","US","2982922","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","G. Eiten","4856",NA,NA,NA,"South America - Neotropics","Brazil","Maranhão",NA,NA,NA,NA,"Fruit specimen has a US number but only fruit found (Aug 2105)",NA,NA,"Gentry, A. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"612","2020-09-12 05:00:02-03","US","US","3441214","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","R. Guillén V. & et al.","1081","1994","3","21","South America - Neotropics","Bolivia","Santa Cruz","Velasco, Reserva Forestal Bajo Paragúa, 22 km de Santa Rosa.","-61.4667","-15.3667",NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"350",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"613","2020-09-12 05:00:02-03","US","US","86437","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. Claussen","501","1838",NA,NA,"South America","Brazil","Minas Gerais","Vulgo Cinqui [?]",NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"614","2020-09-12 05:00:02-03","US","US","3339454","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","R. Seidel","3151","1990","1","1","South America - Neotropics","Bolivia","Santa Cruz","Prov. Velasco, San Juacito, 20 km al N de San Ignacio. Chaparal en el camino al Chaco, con Guapá","-60.97","-16.48",NA,NA,NA,NA,"Seidel, R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"615","2020-09-12 05:00:02-03","US","US","3067493","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. J. G. Hopkins, S. G. Beck, L. E. Forero, H. Phipps, N. Hernandez & H. Wolf","107","1983","7","26","South America - Neotropics","Bolivia","Santa Cruz","Prov. Velasco. taperas, ca. 95 km N of San Ignacio, and ca. 32 km S of San Simon.","-60.97","-15.73",NA,NA,NA,NA,"Daly, D. C.",NA,"370",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"616","2020-09-12 05:00:02-03","US","US","3447261","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","E. M. Zardini & L. Guerrero","39674","1994","6","29","South America","Paraguay","Concepción","Estancia Bello Horizonte.","-57.4253","-22.7972",NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"150",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"617","2020-09-12 05:00:02-03","US","US","3722598","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","J. Guillén, E. Ramos & M. Marmañas","125","1996","8","5","South America","Bolivia","Santa Cruz","Velasco Province. Alredadores de la Hacienda San Roque","-61.1283","-15.0103",NA,NA,NA,NA,"Guillén Villarroel, René; Rodriguez, A.",NA,"280",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"618","2020-09-12 05:00:02-03","US","US","3476035","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","S. G. Beck","25085","1999","7","14","South America - Neotropics","Bolivia","Santa Cruz","Prov. Ñuflo de Chávez, Santa Rosa de la Roca 25 km hacia el norte via piso firme.","-61.5167","-14.75",NA,NA,NA,NA,"Beck, S. G.",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"619","2020-09-12 05:00:02-03","US","US","2982921","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","G. Eiten","4858",NA,NA,NA,"South America - Neotropics","Brazil","Maranhão",NA,NA,NA,NA,"Fruit specimen has a US number but only fruit found (Aug 2105)",NA,NA,"Gentry, A. H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"620","2020-09-12 05:00:02-03","US","US","3741029","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","G. Martinelli, M. Moraes & E. Fernandez","16779","2010","12","1","South America","Brazil","Mato Grosso do Sul","Corumbá. Serra do Amolar, Rio Paraguai, Baia Formosa, RPPN Penha","-57.5031","-17.8942",NA,NA,NA,NA,"Guimarães, E. F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"621","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","D. C. Daly, D. G. Campbell, A. S. Silva, R. P. Bahia & M. R. Santos","D616","1980","10","12","South America - Neotropics","Brazil","Maranhão","Tadumo, 2 km NW of Presidente Dutra.","-44.53","-5.25",NA,NA,NA,NA,"Kallunki, J. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"622","2020-09-12 05:00:02-03","US","US","1484291","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","L. Riedel","1091","1827","7",NA,"South America - Neotropics","Brazil","Mato Grosso","Cuyabá [Cuiabá].",NA,NA,NA,NA,"US01288774","US01288774_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"623","2020-09-12 05:00:02-03","US","US","3180504","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. Menandro","141","1988","9","20","South America - Neotropics","Brazil","Minas Gerais","Mun. de Ubaí. Fazenda Bolivia.",NA,NA,NA,NA,"US01288762","US01288762_01","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"624","2020-09-12 05:00:02-03","US","US","2544352","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","E. P. Heringer","7224","1959","10","10","South America - Neotropics","Brazil","Minas Gerais","Bacia de Três Marias, Felixlandia.",NA,NA,NA,NA,"US01288763","US01288763_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"625","2020-09-12 05:00:02-03","US","US","2919556","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15856","1966","5","14","South America - Neotropics","Brazil","Distrito Federal","Brasília, ca. 30 km NE.",NA,NA,NA,NA,"US01288758","US01288758_01","Joyal, E.",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"626","2020-09-12 05:00:02-03","US","US","2570458","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","G. Eiten & L. T. Eiten","5392","1963","8","22","South America - Neotropics","Brazil","Maranhão","Mun. de Lorêto; Ilha de Balsas region, between the Rios Balsas and Parnaíba, ca. 3 km E of main house of Fazenda Morros, about 35 km S of Lorêto.","-45.07","-7.38",NA,NA,"US01288770","US01288770_01","Smith, L. B., (US), NMNH",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"627","2020-09-12 05:00:02-03","US","US","2957662","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","E. P. Heringer, T. S. Figueiras, R. C. de Mendonça, B. A. S. Pereira, A. Herringer & F. Chagas e Silva","5404","1980","9","1","South America - Neotropics","Brazil","Distrito Federal","Brasília, BR-251, km 15, lado dereito.",NA,NA,NA,NA,"US01288766","US01288766_01","Smith, S. F., (US), NMNH",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"628","2020-09-12 05:00:02-03","US","US","3390122","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. S. Ferrucci, A. M. Caravalho, J. Jardim & S. C. Sant'Ana","975","1996","8","8","South America - Neotropics","Brazil","Bahia","Brejinho das Ametistas, 2 a 3 km al SW de la sede del distrito.",NA,NA,NA,NA,"US01288775","US01288775_01","Ferrucci, M. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"629","2020-09-12 05:00:02-03","US","US","2964301","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","E. P. Heringer & G. Eiten","14986","1975","9","15","South America - Neotropics","Brazil","Minas Gerais","Mun. de Paraopeba, city of Paraopeba. Estação Florestal.","-44.4","-19.28",NA,NA,"US01288765","US01288765_01","Smith, S. F., (US), NMNH",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"630","2020-09-12 05:00:02-03","US","US","2919557","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17370","1966","6","18","South America - Neotropics","Brazil","Mato Grosso","Upper Rio Araguaia, ca. 96 km S of Xavantina.",NA,NA,NA,NA,"US01288759","US01288759_01","Joyal, E.",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"631","2020-09-12 05:00:02-03","US","US","3104322","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","C. A. Cid Ferreira, J. Lima, J. Guedes & J. Coêlho","4741","1984","6","23","South America - Neotropics","Brazil","Rondônia","Mun. de Cacoal, BR 364, rodovia Cuiabá-Porto Velho, km 234, ao Norte da cidade, morro da Torre da EMBRATEL.","-61.98","-11.2",NA,NA,"US01288761","US01288761_01","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"632","2020-09-12 05:00:02-03","US","US","3341163","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","B. A. S. Pereira & D. Alvarenga","3092","1996","6","29","South America - Neotropics","Brazil","Goias","Mun. de Nova Glória, km 63 da BR-153, entre Rialma e Uruaçu.","-49.658","-15.2",NA,NA,"US01288760","US01288760_01","Pereira, B. A. S.",NA,"650",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"633","2020-09-12 05:00:02-03","US","US","2570469","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","G. Eiten & L. T. Eiten","5398","1963","8","23","South America - Neotropics","Brazil","Maranhão","Mun. de Lorêto; Ilha de Balsas region, between the Rios Balsas and Parnaíba, ca. 400 m W of main house of Fazenda Morros, about 35 km S of Lorêto. On trail to Gigante.","-45.07","-7.38",NA,NA,"US01288769","US01288769_01","Smith, L. B., (US), NMNH",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"634","2020-09-12 05:00:02-03","US","US","1574841","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Y. Mexia","5618","1931","4","14","South America - Neotropics","Brazil","Minas Gerais","Corinto. Fazenda do Diamante; pasture W of buildings.",NA,NA,NA,NA,"US01288772","US01288772_01","Standley, P. C.",NA,"590",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"635","2020-09-12 05:00:02-03","US","US","3363211","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","G. Hatschbach, A. Schinini & J. M. Silva","64647","1996","4","13","South America - Neotropics","Brazil","Minas Gerais","Rod. BR-496, km 113, próximo do trevo para CONTRIC (Mun. Corinto).",NA,NA,NA,NA,"US01288754","US01288754_01","Ferrucci, M. S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"636","2020-09-12 05:00:02-03","US","US","2919555","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15146","1966","4","20","South America - Neotropics","Brazil","Goias","Serrao Morcêgo, Côrrego Estrema, ca. 42 km NE of Formosa.",NA,NA,NA,NA,"US01288757","US01288757_01","Joyal, E.",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"637","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","E. L. Taylor, J. U. Santos, G. E. Schatz, N. A. Rosa, T. Rebbeck, C. S. Rosário, M. R. Santos & J. B. F. Silva","E1022","1983","2","26","South America - Neotropics","Brazil","Maranhão","Mun. Tuntum; Palmeirinhas, on unpaved road S from BR226, between Presidente Duatre and Barro do Corda.","-44.47","-5.23",NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"638","2020-09-12 05:00:02-03","US","US","3222117","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","J. H. Kirkbride","5232","1983","4","19","South America - Neotropics","Brazil","Distrito Federal","Córrego Bananal.","-47.92","-15.58",NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"639","2020-09-12 05:00:02-03","US","US","3670180","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. S. Ferrucci, J. Coulleri, M. Dematteis & J. Urdampilleta","3134","2013","7","20","South America - Neotropics","Bolivia","Santa Cruz","Germán Busch. Puerto Quijano, 2.5 km S de ruta 4, por calle de tierra.","-59.6753","-18.4081",NA,NA,NA,NA,"Ferrucci, M. S.",NA,"252",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"640","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17370","1966","6","18","South America - Neotropics","Brazil","Mato Grosso","Upper Rio Araguaia, ca. 96 km S of Xavantina.",NA,NA,NA,NA,NA,NA,"Joyal, E.",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"641","2020-09-12 05:00:02-03","US","US","3677588","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","B. M. Torke & R. Gonzáles","672","2009","6","4","South America","Bolivia","La Paz","Iturralde. Pampas del Madidi area of the middle reaches of the Rio Madidi basin: Campamento Permanente on the N shore of the Rio Madidi, ca. 15.6 linear km NE of the confluence with the Rio Enatahua (Rio Inambari according to one guide), pampas toward the tractor track","-67.6448","-12.8532",NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,"163",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"642","2020-09-12 05:00:02-03","US","US","3721859","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","L. Arroyo, M. Vargas, I. Linneo & C. Roth","3684","2006","10","16","South America","Bolivia","Santa Cruz","Velazco. Camino a COMSUR entre San Javier y San Ramon","-62.4988","-16.3429",NA,NA,NA,NA,"Arroyo, L.",NA,"480",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"643","2020-09-12 05:00:02-03","US","US","3721857","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","L. Arroyo, M. Vargas, I. Linneo & C. Roth","3604","2006","10","14","South America","Bolivia","Santa Cruz","Ñuflo de Chavez. Concepción. Camino norte de Concepción; balneario Zapocó","-62.0433","-16.1311",NA,NA,NA,NA,"Arroyo, L.",NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"644","2020-09-12 05:00:02-03","US","US","3628135","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","J. Coulleri, J. Urdampilleta & J. Gómez Herrera","147","2011","4","14","South America - Neotropics","Bolivia","Santa Cruz","El Puente, 8.6 km SE.","-62.8564","-16.3792",NA,NA,NA,NA,"Coulleri, J. P.","Guarayos","259",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"645","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","Y. Mexia","5618","1931","4","14","South America - Neotropics","Brazil","Minas Gerais","Corinto. Fazenda do Diamante; pasture W of buildings.",NA,NA,NA,NA,NA,NA,"Standley, P. C.",NA,"590",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"646","2020-09-12 05:00:02-03","US","US","3721851","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","R. Flores, N. Ledezma, W. Idalgo, A. Molina, L. Sosa & F. Araúz","8","2006","11","2","South America","Bolivia","Santa Cruz","Velasco. Santa Rosa de la Roca, entrando 20 km por el camino que va al Parque Noel Kempff Mercado","-61.47","-15.85",NA,NA,NA,NA,"Ledezma, N. R.",NA,"1229",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"647","2020-09-12 05:00:02-03","US","US","3579581","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","P. Acevedo-Rodriguez & T. Killeen","11137","2000","7","23","South America - Neotropics","Bolivia","Santa Cruz","Santa Cruz: Concepcion.",NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"648","2020-09-12 05:00:02-03","US","US","3339565","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. Saldias-P. & Y. Roca","724","1989","8","26","South America - Neotropics","Bolivia","Santa Cruz","Prov. Andres Ibañez. La Miel, 17 km WSW (línea recta) del centro de Santa Cruz.",NA,NA,NA,NA,NA,NA,"Daly, D. C.",NA,"460",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"649","2020-09-12 05:00:02-03","US","US","1661915","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","B. A. Krukoff","2063","1933","4","18","South America - Neotropics","Brazil","Goias","Upper Rio Tocantins, near Boa Vista.",NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"650","2020-09-12 05:00:02-03","US","US","3628156","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. S. Ferrucci, M. Dematteis, J. Coulleri & V. Rojas Landivar","3060","2010","8","10","South America - Neotropics","Bolivia","Santa Cruz","Parque Natural Histórico Santa Cruz La Vieja.","-60.7603","-17.8733",NA,NA,NA,NA,"Ferrucci, M. S.","Chiquitos","496",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"651","2020-09-12 05:00:02-03","US","US","3517182","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","M. Bernardi","19404","1978","12","23","South America","Paraguay","Concepción","Frequens in nemore; circa Estancia Sofia, 30 km ad orientem Fuerte San Carlos.",NA,NA,NA,NA,NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"652","2020-09-12 05:00:02-03","US","US","3301443","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","E. L. Taylor, J. U. Santos, G. E. Schatz, N. A. Rosa, T. Rebbeck, C. S. Rosário, M. R. Santos & J. B. F. Silva","E1022","1983","2","26","South America - Neotropics","Brazil","Maranhão","Mun. Tuntum; Palmeirinhas, on unpaved road S from BR226, between Presidente Duatre and Barro do Corda.","-44.47","-5.23",NA,NA,"US01288768","US01288768_01","Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"653","2020-09-12 05:00:02-03","US","US","3224295","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","D. C. Daly, D. G. Campbell, A. S. Silva, R. P. Bahia & M. R. Santos","D616","1980","10","12","South America - Neotropics","Brazil","Maranhão","Tadumo, 2 km NW of Presidente Dutra.","-44.53","-5.25",NA,NA,"US01288767","US01288767_01","Kallunki, J. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"654","2020-09-12 05:00:02-03","US","US","3444126","PreservedSpecimen","Plantae",NA,"Sapindales","Sapindaceae","Magonia","pubescens","Magonia pubescens","A. St.-Hil.","T. J. Killeen & R. Guillén V.","7286","1994","12","7","South America - Neotropics","Bolivia","Santa Cruz","10 km al S de San Ignacio","-60.9719","-61.4594",NA,"US, USZ",NA,NA,"Acevedo-Rodríguez, P., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)","Velasco","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
