"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet"
"109","2020-11-04 11:14:49-03","ESALQ","ESA","641","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Accorsi, W.R.","1939","10","30",NA,"Brasil",NA,NA,NA,"ESA000641",NA,"Magnoliophyta",NA,"O.Berg","Kawasaki, M.L.","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-11-04 11:14:49-03","ESALQ","ESA","72329","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Farah, F.T.; Freitas, C.A.; Sobierajski, G.R.","1999","08","12",NA,"Brasil",NA,NA,NA,"ESA072329","991.0","Magnoliophyta",NA,"Cambess.","Kuntz, J.","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-11-04 11:14:49-03","ESALQ","ESA","25627","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","aff. bella","Myrcia aff. bella","Souza, V.C. et al.","1994","11","12",NA,"Brasil",NA,NA,NA,"ESA025627","7071.0","Magnoliophyta",NA,"O. Berg","Lucas, E.J.","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,"42926","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-11-04 11:14:49-03","ESALQ","ESA","108505","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Zardini, E.M.","1996","01","18",NA,"Paraguai",NA,NA,NA,"ESA108505","44266.0","Magnoliophyta",NA,"Cambess.","Lima, L.",NA,"San Pedro",NA,NA,NA,"ESA108505",NA,NA,NA,NA,NA,"2017",NA,NA,"10","27",NA,NA,NA,NA,NA
"113","2020-11-04 11:14:49-03","ESALQ","ESA","15486","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","09","28",NA,"Brasil",NA,NA,NA,"ESA015486","1283.0","Magnoliophyta",NA,NA,"Souza, V.C.; Rodrigues, R.R.; Capellari Jr., L.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-11-04 11:14:49-03","ESALQ","ESA","15493","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","1993","09","30",NA,"Brasil",NA,NA,NA,"ESA015493","1325.0","Magnoliophyta",NA,"O.Berg","Romão, G.O.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-11-04 11:14:49-03","ESALQ","ESA","51382","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Oliveira, M.M.","2005","09","17",NA,"Brasil",NA,NA,NA,"ESA051382",NA,"Magnoliophyta",NA,NA,"Battaglia, B.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-11-04 11:14:49-03","ESALQ","ESA","26062","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C. ; Souza, J.P.","1995","12","19",NA,"Brasil",NA,NA,NA,"ESA026062","9678.0","Magnoliophyta",NA,"Cambess.","Kawasaki, M.L.","São Paulo","Platina",NA,"-50.2000007629395","-22.6299991607666",NA,NA,NA,"16708","auto",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-11-04 11:14:49-03","ESALQ","ESA","96234","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Viani, R.A.G.","2006","06","18",NA,"Brasil",NA,NA,NA,"ESA096234","629.0","Magnoliophyta",NA,"Cambess.",NA,"São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-11-04 11:14:49-03","ESALQ","ESA","66716","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C.; Souza, J.P.; Romão, G.O.","2000","07","18",NA,"Brasil",NA,NA,NA,"ESA066716","24174.0","Magnoliophyta",NA,"Cambess.","Sobral, M. & Mazine, F.F.","Tocantins","Ponte Alta do Tocantins",NA,"-47.5360984802246","-10.7439002990723",NA,NA,NA,"134131","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-11-04 11:14:49-03","ESALQ","ESA","13874","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Hatschbach, G.","1991","11","08",NA,"Brasil",NA,NA,NA,"ESA013874","55908.0","Magnoliophyta",NA,NA,NA,"Goiás","Alto Paraíso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-11-04 11:14:49-03","ESALQ","ESA","105862","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Aguirre, G.H.","2008","10","03",NA,"Brasil",NA,NA,NA,"ESA105862","738.0","Magnoliophyta",NA,NA,"Aguirre, G.H.","São Paulo","São Manoel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-11-04 11:14:49-03","ESALQ","ESA","77316","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Farah, F.T.; Freitas, C.A.; Sobierajski, G.R.","1999","08","17",NA,"Brasil",NA,NA,NA,"ESA077316","1029.0","Magnoliophyta",NA,"Cambess.","Amorim, B.S.","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-11-04 11:14:49-03","ESALQ","ESA","91884","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Savassi-Coutinho, A.P.","1905","06","24",NA,"Brasil",NA,NA,NA,"ESA091884","833.0","Magnoliophyta",NA,NA,NA,"São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-11-04 11:14:49-03","ESALQ","ESA","91885","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Savassi-Coutinho, A.P.","1905","06","24",NA,"Brasil",NA,NA,NA,"ESA091885","834.0","Magnoliophyta",NA,NA,NA,"São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-11-04 11:14:49-03","ESALQ","ESA","96398","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Barros, F.","1993","02","03",NA,"Brasil",NA,NA,NA,"ESA096398","2555.0","Magnoliophyta",NA,"Cambess","Kawasaki, M.L.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2020-11-04 11:14:49-03","ESALQ","ESA","20873","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Maestro, A. L. Silveira, A. M.","1994","10","10",NA,"Brasil",NA,NA,NA,"ESA020873","30.0","Magnoliophyta",NA,"O.Berg","Lucas, E.J.","São Paulo","Riolândia",NA,"-49.6800003051758","-19.9899997711182",NA,NA,NA,"23145","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2020-11-04 11:14:49-03","ESALQ","ESA","25915","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C.; Souza, J.P.; Sanches, I.D.; Mazine, F.F.; Isaac,M.S.; Zandoval, J.A.","1995","11","10",NA,"Brasil",NA,NA,"Arbusto, até 1,5 m alt.; botões alvos; frutos imaturos verdes.","ESA025915","9406.0","Magnoliophyta",NA,"Cambess.","M. Sobral","São Paulo","São Carlos","Estrada entre Itirapina e a Represa do Lobo. Próximo ao pedágio municipal. Cerrado.","-47.8899993896484","-22.0100002288818",NA,NA,NA,"45913","auto",NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-11-04 11:14:49-03","ESALQ","ESA","83103","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Mazine, F.F.; Vieira, S. ; Romão, G.O.","2003","02","24",NA,"Brasil",NA,NA,"Árvore 2m. Frutos verdes.","ESA083103","850.0","Magnoliophyta",NA,NA,NA,"Minas Gerais","Santa Bárbara","Parque Natural do Caraça - Cerrado. Trilha para Cascatinha.","-43.4152984619141","-19.959400177002",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2020-11-04 10:56:24-03","ESALQ","ESA","134887","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Colletta, G. D","2015","10","16",NA,"Brasil",NA,NA,"Árvore, 5m, flores alvas, suberosa (foto e sílica)","ESA134887","2224.0",NA,NA,NA,"Mazine, F.F.","São Paulo","Itirapina","Fragmento ao lado da rodovia, São Pedro/Itirapina. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,"2015",NA,NA,"11","01",NA,NA,NA,NA,NA
"129","2020-11-04 10:56:24-03","ESALQ","ESA","134869","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Colletta, G. D","2015","10","16",NA,"Brasil",NA,NA,"Árvore, 2m, flores alvas, caule suberoso (foto e sílica)","ESA134869","2206.0",NA,NA,NA,"Mazine, F.F.","São Paulo","Itirapina","Fragmento ao lado da rodovia, São Pedro/Itirapina. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,"2015",NA,NA,"11","01",NA,NA,NA,NA,NA
"130","2020-11-04 11:14:49-03","ESALQ","ESA","25983","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C. ; Souza, J.P.","1995","12","18",NA,"Brasil",NA,NA,"Arbusto, ca. 4 m alt.; flores alvas; frutos imaturos verdes.","ESA025983","9505.0","Magnoliophyta",NA,"Cambess.","Sobral, M. & Mazine, F.F.","São Paulo","Cerqueira César","Km 266 da Rodovia Castello Branco, próximo ao Posto Tolucca. Cerrado.","-49.1599998474121","-23.0300006866455",NA,NA,NA,"25405","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-11-04 11:14:49-03","ESALQ","ESA","83106","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Mazine, F.F.; Vieira, S. ; Romão, G.O.","2003","02","24",NA,"Brasil",NA,NA,"Árvore 2m. Frutos maduros negros e imaturos verdes e veremlhos. Amostras coletadas para análise macromolecular.","ESA083106",NA,"Magnoliophyta",NA,NA,NA,"Minas Gerais","Santa Bárbara","Parque Natural do Caraça - Cerrado. Trilha para Cascatinha.","-43.4152984619141","-19.959400177002",NA,NA,NA,"33136","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2020-11-04 11:14:49-03","ESALQ","ESA","108506","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Zardini, E.M.","1996","01","17",NA,"Paraguai",NA,NA,NA,"ESA108506","44200.0","Magnoliophyta",NA,"Cambess.","Lima, L.",NA,"San Pedro",NA,NA,NA,"ESA108506",NA,NA,NA,NA,NA,"2017",NA,NA,"10","27",NA,NA,NA,NA,NA
"133","2020-11-04 11:14:49-03","ESALQ","ESA","40612","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Torezan, J.M.; Arima, L.I.A.; Pimenta, J.A.; Resende, J.C.F.; Sifuentes, D.V.O.","1997","12","12",NA,"Brasil",NA,NA,"Arbusto até 1m. Fruto imaturo verde.","ESA040612","579.0","Magnoliophyta",NA,"Cambess.","Mazine, F.F.","São Paulo","Bom Sucesso de Itararé","Rio Verde, estrada de Itararé-Capão Bonito. Interior de cerrado","-491.205","-240.507",NA,NA,NA,NA,NA,NA,NA,"-491,205","-240,507",NA,NA,NA,NA,NA,NA,NA
"134","2020-11-04 11:14:49-03","ESALQ","ESA","101147","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Narel Paniagua, Z.","1999","10","17",NA,"Bolívia",NA,NA,NA,"ESA101147","2015.0","Magnoliophyta",NA,"Cambess,","Lima, D.F.",NA,"Província Nicolás Suarez",NA,NA,NA,"ESA101147",NA,NA,NA,NA,NA,"2016",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-11-04 11:14:49-03","ESALQ","ESA","49016","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","10",NA,"Brasil",NA,NA,NA,"ESA049016","21413.0","Magnoliophyta",NA,"Cambess.","Sobral, M. & Mazine, F.F.","Goiás","Cristalina",NA,"-47.6136016845703","-16.7686004638672",NA,NA,NA,"85457","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-11-04 11:14:49-03","ESALQ","ESA","49227","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C.; Capellari Jr., L.; Souza, J.P.; Mazine, F.F.","1998","09","11",NA,"Brasil",NA,NA,NA,"ESA049227","21553.0","Magnoliophyta",NA,"Cambess.","Sobral, M. & Mazine, F.F.","Goiás","Niquelândia",NA,"-48.4597015380859","-14.4738998413086",NA,NA,NA,"74171","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-11-04 11:14:49-03","ESALQ","ESA","31140","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C.; Souza, J.P.; Scalon, V.R.; Astorino, A.","1996","01","27",NA,"Brasil",NA,NA,NA,"ESA031140","10664.0","Magnoliophyta",NA,"Cambess.","Sobral, M. & Mazine, F.F.","São Paulo","Angatuba",NA,"-48.4099998474121","-23.4899997711182",NA,NA,NA,"29114","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-11-04 11:14:49-03","ESALQ","ESA","104001","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Medeiros, D.A.","2004","02","12",NA,"Brasil",NA,NA,NA,"ESA104001","12989.0","Magnoliophyta",NA,NA,"Savassi-Coutinho, A.P.","São Paulo","Assis",NA,"-50.4099998474121","-22.6599998474121",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-11-04 11:14:49-03","ESALQ","ESA","35303","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C. et al.","1994","11","12",NA,"Brasil",NA,NA,NA,"ESA035303","7071.0","Magnoliophyta",NA,"Cambess.","Kawasaki, M.L.","São Paulo","Itapeva",NA,"-48.8699989318848","-23.9799995422363",NA,NA,NA,"42926","auto",NA,"2000",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-11-04 11:14:49-03","ESALQ","ESA","79275","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Romão, G.O. ; Chaddad Jr., J.","2002","03","21",NA,"Brasil",NA,NA,NA,"ESA079275","841.0","Magnoliophyta",NA,"O.Berg","Romão, G.O.","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-11-04 11:14:49-03","ESALQ","ESA","106457","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Flores, T.B.","1905","06","29",NA,"Brasil",NA,NA,NA,"ESA106457","239.0","Magnoliophyta",NA,NA,NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2020-11-04 11:14:49-03","ESALQ","ESA","13488","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Nucci, T. ; Rodrigues, R.R.","1983","10","19",NA,"Brasil",NA,NA,NA,"ESA013488","15467.0","Magnoliophyta",NA,"Berg",NA,"São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-11-04 11:14:49-03","ESALQ","ESA","5362","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Cannaval Jr., R.","1989","10","25",NA,"Brasil",NA,NA,NA,"ESA005362",NA,"Magnoliophyta",NA,"Cambess.","Mazine, F.F.","São Paulo","Mogi Mirim",NA,"-46.9500007629395","-22.4300003051758",NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-11-04 11:14:49-03","ESALQ","ESA","12876","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Rodrigues, R.R.","1991","10","09",NA,"Brasil",NA,NA,NA,"ESA012876",NA,"Magnoliophyta",NA,"O.Berg","Kawasaki, M.L.","São Paulo","São Carlos",NA,"-47.8899993896484","-22.0100002288818",NA,NA,NA,"45913","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2020-11-04 11:14:49-03","ESALQ","ESA","79580","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, J.P.; Souza, V.C.; Romão, G.O.; Lima, M.I.R.G.; Bessa, M.A.","1998","08","01",NA,"Brasil",NA,NA,NA,"ESA079580","2656.0","Magnoliophyta",NA,"Cambess.","Mazine, F.F.","São Paulo","Itatinga","Estação Experimental de Itatinga (ESALQ)","-48.6100006103516","-23.1000003814697",NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2020-11-04 11:14:49-03","ESALQ","ESA","111632","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Zardini, E.M.","2000","01","12",NA,"Paraguai",NA,NA,NA,"ESA111632","53450.0","Magnoliophyta",NA,NA,"Mazine, F.F.",NA,"Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","2020-11-04 11:14:49-03","ESALQ","ESA","80245","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, F.M.","2002","02","03",NA,"Brasil",NA,NA,"Arbusto, 1m, frutos vermelho-arroxeados.","ESA080245","316.0","Magnoliophyta",NA,"Cambess.","Tamashiro, J.Y.","São Paulo","Itirapina","Cerrado s.s. - Ferroban. Área com vestígios de fogo e presença de gado.","-474.826","-22.154",NA,NA,NA,NA,NA,NA,NA,"-474,826","-22,154",NA,NA,NA,NA,NA,NA,NA
"148","2020-11-04 11:14:49-03","ESALQ","ESA","45498","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Nave, A.G. Dario, F. R.; Lopes, R. F.; Carneiro, P. H. M .","1997","02","20",NA,"Brasil",NA,NA,NA,"ESA045498","1103.0","Magnoliophyta",NA,"Cambess.","Sobral, M.","Mato Grosso","Chapada dos Guimarães",NA,"-55.749698638916","-15.460599899292",NA,NA,NA,"107042","auto",NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2020-11-04 11:14:49-03","ESALQ","ESA","72315","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Farah, F.T. ; Freitas, C.A.","1998","07","14",NA,"Brasil",NA,NA,NA,"ESA072315","330.0","Magnoliophyta",NA,"Cambess.","Kuntz, J.","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2020-11-04 11:14:49-03","ESALQ","ESA","72330","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Farah, F.T.; Benini, R.M.; Freitas, C.A.","1998","09","07",NA,"Brasil",NA,NA,NA,"ESA072330","422.0","Magnoliophyta",NA,"Cambess.","Kuntz, J.","Minas Gerais","Patrocínio",NA,"-46.9925003051758","-18.9438991546631",NA,NA,NA,"44638","auto",NA,"2011",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2020-11-04 11:14:49-03","ESALQ","ESA","87893","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Lucas, E.J.; Souza, V.C.; Mazine, F.F.; Sauassi, A. P. G.","2003","01","28",NA,"Brasil",NA,NA,NA,"ESA087893","90.0","Magnoliophyta",NA,"Cambess.",NA,"São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2020-11-04 11:14:49-03","ESALQ","ESA","79573","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, J.P.; Souza, V.C.; Romão, G.O.; Lima, M.I.R.G.; Bessa, M.A.","1998","08","01",NA,"Brasil",NA,NA,NA,"ESA079573","2665.0","Magnoliophyta",NA,"Cambess.","Mazine, F.F.","São Paulo","Itatinga","Estação Experimental de Itatinga (ESALQ)","-48.6100006103516","-23.1000003814697",NA,NA,NA,"28219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2020-11-04 10:56:24-03","ESALQ","ESA","134873","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Colletta, G. D","2015","10","16",NA,"Brasil",NA,NA,"Árvore, 3m, flores alvas, caule suberoso (foto e sílica)","ESA134873","2210.0",NA,NA,NA,"Mazine, F.F.","São Paulo","Itirapina","Fragmento ao lado da rodovia, São Pedro/Itirapina. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,"2015",NA,NA,"11","01",NA,NA,NA,NA,NA
"154","2020-11-04 10:56:24-03","ESALQ","ESA","132761","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Souza, V.C.","2013","07","01",NA,"Brasil",NA,NA,"Árvore, ca. 4 m alt.; botões verdes.","ESA132761",NA,NA,NA,NA,NA,"São Paulo","Itirapina","Estrada para São Pedro, cerca de 2 km da Rodovia Washington Luís. Cerrado.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,"47o54#?#27","22o15#?#54",NA,NA,NA,NA,NA,NA,NA
"155","2020-11-04 11:14:49-03","ESALQ","ESA","118768","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Colletta, G.D.","2011","11","01",NA,"Brasil",NA,NA,"Árvore, 3m, flores brancas. (sílica).","ESA118768","553.0","Magnoliophyta",NA,NA,"Mazine, F.F.","São Paulo","Piratininga","Sítio Lagoa Azul, Mata em volta da represa","-49.1300010681152","-22.4099998474121",NA,NA,NA,"19389","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-11-04 11:14:50-03","ESALQ","ESA","85877","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","cf. bella","Myrcia cf. bella","Vieira, S.; Araújo, A.O.; Tsuji, R.; Almeida, G.S.C.","2004","01","11",NA,"Brasil",NA,NA,"Arbusto, ca. 1,50 m; fruto imaturo verde-claro, maduro roxo","ESA085877","146.0","Magnoliophyta",NA,"Cambess.","Sobral, M.","Mato Grosso","Rosário Oeste","27,6 Km depois da primeira ponte depois do município; cerrado na beira da estrada","-56.215","-150.121",NA,"293","293",NA,NA,NA,"2013","-56,215","-150,121",NA,NA,NA,NA,NA,NA,NA
"157","2020-11-04 11:14:50-03","ESALQ","ESA","120010","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","dasyblasta","Myrcia dasyblasta","Faria, J.E.Q.","2009","10","01",NA,"Brasil",NA,NA,NA,"ESA120010","682.0","Magnoliophyta",NA,NA,"Faria, J.E.Q.","Goiás","Cavalcante","Dentro da comunidade Kalunga Engenho II, proximo a casa do Sr. Cirilo.","-47.4583015441895","-13.7974996566772",NA,NA,NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-01-14 15:32:11-03","MN","R","9011","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","Glaziou, A.F.M.","1895","07","14",NA,"Brasil",NA,NA,"Plantas do Brasil Central","R000009011","21154",NA,NA,"O. Berg",NA,"Goiás",NA,NA,NA,NA,"R000009011_001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-04-02 02:01:11-03","UFPI","TEPB","28564","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","A. J. CASTRO","1985","10","01",NA,"Brasil",NA,NA,"arvoreta Ambiente: Cerrado <ll>dwc_commonname:</ll> Casqueirinho",NA,NA,NA,NA,"Cambess.","A. J. CASTRO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-12 01:35:56-03","UFPI","TEPB","4185","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","E. P. Heringer","1978","10","23",NA,"Brasil",NA,NA,"subarbusto com flores alvas Ambiente: Cerrado",NA,"671",NA,NA,"O. Berg","G. H. Barros","Distrito Federal","Brasília","Cerrado da RECOR.","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,"1995",NA,NA,"11","01",NA,NA,NA,NA,NA
"161","2021-03-23 17:09:07-03","UFPI","TEPB","31983","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","canescens","Myrcia canescens","G. M. Conceição","1998","08","20",NA,"Brasil",NA,NA,"Arbusto ca 1,00 m; caule liso, ramos cilindricos; folhas simples, concolores, opostas; inflorescencia panicular; flores alvas; fruto.",NA,"255",NA,NA,"O. Berg","Carolyn Proença (UNB)","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,NA,"176498","auto",NA,"1999",NA,NA,"06","30",NA,NA,NA,NA,NA
"162","2020-11-19 10:24:27-03","CPAP","CPAP","1918","PreserverdSpecimen","Plantae","Myrtaceae","Myrcia","bella","Myrcia bella","Ratter, J. A.","1985","10","30",NA,"Brasil",NA,NA,"RELEVO: plano.",NA,"5074",NA,NA,"Cambess.","M. Sobral","MS","Corumbá","Fazenda Ipanema; Sub-região da Nhecolândia; Pantanal, 100km SE de Corummbá","-57.016667","-19.233333",NA,NA,NA,NA,NA,NA,"2002","57°01' W","19°14' S",NA,NA,NA,NA,NA,NA,NA
