"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","class","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","individualCount","typeStatus"
"41","2020-02-08 09:14:12-03","NBC","NL-BOTANY","U.1308694","PreservedSpecimen","Plantae","Leguminosae-Pap.","Phaseolus","uleanus","Phaseolus uleanus","Harley RM",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308694",NA,"Fabales",NA,"Harms","Bahia",NA,NA,NA,NA,"NL-U1308694","Lewis GP",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,"1978","11","01","U 0029445",NA,NA
"42","2020-02-08 09:14:12-03","NBC","NL-BOTANY","U.1308695","PreservedSpecimen","Plantae","Leguminosae-Pap.","Phaseolus","uleanus","Phaseolus uleanus","Harley RM",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308695",NA,"Fabales",NA,"Harms","Bahia",NA,NA,NA,NA,"NL-U1308695",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"U 0029444",NA,NA
"43","2020-02-08 09:14:12-03","NBC","NL-BOTANY","U.1308696","PreservedSpecimen","Plantae","Leguminosae-Pap.","Phaseolus","uleanus","Phaseolus uleanus","Harley RM",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1308696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1308696",NA,"Fabales",NA,"Harms","Bahia",NA,NA,NA,NA,"NL-U1308696","Lewis GP",NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA,NA,"U 0029446",NA,NA
"44","2020-11-04 11:10:12-03","ESALQ","ESA","23403","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Roque, N. et al.",NA,"1994","03","08",NA,"Brasil",NA,NA,NA,"ESA023403","Magnoliophyta",NA,NA,NA,"Bahia","Caetité",NA,"-42.4749984741211","-14.0693998336792","ESA023403","Lewis, G.P.",NA,NA,NA,NA,NA,"53684","auto","2009",NA,NA,NA,NA,NA
"45","2019-02-22 11:46:50-03","IPA","IPA","64403","S","Plantae","Leguminosae-Pap.","Mysanthus","uleanus","Mysanthus uleanus","Cordeiro, I.; França, F.; Steinmann, V.; Carneiro-Torres, D.S.; França, F.; Steinmann, V.; Carneiro-Torres, D.S.","2236","2000","04","09","Southern America","Brasil",NA,NA,"Erva volúvel; folíolos membranáceos sub-concolores; pétalas lilases; fruto imaturo verde","IPA0064403","Plantae",NA,NA,"(Harms) G.P. Lewis & A. Delgado","Bahia",NA,"17km a oeste da cidade de Morro do Chapéu na estrada BA-052, em direção ao TARECO","-41.330833","-11.491667",NA,"Queiroz, L.P. de",NA,NA,NA,"-41.330833","-11.491667",NA,NA,"2000","09",NA,NA,NA,NA
"46","2019-02-22 11:46:50-03","IPA","IPA","81811","S","Plantae","Leguminosae-Pap.","Mysanthus","uleanus","Mysanthus uleanus","Moraes, A.O.; Gonçalves, J.M.; Damascena, L.; Souza, D.; França, F.; Gonçalves, J.M.; Damascena, L.; Souza, D.; França, F.","222","2006","06","16","Southern America","Brasil",NA,NA,"Trepadeira. Folhas membranáceas levemente discolores. Corola lilás.","IPA0081811","Plantae",NA,NA,"(Harms) G.P. Lewis & A. Delgado","Bahia","Morro do Chapéu","Sítio Arqueológicos da Lagoa da Velha.","-41.326389","-11.493611",NA,"Queiroz, L.P. de","960","960",NA,"-41.326389","-11.493611",NA,NA,"2006","09",NA,NA,NA,NA
"47","2020-03-02 11:04:44-03","UNICAMP","UEC","37620","S","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Harley, RM","21229","1980","04","11",NA,"Brazil",NA,NA,"flor, Twining herb to 1m. Leaflets thin, dull green, paler beneath, with darker veins, buds dull pink. Calyx green, tinged pink. Petals pale pink with flesh tinge at tips. Pods drooping, green.","UEC179457","Magnoliopsida",NA,NA,"Harms","Bahia",NA,"Brejinhos das Ametistas, Serra Geral de Caitité, 1,5 km","-42.483333","-15.5","UEC179457","Lewis, GP",NA,NA,NA,"-42.483333","-15.5",NA,NA,"1981","08","27",NA,NA,NA
"48","2020-04-22 16:20:48-03","UFPB","JPB","53503","PreservedSpecimen","Plantae","Leguminosae","Mysanthus","uleanus","Mysanthus uleanus","França, F; Lobão, J; Nolasco, M; Rocha, M; Silva (Dedé), J","5554","2006","12","01","Southern America","Brasil",NA,NA,"; HABITAT: Vegetação Arbustivo-Arbórea encaixada entre afloramentos de arenito.; DESC: Volúvel. Folíolos membranáceos discolores Estandarte lilás. Material tratado com álcool comercial puro. Sítio Arqueológico com pinturas rupestres.","JPB0053503","Angiosperma","Dicotyledon",NA,"(Harms) G.P. Lewis & A. Delgado","Bahia","Morro do Chapéu","Entorno Oeste do Parque Estadual de Morro do Chapéu.","-41.3625","-11.342778",NA,"Queiroz, LP de","726","726",NA,"-41.3625","-11.342778",NA,NA,"2007","02",NA,NA,NA,NA
"49","2020-04-22 16:20:48-03","UFPB","JPB","56417","PreservedSpecimen","Plantae","Leguminosae","Mysanthus","uleanus","Mysanthus uleanus","Borba, EL; Costa, JA; Ribeiro, PL; Pereira, AC; Lambert, SM","1988","2004","09","25","Southern America","Brasil",NA,NA,"; HABITAT: Caatinga.; DESC: Liana. Flor magenta. Material coletado para DNA.","JPB0056417","Angiosperma","Dicotyledon",NA,"(Harms) G.P. Lewis & A. Delgado","Bahia","Umburanas","Estrada Umburanas-Delfino, 28 Km Umburanas, margem do rio.","-41.286944","-10.507778",NA,"Queiroz, LP",NA,NA,NA,"-41.286944","-10.507778",NA,NA,"2007","02",NA,NA,NA,NA
"50","2019-11-06 09:55:37-03","UFOP","OUPR","19895","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus dolicopsoides","Badini, J.","s.n.","1977","03","30",NA,"Brasil",NA,NA,"Beira de estrada. Trepadeira. Flores violáceas",NA,NA,NA,"dolicopsoides","(Hoehne) G.P.Lewis & A.Delgado","Minas Gerais","Ouro Preto","Cachoeira do Campo","-43.5080986022949","-20.2875003814697",NA,"Lewis, G.P.",NA,NA,NA,NA,NA,"44599","auto","2013",NA,NA,NA,NA,NA
"51","2020-12-21 16:27:37-03","MBM","MBM","401502","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Snak, C.; Barbosa, A.R.; Silva, C.; Barbosa, A.R.; Silva, C.","799","2011","10","27","Southern America","Brazil",NA,NA,"Erva volúvel; lâmina membranácea; flor com cálice vináceo, corola lilás; fruto imaturo verde, castanho quando maduro; material tratado com álcool; coletado em sílica.; Nas margens da rodovia.","MBM401502",NA,NA,NA,"(Harms) G.P. Lewis & A. Delgado","Bahia","Palmeiras","Rodovia BR 242, Entre o trevo para Palmeiras e o Morro do Pai Inácio","-41.550833","-12.444722","MBM401502","Snak, C.","737","737",NA,"-41.550833","-12.444722",NA,NA,NA,NA,NA,NA,NA,NA
"52","2020-12-21 16:27:37-03","MBM","MBM","215307","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Queiróz, L.P. de; et al.; et al.","3966",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM215307",NA,NA,NA,"(Harms) G.P. Lewis & A. Delgado","Bahia","Gentio do Ouro","Ca. 25km de Xique-Xique na estrada para S. Inácio","-42.502799987793","-11.4288997650146","MBM215307","Queiróz, L.P. de",NA,NA,NA,NA,NA,"54643","auto",NA,NA,NA,NA,NA,NA
"53","2020-12-21 16:27:37-03","MBM","MBM","222514","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Hatschbach, G.; Hatschbach, M.; Barboza, E.; Hatschbach, M.; Barboza, E.","67803",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM222514",NA,NA,NA,"(Harms) G.P. Lewis & A. Delgado","Bahia","Oliveira dos Brejinhos","Estrada Canabrava a Chapadão de Cima, próximo ao alto da Serra Geral","-42.8960990905762","-12.3169002532959","MBM222514","Queiróz, L.P. de",NA,NA,NA,NA,NA,"62270","auto",NA,NA,NA,NA,NA,NA
"54","2020-12-21 16:27:37-03","MBM","MBM","168512","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Queiróz, L.P. de; et al.; et al.","3536",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM168512",NA,NA,NA,"(Harms) G.P. Lewis & A. Delgado","Bahia","Morro do Chapéu","Morro do Chapéu","-41.1561012268066","-11.5500001907349","MBM168512","Queiróz, L.P. de",NA,NA,NA,NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
"55","2020-12-21 16:27:37-03","MBM","MBM","221645","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus uleanus","Lewis, G.P.; et al.; et al.","1923",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM221645",NA,NA,"uleanus","(Harms) G.P. Lewis & A. Delgado","Bahia","Livramento do Brumado","4km na estrada de Livramento do Brumado para Rio de Contas","-41.8405990600586","-13.6430997848511","MBM221645","Lewis, G.P.",NA,NA,NA,NA,NA,"61794","auto",NA,NA,NA,NA,NA,NA
"56","2020-12-21 16:27:45-03","MBM","MBM","51868","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Hatschbach, G.","39554",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM051868",NA,NA,NA,"Harms","Bahia","Cafarnaum","Rodovia do Feijão","-41.4682998657227","-11.6935997009277","MBM051868","Lewis, G.P.",NA,NA,NA,NA,NA,"33972","auto",NA,NA,NA,NA,NA,NA
"57","2020-12-21 16:27:45-03","MBM","MBM","142850","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Carvalho, A.M. de; et al.; et al.","2894",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM142850",NA,NA,NA,"Harms","Bahia","Gentio do Ouro","Serra Santo Inácio","-42.502799987793","-11.4288997650146","MBM142850","Lewis, G.P.",NA,NA,NA,NA,NA,"54643","auto",NA,NA,NA,NA,NA,NA
"58","2020-12-21 16:27:45-03","MBM","MBM","206205","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Queiróz, L.P. de","2630",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM206205",NA,NA,NA,"Harms","Bahia","Mucugê","Estrada Abaíra - Mucugê, 2km E de Brejo","-41.3708000183105","-13.0052995681763","MBM206205","Queiróz, L.P. de",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA,NA,NA,NA
"59","2020-12-21 16:27:45-03","MBM","MBM","147741","PreservedSpecimen","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Carvalho, A.M. de; et al.; et al.","2964",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,"MBM147741",NA,NA,NA,"Harms","Bahia","Palmeiras","Km 250 na Rod. BR-052","-41.5588989257812","-12.5289001464844","MBM147741","Lewis, G.P.",NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA,NA,NA
"60","2019-08-15 09:02:59-03","UESC","UESC","13553","S","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, M.L.","14354","2007","12","19",NA,"Brasil",NA,NA,"Vegetação arbustivo arvorea. Solo argiloso.; Trepadeira:; Ocasional","UESC0013553",NA,NA,NA,"(Harms) G. P. Lewis & A. Delgado","Alagoas","Caetité","Serra Geral","-42.466667","-14.066667",NA,NA,NA,NA,NA,"42w28'","14s4'",NA,NA,NA,NA,NA,NA,NA,NA
"61","2019-08-15 09:02:59-03","UESC","UESC","7697","S","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Melo, E.","3167","1999","11","17",NA,"Brasil",NA,NA,"Volúvel.","UESC0007697",NA,NA,NA,"G.P.Lewis & A.Delgado","Bahia","Morro do Chapeu",NA,"-41.331111","-11.490833",NA,NA,NA,NA,NA,"41W19'52''","11S29'27''",NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-08-15 09:02:59-03","UESC","UESC","4594","S","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Guedes, A.C.S.","858","2000","02","29",NA,"Brasil",NA,NA,"Caatinga arbustiba-árborea; Trepadeira herbácea, vilosa.","UESC0004594",NA,NA,NA,"Harms","Bahia","Pilão Arcado",NA,"-42.391389","-9.966389",NA,"Guedes, M.L.",NA,NA,NA,"42W23'29''","9S57'59''",NA,NA,"2000","03",NA,NA,NA,NA
"63","2019-08-15 09:02:59-03","UESC","UESC","4912","S","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Jesus, N.G.","858","2000","02","29",NA,"Brasil",NA,NA,"Trepadeira herbácea, vilosa.","UESC0004912",NA,NA,NA,"Harms","Bahia","Pilão Arcado",NA,"-42.391389","-9.966389",NA,NA,NA,NA,NA,"42W23'29''","9S57'59''",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-02-11 17:19:04-03","UFPR","UPCB","58588","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Moraes, A.O.","222","2006","06","16",NA,"Brasil",NA,NA,"Trepadeira, folhas membranáceas levemente discolores, corola lilás. Caatinga..",NA,NA,NA,NA,"(Harms) G.P.Lewis & A.Delgado Salinas","Bahia","Morro do Chapéu","Sítio Arqueológico da Lagoa da Velha","-41.326389","-11.493611",NA,"Queiroz, L.P. de","960","960",NA,"-41.326389","-11.493611",NA,NA,"2006","09",NA,NA,NA,NA
"65","2020-05-30 04:37:00-03","MO","MOBOT","101004710","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Ernst Üle","Üle 7215","1907","2",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Harms) G.P. Lewis & A. Delgado","Bahia",NA,"Serra do Sao Ignacio.",NA,NA,NA,"A. Delgado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"66","2019-10-30 04:39:00-03","MO","MOBOT","101004712","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 16875","1974","3","6","South America","Brazil",NA,NA,NA,NA,NA,NA,NA,"(Harms) G.P. Lewis & A. Delgado","Bahia",NA,"22 km. North-west of Lagoinha (which is 5.5 km SW of Delfino) on side road to Minas do Mimoso. Cerrado, over sandstone rocks.","-41.3333333","-10.3333333",NA,"A. Delgado","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"67","2017-10-17 13:25:00-02","MO","MOBOT","101004709","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus uleanus","Gwilym P. Lewis|S.M.M. de Andrade","Lewis 1956","1991","4","2","South America","Brazil",NA,NA,NA,NA,NA,NA,"uleanus",NA,"Bahia",NA,"C. 3 km S of Rio de Contas on estrada de terra to Livramento do Brumado. Waste groundby road.","-41.8166667","-13.6166667",NA,"G. P. Lewis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"68","2019-12-13 08:11:38-03","ICAUFMG","MCCA","125","S","Plantae","Leguminosae","Mysanthus","uleanus","Mysanthus uleanus","XAVIER, M.V.B.",NA,"2017","09","23",NA,"Brasil",NA,NA,"Local sombreado","MCCA02131",NA,NA,NA,"(Harms) G.P.Lewis & A.Delgado","Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516",NA,"XAVIER, M.V.B.",NA,NA,NA,NA,NA,"72568","auto","2018","07","13",NA,NA,NA
"69","2017-11-24 14:10:55-02","UFLA","ESAL","14029","S","Plantae","Fabaceae","Phaseolus","uleanus","Phaseolus uleanus","Rafael U.de Miranda","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; ; ;; duna",NA,NA,NA,NA,"Harms","Paraíba","Mataraca","RIB.","-35.0511016845703","-6.60138988494873",NA,NA,NA,NA,NA,NA,NA,"15636","auto",NA,NA,NA,NA,NA,NA
"70","2019-08-02 10:21:28-03","CPATSA","HTSA","1091","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","Fotius, G.","4200","1988","08","24",NA,"Brasil",NA,NA,"Erva perene, trepadeira, Fr 2, Fr 3, Alt.: 50 cm. Plantra se alastrando no chão. Folhas verde escuro acima, mais claro abaixo. Caule fibrosa arroxeado. Flor cor de rosa, base creme. Bracteola abaixo do álice é de 5 nervada com 1m/m de comprimento.; T",NA,NA,NA,NA,"(Harms) G.P. Lewis","Bahia","Sobradinho","Barragem.","-41.3925","-9.75",NA,NA,NA,NA,NA,"-41.3925","-9.75",NA,NA,NA,NA,NA,NA,NA,NA
"71","2020-09-12 05:00:02-03","US","US","3232873","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","G. Hatschbach","39554","1977","1","14","South America - Neotropics","Brazil",NA,NA,NA,"US02353164",NA,"Rosales",NA,"(Harms) G.P. Lewis & A. Delgado","Bahia",NA,"Rod. do Feijao (mun. Cafarnaum)",NA,NA,"US02353164_01",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"72","2020-09-12 05:00:02-03","US","US","3698460","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","L. P. de Queiróz","16072","2014","10","30","South America - Neotropics","Brazil",NA,NA,NA,"US02353163",NA,"Rosales",NA,"(Harms) G.P. Lewis & A. Delgado","Bahia",NA,"Morro do Chapeu: Lajes, 0,6-1,2km S da BA-052, ca. 21 km E de Morro do Chapeu na BA-052 (Estrada do Feijao)","-41.3319","-11.495","US02353163_01",NA,"931",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"73","2020-09-12 05:00:02-03","US","US","2860113","PreservedSpecimen","Plantae","Fabaceae","Mysanthus","uleanus","Mysanthus uleanus","S. A. Mori, R. M. King, T. S. Santos & J. Hage","12236","1979","7","19","South America - Neotropics","Brazil",NA,NA,NA,"US02353165",NA,"Rosales",NA,"(Harms) G.P. Lewis & A. Delgado","Bahia",NA,"Regiao Cacaueira da Bahia. Municipio de Livramente do Brumado. Km 5 da Rodovia Liv. do Brumado/Rio de Contas","-41.82","-13.63","US02353165_01",NA,"600",NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"74","2020-09-02 16:28:06-03","Cenargen","CEN","21793","PreservedSpecimen","Plantae","Fabaceae Faboideae","Mysanthus","uleanus","Mysanthus uleanus","Lídio Coradin","8651","1992","09","16",NA,"Brasil","Exsicatas",NA,"Germoplasma obtido de 10 plantas.","CEN00021793",NA,NA,NA,"(Harms) G.P.Lewis & A.Delgado","BA","LIVRAMENTO DO BRUMADO","Estrada Rio de Contas - Livramento do Brumado, km 9.","-41.8405990600586","-13.6430997848511","CEN00021793","B. M. T. Walter","490","490",NA,"-4181667.0","-1361667.0","61794","auto","2014","12",NA,NA,"5",NA
"75","2020-09-02 16:28:06-03","Cenargen","CEN","11526","PreservedSpecimen","Plantae","Fabaceae Faboideae","Mysanthus","uleanus","Mysanthus uleanus","Gilberto Pedralli","2653","1986","07","22",NA,"Brasil","Exsicatas",NA,"NA BEIRA DO MATO.","CEN00011526",NA,NA,NA,"(Harms) G.P.Lewis & A.Delgado","MG","CENTRAL DE MINAS","A 67 KM DE MANTENA;","-41.3064002990723","-18.7618999481201","CEN00011526","B. M. T. Walter","200","200",NA,"-4126667.0","-1875000.0","13657","auto","2014","12",NA,NA,"4",NA
"76","2020-09-02 16:28:06-03","Cenargen","CEN","2519","PreservedSpecimen","Plantae","Fabaceae Faboideae","Mysanthus","uleanus","Mysanthus uleanus","Antônio Costa Allem","2315","1978","10","31",NA,"Brasil","Exsicatas",NA,NA,"CEN00002519",NA,NA,NA,"(Harms) G.P.Lewis & A.Delgado","MS","AQUIDAUANA","Fazenda Rio Negro.","-55.7872009277344","-20.4710998535156","CEN00002519","A. Delgado-Salinas & C. Snak",NA,NA,NA,NA,NA,"212961","auto","2014","10",NA,NA,"1",NA
"77","2020-09-02 16:28:06-03","Cenargen","CEN","5204","PreservedSpecimen","Plantae","Fabaceae Faboideae","Mysanthus","uleanus","Mysanthus uleanus","José Francisco Montenegro Valls","4663","1979","04","25",NA,"Brasil","Exsicatas",NA,"ICN44926","CEN00005204",NA,NA,NA,"(Harms) G.P.Lewis & A.Delgado","RS","ITAQUI","BR-472 próximo ao rio Butuí.","-56.5531005859375","-29.1252994537354","CEN00005204","B. M. T. Walter",NA,NA,NA,NA,NA,"99792","auto","2014","12",NA,NA,"1",NA
"78","2020-09-02 16:28:10-03","Cenargen","CEN","45981","PreservedSpecimen","Plantae","Fabaceae Faboideae","Phaseolus","uleanus","Phaseolus uleanus","N. G. Jesus - ALCB","858","2000","02","29",NA,"Brasil","Exsicatas",NA,"Trepadeira vilosa. Folíolos membranáceos, discolores. Inflorêscencia axilar, flores com cálice verde, corola vermelha. Doação do Projeto Flora da Bahia. Herbário Alexandre Leal Costa - ALCB (46567). Projeto Financiado pelo CNPq.","CEN00045981",NA,NA,NA,"Harms","BA","PILAO ARCADO","Torre da Telemar.","-42.391388","-9.9663888","CEN00045981",NA,NA,NA,NA,"-42.391388","-9.9663888",NA,NA,NA,NA,NA,NA,"1",NA
"79","2019-11-13 11:22:55-03","USP","SPF","85804","PreservedSpecimen","Plantae","Leguminosae","Mysanthus","uleanus","Mysanthus uleanus","Freire-Fierro, A","1780","1990","10","05",NA,"Brasil",NA,NA,NA,"SPF00085804",NA,NA,NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Gentio do Ouro","Santo Inácio","-42.733333","-11.116667",NA,"Queiroz, LP","500","500",NA,"-42.733333","-11.116667",NA,NA,"2004","09",NA,NA,NA,NA
"80","2019-11-13 11:22:55-03","USP","SPF","96495","PreservedSpecimen","Plantae","Leguminosae","Mysanthus","uleanus","Mysanthus uleanus uleanus","Roque, N","CFCR14954","1994","03","08",NA,"Brasil",NA,NA,NA,"SPF00096495",NA,NA,"uleanus","(Harms) G.P.Lewis & A.Delgado","Bahia","Caetité",NA,"-42.524167","-14.260278",NA,"Lewis, GP","900","1000",NA,"-42.524167","-14.260278",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-11-21 10:12:16-03","USP","SPF","154719","PreservedSpecimen","Plantae","Leguminosae","Phaseolus","uleanus","Phaseolus uleanus","Jesus, NG","858","2000","02","29",NA,"Brasil",NA,NA,NA,"SPF00154719",NA,NA,NA,"Harms","Bahia","Pilão Arcado",NA,"-42.391389","-9.966389",NA,"Guedes, MLS",NA,NA,NA,"-42.391389","-9.966389",NA,NA,"2000","03",NA,NA,NA,NA
"82","2020-05-08 11:12:52-03","UEFS","HUEFS","137444","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Mysanthus","uleanus","Mysanthus uleanus","Conceição, A.A.","2905","2008","06","30",NA,"Brasil",NA,NA,"Solo arenoso.","HUEFS0137444","Angiospermae","Fabales",NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Xique-Xique","Cacimba. Estrada entre Xique-Xique e Barra, próximo a entrada para Gentio do Ouro.","-44.352222","-11.128333",NA,"L.P.de Queiroz","412","412","Rosanae","44W21'8''","11S7'42''",NA,NA,"2010","01",NA,NA,NA,NA
"83","2020-05-08 11:12:52-03","UEFS","HUEFS","59441","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Mysanthus","uleanus","Mysanthus uleanus","Nunes, T.S.","968","2002","05","16",NA,"Brasil",NA,NA,"Campo rupestre.","HUEFS0059441","Angiospermae","Fabales",NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Santo Inácio","Entrada a ca. 1 Km do entroncamento para Santo Inácio, estrada de chão em direção a uma queda d#?#água.","-42.708611","-11.090278",NA,"L.P.de Queiroz","556","556","Rosanae","42W42'31''","11S5'25''",NA,NA,"2002","08",NA,NA,NA,NA
"84","2020-05-08 11:12:52-03","UEFS","HUEFS","63167","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Mysanthus","uleanus","Mysanthus uleanus","Gasson, P.","PCD6117","1997","03","07",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0063167","Angiospermae","Fabales",NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Delfino","Estrada Delfino-Mimoso de Minas, 20 km de Delfino.","-41.343056","-10.491944",NA,"L.P.de Queiroz","826","826","Rosanae","41W20'35''","10S29'31''",NA,NA,"2011","04",NA,NA,NA,NA
"85","2020-05-08 11:12:52-03","UEFS","HUEFS","46920","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Mysanthus","uleanus","Mysanthus uleanus","Silva, M.M.da","469","2000","07","20",NA,"Brasil",NA,NA,NA,"HUEFS0046920","Angiospermae","Fabales",NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Santo Inácio","Gentio do Ouro. Ramal para cachoeira.","-42.721667","-11.096667","HUEFS0046920","L.P.de Queiroz","536","536","Rosanae","42W43'18''","11S5'48''",NA,NA,"2000","12",NA,NA,NA,NA
"86","2020-05-08 11:12:52-03","UEFS","HUEFS","25980","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Mysanthus","uleanus","Mysanthus uleanus","Guedes, M.L.S.","PCD3034","1996","06","24",NA,"Brasil",NA,NA,"Areia branca.","HUEFS0025980","Angiospermae","Fabales",NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Xique-Xique","Próximo a Xique-Xique.","-42.716667","-11.1",NA,"L.P.de Queiroz","500","500","Rosanae","42W43'","11S6'",NA,NA,"2005","01",NA,NA,NA,NA
"87","2020-05-08 11:12:52-03","UEFS","HUEFS","235430","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Mysanthus","uleanus","Mysanthus uleanus","Pennington, R.T.","2137","2017","03","11",NA,"Brasil",NA,NA,"Caatinga","HUEFS0235430","Angiospermae","Fabales",NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Palmeiras","Road Palmeiras - Guine","-41.95","-12.9","HUEFS0235430 HUEFS0235430_01","L.P.Queiroz","763","763","Rosanae","41W57'","12S54'",NA,NA,"2018","02",NA,NA,NA,NA
"88","2020-05-08 11:12:52-03","UEFS","HUEFS","14178","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Mysanthus","uleanus","Mysanthus uleanus","Queiroz, L.P.de","3536","1993","08","22",NA,"Brasil",NA,NA,NA,"HUEFS0014178","Angiospermae","Fabales",NA,"(Harms) G.P.Lewis & A.Delgado","Bahia","Morro do Chapéu",NA,"-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"Rosanae",NA,NA,"98143","auto",NA,NA,NA,NA,NA,NA
