"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","fieldNumber","typeStatus","individualCount","previousCatalogNumber","sex"
"96","2015-09-03 19:26:14-03","MNHN","RECOLNAT_MNHN_P","P00436648","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Toscano","Glaziou, A.",NA,"1880","2","2",NA,"Brésil",NA,NA,"Brésil : prov. Rio de Janeiro : Cetropolis, entre la fazenda Inglez et le Halto a Imperatriz",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436648' target='other'> <mi>dwc_moreinfo</mi></a>","P00436648","P00436648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12209",NA,NA,NA,NA
"97","2015-09-03 19:26:14-03","MNHN","RECOLNAT_MNHN_P","P00436649","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Toscano","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436649' target='other'> <mi>dwc_moreinfo</mi></a>","P00436649","P00436649_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18538",NA,NA,NA,NA
"98","2015-09-03 19:26:14-03","MNHN","RECOLNAT_MNHN_P","P00436650","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Toscano","Richard, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436650' target='other'> <mi>dwc_moreinfo</mi></a>","P00436650","P00436650_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2015-09-03 19:26:14-03","MNHN","RECOLNAT_MNHN_P","P00436651","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Toscano","Langsdorff, G.H. von",NA,"1821",NA,NA,NA,"Brésil",NA,NA,"Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436651' target='other'> <mi>dwc_moreinfo</mi></a>","P00436651","P00436651_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2015-09-16 05:14:04-03","MNHN","RECOLNAT_MNHN_P","P00436658","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Toscano","Gardener",NA,"1866",NA,NA,NA,"Brésil",NA,NA,"Serra Los Orgaos, Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436658' target='other'> <mi>dwc_moreinfo</mi></a>","P00436658","P00436658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"445",NA,NA,NA,NA
"101","2015-09-03 19:50:29-03","MNHN","RECOLNAT_MNHN_P","P00436659","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Toscano","Langsdorff, G.H. von",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Mandioca, près Rio de Janeiro",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00436659' target='other'> <mi>dwc_moreinfo</mi></a>","P00436659","P00436659_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2021-02-11 17:21:00-03","UFPR","UPCB","73295","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Mancinelli, W.S.","Schmitt, J.L.","1107","2010","01","28",NA,"Brasil","Santa Catarina","Imaruí","Forquilinha.","-48.869722","-28.164722","666","666",NA,"Epífita. IFFSC e148a. Floresta ombrófila densa. Flor com corola branca, labelo verde claro..",NA,NA,"2011","-48.869722","-28.164722","02","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2021-02-11 17:21:00-03","UFPR","UPCB","77839","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Smidt, E.C.","Caglioni, E. et al.","162","2012","02","20",NA,"Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí. Floresta Ombrófila Densa. Alt.: 320m.","-49.078244","-27.059083",NA,NA,NA,"Epífito em floresta secundária, com flores brancas..",NA,NA,"2012","-49.078244","-27.059083","09","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2021-02-11 17:21:00-03","UFPR","UPCB","89628","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Caglioni, E.","Caglioni, E. | Signorelli, C.","281","2012","09","06",NA,"Brasil","Santa Catarina","Blumenau","Parque Nacional da Serra do Itajaí","-49.078062","-27.058895","320","320",NA,"Floresta Ombrófila Densa. Epífito em mata ciliar de floresta secundária, com frutos..","UPCB0029651","UPCB0029651","2013","-49.078062","-27.058895","06","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2021-02-11 17:21:00-03","UFPR","UPCB","89677","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Caglioni, E.","Caglioni, E. | Caglioni, G.","516","2015","01","16",NA,"Brasil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.943335","-26.803891","340","340",NA,"Floresta Ombrófila Densa. Epífito com flores brancas. Coletada em floresta em estágio avançado de regeneração..","UPCB0029553","UPCB0029553","2015","-48.943335","-26.803891","01","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2021-02-11 17:21:00-03","UFPR","UPCB","93575","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","C.A. Royer","Bolson, M. |Ignowski, H. | Royer, C.A. | Santos, M.C. | Toscano de Brito, A.L.V. | Klingelfus, M.L.","526","2015","05","21",NA,"Brasil","Santa Catarina","Joiville","Distrito de Pirabeiraba. Estrada Bonita. Córrego.",NA,NA,NA,NA,NA,"Floresta Ombrófila Densa. . Epífita. Em fruto.","UPCB0041887","UPCB0041887","2015",NA,NA,"05","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2021-02-11 17:21:00-03","UFPR","UPCB","81856","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Royer, C.A.","Smidt, E.C.","1025","2012",NA,NA,NA,"Brasil","São Paulo","Caraguatatuba","Banco de DNA","-45.4099998474121","-23.6200008392334",NA,NA,NA,"Banco de DNA.",NA,NA,"2012",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2021-02-11 17:21:00-03","UFPR","UPCB","67228","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Royer, C.A.","Caddah, M.K.","761","2009","01","22",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Entrada do Sítio Sophronitis (David Müller).","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Epífita a ca. 2 m do solo, flor branca. Coleta em sílica..",NA,NA,"2011",NA,NA,"07",NA,"33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:21:00-03","UFPR","UPCB","93711","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","M. Bolson","Bolson, M. | Bacci, L.F. | Bochorny, T.","596","2016","01","27",NA,"Brasil","Rio de Janeiro","Nova Friburgo","Macaé de Cima. Estrada fechada antes de chegar na Trilha Pico do Faraó.","-42.5311012268066","-22.2819004058838",NA,NA,NA,"Em uma árvore do lado direito da estrada.. Epífita.","UPCB0041843","UPCB0041843","2016",NA,NA,"01","27","33190","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:21:00-03","UFPR","UPCB","81872","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Engels, M.E.","Engels, M.E.","402","2012","07","07",NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564",NA,NA,NA,"Epífita, folhas verdes, frutos verdes..",NA,NA,"2012",NA,NA,"06",NA,"37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:21:00-03","UFPR","UPCB","72456","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Mancinelli, W.S.","Mancinelli, W.S.","1371","2011","01","17",NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba","-48.8456001281738","-26.3043994903564",NA,NA,NA,"Epífita, flores brancas..",NA,NA,"2011",NA,NA,"01","17","37150","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2021-02-11 17:21:00-03","UFPR","UPCB","76394","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Moraes, M.","Fraga, C.N.","2015","2008","05","03",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande. Localidade do Rio Manso. Floresta Ombrófila Densa Altomontana. Elev.: 1200-1250m","-41.184700012207","-20.6035995483398",NA,NA,NA,"Epífito, frutos verdes..",NA,NA,"2013",NA,NA,"09","09","23588","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2021-02-11 17:21:00-03","UFPR","UPCB","40506","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Gatti, A.L.S.","Gatti, A.L.S.","317","1999","12","13",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Estrada da Figueira","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Epífita, coletada sobre ramo caído, flores brancas. Floresta ombrófila densa submontana..",NA,NA,"1999",NA,NA,"12",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"114","2021-02-11 17:21:00-03","UFPR","UPCB","40505","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Cervi, A.C.","Gatti, A.L.S.","258","1998","12","02",NA,"Brasil","Paraná","Guaraqueçaba","Reserva Natural Salto Morato, Trilha da Figueira","-48.3288993835449","-25.3066997528076",NA,NA,NA,"Epífita, comum sobre Psidium guajava, flores brancas, heliófila. Floresta ombrófila densa submontana, capoeira..",NA,NA,"1998",NA,NA,"12",NA,"37295","auto",NA,NA,NA,NA,NA,NA,NA,NA
"115","2021-02-11 17:21:00-03","UFPR","UPCB","5643","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Royer, C.A.","Hatschbach, G.","13447","1966","01","04",NA,"Brasil","Paraná","Morretes","Rio Ipiranga","-48.834400177002","-25.476900100708",NA,NA,NA,"Epifita, flor alvescente..",NA,NA,"2011",NA,NA,"07",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-02-11 17:21:00-03","UFPR","UPCB","81857","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Royer, C.A.","Lopes, E.","9","2012","01",NA,NA,"Brasil","Paraná","Morretes","Rio Nhundiaquara, próximo a curva do S em Porto de Cima. Banco de DNA.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,"2012",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2021-02-11 17:21:00-03","UFPR","UPCB","81871","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Engels, M.E.","Engels, M.E.","413","2012","06","25",NA,"Brasil","Paraná","Morretes","Trilha do Itupava","-48.834400177002","-25.476900100708",NA,NA,NA,"Epífita, folhas verdes, frutos verdes..",NA,NA,"2012",NA,NA,"06",NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-02-11 17:21:00-03","UFPR","UPCB","84248","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Royer, C.A.","Royer, C.A.","26","2016","01","13",NA,"Brasil","Paraná","Telêmaco Borba","Usina Hidrétrica Mauá da Serra.","-50.6156005859375","-24.3239002227783",NA,NA,NA,"Coletado em Zona de Resgate da Flora. Em Cultivo na UFPR. Material em álcool e DNA..",NA,NA,"2016",NA,NA,"01","13","35037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"119","2009-07-09 17:05:00-03","MO","MOBOT","2482876","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.",NA,"Gert G. Hatschbach","Hatschbach 23350",NA,NA,NA,"South America","Brazil","Paraná",NA,"Guaratuba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","14190",NA,"Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","C.A.Royer, E.C.Smidt & A.L.V.Toscano/2012","L. Kollmann; et al","2962","2000","05","31",NA,"Brasil","Espírito Santo","Santa Teresa","São Lourenço, Mata Fria","-40.683611","-19.931111",NA,NA,NA,"Epífita a 1m na sombra. Flores brancas e verdes.","MBML014190",NA,NA,"40W41'1","19S55'52",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","35089",NA,"Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","C.A.Royer, E.C.Smidt & A.L.V.Toscano/2012","C. N. de Fraga; et al","2015","2008","05","03",NA,"Brasil","Espírito Santo","Castelo","Parque Estadual do Forno Grande","-41.100556","-20.519167","1200","1200",NA,NA,"MBML035089",NA,NA,"41W6'2","20S31'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2020-09-02 18:20:50-03","MBML","MBML-HERBARIO","4691",NA,"Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Toscano/1993","E. Lagasa","118","1973","01","23",NA,"Brasil","Espírito Santo","Castelo","Forno Grande","-41.083333","-20.516667",NA,NA,NA,"Growing on small trees-swamp at creekside. In herb/alcool.","MBML004691",NA,NA,"41W5'","20S31'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2020-07-10 09:48:30-03","MBML","MBML-HERBARIO","49402",NA,"Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","C.A. Royer/26-11-2015","D.R. Couto; F.C.Favoreto & M.Redling","503","2008","02","22",NA,"Brasil","Espírito Santo","Cachoeiro de Itapemirim","Burarama: Canta Galo","-41.385","-20.673889","791","791",NA,"Holoepífita em mata de galeria. Pétalas e sépalas brancas, coluna verde, labelo branco.","MBML049402",NA,NA,"41W23'6","20S40'26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2020-07-10 09:48:30-03","MBML","MBML-HERBARIO","6124",NA,"Plantae",NA,NA,"Orchidaceae","Phymatidium","lopesii","Phymatidium lopesii","Ruschi","Toscano, 2007in lit. sin. de P. falcifolium Lindl.","A. Ruschi","6210","1969","02","28",NA,"Brasil","Espírito Santo","Santa Teresa","Reserva Florestal e Biológica de Nova Lombardia","-40.553056","-19.9075",NA,NA,NA,"Informações transcritas do banco de dados, material não localizado no inventário de 2010","MBML006124",NA,NA,"40W33'11","19S54'27",NA,NA,NA,NA,NA,NA,NA,NA,"HOLOTIPO",NA,NA,NA
"125","2020-06-15 15:31:06-03","UNESP-RC","HRCB","64978","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Royer, C.A.","Grupo Verde",NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia. Cachoeira Itaporani.","-44.622222","-22.425722",NA,NA,NA,NA,NA,NA,NA,"044°37'20.0W","22°25'32,6S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2021-03-17 14:34:38-03","UTFPR-SL","SHPR","1473","PreservedSpecimen","Plantae","Anthophyta",NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","L. Biral","Biral, L. | P.A. Freitas","2541","2020","12","31","América do Sul","Brasil","São Paulo","Bananal","Estação Ecológica Bananal","-44.367778","-22.806111",NA,NA,"exsicata","Epífita, botões esverdeados, pétalas brancas, ginostégio verde.Habitat: Floresta ombrófila densa montana","SHPR001473","SHPR001473_v1 SHPR001473_v2","2021","44º22'04 W","22º48'22 S","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","2020-09-12 05:00:02-03","US","US","2691401","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium",NA,NA,"G. Hatschbach","13415","1966","1","4","South America","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"US00474434","US00474434_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","2555571","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium",NA,NA,"G. Eiten & L. T. Eiten","2515","1961","1","26","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"US00363469","US00363469_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","1066395","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium",NA,NA,"G. Gardner","645",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US00363475","US00363475_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","1518917","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides",NA,NA,"W. G. F. Herter","1131","1928","9","28","South America","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US","2104876","PreservedSpecimen","Plantae",NA,"Orchidales","Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides",NA,NA,"Collector unknown","37025","1957","1","27","South America","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US00474438","US00474438_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledonae",NA,NA,NA,NA,"1",NA,NA
"132","2020-09-02 16:35:18-03","Cenargen","CEN","93106","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","L. B. Bianchetti","A. S. Lima",NA,"1941","01","16",NA,"Brasil","SP","BORACEIA","E. E, de Boracéa - IAC","-48.7700004577637","-22.1900005340576",NA,NA,"Exsicatas","Doação do Instituto de botânica de São Paulo. Herbário IAC 6102.","CEN00093106","CEN00093106","2016",NA,NA,"10",NA,"10241","auto",NA,NA,NA,NA,NA,"1",NA,NA
"133","2014-04-04 18:28:05-03","PNFM","IRAI","5118","S","Plantae","Magnoliophyta",NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","Engels, M.E.","Ristow, R.","1963","2011","12","11",NA,"Brasil","Paraná","Morretes","Estrada para o Marumbi","-48.900556","-25.417194","85","85",NA,"Epífita, flor alba. Floresta Ombrófila Densa","IRAI00005118",NA,"2013","-48.900556","-25.417194","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2021-03-25 13:53:06-03","UNIVILLE","JOI","7186","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides","Barb.Rodr.","F. Beilke","M.C. Bartz","4","2008","01","17",NA,"Brasil","Santa Catarina","Schroeder","BR-280.","-48.985556","-26.446389","96","96",NA,"; HABITAT: biôntico; HABITO: Epífita; TIPO VEGETACIONAL: Restinga","JOI007186",NA,"2008","48º59'8''W","26º26'47''S","02","29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2021-03-25 13:53:06-03","UNIVILLE","JOI","4861","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides","Barb.Rodr.","F.C.S. Vieira","F.C.S. Vieira","1797","2006","06","15",NA,"Brasil","Santa Catarina","Garuva","Rio do Cristo.","-48.8549995422363","-26.0266990661621","25","25",NA,"; HABITAT: epífita de Cyathea; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","JOI004861",NA,"2006",NA,NA,"08","25","22441","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-03-25 13:53:06-03","UNIVILLE","JOI","8862","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides","Barb.Rodr.","Mancinelli, W. S.","Hering-Rinnert, C.",NA,"2004","03","25",NA,"Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas.","-49.3786010742188","-26.2502994537354",NA,NA,NA,"; HABITO: Epífita","JOI008862",NA,"2009",NA,NA,"07","31","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"137","2019-10-07 09:20:06-03","UEFS","HUEFS","105807","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","A.T.de Brito","Jardim, J.G.","4964","2006","01","15",NA,"Brasil","São Paulo","Caraguatatuba","Rodovia Paraibuna/Caraguatatuba, próximo ao Posto de Resgate antes de descer a Serra.","-45.497778","-23.563333",NA,NA,NA,"Floresta de Encosta.","HUEFS0105807","HUEFS0105807","2012","45W29'52''","23S33'48''","08",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"138","2019-10-07 09:20:06-03","UEFS","HUEFS","102432","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","A.T.de Brito","Amorim, A.M.","4350","2004","10","29",NA,"Brasil","Bahia","Camacan",NA,"-39.565278","-15.391667","835","835",NA,"Floresta Montanha.","HUEFS0102432","HUEFS0102432","2012","39W33'55''","15S23'30''","08",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"139","2019-10-07 09:20:06-03","UEFS","HUEFS","113093","PreservedSpecimen","Plantae","Angiospermae","Asparagales","Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium","Lindl.","A.T.de Brito","Amorim, A.M.","5415","2006","04","29",NA,"Brasil","Bahia","Camacan","RPPN Serra Bonita, 9,7km W de Camacã na estrada para Jacareí, daí 6km SW na estrada para a RPPN. Trilha ao lado do espaço destinado a casa oficial do proprietário de RPPN.","-39.565278","-15.391667","835","835",NA,"Floresta ombrófila.","HUEFS0113093","HUEFS0113093","2012","39W33'55''","15S23'30''","08",NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"140","2019-07-09 12:43:44-03","F","FMNH-SEEDPLANTS","V0434688F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium",NA,NA,"G. Pabst","8733, 36382","1965","12","26","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0434688F","V0434688F_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"141","2019-07-09 12:43:44-03","F","FMNH-SEEDPLANTS","V0434689F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium",NA,NA,"G. G. Hatschbach et al.","13415","1966","1","4","South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0434689F","V0434689F_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"142","2019-07-09 12:43:44-03","F","FMNH-SEEDPLANTS","V0434690F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium",NA,NA,"W. G. F. Herter","1131","1928","9","28","South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,NA,"V0434690F","V0434690F_01",NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,NA,NA,NA,NA
"143","2019-08-05 16:45:16-03","IAC","IAC","6102","S","Plantae",NA,NA,"Orchidaceae","Phymatidium","tillandsioides","Phymatidium tillandsioides","Barb.Rodr.","A.C. Brade","A.S. Lima","s/nº","1941","02","16",NA,"Brasil","São Paulo","Salesópolis","Estação Experimental de Boracéia/Estação Experimental de Quina (atual Estação Biológica de Boracéia, Museu de Zoologia/USP)","-45.889778","-23.653806",NA,NA,NA,NA,NA,NA,"1941","-45.889778","-23.653806","04","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2020-07-23 12:17:24-03","CEPLAC","CEPEC","107353","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Phymatidium","falcifolium","Phymatidium falcifolium",NA,"C.van den Berg","Amorim, A. M.","4350","2004","10","29",NA,"Brasil","Bahia","CAMACAN","Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 km W de Camacã na estrada para Jacareci, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","-39.565278","-15.391667",NA,NA,NA,NA,NA,NA,NA,"39W33'55","15S23'30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
