"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem","sex"
"198","2011-02-27 07:32:00-03","MO","MOBOT","2408152","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Roberto Kiesling|Silvia M. Botta|Cecilia Ezcurra|M.I. Sánchez|Emilio A. Ulibarri","Kiesling 5601","1985","2","23","South America","Argentina",NA,NA,NA,NA,NA,NA,"Jujuy","Ledesma","NE de Calilegua, cerca de Caimancito",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Ulibarri, E. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2011-04-06 12:41:00-03","MO","MOBOT","2430590","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Renée H. Fortunato|Robert Neumann|S. Soto|Ricardo Micheli","Fortunato 7370","2001","11","18","South America","Argentina",NA,NA,NA,NA,NA,NA,"Salta","Orán","25 km al W por RP 18 en direcc. a Isla de Cañas.","-64.51666","-23.1",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","480.00000000",NA,"Sborlini, M. P., VII-",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2010-02-15 15:39:00-02","MO","MOBOT","2444268","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","F. Biganzoli|Paola Peralta|G. Irrazabal|G. Massaccesi|B. Zucchino","Biganzoli 902","2000","3","16","South America","Argentina",NA,NA,NA,NA,NA,NA,"Misiones","Cainguás","Predio UNLP. Reserva Privada. Borde ruta 7 cerca del balneario hacia A. del Valle",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Ulibarri, E. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2009-12-04 16:52:00-02","MO","MOBOT","2458332","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Gert G. Hatschbach|O. V. Guimarães","Hatschbach 19118","1968","4","23","South America","Brazil",NA,NA,NA,NA,NA,NA,"Paraná",NA,"Guaira. Sete Quedas",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Ulibarri, E. A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2013-11-21 06:10:00-02","MO","MOBOT","2680525","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Jens E. Madsen|R. Alvarado|Omar Cabrera|C. Rosales|O.A. Sánchez","Madsen 7367","2000","9","21","South America","Ecuador",NA,NA,NA,NA,NA,NA,"Loja",NA,"Higuerones. Semi-deciduous dry forest and ravine.","-80.0158333","-4.2041667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","700.00000000",NA,"Ulrika RIdbäck (GB)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"203","2020-09-04 04:40:00-03","MO","MOBOT","3174590","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Herbert H. Smith","Smith 281","1898",NA,NA,"South America","Colombia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee","76.20000000",NA,"Paul R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2008-05-27 22:02:00-03","MO","MOBOT","3174751","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Guillermo Klug","Klug 4323","1936","4","11","South America","Peru",NA,NA,NA,NA,NA,NA,"San Martín",NA,"Juan Jui, Alto Rio Huallaga.","-76.75","-7.1833333",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","400.00000000","800.00000000","Paul R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2009-12-01 21:19:00-02","MO","MOBOT","3175039","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Bruno J. Manara","Manara s.n.","1975","11","29","South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Nacional El Avila: Quebrada Chacaíto.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee","1300.00000000",NA,"Paul R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2009-06-29 10:23:00-03","MO","MOBOT","3175158","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Julian A. Steyermark|Gerrit Davidse|Alexander Stoddart","Steyermark 123156","1980","6","2","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Zulia",NA,"Mara: forested hills, vicinity of experimental open pit coal mine, 1 km west of Corpozulia Campamento Carichuano.","-72.28333","11.00833",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","80.00000000",NA,"Paul R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2009-12-13 15:52:00-02","MO","MOBOT","3175276","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Francisco J. Ortega","Ortega 824","1979","10","5","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Portuguesa",NA,"Edo. Portuguesa Pozo Blanco Enredadera con flores cremosas y por dentro con tinte morado Estación lluviosa.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee","190.00000000",NA,"Paul R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2013-06-04 15:17:00-03","MO","MOBOT","3176314","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","R. Chávez de Michel","Michel 652","1987","5","15","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Santa Cruz","Cordillera","Alto Parapeti Hacienda Yabuimbia. Malezas dentro de cultivas.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee","800.00000000",NA,"R.L. Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2015-05-13 09:39:00-03","MO","MOBOT","3176655","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Cecilia Ezcurra|Isabel Basualdo|Nélida Soria","Ezcurra 1814","1995","5","15","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Amambay",NA,"Parque Nac. Cerro Cora, orillas del Rio Aquidaban ca. del destacamento. Borde de bosque.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"J. E. Jiménez (USJ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2015-05-13 09:39:00-03","MO","MOBOT","3176734","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","L.C. Stutz","Stutz de Ortega 494","1982","6","8","South America","Brazil",NA,NA,NA,NA,NA,NA,"Paraná",NA,"Forêt primaire, Centre forestier, Pto Stroessner. Alto Paraná.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"J. E. Jiménez (USJ)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","3176766","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","August G. Schulz","Schulz 7519","1950","4",NA,"South America","Argentina",NA,NA,NA,NA,NA,NA,"Chaco",NA,"Chaco, Col. Benítez.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A.G. Schulz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2009-10-21 21:42:00-02","MO","MOBOT","3177935","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Julian A. Steyermark|Ronald L. Liesner|Gerardo Aymard","Steyermark 127089","1982","11","2","South America","Venezuela",NA,NA,NA,NA,NA,NA,"Portuguesa",NA,"Selva tropófila y transicional, faldas pedregosas arriba del puente sobre el Río María, NE de Boca de Monte, kms al NNE de Guanare.","-69.71194","9.30527",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","400.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2010-01-25 20:07:00-02","MO","MOBOT","3177940","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Troels M. Pedersen","Pedersen 2796","1954","9","2","South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes","Empedrado","Thickets by the Rio Paraná.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Faul R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2009-07-31 07:05:00-03","MO","MOBOT","3177943","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","George Eiten|Liene T. Eiten","Eiten 6259","1965","4","21","South America","Brazil",NA,NA,NA,NA,NA,NA,"Rio de Janeiro",NA,"Mpio. de Parati: city fo Parati. Several meters above sea level on roadside going up a hill on north side of the river. Houses & secondary shrubbery.","-44.7","-23.21666",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"R.S. Cowan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2008-05-27 22:02:00-03","MO","MOBOT","3177948","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Ezechias P. Heringer","Heringer 13203","1974","4","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"Goiás",NA,"Corumbá de Goiás.",NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"P.R. Fantz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2008-05-27 22:02:00-03","MO","MOBOT","3179309","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Augustus Fendler","Fendler 247","1854",NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2012-10-02 11:30:00-03","MO","MOBOT","3409734","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Camilo Díaz S.","Díaz Santibáñez 4670A","1992","7","6","South America","Peru",NA,NA,NA,NA,NA,NA,"Tumbes","Zarumilla","Distrito Matapalo. Entre P.C. El caucho y P.C. Campoverde. Bosque Nacional de Tumbes. Reserva de Biósfera del Noroeste.","-80.25916","-3.84138",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","720.00000000",NA,"Ulrika Ridback (GOET)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"151",NA,NA,NA
"218","2014-09-03 12:21:00-03","MO","MOBOT","3414053","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Egleé Zent|Stanford Zent","Zent 420",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,"Amazonas",NA,NA,NA,NA,NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"C. Snak (HUEFS)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2008-05-27 22:02:00-03","MO","MOBOT","75443","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Elsa M. Zardini|P. Aquino","Zardini 32616","1992","7","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 4 km S of Melgarejo on Arroyo Tacuara. Gallery forest.","-56.26666","-25.76666",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"R. Fortunato (BAB)",NA,NA,NA,NA,NA,NA,NA,NA,"4","702",NA,NA,NA
"220","2011-06-09 17:27:00-03","MO","MOBOT","75451","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Elsa M. Zardini|Tulio Tillería","Zardini 32685","1992","7","10","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Guairá",NA,"Cordillera de Ybytyruzú Melgarejo-Cerro Acati. 8 km S of Melgarejo. Forest on slopes.","-56.26666","-25.8",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"R. Fortunato (BAB)",NA,NA,NA,NA,NA,NA,NA,NA,"4","703",NA,NA,NA
"221","2011-06-09 17:27:00-03","MO","MOBOT","75458","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Elsa M. Zardini|Tulio Tillería","Zardini 31065","1992","3","12","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Paraguarí",NA,"National Park Ybycu'í. Northeastern area, Gallery Forest.","-56.76666","-26.01666",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"R. Fortunato (BAB)",NA,NA,NA,NA,NA,NA,NA,NA,"3","664",NA,NA,NA
"222","2020-06-17 08:16:00-03","MO","MOBOT","87128","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","James C. Solomon","Solomon 9989","1983","4","21","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Tarija","Arce","29.2 km S of Emborozú-Sidras road on road to Bermejo, (12.7 km S of Naranjo Agrio). Disturbed moist subtropical forest with abundant epiphytes.","-64.4833333","-22.3666667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","600.00000000",NA,"R. Fortunata (LPB)",NA,NA,NA,NA,NA,NA,NA,NA,"6","83-49",NA,NA,NA
"223","2008-05-27 22:02:00-03","MO","MOBOT","89751","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Elsa M. Zardini","Zardini 6184","1988","7","30","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Cordillera",NA,"Cerro Zanja Jhú, 1 km East of road from Route 1 to Atyra, 3 km before Atyra. Forest on hill slopes.","-57.15","-25.21666",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","88-65",NA,NA,NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","90823","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","William J. Hahn","Hahn 2487","1984","5","7","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Amambay",NA,"Parque Nacional Cerro Cora. Deciduous forest to 25 m tall.","-56.08333","-22.66666",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A. Schinini (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,"14","84-27",NA,NA,NA
"225","2008-05-27 22:02:00-03","MO","MOBOT","92701","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Elsa M. Zardini","Zardini 6608","1988","8","21","South America","Paraguay",NA,NA,NA,NA,NA,NA,"Paraguarí",NA,"Macizo Acahay. In gallery forest on Eastern peak.","-57.15","-25.9",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","500.00000000",NA,"Zardini",NA,NA,NA,NA,NA,NA,NA,NA,"1","88-74",NA,NA,NA
"226","2012-03-18 05:12:00-03","MO","MOBOT","978514","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Antony Jardim|Fabiana Mamani M.","Jardim 1344","1994","11","26","South America","Bolivia",NA,NA,NA,NA,NA,NA,"Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio, las parcelas de Bolfor, Las Trancas '95. Bosque seco chiquitano de Anadenanthera. Suelos lateríticos.","-61.84805","-16.52166",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2011-12-22 05:01:00-02","MO","MOBOT","1124149","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Teodoro Rojas","Rojas 8139","1938","6",NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,"Alto Paraná",NA,"Puerto Bertoni.","-54.58333","-25.65",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"228","2011-03-13 17:01:00-03","MO","MOBOT","3176108","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Aurelio Schinini|Ricardo O. Vanni|Sergio Cáceres M.","Schinini Cacace 27647","1993","3","21","South America","Argentina",NA,NA,NA,NA,NA,NA,"Corrientes",NA,"Dep. Itapúa. 16 km N de Cnel. Bogado. Lomada de tierra colorada.","-56.16666","-27.11666",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"R. Vanni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2014-06-12 09:30:00-03","MO","MOBOT","3425335","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Ricardo Callejas|et al.","Callejas Posada 12189","1999","10","9","South America","Colombia",NA,NA,NA,NA,NA,NA,"Magdalena","San Sebastian de Buenavista","Caserío de San Valentin, región de la depresión Momposina. Parcelas permanentes de la reforestadora San Sebastian (Bocas de saino)../","-74.5833333","9.2666667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","30.00000000",NA,"R. Duno (CICY)",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"230","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","10096","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Trepadeira, flor de cor roxa.;",NA,"Tracheophyta","Fabales","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"231","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","13442","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Andréia Alves Rezende",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Liana, fruto imaturo verde.;",NA,"Tracheophyta","Fabales","São Paulo","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"-49.380556","-20.81",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"232","2020-09-09 13:31:21-03","UNESP-IBILCE","SJRP","14924","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Karina G. Melzi",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Liana, flores amareladas, frutos imaturos.;",NA,"Tracheophyta","Fabales","São Paulo","São José do Rio Preto","Bosque Municipal","-49.3544444","-20.77694444",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"-49.3544444","-20.77694444",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"233","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","10184","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Trepadeira, flor de cor roxa.;",NA,"Tracheophyta","Fabales","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"234","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","10052","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Trepadeira, botão de cor branca, flor de cor roxa.;",NA,"Tracheophyta","Fabales","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"235","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","05122","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Liana com flor branca com riscos roxos.;",NA,"Tracheophyta","Fabales","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A.M.G. Azevedo - Tozzi",NA,NA,NA,"-49.516667","-19.916667",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"236","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","13440","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Andréia Alves Rezende",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Liana, fruto seco.;",NA,"Tracheophyta","Fabales","São Paulo","São José do Rio Preto","Estação Ecológica do Noroeste Paulista","-49.380556","-20.81",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"A.A. Rezende",NA,NA,NA,"-49.380556","-20.81",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"237","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","10206","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Valéria Stranghetti",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,"Trepadeira, flor de cor branca.;",NA,"Tracheophyta","Fabales","São Paulo","Paulo de Faria","Estação Ecológica de Paulo de Faria","-49.516667","-19.916667",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,"-49.516667","-19.916667",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"238","2020-06-22 14:18:00-03","UNESP-IBILCE","SJRP","29026","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Fernandes, A.C.",NA,NA,NA,NA,"América do Sul","Brasil",NA,NA,NA,NA,"Tracheophyta","Fabales","São Paulo","Nhandeara","Empresa Quiri Ruber","-50.0299987792969","-20.6900005340576",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,NA,NA,NA,NA,NA,NA,"20767","auto","Magnoliopsida",NA,NA,NA,NA,NA
"239","2015-05-20 10:35:35-03","UFERSA","MOSS","1448","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Oliveira, O.F. de","1146","1980","06","18","América do Sul","Brasil",NA,NA,"erva não hidrófila; coletado na mata de serra, próximo ao riacho; solo pedregoso; frequente.",NA,NA,NA,"Rio Grande do Norte","Cel. João Pessoa","localidade Mata Redonda, Serra de São José.","-38.4","-6.275",NA,"(Humb. & Bonpl. ex Willd.) Brandegee","650","650","São Mateus, W.M.B.","2012","11","26","38W24'00","6S16'30",NA,NA,NA,NA,NA,NA,NA,NA
"240","2015-05-20 10:35:35-03","UFERSA","MOSS","2975","S","Plantae","Leguminosae-Pap.","Centrosema","sagittatum","Centrosema sagittatum","Figueiredo, M.A.","263","1991","07","17","América do Sul","Brasil",NA,NA,"trepadeira.",NA,NA,NA,"Rio Grande do Norte","Martins","Serra de Martins.","-37.9111","-6.08778",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Fernandes, A.G.",NA,NA,NA,NA,NA,"10029","auto",NA,NA,NA,NA,NA,NA
"241","2020-07-10 09:46:50-03","MBML","MBML-HERBARIO","26440",NA,"Plantae","Leguminosae Faboideae","Centrosema","sagittatum","Centrosema sagittatum","V. Demuner; L.F.S. Magnago, T. Cruz, Elias Bausen, Clara.","2033","2006","03","16",NA,"Brasil",NA,NA,"Liana 4m, flores lilás. Interior de mata","MBML026440",NA,NA,"Espírito Santo","Águia Branca","Assentamento 16 de Abril, fragmento a esquerda do campo","-40.734722","-18.907028","MBML026440","(Humb. & Bonpl. ex Willd.) Brandegee","200","200","K.B. Lopes/Abril-2014",NA,NA,NA,"40W44'5","18S54'25,3",NA,NA,NA,NA,NA,NA,NA,NA
"242","2019-12-13 08:11:38-03","ICAUFMG","MCCA","2227","S","Plantae","Leguminosae","Centrosema","sagittatum","Centrosema sagittatum","XAVIER, M.V.B.","318","2018","07","18",NA,"Brasil",NA,NA,"Local parcialmente sombreado","MCCA02311",NA,NA,"Minas Gerais","Montes Claros",NA,"-43.8616981506348","-16.7350006103516","MCCA02311","(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"XAVIER, M.V.B.","2018","07","19",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA
"243","2021-03-04 11:05:20-03","UFRB","HURB","10201","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Moura, E.O.; Medeiras, R.C. & Silva, R.E.","175","2014","06","05",NA,"Brasil",NA,NA,NA,"HURB000010201",NA,NA,"Rio Grande do Norte","São Francisco do Oeste","Serra do Jatobá; Propriedae do Sr. Nacai","-38.179444","-5.988056",NA,"(Humb. & Bonpl ex Willd.) Brandegee ex L. Riley","376","376",NA,NA,NA,NA,"38º10'46W","5º59'17S",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-06-15 15:30:35-03","UNESP-RC","HRCB","68020","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Taxonomia de Lianas",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"São Paulo","Porto Ferreira","Parque Estadual Porto Ferreira","-44.607111","-22.454917",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Taxnomia de Lianas",NA,NA,NA,"044°36'25.6W","22°27'17.7S",NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-06-15 15:30:35-03","UNESP-RC","HRCB","51207","PreservedSpecimen","Plantae","Fabaceae","Centrosema","sagittatum","Centrosema sagittatum","Biral, L.","282","2009","05","28",NA,"Brasil",NA,NA,"Liana, beira da trilha, folíolos membranáceos, levemente discolores, cálice verde, corola creme com o centro roxo, frutos verdes",NA,NA,NA,"São Paulo","Botucatu","Parque Ecológico da Pavuna","-46.511111","-22.8375",NA,"(Humb. & Bonpl. ex Willd.) Brandegee",NA,NA,"Biral, L.","2009","09",NA,"46º30'40W","22º50'15S",NA,NA,NA,NA,NA,NA,NA,NA
