"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"385","2008-05-27 22:02:00-03","MO","MOBOT","132272","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini","Zardini 9414","1989","1","13","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Valley between Cerro Peró, Cerro Acatí and Cerro Muy Muy. Base of cerros forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","4",NA,NA
"386","2013-10-09 05:40:00-03","MO","MOBOT","132308","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W. R. Anderson (MICH)","Elsa M. Zardini|Ramón Velásquez","Zardini 11494","1989","3","13","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena. Edge of forest on eastern slopes, 5 kms S of Melgarejo.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","4",NA,NA
"387","2008-05-27 22:02:00-03","MO","MOBOT","132333","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Alwyn H. Gentry|S. Keel|Victor Vera|Jorge Dávalos","Gentry 59366","1987","9","25","South America","Paraguay","Canindeyú",NA,"Terreno del Banco Mundial, 34 km E of Villa Ygatimi near Río Jejui-mí. Mature forest on sandy soil. Transect 5","-55.53333","-24.13333",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-254","3",NA,NA
"388","2011-06-09 17:27:00-03","MO","MOBOT","132343","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Tulio Tillería","Zardini 30130","1992","1","27","South America","Paraguay","Paraguarí",NA,"Acahay Massif. Easternmost Peak. Gallery forest at southern part.","-57.13333","-25.86666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"648","4",NA,NA
"389","2013-10-09 05:40:00-03","MO","MOBOT","132637","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Ramón Velásquez","Zardini 9633","1989","1","13","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Cerro Acatí, near Destacamento Tororo. Forest on slopes.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","4",NA,NA
"390","2011-06-09 17:27:00-03","MO","MOBOT","132861","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Tulio Tillería","Zardini 32319","1992","7","6","South America","Paraguay","Guairá",NA,"Mbocayaity-Melgarejo. 2 km E of Mbocayaity on Arroyo Gerbasia Gallery Forest.","-56.38333","-25.71666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"698","2",NA,NA
"391","2014-02-22 07:58:00-03","MO","MOBOT","132880","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Cesár A. Grández|Jarvis E. Hudson","Grández Rios 4901","1992","11","28","South America","Peru","Loreto","Loreto","Distrito Nauta. Bosque Ribereño. Igapó.",NA,NA,NA,NA,NA,NA,NA,"118.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"256","4",NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","132903","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 36457","1993","7","9","South America","Paraguay","Cordillera",NA,"Arroyo Yhacá. Gallery forest.","-56.86666","-25.61666",NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832","6",NA,NA
"393","2011-06-13 15:13:00-03","MO","MOBOT","132931","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","M. Timana (MO)","Alwyn H. Gentry","Gentry 68776","1989","12","14","South America","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado. Transect # 9","-69.08333","-12.58333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"399","2",NA,NA
"394","2008-05-27 22:02:00-03","MO","MOBOT","133207","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 37326","1993","11","18","South America","Paraguay","Concepción",NA,"Loreto. 3 km south of Loreto. Cerrado scrub.","-57.18333","-23.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"852","4",NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","133234","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini","Zardini 8016","1988","11","12","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.","-56.1515","-25.8998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-112","5",NA,NA
"396","2011-06-09 17:35:00-03","MO","MOBOT","133237","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Tulio Tillería","Zardini 37424","1993","11","18","South America","Paraguay","Concepción",NA,"Paso Horqueta: Río Aquidaban. Gallery forest.","-57.33333","-23.11666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"854","4",NA,NA
"397","2014-04-04 05:42:00-03","MO","MOBOT","133299","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","R. Vasquez (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 6119","1985","1","20","South America","Peru","Loreto","Maynas","Mishana (Río Nanay) Bosque primario (Varillal alto).","-73.58333","-3.91666",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-4","7",NA,NA
"398","2014-04-04 05:42:00-03","MO","MOBOT","133561","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 3612","1982","12","14","South America","Peru","Loreto","Loreto","San Antonio. Río Itaya. Bosque inundable estacional.","-73.3333333","-4.1666667",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-29","7",NA,NA
"399","2014-04-04 05:42:00-03","MO","MOBOT","133597","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Rodolfo Vásquez|et al.","Vásquez Martínez 11284","1988","12","2","South America","Peru","Loreto","Maynas","Indiana, Yanamono. Explorama Lodge. Bosque primario.","-72.83333","-3.46666",NA,NA,NA,NA,NA,"106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","8",NA,NA
"400","2014-04-04 05:42:00-03","MO","MOBOT","133622","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Rodolfo Vásquez|et al.","Vásquez Martínez 3677","1982","12","21","South America","Peru","Loreto","Maynas","Cocha Pastor, Isla Padre. Bosque inundable estacional.","-76.16666","-3.75",NA,NA,NA,NA,NA,"116.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82-31","6",NA,NA
"401","2008-05-27 22:02:00-03","MO","MOBOT","133623","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|A. Aguayo","Zardini 8334","1988","12","4","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. On gallery forest.","-57.15","-25.9",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-121","5",NA,NA
"402","2008-05-27 22:02:00-03","MO","MOBOT","133649","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|A. Aguayo","Zardini 8349","1988","12","4","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. On gallery forest.","-57.15","-25.9",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-121","4",NA,NA
"403","2008-05-27 22:02:00-03","MO","MOBOT","133659","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 35863","1993","5","25","South America","Paraguay","Paraguarí",NA,"Arroyo Aguay on road Route 1-Yeré. Gallery forest.","-57.15","-26.36666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"820","5",NA,NA
"404","2008-05-27 22:02:00-03","MO","MOBOT","133689","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|A. Aguayo","Zardini 8376","1988","12","4","South America","Paraguay","Paraguarí",NA,"Macizo Acahay. On gallery forest.","-57.15","-25.9",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-121","4",NA,NA
"405","2014-04-04 05:42:00-03","MO","MOBOT","133744","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","R. Vasquez (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 17292","1991","7","10","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario drenaje deficiente muestreo de 1000 m cuadrada en subparcelas de 50 x 2 m; individuos iguales ó majores que 2.5 cm diámetro. Transecto No. 2","-73.5","-4.16666",NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"442","4",NA,NA
"406","2014-04-04 05:42:00-03","MO","MOBOT","133826","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 1075","1980","12","21","South America","Peru","Loreto","Maynas","Recreo (Río Maniti, NE de Dtto. Iquitos. Bosque secundario inundable (tahuampa).","-72.83333","-3.7",NA,NA,NA,NA,NA,"115.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"368","7",NA,NA
"407","2019-07-29 17:27:00-03","MO","MOBOT","133944","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Walter A. Palacios|Galo A. Tipaz|Daniel Rubio|Edgar Gudiño|Milton Aulestia","Palacios Cuenca 9461","1991","11","21","South America","Ecuador","Sucumbíos","Lago Agrio","Reserva Cuyabeno. Orilla del Río Aguarico. Comunidad indígena cofán del Zábalo. Bosque primario sobre suelo aluvial.","-75.75","-0.3666667",NA,NA,NA,NA,NA,"230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91-114","10",NA,NA
"408","2008-05-27 22:02:00-03","MO","MOBOT","133954","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|A. Aguayo","Zardini 8546","1988","12","11","South America","Paraguay","Guairá",NA,"Cordillera de Ybytyruzú. Destacamento Tororo; gallery forest along creek East of Destacamento.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-126","4",NA,NA
"409","2014-04-04 05:42:00-03","MO","MOBOT","134031","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","R. Vasquez (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 4124","1983","5","21","South America","Peru","Loreto","Maynas","Yanamono. (Explorama Lodge). Bosque inundable (Tahuampa).","-72.83333","-3.5",NA,NA,NA,NA,NA,"106.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-16","4",NA,NA
"410","2008-05-27 22:02:00-03","MO","MOBOT","134067","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","M. Timana (MO)","Alwyn H. Gentry|Percy Núñez V.","Gentry 69330","1990","2","19","South America","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km E of Puerto Maldonado. TRANSECT # 10","-69.08333","-12.58333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"414","3",NA,NA
"411","2008-05-27 22:02:00-03","MO","MOBOT","134159","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Alwyn H. Gentry|Percy Núñez V.","Gentry 69394","1990","2","21","South America","Peru","Madre de Dios","Tambopata","Cusco Amazónico, trail to Lago Sandoø val across Río Madre de Dios, ca. 12 km E of Puerto Maldonado.","-69.06666","-12.58333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"416","5",NA,NA
"412","2008-05-27 22:02:00-03","MO","MOBOT","134208","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W. R. Anderson (MICH)","Elsa M. Zardini|M. Velázquez","Zardini 10756","1989","2","8","South America","Paraguay","Caaguazú",NA,"Arroyo Yakare'í, along southern side from route 2. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","3",NA,NA
"413","2008-05-27 22:02:00-03","MO","MOBOT","134244","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W. R. Anderson (MICH)","Elsa M. Zardini|M. Velázquez","Zardini 10766","1989","2","8","South America","Paraguay","Caaguazú",NA,"Arroyo Yakare'í, along southern side from route 2. Gallery forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","4",NA,NA
"414","2014-04-04 05:42:00-03","MO","MOBOT","134294","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","R. Vasquez (MO)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 16406","1991","5","24","South America","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque inundable solo con agua de escorrentia (Quebrada Brashico). Muestreo de 1000 m2, en subparcelas de 50 m X 2 m. Individuos >|_ de 2.5 cm de diámetro. TRANSECTO No. 1","-73.5","-4.16666",NA,NA,NA,NA,NA,"150.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"300","4",NA,NA
"415","2014-08-19 10:08:00-03","MO","MOBOT","134311","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.H. Lewis","Walter H. Lewis|Memory Elvin-Lewis|M. C. Gnerre","Lewis 10532","1985","12","29","South America","Peru","Loreto","Loreto","Jerusalem and vicinity, Río Macusari, 220 (river) to 300 (village) m elev.","-76.25","-2.9166667",NA,NA,NA,NA,NA,"220.00000000","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-5","3",NA,NA
"416","2011-06-10 15:20:00-03","MO","MOBOT","134357","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","John James Pipoly, III","Pipoly 15908","1991","11","11","South America","Colombia","Amazonas","Leticia","Parque Nacional Natural Amacayacu. Quebrada de Agua Pudre, ca. 1.5 km NE de desemboca dura sobre el río Amacayacu; Muestreo Permanente Estratégica del MO. Bosque muy húmedo.","-70.25","-3.78333",NA,NA,NA,NA,NA,"200.00000000","220.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","4",NA,NA
"417","2013-06-02 05:37:00-03","MO","MOBOT","1351738","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Efraín Freire|L. Santi","Freire Mayorga 3306","1998","9","3","South America","Ecuador","Pastaza",NA,"Cantón Arajuno. Campamentos temporales 9, 22 y 25. Línea propuesta del oleoducto Villano-CPF por ARCO. Km 25 noroeste del pozo Villano 2. Bosque primario pluvial premontano, suelo colinado.","-77.6","-1.45",NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2008-05-27 22:02:00-03","MO","MOBOT","1353055","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 21771","1978","5","13","South America","Peru","Loreto","Maynas","Río Gueppi, tributary of Río Putumayo, northern most tip of Peru on border with Ecuador. Riverside between mouth and Puerto Peru, border post 8 km upriver.","-75.26666","-0.13333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1406","3",NA,NA
"419","2013-03-12 05:31:00-03","MO","MOBOT","1397897","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"N. de la Barra|Magaly Mercado|Aguilar","De la Barra 865","1998","11","15","South America","Bolivia","Cochabamba","Chapare","Campo Surubí, al este de la UMSS. Cultivos dominantes en la zona son pina, maracuya y palmito.","-65.5","-16.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2013-10-15 12:28:00-03","MO","MOBOT","1418777","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Pedro Báez","Zardini 52380","1999","11","10","South America","Paraguay","Amambay",NA,"National Park Cerro Corá. On creek along foot trail to Naranja-Jai.","-55.9925","-22.6386111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1187","4",NA,NA
"421","2008-05-27 22:02:00-03","MO","MOBOT","1428739","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|M. Vera","Zardini 53600","2000","1","13","South America","Paraguay","Concepción",NA,"Apa River around San Carlos. Tall forest on white sands.","-57.30055","-22.22777",NA,NA,NA,NA,NA,"180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1198","4",NA,NA
"422","2008-05-27 22:02:00-03","MO","MOBOT","1430680","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|D. Quintana","Zardini 53873","2000","1","15","South America","Paraguay","Concepción",NA,"Estancia Lapuri, between Estancia Arrecife and road to Valle Mi. Cerrado forest and scrubs on granites.","-57.47611","-22.35972",NA,NA,NA,NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1200","4",NA,NA
"423","2008-05-27 22:02:00-03","MO","MOBOT","1459017","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W. Anderson","Alwyn H. Gentry|et al.","Gentry 27961","1979","11","13","South America","Peru","Loreto","Maynas","Quebrada Yanomono, Explorama Tourist Camp, Río Amazonas above mouth of Río Napo, mature non-inundated forest on laterite. Transect 10.",NA,NA,NA,NA,NA,NA,NA,"130.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1882","3",NA,NA
"424","2008-05-27 22:02:00-03","MO","MOBOT","1524824","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W. Anderson","Michael H. Nee","Nee 39836","1990","11","9","South America","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, 0--2 km SW of El Carmen","-63.7","-17.53333",NA,NA,NA,NA,NA,"360.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2008-05-27 22:02:00-03","MO","MOBOT","1531210","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W. Anderson","Michael H. Nee","Nee 38177","1989","12","14","South America","Bolivia","Santa Cruz","Ichilo","Parque Nacional Amboró, along Río Saguayo, 0--2 km upstream from Quebrada Yapoje","-63.73333","-17.56666",NA,NA,NA,NA,NA,"350.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"426","2008-05-27 22:02:00-03","MO","MOBOT","1710489","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Elsa M. Zardini|Leongino Guerrero","Zardini 57539","2001","11","6","South America","Paraguay","Concepción",NA,"Estancia Primavera-Valle Mí. Cerrado forest and savannas on limestones.","-57.62472","-22.39611",NA,NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1245","4",NA,NA
"427","2008-05-27 22:02:00-03","MO","MOBOT","1719047","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","R. Foster, 91","Bonifacio Mostacedo C.","Mostacedo C. 112","1995","5","18","South America","Bolivia","Santa Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"428","2008-05-27 22:02:00-03","MO","MOBOT","1719058","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","I. G. Vargas '95","Israel G. Vargas C.|et al.","Vargas Caballero 3534",NA,NA,NA,"South America","Bolivia","Santa Cruz","Chiquitos","Valle de Tucabaca. A 20 km W de la localidad de Santo Corazón, tramo entre la Cal y alrededores del campamento Los Murcielagos. Bosque decíduo subhúmedo sobre ladera de roca caliza; comunidades de morado (Machaerium scleroxylon) y soto (Schinopsis cf. brasiliensis).","-59.05","-18.08333",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"429","2008-05-27 22:02:00-03","MO","MOBOT","1719066","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","I. G. Vargas '95","Israel G. Vargas C.|et al.","Vargas Caballero 3432",NA,NA,NA,"South America","Bolivia","Santa Cruz","Chiquitos","Valle de Tucabaca; 7 km al NE del Río Tucabaca, carretera a Santo Corazon (25 km al NE de Santiago de Chiquitos). Llanura no inundada, bosque seco con curupaú (Anadenanthera colubrina) y el estrato herbaceo con Ananas cf. ananasoides.","-59.41666","-18.13333",NA,NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"430","2011-10-22 04:57:00-02","MO","MOBOT","1759312","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","W.R. Anderson (MICH)","Álvaro Cogollo P.","Cogollo Pacheco 1916","1984","9","2","South America","Colombia","Antioquia","San Luis","Cañón del Río Claro, sector nor-occidental, margen izquierda.","-74.65","5.88333",NA,NA,NA,NA,NA,"330.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"431","2011-02-18 15:55:00-02","MO","MOBOT","1767424","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.","Cited in: Webbia 13: 405.","O. Haught","Haught 4851","1951","6","4","South America","Colombia","Antioquia","Turbo","Margen del bosque junto al mar.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"432","2009-10-17 07:00:00-03","MO","MOBOT","1850304","PreservedSpecimen","Plantae",NA,NA,"Malpighiaceae","Hiraea","fagifolia","Hiraea fagifolia","(DC.) A. Juss.",NA,"Nélida Soria","Soria Rey 7769","1997","11","21","South America","Paraguay","Amambay",NA,"Parque Nacional Cerro Corá, bosque en zona de recreci2n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
