"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","infraspecificEpithet","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"51","2021-03-31 13:41:33-03","MN","R","216398","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Montagne, J.P.F.C.",NA,NA,NA,NA,NA,"França",NA,NA,NA,NA,NA,"Herb. J. de Parseval-Grandmaison. Herb. L. Netto","R010066068",NA,"Morbihan",NA,NA,"R010066068",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-01-14 15:33:28-03","MN","R","223789","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Lourenço, A.R.","24","2014","09","06",NA,"Brasil","Rio de Janeiro","Peró",NA,NA,"Álcool 70%","Coleção líquida e exsicata","R010066070,R010067694","Lourenço, A.R.","Cabo Frio","-41.979806","-22.867778","R010066070",NA,NA,"41°58'47.3W","22°52'04.0S",NA,"2014","09",NA,"10",NA,NA,NA
"53","2021-01-14 15:33:28-03","MN","R","36056","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Freire Allemão, F.; Cysneiros, M.","1472 b",NA,NA,NA,NA,"Brasil","Ceará",NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010047292","Haynes, R.R.",NA,NA,NA,"R010047292_001",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"54","2021-01-14 15:33:28-03","MN","R","82","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Glaziou, A.F.M.; Netto, L.S.M. & Schwacke, C.A.W.",NA,"1881","09",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R000000082","Haynes, R.R.",NA,NA,NA,"R000000082_001",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"55","2021-03-31 13:41:33-03","MN","R","216392","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima var.longipes","Hagstr.","Moore Jr.H.E.","1148","1946","07","14",NA,"Estados Unidos","Massachusetts",NA,NA,NA,NA,"Plantae Exsiccatae Grayanae","R010066069",NA,"Barnstable County",NA,NA,"R010066069",NA,NA,NA,NA,"var.longipes",NA,NA,NA,NA,NA,NA,NA
"56","2021-03-31 13:41:33-03","MN","R","222575","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gomes, J.M.L.","2128","1996","07","02",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"R010066090","Gomes, J.M.L.","Guarapari","-40.5110015869141","-20.6580009460449","R010066090","28401","auto","40.5108°W","20.6581°S",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-31 13:41:33-03","MN","R","222576","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Valadares, R.T.","591","2007","09","29",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"R010066091","Valadares, R.T.","Guarapari","-40.5110015869141","-20.6580009460449","R010066091","28401","auto","40.4115°W","20.5974°S",NA,"2007","09",NA,"29",NA,NA,NA
"58","2021-03-31 13:41:33-03","MN","R","222577","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gomes, J.M.L. 1814; Vinha, P.C.",NA,"1993","02","03",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"R010066851","Gomes, J.M.L.","Vila Velha","-40.2924995422363","-20.3297004699707","R010066851","27156","auto","40.2922°W","20.3297°S",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-31 13:41:33-03","MN","R","31474","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Hoehne, F.C.","132","1913","08",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010066077","Haynes, R.R.","Rio de Janeiro","-43.2075004577637","-22.9027996063232","R010066077","57442","auto",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"60","2021-03-31 13:41:33-03","MN","R","31386","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Schwacke, C.A.W.",NA,"1886",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010066059","Haynes, R.R.","Rio de Janeiro","-43.2075004577637","-22.9027996063232","R010066059","57442","auto",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"61","2021-03-31 13:41:33-03","MN","R","215997","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Reis, C.E.",NA,"2000","11","20",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010066088,R010066085","Bove, C.P.","Rio de Janeiro","-43.2075004577637","-22.9027996063232","R010066085 R010066088","57442","auto",NA,NA,NA,"2000","07",NA,NA,NA,NA,NA
"62","2021-03-31 13:41:33-03","MN","R","191881","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Emmerich, M.","1965","1964","04","11",NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,"R010066071","Emmerich, M.","Rio de Janeiro","-43.2075004577637","-22.9027996063232","R010066071","57442","auto",NA,NA,NA,"1964","04",NA,NA,NA,NA,NA
"63","2021-03-31 13:41:33-03","MN","R","42172","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Schwacke, C.A.W.","3078","1881","08",NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,"Herbário J. de Saldanha 5936","R010066062","Horn af Rantzien, H.","São Pedro da Aldeia","-42.1027984619141","-22.8391990661621","R010066062","20879","auto",NA,NA,NA,"1952",NA,NA,NA,NA,NA,NA
"64","2021-03-31 13:41:33-03","MN","R","31473","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Malme, G.O.A.","340","1892","11","21",NA,"Brasil","Rio Grande do Sul",NA,NA,NA,NA,"Herb. Brasil. Regnell. Musei bot. Stockholm. Exped. Regnellian Mus. Stockholm","R010066084","Haynes, R.R.","Rio Grande","-52.0985984802246","-32.0349998474121","R010066084","82892","auto",NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA
"65","2021-03-31 13:41:33-03","MN","R","191874","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Smith, L.B. 7296; Klein, R.",NA,"1956","11","04",NA,"Brasil","Santa Catarina",NA,NA,NA,NA,NA,"R010066083","Haynes, R.R.","Itajaí","-48.6618995666504","-26.9078006744385","R010066083","27253","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"66","2021-03-31 13:41:33-03","MN","R","39789","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Valle, M.H.","105","1944","01","10",NA,"Brasil","Rio de Janeiro","Barra da Tijuca",NA,NA,NA,NA,"R010057753","Horn af Rantzien, H.","Rio de Janeiro","-43.2075004577637","-22.9027996063232","R010057753","57442","auto",NA,NA,NA,"1952",NA,NA,NA,NA,NA,NA
"67","2021-03-31 13:41:33-03","MN","R","191886","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Segadas-Vianna, F.","4388","1965","09","05",NA,"Brasil","Rio de Janeiro","Lagoa de Marapendi",NA,NA,NA,NA,"R010066078","Haynes, R.R.","Rio de Janeiro","-43.2075004577637","-22.9027996063232","R010066078","57442","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"68","2021-03-31 13:41:33-03","MN","R","221732","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Canalli, Y.M.; Gomes, F. & Barcellos, F.","70","2014","07","17",NA,"Brasil","Rio de Janeiro","Lagoa Encantada",NA,NA,NA,NA,"R010066813","Canalli, Y.M.","Carapebus","-41.6610984802246","-22.1872005462646","R010066813","13257","auto",NA,NA,NA,"2014","07",NA,"17",NA,NA,NA
"69","2021-03-31 13:41:33-03","MN","R","42175","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Freire, C.V.",NA,"1941","10",NA,NA,"Brasil","Rio de Janeiro","Lagoa Rodrigo de Freitas",NA,NA,NA,NA,"R010057755,R010057754","Freire, C.V.","Rio de Janeiro","-43.2075004577637","-22.9027996063232","R010057754 R010057755","57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-31 13:41:33-03","MN","R","207476","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Bove, C.P. 1605; Ferreira, F.; Imbassahy, C.; Machado, M.; Moreira, A.; Oliveira, A.; Paz, J. & Paz, T.",NA,"2005","09","13",NA,"Brasil","Rio de Janeiro","Parque Nacional da Restinga de Jurubatiba",NA,NA,NA,NA,"R010066076","Bove, C.P.","Carapebus","-41.6610984802246","-22.1872005462646","R010066076","13257","auto",NA,NA,NA,"2005","11",NA,"07",NA,NA,NA
"71","2021-03-31 13:41:33-03","MN","R","207475","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Bove, C.P. 1268; Costa, L.S.; Pereira, U.J. & Canini, L.G.C.",NA,"2003","10","21",NA,"Brasil","Rio de Janeiro","Parque Nacional da Restinga de Jurubatiba",NA,NA,NA,NA,"R010066075","Bove, C.P.","Carapebus","-41.6610984802246","-22.1872005462646","R010066075","13257","auto",NA,NA,NA,"2004","03",NA,NA,NA,NA,NA
"72","2021-03-31 13:41:33-03","MN","R","208291","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Moreira, A. 95; Magalhães, C.; Ferreira, C.S. & Souza, F.L.",NA,"2007","12","19",NA,"Brasil","Rio de Janeiro","Parque Nacional da Restinga de Jurubatiba",NA,NA,NA,NA,"R010057758,R010057757",NA,"Carapebus","-41.6610984802246","-22.1872005462646","R010057757 R010057758","13257","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-31 13:41:33-03","MN","R","237370","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Reis, J. 151; Castilhiori, M.F.; Gabrielle, R.; Santo, I.E. & Barros, E.M.",NA,"2012","08","05",NA,"Brasil","Rio de Janeiro","Parque Nacional da Restinga de Jurubatiba",NA,NA,NA,NA,"R010066073",NA,"Quissamã","-41.4721984863281","-22.1067008972168","R010066073","33509","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-31 13:41:33-03","MN","R","237369","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Reis, J. 149; Castilhiori, M.F.; Gabrielle, R.; Santo, I.E. & Barros, E.M.",NA,"2012","08","05",NA,"Brasil","Rio de Janeiro","Parque Nacional da Restinga de Jurubatiba",NA,NA,NA,NA,"R010066074",NA,"Quissamã","-41.4721984863281","-22.1067008972168","R010066074","33509","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-31 13:41:33-03","MN","R","215996","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Bove, C.P. 1763; Paz, J. 488; Braz, M. & Circuncisão, D.",NA,"2006","08","31",NA,"Brasil","Rio de Janeiro","Parque Nacional da Restinga de Jurubatiba",NA,NA,"Álcool 70%","Coleção líquida e exsicata","R010066087,R010066086,R010067688",NA,"Quissamã","-41.4721984863281","-22.1067008972168","R010066086 R010066087","33509","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-31 13:41:33-03","MN","R","191888","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Segadas-Vianna, F.","4343","1965","09","27",NA,"Brasil","Rio de Janeiro","Praia do Peró",NA,NA,NA,NA,"R010066079,R010066089","Haynes, R.R.","Cabo Frio","-42.0186004638672","-22.8794002532959","R010066079 R010066089","40069","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"77","2021-03-31 13:41:33-03","MN","R","221733","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Canalli, Y.M.; Gomes, F. & Barcellos, F.","69","2014","07","17",NA,"Brasil","Rio de Janeiro","Praia do Pontal",NA,NA,NA,NA,"R010066814","Canalli, Y.M.","Arraial do Cabo","-42.0278015136719","-22.966100692749","R010066814","25964","auto",NA,NA,NA,"2014","07",NA,"17",NA,NA,NA
"78","2021-03-31 13:41:33-03","MN","R","222579","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Pereira, O.J.","1951","1989","04","24",NA,"Brasil","Espírito Santo","Setiba",NA,NA,NA,NA,"R010066812",NA,"Guarapari","-40.5110015869141","-20.6580009460449","R010066812","28401","auto","40.4254°W","20.6020°S",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-31 13:41:33-03","MN","R","222578","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gomes, J.M.L.","1002","1990","04","18",NA,"Brasil","Espírito Santo","Setiba",NA,NA,NA,NA,"R010066843","Pereira, O.J.","Guarapari","-40.5110015869141","-20.6580009460449","R010066843","28401","auto","40.4254°W","20.6020°S",NA,"1990","06",NA,NA,NA,NA,NA
"80","2021-01-14 15:33:18-03","MN","R","237351","PreservedSpecimen","Plantae",NA,NA,"Potamogetonaceae","Zannichellia","pedunculata","Zannichellia pedunculata","Rchb.","Detharding","302","1957","07",NA,NA,"Alemanha","Mecklemburgo-Pomerânia Ocidental",NA,NA,NA,NA,NA,"R010065563",NA,"Rostock",NA,NA,"R010065563",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-02-15 11:49:57-02","IPA","IPA","28513","S","Plantae","Plantae",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Oliveira Filho, E.C.","s.n.","1981","04","29","Southern America","Brasil","Pernambuco","tanque de alevinagem, salinidade 16%.",NA,NA,NA,"Flores femininas e frutos jovens. Pedúnculo 1 cm.","IPA0028513","Pirani, J.R.","Ilha de Itamaracá",NA,NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA
"82","2019-02-15 11:49:57-02","IPA","IPA","7409","S","Plantae","Plantae",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Andrade-Lima","54-1888","1954","07","17","Southern America","Brasil","Piauí","Amarração, em pequeno poço, entre as dunas.",NA,NA,NA,"Erva submersa.","IPA0007409","Andrade-Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2019-02-15 11:49:57-02","IPA","IPA","18273","S","Plantae","Plantae",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","S/C","s.n.","1970","06","29","Southern America","Brasil","Alagoas","Lagoa do Mundaú",NA,NA,NA,NA,"IPA0018273","Andrade-Lima; Giulietti, A.M.","Maceió","-35.7352981567383","-9.6658296585083",NA,"34538","auto",NA,NA,NA,"1970","06",NA,"29",NA,NA,NA
"84","2019-11-07 13:35:18-03","UFS","ASE","39244","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Caetano, CHS; Alexandre, GL","ASE39244","2016","03","24","Southern America","Brasil","Rio de Janeiro","Lagoa Rodrigo de Freitas",NA,NA,NA,"Lacustre. Material e meio líquido e herborizado. Próximo ao remo do Vasco. Grama marinha.","ASE0040751","Lopes-Filho, EAP; Paula, JC de","Rio de Janeiro","-43.2099","-22.9636",NA,NA,NA,"-43.2099","-22.9636",NA,"2016","03",NA,"24",NA,NA,NA
"85","2019-11-27 13:52:11-03","UFS","ASE","9854","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Potamogetonaceae","Ruppia","maritima","Ruppia maritima","L.","Rodrigues, MN; Lyra-Lemos, RP de; Bayma, IA; Marques, RC","1247","1998","07","11","Southern America","Brasil","Alagoas","Área do complexo Estuarino Lagunar Mundaú-Manguaba, Rio dos Remédios, brejo ao lado do manguezal.",NA,NA,NA,"Planta aquática totalmente submersa, trecho da lagoa com fundo lamacento.; Planta aquática totalmente submersa, trecho da lagoa com fundo lamacento.","ASE0021910","Rodrigues, MN","Santa Luzia do Norte","-35.822222","-9.603611","ASE0021910",NA,NA,"-35.822222","-9.603611",NA,"1998",NA,NA,NA,NA,NA,NA
"86","2019-12-06 19:30:15-03","UFES","VIES","45059","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Assis, A.M.; Santos, J.; Herzog, T.; Rapouso, J. & Santos, R.","3399","2012","09","27",NA,"Brasil","Espírito Santo","ArcelorMittal - laguna.","14","14",NA,NA,"VIES045059",NA,"Serra","-40.223056","-20.250278","VIES045059",NA,NA,"40º13'23''W","20º15'1''S",NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-04-27 16:11:31-03","UFES","VIES","26116","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Valadares, R.T.","591","2007","09","29",NA,"Brasil","Espírito Santo","Parque Estadual Paulo César Vinha.",NA,NA,NA,NA,"VIES026116","Valadares, R.T.","Guarapari","-40.5110015869141","-20.6580009460449","VIES026116","28401","auto",NA,NA,NA,"2007","09",NA,"29",NA,NA,NA
"88","2019-06-27 10:26:40-03","UFES","VIES","12474","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gomes, J.M.L.; Lima, A.S.","2128","1996","07","02",NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,"VIES012474","Gomes, J.M.L.","Guarapari","-40.5110015869141","-20.6580009460449","VIES012474","28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-04-27 16:11:31-03","UFES","VIES","4253","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gomes, J.M.L.","1002","1990","04","18",NA,"Brasil","Espírito Santo","Setiba.",NA,NA,NA,NA,"VIES004253","Pereira, O.J.","Guarapari","-40.5110015869141","-20.6580009460449","VIES004253","28401","auto",NA,NA,NA,"1990","06",NA,NA,NA,NA,NA
"90","2019-06-27 10:26:40-03","UFES","VIES","4541","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Pereira, O.J.","1951","1989","04","24",NA,"Brasil","Espírito Santo","Setiba.",NA,NA,NA,NA,"VIES004541",NA,"Guarapari","-40.5110015869141","-20.6580009460449","VIES004541","28401","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","2019-06-27 10:26:40-03","UFES","VIES","6760","S","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Gomes, J.M.L.; Vinha, P.C.","1814","1993","02","03",NA,"Brasil","Espírito Santo","Ilha das Garças.",NA,NA,NA,NA,"VIES006760","Gomes, J.M.L.","Vila Velha","-40.2924995422363","-20.3297004699707","VIES006760","27156","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2020-12-14 16:14:45-03","UFC","EAC","48929","PreservedSpecimen","Plantae","Monocotyledon",NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Rabay, S.","s.n.","2010","11","20","Southern America","Brasil","Ceará","Estuário do Rio Maceió, após o pier do terminal po, Substrato limoso.",NA,NA,NA,"Macrófita aquática.; Mesolitoral superior","EAC0048929","Matias, L.Q.","São Gonçalo do Amarante","-38.9682998657227","-3.6072199344635",NA,"39107","auto",NA,NA,NA,"2010","12",NA,"01",NA,NA,NA
"93","2020-12-21 16:44:06-03","MBM","MBM","97200","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Ankarswärd, G.","s.n.",NA,NA,NA,NA,"Suécia",NA,NA,NA,NA,NA,NA,"MBM097200",NA,NA,NA,NA,"MBM097200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2020-12-21 16:41:56-03","MBM","MBM","85654","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Ruppia","maritima","Ruppia maritima","L.","E.C. de Oliveira F.","s.n.",NA,NA,NA,"Southern America","Brazil","Pernambuco","Ilha de Itamaracá",NA,NA,NA,NA,"MBM085654","Pirani, J.R.",NA,NA,NA,"MBM085654",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-12-21 16:44:06-03","MBM","MBM","77719","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Sahlin, C.I.","s.n.",NA,NA,NA,NA,"Suécia",NA,NA,NA,NA,NA,NA,"MBM077719",NA,NA,NA,NA,"MBM077719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:44:06-03","MBM","MBM","301072","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Pedersen, T.M.","s.n.","1987","07","16","Europe","Denmark","Jylland","Juvre",NA,NA,NA,NA,"MBM301072",NA,"Romø Sogn","8.583333","55.166667","MBM301072",NA,NA,"8.583333","55.166667",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:44:06-03","MBM","MBM","83729","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima longipes","Hagstr.","Traverse, A.","1266",NA,NA,NA,"Northern America","USA",NA,"San Patricio County",NA,NA,NA,NA,"MBM083729",NA,NA,NA,NA,"MBM083729",NA,NA,NA,NA,"longipes",NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:41:56-03","MBM","MBM","160908","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Ruppia","maritima","Ruppia maritima","L.","Mello-Silva, R.","807",NA,NA,NA,"Southern America","Brazil","Santa Catarina","Praia de Bombas",NA,NA,NA,NA,"MBM160908","Mello-Silva, R.","Porto Belo","-48.5531005859375","-27.1578006744385","MBM160908","13032","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:41:56-03","MBM","MBM","73383","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Ruppia","maritima","Ruppia maritima","L.","FC","1232",NA,NA,NA,"Europe","Spain",NA,NA,NA,NA,NA,NA,"MBM073383",NA,NA,NA,NA,"MBM073383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:44:06-03","MBM","MBM","79572","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Arcuri, A.N.","1238",NA,NA,NA,"Northern America","USA",NA,"Florida",NA,NA,NA,NA,"MBM079572",NA,NA,NA,NA,"MBM079572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:44:06-03","MBM","MBM","121815","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Okamoto, E.","2100",NA,NA,NA,"Asia-Temperate","Japan",NA,NA,NA,NA,NA,NA,"MBM121815",NA,NA,NA,NA,"MBM121815",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:41:56-03","MBM","MBM","218948","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Ruppia","maritima","Ruppia maritima","L.","Muhle, H.","001050977",NA,NA,NA,"Europe","France",NA,NA,NA,NA,NA,NA,"MBM218948","Muhle, H.",NA,NA,NA,"MBM218948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:41:56-03","MBM","MBM","239520","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Ruppia","maritima","Ruppia maritima","L.","Gottsberger, G.; et al.; et al.","353",NA,NA,NA,"Europe","France",NA,NA,NA,NA,NA,NA,"MBM239520","Muhle, H.",NA,NA,NA,"MBM239520",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:44:06-03","MBM","MBM","390015","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","Carr, W.R.","19708","2001","05","03","Northern America","USA","Texas","Just beyond stand of Spartina alterniflora along inlet on N side of Moses Bay, S side of road to gas/oil wells E of Texas City Preserve HQ.",NA,NA,NA,"Locally common in brackish water 2-3 ft.","MBM390015",NA,"Galveston","-94.94705","29.433717","MBM390015",NA,NA,"-94.94705","29.433717",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:41:56-03","MBM","MBM","39129","PreservedSpecimen","Plantae",NA,NA,"Potamogetaceae","Ruppia","maritima","Ruppia maritima","L.","Botta, S.M.; Guaglianone, E.R.; Guaglianone, E.R.","835",NA,NA,NA,"Southern America","Argentina",NA,NA,NA,NA,NA,NA,"MBM039129",NA,NA,NA,NA,"MBM039129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:44:06-03","MBM","MBM","83729","PreservedSpecimen","Plantae",NA,NA,"Ruppiaceae","Ruppia","maritima","Ruppia maritima longipes","Hagstr.","Traverse, A.","1266",NA,NA,NA,"Northern America","USA",NA,"San Patricio County",NA,NA,NA,NA,"MBM083729",NA,NA,NA,NA,"MBM083729",NA,NA,NA,NA,"longipes",NA,NA,NA,NA,NA,NA,NA
"107","2019-11-01 15:28:39-03","PUC-RIO","FCAB","6173","PreservedSpecimen","Plantae",NA,"Angiospermae","Ruppiaceae","Ruppia","maritima","Ruppia maritima","L.","A.C.G.D. Guilherme","s.n.","2005","05","23",NA,"Brasil","Rio de Janeiro","Lagoa Rodrigo de Freitas",NA,NA,NA,"Macrofita aquatica que vive submersa na massa d'água.","006173",NA,"Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2019-11-01 15:28:36-03","PUC-RIO","FCAB","2820","PreservedSpecimen","Plantae",NA,"Angiospermae","Potamogetonaceae","Zannichellia","pedunculata","Zannichellia pedunculata","Fuss","P. Capell S.J.","s.n.","1952","01","08",NA,"Brasil","São Paulo",NA,NA,NA,NA,"Heterotípico de Ruppia maritima L.&nf;Planta aquática","002820",NA,"Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
