"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","continentOcean","country","locality","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"651","2008-05-27 22:02:00-03","MO","MOBOT","2477655","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Smith","South America","Brazil","Morro Iquererim",NA,NA,NA,NA,"1956","11","8",NA,NA,NA,"(Mart.) Spreng.",NA,"Smith 7391","Santa Catarina",NA,NA,NA,NA,"1300.00000000","1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2011-12-10 06:40:00-02","MO","MOBOT","2517088","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Sara G. Tressens|Teuvo Ahti|Lidia I. Ferraro|Victor Maruñak","South America","Paraguay","Salto Piraretá",NA,NA,NA,NA,"1993","12","13",NA,NA,NA,"(Mart.) Spreng.","Tressens, S. G., //","Tressens 4792","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2009-10-14 20:36:00-03","MO","MOBOT","2904216","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Rosa Degen|Elsa M. Zardini","South America","Paraguay","Ceno, Tolati.",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,"(Mart.) Spreng.","A. Schinini","Degen 297","Cordillera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2013-08-23 04:12:00-03","MO","MOBOT","2904274","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Arturo E. Burkart","South America","Argentina","Teyucuaré. Prov. Misiones. Ignacio.",NA,NA,NA,NA,"1945",NA,NA,NA,NA,NA,"(Mart.) Spreng.","E. Uribarri","Burkart 15367","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2014-08-23 05:35:00-03","MO","MOBOT","2904485","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","South America","Brazil","Cerrado on hilltop, with outcrops, ca. 18 km. E. of Diamantina. Fruit ferrugineous.",NA,NA,NA,NA,"1970","3","14",NA,NA,NA,"(Mart.) Spreng.","Balslev","Irwin 27496",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2009-07-31 17:15:00-03","MO","MOBOT","2904659","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Howard S. Irwin|H. Maxwell|Dieter C. Wasshausen","South America","Brazil","Western slopes, cerrado with exposed sandstone cliffs and outcrops , Serra do Cipo, km. 105 (ca. 130 km N. of Belo Horizonte).",NA,NA,NA,NA,"1968","2","17",NA,NA,NA,"(Mart.) Spreng.","Balslev","Irwin 20381","Minas Gerais",NA,NA,NA,NA,"1150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2008-05-27 22:02:00-03","MO","MOBOT","2904697","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Fátima Mereles","South America","Paraguay","3 km al Norte. Habitat; suelo arenoso, degaradado.",NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,"(Mart.) Spreng.","D. Brunner","Mereles H. 1093","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2013-05-16 13:30:00-03","MO","MOBOT","2904953","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"R.C. Quevedo","South America","Bolivia","San Ramón. Puquio Sur-ladera SW. 62'27'Long. 16'38'15' Lat.",NA,NA,NA,NA,"1991","3","18",NA,NA,NA,"(Mart.) Spreng.","R.L. Liesner","Quevedo Sopepí 492","Santa Cruz","Nuflo de Chavez",NA,NA,NA,"580.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2010-04-13 14:53:00-03","MO","MOBOT","2905021","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"F. Javier Fernández Casas|William J. Hahn|Aurelio Schinini","South America","Peru","Caaguazú; cerca y al Sur de Yhú, no lejos de la desviación a San Joaquín, en cerrado, suelo arenoso.",NA,NA,NA,NA,"1982",NA,NA,NA,NA,NA,"(Mart.) Spreng.","Spichiger R","Fernández Casas 7500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2008-05-27 22:02:00-03","MO","MOBOT","2905102","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Nélida Soria","South America","Paraguay","Piribebuy, Pirareta. Orillas del salto. Suelo rocoso.",NA,NA,NA,NA,"1989",NA,NA,NA,NA,NA,"(Mart.) Spreng.","Spichiger R","Soria Rey 003188","Cordillera",NA,"-56.93333","-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2020-05-03 16:20:00-03","MO","MOBOT","2905166","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Adrián Eliceche","South America","Paraguay","Estancia Nu Apua, 110 km N de Concepcion de la ADm. De un arroyo.",NA,NA,NA,NA,"1991","3","19",NA,NA,NA,"(Mart.) Spreng.",NA,"Eliceche 0054","Concepción",NA,NA,NA,NA,"6500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"662","2014-01-15 15:23:00-02","MO","MOBOT","2905569","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Maria M. Arbo|G.I. Lavia|M.G. Pellegrini|R. Beron","South America","Argentina","Caacupe, Barrio Kennedy. Borde de selva degradada, sobre afloramientos rocosos.",NA,NA,NA,NA,"1993","11","25",NA,NA,NA,"(Mart.) Spreng.","M.M. Arbo","Arbo 6078","Corrientes",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"663","2009-08-21 06:48:00-03","MO","MOBOT","2906428","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Howard S. Irwin|Thomas R. Soderstrom","South America","Brazil","In dry campo. steep slope, Chapada da Contagem, ca. 20 km. E> of Brasília.",NA,NA,NA,NA,"1964","9","19",NA,NA,NA,"(Mart.) Spreng.","Balslev","Irwin 6259","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2010-05-13 21:27:00-03","MO","MOBOT","2906445","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Aurelio Schinini|Rodolphe E. Spichiger","South America","Paraguay","De la Cordillera. Cerro Tobaty, Tobaty.",NA,NA,NA,NA,"1972",NA,NA,NA,NA,NA,"(Mart.) Spreng.","De La Cordillera","Schinini Cacace 4398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2009-05-15 13:24:00-03","MO","MOBOT","2906454","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Pedro Jörgensen","South America","Paraguay","Cordoba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.","F.A. Stafleu","Jörgensen 3730",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2009-10-14 20:36:00-03","MO","MOBOT","2906480","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Rosa Degen|Elsa M. Zardini","South America","Paraguay","Cordillera.Cerrp Tpbato. Em el bosque.",NA,NA,NA,NA,"1987","11","27",NA,NA,NA,"(Mart.) Spreng.","Spichiger","Degen 539",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2009-07-17 17:34:00-03","MO","MOBOT","2906493","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Per Dusén","South America","Brazil","Taguariahyva, in rupsibus.",NA,NA,NA,NA,"1910",NA,NA,NA,NA,NA,"(Mart.) Spreng.","F.A. Stafleu","Dusén 10466","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2008-05-27 22:02:00-03","MO","MOBOT","2906504","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Lyman B. Smith","South America","Brazil","Mun. Castro; Rocky campo, sandstone ledge, Carambei by Rio Sao Joao.",NA,NA,NA,NA,"1965","1","15",NA,NA,NA,"(Mart.) Spreng.","G. Hatschbach","Smith 14503","Paraná",NA,"-50.03333","-24.5",NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2016-11-15 05:15:00-02","MO","MOBOT","2906528","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Antonio C. Krapovickas","South America","Paraguay","Yaguarón, cima del Monte Oratoria.",NA,NA,NA,NA,"1966",NA,NA,NA,NA,NA,"(Mart.) Spreng.","R. Spichiger","Krapovickas 12278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2009-07-17 07:39:00-03","MO","MOBOT","2906581","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Émile Hassler","South America","Paraguay","In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.","F.A. Stafleu","Hassler 12356","Paraguarí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"671","2009-07-17 07:39:00-03","MO","MOBOT","2906603","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Émile Hassler","South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Mart.) Spreng.","F.A. Stafleu","Hassler 3528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"672","2018-02-25 05:30:00-03","MO","MOBOT","3315115","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"R.M. Harley|Ana M. Giulietti|B.L. Stannard|David J.N. Hind|C. Kameyama|J. F. Prado|P. Rudall|Rosângela Simão-Bianchini|Nigel P. Taylor|Daniela C. Zappi","South America","Brazil","Mun.: Buenópolis. Serra do Cabral, a 6-7 km da cidade. Cerrado.",NA,NA,NA,NA,"1988","10","12",NA,NA,NA,"(Mart.) Spreng.",NA,"Harley 24869","Minas Gerais",NA,"-44.25","-17.88333",NA,"760.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"673","2012-04-12 05:10:00-03","MO","MOBOT","965587","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Alfredo F. Fuentes","South America","Bolivia","Estancia San Miguelito, 200 km al NE de Santa Cruz, puesto La Pascana. Bosque medio, mesófilo, semideciduo del Escudo Brasileño; en ladera de serranía; alterado por fuego.",NA,NA,NA,NA,"1995","3","14",NA,NA,NA,"(Mart.) Spreng.","A. Fuentes","Fuentes Claros 433A","Santa Cruz","Nuflo de Chavez","-61.78333","-17.06805",NA,"260.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"674","2011-02-18 20:41:00-02","MO","MOBOT","2906417","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Leslie R. Landrum|Sonia S. Landrum|Francesca T. Grifo|Ricardo O. Vanni|Anita Radovancich","South America","Brazil","San Ignacio, Peña Victoria, on Parana River Ca. 8 km SW of San Ignacio. Rocky hill overlooking river.",NA,NA,NA,NA,"1987","12","10",NA,NA,NA,"(Mart.) Spreng.","M.L. Kawasaki","Landrum 5725",NA,NA,"-55.58333","-27.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"675","2013-12-10 05:33:00-02","MO","MOBOT","2517140","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Roberto Kiesling|Emilio A. Ulibarri|Marizza Quintana","South America","Paraguay","Co. Yaguarón, camino del Calvario",NA,NA,NA,NA,"2000","10","24",NA,NA,NA,"(Mart.) Spreng.","Belgrano, M. J.","Kiesling 9795","Paraguarí",NA,"-57.25","-25.61666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"676","2008-05-27 22:02:00-03","MO","MOBOT","2406846","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata",NA,"Maevia N. Correa","South America","Argentina","Teyucuaré",NA,NA,NA,NA,"1973","11","12",NA,NA,NA,"(Mart.) Spreng.","Bacigalupo, N. M.","Correa 5489","Misiones","San Ignacio","-55.6","-27.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2020-03-02 04:36:00-03","MO","MOBOT","100363307","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"W. D. Stevens|O. M. Montiel J.|Christopher Davidson|Sharon R. Christoph","South America","Paraguay","Cerro Tobatí, trail from Capilla Virgen de Fátima; weathered sandstone domes with shrubby vegetation in cracks and crevices",NA,NA,NA,NA,"2011","3","23",NA,NA,"cordata",NA,"L. Marcano-Berti","Stevens 31341","Cordillera",NA,"-57.0966666","-25.2944444",NA,"211.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1422","1"
"678","2008-05-27 22:02:00-03","MO","MOBOT","134618","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest in the middle of a campo cerrado in NE corner of Park.",NA,NA,NA,NA,"1988","12","14",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 8786","Paraguarí",NA,"-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-133","5"
"679","2019-06-25 10:08:00-03","MO","MOBOT","134631","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","National Park Ybycu'í. Cerrado forest in Northwestern corner of park.",NA,NA,NA,NA,"1989","10","31",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 15343","Paraguarí",NA,"-56.7666667","-26.0166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"163","4"
"680","2008-05-27 22:02:00-03","MO","MOBOT","134638","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|et al.","South America","Paraguay","National Park Ybycui'í. Cerrado forest 5 kms North of Administration.",NA,NA,NA,NA,"1989","10","31",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 15453","Paraguarí",NA,"-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"166","4"
"681","2008-05-27 22:02:00-03","MO","MOBOT","134644","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini","South America","Paraguay","Parque Nacional Ybicu'í. Road to César Barrientos. On cerrado vegetación.",NA,NA,NA,NA,"1988","9","15",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 7208","Paraguarí",NA,"-56.83333","-26.05",NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-93","4"
"682","2019-06-25 10:13:00-03","MO","MOBOT","134662","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|Ramón Velásquez","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 8 kms N of administration area.",NA,NA,NA,NA,"1989","3","18",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 11710","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","4"
"683","2008-05-27 22:02:00-03","MO","MOBOT","134668","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tobatí. Ybytú Silla mesa. Middle area. Scrub on sandstones's top.",NA,NA,NA,NA,"1991","2","8",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 26242","Cordillera",NA,"-57.11666","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"537","6"
"684","2008-05-27 22:02:00-03","MO","MOBOT","134674","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|C. Velázquez","South America","Paraguay","Tobatí. Ybytú Silla mesa. Middle area. Scrub on sandstones's top.",NA,NA,NA,NA,"1991","2","8",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 26253","Cordillera",NA,"-57.11666","-25.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"537","7"
"685","2019-06-25 10:06:00-03","MO","MOBOT","134680","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|et al.","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 5 kms N of administration building.",NA,NA,NA,NA,"1989","3","18",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 11917","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","4"
"686","2019-06-25 10:13:00-03","MO","MOBOT","134693","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|et al.","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 5 kms N of administration building.",NA,NA,NA,NA,"1989","3","18",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 11920","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","5"
"687","2008-05-27 22:02:00-03","MO","MOBOT","134702","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"David R. Brunner|Reinilda Duré","South America","Paraguay","Parque Nacional Ybycui, cuenca del Arroyo Corrientes, nordeste del parque. Bosque mediano, semi-humedo, de hasta 20 m de altura. Areas aisladas de vegetacion tipica del cerrado y de campos humedos de pastos, cyperaceas y briofitos.",NA,NA,NA,NA,"1984","12","26",NA,NA,"cordata",NA,NA,"Brunner 1020","Paraguarí",NA,"-56.8","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-17","2"
"688","2019-06-25 10:08:00-03","MO","MOBOT","134705","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|et al.","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 5 kms N of administration building.",NA,NA,NA,NA,"1989","3","18",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 11932","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","5"
"689","2008-05-27 22:02:00-03","MO","MOBOT","134708","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"David R. Brunner","South America","Paraguay","5 km al sur de VAlenzuela hacia Gral. Bernardino Caballero. Zona de rocas areniscas con varios nacientes de agua. Arboles y arbustos esparcidos en sitios de suelo arenoso y de poco profundidad. Rodeada por bosque mediano, alterado.",NA,NA,NA,NA,"1986","5","18",NA,NA,"cordata",NA,NA,"Brunner 1941","Cordillera",NA,"-56.86666","-25.65",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-13","1"
"690","2011-02-22 11:00:00-03","MO","MOBOT","134713","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"David R. Brunner","South America","Paraguay","Parque Nacional Cerro Cora. Cerrado vegetación al lado el camino entre la administración y el lugar de camping. Bosque bajo abierto sobre suelo arenoso.",NA,NA,NA,NA,"1985","11","16",NA,NA,"cordata",NA,NA,"Brunner 1446","Amambay",NA,"-56.0666667","-22.6333333",NA,"270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-27","7"
"691","2008-05-27 22:02:00-03","MO","MOBOT","134717","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|Rosa Degen","South America","Paraguay","Cerro Tobati. En bosque.",NA,NA,NA,NA,"1987","10","28",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 3664","Cordillera",NA,"-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-76","7"
"692","2008-05-27 22:02:00-03","MO","MOBOT","134729","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini","South America","Paraguay","Cerro Tobati.",NA,NA,NA,NA,"1987","12","11",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 3994","Cordillera",NA,"-57.06666","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-86","4"
"693","2019-06-25 10:12:00-03","MO","MOBOT","134735","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|et al.","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 3 kms N of Salto Cristal.",NA,NA,NA,NA,"1989","1","27",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 10229","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"29","4"
"694","2019-06-25 10:12:00-03","MO","MOBOT","134760","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|Constancio Velásquez","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado on NW corner of the park.",NA,NA,NA,NA,"1989","1","27",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 10367","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","4"
"695","2019-06-25 10:13:00-03","MO","MOBOT","134773","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|Constancio Velásquez","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado on NW corner of the park.",NA,NA,NA,NA,"1989","1","27",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 10406","Paraguarí",NA,"-56.8333333","-26.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38","4"
"696","2019-07-02 13:09:00-03","MO","MOBOT","134779","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|Ramón Velásquez","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest 3 kms S of NW corner of the park. 26.00S-26.07S 56.46W-56.53W",NA,NA,NA,NA,"1989","6","4",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 12503","Paraguarí",NA,"-56.76666","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","4"
"697","2019-06-25 10:09:00-03","MO","MOBOT","134792","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini","South America","Paraguay","Parque Nacional Ybycu'í. Cerrado forest, 5 kms N of administration area. 26.00S-26.07S 56.46W-56.53W",NA,NA,NA,NA,"1989","6","4",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 12604","Paraguarí",NA,"-56.8","-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"99","4"
"698","2008-05-27 22:02:00-03","MO","MOBOT","134798","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini|A. Aguayo","South America","Paraguay","Cordillera de Ybytyruzú. Cerro Peró, 1 km E of Destacamento Tororo, on sunny rocks on mountain's summit; cerrado vegetation.",NA,NA,NA,NA,"1988","12","10",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 8508","Guairá",NA,"-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-125","4"
"699","2008-05-27 22:02:00-03","MO","MOBOT","134810","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"Elsa M. Zardini","South America","Paraguay","Cerro Ybitú Silla, 1 km S of Tobatí. In forest.",NA,NA,NA,NA,"1988","5","28",NA,NA,"cordata",NA,"R. Spichiger (G)","Zardini 4407","Cordillera",NA,"-57.11666","-25.2",NA,"297.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-18","2"
"700","2011-02-22 10:58:00-03","MO","MOBOT","135054","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"William J. Hahn|et al.","South America","Paraguay","Bella Vista, Ranch of Félix Ocariz. Disturbed forest and riparian vegetation along the Río Apa.",NA,NA,NA,NA,"1983","3","23",NA,NA,"cordata",NA,"R. Spichiger (G)","Hahn 1309","Amambay",NA,"-56.5","-22.1666667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-24","12"
"701","2008-05-27 22:02:00-03","MO","MOBOT","135080","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"William J. Hahn","South America","Paraguay","Parque Nacional Ybycui. Open scrub savanah. Soil sandy.",NA,NA,NA,NA,"1983","12","2",NA,NA,"cordata",NA,"R. Spichiger (G)","Hahn 1827","Paraguarí",NA,"-56.83333","-26.08333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-79","9"
"702","2015-12-04 06:39:00-02","MO","MOBOT","1373570","PreservedSpecimen","Plantae","Vochysiaceae","Qualea","cordata","Qualea cordata cordata",NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","South America","Paraguay","Estancia Centurión, Potrero Central.",NA,NA,NA,NA,"1994","10","17",NA,NA,"cordata",NA,"L. Marcano-Berti","Stevens 26263","Concepción",NA,"-57.5716667","-22.2758334",NA,"200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"832","3"
