"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","previousCatalogNumber","typeStatus","relatedCatalogItem","fieldNumber","individualCount"
"205","2020-12-11 11:42:06-03","UFMG","BHCB","124201","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Kamino, LHY; Maielo Silva, L","1181","2008","09","05","Southern America","Brasil","Minas Gerais","Governador Valadares","Pico da Ibituruna, Mata Renato Leite.","-42.533333","-19.503333","590",NA,"Arbusto. Inflorescência branca.; Arbusto. Inflorescência branca","BHCB025406",NA,NA,"590",NA,NA,"-42.533333","-19.503333","2008","09","27",NA,NA,NA,NA,NA,NA
"206","2020-12-11 11:42:06-03","UFMG","BHCB","122125","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Del-Vechio, G","s.n.","2004","05","06","Southern America","Brasil","Minas Gerais","São João Del-Rei","Distrito Rio das Mortes (Goiabeiras)",NA,NA,NA,NA,"Subarbusto, área semi-sombreada.; Subarbusto, ára semi-sombreada","BHCB025318",NA,NA,NA,NA,NA,NA,NA,"2004","08","02",NA,NA,NA,NA,NA,NA
"207","2020-12-11 11:42:06-03","UFMG","BHCB","130387","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Felix, DF","40","2007","04","19","Southern America","Brasil","Minas Gerais","Belo Horizonte","Museu de História Natural e Jardim Botânico da UFM, Coletado na mata da Angico. Área 6.","-43.915972","-19.891611","825",NA,"Arbórea de 4 a 5 metros. Inflorescência peluda beje clara, flores com corola branca.; Arbórea de 4 a 5 metros. Inflorescência peluda clara, flores com corola.","BHCB025320",NA,NA,"825",NA,NA,"-43.915972","-19.891611","2008","05","01",NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:42:06-03","UFMG","BHCB","134772","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Mazine, FF; Vieira, S; Romão, GO","871","2003","02","25","Southern America","Brasil","Minas Gerais","Mariana","Distrito de Monsenhor Horta, Próximo à Ponte do Gama. Beira de estrada","-43.297194","-20.269694","621",NA,"Mata Estacional. Próximo a curso d'água. Presando em álcool; Árvore 6m. Flores brancas; Mata estacional","BHCB025405",NA,NA,"621",NA,NA,"-43.297194","-20.269694","2003","08",NA,NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:42:06-03","UFMG","BHCB","135731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Moreira, NC","91","2009","08","16","Southern America","Brasil","Minas Gerais","Ribeirão das Neves","Fazenda Seu Osvaldo","-44.051389","-19.824722","870",NA,"Arbusto, ca 1,5m de altura; capoeira; inflorescência pilosa, flores brancas; estames amarelos, poricidas.; Arbusto, ca. 1,5 m. de altura; inflorescência pilosa, flores brancas; estames amarelos, poricidas.; Capoeira","BHCB025408",NA,NA,"870",NA,NA,"-44.051389","-19.824722","2010","02","12",NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:42:06-03","UFMG","BHCB","146987","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Oliveira, JG","464","2009","06","12","Southern America","Brasil","Minas Gerais","Brumadinho","Inhotim","-44.218889","-20.123889","800",NA,NA,"BHCB048712",NA,NA,"800",NA,NA,"-44.218889","-20.123889","2018","10","01",NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:42:06-03","UFMG","BHCB","150350","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Ivanauskas, NM; Franco, GADC; Furlan, E; Mattos, IFA; Durigan, G; Neto, JFS","6277","2009","03","03","Southern America","Brasil","São Paulo","Ribeirão Preto","Estação Ecológica de Ribeirão Preto, Mata santa teresa","-47.844722","-21.220556","605",NA,"Arvoreta 3m alt. flores brancas; Floresta estacional semidecidual","BHCB003155",NA,NA,"605",NA,NA,"-47.844722","-21.220556","2009","03","10",NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:42:06-03","UFMG","BHCB","150843","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Agra, MF; Bohs, LA; Coelho, VS de; Martins da Costa R.; I.","7230","2010","04","19","Southern America","Brasil","Minas Gerais",NA,"Canaã, Vegetation remnant just outside center of town (SE of Viçosa)","-42.626","-20.683306","660",NA,"Small tree 3-4 m tall. Corollas white; anthers yellow.; Small tree 3-4 m tall. Corollas white; anthers yelow","BHCB025404",NA,NA,"660",NA,NA,"-42.626","-20.683306","2010","10","24",NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:42:06-03","UFMG","BHCB","150870","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Agra, MF; Bohs, LA; Giacomin, LL; Stehmann, JR; Martins da Costa R.; I.","7272","2010","04","28","Southern America","Brasil","Rio de Janeiro",NA,"Road between Teresopolis and Nova Friburgo (Tere Fri) along Rio dos Frades just below Cachoeira dos Frades","-42.800778","-22.339778","900",NA,"Spindly tree 4-5 m tall. Leaves green above, white below. Corollas white; anthers yellow.; Spindly tree 4-5 m tall. Leaves green above, white below. Corollas white, antehers yelow","BHCB025403",NA,NA,"900",NA,NA,"-42.800778","-22.339778","2010","10","24",NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:42:06-03","UFMG","BHCB","152753","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Agra, MF; Bohs, LA; Giacomin, LL; Borsali, EF; Kamino, LHY","7336","2011","04","28","Southern America","Brasil","Minas Gerais","Ouro Preto","Road between Cachoeira do Campo and São Bartolomeu; bairro Alto de Belleza. Região de Ouro Preto","-43.655833","-20.335833","1197",NA,"In sun at roadside. Shrub or small tree 3-4m tall. Inflorescences hanging, covered by greyish brown scales. Corollas white, anthers yellow. Frutis light purple, globose, ca.12mm in diam., moderately pubescent with stellate hairs. Caly","BHCB025307",NA,NA,"1197",NA,NA,"-43.655833","-20.335833","2011","04",NA,NA,NA,NA,NA,NA,NA
"215","2020-12-11 11:42:06-03","UFMG","BHCB","157168","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Giacomin, LL; Almeida, TE","1821","2012","05","12","Southern America","Brasil","Minas Gerais","Caldas","Distrito de Pocinhos do Rio Verde, Próximo à sede da Fazendinha Selma. Prop. Sr. Antonio Geraldo Módolo Cardia. Próximo a corrego","-46.433556","-21.929194","1105",NA,"Arbusto ereto, 3m., em ambiente sombreado. Flores alvas, estames amarelos.; ARbusto ereto, 3m. em ambiente sombreado. Flores alvas, estames amarelos.; Em subbosque de fragmento de Floresta Ombrófila/ mata de galeria secundária.","BHCB025309",NA,NA,"1105",NA,NA,"-46.433556","-21.929194","2012",NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-12-11 11:42:06-03","UFMG","BHCB","158584","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Giacomin, LL; Bohs, LA; Gouvêa, YF","1837","2012","06","03","Southern America","Brasil","Rio de Janeiro","Varre-Sai","Proximidades da Fazenda Bom Destino, Em grota ca. 500 m da estrada","-41.889889","-20.879722","750",NA,"Arbusto ereto, 4 m, crescendo à sombra. Corola alva, estames amarelos. Frutos roxos.; Arbusto ereto, 4m, crescendo à sombra. Corola alva, estames amarelos. Frutos roxos.; Fragmento de Floresta Estacional Semidecidual secundária.","BHCB025311",NA,NA,"750",NA,NA,"-41.889889","-20.879722","2012",NA,NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:42:06-03","UFMG","BHCB","158589","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Giacomin, LL; Bohs, LA; Gouvêa, YF","1842","2012","06","04","Southern America","Brasil","Espírito Santo","Bom Jesus do Norte","Estrada que liga Bom Jesus do Norte e São José do Calçado (ES-484)l; margem de área antropizada; matriz de pastagens","-41.674167","-21.085833","270",NA,"Arbusto ereto, 3m; inflorecências senescidas. Crescendo em sombra parcial.","BHCB022223",NA,NA,"270",NA,NA,"-41.674167","-21.085833","2015","02",NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:42:06-03","UFMG","BHCB","192410","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Folli, DA","6607","2010","04","16","Southern America","Brasil","Espírito Santo","Marechal Floriano","BR-262","-41.439447","-20.698275",NA,NA,"Porte arbustivo, terrestre. cor do botão marrom cor da flor branca. Altura ca. 3m.; macega","BHCB192410",NA,NA,NA,NA,NA,"-41.439447","-20.698275","2018","11",NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:42:06-03","UFMG","BHCB","158571","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Giacomin, LL; Bohs, LA; Gouvêa, YF","1824","2012","06","01","Southern America","Brasil","Rio de Janeiro","Itaipava","Estrada que liga Itaipava a Teresópolis (BR-459),, às margens de fragmento de floresta ombrófila densa, em barranco próximo da estrada","-43.099111","-22.411861","700",NA,"Arbusto, 2 m, crescendo em ambiente ensolarado. Pétalas alvas, estames amarelos. Páleas do caule claras.; Arbusto, 2m, crescendo em ambiente ensolarado. Pétalas alvas, estames amarelos. Páleas do caule claras; fragmento de floresta om","BHCB025312",NA,NA,"700",NA,NA,"-43.099111","-22.411861","2012",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-12-11 11:42:06-03","UFMG","BHCB","153654","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Sobral, M; Passos, R; Pinheiro, C; Silva, DM","13619","2010","08","19","Southern America","Brasil","Minas Gerais","Ritápolis","Floresta Nacional de Ritápolis, em beira da mata.","-44.277222","-21.55","921",NA,"Arbusto 2 m, em beira de mata; flores brancas.; Arbusto 2m. Flores brancas; Mata","BHCB025322",NA,NA,"921",NA,NA,"-44.277222","-21.55","2011",NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-12-11 11:42:06-03","UFMG","BHCB","176432","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Gouvêa, YF; Stehmann, JR","184","2015","04","29","Southern America","Brasil","Rio de Janeiro","Santa Maria Madalena","Parque Estadual do Desengano, Estrada de terra que leva à entrada do Parque Estadual do Desengano Beira de estrada.","-41.994639","-21.922","437",NA,"Arbusto ca. 2 m. Corola branca. Anteras amarelas; Próximo a frgmento de Floresta Ombrófila Densa em regeneração associada a afloramentos graníticos. Matriz: pasto",NA,NA,NA,"437",NA,NA,"-41.994639","-21.922","2015","04","28",NA,NA,NA,NA,NA,NA
"222","2020-12-11 11:42:06-03","UFMG","BHCB","191357","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Giacomin, LL; Oliveira, CT","385","2008","12","20","Southern America","Brasil","Minas Gerais","Bom Jesus do Galho","Revés do Belém, Estrada vicinal, marginal a Eucaliptal da Cenibra. Às margens da estrada.","-42.464167","-19.560833","247",NA,"Arbusto. Flores brancas.; Floresta ombrófila degradada. Próximo a ponte.","BHCB191357",NA,NA,"247",NA,NA,"-42.464167","-19.560833","2008","12","20",NA,NA,NA,NA,NA,NA
"223","2020-12-11 11:42:06-03","UFMG","BHCB","19449","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Leoni, LS","s.n.","1988","11","09","Southern America","Brasil","Minas Gerais","Carangola",NA,"-42.016667","-20.716667","400",NA,"Arbusto ereto (2,5m); Ramos fleíveis, patentes; Cálice marrom; Flores brancacentas; Arbusto ereto (2,5m.) Ramos flexíveis, patentes, cálice marrom, flores brancacentas - 400 m/sm.","BHCB025316",NA,NA,"400",NA,NA,"-42.016667","-20.716667","1997","11","17",NA,NA,NA,NA,NA,NA
"224","2021-03-19 17:59:03-03","UFMG","BHCB","196379","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Ferreira, MC; Rodrigues, JG; Ferraz, PO; Fernandes, RL","17","2019","03","24","Southern America","Brasil","Minas Gerais","Itabira","Parque Estadual da Mata do Limoeiro, Trilha principal para a cachoeira do Limoeiro","-43.451861","-19.586444",NA,NA,"Borda de mata em Floresta Estacional Semidecidual, em transição para mata ripícola","BHCB196379",NA,NA,NA,NA,NA,"-43.451861","-19.586444","2019","03","23",NA,NA,NA,NA,NA,NA
"225","2020-12-11 11:42:06-03","UFMG","BHCB","196750","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Vilas Boas, T; Salim, ISH; Magalhães, RA","191","2019","03","24","Southern America","Brasil","Minas Gerais","Itabira","Parque Estadual da Mata do Limoeiro, Distrito de Ipoema","-43.446944","-19.583333","650",NA,"Flores alvas, frutos imaturos; Mata Secundária","BHCB196750",NA,NA,"650",NA,NA,"-43.446944","-19.583333","2019","06","20",NA,NA,NA,NA,NA,NA
"226","2020-12-11 11:42:06-03","UFMG","BHCB","198409","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Cândido, ES; Scalon, VR; Bünger, MO; Silva, JL; Cândido, NS","421","2010","05","07","Southern America","Brasil","Minas Gerais","Ouro Preto","Parque Estadual do Itacolomi, Estrada do Cibrão","-43.506772","-20.445","713",NA,"Aromática (cheiro d etabaco e fruto fermentado); Arbusto 1,60-1,80m. Pétalas alvas. Flores passadas acastanhadas. Frutos arroxeados glabrescentes. Ramos e inflorescência com indumento cinério-acastanhado. Parte abaxial das folhas com","BHCB198409",NA,NA,"713",NA,NA,"-43.506772","-20.445","2010","05","07",NA,NA,NA,NA,NA,NA
"227","2020-12-11 11:42:06-03","UFMG","BHCB","21171","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pedralli, G; et al.","s.n.","1987","08","06",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flores brancas. Cerca de 2 metros. Folhas discolores.; Flores brancas, cerca de 2 m., folhas discolores.","BHCB025409",NA,NA,NA,NA,NA,NA,NA,"1987",NA,NA,NA,NA,NA,NA,NA,NA
"228","2020-12-11 11:42:06-03","UFMG","BHCB","38513","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Lombardi, JA","1989","1997","09","13","Southern America","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, Próximo ao Hotel.","-42.627222","-19.776389",NA,NA,"Arbusto, ca. 2.0m. Mata atlântica. Folhas herbáceas, argênteas na face abaxial, flores brancas, estames amarelos.; Arbusto, ca. 2.0 m; folhas herbáceas, argênteas na face abaxial, flores brancas, estames amarelos.; Mata Atlântica","BHCB025330",NA,NA,NA,NA,NA,"-42.627222","-19.776389","1998","08","10",NA,NA,NA,NA,NA,NA
"229","2020-12-11 11:42:06-03","UFMG","BHCB","76954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Leitão Filho, HF","1227","1971","08","10","Southern America","Brasil","São Paulo",NA,"Est. Rod. Jacutinga-Eldorado, Beira da estrada",NA,NA,NA,NA,"Arbusto até 2m alt; flores brancas, com cálice gamosépalo denso-piloso. Nativo à beira da estrada, em mata secundária.; Arbusto até 2 m alt; flores brancas, com cálice gamosépalo denso-piloso. Nativo; Mata secundária","BHCB025326",NA,NA,NA,NA,NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-12-11 11:42:06-03","UFMG","BHCB","86993","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Stehmann, JR; Mota, RC da; Morais, PO; França, GS","3634","2004","10","02","Southern America","Brasil","Minas Gerais","Novo Cruzeiro","Fazenda Araras, interior da Floresta","-41.963694","-17.613222","754",NA,"Arbusto, no interior da Floresta Estacional Semidecidual; flores brancas. Projeto INVENTÁRIOS BIOLÓGICOS NOS VALES DOS RIOS JEQUITINHONHA E MUCURI, MG, BA - PROBIO - MMA.; Arbusto, flores brancas; Floresta Estacional Semidecidual","BHCB025329",NA,NA,"754",NA,NA,"-41.963694","-17.613222","2004",NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-12-11 11:42:06-03","UFMG","BHCB","89439","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Pastore, JA; Moura, C","1202","2002","09","27","Southern America","Brasil","São Paulo","São Vicente","Parque Estadual Xixová Japuí, Encosta baixa, próximo à captação de água do CECOF.","-46.371944","-23.976944",NA,NA,"Arvoreta 3m altura, flores com pétalas alvas e estames amarelos. Na mata. 23.5837-24.0206 S - 46.2219-46.2442 W.; Arvoreta 3m altura, flores com pétalas alvas e estames amarelos; Mata","BHCB025327",NA,NA,NA,NA,NA,"-46.371944","-23.976944","2002","10","08",NA,NA,NA,NA,NA,NA
"232","2020-12-11 11:42:06-03","UFMG","BHCB","99682","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Salino, A; Echternacht, LA; Melo, PHA de","10637","2005","08","28","Southern America","Brasil","Minas Gerais","Nova Lima","RPPN Mata Samuel de Paula, na borda da Mata","-43.863528","-20.001258","900",NA,"Arvoreta de 2m de altura, na borda de mata. Flores brancas. Fragmento de Floresta Estacional Semidecidual Montana.; Arvoreta de 2m de altura; Fragmento de Floresta Estacional Semidecidual Montana.","BHCB002545","BHCB002545",NA,"900",NA,NA,"-43.863528","-20.001258","2005","08",NA,NA,NA,NA,NA,NA,NA
"233","2020-12-11 11:42:06-03","UFMG","BHCB","15924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Atalla, NC","s.n.","1986","09",NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,"Arbustivo ou arbóreo. Mata. Nomes vulgares: braço de preguiça, panacéia. Raízes e folhas em infuso e xarope são usadas na caxumba como litagogo vermífugo depurativo anti-sifilítico, diurético e nas doenças da pele.; Arbustivo ou arbór","BHCB025402",NA,NA,NA,"17082","auto",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-12-11 11:42:06-03","UFMG","BHCB","12144","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Costa, LVC","209",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Bom Jesus do Amparo",NA,"-43.4735984802246","-19.7035999298096",NA,NA,"Arbustivo. Capoeira. Determinada por comparações - HCB; Arbustivo; Capoeira","BHCB025407",NA,NA,NA,"11340","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2020-12-11 11:42:06-03","UFMG","BHCB","123127","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Krieger, PL","s.n.","1971","02","06","Southern America","Brasil","Minas Gerais","Laranjal",NA,"-42.4768981933594","-21.3743991851807",NA,NA,"Arbusto, beira da mata, folhas brancas na face dorsal. Pêlos brancos no caule e na inflorescência. Flores brancas. Medicina popular: diurético.; Arbusto, folhas brancas na face dorsal. Pêlos brancos no caule e na inflorescência. Flore","BHCB025319",NA,NA,NA,"14056","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2020-12-11 11:42:06-03","UFMG","BHCB","76976","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Aranha, C; Yahn-Aranha, CA","s.n.","1986","04","26","Southern America","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,"Mata Atlântica.; Mata Atlântica","BHCB025325",NA,NA,NA,"41977","auto",NA,NA,"1986","05","26",NA,NA,NA,NA,NA,NA
"237","2020-12-11 11:42:06-03","UFMG","BHCB","106080","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Siqueira, G; Gracff, O","23","2005","11","04","Southern America","Brasil","Rio de Janeiro","Petrópolis","BR 040, Ford.","-43.1786003112793","-22.5049991607666",NA,NA,"Árvore com aproximadamente 4 metros de altura. Flores brancas. Planta tomentosa.; Árvore com aproximadamente 4 metros de altura. Flores brancas, planta tomentosa.","BHCB025331",NA,NA,NA,"36524","auto",NA,NA,"2008","04","08",NA,NA,NA,NA,NA,NA
"238","2020-12-11 11:42:06-03","UFMG","BHCB","102680","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hatschbach, G; Hatschbach, M; Barbosa, E","67408","1997","11","22","Southern America","Brasil","Minas Gerais","Serra Azul de Minas","BR 259, Rodovia de Serra Azul de Minas para Rio Vermelho.","-43.1699981689453","-18.3619003295898",NA,NA,"Arvoreta, 3m, flor alva, nervuras verdes. Floresta degradada.; Arvoreta, 3m, flor alva, nervuras verdes; Floresta degradada","BHCB025317",NA,NA,NA,"17198","auto",NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA
"239","2020-12-11 11:42:06-03","UFMG","BHCB","48378","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Hatschbach, G; Hatschbach, M; Barbosa, E","67408","1997","11","22","Southern America","Brasil","Minas Gerais","Serra Azul de Minas","BR 259, Rodovia de Serra Azul de Minas para Rio Vermelho.","-43.1699981689453","-18.3619003295898",NA,NA,"Arvoreta, 3m, flor alva, nervuras verdes. Floresta degradada.; Arvoreta, 3m, flor alva, nervuras verdes.; Floresta degradada","BHCB025416",NA,NA,NA,"17198","auto",NA,NA,"1999","07","05",NA,NA,NA,NA,NA,NA
"240","2020-12-11 11:42:06-03","UFMG","BHCB","28203","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Macedo, JF","s.n.","1994","02","14","Southern America","Brasil","Minas Gerais","Belo Horizonte","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"Arbustivo. Flor branca.; Arbustivo, flor blanca","BHCB025314",NA,NA,NA,"17082","auto",NA,NA,"1994",NA,NA,NA,NA,NA,NA,NA,NA
"241","2020-12-11 11:42:06-03","UFMG","BHCB","68877","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Martines, RB","489","2002","03","09","Southern America","Brasil","Minas Gerais","Sabará","Chácara do Lessa, Em borda da mata","-43.8067016601562","-19.8864002227783",NA,NA,"Borda de mata. Flor branca.; Flor branca; Mata","BHCB025313",NA,NA,NA,"18805","auto",NA,NA,"2002","03",NA,NA,NA,NA,NA,NA,NA
"242","2020-12-11 11:42:06-03","UFMG","BHCB","199217","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Mendonça-Junior, JO; Mendonça, RC","s.n.","2014","05","13","Southern America","Brasil","Rio de Janeiro","Bom Jesus do Itabapoana","Conglomerado 274-2-10-11-R. UTM do Ponto Central: (E 213361m) N (7658759m). Fuso do GPS (24K).","-41.6796989440918","-21.1338996887207",NA,NA,"Árvore. Casca interna creme e externa amarela. Fina, lisa.; Sub-bosque. Secundária inicial.","BHCB199217",NA,NA,NA,"30210","auto",NA,NA,"2015","10","05",NA,NA,NA,NA,NA,NA
"243","2020-12-11 11:42:06-03","UFMG","BHCB","16876","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Grandi, TSM","s.n.","1989","10",NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"Arbóreo - 4m. Mata. Planta medicinal usada nas afecções do fígado e rim.; Arbóreo 4 m; Mata","BHCB025308",NA,NA,NA,"17082","auto",NA,NA,"1989",NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-12-11 11:42:06-03","UFMG","BHCB","16886","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Rangel, RL","s.n.","1989","11","25","Southern America","Brasil","Minas Gerais","Belo Horizonte","Estação Ecológica da UFMG","-43.937801361084","-19.9207992553711",NA,NA,"Nomes Vulgares: Braço de preguiça.","BHCB025315",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-12-11 11:42:06-03","UFMG","BHCB","95265","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Echternacht, LA; Dornas, T","203","2004","01","25","Southern America","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro., Em beira de Floresta","-44.6349983215332","-20.5414009094238",NA,NA,"Arbustiva (3m) em beira de Floresta Estacional Semidecidual. Flores brancas.; Arbustiva (3m). Flores brancas; Floresta Estacional Semidecidual","BHCB025410",NA,NA,NA,"18828","auto",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-12-11 11:42:06-03","UFMG","BHCB","1731","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Grandi, TSM","s.n.","1980","01","12","Southern America","Brasil","Minas Gerais","Belo Horizonte","Horto","-43.937801361084","-19.9207992553711",NA,NA,"Arbustivo. Terrestre - mata. Medicinal. Flores brancas.; Arbustico, flores brancas","BHCB025323",NA,NA,NA,"17082","auto",NA,NA,"1980",NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-12-11 11:42:06-03","UFMG","BHCB","5691","PreservedSpecimen","Plantae","Dicotyledon",NA,"Solanaceae","Solanum","cernuum","Solanum cernuum","Vell.","Grandi, TSM","130",NA,NA,NA,"Southern America","Brasil","Minas Gerais","Belo Horizonte","Horto","-43.937801361084","-19.9207992553711",NA,NA,"terrestre-mata;arbusto;medicinal;flores brancas;",NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
