"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","previousCatalogNumber","sex"
"115","2019-11-25 16:51:33-03","UFBA","ALCB","97754","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Guedes, ML; Gomes, FS","Guedes, ML; Silva, LB da; Oliveira, MAJ de; Melo, IV de; Silva, MCR","17758","2010","10","24","Southern America","Brasil","Bahia","Recôncavo Sul, Serra da Jibóia","-39.483056","-12.844167",NA,"Folhas cartáceas, discolores.Inflorescência axilares, flores esverdeadas.","ALCB034642","ALCB034642","Santa Teresinha","565","565",NA,NA,"-39.483056","-12.844167","2010","10",NA,NA,NA,NA,NA,NA,NA,NA
"116","2019-10-09 11:23:17-03","UFBA","ALCB","98840","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Guedes, ML","Guedes, ML; Queiroz, EP; Mattos Andrade, PE de; Gomes, FS; et al.","17978","2011","02","22","Southern America","Brasil","Bahia","Região Metropolitana Salvador, Paralela, Condomínio Green Ville. Ponto 01","-38.5","-12.966667",NA,"com gavinha. Folhas cartáceas, discolores. Frutos passados.","ALCB034641","ALCB034641 ALCB034641_1","Salvador",NA,NA,NA,NA,"-38.5","-12.966667","2011","03",NA,NA,NA,NA,NA,NA,NA,NA
"117","2019-10-09 11:23:17-03","UFBA","ALCB","76684","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lyra-Lemos, RP de; Moreira, IS","2965","1987","09","24","Southern America","Brasil","Alagoas","Parque Estadual da Pedra Talhada","-36.4710998535156","-9.31888961791992",NA,"volúvel, sobre árvore. Pétalas creme.; mata subcaducifólia.","ALCB034625","ALCB034625","Quebrangulo",NA,NA,"16583","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-10-09 11:23:17-03","UFBA","ALCB","023718a","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Reitemajer, D","02","1992","08","15","Southern America","Brasil","Bahia","Jauá","-38.3241996765137","-12.6975002288818",NA,"Liana com gavinhas; folhas membranáceas, discolores; inflorescência com flores singelas amarelo-esverdeadas","ALCB034630","ALCB034630","Camaçari",NA,NA,"37124","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2019-10-09 11:23:17-03","UFBA","ALCB","024512","PreservedSpecimen","Plantae","Dicotyledon",NA,"Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Lima, MPM de","Bautista, HP","1322","1983","11","11","Southern America","Brasil","Bahia","Vale do Iguape, Fazenda Cabonha","-38.7118988037109","-12.5466995239258",NA,"Cipó com frutos deiscentes samariformes, quando jovens de cor verde, quando maduros castanhos. Pouco frequente.; Veg.: Secundária da Floresta Ombrófila densa.","ALCB034633","ALCB034633","Santo Amaro",NA,NA,"24929","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556692","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Cremers GA","Cremers GA; Hoff M",NA,"1990","02","09","Southern America","French Guiana","Bassin de la Mana",NA,"-53.85","5.566667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556692","NL-U1556692",NA,NA,NA,NA,NA,"-53.85","5.566667",NA,NA,NA,"Magnoliopsidae","U 0081721",NA,NA,NA,NA,NA
"121","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0283833","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Jansen-Jacobs MJ; Welle BJH ter; Sipman HJM; James V",NA,"1992","10","30","Southern America","Guyana","Rupununi District",NA,"-59.25","2.083333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283833 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283833",NA,NA,NA,NA,NA,NA,"-59.25","2.083333",NA,NA,NA,"Magnoliopsidae","Uw34580",NA,NA,NA,NA,NA
"122","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556636","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Jansen-Jacobs MJ",NA,"1999","09","01","Southern America","Guyana","Upper Essequibo Region",NA,"-58.666667","3.166667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556636 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556636","NL-U1556636",NA,NA,NA,NA,NA,"-58.666667","3.166667",NA,NA,NA,"Magnoliopsidae","U 0067977",NA,NA,NA,NA,NA
"123","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556634","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Jansen-Jacobs MJ",NA,"1999","09","18","Southern America","Guyana","Upper Essequibo Region",NA,"-58.533333","3.133333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556634","NL-U1556634",NA,NA,NA,NA,NA,"-58.533333","3.133333",NA,NA,NA,"Magnoliopsidae","U 0067975",NA,NA,NA,NA,NA
"124","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556690","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Jansen-Jacobs MJ; Welle BJH ter; Sipman HJM; James V",NA,"1992","10","30","Southern America","Guyana","Rupununi District",NA,"-59.25","2.083333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556690","NL-U1556690",NA,NA,NA,NA,NA,"-59.25","2.083333",NA,NA,NA,"Magnoliopsidae","U 0081719",NA,NA,NA,NA,NA
"125","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556635","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Jansen-Jacobs MJ",NA,"1999","09","01","Southern America","Guyana","Upper Essequibo Region",NA,"-58.666667","3.166667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556635 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556635","NL-U1556635",NA,NA,NA,NA,NA,"-58.666667","3.166667",NA,NA,NA,"Magnoliopsidae","U 0067976",NA,NA,NA,NA,NA
"126","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.4197891","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Pignal MM",NA,"1999","11","01","Southern America","French Guiana",NA,"Guyane Francaise, Maripasoula, Abatti Memee abatti pres de l'aeroport.","-54.041667","3.6625",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4197891 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4197891","NL-L4197891",NA,NA,NA,NA,NA,"-54.041667","3.6625",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"127","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.4206507","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Mori SA; Pepper A",NA,"1996","01","07","Southern America","French Guiana",NA,"Saül and vicinity. Just N of Eaux Claires on the Route de Bélizon.","-53.2","3.616667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4206507 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4206507","NL-L4206507",NA,NA,NA,NA,NA,"-53.2","3.616667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"128","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U.1556615","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Roosmalen MGM van","Plotkin MJ; et al.",NA,"1998","07","16","Southern America","Surinam","Sipaliwini",NA,"-55.666667","3.583333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556615 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556615","NL-U1556615",NA,NA,NA,NA,NA,"-55.666667","3.583333",NA,NA,NA,"Magnoliopsidae","U 0106718",NA,NA,NA,NA,NA
"129","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556630","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Lindeman JC","Lindeman JC; Görts-van Rijn ARA; Jansen-Jacobs MJ; Hetterscheid-Hollants AMC",NA,"1980","09","05","Southern America","Surinam","Nickerie",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556630 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556630","NL-U1556630",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0081341",NA,NA,NA,NA,NA
"130","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556632","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lanjouw J; Lindeman JC",NA,"1949","02","15","Southern America","Surinam",NA,"in montibus, qui dicuntur Nassau in sec. forest on terrace of Narowijne R. near km o.3.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556632 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556632","NL-U1556632",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0081338",NA,NA,NA,NA,NA
"131","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556682","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Granville J-J de",NA,"1969","02","25","Southern America","French Guiana",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556682","NL-U1556682",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0108298",NA,NA,NA,NA,NA
"132","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556683","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Oldeman RAA",NA,"1969","06","11","Southern America","French Guiana","Cayenne",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556683","NL-U1556683",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0108301",NA,NA,NA,NA,NA
"133","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556699","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Prance GT","Prance GT; Silva NT",NA,"1964","08","29","Southern America","Brazil","Pará",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556699","NL-U1556699",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0081718",NA,NA,NA,NA,NA
"134","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556688","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Lindeman JC",NA,NA,"1922","03","22","Southern America","Surinam",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556688","NL-U1556688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0108303",NA,NA,NA,NA,NA
"135","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.1077232","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lindeman JC",NA,"1953","03","28","Southern America","Surinam","Para",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1077232 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1077232","NL-L1077232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw2391",NA,NA,NA,NA,NA
"136","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556681","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Lindeman JC","Heyde NM; Lindeman JC",NA,"1976","11","13","Southern America","Surinam","Nickerie",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556681","NL-U1556681",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0108295",NA,NA,NA,NA,NA
"137","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.1077233","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lindeman JC",NA,"1953","03","28","Southern America","Surinam","Para",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1077233 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1077233","NL-L1077233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0055275 | Uw 2391",NA,NA,NA,NA,NA
"138","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.1077234","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lindeman JC",NA,"1953","03","28","Southern America","Surinam","Para",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1077234 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1077234","NL-L1077234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw2391",NA,NA,NA,NA,NA
"139","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.2331616","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Lanjouw J","Splitgerber FL",NA,"1838","04","18","Southern America","Surinam",NA,"Hamburg, ad Saramaccam, Surinamo",NA,NA,NA,"In sylvis<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2331616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2331616","NL-L2331616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0484611",NA,NA,NA,NA,NA
"140","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.2331617","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Unknown",NA,NA,NA,NA,"Southern America","Brazil",NA,"Brasilia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2331617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2331617","NL-L2331617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0484612",NA,NA,NA,NA,NA
"141","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.4197890","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Pignal MM",NA,"1999","11","01","Southern America","French Guiana",NA,"Guyane Francaise, Maripasoula, Abatti Memee abatti pres de l'aeroport.","-54.041667","3.6625",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4197890 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4197890","NL-L4197890",NA,NA,NA,NA,NA,"-54.041667","3.6625",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"142","2020-02-08 10:25:53-03","NBC","NL-BOTANY","L.4206560","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Bordenave BG; Granville J-J de; Troon F van; Behari-Ramdas J",NA,"2005","10","11","Southern America","Surinam",NA,"Suriname. Mts. Bakhuis, concession BMS: Zone 10 Centre-Est.","-56.783333","4.733333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4206560 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L4206560","NL-L4206560",NA,NA,NA,NA,NA,"-56.783333","4.733333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"143","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0005779","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Blanchet JS",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005779 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0005779","NL-U0005779",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"type",NA,NA,NA,NA
"144","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0055276","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lindeman JC",NA,"1953","03","28","Southern America","Surinam","Para",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200055276 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0055276",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 2391",NA,NA,NA,NA,NA
"145","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0283826","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Donselaar J van",NA,"1969","02","25","Southern America","Surinam","Brokopondo",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283826 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283826",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw15450",NA,NA,NA,NA,NA
"146","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0283828","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lindeman JC; Heyde NM",NA,NA,NA,NA,"Southern America","Surinam",NA,"2 km S of road camp, 20 km SW of Avanavero Dam site",NA,NA,NA,"rain forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283828 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw22708",NA,NA,NA,NA,NA
"147","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0283829","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Heyde NM",NA,"1976","12","18","Southern America","Surinam","Brokopondo","forest #near lodging",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283829 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23111",NA,NA,NA,NA,NA
"148","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0283830","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lindeman JC; Heyde NM",NA,NA,NA,NA,"Southern America","Surinam",NA,"Matapi, sec. marsh forest behind levee of Corantijne R.",NA,NA,NA,"secondary marsh forest, much paloeloe and kwasibita<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283830 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw22750",NA,NA,NA,NA,NA
"149","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0283831","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Heyde NM",NA,"1977","01","17","Southern America","Surinam",NA,"forest behind LBB post Wakai",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23129",NA,NA,NA,NA,NA
"150","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0283834","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Heyde NM",NA,"1977","08","06","Southern America","Surinam",NA,"old sec. forest W of post LBB",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200283834 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0283834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw23307",NA,NA,NA,NA,NA
"151","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U 0292712","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Lindeman JC",NA,"1953","03","28","Southern America","Surinam","Para",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw2391",NA,NA,NA,NA,NA
"152","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U.1556610","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Clarke HD","Clarke HD",NA,"1996","04","03","Southern America","Guyana","Potaro-Siparuni","Guyana. Region: Siparuni-Potaro. Iwokrama Rainforest Reserve; Surama, transect heading NW from Karupukari-Annai road, km 0.8","-59","4.233333",NA,"Disturbed roadside vegetation on laterite, with Cecropia, Heliconia, Trema.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556610 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556610","NL-U1556610",NA,NA,NA,NA,NA,"-59.0","4.233333",NA,NA,NA,"Magnoliopsidae","U 0254230",NA,NA,NA,NA,NA
"153","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U.1556612","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Poncy O; Barrabé L","Poncy O; Barrabé L; Petronelli P; Blanc L; Jourget JG",NA,"2004","02","26","Southern America","French Guiana",NA,NA,"-52.916667","5.266667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556612 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556612","NL-U1556612",NA,NA,NA,NA,NA,"-52.916667","5.266667",NA,NA,NA,"Magnoliopsidae","U 0224591",NA,NA,NA,NA,NA
"154","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U.1556613","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Ek RC","Ek RC; Riet BP van de; Hartmann FA",NA,"2004","02","15","Southern America","French Guiana","Cayenne","Trésor Reserve. Top of Crique 4 (upper part Crique Favard).","-52.266667","4.583333",NA,"Road side, secondary vegetation.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556613 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556613","NL-U1556613",NA,NA,NA,NA,NA,"-52.266667","4.583333",NA,NA,NA,"Magnoliopsidae","U 0226114",NA,NA,NA,NA,NA
"155","2020-02-08 10:25:53-03","NBC","NL-BOTANY","U.1556614","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.","Cremers GA","Bordenave BG",NA,"1992","10","03","Southern America","French Guiana","Cayenne","Guyane Francaise. Montagne de Kaw; proximité Carbet ORSTOM - Route de Kaw","-52.15","4.55",NA,"Bord de piste en végétation ouverte.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556614 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556614","NL-U1556614",NA,NA,NA,NA,NA,"-52.15","4.55",NA,NA,NA,"Magnoliopsidae","U 0120587",NA,NA,NA,NA,NA
"156","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556616","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Heyde NM",NA,"1976","12","18","Southern America","Surinam","Brokopondo","forest #near lodging",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556616 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556616","NL-U1556616",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0108314",NA,NA,NA,NA,NA
"157","2020-02-08 10:25:54-03","NBC","NL-BOTANY","U.1556617","PreservedSpecimen","Plantae",NA,"Rosales","Rhamnaceae","Gouania","blanchetiana","Gouania blanchetiana","Miq.",NA,"Heyde NM",NA,"1977","08","06","Southern America","Surinam",NA,"old sec. forest W of post LBB",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1556617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1556617","NL-U1556617",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0108313",NA,NA,NA,NA,NA
