"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","individualCount","fieldNumber","typeStatus","infraspecificEpithet","relatedCatalogItem"
"100","2021-03-16 17:52:44-03","UCS","HUCS","11858 A","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Butzke, A.","Butzke, A.","1993","11","19","Brasil","Rio Grande do Sul","Erechim",NA,"-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,NA,NA,"Em beira da estrada","s.n.","Angiospermae","Lamiales",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","2021-03-16 17:52:44-03","UCS","HUCS","21776","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Smith, S.F.","Wasum, R.A.","2003","03","15","Brasil","Rio Grande do Sul","São Francisco de Paula","Capina","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Interior da mata","1870","Angiospermae","Lamiales",NA,NA,"76715","auto","2003","10",NA,NA,NA,NA,NA,NA,NA
"102","2021-03-16 17:52:44-03","UCS","HUCS","7018","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Hatschbach, G.","Hatschbach, G.","1989","11","25","Brasil","Paraná","Paranaguá","Rio dos Pombos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Árvore ramosa, 6 m; Mata degradada da planície litorânea","53645","Angiospermae","Lamiales",NA,NA,"24916","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-06-29 09:29:49-03","UFRRJ","RBR","4120","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","R.A. Coelho","M.R. Barbosa","1989","06","02","Brasil","Rio de Janeiro","Piraí","Represa de Ribeirão das Lajes","-43.8981018066406","-22.6291999816895",NA,NA,NA,NA,"RBR00004120","RBR00004120",NA,"1457",NA,NA,NA,NA,"20293","auto","2016","11","17",NA,NA,NA,NA,NA,NA
"104","2020-06-29 09:29:49-03","UFRRJ","RBR","3023","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","R.A. Coelho","A. Gentry; E. Zardini","1985","01","24","Brasil","Paraná","Morretes","'Rio Nunes, Swampy brejo, N of Rio Nunes; alt. 40 m.; N of Morretes.25°25#?# S - 48°45#?# W'","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"RBR00003023","RBR00003023",NA,"49800",NA,NA,NA,NA,"30514","auto","2016","11","17",NA,NA,NA,NA,NA,NA
"105","2020-06-29 09:29:49-03","UFRRJ","RBR","8509","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos","R.A. Coelho","M. Guerreiro","1998","08","29","Brasil","Rio de Janeiro","Seropédica","UFRRJ","-43.7075004577637","-22.7439002990723",NA,NA,NA,NA,"RBR00008509","RBR00008509",NA,"s.n.",NA,NA,NA,NA,"13730","auto","2016","11","17",NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:18:33-03","MBM","MBM","6282","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Gentry, A.","Hatschbach, G.","1967","08","29","Brazil","Paraná","Monte Castelo do Ivaí","Porto Ivaí",NA,NA,NA,NA,NA,NA,"MBM006282","MBM006282",NA,"17072",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:18:33-03","MBM","MBM","37091","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Gentry, A.","Hatschbach, G.","1975","09","11","Brazil","Paraná","Antonina","Rio do Nunes","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"MBM037091","MBM037091",NA,"37035",NA,NA,"Southern America",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:18:33-03","MBM","MBM","36093","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Gentry, A.","Hatschbach, G.","1963","10","27","Brazil","Paraná","Guaratuba","Rio da Divisa","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM036093","MBM036093",NA,"10758",NA,NA,"Southern America",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:18:33-03","MBM","MBM","35379","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Sandwith, N.Y.","Hatschbach, G.","1959","10","31","Brazil","Paraná","Paranaguá","Sertãozinho","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM035379","MBM035379",NA,"6407",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:18:33-03","MBM","MBM","105681","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.",NA,"Lima, H.C. de; et al.; et al.","1984","10","16","Brazil","Rio de Janeiro","Magé","Paraíso","-43.040599822998","-22.6527996063232",NA,NA,NA,NA,"MBM105681","MBM105681",NA,"2206",NA,NA,"Southern America",NA,"20531","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:18:33-03","MBM","MBM","299209","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Spina, A.P.","Spina, A.P.","1994","08","04","Brazil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"MBM299209","MBM299209",NA,"277",NA,NA,"Southern America",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:18:33-03","MBM","MBM","299212","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Spina, A.P.","Spina, A.P.","1994","02","03","Brazil","São Paulo","Campinas","Fazenda Santa Genebra","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"MBM299212","MBM299212",NA,"192",NA,NA,"Southern America",NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:18:33-03","MBM","MBM","138730","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Gentry, A.","Baitelo, J.B.","1986","08","28","Brazil","São Paulo","Teodoro Sampaio","Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"MBM138730","MBM138730",NA,"194",NA,NA,"Southern America",NA,"54606","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:18:33-03","MBM","MBM","35381","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Sandwith, N.Y.","Equipe da Ecologia","1949","10","20","Brazil","Santa Catarina","Brusque","Mata do Hoffmann","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"MBM035381","MBM035381",NA,"139",NA,NA,"Southern America",NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:18:33-03","MBM","MBM","35382","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Sandwith, N.Y.","Klein, R.","1952","11","27","Brazil","Santa Catarina","Brusque","Mata São Pedro","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"MBM035382","MBM035382",NA,"4667",NA,NA,"Southern America",NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:18:33-03","MBM","MBM","126432","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.",NA,"Silva, L.A.M.; et al.; et al.","1988","10","26","Brazil","Bahia","Canavieiras","Estrada que Liga Canavieiras - Pimenteira","-38.9472007751465","-15.6750001907349",NA,NA,NA,NA,"MBM126432","MBM126432",NA,"2613",NA,NA,"Southern America",NA,"48203","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:18:33-03","MBM","MBM","180284","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.",NA,"Silva, S.M.; et al.; et al.","1988","04","01","Brazil","Paraná","Paranaguá","Reserva Ecológica, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM180284",NA,NA,"1512",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-12-21 16:18:33-03","MBM","MBM","133811","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.","Hatschbach, G.","Hatschbach, G.; Campos, A.R.; Campos, A.R.","1989","11","25","Brazil","Paraná","Paranaguá","Rio dos Pombos","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"MBM133811","MBM133811",NA,"53645",NA,NA,"Southern America",NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-12-21 16:18:33-03","MBM","MBM","35380","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandw.",NA,"Rambo, B.","1951","09",NA,"Brazil","Rio Grande do Sul","São Leopoldo","Brasília, Cristo Rei para São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"MBM035380","MBM035380",NA,"s.n.",NA,NA,"Southern America",NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2019-08-15 09:03:20-03","UESC","UESC","9743","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Sambuichi, R.H.R.","2001","08","06","Brasil","Bahia","Ilhéus",NA,"-39.154444","-14.723333","39W9'16''","14S43'24''",NA,NA,"UESC0009743",NA,"Árvore, DAP 33,5. Individuo 957","402","Angiospermae","Florideophycidae",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"121","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611258","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,NA,"1917","8","27","Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"P03611258","P03611258_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611258' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611260","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Mello, C.","1867","10","16","Brasil",NA,NA,"Brésil Méridional.",NA,NA,NA,NA,NA,NA,"P03611260","P03611260_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611260' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"47",NA,NA,NA
"123","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611261","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Mello, C.","1867","8","16","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03611261","P03611261_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611261' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"47",NA,NA,NA
"124","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611262","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Corrêa de Mello, M.","1867","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03611262","P03611262_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611262' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"47",NA,NA,NA
"125","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611263","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Mello, C.","1867","10","16","Brasil",NA,NA,"Brésil méridional.",NA,NA,NA,NA,NA,NA,"P03611263","P03611263_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611263' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"47",NA,NA,NA
"126","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611264","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Glaziou, A.","1878","8","25","Brasil","Rio de Janeiro",NA,"Serra d´Estrella (Mandioca).",NA,NA,NA,NA,NA,NA,"P03611264","P03611264_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611264' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"9533",NA,NA,NA
"127","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611265","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Glaziou, A.",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03611265","P03611265_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611265' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"1533",NA,NA,NA
"128","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611259","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Dusén","1914","10","1","Brasil","Paraná","Morretes","Jacarehý.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"P03611259","P03611259_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611259' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","30514","auto",NA,NA,NA,NA,NA,"18146",NA,NA,NA
"129","2015-09-04 08:03:14-03","MNHN","RECOLNAT_MNHN_P","P03611267","PreservedSpecimen",NA,"Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Mosén","1875","1","1","Brasil","São Paulo","Santos","Santos.","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"P03611267","P03611267_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03611267' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","26836","auto",NA,NA,NA,NA,NA,"3452",NA,NA,NA
"130","2015-09-04 07:46:58-03","MNHN","RECOLNAT_MNHN_P","P03576152","PreservedSpecimen",NA,"Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Blanchet",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P03576152","P03576152_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576152' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2015-09-04 07:46:58-03","MNHN","RECOLNAT_MNHN_P","P03576153","PreservedSpecimen",NA,"Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,"Abrantes",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"P03576153","P03576153_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576153' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,"57",NA,NA,NA
"132","2015-09-04 07:46:58-03","MNHN","RECOLNAT_MNHN_P","P03576154","PreservedSpecimen",NA,"Bignoniaceae","Tecoma","umbellata","Tecoma umbellata","Sond.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"P03576154","P03576154_01","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03576154' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"hb","25710","auto",NA,NA,NA,NA,NA,"II 195",NA,NA,NA
"133","2020-10-01 14:21:34-03","JBB","HEPH","15665","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","Chacon, RG","Chacon, RG","2013","07","04","Brasil","Distrito Federal","Brasília","Estação Ecológica do Jardim Botânico de Brasília - Taquara, área do Cristo.","-47.835","-15.874167","-47.835","-15.874167","1020","1020",NA,NA,NA,"1061","Dicotyledon","Lamiales","Southern America",NA,NA,NA,"2014","05","14",NA,NA,NA,NA,NA,NA
"134","2020-10-01 14:21:34-03","JBB","HEPH","19365","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","Proença, CEB","Nóbrega, MGG; Jesus, FPR de","2003","06","07","Brasil","Distrito Federal","Taguatinga","Ribeirão Taguatinga próximo a QSC 19 chácaras 19","-48.061389","-15.844167","-48.061389","-15.844167",NA,NA,NA,NA,"Estéril.","1929","Dicotyledon","Lamiales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2020-10-01 14:21:34-03","JBB","HEPH","2677","Extra","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","Proença, CEB","Oliveira, PEAM de","1982","07","21","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"76A,B","Dicotyledon","Lamiales","Southern America",NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"136","2020-10-01 14:21:34-03","JBB","HEPH","2677","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","Proença, CEB","Oliveira, PEAM de","1982","07","21","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"76A,B","Dicotyledon","Lamiales","Southern America",NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-10-01 14:21:34-03","JBB","HEPH","1374","S","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sonder) Mattos","Proença, CEB","Heringer, EP","1961","09","10","Brasil","Distrito Federal","Brasília","Próximo a sede da FZDF","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,"8878","Dicotyledon","Lamiales","Southern America",NA,"70570","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:33:59-03","UFMG","BHCB","12059","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","N.F.Mattos",NA,"Lima, A","1956","11","02","Brasil","Pernambuco",NA,"Caatinga entre Belo Jardim e Brejo da Madre de Deus, próximo à Serra do Vento, Flores Amarelas",NA,NA,NA,NA,NA,NA,"BHCB002825",NA,"Flores amarelas.","2614","Dicotyledon",NA,"Southern America",NA,NA,NA,"2011","05",NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:33:59-03","UFMG","BHCB","10510","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","N.F.Mattos",NA,"Brina, AE; Vigna, EAGD","1987","09","02","Brasil","Minas Gerais","Belo Horizonte","Bairro São Luís., Alameda Ipê amarelo","-43.937801361084","-19.9207992553711",NA,NA,NA,NA,"BHCB008244",NA,"Flores amarelas, sem folíolos, alguns bem novos.","s.n.","Dicotyledon",NA,"Southern America",NA,"17082","auto","2011","05","12",NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:33:59-03","UFMG","BHCB","18816","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","N.F.Mattos",NA,"Grandi, TSM","1989","08","09","Brasil","Minas Gerais","Juiz de Fora","BR 040","-43.3502998352051","-21.7642002105713",NA,NA,"650","650","BHCB008246",NA,"Pequena arvoreta; Local brejoso","s.n.","Dicotyledon",NA,"Southern America",NA,"36144","auto","2011","05","12",NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:33:59-03","UFMG","BHCB","75176","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","N.F.Mattos",NA,"Mota, RC da","2002","09","02","Brasil","Minas Gerais","Serro","Milho Verde. Serra do Ouro.","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"BHCB008248",NA,"Flores amarelas; árvore.; Planta coletada em campo rupestre;","914","Dicotyledon",NA,"Southern America",NA,"37754","auto","2011","05","12",NA,NA,NA,NA,NA,NA
"142","2020-12-11 11:33:59-03","UFMG","BHCB","10533","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","N.F.Mattos",NA,"Hoehne, W","1951","09","06","Brasil","São Paulo","São Paulo","Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"BHCB008243",NA,"Árvore com flores amarelas.; Cultivado em campo experimental.","3626","Dicotyledon",NA,"Southern America",NA,"53584","auto","2011","05","12",NA,NA,NA,NA,NA,NA
"143","2020-12-11 11:33:59-03","UFMG","BHCB","16353","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","N.F.Mattos",NA,"Grandi, TSM; Braga, MMN; Teixeira, EM","1989","09","29","Brasil","Minas Gerais","Juiz de Fora","Posto Fiscal.","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"BHCB008245",NA,"Planta frutificada. Coleta anterior com flor. Fruto grande verde de até 40 cm, às vezes amarelo e sem pelos.","2603","Dicotyledon",NA,"Southern America",NA,"36144","auto","2011","05","12",NA,NA,NA,NA,NA,NA
"144","2020-12-11 11:33:59-03","UFMG","BHCB","68111","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","N.F.Mattos",NA,"Costa, ME","2001","01","20","Brasil","Minas Gerais","Tiradentes","Subida para a Casa Tiradentes, do lado esquerdo da rua. Entre dois indivíduos de Tabebuia chrysotricha.","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,"BHCB008247",NA,"Flores escassas.","s.n.","Dicotyledon",NA,"Southern America",NA,"10355","auto","2011","05","12",NA,NA,NA,NA,NA,NA
"145","2020-12-11 11:34:06-03","UFMG","BHCB","18816","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith",NA,"Grandi, TSM","1989","08","09","Brasil","Minas Gerais","Juiz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,NA,NA,NA,"s.n.","Dicotyledon",NA,"Southern America",NA,"36144","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","2021-02-11 17:18:18-03","UFPR","UPCB","22530","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Silva, S.M.","Lima, R.X.","1993","10","28","Brasil","Paraná","Guaraqueçaba",NA,"-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,NA,"Árvore caducifólia, 2m, flor amarela, usada em paisagismo..","102",NA,NA,NA,NA,"37295","auto","1993","11",NA,NA,NA,NA,NA,NA,NA
"147","2021-02-11 17:18:18-03","UFPR","UPCB","18391","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Santos, T.S. dos","Melo, E.de",NA,NA,NA,"Brasil","Bahia","Teolândia","Baixinha, Três Braços","-39.4914016723633","-13.6016998291016",NA,NA,NA,NA,NA,NA,"Árvore, ca. 10m, tronco liso. Utilizada contra leishmaniose..","449",NA,NA,NA,NA,"19802","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-02-11 17:18:18-03","UFPR","UPCB","41762","PreservedSpecimen","Plantae","Bignoniaceae","Tabebuia","umbellata","Tabebuia umbellata","(Sond.) Sandwith","Sobral, M.","Canha, A.M.","1998","04","29","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,NA,NA,"Árvore 7,5m, flor amarela e fruto capsular atenuado para o ápice, situada em terreno periodicamente alagado na planície costeira..",NA,NA,NA,NA,NA,"18121","auto","2000","01","13",NA,NA,NA,NA,NA,NA
"149","2017-06-23 17:13:00-03","MO","MOBOT","1045209","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Ezechias P. Heringer|et al.","1978","8","10","Brazil","Distrito Federal",NA,"RECOR.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer 594",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"150","2017-06-14 10:49:00-03","MO","MOBOT","1045199","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Ezechias P. Heringer","1941","6",NA,"Brazil","Minas Gerais",NA,"Col. Pacheco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Heringer s.n.(R77358)",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"151","2017-06-14 10:46:00-03","MO","MOBOT","1014971","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Alwyn H. Gentry|Elsa M. Zardini","1985","2","8","Brazil","Bahia",NA,"BR-101, cacao plantation, 2 km N of crossing of Rio Pardo.","-39.4666667","-15.5833333",NA,NA,"30.00000000",NA,NA,NA,NA,"Gentry 49954",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"152","2017-06-14 10:40:00-03","MO","MOBOT","1041738","PreservedSpecimen","Plantae","Bignoniaceae","Handroanthus","umbellatus","Handroanthus umbellatus","(Sond.) Mattos",NA,"Gert G. Hatschbach","1963","10","27","Brazil","Paraná",NA,"Mpio. Guaratuba, Rio da Divisa.",NA,NA,NA,NA,"10.00000000",NA,NA,NA,NA,"Hatschbach 10758",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
