"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","phylum","order","recordNumber","continentOcean","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","yearIdentified","class","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","typeStatus","fieldNumber","individualCount"
"53","2009-12-04 16:52:00-02","MO","MOBOT","2941333","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"Gert G. Hatschbach|O. V. Guimarães","1968",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 20603","South America","Laranjeiras do Sul. Km. 127.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2015-08-23 05:45:00-03","MO","MOBOT","2941542","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"S.A. Renvoize","1978",NA,NA,"Argentina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Renvoize 3074","South America","Grassland with mixed scrub forest mostly along the river courses. Soil thin. Grassland.","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2012-06-27 10:53:00-03","MO","MOBOT","2941575","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"Isabel Basualdo","1989","12","9","Paraguay","Caazapá",NA,"-56.0333333","-26.235",NA,NA,NA,NA,NA,NA,"Basualdo 002771","South America","Castor que. En praderas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"56","2020-09-12 05:00:02-03","US","US","2438889","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"-- Reitz & Klein, --","1962","12","20","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","14319","South America","Campos Novos.","1000",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"57","2020-09-12 05:00:02-03","US","US","205971","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"-- Reitz","1952","1","24","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","4322","South America",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"58","2020-09-12 05:00:02-03","US","US","2269171","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"L. B. Smith & R. Klein","1956","12","5","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","8348","South America","Mun Campos Novos: Campo, 3 km N of Campos Novos.","900","950",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"59","2020-09-12 05:00:02-03","US","US","2744550","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"G. Hatschbach","1973","8",NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","30789","South America","2 km a Leste. Mun Clevelandia.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"60","2020-09-12 05:00:02-03","US","US","2269312","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"L. B. Smith, R. Reitz & O. Sufridini","1956","12","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","9320","South America","Mun Chapeco: Campo, Fazrnda Campo Sao Vicente, 24 km W of Campo Ere.","900","1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"61","2020-09-12 05:00:02-03","US","US","2573367","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"L. B. Smith & R. Klein","1964","12","6","Brazil","Santa Catarina",NA,"-53.1","-26.37",NA,NA,NA,NA,NA,"Euphorbiales","13701","South America","Mun Campo Ere: 6 km W of Campo Ere.","900","1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"62","2020-09-12 05:00:02-03","US","US","3334440","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"A. Butzke","1995","11","16","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","7950","South America","Erechim-Quatro Irmaos.","780",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"63","2020-09-12 05:00:02-03","US","US","3655939","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"G. L. Webster, B. Dehgan & M. Sobral","1986","12","4","Brazil","Rio Grande do Sul",NA,"-53.42","-28.67",NA,NA,NA,NA,NA,"Euphorbiales","25868","South America","Mpio Cruz Alta: along Ibiruba-Cruz Alta road c 13 km E of Cruz Alta.","400",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"64","2020-09-12 05:00:02-03","US","US","2700805","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"G. Hatschbach, L. B. Smith & R. Klein","1971","12","4","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","28223","South America","Rio Chopin. Mun Palmas.",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"65","2020-09-12 05:00:02-03","US","US","2573369","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"L. B. Smith & R. Reitz","1964","10","23","Brazil","Santa Catarina",NA,"-52.33","-26.53",NA,NA,NA,NA,NA,"Euphorbiales","12837","South America","Mun Abelardo Luz: Campo 12 km N of Abelardo Luz.","900","1000",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"66","2020-09-12 05:00:02-03","US","US","2166888","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"G. Hatschbach","1956","10","28","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","3346","South America","Mun Clevelandia.","1026",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"67","2020-09-12 05:00:02-03","US","US","2269301","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"L. B. Smith & R. Reitz","1956","12","25","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","9234","South America","Mun Abelardo Luz: Campo 11 km N of Abelardo Luz.","500","600",NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"68","2020-09-12 05:00:02-03","US","US","2564726","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"-- Reitz & Klein, --","1963","12","29","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"Euphorbiales","16558","South America","Abelardo Luz.","900",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"69","2020-09-12 05:00:02-03","US","US","2573353","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"-- Reitz & Klein, --","1965","12","14","Brazil","Paraná",NA,NA,NA,NA,NA,"US01886603","US01886603_01 US01886603_02",NA,"Euphorbiales","17593","South America","8 km ao oeste Guarapuava, Guarapuava.","1100",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,NA,"1"
"70","2020-09-02 16:24:41-03","Cenargen","CEN","46330","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","G. G. Hatschbach","J. M. Silva","1995","10","05","Brasil","PR","PONTA GROSSA","-50.1618995666504","-25.0949993133545",NA,NA,"CEN00046330","CEN00046330",NA,NA,"1561",NA,"Passo do Pupo",NA,NA,"Exsicatas","Doação Prefeitura Municipal de Curitiba - Museu Botânico Municipal.","1995",NA,NA,NA,"46557","auto",NA,NA,"1"
"71","2021-03-15 18:27:06-03","USP","SPF","109280","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Hatschbach, G","Silva, JM","1995","10","05","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,"SPF00109280","SPF00109280",NA,NA,"1561",NA,NA,NA,NA,NA,"Postrada, flor creme.; Campo limpo, seco.","1995",NA,NA,NA,"46557","auto",NA,NA,NA
"72","2019-10-07 09:30:58-03","UEFS","HUEFS","19345","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","L.P.de Queiroz","Hatschbach, G.","1994","09","17","Brasil","Santa Catarina",NA,NA,NA,NA,NA,"HUEFS0019345","HUEFS0019345","Angiospermae","Malpighiales","61102",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA
"73","2019-07-09 13:23:07-03","F","FMNH-SEEDPLANTS","V0193871F","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia",NA,NA,"G. Tessmann","1948","11","12","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0193871F","V0193871F_01","Spermatophyta",NA,"2870","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"74","2019-07-09 13:23:06-03","F","FMNH-SEEDPLANTS","V0193873F","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia",NA,NA,"G. G. Hatschbach","1964","10","1","Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0193873F","V0193873F_01","Spermatophyta",NA,"11628","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"75","2019-07-09 13:28:22-03","F","FMNH-SEEDPLANTS","V0193874F","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia",NA,NA,"M. Sobral & et al.","1986",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0193874F","V0193874F_01","Spermatophyta",NA,"5288","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA
"76","2019-09-05 16:43:48-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","parvula","Dalechampia parvula",NA,NA,"G. Niederlein",NA,NA,NA,"Argentina",NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"Spermatophyta",NA,"1504b","South America",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Type [status unknown]",NA,NA
"77","2019-11-12 17:14:53-03","URICER","HPBR","7950","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"BUTZKE, A. e NODARI, M. J.","1995","11","16","Brasil","RS","Erechim","-52.2738990783691","-27.6341991424561",NA,NA,"HPBR007950",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46790","auto",NA,NA,"1"
"78","2020-07-29 09:04:19-03","UnB","UB","99291","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Pereira-Silva, RA","Ratter, JA; Fonsêca, SG; Castro, RA","1972","09","24","Brasil","Goiás","Padre Bernardo","-48.583333","-15.5","-48.583333","-15.5",NA,NA,"Dicotyledoneae",NA,"2512","Southern America","Padre Bernardo, Lagoa Santa",NA,NA,NA,"Herb with decumbent aerial chots. Bracto yellon-cream, becoming green in fruiting; In low cerrado","2019",NA,"08","29",NA,NA,NA,NA,NA
"79","2020-08-20 14:57:17-03","UFSC","FLOR","29468","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, D.F.","Sobral, M.; et alii","1986","12","01","Brasil","Rio Grande do Sul","Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,"FLOR0029468","FLOR0029468",NA,"Malpighiales","5288",NA,NA,NA,NA,NA,"erva prostrada, flor verde; brácteas amarelo-pálidas","2018",NA,"01","17","44498","auto",NA,NA,NA
"80","2020-08-20 14:57:17-03","UFSC","FLOR","24768","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, D.F.","Reitz, R.; Klein, R.M.","1963","12","29","Brasil","Santa Catarina","Abelardo Luz","-52.3283004760742","-26.5646991729736",NA,NA,"FLOR0024768","FLOR0024768",NA,"Malpighiales","16558",NA,NA,"900","900",NA,"flor amarelo-esverdeada","2018",NA,"01","17","35836","auto",NA,NA,NA
"81","2020-08-20 14:57:17-03","UFSC","FLOR","25752","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, D.F.","Hatschbach, G.; Silva, J.M.","1994","09","17","Brasil","Santa Catarina","Campos Novos","-51.2249984741211","-27.4016990661621",NA,NA,"FLOR0025752","FLOR0025752",NA,"Malpighiales","61102",NA,"Rod. BR-470, próximo da divisa com Herval do Oeste.",NA,NA,NA,"decumbente, flor amarelo-pálido","2018",NA,"01","17","43319","auto",NA,NA,NA
"82","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"St.-Hil, A",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1567","Southern America","in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"Gaudichaud Beaupré, C",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"104","Southern America","in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2017-09-11 17:09:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.",NA,"Sello, HL",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Southern America","in prov. S. Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-08 12:41:08-03","UFRGS","ICN","119480","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Flores, A","1999","10","30","Brasil","PR","Clevelândia","-52.4707984924316","-26.3957996368408",NA,NA,NA,NA,"Dicotyledon",NA,"354","América do Sul","BR 280",NA,NA,NA,"Beira de barranco em rodovia.","2018",NA,"01","17","30860","auto",NA,NA,NA
"86","2021-02-08 12:41:07-03","UFRGS","ICN","029937","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Allem, A; Porto, ML; et al.","1975","11","14","Brasil","RS","Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,"2018",NA,"01","17","44498","auto",NA,NA,NA
"87","2021-02-08 12:41:08-03","UFRGS","ICN","086136","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Sobral, M","1986","12",NA,"Brasil","RS","Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"Dicotyledon",NA,"5288","América do Sul",NA,NA,NA,NA,NA,"2018",NA,"01","17","44498","auto",NA,NA,NA
"88","2021-02-08 12:41:07-03","UFRGS","ICN","029934","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Allem, A; Porto, ML; et al.","1975","11","14","Brasil","RS","Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,"Erva prostrada ou decumbente, brácteas amarelas, heterofilia.; Campo à beira da estrada","2018",NA,"01","17","44498","auto",NA,NA,NA
"89","2021-02-08 12:41:08-03","UFRGS","ICN","030445","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Valls, JFM; Pott, A","1970","10","08","Brasil","RS","Não-Me-Toque","-52.82080078125","-28.4591999053955",NA,NA,NA,NA,"Dicotyledon",NA,"1312","América do Sul","Porto Agropecuário do Ministério da Agricultura",NA,NA,NA,"Decumbente.; Frequente nos campos.","2018",NA,"01","17","14277","auto",NA,NA,NA
"90","2021-02-08 12:41:08-03","UFRGS","ICN","157072","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Hagelund, K","1957","10",NA,"Brasil","RS","Palmeira das Missões","-53.3135986328125","-27.8994007110596",NA,NA,NA,NA,"Dicotyledon",NA,"57","América do Sul",NA,NA,NA,NA,"Doação de Karner Hagelund.","2018",NA,"01","17","33527","auto",NA,NA,NA
"91","2021-02-08 12:41:08-03","UFRGS","ICN","196872","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","05","Brasil","RS","Espumoso","-52.818889","-28.901389","-52.818889","-28.901389",NA,NA,"Dicotyledon",NA,"20","América do Sul","Distrito Depósito",NA,NA,NA,"subarbustiva procumbente; campo nativo não pastejado, entremeado aos caraguatás","2017",NA,"01","05",NA,NA,NA,NA,NA
"92","2021-02-08 12:41:08-03","UFRGS","ICN","196873","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","05","Brasil","RS","Espumoso","-52.818889","-28.901389","-52.818889","-28.901389",NA,NA,"Dicotyledon",NA,"21","América do Sul","Distrito Depósito",NA,NA,NA,"subarbustiva procumbente; campo nativo não pastejado, entremeado aos caraguatás","2017",NA,"01","05",NA,NA,NA,NA,NA
"93","2021-02-08 12:41:08-03","UFRGS","ICN","196874","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","05","Brasil","RS","Espumoso","-52.818889","-28.901389","-52.818889","-28.901389",NA,NA,"Dicotyledon",NA,"22","América do Sul","Distrito Depósito",NA,NA,NA,"subarbustiva procumbente; campo nativo não pastejado, entremeado aos caraguatás","2017",NA,"01","05",NA,NA,NA,NA,NA
"94","2021-02-08 12:41:08-03","UFRGS","ICN","196875","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","06","Brasil","RS","Barros Cassal","-52.611111","-29.099444","-52.611111","-29.099444",NA,NA,"Dicotyledon",NA,"23","América do Sul","Próximo da cidade, sentido Sobradinho",NA,NA,NA,"subarbustiva procumbente; beira da estrada em um barranco","2017",NA,"01","06",NA,NA,NA,NA,NA
"95","2021-02-08 12:41:08-03","UFRGS","ICN","196876","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","06","Brasil","RS","Barros Cassal","-52.611111","-29.099444","-52.611111","-29.099444",NA,NA,"Dicotyledon",NA,"24","América do Sul","Próximo da cidade, sentido Sobradinho",NA,NA,NA,"subarbustiva procumbente; beira da estrada em um barranco","2017",NA,"01","06",NA,NA,NA,NA,NA
"96","2021-02-08 12:41:08-03","UFRGS","ICN","196877","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","06","Brasil","RS","Barros Cassal","-52.611111","-29.099444","-52.611111","-29.099444",NA,NA,"Dicotyledon",NA,"25","América do Sul","Próximo da cidade, sentido Sobradinho",NA,NA,NA,"subarbustiva procumbente; beira da estrada em um barranco","2017",NA,"01","06",NA,NA,NA,NA,NA
"97","2021-02-08 12:41:08-03","UFRGS","ICN","196878","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","13","Brasil","RS","Carazinho","-53.003056","-28.359444","-53.003056","-28.359444",NA,NA,"Dicotyledon",NA,"26","América do Sul","Distrito Pinheiro Marcado",NA,NA,NA,"subarbustiva procumbente; barranco ao lado da estrada de chão, próximo a Cabanha Pinheirinho","2017",NA,"01","13",NA,NA,NA,NA,NA
"98","2021-02-08 12:41:08-03","UFRGS","ICN","196879","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","13","Brasil","RS","Carazinho","-53.003056","-28.359444","-53.003056","-28.359444",NA,NA,"Dicotyledon",NA,"27","América do Sul","Distrito Pinheiro Marcado",NA,NA,NA,"subarbustiva procumbente; barranco ao lado da estrada de chão, próximo a Cabanha Pinheirinho","2017",NA,"01","13",NA,NA,NA,NA,NA
"99","2021-02-08 12:41:08-03","UFRGS","ICN","196880","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Silva, DF","2017","01","13","Brasil","RS","Carazinho","-53.003056","-28.359444","-53.003056","-28.359444",NA,NA,"Dicotyledon",NA,"28","América do Sul","Distrito Pinheiro Marcado",NA,NA,NA,"subarbustiva procumbente; barranco ao lado da estrada de chão, próximo a Cabanha Pinheirinho","2017",NA,"01","13",NA,NA,NA,NA,NA
"100","2021-02-08 12:41:07-03","UFRGS","ICN","008209","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Lindeman, JC; Irgang, BE; Valls, JFM","1971","10","02","Brasil","RS","Carazinho","-52.7863998413086","-28.283899307251",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul","Campo da Granja Pinheirinho, a oeste de Carazinho",NA,NA,NA,"Estaminódios alaranjados.","2018",NA,"01","17","35233","auto",NA,NA,NA
"101","2021-02-08 12:41:07-03","UFRGS","ICN","029935","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Allem, A; Porto, ML; et al.","1975","11","14","Brasil","RS","Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,"2018",NA,"01","17","44498","auto",NA,NA,NA
"102","2021-02-08 12:41:07-03","UFRGS","ICN","029936","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Allem, A; Porto, ML; et al.","1975","11","14","Brasil","RS","Cruz Alta","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,"Dicotyledon",NA,"s.n.","América do Sul",NA,NA,NA,NA,NA,"2018",NA,"01","17","44498","auto",NA,NA,NA
"103","2021-02-08 12:41:08-03","UFRGS","ICN","170929","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Sobral, M; Guadagnin, D; Larocca, J",NA,NA,NA,"Brasil","RS","Espumoso","-52.8497009277344","-28.7247009277344",NA,NA,NA,NA,"Dicotyledon",NA,"8696","América do Sul","Vila Boron.",NA,NA,NA,"Erva de 0,3m altura, com xilopódio, brácteas verde-amareladas.; Em campo.","2018",NA,"01","17","39479","auto",NA,NA,NA
"104","2021-02-08 12:41:08-03","UFRGS","ICN","157060","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Hagelund, K","1966","11","12","Brasil","RS","Giruá","-54.3497009277344","-28.028299331665",NA,NA,NA,NA,"Dicotyledon",NA,"4812","América do Sul","Granja Sodol",NA,NA,NA,"Doação de Karner Hagelund.","2018",NA,"01","17","23862","auto",NA,NA,NA
"105","2021-03-22 16:23:05-03","FEPAGRO","BLA","9726","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","A. Allem","J. F. M. Valls & A. Pott","1970","10","08","Brasil","Rio Grande do Sul","Não-Me-Toque","-52.82080078125","-28.4591999053955",NA,NA,"BLA009726",NA,"Spermatophyta",NA,"1312",NA,NA,NA,NA,NA,"Ex ICN 30445 - Duplicata do BLA.Habitat: Frequente em campos","1975",NA,"01","01","14277","auto",NA,NA,NA
"106","2020-08-26 10:48:44-03","MCN-FZBRS","HAS","91792","PreservedSpecimen","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Webster, G.L.","Hoehne, F.C.","1928","11",NA,"Brasil","Paraná","Ponta Grossa","-50.1619","-25.095","-50,1619000","-25,0950000","HAS0091792",NA,"Magnoliophyta",NA,"s.n.",NA,NA,NA,NA,NA,"Rasteira do campo, brácteas roxas (SP 23255)","1986",NA,"10","06",NA,NA,NA,NA,NA
"107","2019-11-21 10:04:10-03","IBt","SP","23255","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Webster, GL","Hoehne, FC","1928","11","01","Brasil","Paraná","Ponta Grossa","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Rasteira do campo.","1986",NA,"10","06","46557","auto",NA,NA,NA
"108","2019-11-21 10:04:10-03","IBt","SP","355204","S","Plantae","Euphorbiaceae","Dalechampia","glechomifolia","Dalechampia glechomifolia","Baill.","Silva, DF","Sobral, M; et al.","1998","11",NA,"Brasil","Rio Grande do Sul","Espumoso","-52.8497009277344","-28.7247009277344",NA,NA,NA,NA,NA,NA,"8696",NA,"Boron",NA,NA,NA,NA,"2018",NA,"01","10","39479","auto",NA,NA,NA
