"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","stateProvince","phylum","order","continentOcean","preparationType","occurrenceRemarks","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"115","2021-04-07 11:44:02-03","UFMS","CGMS","12752","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","L.C.P. Lima","Francisco E.M.; et al.",NA,"1999","10","26","Brasil","Cornélio Procópio","Aguativa. Beira do asfalto.","-50.6466666","-23.1811111","-50,6466666","-23,1811111","676","676","CGMS1042146",NA,"2013","10","21","Paraná",NA,NA,NA,NA,"Papilionoideae. Flor rosa. Botões florais verdes. Habitat: Borda da mata. Habito: Árvore. 7,00 m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2021-04-07 11:44:02-03","UFMS","CGMS","23235","PreservedSpecimen","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","(Hassl.) M.J.Silva & A.M.G.Azevedo","L.C.P. Lima","A.O.S. Vieira; et al.","420","1989","03","31","Brasil","Porto Rico","Próximo à base do NUPELIA da Universidade Estadual de Maringá.","-53.2668991088867","-22.7721996307373",NA,NA,NA,NA,"CGMS1052642",NA,"2013","10","21","Paraná",NA,NA,NA,NA,"Papilionoideae. Fruto verde-acastanhado. Isolada em pasto. Doação FUEL. Habitat: Pasto. Habito: Árvore. 8,00 m de altura.",NA,NA,"18063","auto",NA,NA,NA,NA,NA
"117","2021-03-01 16:30:24-03","UNICAMP","UEC","069091","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Lorenzi, H","26092","1991","05","24","Brazil",NA,"Rodovia de acesso a Ourinhos- cerca 1560 m da rodovia de ligação Castelo-Branco- Raposo Tavares.",NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"árvore média, copa aberta. Planta comum no local coletado e em todo norte do Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2021-03-01 16:30:24-03","UNICAMP","UEC","073226","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Reis, TR","Klitgaard, BB; Lima, HC; Garcia, FCP","52","1993","12","18","Brazil","Jundiaí","Serra do Japi","-46.916667","-23.25","-46.916667","-23.25",NA,NA,"UEC083893","UEC083893","2012","11",NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Tree 5 m x 30 cm. Calyx velutinous, brown; corolla violet, standad with white spot. Add. mat. in K/ RB/AAU: leaves in silicagel, and photos",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2021-03-01 16:30:24-03","UNICAMP","UEC","136912","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Santos, K","155","1996","11","11","Brazil","Campinas","Floresta estacional semidecidual, Sub-distrito de Sousas.","-46.932778","-22.836944","-46.932778","-22.836944",NA,NA,NA,NA,"2010","07","15","São Paulo","Magnoliopsida",NA,NA,NA,"Interior de mata. Árvore, 20 m de altura, PAP 198 cm. Flores lilases.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2021-03-01 16:30:24-03","UNICAMP","UEC","202192","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Reis, TR","Reis, TR; Silva, JS; Costa, MFB; Silva, ED; Tozzi, AMGA","44","2011","10","25","Brazil","Jundiaí","Estrada para Serra do Japi","-46.926667","-23.220278","-46.926667","-23.220278","850","850","UEC189624","UEC189624","2012","08",NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore ca 15m. Frutos castanhos.; Cerrado de alto dossel, solo areno-argiloso.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2021-03-01 16:30:24-03","UNICAMP","UEC","202196","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Reis, TR","Reis, TR; Silva, ED; Galvão, JC; Escobar, NAG; Chinaglia, M","128","2012","05","26","Brazil","Jundiaí","Trilha DAE","-46.968056","-23.218889","-46.968056","-23.218889","816","816","UEC189623","UEC189623","2012","08",NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore 14m. Frutos marrons (maduros).",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2021-03-01 16:30:24-03","UNICAMP","UEC","80604","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Tozzi, AMGA","Sousa S.; Tozzi, AMGA; Tozzi, CL","13386","1995","11","15","Brazil","Lindóia","Na Estrada de Serra Negra a Monte Sião","-46.65","-22.483333","-46.65","-22.483333",NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore de ca. 10 m de altura, na beira da estrada, em remanescente de mata mesófila semidecídua. Flores com pétalas lilás, estandarte com guias de néctar mais escuro. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2021-03-01 16:30:24-03","UNICAMP","UEC","82871","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Bernacci, LC; Metezger, JP; Goldenberg, R","34882","1993","06","18","Brazil","Morro Chato","Floresta ripária à do Rio Jacaré Pepira.",NA,NA,NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore, material estéril",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2021-03-01 16:30:24-03","UNICAMP","UEC","098049","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Souza, LRM; Francisco, EM","s.n.","1997","12","12","Brazil","Jataizinho","Beira da Estrada de terra para Rancho Alegre","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,NA,NA,"2010","07","10","Paraná","Magnoliopsida",NA,NA,NA,"árvore 6 m alt; frutos imaturos verdes.&nf;&nf;Nome vulgar: Feijão-Cru",NA,NA,"16845","auto",NA,NA,NA,NA,NA
"125","2021-03-01 16:30:24-03","UNICAMP","UEC","193088","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.",NA,"Tozzi, AMGA","9530","1995","06","08","Brazil","Campinas","À beira da estrada de terra atrás do Jardim Botânico da UNICAMP","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"UEC126889","UEC126889",NA,NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore de ca. 10 m de altura, nativa. Frutos ferruginosos",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"126","2021-03-01 16:30:24-03","UNICAMP","UEC","45298","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Leitão Filho, HF; Fonzar, LPCM","17954","1985","11","21","Brazil","Campinas","Distrito de Cabras, Mata próximo ao observatório de Capricórnio","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore até 15 m, flores rosa-lilases.",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"127","2021-03-01 16:30:24-03","UNICAMP","UEC","136906","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Santos, K","177","1996","11","25","Brazil","Campinas","Floresta estacional semidecidual, Sub-distrito de Sousas.","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"2010","07","10","São Paulo","Magnoliopsida",NA,NA,NA,"Interior de mata. Árvore, 20m de altura, PAP 198 cm. Flores lilases.",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"128","2021-03-01 16:30:24-03","UNICAMP","UEC","31742","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Tozzi, AMGA","14386","1983","01","28","Brazil","Campinas","Instituto Agronomico de Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore de cerca de 10 m de altura, frutos jovens. Cultivada.",NA,NA,"23900","auto",NA,NA,NA,NA,NA
"129","2021-03-01 16:30:24-03","UNICAMP","UEC","81779","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Tozzi, AMGA; et al.","9428","1994","11","09","Brazil","Cássia dos Coqueiros",NA,"-47.1699981689453","-21.2800006866455",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Flores róseas, ao lado de outra da mesma espécié, com flores roxas, remanescente de mata.",NA,NA,"13265","auto",NA,NA,NA,NA,NA
"130","2021-03-01 16:30:24-03","UNICAMP","UEC","068749","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Tozzi, AMGA","Martins, FR","25678","1991","11","25","Brazil","Indaiatuba","Itaici","-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore de 10 m; flores roxas; mata.",NA,NA,"17640","auto",NA,NA,NA,NA,NA
"131","2021-03-01 16:30:24-03","UNICAMP","UEC","072317","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Bianchini, E; et al.","665","1995","04","18","Brazil","Jundiaí","Serra do Japi","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,NA,NA,"2010","07","10","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore 7-8 m alt. Frutos maduros castanho-esverdeados.",NA,NA,"17840","auto",NA,NA,NA,NA,NA
"132","2019-08-20 10:13:09-03","UNICAMP","UEC","72317","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Reis, TR","Simão-Bianchini, R; Proença, SL; Wanderley, MDGL; Kiyama, CY; Magenta, MAG","665","1995","04","18","Brazil","Jundiaí","Serra do Japi.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC083891","UEC083891","2012","11",NA,"São Paulo","Magnoliopsida",NA,NA,NA,"fruto, Árvore 7-8m alt., frutos maduros castanho-esverdeados.",NA,NA,"17840","auto",NA,NA,NA,NA,NA
"133","2021-03-01 16:30:24-03","UNICAMP","UEC","40235","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Reis, TR","Fonzar, LPCM; Rodrigues, RR","17803","1985","02","27","Brazil","Jundiaí","Serra do Japi, Entrada, Estrada para Mirante.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC083894","UEC083894","2012","11",NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore, 12 m de altura, frutos de coloração ferrugínea.",NA,NA,"17840","auto",NA,NA,NA,NA,NA
"134","2021-03-01 16:30:24-03","UNICAMP","UEC","40648","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Reis, TR","Fonzar, LPCM; Rodrigues, RR","16696","1984","11","27","Brazil","Jundiaí","Serra do Japi, Estrada do Mirante","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"UEC083892","UEC083892","2012","11",NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore, 12 m de altura. Flores lilás.",NA,NA,"17840","auto",NA,NA,NA,NA,NA
"135","2019-08-20 10:13:09-03","UNICAMP","UEC","070290","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Santin, DA","30499","1993","07","27","Brazil","Mogi Guaçu",NA,"-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"136","2021-03-01 16:30:24-03","UNICAMP","UEC","8536","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Gibbs, PE; Leitão Filho, HF","4175","1976","12","04","Brazil","Mogi Guaçu","Fazenda Campininha, Instituto Florestal.","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore de 10 m, flores rosa-avermelhadas, nativo em mata ciliar às margens do Rio Mogi-Guaçu.",NA,NA,"39309","auto",NA,NA,NA,NA,NA
"137","2021-03-01 16:30:24-03","UNICAMP","UEC","74433","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Tozzi, AMGA","Bernacci, LC; Andrade, PR; et al.","1322","1995","03","16","Brazil","Monte Alegre do Sul","E E do IAC, Região Montanhosa, mata.","-46.6800003051758","-22.6800003051758",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore ca. 12 m alt.; frutos imaturos ocráceos.",NA,NA,"11114","auto",NA,NA,NA,NA,NA
"138","2021-03-01 16:30:24-03","UNICAMP","UEC","071063","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Tamashiro, JY; Rodrigues, RR; Ivanauskas, NM; Belinello, R","926","1995","05","08","Brazil","Pedra Bela","Estrada Bragança Paulista à Pedra Bela, km 15","-46.439998626709","-22.7900009155273",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore de 18 m; frutos castanhos.",NA,NA,"10848","auto",NA,NA,NA,NA,NA
"139","2021-03-01 16:30:24-03","UNICAMP","UEC","154714","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Catharino, ELM","03","1983","12","28","Brazil","Piracicaba","ESALQ, Mata da Pedreira","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore. Á direita da ponte da Silvicultura junto ao cacau da Horticultura. Flores em álcool",NA,NA,"44778","auto",NA,NA,NA,NA,NA
"140","2021-03-01 16:30:24-03","UNICAMP","UEC","36108","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Bertoni, JEA","15900","1981","02","19","Brazil","Porto Ferreira",NA,"-47.4700012207031","-21.8500003814697",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Embira de sapo-mata, caminho à esquerda, as sementes de 1 árvore ao lado da clareira da peroba.",NA,NA,"13859","auto",NA,NA,NA,NA,NA
"141","2021-03-01 16:30:24-03","UNICAMP","UEC","81513","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Kinoshita, LS; Árbocz, GF","94145","1994","11","08","Brazil","São José do Rio Pardo","Mata Remanescente da CESP","-46.8800010681152","-21.5900001525879",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore 12 m, cálice escuro, corola lilás.",NA,NA,"15885","auto",NA,NA,NA,NA,NA
"142","2021-03-01 16:30:24-03","UNICAMP","UEC","071242","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Durigan, G","30535","1989","06","10","Brazil","Tarumã","Fazenda Berrante, Mata ciliar.","-50.5699996948242","-22.7399997711182",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore, 8 m de altura.",NA,NA,"15125","auto",NA,NA,NA,NA,NA
"143","2021-03-01 16:30:24-03","UNICAMP","UEC","87514","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Pastore, JFB","199","1986","12","02","Brazil","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore, flores.&nf;Nome popular: embira-de-sapo",NA,NA,"54606","auto",NA,NA,NA,NA,NA
"144","2021-03-01 16:30:24-03","UNICAMP","UEC","87513","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Pastore, JFB","135","1985","11","28","Brazil","Teodoro Sampaio","Parque Estadual do Morro do Diabo, Próximo da Sede.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Árvore de flores azuladas.&nf;Nome popular: embria-de-sapo.",NA,NA,"54606","auto",NA,NA,NA,NA,NA
"145","2019-08-20 10:13:09-03","UNICAMP","UEC","87499","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Albernaz, ALKM","s.n.","1987","11","24","Brazil","Teodoro Sampaio","Parque Estadual do Morro do Diabo, Sede, toloza.","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,NA,NA,NA,"54606","auto",NA,NA,NA,NA,NA
"146","2021-03-01 16:30:24-03","UNICAMP","UEC","79052","S","Plantae","Fabaceae","Dahlstedtia","muehlbergiana","Dahlstedtia muehlbergiana","Hassl.","Silva, MJ","Bernacci, LC; et al.","1572","1995","04","27","Brazil","Tietê","Mata às margens do Rio Capivari, à eira de estrada de terra à partir de usina.","-47.7099990844727","-23.1000003814697",NA,NA,NA,NA,NA,NA,"2010","07","20","São Paulo","Magnoliopsida",NA,NA,NA,"Arvoreta ca. 4 m alt.; frutos acastanhadoss, em afloramento rochoso.",NA,NA,"26682","auto",NA,NA,NA,NA,NA
"147","2021-03-01 16:30:45-03","UNICAMP","UEC","155226","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","3165","2000","08","22","Brazil","Campinas","Campinas/Itatiba, Mata do Malabar II.","-46.85","-22.9","-46.85","-22.9",NA,NA,"UEC070626","UEC070626","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total: 8m.; altura do fuste: 2m. PAP:31cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2021-03-01 16:30:45-03","UNICAMP","UEC","155227","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","721","1999","11","29","Brazil","Campinas","Campinas/Itatiba, Mata Ribeirão Cachoeira.","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"UEC070618","UEC070618","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total: 15m.; altura do fuste: 13m. PAP: 58cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2021-03-01 16:30:45-03","UNICAMP","UEC","155228","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","2506","2000","07","01","Brazil","Campinas","Campinas/Itatiba, Mata Fazenda Malabar.","-46.883333","-22.916667","-46.883333","-22.916667",NA,NA,"UEC070619","UEC070619","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total: 8m.; altura do fuste: 6m. PAP: 43cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","2021-03-01 16:30:45-03","UNICAMP","UEC","155229","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","3114","2000","08","19","Brazil","Campinas","Campinas/Itatiba, Mata Capoeira Grande.","-46.9","-22.866667","-46.9","-22.866667",NA,NA,"UEC070620","UEC070620","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total: 8m.; altura do fuste: 6m. PAP: 43cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2021-03-01 16:30:45-03","UNICAMP","UEC","155230","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","856","1999","12","22","Brazil","Campinas","Campinas/Itatiba, Mata Ribeirão Cachoeira.","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"UEC070621","UEC070621","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total: 9m.; altura do fuste: 8m. PAP: 38cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2021-03-01 16:30:45-03","UNICAMP","UEC","155231","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","1564","2000","05","12","Brazil","Campinas","Campinas/Itatiba, Mata do Macuco.","-46.933333","-22.783333","-46.933333","-22.783333",NA,NA,"UEC070622","UEC070622","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total: 16m.; altura do fuste: 8m. PAP: 87cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2021-03-01 16:30:45-03","UNICAMP","UEC","155232","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","2395","2000","06","28","Brazil","Campinas","Campinas/Itatiba, Mata Santa Helena.","-46.9","-22.9","-46.9","-22.9",NA,NA,"UEC070623","UEC070623","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Frutos coletados ao pé do indivíduo. Altura total: 22m.; altura do fuste: 12m. PAP:83cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","2021-03-01 16:30:45-03","UNICAMP","UEC","155233","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","3531","2000","11","01","Brazil","Campinas","Campinas/Itatiba, Mata Espírito Santo.","-46.95","-22.8","-46.95","-22.8",NA,NA,"UEC070624","UEC070624","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total: 12m.; altura do fuste: 8m. PAP:48cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","2021-03-01 16:30:45-03","UNICAMP","UEC","155234","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","969","2000","01","25","Brazil","Campinas","Campinas/Itatiba, Mata Ribeirão Cachoeira.","-46.916667","-22.816667","-46.916667","-22.816667",NA,NA,"UEC070625","UEC070625","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total: 13m.; altura do fuste: 9m. PAP:45cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2021-03-01 16:30:45-03","UNICAMP","UEC","155235","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Santos, K","Santos, K","2621","2000","07","03","Brazil",NA,"Mata Fazenda Malabar, Campinas/Itatiba, msm","-46.883333","-22.916667","-46.883333","-22.916667",NA,NA,"UEC070617","UEC070617","2001",NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore decídua; anemocórica. Altura total; 6m.;altura do fuste: 4m. PAP: 20 cm. Casca lisa; madeira moderadamente pesada.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2021-03-01 16:30:45-03","UNICAMP","UEC","156628","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.",NA,"Guillaumon, JR","s.n.","2002","11","25","Brazil","Vinhedo","Condomínio Estância Marambaia, Rua Pereira Barreto, borda da mata natural.","-46.974722","-23.004722","-46.974722","-23.004722",NA,NA,"UEC008959","UEC008959",NA,NA,NA,"São Paulo","Magnoliopsida",NA,NA,NA,"Árvore, 12 m de altura, flores lilás.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2021-03-01 16:30:45-03","UNICAMP","UEC","161733","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Lovato, MC","Slusarski, SR; et al.","318","2003","05","29","Brazil","Londrina","Fazenda Figueira-Paiquerê","-50.975556","-23.540833","-50.975556","-23.540833",NA,NA,"UEC009661","UEC009661","2003",NA,NA,"Paraná","Magnoliopsida",NA,NA,NA,"Árvore 6 m; frutos amarronzados. Fragmento 01.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2021-03-01 16:30:45-03","UNICAMP","UEC","190960","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Gasper, AL","Verdi, M; Grosch, B; Klemz, G","1092","2008","11","28","Brazil","Concórdia","Pinheiro Preto","-52.155","-27.27","-52.155","-27.27","503","503","UEC131925","UEC131925","2009","05","12","Santa Catarina","Magnoliopsida",NA,NA,NA,"Botão verde arroxeado. Florística IFFSC 1775; Floresta Estacional Decidual. Estádio: Avançado (explorado)",NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2021-03-01 16:30:45-03","UNICAMP","UEC","32808","S","Plantae","Fabaceae","Lonchocarpus","muehlbergianus","Lonchocarpus muehlbergianus","Hassl.","Tozzi, AMGA","Furtado, PP","120","1982","01","26","Brazil",NA,"Próximo da Santa Esmeralda.","-53.316667","-24.166667","-53.316667","-24.166667",NA,NA,NA,NA,"1989",NA,NA,"Paraná","Magnoliopsida",NA,NA,NA,"fruto, Árvore com 7m de altura, 70 cm de circunferência, 10 m circunferência da copa, caule cinza-escuro, folhas verdes, frutos maduros de coloração amarelada. Frequencia densa. Espécie secundária invasora de pastagens. Veget: capão tabucado de Flore",NA,NA,NA,NA,NA,NA,NA,NA,NA
