"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","infraspecificEpithet","sex"
"163","2020-12-20 21:18:03-03","UFV","VIC","19617","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Souza, P.B.; et al.","2006","04","13","Brasil","Minas Gerais","Dionísio","Zona de amortecimento do PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Terrestre, arbórea de 5,3 m.","VIC019617",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA
"164","2020-12-20 21:18:03-03","UFV","VIC","19622","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Souza, P.B.; et al.","2006","04","13","Brasil","Minas Gerais","Dionísio","Zona de amortecimento do PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Terrestre arbórea de 7 m.","VIC019622",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA
"165","2020-12-20 21:18:03-03","UFV","VIC","19619","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Souza, P.B.; et al.","2006","04","13","Brasil","Minas Gerais","Dionísio","Zona de amortecimento do PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Terrestre, arbórea de 6,5 m.","VIC019619",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA
"166","2020-12-20 21:18:03-03","UFV","VIC","19618","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Souza, P.B.; et al.","2006","04","13","Brasil","Minas Gerais","Dionísio","Zona de amortecimento do PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Terrestre, arbórea de 5, m.","VIC019618",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA
"167","2020-12-20 21:18:03-03","UFV","VIC","19616","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Souza, P.B.; et al.","2006","04","13","Brasil","Minas Gerais","Dionísio","Zona de amortecimento do PERD","-42.7766990661621","-19.8428001403809",NA,NA,NA,NA,"Terrestre arbórea de 8,5 m.","VIC019616",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"31394","auto",NA,NA,NA,NA,NA,NA,NA
"168","2020-12-20 21:18:03-03","UFV","VIC","18458","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Lopes, W.P.","1997","10","16","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore de ca 6 m frutos maduros marrons.","VIC018458",NA,NA,NA,NA,"413",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"169","2020-12-20 21:18:03-03","UFV","VIC","20454","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Bovini, M.G.; Marquinhos ( mateiro)","1998","04","24","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore semi- heliófila ca 4 m.","VIC020454",NA,NA,NA,NA,"1364",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-20 21:18:03-03","UFV","VIC","18457","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Lopes, W.P.","1997","10","09","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore de 5 m de altura flores amarelas, frutos secos de cor marrom escuro, fruto maduro negro arroxeado, cálice persistente amarelo, folhas ligeiramente discolores.","VIC018457",NA,NA,NA,NA,"427",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"171","2020-12-20 21:18:03-03","UFV","VIC","18481","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Lopes, W.P.","1996","08","10","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,"Árvore , frutos maduros marrons claro cálice persistente mais escuro.","VIC018481",NA,NA,NA,NA,"99",NA,NA,NA,NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA,NA,NA
"172","2020-12-20 21:18:03-03","UFV","VIC","1529","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Kulhmann.;","1934","12","14","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001529",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"173","2020-12-20 21:18:03-03","UFV","VIC","1530","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Kulhmann.;","1934","10","10","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC001530",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"174","2020-12-20 21:18:03-03","UFV","VIC","2151","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Kulhmann.;","1935","01","14","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC002151",NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"175","2020-12-20 21:18:03-03","UFV","VIC","898","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart) Mez",NA,"Mexia, Y.","1930","09","27","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC000898",NA,NA,NA,NA,"898",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"176","2020-12-20 21:18:03-03","UFV","VIC","925","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart) Mez",NA,"Mexia, Y.","1930","11","23","Brasil","Minas Gerais","Viçosa","ESAV","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,NA,"VIC000925",NA,NA,NA,NA,"5163",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"177","2020-12-20 21:18:03-03","UFV","VIC","20197","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Meira, Neto J A","1994","11",NA,"Brasil","Minas Gerais","Viçosa","Mata da Silvicultura","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Planta jovem de 0,7 m de altura.","VIC020197",NA,NA,NA,NA,"2142",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA,NA
"178","2020-12-20 21:18:03-03","UFV","VIC","10915","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Silva, A.F.","1985","10","09","Brasil","São Paulo","São José dos Campos","Flora da Reserva Florestal da Boa Vista","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,"Árvore de até 20 m, frutos de cor verde, folhas aromáticas","VIC010915",NA,NA,NA,NA,"1269",NA,NA,NA,NA,NA,NA,"39297","auto",NA,NA,NA,NA,NA,NA,NA
"179","2021-03-24 17:09:16-03","UFES","SAMES","2840","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Siqueira,G.S.","Giaretta,A.O.; Monteiro,M.M.;Ribeiro,M.","2009","09","26","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata seca de restinga sobre cordão arenoso próximo de uma área entre cordões dominado por Montrichardia. Área atrás da Fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0",NA,NA,"Árvore de 12m, com botões verdes jovens.","SAMES02840",NA,"2018","08","18","622",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"180","2021-03-24 17:09:16-03","UFES","SAMES","2842","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Giaretta,A.O.; Monteiro,M.M.","2009","10","12","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Parque Estadual de Itaúnas. Mata de restinga sobre feixe de cordão arenoso. Atrás da fazenda Jequitaia.","-39.7322006225586","-18.5932998657227","-397191667.0","-184205556.0",NA,NA,"Árvore de 12m com botões verdes. Fruto marrom.","SAMES02842",NA,NA,NA,NA,"672",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"181","2021-03-24 17:09:16-03","UFES","SAMES","2841","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Giaretta,A.","Giaretta,A.O.; Figueiredo,D.D.;Lobão,A.Q.;Menezes,L.F.T.","2009","03","29","Brasil","Espírito Santo","Conceição da Barra","Parque Estadual de Itaúnas. Mata seca de restinga sobre cordão arenoso. Fragmento atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,"Planta de 2m, com flores albo. Habitat: Mata seca de restinga sobre cordão arenoso. Fragmento atrás da fazendo Jequitaia.","SAMES02841",NA,"2009","03","29","498",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA
"182","2021-03-24 17:09:16-03","UFES","SAMES","7275","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Siqueira,G.S.","Menezes,L.F.T.; Ribeiro,I.F.;Tressmann,L.K.;Weinder,V.;Silva,T.;","2017","07","28","Brasil","Espírito Santo","São Mateus","Área da Petrobrás. Jazida Nova Era.","-39.8588981628418","-18.716100692749","-398405555.0","-189530556.0",NA,NA,"Com frutos Habitat: Restinga Habito: Árvore","SAMES07275",NA,"2018","08","18","2481",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"183","2021-03-24 17:09:16-03","UFES","SAMES","7169","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Siqueira,G.S.","Menezes,L.F.T.; Ribeiro,I.F.;Tressmann,L.K.;Weinder,V.;Silva,T.;","2017","07","28","Brasil","Espírito Santo","São Mateus","Posto de petróleo Nova Era","-39.8588981628418","-18.716100692749",NA,NA,NA,NA,"Com frutos verdes Habitat: Floresta de Restinga Habito: Árvore","SAMES07169",NA,"2018","08","18","2483",NA,NA,NA,NA,NA,NA,"56510","auto",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-21 14:38:09-03","UFJF","CESJ","51298","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","A.Quinet","N.F.O. Mota; G.S. França","2005","11","05","Brasil","Minas Gerais","Carandaí","Pedra do Sino Hotel Fazenda, BR 040 Km 6; Trilha do Sagui. Alt.: 1000-1200m.","-43.8064002990723","-20.9535999298096",NA,NA,NA,NA,"Árvore de 5m. de altura no interior de mata, botões florais amarelos.","CESJ051298",NA,"2006","08","16","433",NA,"América do Sul",NA,NA,"Angiosperma",NA,"23079","auto",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-21 14:38:09-03","UFJF","CESJ","40097","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","L.C.S. Assis","L.C.S. Assis","2003","04","17","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 6m na borda da mata. Folhas discolores, perigônio e verticilos de reprodução amarelos a alaranjados, cúpula verruculosa em tons de verde e castanho e frutos em tons de verde e roxo.","CESJ040097",NA,"2003","04","25","800",NA,"América do Sul",NA,NA,"Angiosperma",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-21 14:38:09-03","UFJF","CESJ","39063","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","L.C.S. Assis","L.C.S. Assis; M.O.D. Pivari; A.V. Lopes","2002","11","02","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 6m, na borda da mata, folhas discolores, superfície abaxial fosca e adaxial lustrosa, pedicelo e receptáculo em tons de verde e laranja, perianto laranja. Frequente.","CESJ039063",NA,"2002","11","13","602",NA,"América do Sul",NA,NA,"Angiosperma",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-21 14:38:09-03","UFJF","CESJ","35520","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","L.C.S. Assis","R.M. Castro; L.S. Fernandes; B.K.S. Franco; V.R. Almeida; M.O.D. Pivari; D.S. Pifano","2001","12","08","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore no interior da mata ca 7m. Pouco frequente à meia luz. Flores amarelas.","CESJ035520",NA,"2002","02","19","738",NA,"América do Sul",NA,NA,"Angiosperma",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-21 14:38:09-03","UFJF","CESJ","41124","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","L.C.S. Assis","R.M. Castro; P.C.L. Faria","2003","09",NA,"Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 6m na borda da mata. Flores alaranjadas.","CESJ041124",NA,"2004","11","17","s.n.",NA,"América do Sul",NA,NA,"Angiosperma",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-21 14:38:09-03","UFJF","CESJ","35391","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","L.C.S. Assis","R.M. Castro; D.S. Pifano","2001","12","02","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 7m ciófita no interior da mata no declive, ocasional. Frutos imaturos verdes, flores amarelas.","CESJ035391",NA,"2002","11","19","720",NA,"América do Sul",NA,NA,"Angiosperma",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"190","2019-11-21 14:38:09-03","UFJF","CESJ","34701","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","H.van der Werff","R.C. Forzza; V.R. Almeida; L.C.S. Assis; L.F.A. Fazza","2001","10","13","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore ca 8m alt., em borda de mata. Folhas discolores. Flores alaranjadas.","CESJ034701",NA,"2001","12",NA,"1878",NA,"América do Sul",NA,NA,"Angiosperma",NA,"11991","auto",NA,NA,NA,NA,NA,NA,NA
"191","2021-04-07 11:45:15-03","UFMS","CGMS","68327","PreservedSpecimen","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","F. Macedo Alves","R. C. C.Ferreira; J. Fumes","1998","10","01","Brasil","São Paulo","Botucatu","Reserva Butignholi.","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"Flor Amarela.Flores amarelas em cachos.","CGMS1101285",NA,"2015","07","21","242",NA,NA,NA,NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA,NA
"192","2021-03-01 16:32:18-03","UNICAMP","UEC","072565","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Sakai, L; et al.","1995","02","09","Brazil","São Paulo","Eldorado","Caverna do Diabo","-48.5","-24.646389","-48.5","-24.646389",NA,NA,"Árvore 8m, frutos imauros verdes.","UEC005631","UEC005631",NA,NA,NA,"32701",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:32:18-03","UNICAMP","UEC","098604","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Quinet, A","s/ coletor","1991","01","29","Brazil","Minas Gerais",NA,"Flora do Vale do Rio Araguari, Ribeirão das Furnas.","-48.041667","-18.9125","-48.041667","-18.9125",NA,NA,"Árvore de 4m. Frutos imaturos veres com pedunculo vermelho; pág superior globosa; pág inferior avermelhada, pág superior globosa; pág, inferior aveludada, ferruginea.","UEC005622","UEC005622","2006","07","25","82",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:32:18-03","UNICAMP","UEC","107490","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Gorenstein, MR; Souza, FM; Betini, GS; Costa, CG; Garrote, V; Franco, G","1999","01","11","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás, Acesso pelo lado leste, pela estrada iguape-jairê. Na trilha da divisa da Estação, na Floresta de Restinga de Baixada (Paludosa), num trecho sob forte efeito de borda.","-47.633333","-24.7","-47.633333","-24.7",NA,NA,"Árvore, 8 m, botões amarelos, frutos verdes.; Floresta Ombrófila Densa.","UEC005617","UEC005617",NA,NA,NA,"117",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2021-03-01 16:32:18-03","UNICAMP","UEC","107522","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Hayashi, AH","Sampaio, D; Maltez, HM; Silva, C; Almeida, A; Silva, MMR","1999","01","06","Brazil","São Paulo","Iguape","Estação Ecológica de Chauás, Trilha de acesso pelo sítio do Sr. João Caçador, no Km 78 da rodovia Pariquera-Iguape, coodenada aproximada.","-47.7","-24.796389","-47.7","-24.796389",NA,NA,"Árvore de 12m. flors amarelas. fruots imaturos verdes.; Floresta Ombrófila Densa. Floresta apresenta firtes sinais de perubação antrópica.","UEC005620","UEC005620",NA,NA,NA,"83",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:32:18-03","UNICAMP","UEC","121541","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Souza, FM; Duarte, AR; Sampaio, D; Bernhardt, R; Rodrigues, RR; Souza, VC; et al.","2001","04","16","Brazil","São Paulo","Itanhaém","Parque Estadual da Serra do Mar, Núcleo Curucutu.","-46.818056","-24.047694","-46.818056","-24.047694","30","100","Árvore, ca. 16m alt. Cúpula lenhosa castanha, fruto verde. Odorífera.; Floresta Ombrófila Densa Baixomontana no entorno do vale do Rio Mambu.","UEC005638","UEC005638",NA,NA,NA,"158",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:32:18-03","UNICAMP","UEC","132638","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Barbosa, TDM","Kollmann, L; Bausen, E; Pizziolo, W","1998","09","29","Brazil","Espírito Santo","Santa Teresa","Reserva Biológica de Santa Lúcia","-40.533333","-19.966667","-40.533333","-19.966667","600","600","Árvore 12m. Dap 25 cm. Fuste 6m. frutos verdes.","UEC094310","UEC094310","2008","12","05","625",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2021-03-01 16:32:18-03","UNICAMP","UEC","133512","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Morales, PLR","Urbanetz, C; Mariuza; Domingos; Lelo","2003","11","20","Brazil","São Paulo","Cananéia","Fazenda Folha Larga","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Árvore de 30m conhecida como canela.","UEC005624","UEC005624",NA,NA,NA,"247",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2021-03-01 16:32:18-03","UNICAMP","UEC","133544","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Moraes, PLR","Urbanetz, C; Mariuza; Domingos; Lelo","2003","12","18","Brazil","São Paulo","Cananéia","Fazenda Folha Larga, Trilha Kaá-pozanga.","-47.916667","-24.883333","-47.916667","-24.883333","30","155","Árvore de 25m.","UEC005630","UEC005630",NA,NA,NA,"291",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2021-03-01 16:32:18-03","UNICAMP","UEC","136288","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Kinoshita, LS; Corrêa, AM; Filho, RC; Araújo, RFC; Galvão, JC; Moraes, P","2004","10","13","Brazil","São Paulo","São Miguel Arcanjo","Trilha do açúde.Parque Estadual Carlos Botelho.","-47.993333","-24.538889","-47.993333","-24.538889",NA,NA,"Árvore, receptáculo avermelhado.","UEC005607","UEC005607",NA,NA,NA,"148",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-03-01 16:32:18-03","UNICAMP","UEC","160324","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Marchiori, NM","Marchiori, NM; Toledo, W; Munhoz, I; Cano, GB; Santos, FC","2011","01","25","Brazil","São Paulo","São Luiz do Paraitinga","Parque Estadual.","-45.945278","-23.330333","-45.945278","-23.330333","999","999","Material vegetativo. Cerca de 7m de altura e 4 individuos distribuídos em ilha.; Floresta Ombrófila Densa Montana.","UEC039535","UEC039535","2011","05",NA,"311",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","2019-08-20 10:16:17-03","UNICAMP","UEC","147091","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Aguirre, GH; et al.","2005","10","27","Brazil","São Paulo","São Luiz do Paraitinga","Fragmento de Floresta Ombrófila Densa em paisagem rural.",NA,NA,NA,NA,NA,NA,NA,"UEC005608","UEC005608",NA,NA,NA,"85",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2021-03-01 16:32:18-03","UNICAMP","UEC","149613","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez",NA,"Urbanetz, C",NA,NA,NA,"Brazil","São Paulo","Cananéia","Km 31 da rodovia SP- 226.","-47.918056","-24.895","-47.918056","-24.895",NA,NA,"Árvore.","UEC005623","UEC005623",NA,NA,NA,"467",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-03-01 16:32:18-03","UNICAMP","UEC","149906","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Barbosa, TDM","Urbanetz, C","2008",NA,NA,"Brazil","São Paulo","Cananéia","Km 31 da rodovia SP- 226, Estrada de terra para o mar de dentro.","-47.918056","-24.9025","-47.918056","-24.9025",NA,NA,"Árvore de 15m de altura.; Floresta alta de restinga.","UEC020632","UEC020632",NA,NA,NA,"440",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-03-01 16:32:18-03","UNICAMP","UEC","149917","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Barbosa, TDM","Urbanetz, C","2008",NA,NA,"Brazil","São Paulo","Cananéia","Km 31 da rodovia SP- 226, Estrada de terra para o mar de dentro.","-47.918056","-24.9025","-47.918056","-24.9025",NA,NA,"Árvore de 14 m de altura.; Floresta alta de restinga.","UEC005610","UEC005610",NA,NA,NA,"443",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-01 16:32:18-03","UNICAMP","UEC","149943","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Barbosa, TDM","Urbanetz, C","2008",NA,NA,"Brazil","São Paulo","Cananéia","Km 31 da rodovia SP- 226, Estrada de terra para o mar de dentro.","-47.918056","-24.9025","-47.918056","-24.9025",NA,NA,"Árvore de 17 m de altura.; Floresta alta de restinga.","UEC005614","UEC005614",NA,NA,NA,"442",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-03-01 16:32:18-03","UNICAMP","UEC","149944","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Barbosa, TDM","Urbanetz, C","2008",NA,NA,"Brazil","São Paulo","Cananéia","Km 31 da rodovia SP- 226, Estrada de terra para o mar de dentro.","-47.918056","-24.9025","-47.918056","-24.9025",NA,NA,"Árvore 16m de altura.; Floresta alta de restinga.","UEC005613","UEC005613",NA,NA,NA,"441",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2021-03-01 16:32:18-03","UNICAMP","UEC","149945","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Barbosa, TDM","Urbanetz, C","2008",NA,NA,"Brazil","São Paulo","Cananéia","Km 31 da rodovia SP- 226, Estrada de terra para o mar de dentro.","-47.918056","-24.9025","-47.918056","-24.9025",NA,NA,"Árvore de 15m de altura.; Floresta alta de restinga.","UEC005609","UEC005609",NA,NA,NA,"440",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2021-03-01 16:32:18-03","UNICAMP","UEC","170057","S","Plantae","Lauraceae","Aniba","firmula","Aniba firmula","(Nees & Mart.) Mez","Baitello, JB","Rochelle, ALC",NA,NA,NA,"Brazil","São Paulo","Ubatuba","Fazenda Capricórnio - Bairro Taquaral.","-45.050278","-23.216111","-45.050278","-23.216111","450","450","Floresta Ombrófila Densa Submontana.","UEC041767","UEC041767","2008","02",NA,"J45",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
