"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"213","2021-04-08 17:40:41-03","EAO","IAN","51227","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Fróes, RL; Black, GA","24723","1949","06","Southern America","Brasil","Pará",NA,"Arbusto; Flor vermelha.","IAN051227",NA,"26",NA,"Rio Itacaiuna; Viraçãozinha; capoeira.",NA,NA,NA,NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2021-04-08 17:40:41-03","EAO","IAN","72280","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Black, GA","14069","1951","11","Southern America","Brasil","Roraima",NA,"Arbusto; flor branca.","IAN072280",NA,"07",NA,"Beira do Rio Branco; entre as Fazenda Capela e Bom Intento.","-59.254167","0.737222",NA,NA,NA,NA,NA,"1999","03",NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA
"215","2021-04-08 17:40:41-03","EAO","IAN","80696","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Fróes, RL","30554","1953","09","Southern America","Brasil","Pará",NA,"Arbusto de 2m de altura.","IAN080696",NA,"08",NA,"Arredores de Monte Algre; terra firme, alta, nos barrancos do rio.",NA,NA,NA,NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-04-08 17:40:41-03","EAO","IAN","84743","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Fróes, RL","30931","1954","07","Southern America","Brasil","Pará",NA,"Árvore de 8m x 20cm.","IAN084743",NA,"10",NA,"Poção. Planalto de Santarém; terra firme, mata virgem.",NA,NA,NA,NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-04-08 17:40:41-03","EAO","IAN","87190","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Castañeda, RR","602","1947","12",NA,"Colômbia","Magdalena",NA,NA,"IAN087190",NA,NA,NA,"Tucurinca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2021-04-08 17:40:41-03","EAO","IAN","95358","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Black, GA","18858","1956","11","Southern America","Brasil","Pará",NA,NA,"IAN095358",NA,"07",NA,"Beira da estrada para Irituia.",NA,NA,NA,NA,NA,NA,NA,"2012","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2021-04-08 17:40:41-03","EAO","IAN","XILO2032","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Fróes, RL","30931","1954","07","Southern America","Brasil","Pará",NA,"Árvore de 8m x 20cm.","IANXILO2032",NA,"10",NA,"Poção. Planalto de Santarém; terra firme, mata virgem.",NA,NA,NA,NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2021-04-08 17:40:41-03","EAO","IAN","XILO2043","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Silva, NT da","3257","1970","08","Southern America","Brasil","Pará",NA,"Arbusto de 8m; flor rósea.","IANXILO2043",NA,"08",NA,"Estrada entre Planalto A e Tinguelim. Mata de terra firme.",NA,NA,NA,NA,NA,NA,NA,"1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-04-08 17:40:41-03","EAO","IAN","194641","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata obtusifolia","L.","Bonadeu, F","Antônio, LC","PSACF397","2012","06","Southern America","Brasil","Pará",NA,"Arbusto ca. 3,5 m alt.; Flores com sépalas verdes e pétalas brancas.","IAN194641",NA,"19","Vitória do Xingu","Travessão 55. Coletada em área de pasto sujo. (UTM:9633218N/416025E).","-52.266378","-3.539028",NA,NA,"obtusifolia",NA,NA,"2013","01","25","-52.266378","-3.539028",NA,NA,NA,NA,NA,NA
"222","2021-04-08 17:40:41-03","EAO","IAN","194380","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Xavier-Júnior, SR; Nascimento, EAP","249","2015","10","Southern America","Brasil","Pará",NA,"Arbusto de 1,5m de altura, com presença de flutos na cor marrom-esverdeada.","IAN194380",NA,"07","Belém","Embrapa Amazônia Oriental, na borda do Capoeira do Black.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-04-08 17:40:41-03","EAO","IAN","188176","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata obtusifolia","L.","Vaz, AMSF","Mendes, MJA; Nascimento, MP do","1","2012","11","Southern America","Brasil","Pará",NA,"Árvore de 3m de altura x 15cm DAP; bege claro com presença de manchas brancas; casca morta verde; casca viva rosada; alburno bege; flores lilás, presença de insetos como: formigas, cochonilhas e outros; frutos imaturos verdes em forma","IAN188176",NA,"21","Belém","Horto de Plantas Medicinais da Embrapa Amazônia Oriental.","-48.5043983459473","-1.4558299779892",NA,NA,"obtusifolia","48462","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-04-08 17:40:41-03","EAO","IAN","170681","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Souza, MGC; Ferreira, GC","14","1999","08","Southern America","Brasil","Pará",NA,"Arbusto; casca fissurada, marrom, solta em placas; madeira branca, sabor travoso, odor suave; tronco reto; flor branca.","IAN170681",NA,"17","Belém","Margem da capoeira Black.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-04-08 17:40:41-03","EAO","IAN","196015","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata obtusifolia","L.","Cordeiro, MR","Nascimento, MS","01","2017","09","Southern America","Brasil","Pará",NA,NA,"IAN196015",NA,"29","Castanhal","IFPa","-47.926399230957","-1.29388999938965",NA,NA,"obtusifolia","35355","auto","2017","10","30",NA,NA,NA,NA,NA,NA,NA,NA
"226","2021-04-08 17:40:41-03","EAO","IAN","185127","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Nascimento, MP do; Oliveira, JCL de; Freitas, JC; Xavier-Júnior, SR","424","2009","10","Southern America","Brasil","Pará",NA,"Árvore de 6 metros de altura, 6 cm de DAP, ritidoma marrom com desprendimento de placas, casca morta marrom escuro, casca viva avermelhada, alburno bege claro, fruto verde.","IAN185127",NA,"27","Igarapé-Açu","Estrada Velha de Cafezal","-47.6199989318848","-1.12889003753662",NA,NA,NA,"29938","auto","2011","12","13",NA,NA,NA,NA,NA,NA,NA,NA
"227","2021-04-08 17:40:41-03","EAO","IAN","161224","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Maciel, UN; Santos, MR dos","745","1982","08","Southern America","Brasil","Pará",NA,"Árvore de 4m; frutos imaturos.","IAN161224",NA,"04","Marabá","Carajás. Serra Norte. Estrada H-7, 30km do acampamento. Mata de terra firme.","-49.1178016662598","-5.36860990524292",NA,NA,NA,"262883","auto","1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2021-04-08 17:40:41-03","EAO","IAN","179327","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Barbosa, MG; Carmo, NAS do; Monteiro, CR; Silva, FCMA da","16","2004","08","Southern America","Brasil","Pará",NA,"Arbusto de 4,5m alt.; copa irregular; ramos alternos; fuste cilíndrico; ritidoma castanho escuro, rugoso, sujo, cimoso, com briófitas e desprendimento em placas; casca morta castanho, 1mm espess., cheiro de coco verde; casca viva verme","IAN179327",NA,"31","Novo Repartimento","Fazenda Arataú. Vegetação primária. Solo arenoso.","-49.7963981628418","-4.33056020736694",NA,NA,NA,"155142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-04-08 17:40:41-03","EAO","IAN","SEM139","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.",NA,"Barbosa, MG; Carmo, NAS do; Monteiro, CR; Silva, FCMA da","16","2004","08","Southern America","Brasil","Pará",NA,"Arbusto de 4,5m alt.; copa irregular; ramos alternos; fuste cilíndrico; ritidoma castanho escuro, rugoso, sujo, cimoso, com briófitas e desprendimento em placas; casca morta castanho, 1mm espess., cheiro de coco verde; casca viva verme","IANSEM139",NA,"31","Novo Repartimento","Fazenda Arataú. Vegetação primária. Solo arenoso.","-49.7963981628418","-4.33056020736694",NA,NA,NA,"155142","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-04-08 17:40:41-03","EAO","IAN","184958","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Nascimento, EAP","Nascimento, EAP; Cordeiro, MR; Freitas, JC","54","2010","07","Southern America","Brasil","Pará",NA,"Arbusto de 5m de altura, botões florais de cor marrom.","IAN184958",NA,"21","Santarém","Área do Projeto Sustentabilidade dos Usos da Terra na Amazônia. B:199, T:4, mata secundária, solo de textura argilosa.","-54.7083015441895","-2.44305992126465",NA,NA,NA,"205258","auto","2010","08","06",NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-04-08 17:40:41-03","EAO","IAN","155578","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Vaz, AMSF","Bastos, MNC; Santos, JUM dos","169","1978","12","Southern America","Brasil","Pará",NA,"Arbusto de 3m; flores esverdeadas; botões florais verdes; frutos imaturos verdes.","IAN155578",NA,"14","São Francisco do Pará","Travessa do 96. Capoeira de terra firme.","-47.7952995300293","-1.16944003105164",NA,NA,NA,"28930","auto","1999","03",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-04-08 17:40:41-03","EAO","IAN","195166","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Leguminosae-Cercidoideae","Bauhinia","ungulata","Bauhinia ungulata","L.","Bonadeu, F","Faveri, C","PSACF549","2012","07","Southern America","Brasil","Pará",NA,"Coletada em Vegetação Secundária Inicial. Árvore, ca. 8 m alt. Flor branca.","IAN195166",NA,"12","Vitória do Xingu","Sítio Canais e diques (UTM: 9634622N/ 406679E).","-52.0099983215332","-2.88000011444092",NA,NA,NA,"79439","auto","2013","01","25",NA,NA,NA,NA,NA,NA,NA,NA
"233","2013-07-03 10:51:32-03","EBDA","BAH","6184","S","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. Wunderlin","W.D. Stevens",NA,"1978","11",NA,"Nicarágua",NA,NA,"Shrubs in disturber understory, 1 - 2,5m tall, muchbranched, flowers opening in evaning, calyx pale green, reflexed orcoiled, corolla ascending white.",NA,NA,"27",NA,"Departamento de Managua - Nicaragua",NA,NA,NA,NA,NA,NA,NA,"1981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-02-27 21:09:09-03","PUCPR","HUCP","21032","S","Plantae","Eudicotiledonea",NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","Bittencourt","Lozano, E","Bolson, M","292","2009","08",NA,"Brasil","Paraná",NA,NA,"HUCP00011328","HUCP00011328","27","Foz do Iguaçu","Refúgio Biológico Bela Vista","-54.5881004333496","-25.5478000640869",NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2021-03-02 16:28:51-03","CPAN-UFMS","COR","267","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Conceição, C. A.","1478","1984","06",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto, 2 m de altura; flores alvas; frutos lineares Habito: Arbusto",NA,NA,"09","Corumbá","Estrada da mineração Urucum","-57.630278","-19.18","197","197",NA,NA,NA,"2005","07","11","57º37'49''W","19º10'48''S",NA,NA,NA,NA,NA,NA
"236","2021-03-02 16:28:51-03","CPAN-UFMS","COR","3404","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Conceição, C. A.","2833","1992","05",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto, 1-2 m de altura; flor alva e vinho; folhas subcoreáceas Habito: Arbusto",NA,NA,"12","Campo Grande","Bairro Rita Vieira; Coopharádio","-54.596111","-20.506111","549","549",NA,NA,NA,"2005","07","11","54º35'46''W","20º30'22''S",NA,NA,NA,NA,NA,NA
"237","2020-11-26 18:08:08-03","CPAN-UFMS","COR","14806","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","427","2003","10",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore, 4 m de altura; frutos maduros marrons Habito: Árvore",NA,NA,"24","Corumbá","Planalto residual do Urucum; morro São Domingos; acesso pelo areão do Sr. Wilson","-57.616667","-19.261389","250","250",NA,NA,NA,NA,NA,NA,"57º37'0''W","19º15'41''S",NA,NA,NA,NA,NA,NA
"238","2021-03-02 16:28:51-03","CPAN-UFMS","COR","4541","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Chaparro, M.",NA,"1993","07",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore; flor avermelhada Habito: Árvore",NA,NA,"03","Corumbá","Rodovia federal BR-262","-57.621111","-19.045","173","173",NA,NA,NA,"2005","07","11","57º37'16''W","19º2'42''S",NA,NA,NA,NA,NA,NA
"239","2021-03-02 16:28:51-03","CPAN-UFMS","COR","4588","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Edna e Jurlene",NA,"1993","07",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto Habito: Arbusto",NA,NA,"03","Corumbá","Morro do Urucum","-57.631111","-19.178333","197","197",NA,NA,NA,"2005","07","11","57º37'52''W","19º10'42''S",NA,NA,NA,NA,NA,NA
"240","2021-03-02 16:28:51-03","CPAN-UFMS","COR","1705","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R.R.","Conceição, C. A.","2256","1988","06",NA,"Brasil","Mato Grosso do Sul",NA,"Arbustiva; flores alvas Habito: Arbustiva",NA,NA,"04","Campo Grande",NA,"-54.646667","-20.443333","549","549",NA,NA,NA,"2005","07","11","54º38'48''W","20º26'36''S",NA,NA,NA,NA,NA,NA
"241","2021-03-02 16:28:51-03","CPAN-UFMS","COR","14799","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","1010","2004","07",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore, 3,5 m de altura; flores verde-vermelhadas externamente, creme-verdeadas internamente; frutos imaturos verdes Habito: Árvore",NA,NA,"27","Corumbá","Planalto residual do Urucum; morro São Domingos; acesso pelo areão do Sr. Wilson","-57.616667","-19.261389","191","191",NA,NA,NA,NA,NA,NA,"57º37'0''W","19º15'41''S",NA,NA,NA,NA,NA,NA
"242","2021-03-02 16:28:51-03","CPAN-UFMS","COR","14620","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Silva, R. R.; Iziel","325","2003","10",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto, 2 m de altura; frutos imaturos verdes, frutos maduros marrons escuros Habito: Arbusto",NA,NA,"13","Ladário","Planalto residual do Urucum; sopé da serra do Urucum; entrada para o assentamento Urucum","-57.634167","-19.166667","197","197",NA,NA,NA,NA,NA,NA,"57º38'3''W","19º10'0''S",NA,NA,NA,NA,NA,NA
"243","2021-03-02 16:28:51-03","CPAN-UFMS","COR","14769","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","1017","2004","07",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore inerme, 6 m de altura; flores alvas, botões verdes avermelhados; presença de formigas Habito: Árvore inerme",NA,NA,"28","Corumbá","Planalto residual do Urucum; morro Grande","-57.513333","-19.224167","408","408",NA,NA,NA,NA,NA,NA,"57º30'48''W","19º13'27''S",NA,NA,NA,NA,NA,NA
"244","2021-03-02 16:28:51-03","CPAN-UFMS","COR","10182","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, G. M.","Bortolotto, I. M.; Damasceno-Júnior, G. A.; Ishii, I. H.; Assis, E. M.; Rosso, C. & Magalhães, V.","1558","2004","11",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto; frutos verdes quando imaturos e marrons quando maduros Habito: Arbusto",NA,NA,"03","Corumbá","Comunidade do Amolar; morro nos fundos da casa do Sr. Valdemar; leito de um córrego seco na descida do morro","-57.49","-18.037778","95","95",NA,NA,NA,"2008","10","30","57º29'24''W","18º2'16''S",NA,NA,NA,NA,NA,NA
"245","2021-03-02 16:28:54-03","CPAN-UFMS","COR","6187","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R.R.","Damasceno - Junior; G.A.; Nakagima, J.; Foster, R.; Pott, V.J. Pott; Resende, U.M. e equipe do projeto Aquarap","1249","1998","08",NA,"Brasil","Mato Grosso do Sul",NA,"B98-N-B04 Habito: arbusto de 3m",NA,NA,"27","Rio Negro","Margem do rio do Peixe.","-54.891944","-19.579167","231","231",NA,NA,NA,"2005","07","11","54º53'31''W","19º34'45''S",NA,NA,NA,NA,NA,NA
"246","2021-03-02 16:28:54-03","CPAN-UFMS","COR","9890","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Resende, U. M.; Aragaki, S.","1203","2002","05",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto; flor alva, estames arroxeados; fruto ausente; heliófito; estado de conservação regular Habito: Arbusto",NA,NA,"25","Bodoquena","Estrada morraria","-56.715278","-20.539167",NA,NA,NA,NA,NA,"2005","07","11","56º42'55''W","20º32'21''S",NA,NA,NA,NA,NA,NA
"247","2021-03-02 16:28:51-03","CPAN-UFMS","COR","14768","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","1148","2004","09",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore inerme, 2,5 m de altura; flores verdes; frutos imaturos verdes Habito: Árvore inerme",NA,NA,"23","Corumbá","Planalto residual do Urucum; serra São Domingos; acesso pelo areão do Sr. Wilson","-57.634722","-19.264722","185","185",NA,NA,NA,NA,NA,NA,"57º38'5''W","19º15'53''S",NA,NA,NA,NA,NA,NA
"248","2021-03-02 16:28:51-03","CPAN-UFMS","COR","2710","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Lima, D. S.","10","1992","07",NA,"Brasil","Mato Grosso do Sul",NA,"Arbustivo; flor vermelha; fruto verde Habito: Arbusto",NA,NA,"12","Corumbá","Rodovia federal BR-262, margem direita, saída de Corumbá","-57.620278","-19.037222","147","147",NA,NA,NA,"2005","07","11","57º37'13''W","19º2'14''S",NA,NA,NA,NA,NA,NA
"249","2021-03-02 16:28:51-03","CPAN-UFMS","COR","14923","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","1085","2004","07",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore, 5 m de altura; botões e flores verdes Habito: Árvore",NA,NA,"31","Corumbá","Planalto residual do Urucum; sopé do morro Santa Cruz","-57.571667","-19.275556","270","270",NA,NA,NA,NA,NA,NA,"57º34'18''W","19º16'32''S",NA,NA,NA,NA,NA,NA
"250","2020-11-26 18:08:08-03","CPAN-UFMS","COR","16618","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Angela Maria Studart da Fonseca Vaz","G.A. Damasceno-Junior","3300","1995","06",NA,"Brasil","Mato Grosso do Sul",NA,"Habito: Arbusto",NA,NA,"15","Ladário","Divisa Fazenda Rabicho; Fazenda do Sr. Antar. Mata decídua.","-57.4575","-19.065833","150","150",NA,NA,NA,NA,NA,NA,"57º27'27''W","19º3'57''S",NA,NA,NA,NA,NA,NA
"251","2021-03-02 16:28:51-03","CPAN-UFMS","COR","10543","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, G. M.","Takahasi, A.; Campos, V. C.","533","2004","06",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore, 8 m de altura; flor branca, cheiro desagradável; frutos imaturos; planta sem espinhos Habito: Árvore",NA,NA,"18","Corumbá","Estrada Parque Pantanal; rodovia estadual MS-228","-57.558889","-19.166389","134","134",NA,NA,NA,"2008","10","30","57º33'32''W","19º9'59''S",NA,NA,NA,NA,NA,NA
"252","2020-11-26 18:08:08-03","CPAN-UFMS","COR","10542","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, G. M.","Takahasi, A.; Campos, V. C.","532","2004","06",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore, 8 m de altura; flor branca, cheiro desagradável; frutos imaturos; planta sem espinhos Habito: Árvore",NA,NA,"18","Corumbá","Estrada Parque Pantanal; rodovia estadual MS-228","-57.558889","-19.166389","134","134",NA,NA,NA,NA,NA,NA,"57º33'32''W","19º9'59''S",NA,NA,NA,NA,NA,NA
"253","2021-03-02 16:28:51-03","CPAN-UFMS","COR","2716","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Lima, D. S.","4","1992","07",NA,"Brasil","Mato Grosso do Sul",NA,"Arbustivo; flor branca Habito: Arbustivo",NA,NA,"12","Corumbá","Rodovia federal BR-262, margem direita, saída de Corumbá","-57.619722","-19.036389","147","147",NA,NA,NA,"2005","07","11","57º37'11''W","19º2'11''S",NA,NA,NA,NA,NA,NA
"254","2020-12-14 15:02:43-03","CPAN-UFMS","COR","15181","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","R. R. Silva","Takahasi, A.; Bento de Jesus Filha, M. L.; Correa, R. P.","1082","2006","06",NA,"Brasil","Mato Grosso do Sul",NA,"ramos com lenticelas; Com Flor: ferrugem. Sépalas externamente cor de ferrugem e internamente esverdeadas; pétalas brancas; filetes brancos; anteras marrom escuro; base do gineceu esverdeado e ápice avermelhado. Botões cor de ferrugem. Flor velha apresent",NA,NA,"22","Corumbá","Fazenda Figueira. borda da bancada próximo a uma estradinha.","-57.645278","-19.236111","198","198",NA,NA,NA,NA,NA,NA,"57º38'43''W","19º14'10''S",NA,NA,NA,NA,NA,NA
"255","2020-11-26 18:08:08-03","CPAN-UFMS","COR","16492","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata ungulata",NA,"Vaz, A.M.S.F.","Quinet, A.; Martinelli, G.; Borges, R.; Bevacqua, A.; Serrano, T.; Pougy, N.; Moraes, M.","2200","2010","11",NA,"Brasil","Mato Grosso do Sul",NA,"2,5 m de altura; heliófilo; folhas discolores verdes, cartáceas; Com Fruto: Frutos amarronzados Habito: Arbusto",NA,NA,"30","Corumbá","Rio Paraguai, Serra do Amolar, Reserva Particular da Penha, trilha próxima ao hotel abandonado. Floresta estacional semidecidual.","-57.487222","-19.996667","62","62","ungulata",NA,NA,NA,NA,NA,"57º29'14''W","19º59'48''S",NA,NA,NA,NA,NA,NA
"256","2021-03-02 16:28:51-03","CPAN-UFMS","COR","14670","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Bauhinia","ungulata","Bauhinia ungulata","L.","Silva, R. R.","Silva, R. R.; Velásquez, J. S.","465","2003","10",NA,"Brasil","Mato Grosso do Sul",NA,"Árvore inerme, 5 m de altura; frutos maduros marrons escuros Habito: Árvore inerme",NA,NA,"28","Corumbá","Planalto residual do Urucum; serra Tromba dos Macacos; acesso pela Fazenda Vovô Osvaldo","-57.6533012390137","-19.0091991424561","180","180",NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
