"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","occurrenceRemarks","barcode","geoFlag","phylum","order","recordNumber","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"372","2019-02-15 11:36:09-02","IPA","IPA","85593","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Costa; Silva, M.B.","2010","07","22","Oliveira, M.; Ramos, R.; Granja, G.; Ramos, R.; Granja, G.","2010","01","06","Brasil","Pernambuco","Sertânia","Sítio Maxixe","-37.394167","-8.105",NA,"Arvoreta ca. 3,5m de altura. Frutos esverdeados. Ocasional.; Caatinga. Solo argiloso.","IPA0085593",NA,"Plantae",NA,"4586","Southern America",NA,NA,"522","522",NA,"-37.394167","-8.105",NA,NA,NA,NA,NA,NA
"373","2019-02-15 11:36:09-02","IPA","IPA","89790","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Oliveira, M.","2014","01","28","Oliveira, M.","2014","01","28","Brasil","Pernambuco","Feira Nova","LT GAR-PFE, próximo a T 155-1.","-37.315","-7.966667",NA,"Arbusto ca. 3m de altura.; Caatinga arbustiva-arbórea.","IPA0089790",NA,"Plantae",NA,"5739","Southern America",NA,NA,NA,NA,NA,"-37.315","-7.966667",NA,NA,NA,NA,NA,NA
"374","2019-02-15 11:36:09-02","IPA","IPA","39296","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Soares Neto, R.L.","2013","09","03","de L. Froes, R.",NA,NA,NA,"Brasil","Maranhão","São Luís","Na ilha.","-44.3027992248535","-2.52972006797791","33693","Negativo nº 87","IPA0039296","auto","Plantae",NA,"11794","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-08-28 09:36:17-03","IPA","IPA","93318","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Machado-Filho, H.O.","2019","01","17","Silva, R.B.S.; Silva, M.C.G.; Machado-Filho, H.O.; Silva, M.C.G.; Machado-Filho, H.O.","2019","01","11","Brasil","Paraíba","João Pessoa","Intermares, Praia Urbana","-34.8630981445312","-7.11499977111816","15975","Material botânico em estudo para fim de TCC das alunas Rita Braga Soares da Silva e Maria Clara Gomes da Silva no IFPB Campus de João Pessoa, sob a orientação do Prof° Dr. Hermes de Oliveira Machado Filho.; Litoral. Vegetação de dunas","IPA0093318","auto","Plantae",NA,"103","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-02-15 11:36:09-02","IPA","IPA","84239","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Josinaldo Alves","2008","05","30","Josinaldo Alves","2008","05","22","Brasil","Paraíba","João Pessoa","Próximo ao farol de Cabo Branco.","-34.8630981445312","-7.11499977111816","15975","Arvóre forrageira com ca. de 6m de altura. Flores com odor agradável, brancas com muitos estames. Fruto de cor avermelhada, sementes esbranquiçados.","IPA0084239","auto","Plantae",NA,"11","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-02-15 11:36:09-02","IPA","IPA","88571","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Costa; Silva, M.B.","2013","10","10","Pavão, O.C.; et al.; et al.","2000","10","25","Brasil","Paraná","Cornélio Procópio","Sítio Nossa Senhora Aparecida, Borda da mata.","-50.6467018127441","-23.1811008453369","23842","Árvore ca. 4m de altura; botões florais esverdeados.","IPA0088571","auto","Plantae",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-02-15 11:36:09-02","IPA","IPA","88578","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Costa; Silva, M.B.","2013","10","10","Francisco, E.M.","2004","01","08","Brasil","Paraná","Londrina","Fazenda Figueira, Fragmento 11.","-51.1627998352051","-23.3103008270264","63728","Arvoreta ca. 3m de altura, frutos verdes.","IPA0088578","auto","Plantae",NA,"410","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2019-02-15 11:36:09-02","IPA","IPA","88577","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Costa; Silva, M.B.","2013","10","10","Francisco, E.M.","2004","01","30","Brasil","Paraná","Londrina","Fazenda Figueira, Fragmento 13.","-51.1627998352051","-23.3103008270264","63728","Árvore ca. 4m de altura, fruto maduro com interior roseo e sementes brancas.","IPA0088577","auto","Plantae",NA,"408","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2019-02-15 11:36:09-02","IPA","IPA","88573","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Costa; Silva, M.B.","2013","10","10","Lovato, M.C.; et al.; et al.","2003","11","20","Brasil","Paraná","Londrina","Fazenda Figueira, Paiquerê.","-51.1627998352051","-23.3103008270264","63728","Árvore ca. 3m de altura; flores brancas. Fragmento 11.","IPA0088573","auto","Plantae",NA,"78","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2019-02-15 11:36:09-02","IPA","IPA","88576","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Costa; Silva, M.B.","2013","10","10","Estevan, D.A.; et al.; et al.","2006","11","14","Brasil","Paraná","Sertanópolis","Sítio Dois Irmãos","-51.0363998413086","-23.0585994720459","19992","Arvoreta ca. 3m de altura; pétalas amarelas, frutos imaturos verdes.","IPA0088576","auto","Plantae",NA,"1710","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2019-02-15 11:36:09-02","IPA","IPA","43318","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Soares Neto, R.L.","2013","09","03","Gallindo, F.; et al.; et al.","1998","02",NA,"Brasil","Pernambuco","Arcoverde",NA,"-37.0539016723633","-8.41888999938965","23066",NA,"IPA0043318","auto","Plantae",NA,"s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-08-28 09:36:17-03","IPA","IPA","93438","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Cano, O.","2019","07","03","Gonçalves, P.H.S.","2019","01",NA,"Brasil","Pernambuco","Buíque","Vale do Catimbau","-37.1557998657227","-8.62306022644043","38964","Material botânico em estudo na UFRPE, Dept. de Biologia para fim de pesquisa, teses de doutorado e dissertação de mestrado sob a orientação do Prof. Ulisses Paulino de Albuquerque.; Arbustivo. Frutos verdes.; Caatinga","IPA0093438","auto","Plantae",NA,"25","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-02-15 11:36:09-02","IPA","IPA","92202","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Costa; Silva, M.B.","2009","11","12","Moraes, J.C.","1955","01","12","Brasil","Pernambuco","Nazaré da Mata","Em terrenos baixos e frescos, orla da mata.","-35.2277984619141","-7.74167013168335","9456","Arbusto ramoso.","IPA0092202","auto","Plantae",NA,"1348","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-02-15 11:36:09-02","IPA","IPA","3819","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Soares Neto, R.L.","2013","09","03","Pickel, B.","1914","02",NA,"Brasil","Pernambuco","Olinda","Capoeiras.","-34.8553009033203","-8.00889015197754","7110","Nome vulgar: Feijão de boi. Det. Por F.C. Hoehne como C. cynophallophora L. V/","IPA0003819","auto","Plantae",NA,"637","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2019-02-15 11:36:09-02","IPA","IPA","89152","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","Costa; Silva, M.B.","2013","11","27","Hering-Rinnert, C.","2002","01","01","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas","-48.6347007751465","-26.9906005859375","8793",NA,"IPA0089152","auto","Plantae",NA,"312","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2020-12-20 21:16:33-03","UFV","VIC","19886","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Valente, G.E.","2004","05","03","Valente, G.E.; et al.","2004","05","03","Brasil","Espírito Santo","Guarapari","Parque Estadual Paulo César Vinha (Setiba), Beira da praia próximo a um costão rochoso.","-40.5110015869141","-20.6580009460449","28401","Arbusto escandente. Frutos rosados.","VIC019886","auto",NA,NA,"1580",NA,NA,"VIC019886",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2020-12-20 21:16:33-03","UFV","VIC","30814","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Vieira, A.O.S.","2000",NA,NA,"Pavão, O.C.","1999","09","08","Brasil","Paraná","Assaí","Sítio São Francisco","-50.8414001464844","-23.3733005523682","20909","Árvore, c.a. de 4,0 metros de altura; botões florais verdes; flores amarelas; frutos imaturos verdes.","VIC030814","auto",NA,NA,"s.n.",NA,NA,"VIC030814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2020-12-20 21:16:33-03","UFV","VIC","27719","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Valente, G.E.","2003","05","22","Valente, G.E.; et al.","2003","05","22","Brasil","Espírito Santo","Vitória","Campus da UFES, Em borda de mata próximo à restinga.","-40.3377990722656","-20.3194007873535","15291","Arvoreta, c.a. de 3,0 metros de altura. Botão floral esverdeado.","VIC027719","auto",NA,NA,"1308",NA,NA,"VIC027719",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2019-10-25 11:38:03-03","IECOS","HBRA","4099","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","U. Mehlig","2017","10","20","R. V. V. Sena","2010","01","15","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme; em terra preta arqueológica","-46.67216667","-0.92775",NA,NA,"HBRA0000694",NA,NA,NA,"82","América do Sul","exsicata","HBRA0000694",NA,NA,NA,"-46.67216667","-0.92775000",NA,NA,NA,NA,NA,NA
"391","2019-10-25 11:38:03-03","IECOS","HBRA","1383","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","U. Mehlig","2017","10","20","L. O. Santos","2007","05","20","Brasil","Pará","Bragança","Península de Ajuruteua, Próximo ao aterro a leste da margem da rodovia Bragança-Ajuruteua (PA-458), próximo à ponte sobre o Furo do Taici","-46.73777778","-0.96930556",NA,"Árvore. Frutos de cor verde","HBRA0000659",NA,NA,NA,"315","América do Sul","exsicata","HBRA0000659",NA,NA,NA,"-46.73777778","-0.96930556",NA,NA,NA,NA,NA,NA
"392","2019-10-25 11:38:03-03","IECOS","HBRA","4865","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","U. Mehlig","2017","10","20","U. Mehlig","2011","05","15","Brasil","Pará","São João de Pirabas","Praia do Buraco, dunas rasas na beira do manguezal","-47.11611111","-0.68325",NA,"Arbusto. Fruto avermelhado","HBRA0000671",NA,NA,NA,"968","América do Sul","exsicata","HBRA0000671",NA,NA,NA,"-47.11611111","-0.68325000",NA,NA,NA,NA,NA,NA
"393","2021-01-28 10:48:32-03","IECOS","HBRA","9111","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","U. Mehlig","2017","10","20","U. Mehlig","2015","02","28","Brasil","Pará","Bragança","Península de Ajuruteua, divisa entre manguezal e campo, aprox. 800 m ao noroeste da ponte da estrada Bragança-Ajuruteua (PA-458) sobre o canal de maré Furo do Taici","-46.74255556","-0.96325",NA,"Arbusto grande, </5,5/m; diâmetro dos troncos na base aprox. 18/cm. Flor aberta coletada no chão","HBRA0004449",NA,NA,NA,"1591","América do Sul","exsicata","HBRA0004449 HBRA0004449_v01","5","5",NA,"-46.74255556","-0.96325000",NA,NA,NA,NA,NA,NA
"394","2019-10-25 11:38:03-03","IECOS","HBRA","2009","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","U. Mehlig","2017","10","20","L. Oliveira","2008","05","01","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 3ª ilha de terra firme, próximo à divisa com o manguezal","-46.67486111","-0.91613889",NA,"Arbusto","HBRA0000667",NA,NA,NA,"45","América do Sul","exsicata","HBRA0000667",NA,NA,NA,"-46.67486111","-0.91613889",NA,NA,NA,NA,NA,NA
"395","2019-10-25 11:38:03-03","IECOS","HBRA","4164","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","U. Mehlig","2017","10","20","L. Oliveira","2010","02","02","Brasil","Pará","Bragança","Península de Ajuruteua, Praia do Buçucanga/Ilha I - Canal do Chavascal","-46.63916667","-0.80638889",NA,"Arbusto. Flores brancas","HBRA0000655",NA,NA,NA,"201","América do Sul","exsicata","HBRA0000655",NA,NA,NA,"-46.63916667","-0.80638889",NA,NA,NA,NA,NA,NA
"396","2019-10-25 11:38:03-03","IECOS","HBRA","383","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","U. Mehlig","2017","10","20","M. M. O. Abreu","2004","02","25","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, bosque na 4ª ilha de terra firme","-46.67216667","-0.92775",NA,NA,"HBRA0000663",NA,NA,NA,"109","América do Sul","exsicata","HBRA0000663",NA,NA,NA,"-46.67216667","-0.92775000",NA,NA,NA,NA,NA,NA
"397","2019-10-25 11:38:03-03","IECOS","HBRA","1972","S","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J. Presl","U. Mehlig","2017","10","20","L. O. Santos","2008","04","08","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, borda sul do bosque na 4ª ilha de terra firme","-46.67169444","-0.92833333",NA,"Arbusto","HBRA0000675",NA,NA,NA,"468","América do Sul","exsicata","HBRA0000675 HBRA0000675_v01 HBRA0000675_v02",NA,NA,NA,"-46.67169444","-0.92833333",NA,NA,NA,NA,NA,NA
"398","2020-10-20 14:17:09-03","UFOPA","HSTM","2600","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Suemitsu, C.",NA,NA,NA,"Suemitsu, C.","2001","03","18","Brasil","Pará","Altamira","Belo Monte, Rio Bacajá. Floresta.","-52.351111","-3.203333",NA,NA,"HSTM002600",NA,NA,NA,"1170",NA,NA,"HSTM002600","109","109",NA,"52º21'4''W","3º12'12''S",NA,NA,NA,NA,NA,NA
"399","2020-10-20 14:17:09-03","UFOPA","HSTM","2583","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl","Suemitsu, C.",NA,NA,NA,"Suemitsu, C.","2000","10","26","Brasil","Pará","Altamira","Belo Monte, volta Grande do rio Xingu.","-52.351111","-3.203333",NA,NA,"HSTM002583",NA,NA,NA,"1151",NA,NA,"HSTM002583","109","109",NA,"52º21'4''W","3º12'12''S",NA,NA,NA,NA,NA,NA
"400","2021-03-24 17:08:52-03","UFES","SAMES","1331","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Giaretta,A.","2011","02","14","Giaretta,A.O.; Lopes,L.C.M.;Ribeiro,M.;Amaral,M.V.","2010","01","14","Brasil","Espírito Santo","Conceição da Barra","Itaúnas. Mata de restinga sobre cordão arenoso arenoso próximo de uma área entre cordões dominada por Montrichardia. Área atrás da fazendo Jequitaia.","-39.7322006225586","-18.5932998657227","41644","Árvore de 3m com flores amarelas. Associação com formiga.","SAMES01331","auto",NA,NA,"691",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2021-03-24 17:08:52-03","UFES","SAMES","7056","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Menezes,L.F.T.","2016","05","20","Brasil","Espírito Santo","Linhares",NA,"-40.0722007751465","-19.3910999298096","48094","Com botões florais e frutos jovens. Habitat: Mussununga. Habito: Arbusto","SAMES07056","auto",NA,NA,"2275",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2021-03-24 17:08:52-03","UFES","SAMES","1330","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Menezes,L.F.T.","2007","03","15","Brasil","Espírito Santo","Linhares","Degredo. Vegetação de restinga. Formação arbustiva fechada pós-praia.","-40.0722007751465","-19.3910999298096","48094","Arbusto de 2m de altura com flores brancas.","SAMES01330","auto",NA,NA,"1660",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2021-03-24 17:08:52-03","UFES","SAMES","7700","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Jesus,M.C.F.","2010","06","05","Brasil","Espírito Santo","Linhares","Pontal do Ipiranga.","-40.0722007751465","-19.3910999298096","48094","Com vargens verdes. Habito: Liana","SAMES07700","auto",NA,NA,"285",NA,NA,NA,NA,NA,NA,"-400650000.0","-193775000.0",NA,NA,NA,NA,NA,NA
"404","2021-03-24 17:08:52-03","UFES","SAMES","1334","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Faria,M.B.; Giaretta,A.O.","2007","09","01","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga, próximo ao #?#Ao Mar#?#.","-39.8588981628418","-18.716100692749","56510","Planta de 5m com frutos tipo vagem. Habitat: Vegetação de restinga, próximo ao #?#Ao Mar#?#.","SAMES01334","auto",NA,NA,"63",NA,NA,NA,NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA
"405","2021-03-24 17:08:52-03","UFES","SAMES","1332","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Giaretta,A.",NA,NA,NA,"Menezes,L.F.T.","2012","06","13","Brasil","Espírito Santo","Conceição da Barra","Área de Proteção Ambiental de Conceição da Barra. Restinga.","-39.7322006225586","-18.5932998657227","41644","Árvore de 2m, com flores.","SAMES01332","auto",NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406","2021-03-24 17:08:52-03","UFES","SAMES","1329","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Giaretta,A.","2010","07","14","Giaretta,A.O.; Broggio,I.S.;Ribeiro,M.;Menezes,L.F.;Rossini,J.;Rocha,T.L.;Hatum,A.C.C.","2010","07","14","Brasil","Espírito Santo","Linhares","Povoação. Restinga seca sobre cordão arenoso, próximo à foz do Rio Doce. Planície aluvial.","-40.0722007751465","-19.3910999298096","48094","Árvore de 5m, com frutos vermelhos.","SAMES01329","auto",NA,NA,"803",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2021-03-24 17:08:52-03","UFES","SAMES","1333","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Menezes,L.F.T.","2010","01","27","Oliveira,I.R.; Giaretta,A.O.;Menezes,L.F.T.;Coelho,R.","2009","06","01","Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Mata seca de restinga à direita da estrada principal, entrando no bairro Liberdade, acessivel por uma estrada de terra adjacente a uma fabrica de tijolos, após o hospital Roberto Silvares no sentido São Mateus - Guriri.","-39.8588981628418","-18.716100692749","56510","Plantas com botões verdes e folhas lisas. Habitat: Mata seca de restinga à direita da estrada principal, entrando no bairro Liberdade, acessivel por uma estrada de terra adjacente a uma fabrica de tijolos, após o hospital Roberto Silv","SAMES01333","auto",NA,NA,"5",NA,NA,NA,NA,NA,NA,"-398102778.0","-187422222.0",NA,NA,NA,NA,NA,NA
"408","2021-03-24 17:08:52-03","UFES","SAMES","1337","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.","Ribeiro,M.","2010","11","10","Faria,M.B.; Giaretta,A.O.","2007","09","29","Brasil","Espírito Santo","São Mateus","Bairro Liberdade. Vegetação de restinga pleistocênica.","-39.8588981628418","-18.716100692749","56510",NA,"SAMES01337","auto",NA,NA,"76",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2021-03-24 17:08:52-03","UFES","SAMES","1336","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Giaretta,A.O.","2008","02","13","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga, próximo ao #?#Ao Mar#?#.","-39.8588981628418","-18.716100692749","56510","Planta de 2m comflores brancas e frutos verdes. elevação: 7m. Habitat: Vegetação de restinga, próximo ao #?#Ao Mar#?#.","SAMES01336","auto",NA,NA,"217",NA,NA,NA,NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA
"410","2021-03-24 17:08:52-03","UFES","SAMES","1335","PreservedSpecimen","Plantae","Capparaceae","Capparis","flexuosa","Capparis flexuosa","(L.) L.",NA,NA,NA,NA,"Martins,R.F.A.; Faria,M.B.;Moreira,M.A;Monteiro,M.M.","2008","03","20","Brasil","Espírito Santo","São Mateus","Guriri. Vegetação de restinga próximo ao loteamento #?#Mar Aberto#?# Qd. 30.","-39.8588981628418","-18.716100692749","56510","Planta de 3m de altura, frutos tipo vagem, flores brancas e passadas. Habitat: Vegetação de restinga próximo ao loteamento #?#Mar Aberto#?# Qd. 30.","SAMES01335","auto",NA,NA,"199",NA,NA,NA,NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA
"411","2021-03-24 17:08:52-03","UFES","SAMES","6807","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pereira,O.J.; Cribari,R.S.","2017","05","22","Brasil","Espírito Santo","Guriri","Guriri, Espírito Santo",NA,NA,NA,NA,"SAMES06807",NA,NA,NA,"8157",NA,NA,NA,NA,NA,NA,"-397597222.0","-187438889.0",NA,NA,NA,NA,NA,NA
"412","2021-03-24 17:08:52-03","UFES","SAMES","8781","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.; Cardoso, L.B.","2018","11","06","Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios- Próximo da divisa com a Reserva Indígina. Restinga holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596","37987","Escandente. Botão branco-esverdeado. Habitat: Formação arbustiva aberta não inundável","SAMES08781","auto",NA,NA,"8413",NA,NA,NA,NA,NA,NA,"-399313889.0","-196986111.0",NA,NA,NA,NA,NA,NA
"413","2021-03-24 17:08:53-03","UFES","SAMES","9878","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pereira,O.J.; Barboza,L.C.;Lemes,B.X.;Penha,J.S.","2018","11","08","Brasil","Espírito Santo","Linhares","Praia de cacimbas.","-40.0722007751465","-19.3910999298096","48094","Planta com 60 cm. Botão esverdeados. Habitat: Restinga","SAMES09878","auto",NA,NA,"8461",NA,NA,NA,NA,NA,NA,"-397372222.0","-194816667.0",NA,NA,NA,NA,NA,NA
"414","2021-03-24 17:08:53-03","UFES","SAMES","9548","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2019","01","08","Brasil","Espírito Santo","São Mateus","Barra Nova Sul.","-39.8588981628418","-18.716100692749","56510","Botão verde","SAMES09548","auto",NA,NA,"8832",NA,NA,NA,NA,NA,NA,"-397383333.0","-189572222.0",NA,NA,NA,NA,NA,NA
"415","2021-03-24 17:08:53-03","UFES","SAMES","9549","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.","2019","01","24","Brasil","Espírito Santo","Aracruz",NA,"-40.2733001708984","-19.8202991485596","37987","Planta com 1,5m de altura. Flor com estame albo","SAMES09549","auto",NA,NA,"8919",NA,NA,NA,NA,NA,NA,"-399305556.0","-196972222.0",NA,NA,NA,NA,NA,NA
"416","2021-03-24 17:08:52-03","UFES","SAMES","8782","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pereira, O.J.; Penha, J.S.; Lemes, B.X.; Cardoso, L.B.","2018","11","06","Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios- Próximo da divisa com a Reserva Indígina. Restinga holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596","37987","Planta escandente. Fruto avermelhado. Habitat: Formação arbustiva aberta não inundável","SAMES08782","auto",NA,NA,"8416",NA,NA,NA,NA,NA,NA,"-399313889.0","-196986111.0",NA,NA,NA,NA,NA,NA
"417","2021-03-24 17:08:52-03","UFES","SAMES","10062","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pereira, O.J.; Lemes, B.X.; Penha, J.S.; Elias, L.","2019","02","22","Brasil","Espírito Santo","Aracruz","Reserva Biológica de Comboios. Restinga Holocênica. Reserva Biológica de Comboios","-40.2733001708984","-19.8202991485596","37987","Planta com 5,5 m altura. Botão esverdeado.","SAMES10062","auto",NA,NA,"8959",NA,NA,NA,NA,NA,NA,"-399313889.0","-196977777.0",NA,NA,NA,NA,NA,NA
"418","2021-03-24 17:08:53-03","UFES","SAMES","9417","PreservedSpecimen","Plantae","Capparaceae","Cynophalla","flexuosa","Cynophalla flexuosa","(L.) J.Presl",NA,NA,NA,NA,"Pereira,O.J.; Lemes,B.X.;Penha,J.S.","2018","11","20","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227","41644","Planta com 3m de altura.Botões erverdeados.","SAMES09417","auto",NA,NA,"8507",NA,NA,NA,NA,NA,NA,"-397450000.0","-186791667.0",NA,NA,NA,NA,NA,NA
