"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber","typeStatus","previousCatalogNumber","sex"
"100","2020-12-21 16:38:39-03","MBM","MBM","55225","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Hatschbach, G.","40401","1977","10","25","Southern America","Brazil","Paraná","Tijucas do Sul","Piraí","-49.1988983154297","-25.9281005859375",NA,NA,"MBM055225","MBM055225",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"25228","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"101","2020-12-21 16:38:39-03","MBM","MBM","111660","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Wasum, R.","2071","1986","10","05","Southern America","Brazil","Rio Grande do Sul","Flores da Cunha","Otávio Rocha","-51.1817016601562","-29.0289001464844",NA,NA,"MBM111660","MBM111660",NA,NA,"Smith, S.F.",NA,NA,NA,NA,NA,"18321","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:38:39-03","MBM","MBM","348293","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Vaz, J.; Cordeiro, J.; Poliquesi, C.B.; Vaz, J.","7367","2008","11","19","Southern America","Brazil","Rio Grande do Sul","São José dos Ausentes","Pousada Flor de Açúcar","-50.0657997131348","-28.7483005523682",NA,"Epífita, flor amarela. Mata de galeria","MBM348293","MBM348293",NA,NA,"Lemos, J.V.","2010","10","11",NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:38:39-03","MBM","MBM","51092","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Reitz, R.; Klein, R.M.; Klein, R.M.","13416","1962","10","24","Southern America","Brazil","Santa Catarina","Monte Castelo","Serra do Espigão","-50.2310981750488","-26.4622001647949",NA,NA,"MBM051092","MBM051092",NA,NA,"Pabst, G.",NA,NA,NA,NA,NA,"43489","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:38:39-03","MBM","MBM","48931","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Hatschbach, G.","3287","1953","01",NA,"Southern America","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,"MBM048931","MBM048931",NA,NA,"Pabst, G.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"105","2020-12-21 16:38:39-03","MBM","MBM","79907","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Kummrow, R.","2069","1982","11","04","Southern America","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,"MBM079907","MBM079907",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"106","2020-12-21 16:38:39-03","MBM","MBM","53582","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Kummrow, R.","1177","1976","10","25","Southern America","Brazil","Paraná","Tijucas do Sul","Represa do Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,"MBM053582","MBM053582",NA,NA,"Pabst, G.",NA,NA,NA,NA,NA,"25228","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"107","2020-12-21 16:38:39-03","MBM","MBM","95027","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Kummrow, R.","2502","1984","11","08","Southern America","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,"MBM095027","MBM095027",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"108","2020-12-21 16:38:39-03","MBM","MBM","188456","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Silva, J.M.; Cordeiro, J.; Cordeiro, J.","1545","1995","10","05","Southern America","Brazil","Paraná","Ponta Grossa","Itaiacoca","-50.1618995666504","-25.0949993133545",NA,NA,"MBM188456","MBM188456",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"46557","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"109","2020-12-21 16:38:39-03","MBM","MBM","105339","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Oliveira, P.I.","959","1985","10","04","Southern America","Brazil","Paraná","São José dos Pinhais","Cotia","-49.2064018249512","-25.5347003936768",NA,NA,"MBM105339","MBM105339",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"45291","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"110","2020-12-21 16:38:39-03","MBM","MBM","55225","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Hatschbach, G.","40401","1977","10","25","Southern America","Brazil","Paraná","Tijucas do Sul","Piraí","-49.1988983154297","-25.9281005859375",NA,NA,"MBM055225","MBM055225",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"25228","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"111","2020-12-21 16:38:39-03","MBM","MBM","48931","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Hatschbach, G.","3287","1953","01",NA,"Southern America","Brazil","Paraná","Piraquara","Florestal","-49.0633010864258","-25.4416999816895",NA,NA,"MBM048931","MBM048931",NA,NA,"Pabst, G.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"112","2020-12-21 16:38:39-03","MBM","MBM","79907","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Kummrow, R.","2069","1982","11","04","Southern America","Brazil","Paraná","Piraquara","Roça Nova","-49.0633010864258","-25.4416999816895",NA,NA,"MBM079907","MBM079907",NA,NA,"Hatschbach, G.",NA,NA,NA,NA,NA,"12577","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"113","2020-12-21 16:38:39-03","MBM","MBM","53582","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Kummrow, R.","1177","1976","10","25","Southern America","Brazil","Paraná","Tijucas do Sul","Represa do Vossoroca","-49.1988983154297","-25.9281005859375",NA,NA,"MBM053582","MBM053582",NA,NA,"Pabst, G.",NA,NA,NA,NA,NA,"25228","auto",NA,NA,"ottonis",NA,NA,NA,NA,NA
"114","2015-09-03 19:53:07-03","MNHN","RECOLNAT_MNHN_P","P00437161","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Glaziou, A.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437161' target='other'> <mi>dwc_moreinfo</mi></a>","P00437161","P00437161_01 P00437161_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15656",NA,NA,NA
"115","2019-01-16 11:59:18-02","MNHN","RECOLNAT_MNHN_P","P00437152","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Lomont",NA,"1929",NA,NA,NA,"Guyane Française",NA,NA,"Guyane Française",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437152' target='other'> <mi>dwc_moreinfo</mi></a>","P00437152","P00437152_01 P00437152_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2015-09-16 02:09:28-03","MNHN","RECOLNAT_MNHN_P","P00437153","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Sagot, P.A.",NA,"1858",NA,NA,NA,"Guyane Française",NA,NA,"Roura",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437153' target='other'> <mi>dwc_moreinfo</mi></a>","P00437153","P00437153_01 P00437153_02",NA,NA,"Veyret",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-03 20:06:05-03","MNHN","RECOLNAT_MNHN_P","P00437154","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Funck, N.",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"Prov. de Trujillo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437154' target='other'> <mi>dwc_moreinfo</mi></a>","P00437154","P00437154_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2015-09-03 19:28:58-03","MNHN","RECOLNAT_MNHN_P","P00437155","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Herment, M.",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"Caracas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437155' target='other'> <mi>dwc_moreinfo</mi></a>","P00437155","P00437155_01 P00437155_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2015-09-03 20:06:05-03","MNHN","RECOLNAT_MNHN_P","P00437156","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Herment, M.",NA,NA,NA,NA,NA,"Colombie",NA,NA,"Colombie",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437156' target='other'> <mi>dwc_moreinfo</mi></a>","P00437156","P00437156_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","2015-09-03 20:06:05-03","MNHN","RECOLNAT_MNHN_P","P00437157","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Smith, H.H.",NA,"1898",NA,NA,NA,"Colombie",NA,NA,"Santa Marta",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437157' target='other'> <mi>dwc_moreinfo</mi></a>","P00437157","P00437157_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2353",NA,NA,NA
"121","2015-09-03 19:59:14-03","MNHN","RECOLNAT_MNHN_P","P00437158","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Weddell, H.A.",NA,"1845","7",NA,NA,"Brésil",NA,NA,"Prov. de Mato Grosso",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437158' target='other'> <mi>dwc_moreinfo</mi></a>","P00437158","P00437158_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3358",NA,NA,NA
"122","2015-09-18 20:55:56-03","MNHN","RECOLNAT_MNHN_P","P00437159","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Weddell, H.A.",NA,"1845","7",NA,NA,"Brésil",NA,NA,"Prov. de Mato Grosso",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437159' target='other'> <mi>dwc_moreinfo</mi></a>","P00437159","P00437159_01 P00437159_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3358",NA,NA,NA
"123","2015-09-03 19:53:08-03","MNHN","RECOLNAT_MNHN_P","P00437160","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Prov. de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437160' target='other'> <mi>dwc_moreinfo</mi></a>","P00437160","P00437160_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1425",NA,NA,NA
"124","2015-09-03 19:53:07-03","MNHN","RECOLNAT_MNHN_P","P00437162","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gardner, G.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Ceara",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437162' target='other'> <mi>dwc_moreinfo</mi></a>","P00437162","P00437162_01",NA,NA,"Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2732 bis",NA,NA,NA
"125","2015-09-03 20:06:05-03","MNHN","RECOLNAT_MNHN_P","P00437163","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Jobert",NA,"1877",NA,NA,NA,"Brésil",NA,NA,"Nord du Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437163' target='other'> <mi>dwc_moreinfo</mi></a>","P00437163","P00437163_01",NA,NA,"Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2015-09-24 17:57:39-03","MNHN","RECOLNAT_MNHN_P","P00437164","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Spruce, R.",NA,"1850","7",NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437164' target='other'> <mi>dwc_moreinfo</mi></a>","P00437164","P00437164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1005",NA,NA,NA
"127","2015-09-16 00:33:21-03","MNHN","RECOLNAT_MNHN_P","P00437165","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Spruce, R.",NA,"1851","6",NA,NA,"Brésil",NA,NA,"ad oram meridionalem flum. Amazonum, ad ostium flum. Solimoes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437165' target='other'> <mi>dwc_moreinfo</mi></a>","P00437165","P00437165_01 P00437165_02",NA,NA,"Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1526",NA,NA,NA
"128","2015-09-03 19:53:07-03","MNHN","RECOLNAT_MNHN_P","P00437166","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Spruce, R.",NA,"1851","6",NA,NA,"Brésil",NA,NA,"ad oram meridionalem flum. Amazonum, ad ostium flum. Solimoes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437166' target='other'> <mi>dwc_moreinfo</mi></a>","P00437166","P00437166_01 P00437166_02",NA,NA,"Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1526",NA,NA,NA
"129","2015-09-16 08:14:28-03","MNHN","RECOLNAT_MNHN_P","P00437167","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gardner, G.",NA,"1866",NA,NA,NA,"Brésil",NA,NA,"Prov. de Piauhy",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437167' target='other'> <mi>dwc_moreinfo</mi></a>","P00437167","P00437167_01 P00437167_02",NA,NA,"Christenson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2732",NA,NA,NA
"130","2015-09-04 12:58:00-03","MNHN","RECOLNAT_MNHN_P","P00437168","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Glaziou, A.",NA,"1895","8","21",NA,"Brésil",NA,NA,"entre Uru et Curalinho",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437168' target='other'> <mi>dwc_moreinfo</mi></a>","P00437168","P00437168_01 P00437168_02",NA,NA,"Correa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"22179",NA,NA,NA
"131","2015-09-03 19:28:58-03","MNHN","RECOLNAT_MNHN_P","P00437177","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Dusén, P.",NA,"1909","10","3",NA,"Brésil",NA,NA,"Parana : Roca Nova",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437177' target='other'> <mi>dwc_moreinfo</mi></a>","P00437177","P00437177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8710",NA,NA,NA
"132","2015-09-04 13:09:38-03","MNHN","RECOLNAT_MNHN_P","P00437178","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Glaziou, A.",NA,"1881","10",NA,NA,"Brésil",NA,NA,"Theresopolis",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437178' target='other'> <mi>dwc_moreinfo</mi></a>","P00437178","P00437178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13225",NA,NA,NA
"133","2015-09-04 12:45:51-03","MNHN","RECOLNAT_MNHN_P","P00437179","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Regnell, A.F.",NA,"1869","10","15",NA,"Brésil",NA,NA,"Brésil",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437179' target='other'> <mi>dwc_moreinfo</mi></a>","P00437179","P00437179_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"III 1162",NA,NA,NA
"134","2015-09-03 19:28:58-03","MNHN","RECOLNAT_MNHN_P","P00437180","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Smith, L.B.|Reitz, P.R.",NA,"1964","10","12",NA,"Brésil",NA,NA,"Santa Catarina : Municipalite Catanduvas : E of Catanduras","-51.75","-27.05","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437180' target='other'> <mi>dwc_moreinfo</mi></a>","P00437180","P00437180_01","700","800","Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ottonis",NA,"12429",NA,NA,NA
"135","2015-09-03 19:28:58-03","MNHN","RECOLNAT_MNHN_P","P00437180","PreservedSpecimen",NA,NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor ottonis","(Schltr.) Pabst","Smith, L.B.|Reitz, P.R.",NA,"1964","10","12",NA,"Brésil",NA,NA,"Santa Catarina : Municipalite Catanduvas : E of Catanduras","-51.75","-27.05","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p00437180' target='other'> <mi>dwc_moreinfo</mi></a>","P00437180","P00437180_01","700","800","Pabst",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ottonis",NA,"12429",NA,NA,NA
"136","2020-12-11 11:44:24-03","UFMG","BHCB","179516","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Carmo, FF","5567","2011","05","03","Southern America","Brasil","Minas Gerais","Rio Pardo Minas","Nova Aurora","-42.703056","-15.957778",NA,"Coletada em afloramento de canga.","BHCB036014","BHCB036014","970","970",NA,"2015","10","27","-42.703056","-15.957778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2020-12-11 11:44:24-03","UFMG","BHCB","76203","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Cohniella","cebolleta","Cohniella cebolleta","(Jacq.) Christenson","Hatschbach, G; Hatschbach, M; Barbosa, E","70816","2000","05","10","Southern America","Brasil","Tocantins","Aurora do Tocantins","Próximo do Riacho Seco","-46.4077987670898","-12.7131004333496",NA,"Mata de galeria; herbáceo; epífita; coletada em afloramentos de quartzito, MBR.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"36933","auto",NA,NA,NA,NA,NA,NA,NA,NA
"138","2020-12-11 11:44:33-03","UFMG","BHCB","91030","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) Chase","França, GS; et al.","653","2004","11","26","Southern America","Brasil","Minas Gerais","Camanducaia","Mata do Altair","-45.931667","-22.710833",NA,"Epífita, flores amarelas, floresta ombrofila densa altimontana.",NA,NA,"1900","1900",NA,NA,NA,NA,"-45.931667","-22.710833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2020-12-11 11:44:33-03","UFMG","BHCB","70695","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) Chase","Hatschbach, G; Cervi, AC; Barbosa, E","72536","2001","11","09","Southern America","Brasil","Santa Catarina","Urubici","Cachoeira do Avencal","-49.5917015075684","-28.0149993896484",NA,"Epífita, flor amarela","BHCB029008",NA,NA,NA,NA,"2011",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"140","2020-12-11 11:44:47-03","UFMG","BHCB","82048","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Melo, PHA de; Carvalho, FA; Ranieri, BD; Souza, DT; Lana, TC","648","2003","05","26","Southern America","Brasil","Minas Gerais","Iguatama","Fazenda Faroeste, margem esquerda do rio São Miguel","-45.669167","-20.256389",NA,"Epífita, herbácea, flor amarela com pintas marrom; em árvore isolada no pasto",NA,NA,"700","700",NA,"2003",NA,NA,"-45.669167","-20.256389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2020-12-11 11:44:47-03","UFMG","BHCB","154097","PreservedSpecimen","Plantae","Monocotyledon",NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Pereira-Silva, G","4176","1999","06","23","Southern America","Brasil","Goiás","Campinaçu","Margem direita do rio Maranhão, à noroeste da Serra Negra","-48.5710983276367","-13.789999961853",NA,"Erva epífita, flor amarela; Mata de galeria, relevo suave-ondulado, solo areno-argiloso","BHCB029307",NA,NA,NA,NA,"1999",NA,NA,NA,NA,"43965","auto",NA,NA,NA,NA,NA,NA,NA,NA
"142","2021-02-11 17:20:56-03","UFPR","UPCB","67281","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook) M.W. Chase & N.H. Williams","Brotto, M.L.","223","2008","10","21",NA,"Brasil","Paraná","Quatro Barras","Parque Estadual Serra da Baitaca.","-49","-25",NA,"Erva epífita, flores amarelas. Floresta Ombrófila Mista Montana..","UPCB0033167","UPCB0033167","960","960","Meneguzzo, T.E.C.","2017",NA,NA,"-49","-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2021-02-11 17:20:56-03","UFPR","UPCB","85632","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Gomesa","concolor","Gomesa concolor","(Hook.) M.W.Chase & N.H.Williams","Klein, J.","98",NA,NA,NA,NA,"Brasil","Rio Grande do Sul","São Francisco de Paula",NA,"-50.5835990905762","-29.4480991363525",NA,"Amostra conservada em solução de glicerina com álcool..",NA,NA,NA,NA,"Smidt, E.C.",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA
"144","2021-02-11 17:20:59-03","UFPR","UPCB","92001","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","concolor","Oncidium concolor","Hook.","Vermelho.| Araújo,D. |Lautert,M.|Lopes,N.|Moreira,S.N|Temponi,L.","109",NA,NA,NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Òrgãos: Trilha na descidodo abrigo 4","-43.343333","-22.782778",NA,"Epífita.Pedicelos verdes a amarelas. Cálice verde. Corola amarela","UPCB0034942","UPCB0034942","2035","2035",NA,"2012","05","26","-43.343333","-22.782778",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2013-10-05 06:32:00-03","MO","MOBOT","1340335","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Ronald L. Liesner|Ángel C. González","Liesner 10658","1981","3","16","South America","Venezuela","Mérida",NA,"2-4 km above dam site on Río Guaimaral.","-71.48333","7.75",NA,NA,NA,NA,"200.00000000","400.00000000","G. Carnevali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"112",NA,NA,NA
"146","2008-05-27 22:02:00-03","MO","MOBOT","1444716","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Alwyn H. Gentry|R.G. Troth","Gentry 24739","1979","2","14","South America","Venezuela","Guárico",NA,"Gallery forest along Río Guarico, Blum Ranch 39 km S of Calabozo, Llanos. Transect 1.",NA,NA,NA,NA,NA,NA,"70.00000000",NA,"C. Dodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","1724",NA,NA,NA
"147","2013-10-05 06:34:00-03","MO","MOBOT","1850255","PreservedSpecimen","Plantae",NA,NA,"Orchidaceae","Oncidium","cebolleta","Oncidium cebolleta","(Jacq.) Sw.","Gerrit Davidse|Ángel C. González","Davidse 14864A","1978","3","5","South America","Venezuela","Apure",NA,"Distrito Muñoz; Caño Setenta near its junction with the Bruzual-San Fernando Highway. Gallery forest grading into deciduous savanna forest and open savanna.","-69.31666","7.86666",NA,NA,NA,NA,"90.00000000",NA,"E. Dodson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1308",NA,NA,NA
