"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"101","2015-11-07 01:52:27-02","MNHN","RECOLNAT_MNHN_P","P01819563","PreservedSpecimen",NA,"Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Forero","Gardner, G.",NA,NA,NA,NA,"Brésil",NA,NA,"S. Orgaos",NA,NA,NA,NA,NA,NA,"P01819563","P01819563_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01819563' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"728",NA,NA,NA
"102","2015-09-05 10:51:47-03","MNHN","RECOLNAT_MNHN_P","P05615126","PreservedSpecimen",NA,"Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05615126","P05615126_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05615126' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,NA
"103","2015-09-05 10:51:48-03","MNHN","RECOLNAT_MNHN_P","P05615128","PreservedSpecimen",NA,"Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"P05615128","P05615128_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05615128' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"683",NA,NA,NA
"104","2019-05-16 10:47:22-03","MNHN","RECOLNAT_MNHN_P","P05615129","PreservedSpecimen",NA,"Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Burchell",NA,NA,NA,NA,"Brasil",NA,NA,"Brasiliae Tropicae.",NA,NA,NA,NA,NA,NA,"P05615129","P05615129_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05615129' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,"3658",NA,NA,NA
"105","2015-09-05 10:51:48-03","MNHN","RECOLNAT_MNHN_P","P05615127","PreservedSpecimen",NA,"Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Puiggary",NA,NA,NA,NA,"Brasil","São Paulo","Apiaí",NA,"-48.8400001525879","-24.5",NA,NA,NA,NA,"P05615127","P05615127_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05615127' target='other'> <mi>dwc_moreinfo</mi></a>","37738","auto",NA,NA,NA,NA,NA,NA
"106","2015-09-05 10:51:47-03","MNHN","RECOLNAT_MNHN_P","P05615124","PreservedSpecimen",NA,"Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Debeaux, O.",NA,"1899","1","1","Brasil","São Paulo","Santos",NA,"-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,"P05615124","P05615124_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05615124' target='other'> <mi>dwc_moreinfo</mi></a>","26836","auto",NA,NA,"38",NA,NA,NA
"107","2015-09-05 10:51:47-03","MNHN","RECOLNAT_MNHN_P","P05615125","PreservedSpecimen",NA,"Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Hatschbach, G.",NA,"1968","11","12","Brasil","Paraná","Campina Grande do Sul","Serra da Virgem Maria, base ocidental da serra.","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"P05615125","P05615125_01",NA,NA,NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05615125' target='other'> <mi>dwc_moreinfo</mi></a>","55154","auto",NA,NA,"20292",NA,NA,NA
"108","2021-02-11 17:18:35-03","UFPR","UPCB","1834","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Smith, L.B.","Reitz, R.","2351","1955","01","07","Brasil","Santa Catarina","Luiz Alves","Braço Joaquim","-48.9328002929688","-26.7206001281738",NA,NA,"400","400",NA,NA,"1956","01","01",NA,NA,NA,NA,NA,"Liana, fruto vermelho, semente preta. Mata..","16079","auto",NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:18:35-03","UFPR","UPCB","38770","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Smith, L.B.","Reitz, R.","2351","1955","01","07","Brasil","Santa Catarina","Luiz Alves","Braço Joaquim","-48.9328002929688","-26.7206001281738",NA,NA,"400","400","UPCB0038207",NA,"1956","01","01",NA,NA,NA,NA,NA,"Liana, fruto vermelho, semente preta. Mata..","16079","auto",NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:18:35-03","UFPR","UPCB","8501","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Smith, L.B.","Hatschbach, G.","20292","1968","11","12","Brasil","Paraná","Campina Grande do Sul","Serra Virgem Maria","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,NA,"1970","01","01",NA,NA,NA,NA,NA,"Arvoreta, 5m, flor creme. MAta pluvial, base oriental da serra..","55154","auto",NA,NA,NA,NA,NA,NA
"111","2019-02-19 04:30:00-03","MO","MOBOT","3171026","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm.",NA,"C.F.P. Martius","Martius s.n.","1817",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2009-07-09 17:05:00-03","MO","MOBOT","2457656","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm.","Smith, L. B.","Gert G. Hatschbach","Hatschbach 20292","1968","11","12","Brazil","Paraná",NA,"Campina Grande do Sul. Serra do Virgem Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2018-06-22 05:25:00-03","MO","MOBOT","2457673","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm.",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 5641","1957","11","7","Brazil","Santa Catarina",NA,"Garuva. Tres Barras",NA,NA,NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2008-05-27 22:02:00-03","MO","MOBOT","3398392","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm.","G. Hatschbach","R. Kummrow|Gert G. Hatschbach","Kummrow 2540","1984","11","23","Brazil","Paraná",NA,"Estação Marumbi (mun. Morretes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-08-31 09:08:34-03","INPA","INPA","132274","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Hatschbach, GG","Kummrow, R","2540","1984","11","23","Brasil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"INPA0132274","INPA0132274 INPA0132274_e","1985","02",NA,"Dicotyledon Com-Clade","Oxalidales",NA,"Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA
"116","2020-08-31 09:08:34-03","INPA","INPA","87905","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Smith, LB","Hatschbach, GG","20292","1968","11","12","Brasil","Paraná","Campina Grande do Sul","Serra da Virgem Maria","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"INPA0087905","INPA0087905 INPA0087905_e","1970",NA,NA,"Dicotyledon Com-Clade","Oxalidales",NA,"Southern America",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"117","2020-06-15 15:30:03-03","UNESP-RC","HRCB","28430","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Ivanauskas, N.M.","Ivanauskas, N.M.","377","1995","09","26","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.876944","-24.608333","47º52'37W","24º36'30S",NA,NA,NA,NA,"1996","08","20",NA,NA,NA,NA,NA,"Liana. Frutos vermelhos",NA,NA,NA,NA,NA,NA,NA,NA
"118","2020-06-15 15:30:03-03","UNESP-RC","HRCB","20367","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Costa, C.B.","Leitão Filho, H.F.","s.n.","1995","02","10","Brasil","São Paulo","Pariquera-Açu","Estação Experimental do Instituto Agronômico","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,"2002","05","06",NA,NA,NA,NA,NA,"Liana. Frutos verde-claros","17990","auto",NA,NA,NA,NA,NA,NA
"119","2017-11-24 14:10:25-02","UFLA","ESAL","226","S","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch","F. C. Hoehne","Hoehne, FC","22998",NA,NA,NA,"Brasil","São Paulo","São Paulo","Vila Cerqueira César","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; ; ; vermelho","53584","auto",NA,NA,NA,NA,NA,NA
"120","2013-06-13 11:15:59-03","CPQBA","CPMA","1157","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B. Sm.",NA,"Narciso",NA,"1982","07","07","Brasil","Minas Gerais","Uberlândia",NA,"-48.277222","-18.918611","48º 16' 38 W","18º 55' 07 S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CPQBA 670",NA,NA,NA
"121","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"122","2020-09-12 05:00:02-03","US","US","2931699","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"G. Hatschbach","43285","1980","11","14","Brazil","Paraná","Antonina","Rio Lageado","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"US01857629","US01857629_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"38300","auto","Dicotyledonae",NA,NA,"1",NA,NA
"123","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"124","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"125","2020-09-12 05:00:02-03","US","US","USw15029","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. Reitz & R. M. Klein","5641",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"126","2020-09-12 05:00:02-03","US","US","2271454","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. M. Klein","2256","1957","11","27","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,"US01857635","US01857635_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"21797","auto","Dicotyledonae",NA,NA,"1",NA,NA
"127","2020-09-12 05:00:02-03","US","US","2123097","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. M. Klein","499","1953","4","3","Brazil","Santa Catarina","Anitápolis",NA,"-49.1286010742188","-27.9018993377686",NA,NA,"500",NA,"US01857643","US01857643_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"20462","auto","Dicotyledonae",NA,NA,"1",NA,NA
"128","2020-09-12 05:00:02-03","US","US","20010","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"Wilkes Explor. Exped.","s.n.","1838",NA,NA,"Brazil","Rio de Janeiro",NA,"Organ Mountains",NA,NA,NA,NA,NA,NA,"US00899257","US00899257_01",NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"129","2020-09-12 05:00:02-03","US","US","2323263","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. Reitz & R. M. Klein","4328","1957","6","15","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,"US01857638","US01857638_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"21797","auto","Dicotyledonae",NA,NA,"1",NA,NA
"130","2020-09-12 05:00:02-03","US","US","2574662A","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"G. Hatschbach","20292","1968","11","12","Brazil","Paraná","Campina Grande do Sul","Serra da Virgem Maria","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"US01857630","US01857630_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"55154","auto","Dicotyledonae",NA,NA,"1",NA,NA
"131","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"132","2020-09-12 05:00:02-03","US","US","2323842","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. Reitz & R. M. Klein","8875","1959","6","27","Brazil","Santa Catarina","Rio do Sul",NA,"-49.6431007385254","-27.2141990661621",NA,NA,NA,NA,"US01857633","US01857633_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"15163","auto","Dicotyledonae",NA,NA,"1",NA,NA
"133","2020-09-12 05:00:02-03","US","US","3660355","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. Reitz & R. M. Klein","5947","1957","12","30","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,"US01857632","US01857632_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"21797","auto","Dicotyledonae",NA,NA,"1",NA,NA
"134","2020-09-12 05:00:02-03","US","US","2271730","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. Reitz & R. M. Klein","5106","1957","10","10","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,"US01857637","US01857637_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"21797","auto","Dicotyledonae",NA,NA,"1",NA,NA
"135","2020-09-12 05:00:02-03","US","US","3076725","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. Kummrow & G. Hatschbach","2540","1984","11","23","Brazil","Paraná","Morretes","Estação Marumbi","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"US01857628","US01857628_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"30514","auto","Dicotyledonae",NA,NA,"1",NA,NA
"136","2020-09-12 05:00:02-03","US","US","2830230","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. Reitz & R. M. Klein","5641","1957","11","7","Brazil","Santa Catarina","Três Barras",NA,"-50.3222007751465","-26.1063995361328",NA,NA,"150",NA,"US01857636","US01857636_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"22564","auto","Dicotyledonae",NA,NA,"1",NA,NA
"137","2020-09-12 05:00:02-03","US","US","2323800","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"R. Reitz & R. M. Klein","8535","1959","3","12","Brazil","Santa Catarina","Rio do Sul","Serra do Matador","-49.6431007385254","-27.2141990661621",NA,NA,"500",NA,"US01857634","US01857634_01",NA,NA,NA,NA,"Rosales",NA,"South America",NA,NA,"15163","auto","Dicotyledonae",NA,NA,"1",NA,NA
"138","2020-09-12 05:00:02-03","US","US","282464","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,"F. Sellow","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01857631","US01857631_01",NA,NA,NA,NA,"Rosales",NA,"South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"139","2019-11-13 11:18:03-03","USP","SPF","144687","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Groppo, M","Groppo, M","424","2000","07","28","Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"SPF00144687",NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA,NA
"140","2019-10-07 09:36:15-03","UEFS","HUEFS","5051","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Kummrow, R.","2540","1984","11","23","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,"HUEFS0005051","HUEFS0005051",NA,NA,NA,"Angiospermae","Oxalidales",NA,NA,NA,NA,"30514","auto","Rosanae",NA,NA,NA,NA,NA
"141","2015-10-03 11:50:48-03","F","FMNH-SEEDPLANTS","V0358327F","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,"V0358327F","V0358327F_01",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"142","2019-06-11 13:46:58-03","F","FMNH-SEEDPLANTS","V0401204F","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus",NA,"RRC ID Flag","R. Reitz","8535","1959","3","12","Brazil","Rio Grande do Sul",NA,NA,"-54","-30",NA,NA,NA,NA,"V0401204F","V0401204F_01 V0401204F_02",NA,NA,NA,"Spermatophyta",NA,NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,"8535",NA,NA,NA
"143","2019-01-25 15:34:31-02","IAC","IAC","5287","S","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.","O. Handro","A.P. Viégas","s/nº","1939","11","09","Brasil","São Paulo","Lindóia",NA,"-46.65","-22.5231","-46.65","-22.5231",NA,NA,NA,NA,"1945","02","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2019-01-25 15:34:31-02","IAC","IAC","8008","S","Plantae","Connaraceae","Connarus","cymosus","Connarus cymosus","Planch.","D.M. Dedecca","R.L. Fróes","141","1945","06","13","Brasil","São Paulo","Monte Alegre do Sul","IAC, Estação Experimental, área nativa","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,NA,NA,"1948","09","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2019-01-25 15:39:28-02","IAC","IAC","35374","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","C.B. Costa","N.M. Ivanauskas","168","1995","05","24","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.883333","-24.6","-47.883333","-24.600000",NA,NA,NA,NA,"2001","12","24",NA,NA,NA,NA,NA,"Coordenadas do material: 24°36#?#S 47°53#?#W",NA,NA,NA,NA,NA,NA,NA,NA
"146","2019-01-25 15:39:28-02","IAC","IAC","35525","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","N.M. Ivanauskas","N.M. Ivanauskas","377","1995","09","26","Brasil","São Paulo","Pariquera-Açu","IAC, Estação Experimental","-47.866667","-24.6","-47.866667","-24.600000",NA,NA,NA,NA,"1996","08","20",NA,NA,NA,NA,NA,"Coordenadas do material: 24°40#?#S 47°52#?#W",NA,NA,NA,NA,NA,NA,NA,NA
"147","2019-01-25 15:39:28-02","IAC","IAC","43190","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","L.C. Bernacci","L.C. Bernacci; G.A.D.C. Franco; E. Q. Santos & E. Furlan","3483","2001","08","10","Brasil","São Paulo","Ibiúna","próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Dito, indivíduo X 7.3","-47.045723","-23.76789","-47.045723","-23.76789",NA,NA,NA,NA,"2007","08","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","2020-09-22 13:48:36-03","USP","SPFW","965","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","P.R. Reitz 1958","Reitz ;Klein","5641","1957","11","07","Brasil","Santa Catarina","São Francisco do Sul",NA,"-48.6380996704102","-26.2432994842529",NA,NA,"150","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA
"149","2019-11-13 16:04:37-03","UNISANTA","HUSC","1986","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Rossi, L.","Martins, S.E.; Sampaio, P.S.P.","502","1999","06","22","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-45.966667","-23.783333","-45.966667","-23.783333",NA,NA,NA,NA,"1999","08",NA,"Magnoliophyta",NA,NA,NA,NA,"Ávore, 7m altura. Frutos avermelhados imaturos.; Floresta baixa de restinga",NA,NA,NA,NA,NA,NA,NA,NA
"150","2019-11-13 16:04:37-03","UNISANTA","HUSC","1596","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Rossi, L.","Magenta, M.A.G.; Anunciação, E.A.; Sampaio, P.S.P.; Martins, S.E.; Lima, E.S.","79","1999","01","14","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-45.966667","-23.783333","-45.966667","-23.783333",NA,NA,NA,NA,"1999","05",NA,"Magnoliophyta",NA,NA,NA,NA,"Arbusta escandente. Corola creme. Botoões florais ocre; Escrube",NA,NA,NA,NA,NA,NA,NA,NA
"151","2019-11-13 16:04:37-03","UNISANTA","HUSC","1597","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Rossi, L.","Magenta, M.A.G.; Anunciação, E.A.; Sampaio, P.S.P.; Martins, S.E.; Lima, E.S.","80","1999","01","14","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-45.966667","-23.783333","-45.966667","-23.783333",NA,NA,NA,NA,"1999","05",NA,"Magnoliophyta",NA,NA,NA,NA,"Arbusta escandente. Frutosimaturos.; Escrube",NA,NA,NA,NA,NA,NA,NA,NA
"152","2019-11-13 16:04:37-03","UNISANTA","HUSC","4492","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Sampaio, P.S.P.","Sampaio, P.S.P.; Pastore, J.A.","710","2002","09","09","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"2002","09",NA,"Magnoliophyta",NA,NA,NA,NA,"Liana volúvel com frutos vermelhos.; Floresta de Restinca Seca Baixa.","37616","auto",NA,NA,NA,NA,NA,NA
"153","2019-11-13 16:04:37-03","UNISANTA","HUSC","1862","PreservedSpecimen","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.","Rossi, L.","Martins, S.E.; Magenta, M.A.G.; Sampaio, P.S.P.; Boldrin, A.H.L.; Monteiro, A.C.S.","470","1999","05","06","Brasil","São Paulo","Bertioga","Praia do Itaguaré","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,NA,"1999","05",NA,"Magnoliophyta",NA,NA,NA,NA,"Árvore, 3m de altura. Frutos vináceos.; Escubre.","37616","auto",NA,NA,NA,NA,NA,NA
"154","2016-08-23 10:59:06-03","NHMLondon","NHM-LONDON-BOT","BM000885126","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"Friedrich Sellow; b.1789; d.1831; Sellow","5898",NA,NA,NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,"1978",NA,NA,NA,NA,"Syntype",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/cb650ad6896e7eb2500033cedd35811002c88455/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4994734",NA
"155","2016-08-23 10:59:06-03","NHMLondon","NHM-LONDON-BOT","BM000885135","S","Plantae","Connaraceae","Connarus","rostratus","Connarus rostratus","(Vell.) L.B.Sm.",NA,"George Gardner; b.1812; d.1849; Gardner","728","1837","03",NA,"Brasil",NA,NA,NA,"-53.08982","-10.773109","-53.08982","-10.773109",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Isotype",NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/2b46b1cf5c3c32eceffe8899e2944c54eddea5ad/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,"NHMUK:ecatalogue:4994743",NA
