"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","locality","preparationType","occurrenceRemarks","barcode","imagecode","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex","typeStatus"
"448","2020-06-29 09:32:11-03","UFRRJ","RBR","16102","S","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S. Faria","G.E.L. Macedo","776","2004",NA,"Brasil","Fazenda Brejo Novo, a 10,5 km da av. otávio Mangabeira, entrando pela Av. Exupério Miranda no bairro do Mandacaru. S13°56#?#41' W40°06#?#33.9' 467m",NA,NA,"RBR00016102",NA,"04","23","Bahia","Jequié","-40.0835990905762","-13.8575000762939",NA,NA,NA,"2008","07",NA,NA,"49443","auto",NA,"30",NA,NA,NA,NA,NA
"449","2020-06-29 09:32:11-03","UFRRJ","RBR","16097","S","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","G.V. Somner","Curso taxonomia UFES/UNICAMP 84","s.n.","1984",NA,"Brasil","Morro Grande-fradinhos",NA,NA,"RBR00016097",NA,"07","03","Espírito Santo","Vitória","-40.3377990722656","-20.3194007873535",NA,NA,NA,"1992","06",NA,NA,"15291","auto",NA,"24",NA,NA,NA,NA,NA
"450","2020-06-29 09:32:11-03","UFRRJ","RBR","16100","S","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M. Oliveira","L.M. Nascimento","7","1996",NA,"Brasil","Parque Ecológico de Serra Negra",NA,NA,"RBR00016100",NA,"06","20","Pernambuco","Bezerros","-35.7969017028809","-8.23332977294922",NA,NA,NA,"1998","03",NA,NA,"25699","auto",NA,NA,NA,NA,NA,NA,NA
"451","2020-06-29 09:32:11-03","UFRRJ","RBR","37892","S","Plantae",NA,NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","M.S. Faria","M.S. Faria","86","2008",NA,"Brasil","Praia da Gorda, Orla da praia",NA,NA,"RBR00037892",NA,"09","09","Rio de Janeiro","Armação de Búzios","-41.8816986083984","-22.7469005584717",NA,NA,NA,"2008","06",NA,NA,"12927","auto",NA,"09",NA,NA,NA,NA,NA
"452","2021-03-21 19:38:45-03","UFC","EAC","33740","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Nunes, E.","Silveira, E.R.","s.n.","2004","Southern America","Brasil","Sítio Garapa",NA,"Flor branca.","EAC0033740",NA,"04","02","Ceará","Acarape","-38.7083015441895","-4.22417020797729",NA,NA,NA,"2004","04",NA,NA,"15420","auto",NA,"16",NA,NA,NA,NA,NA
"453","2021-03-21 19:38:45-03","UFC","EAC","34164","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Araújo, F.S.; Vasconcelos, S.F.","1350","2002","Southern America","Brasil","RPPN Serra das Almas",NA,"Trepadeira, flor branca.; Caatinga","EAC0034164",NA,"02","27","Ceará","Crateús","-40.6775016784668","-5.1783299446106","260","370",NA,"2004","12",NA,NA,"43216","auto",NA,"17",NA,NA,NA,NA,NA
"454","2021-03-21 19:38:45-03","UFC","EAC","5432","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Matos, F.J.A.; Barros, M.M.","s.n.","1966","Southern America","Brasil","Próximo à praia do Futuro",NA,NA,"EAC0005432",NA,"06","07","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,"1997",NA,NA,NA,"19924","auto",NA,NA,NA,NA,NA,NA,NA
"455","2021-03-21 19:38:45-03","UFC","EAC","43208","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Moro, M.F.; Menezes, M.O.T.; Souza, S.S.G.","77","2007","Southern America","Brasil","RPPN Fancy Nunes, Faz. Natália.",NA,"Trepadeira; Coordenadas geográficas: 444 771/ 9556 278; Caatinga","EAC0043208",NA,"04","29","Ceará","General Sampaio","-39.4543991088867","-4.05278015136719",NA,NA,NA,"2007","06",NA,NA,"15114","auto",NA,NA,NA,NA,NA,NA,NA
"456","2021-03-21 19:38:45-03","UFC","EAC","49182","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Miranda, A.M.","Miranda, A.M.; Manso, K.","6273","2011","Southern America","Brasil","Maciço do Pereiro",NA,"Trepadeira, frequente, flor branca, fruto imaturo verde-claro; Caatinga","EAC0049182",NA,"04","10","Ceará","Jaguaribe","-38.621898651123","-5.89056015014648",NA,NA,NA,"2011","04",NA,NA,"45831","auto",NA,"10",NA,NA,NA,NA,NA
"457","2021-03-21 19:38:45-03","UFC","EAC","30587","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Fernandes, A.; Nunes, E.","Andrade, A.","s.n.","2001","Southern America","Brasil","Serrote de tamanduá",NA,"Trepadeira.; Caatinga","EAC0030587",NA,"03","31","Ceará","Pentecoste","-39.2703018188477","-3.79277992248535",NA,NA,NA,"2001","05",NA,NA,"40139","auto",NA,"11",NA,NA,NA,NA,NA
"458","2021-03-21 19:38:45-03","UFC","EAC","38948","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Nunes, E.","Alves, J.E.; Santos, T.R.","s.n.","2005","Southern America","Brasil","Fazenda UVA, 10 km da estrada Sobral-Remédios",NA,"Herbáceae, flora 08, flor branca.","EAC0038948",NA,"03","08","Ceará","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,NA,"2006","04",NA,NA,"84289","auto",NA,"26",NA,NA,NA,NA,NA
"459","2021-03-21 19:38:45-03","UFC","EAC","10101","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Nunes, E.; Figueiredo, M.A.","EAC10101","1981","Southern America","Brasil","Faz. Boa Vista",NA,"Trepadeira, flor branca.; Caatinga","EAC0010101",NA,"04","28","Ceará","Tauá","-40.2928009033203","-6.00305986404419",NA,NA,NA,"1997",NA,NA,NA,"70667","auto",NA,NA,NA,NA,NA,NA,NA
"460","2021-03-21 19:38:45-03","UFC","EAC","14326","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.",NA,"Grupo Pedra do Cavalo","s.n.","1980","Southern America","Brasil","Vale dos rios Paraguaçu e Jacuipe, Estação da EMBASA",NA,"Trepadeira com flor alva, pequenas e frutos inflados.","EAC0014326",NA,"06",NA,"Bahia","Cachoeira","-39.083333","-12.533333","40","120",NA,NA,NA,"-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"461","2021-03-21 19:38:45-03","UFC","EAC","14478","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Scardino; et al.","Grupo Pedra do Cavalo","s.n.","1980","Southern America","Brasil","Vale dos Rios Paraguaçu e Jacuipe, Barragem de Bananeiras",NA,"Trepadeira com gavinhas caulinares, folhas alternas, compostas, trifoliadas, flores alvas em dicásios modificados e axilares, fruto alado e inflado.","EAC0014478",NA,"05",NA,"Bahia","Cachoeira","-39.083333","-12.533333","40","120",NA,"1980","07","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"462","2021-03-21 19:38:45-03","UFC","EAC","14327","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Scardino; et al.","Grupo Pedra do Cavalo","s.n.","1980","Southern America","Brasil","Vale dos rios Paraguaçu e Jacuipe, Morro Belo",NA,"Trepadeira com gavinhas e folhas compostas, inflorescências axilares com flores alvas, frutos inflados.","EAC0014327",NA,"08",NA,"Bahia","Cachoeira","-39.083333","-12.533333","40","120",NA,"1980","09","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"463","2021-03-21 19:38:45-03","UFC","EAC","36415","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Castro, A.S.F.","Oliveira, M.A.","s.n.","1941","Southern America","Brasil",NA,NA,NA,"EAC0036415",NA,"04","17","Paraíba","São Gonçalo",NA,NA,NA,NA,NA,"2011","05",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"464","2021-03-21 19:38:45-03","UFC","EAC","36416","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Castro, A.S.F.","Luetzelburg, P.","s.n.","1936","Southern America","Brasil","Posto Agrícola Condado",NA,"Flor branca.","EAC0036416",NA,"03","25","Paraíba",NA,NA,NA,NA,NA,NA,"2011","05",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"465","2021-03-21 19:38:45-03","UFC","EAC","36417","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Castro, A.S.F.","Luetzelburg, P.","s.n.","1936","Southern America","Brasil","Cariri cearense",NA,"Flor branca.","EAC0036417",NA,"03","25","Ceará",NA,NA,NA,NA,NA,NA,"2011","05",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA
"466","2021-03-21 19:38:45-03","UFC","EAC","42841","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Loiola, M.I.B.; Paula-Zárate, E.L.","233","1996","Southern America","Brasil","Distrito Quixeré, Fazenda Mato Alto, Manga Grande, Substrato: calcário jandaíra.",NA,"Liana.; Caatinga arbustivo-arbórea","EAC0042841",NA,"09","18","Ceará","Quixeré","-37.814417","-5.188611",NA,NA,NA,"1997","03","-37.814417","-5.188611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"467","2021-03-21 19:38:45-03","UFC","EAC","42843","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.; Andrade, I.","Figueiredo, M.A.; Lima-Verde, L.W.","933","1997","Southern America","Brasil","Estação Ecológica de Aiuaba, Substrato: solo aluvial.",NA,"Liana.; Mata Ciliar","EAC0042843",NA,"10","01","Ceará","Aiuaba","-40.179806","-6.666667",NA,NA,NA,"1997","10","-40.179806","-6.666667",NA,NA,NA,"01",NA,NA,NA,NA,NA
"468","2021-03-21 19:38:45-03","UFC","EAC","42846","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.A.","Melo, L.M.R.","75","1997","Southern America","Brasil","Fazenda Mato Alto, Cedro, Substrato: calcário jandaíra.",NA,"Liana.; Caatinga arbustivo-arbórea","EAC0042846",NA,"05","13","Ceará","Quixeré","-37.777917","-5.197417",NA,NA,NA,"1997","05","-37.777917","-5.197417",NA,NA,NA,"13",NA,NA,NA,NA,NA
"469","2021-03-21 19:38:45-03","UFC","EAC","42849","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Loiola, M.I.B.; Paula-Zárate, E.L.","232","1996","Southern America","Brasil","Cedro, Substrato: calcário jandaíra.",NA,"Liana.; Caatinga arbustivo-arbórea","EAC0042849",NA,"09","18","Ceará","Quixeré","-37.814417","-5.188611",NA,NA,NA,"1997","03","-37.814417","-5.188611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2021-03-21 19:38:45-03","UFC","EAC","42851","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Lima-Verde, L.W.; Figueiredo, M.A.; Loiola, M.I.B.; Barros, E.O.","250","1996","Southern America","Brasil","Arara",NA,"Liana.; Caatinga arbustivo-arbórea","EAC0042851",NA,"05","30","Ceará","Aiuaba","-40.242556","-6.626583","450","450",NA,"1997","03","-40.242556","-6.626583",NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2021-03-21 19:38:45-03","UFC","EAC","42852","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Lima-Verde, L.W.; Figueiredo, M.A.; Paula-Zárate, E.L.; Gomes, O.M.; Oliveira, O.F.","273","1996","Southern America","Brasil","Mato Alto, Substrato: grupo apodi, calcário jandaíra.",NA,"Trepadeira, frequente; folha composta, membranácea, pilosa; inflor. racemo axilar com 2 gavinhas na base, corola branca; fruto cápsula.; Caatinga arbustivo-arbórea","EAC0042852",NA,"06","13","Ceará","Quixeré","-37.816667","-5.183333","110","110",NA,"1997",NA,"-37.816667","-5.183333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2021-03-21 19:38:45-03","UFC","EAC","42858","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Barros, E.O.; Souza, M.M.A.","71","1997","Southern America","Brasil","Catingueira, Substrato: solo aluvial.",NA,"Liana.; Mata ciliar","EAC0042858",NA,"06","04","Ceará","Aiuaba","-40.130944","-6.660806",NA,NA,NA,"1999","02","-40.130944","-6.660806",NA,NA,NA,"02",NA,NA,NA,NA,NA
"473","2021-03-21 19:38:45-03","UFC","EAC","49532","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Lima-Verde, L.W.","3562","2008","Southern America","Brasil","Sítio salva vidas ( lixão)",NA,"Hábito escandente, flor esbranquiçada.; Mata seca","EAC0049532",NA,"11","27","Ceará","Guaramiranga","-38.992083","-4.254444","690","690",NA,"2008","11","-38.992083","-4.254444",NA,NA,NA,"27",NA,NA,NA,NA,NA
"474","2021-03-21 19:38:45-03","UFC","EAC","49421","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Lima-Verde, L.W.; et al.","3480","2008","Southern America","Brasil","Sítio Salva-Vidas, Lixão, Sotavento.",NA,"Escandente, flor esbranquiçada.; Mata seca","EAC0049421",NA,"06","26","Ceará","Guaramiranga","-38.992083","-4.254444",NA,NA,NA,"2008","06","-38.992083","-4.254444",NA,NA,NA,"26",NA,NA,NA,NA,NA
"475","2021-03-21 19:38:45-03","UFC","EAC","49471","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Lima-Verde, L.W.; et al.","346508","2008","Southern America","Brasil","Sítio Jardim, mata do Damásio, Sotavento.",NA,"Escandente, flor creme.; Mata seca","EAC0049471",NA,"04","26","Ceará","Mulungu","-39.000861","-4.285111","830","830",NA,"2008","04","-39.000861","-4.285111",NA,NA,NA,"26",NA,NA,NA,NA,NA
"476","2021-03-21 19:38:45-03","UFC","EAC","49759","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Bezerra, A.C.","41","2009","Southern America","Brasil","Povoado do Pendanga",NA,"Trepadeira, flor amarela.; Caatinga","EAC0049759",NA,"05","20","Ceará","Caridade","-38.982667","-4.194111",NA,NA,NA,NA,NA,"-38.982667","-4.194111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2021-03-21 19:38:45-03","UFC","EAC","49425","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Lima-Verde, L.W.","349408","2008","Southern America","Brasil","Sítio Salva-Vidas, Lixão, Sotavento.",NA,"Trepadeira lenhosa, caméfito, flor branca, fruto verde.; Floresta seca","EAC0049425",NA,"06","26","Ceará","Guaramiranga","-38.992083","-4.254444","690","690",NA,"2008","06","-38.992083","-4.254444",NA,NA,NA,"26",NA,NA,NA,NA,NA
"478","2021-03-21 19:38:45-03","UFC","EAC","49515","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Lima-Verde, L.W.","3626","2009","Southern America","Brasil","Sítio salva vidas, Sotavento, mata do lixão.",NA,"Hábito escandente, flor branco-esverdeada.; Mata seca","EAC0049515",NA,"05","30","Ceará","Guaramiranga","-38.992083","-4.254444",NA,NA,NA,"2009","05","-38.992083","-4.254444",NA,NA,NA,"30",NA,NA,NA,NA,NA
"479","2021-03-21 19:38:45-03","UFC","EAC","54181","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Gomes, R.C.","s.n.","2013","Southern America","Brasil","Bacia hidrográfica do rio Carrapateiras (Belém)",NA,NA,"EAC0054181",NA,"06","23","Ceará","Tauá","-40.082778","-5.445","591","591",NA,"2013","09","-40.082778","-5.445",NA,NA,NA,"11",NA,NA,NA,NA,NA
"480","2021-03-21 19:38:46-03","UFC","EAC","58650","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Souza, E.B.; Nepomuceno, F.A.A.","Souza, E.B.; Nepomuceno, F.A.A.; Nepomuceno, I.V.; Ramos, D.B.; Santos, F.D.S.","3687","2015","Southern America","Brasil","serra da Meruoca, sítio Santa Cruz, trilha do Delta.",NA,"Trepadeira lenhosa com gavinhas, caules verde-vináceos, folhas herbáceas, flor com cálice verde e corola branca, frutos castanhos e sementes negras.; Área de Floresta Estacional Semidecidual (Floresta Subcaducifólia Tropical Pluvial -","EAC0058650",NA,"08","21","Ceará","Sobral","-40.406667","-3.632222","600","800",NA,"2015","09","-40.406667","-3.632222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"481","2021-03-21 19:38:46-03","UFC","EAC","59042","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Guedes, M.L.","Guedes, M.L.; alunos de Botânica","23491","2015","Southern America","Brasil","Chapada Diamantina, caminho para o rio Verde.",NA,"Trepadeira. Folhas com folíolos membranáceos, vilosos. Inflorescência axilar. Fruto inflado, imaturo.; Mata.","EAC0059042",NA,"06","12","Bahia","Ipupiara","-42.471389","-11.835556","863","863",NA,"2015","06","-42.471389","-11.835556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"482","2021-03-21 19:38:46-03","UFC","EAC","60910","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Meneses, H.M.","156","2017","Southern America","Brasil","Centro Ecológico RNSA.",NA,"Trepadeira, flor branca.","EAC0060910",NA,"04","04","Ceará","Crateús","-40.866944","-5.1415","1022","1022",NA,"2017","08","-40.866944","-5.1415",NA,NA,NA,"02",NA,NA,NA,NA,NA
"483","2021-03-21 19:38:46-03","UFC","EAC","61459","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Souza, E.B.; Araújo, F.F.","Souza, E.B.; Cavalcante, K.P.; Wetzel, M.L.R.; Araújo, F.F.; Mendes, F.A.; Mendes, V.","4630","2017","Southern America","Brasil","Distrito de Taperuaba, Unidade de Conservação Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).",NA,"Trepadeira volúvel, ramos verde-vináceos. Folhas cartáceas. Flores com cálice verde e corola branca. Frutos imaturos verdes cobertos pelo cálice acrescente.; Área de Caatinga sobre solos areno-argilosos com afloramentos graníticos.","EAC0061459",NA,"05","23","Ceará","Sobral","-39.993056","-4.058889","210","210",NA,"2017","05","-39.993056","-4.058889",NA,NA,NA,NA,NA,NA,NA,NA,NA
"484","2021-03-21 19:38:46-03","UFC","EAC","62138","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Loiola, M.I.B.","Câmara, C.P.","110","2018","Southern America","Brasil","Sítio Varzinha.",NA,"Percepção etnobotânica dos apicultores do município de Marcelino Vieira-RN.; Trepadeira, fruto verde-claro.; Caatinga, solo areno-argiloso.","EAC0062138",NA,"04","26","Rio Grande do Norte","Marcelino Vieira","-38.271389","-6.623583","250","250",NA,"2018","08","-38.271389","-6.623583",NA,NA,NA,"06",NA,NA,NA,NA,NA
"485","2021-03-21 19:38:46-03","UFC","EAC","62851","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Guedes, M.L.","Santana, F.A.; Santana, F.A.; Hurbath, F.; Alves, M.","130","2012","Southern America","Brasil","Serra Geral, Cachoeirão, subida após o trilho do trem",NA,"Trepadeira, folíolos discolores. Botões verdes, flores creme. Frutos imaturos verdes.; Cerrado.","EAC0062851","EAC0062851","02","26","Bahia","Licínio de Almeida","-42.549444","-14.698611","971","971",NA,"2014","08","-42.549444","-14.698611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-03-21 19:38:46-03","UFC","EAC","63651","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Chamorro, F.J.","212","2017","Southern America","Brasil","RPPN Serra das Almas",NA,"Influência de pulsos de recursos na estruturação de comunidades, abelhas e recursos florais no semiárido brasileiro.","EAC0063651","EAC0063651","02","04","Ceará","Crateús","-40.868333","-5.140278",NA,NA,NA,"2019","01","-40.868333","-5.140278",NA,NA,NA,"30",NA,NA,NA,NA,NA
"487","2021-03-21 19:38:46-03","UFC","EAC","62745","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Guedes, M.L.","Guedes, M.L.","30026","2017","Southern America","Brasil","Fazenda Quiche",NA,"Herbácea, trepadeira, com gavinhas. Folhas bipinadas, membranáceas. Inflorescência com botões esverdeados.; Caatinga antropizada.","EAC0062745",NA,"11","30","Bahia","Conceição do Coité","-37.999167","-12.564167","349","349",NA,"2018","01","-37.999167","-12.564167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"488","2021-03-21 19:38:45-03","UFC","EAC","54754","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Lima-Verde, L.W.","Lima-Verde, L.W.; et al.","3102","2005","Southern America","Brasil","Margem da BR-235",NA,"Escandente; flor vermelha.; Caatinga arbustivo-arbórea.","EAC0054754",NA,"04","12","Bahia","Casa Nova","-40.9707984924316","-9.16193962097168",NA,NA,NA,"2005","04",NA,NA,"116505","auto",NA,NA,NA,NA,NA,NA,NA
"489","2021-03-21 19:38:45-03","UFC","EAC","10232","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Martins, P.","s.n.","1981","Southern America","Brasil","Cedro, Estação Ecológica",NA,"Trepadeira, flor roxo-marrom.; Caatinga arbustiva","EAC0010232",NA,"04","29","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,"1997",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA
"490","2021-03-21 19:38:45-03","UFC","EAC","11898","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Viana, F.A.","s.n.","1982","Southern America","Brasil","Estação Ecológica",NA,"Trepadeira.; Capoeira","EAC0011898",NA,"06","25","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,"1997",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA
"491","2021-03-21 19:38:45-03","UFC","EAC","10241","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Martins, P.; Helda","s.n.","1981","Southern America","Brasil","Estação Ecológica",NA,"Trepadeira, flor branca, fruto amarelo.; Caatinga","EAC0010241",NA,"04","30","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,"1997",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA
"492","2021-03-21 19:38:46-03","UFC","EAC","8268","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Gomes, A.","s.n.","1980","Southern America","Brasil","Estação Ecológica de Aiuaba",NA,"Cipó, flor branca.; Capoeira","EAC0008268",NA,"03","21","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,"1997",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA
"493","2021-03-21 19:38:45-03","UFC","EAC","17924","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Figueiredo, M.A.; et al.","s.n.","1991","Southern America","Brasil","Maniçoba",NA,"Trepadeira.; Caatinga","EAC0017924",NA,"04","12","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,"1997",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA
"494","2021-03-21 19:38:45-03","UFC","EAC","17498","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Figueiredo, M.A.; et al.","s.n.","1991","Southern America","Brasil","Serra da Gameleira",NA,"Cipó, flor branca.","EAC0017498",NA,"04","12","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,"1995",NA,NA,NA,"68662","auto",NA,NA,NA,NA,NA,NA,NA
"495","2021-03-21 19:38:45-03","UFC","EAC","24091","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Silva, M.A.P.","s.n.","1996","Southern America","Brasil","Arajara",NA,"Escandente, flor amarela.; Mata seca","EAC0024091",NA,"05","23","Ceará","Barbalha","-39.30419921875","-7.31111001968384",NA,NA,NA,"1997",NA,NA,NA,"22868","auto",NA,NA,NA,NA,NA,NA,NA
"496","2021-03-21 19:38:45-03","UFC","EAC","16573","PreservedSpecimen","Plantae","Dicotyledon",NA,"Sapindaceae","Cardiospermum","corindum","Cardiospermum corindum","L.","Ferrucci, M.S.","Nunes, E.; Cavada, B.S.","EAC16573","1990","Southern America","Brasil","Estrada para Caldas",NA,"Trepadeira de flor amarelada.","EAC0016573",NA,"07","10","Ceará","Barbalha","-39.30419921875","-7.31111001968384",NA,NA,NA,"1997",NA,NA,NA,"22868","auto",NA,NA,NA,NA,NA,NA,NA
