"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus"
"95","2020-12-21 16:36:26-03","MBM","MBM","64910","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Hatschbach, G.","42663","1979","12","14","Southern America","Brazil","Paraná","Balsa Nova","Purunã","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"MBM064910","MBM064910",NA,NA,"27346","auto",NA,NA,NA,NA,NA,NA,NA,NA
"96","2020-12-21 16:36:26-03","MBM","MBM","216242","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Silva, J.M.; Barboza, E.; Ribas, O.S.; Barboza, E.; Ribas, O.S.","2059","1997","10","06","Southern America","Brazil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"MBM216242","MBM216242",NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA
"97","2020-12-21 16:36:26-03","MBM","MBM","131687","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Hatschbach, G.; Silva, J.M.; Silva, J.M.","53530","1989","10","14","Southern America","Brazil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM131687","MBM131687",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"98","2020-12-21 16:36:26-03","MBM","MBM","7673","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Hatschbach, G.","19666","1968","09","04","Southern America","Brazil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"MBM007673","MBM007673",NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"99","2020-12-21 16:36:26-03","MBM","MBM","2368","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Hatschbach, G.","15513","1966","12","15","Southern America","Brazil","Paraná","Mariópolis",NA,"-52.5586013793945","-26.354700088501",NA,NA,NA,NA,"MBM002368","MBM002368",NA,NA,"13466","auto",NA,NA,NA,NA,NA,NA,NA,NA
"100","2020-12-21 16:36:26-03","MBM","MBM","228977","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","14496","1968","07","12","Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM228977",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"101","2020-12-21 16:36:26-03","MBM","MBM","6555","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Hatschbach, G.; Guimarães, O.; Guimarães, O.","19496","1968","07","12","Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM006555","MBM006555",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"102","2020-12-21 16:36:26-03","MBM","MBM","9054","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Hatschbach, G.","19898","1968","10","04","Southern America","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"MBM009054","MBM009054",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"103","2020-12-21 16:36:26-03","MBM","MBM","251248","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Silva, J.M.; Barboza, E.; Barboza, E.","3227","2000","09","23","Southern America","Brazil","Paraná","Tunas do Paraná","Estrada Pacas - Parque das Lauráceas","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"MBM251248","MBM251248",NA,NA,"41885","auto",NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-21 16:36:26-03","MBM","MBM","252170","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Sobral, M.; et al.; et al.","8845","1999","09",NA,"Southern America","Brazil","Rio Grande do Sul","Dom Pedro de Alcântara","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"MBM252170","MBM252170",NA,NA,"7549","auto",NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-12-21 16:36:26-03","MBM","MBM","207004","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Sobral, M.","Jarenkow, J.A.","2370","1993","05","25","Southern America","Brazil","Rio Grande do Sul","Morrinhos do Sul","Perdida","-49.934700012207","-29.3649997711182",NA,NA,NA,NA,"MBM207004","MBM207004",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-21 16:36:26-03","MBM","MBM","155040","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Landrum, L.R.","Gelain, V.","8017","1990","12","24","Southern America","Brazil","Rio Grande do Sul","Nova Prata","Nova Prata","-51.6100006103516","-28.783899307251",NA,NA,NA,NA,"MBM155040","MBM155040",NA,NA,"18634","auto",NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-21 16:36:26-03","MBM","MBM","95924","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Klein, R.M.; Bresolin, A.; Bresolin, A.","8770","1970","09","23","Southern America","Brazil","Santa Catarina","Florianópolis","Morro da Tapera, Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM095924","MBM095924",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-21 16:36:26-03","MBM","MBM","164834","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Klein, R.M.; Bresolin, A.; Bresolin, A.","8770","1970","09","23","Southern America","Brazil","Santa Catarina","Florianópolis","Morro da Tapera, Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"MBM164834","MBM164834",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"109","2020-12-21 16:36:26-03","MBM","MBM","51055","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Reitz, R.; Klein, R.M.; Klein, R.M.","18047","1967","03","09","Southern America","Brazil","Santa Catarina","Ilhota","Parque Botânico Morro do Baú","-48.8272018432617","-26.8997001647949",NA,NA,NA,NA,"MBM051055","MBM051055",NA,NA,"18275","auto",NA,NA,NA,NA,NA,NA,NA,NA
"110","2020-12-21 16:36:26-03","MBM","MBM","2723","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Klein, R.M.","1596","1955","09","15","Southern America","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM002723","MBM002723",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-12-21 16:36:26-03","MBM","MBM","47441","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Legrand, D.","Klein, R.M.","1407","1955","06","10","Southern America","Brazil","Santa Catarina","Itajaí","Morro da Ressacada","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"MBM047441","MBM047441",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA,NA,NA
"112","2020-12-21 16:36:26-03","MBM","MBM","223900","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand","Ivanauskas, N.M.","Ivanauskas, N.M.","835","1996","06","29","Southern America","Brazil","São Paulo","Pariquera-Açu","Estação Experimental do IAC","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,"MBM223900","MBM223900",NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA,NA
"113","2015-09-04 20:36:45-03","MNHN","RECOLNAT_MNHN_P","P05257617","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Hatschbach, G.|Guimarães, O.",NA,"1968","7","12",NA,"Brasil","Paraná","Morretes","Col. Floresta.","-48.834400177002","-25.476900100708",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05257617' target='other'> <mi>dwc_moreinfo</mi></a>","P05257617","P05257617_01",NA,NA,"30514","auto",NA,NA,NA,NA,NA,"19496",NA,NA
"114","2015-09-04 20:36:45-03","MNHN","RECOLNAT_MNHN_P","P05257616","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Hatschbach, G.",NA,"1968","9","17",NA,"Brasil","Paraná","Morretes","Rio Sagrado de Cima.","-48.834400177002","-25.476900100708",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05257616' target='other'> <mi>dwc_moreinfo</mi></a>","P05257616","P05257616_01",NA,NA,"30514","auto",NA,NA,NA,NA,NA,"19727",NA,NA
"115","2015-09-04 20:49:35-03","MNHN","RECOLNAT_MNHN_P","P05261921","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrtus","beaurepairiana","Myrtus beaurepairiana","Kiaersk.",NA,"Glaziou, A.",NA,"1889","3","7",NA,"Brasil","Rio de Janeiro",NA,"Serra dos Órgãos.",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261921' target='other'> <mi>dwc_moreinfo</mi></a>","P05261921","P05261921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17661",NA,NA
"116","2015-09-04 20:49:35-03","MNHN","RECOLNAT_MNHN_P","P05261920","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrtus","beaurepairiana","Myrtus beaurepairiana","Kiaersk.",NA,"Glaziou",NA,"1889","5","7",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261920' target='other'> <mi>dwc_moreinfo</mi></a>","P05261920","P05261920_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA,NA,NA
"117","2015-09-04 20:49:35-03","MNHN","RECOLNAT_MNHN_P","P05261922","PreservedSpecimen",NA,NA,NA,"Myrtaceae","Myrtus","beaurepairiana","Myrtus beaurepairiana","Kiaersk.",NA,"Glaziou",NA,"1889","5","7",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Serra dos Órgãos.","-43.2075004577637","-22.9027996063232",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05261922' target='other'> <mi>dwc_moreinfo</mi></a>","P05261922","P05261922_01",NA,NA,"57442","auto",NA,NA,NA,NA,NA,"17661",NA,NA
"118","2020-12-11 11:39:06-03","UFMG","BHCB","137753","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Lima, HC de; et al.","4340","1991","11","21","Southern America","Brasil","Rio de Janeiro","Guapimirim","Estação Ecológica Estadual de Paraíso., Serra Queimada. Descida do Bananal do meio, próximo a cabana dos caçadores. Área F03","-42.933333","-22.533333",NA,NA,NA,"Arbusto. Tronco com casca lisa, coberta de liquens e briófitas. Flores perfumadas com cálice verde e corola e estames alvos. Frutos jovens esverdeados. Ocasional. 7m de altura.","BHCB004150",NA,"-42.933333","-22.533333",NA,NA,"2013","03",NA,NA,NA,NA,NA,NA
"119","2020-12-11 11:39:06-03","UFMG","BHCB","70794","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Silva, JM; Barbosa, E","3227","2000","11","23","Southern America","Brasil","Paraná","Turnas do Paraná","Estrada Pacas ao Parque das Lauráceas",NA,NA,NA,NA,NA,"Árvore, 6m, fruto amarelo; Floresta atlântica","BHCB004141",NA,NA,NA,NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA
"120","2020-12-11 11:39:06-03","UFMG","BHCB","39871","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Handro, O","s.n.","1934","10","03","Southern America","Brasil","São Paulo","São Paulo","Jardim Botânico, Nativa jardim botânico","-46.6300010681152","-23.5400009155273",NA,NA,NA,"Árvore, flores alvas, frutos alaranjados.; Mata","BHCB004139",NA,NA,NA,"53584","auto","1961","04",NA,NA,NA,NA,NA,NA
"121","2020-12-11 11:39:06-03","UFMG","BHCB","113503","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Kollmann, L; Bausen, E; Pizziolo, W","5504","2002","02","06","Southern America","Brasil","Espírito Santo","Santa Teresa","Reserva Biológica de Nova Lombardia, Estrada de alto São Antônio, divisa da Tracomal","-40.6002998352051","-19.9356002807617","800","800",NA,"Árvore 12m, DAP 22cm, fuste 6m. Frutos marrons","BHCB004145",NA,NA,NA,"23813","auto","2013","03",NA,NA,NA,NA,NA,NA
"122","2020-12-11 11:39:06-03","UFMG","BHCB","20534","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Folli, DA","419","1983","01","21","Southern America","Brasil","Espírito Santo","Linhares","Reserva da CVRD","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore em floresta alta, mais ou menos 26m alt. e fuste de mais ou menos 17 m, dap 25cm, com flor branca e botões verde-claro, fuste cilíndrico e casca escamosa.","BHCB006547","BHCB006547",NA,NA,"48094","auto","1990","07","17",NA,NA,NA,NA,NA
"123","2020-12-11 11:39:06-03","UFMG","BHCB","20532","PreservedSpecimen","Plantae","Dicotyledon",NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) D.Legrand",NA,"Silva, IA","231","1981","01","21","Southern America","Brasil","Espírito Santo","Linhares","Reserva Florestal da CVRD, Estrada Gavea, ant. X-2, Km 16, 140, lado esquerdo","-40.0722007751465","-19.3910999298096",NA,NA,NA,"Árvore,+ 23m de altura e fuste de +-15m, DAP 36cm, da copa +-7m. Com flor branca e botão verde. Fuste cilíndrico e casca escamosa; Floresta alta","BHCB001875","BHCB001875",NA,NA,"48094","auto","1990","07","17",NA,NA,NA,NA,NA
"124","2021-02-11 17:20:39-03","UFPR","UPCB","19166","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) Legrand","Legrand, C.D.","Hatschbach, G.","19898","1968","10","04",NA,"Brasil","Paraná","Morretes","Col. Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,"Árvore, 10m x 15cm, fruto maduro amarelo, ácido-adocicado, com aspecto de Eugenia pyriformis..",NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA,NA
"125","2021-02-11 17:20:39-03","UFPR","UPCB","18544","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) Legrand","Sobral, M.","Hatschbach, G.","53527","1989","10","14",NA,"Brasil","Paraná","Guaratuba","Descampado","-48.5746994018555","-25.8827991485596","30","50",NA,"Árvore, 12m, flor alva. Mata pluvial..",NA,NA,NA,NA,"41937","auto","1990","01","01",NA,NA,NA,NA,NA
"126","2021-02-11 17:20:39-03","UFPR","UPCB","15426","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk.) Legrand","Legrand, C.D.","Hatschbach, G.","19666","1968","09","04",NA,"Brasil","Paraná","Guaratuba","Serra de Araraquara","-48.5746994018555","-25.8827991485596","10","10",NA,"Árvore, 20m x 30cm, flor alva. Mata pluvial, encosta de morro..",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA,NA
"127","2009-10-14 13:50:00-03","MO","MOBOT","3187391","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","F. F. Mazine, April","Leslie R. Landrum","Landrum 4080","1982","1","6","South America","Brazil","Paraná",NA,"Cerro Azul, road from Cerro Azul to Mato Preto. Mainly evergreen forest along river and on nearby slopes.","-49.16666","-24.83333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2009-12-04 16:24:00-02","MO","MOBOT","3188200","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","M Sobral","Gert G. Hatschbach|J.M. Silva","Hatschbach 53530","1989",NA,NA,"South America","Brazil","Paraná",NA,"Descampado ( mun. Guaratuba) Prana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2009-12-04 16:24:00-02","MO","MOBOT","3188247","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","M. Sobral","Gert G. Hatschbach|J.M. Silva","Hatschbach 53527","1989",NA,NA,"South America","Brazil","Paraná",NA,"Descampado ( mun. Guaratuba) Prana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2008-05-27 22:02:00-03","MO","MOBOT","3188299","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","D. Legrand","Gert G. Hatschbach","Hatschbach 19898","1968",NA,NA,"South America","Brazil","Paraná",NA,"Col. Flroesta parana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","3188424","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand",NA,"Gert G. Hatschbach","Hatschbach 19496","1968",NA,NA,"South America","Brazil","Paraná",NA,"Morretes.",NA,NA,"150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","3188510","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand","D. Legrand","Gert G. Hatschbach","Hatschbach 19666","1968",NA,NA,"South America","Brazil","Paraná",NA,"Serra de Araraquara ( mun. Guaratuba) Parana.",NA,NA,"10.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","3188134","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D. Legrand",NA,"PEDRO","PEDRO 12949","1979",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2020-08-31 09:07:32-03","INPA","INPA","88081","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, CMDE","Hatschbach, GG","19727","1968","09","17","Southern America","Brasil","Paraná","Morretes","Rio Sagrado de Cima.","-48.834400177002","-25.476900100708","200","200",NA,NA,"INPA0088081","INPA0088081 INPA0088081_e",NA,NA,"30514","auto","1974",NA,NA,NA,NA,NA,NA,NA
"135","2020-08-31 09:07:32-03","INPA","INPA","152625","S","Plantae","Dicotyledon Com-Clade","Myrtales","Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","Legrand, CMDE","Hatschbach, GG","19633","1968","08","21","Southern America","Brasil","Paraná","Paranaguá","Rio Cambará.","-48.5092010498047","-25.5200004577637","150","150",NA,NA,"INPA0152625","INPA0152625 INPA0152625_e",NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA,NA
"136","2021-01-26 13:56:39-03","IMA","MAC","62026","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk) D.Legrand","M.C.S.Mota","M.C.S.Mota; E.C.O.Chagas","11433","2012","03","03",NA,"Brasil","Alagoas","Quebrangulo","Reserva Biológica de Pedra Talhada.","-36.809167","-9.559167",NA,NA,NA,"Arbusto ca. 3.5 m de alt. Frutos marrons com indumento acinzentado.; Mata Atlântica.","MAC0062026","MAC0062026 MAC0062026_1","-36.809167","-9.559167",NA,NA,"2012","03","03",NA,NA,NA,NA,NA
"137","2021-01-26 13:56:39-03","IMA","MAC","37894","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk) D.Legrand","E.C.O.Chagas","Chagas-Mota","2606","2009","04","04",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha.","-36.201944","-10.118611",NA,NA,NA,"Árvore ca. 6 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037894","MAC0037894","-36.201944","-10.118611",NA,NA,"2009","04","04",NA,NA,NA,NA,NA
"138","2021-01-26 13:56:39-03","IMA","MAC","10687","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk) D.Legrand","M.Sobral","R.P.Lyra-Lemos; I.A.Bayma","4390","1999","10","17",NA,"Brasil","Alagoas","Coruripe","Mata do riacho das Pedras, Faz. Capiatã.","-36.285278","-10.225833",NA,NA,NA,"Árvore com ca. de 6m de altura. Flores brancas; Mata Atlântica em encosta.","MAC0010687","MAC0010687","-36.285278","-10.225833",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"139","2021-01-26 13:56:39-03","IMA","MAC","10774","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk) D.Legrand","M.Sobral","R.P.Lyra-Lemos; et al.","4399","1999","11","11",NA,"Brasil","Alagoas","Rio Largo","Área de influência do Pratagy.","-35.814444","-9.448056",NA,NA,NA,"Árvore com ca. de 2,5m de altura. Flores brancas; Mata Atlântica em encosta.","MAC0010774","MAC0010774","-35.814444","-9.448056",NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA
"140","2021-01-26 13:56:39-03","IMA","MAC","37812","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepaireana","Eugenia beaurepaireana","(Kiaersk) D.Legrand","E.C.O.Chagas","Chagas-Mota; E.Gonçalves; N.Ramos","2527","2009","03","28",NA,"Brasil","Alagoas","Boca da Mata","Fazenda Daniel.","-36.416667","-10",NA,NA,NA,"Árvore ca. 5 m de altura. Frutos verdes.; Mata Pluvial Atlântica.","MAC0037812","MAC0037812","-36.416667","-10",NA,NA,"2009","03","29",NA,NA,NA,NA,NA
"141","2021-01-26 13:56:39-03","IMA","MAC","48214","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","E.C.O.Chagas","Chagas-Mota; A.M.T.Bastos","7760","2010","05","14",NA,"Brasil","Alagoas","Viçosa","Fazenda Mata Verde.","-36.402222","-9.620556",NA,NA,NA,"Árvore ca. 5 m de altura. Flores cremes.; Mata Atlântica.","MAC0048214","MAC0048214","-36.402222","-9.620556",NA,NA,"2010","05","14",NA,NA,NA,NA,NA
"142","2021-01-26 13:56:39-03","IMA","MAC","51043","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","E.C.O.Chagas","Chagas-Mota","10075","2011","01","20",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã.","-36.285278","-10.225833",NA,NA,NA,"Árvore ca. 4,5 m de altura. Botões cremes. Frutos verdes.; Mata Atlântica.","MAC0051043","MAC0051043 MAC0051043_1","-36.285278","-10.225833",NA,NA,"2011","01","20",NA,NA,NA,NA,NA
"143","2021-01-26 13:56:39-03","IMA","MAC","14818","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","E.C.O.Chagas","M.A.B.L.Machado","75","2001","08","30",NA,"Brasil","Alagoas","Coruripe","Usina Coruripe, Fazenda Capiatã A, Bloco Mata da Piscina.","-36.1755981445312","-10.125599861145",NA,NA,NA,"Árvore com ca. de 3m de alt. Botões verde-amarelados.; Mata Atlântica","MAC0014818","MAC0014818",NA,NA,"31269","auto","2009","02","28",NA,NA,NA,NA,NA
"144","2021-01-26 13:56:39-03","IMA","MAC","34534","PreservedSpecimen","Plantae",NA,NA,"Myrtaceae","Eugenia","beaurepairiana","Eugenia beaurepairiana","(Kiaersk.) D.Legrand","E.C.O.Chagas","Chagas-Mota; D.S.Correia; P.B.Alves","1550","2008","11","13",NA,"Brasil","Alagoas","Maceió","Serra da Saudinha.","-36.201944","-10.118611",NA,NA,NA,"Árvore ca. 3 m de altura. Botões cremes.; Mata Pluvial Atlântica.","MAC0034534","MAC0034534","-36.201944","-10.118611",NA,NA,"2008","11","16",NA,NA,NA,NA,NA
